Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435)
3.689762561420865e-05,0.7935387058312727,0.00026803802756292304,0.00012100877928039669,0.00019429352835509197,0.018455890862369626,0.0,0.0,0.002129504731631054,0.00012918604953068892,0.006011804387600553,6.630775966067389e-06,7.930381354482075e-05,2.1608000715856752e-16,3.9273335382555695e-13,1.192914390808313e-10,2.2231984077361152e-10,0.00014308964157742625,1.1754215389934988e-12,1.3670476622526995e-10,7.57796968495691e-10,6.422952124546858e-16,3.890359769812468e-12,1.450369653662108e-11,2.1416511966371746e-11,7.429501941777096e-13,8.084620831660879e-15,2.922007908601448e-15,2.9595529672526226e-19,1.04065637490044e-19,1.2564998371206077e-09,5.916130817563716e-17,1.807374377012952e-14,6.36112242803981e-13,3.76,0.0,0.5377265532303012,0.9845903864582377,0.013011547068018306,1.5088339160811973e-11,0.4270295121077654,0.3044035405710361,0.10958928173952598,2.871867687088223e-06,0.0006049435207324681,0.004314882611372618,9.957271784105165e-09,2.1623325423148082e-10,2.2503192540668495e-14,0.0010878887073701767,3.824147850146122e-09,1.1496567747523474e-09,0.0008498868198066518,3.608625829940116e-09,1.038466014808088e-08,4.50999909004768e-15,1.968515900969029e-09,7.723189198003376e-12,2.995430309112694e-10,1.4521395626076352e-09,2.551666684445972e-16,2.7200253480246306e-15,9.739479982377697e-08,5.8969455831701636e-12,0.0008115143862021644,0.0022003414463783585,0.00021381128296685544,4.428739723574009e-05,0.0018864420017886798,0.009594852151111026,0.018209215833919535,9.72876432318328e-05,2.2208754291204456e-05,6.466421369383443e-05,0.00015889053765390338,0.0005634071150114157,0.010214290674269284,0.0030088607083560083,0.0011516560164051887,1.373628894471673e-07,0.003030790430293182,9.364796023843494e-07,1.3566040720818437e-06,5.348715771390878e-11,3.002754788390795e-08
3.721482897065434e-05,0.7939705730941052,0.0002730908352426371,0.0001247787420927579,0.0001990331092383395,0.018845878092404768,0.0,0.0,0.002165520228285944,0.00013362477565068126,0.006215225577477702,6.984477007267426e-06,8.146205807701192e-05,2.2740219183681125e-16,4.054864695516527e-13,1.2066876363990514e-10,2.331962771153167e-10,0.00014536666826077405,1.262286352283962e-12,1.3996673651359764e-10,7.982512027268532e-10,6.776647474044766e-16,3.923558795021821e-12,1.5433680085965854e-11,2.215607466993399e-11,7.966147027064471e-13,8.680096725963961e-15,3.0658123296611006e-15,3.278914160945627e-19,1.1127880321695915e-19,1.2987013374017223e-09,6.406473639190893e-17,1.925880454720844e-14,6.898536036144787e-13,3.76,0.0,0.534188834651628,0.9841577706358088,0.013402320156433637,1.624836771742197e-11,0.4297006303167095,0.30557224856769927,0.11078835139569107,2.8562604780603385e-06,0.0006046777101233133,0.004389341372241777,1.0129540204723925e-08,2.165621026414505e-10,2.256740618164996e-14,0.0011049372042948363,3.958306995168645e-09,1.1897478289514164e-09,0.0008781429479004836,3.734578599324247e-09,1.060506298972801e-08,4.663631108612829e-15,2.0368997562393764e-09,7.991483664870956e-12,3.099488200670031e-10,1.5025638518605672e-09,2.6385884795540144e-16,2.812682322248325e-15,1.0150766763796552e-07,5.955606462193522e-12,0.0008498376891002764,0.0022780785173620896,0.0002169182275306259,4.4944406457323245e-05,0.0019111410810200126,0.009737909100665779,0.01858862718428658,9.942662761237328e-05,2.27198821437211e-05,6.635499158522526e-05,0.00016334462669833196,0.0005789297553991071,0.010485620414307525,0.0031098425510116814,0.0011563814476295954,1.390247427011317e-07,0.003117547855858443,9.694523008449054e-07,1.3926223006250097e-06,5.4907168458010346e-11,3.043403637337175e-08
3.7532032327100035e-05,0.7944019790473461,0.00027821635690379625,0.0001286495830919,0.00020386459842390637,0.01924104872275277,0.0,0.0,0.002201496039550097,0.00013816450928760715,0.006423999044985629,7.356006748755337e-06,8.366250994308942e-05,2.3926380326316393e-16,4.185892685408269e-13,1.2204867240131003e-10,2.444966698078891e-10,0.0001476545683735907,1.3552760749880142e-12,1.432804969071683e-10,8.404982119696426e-10,7.146890382514451e-16,3.956997749106917e-12,1.6412864121973032e-11,2.2915435829049005e-11,8.538927971515968e-13,9.314549304845745e-15,3.2172696407702856e-15,3.6295846160641694e-19,1.1900206016495153e-19,1.3417417615291293e-09,6.933711992525156e-17,2.050996294313824e-14,7.476617677329241e-13,3.76,0.0,0.5306537091538545,0.9837151535377856,0.013802628400457487,1.7485678748328682e-11,0.43235613167628106,0.3067092775345771,0.11199747348991737,2.8406328219790916e-06,0.0006044057547590162,0.004464600757190547,1.0303658609075733e-08,2.1687923238591003e-10,2.2628920787607313e-14,0.0011221138018726567,4.096274126947114e-09,1.2309663252982489e-09,0.0009069575434659324,3.8640749628289185e-09,1.0825893197136517e-08,4.821393134309793e-15,2.1071959018146943e-09,8.267280562832755e-12,3.2064558986421745e-10,1.5543973167010329e-09,2.7278469452844884e-16,2.9078301455728433e-15,1.0575888907507417e-07,6.014629120257594e-12,0.0008897296761198199,0.002357968305045415,0.00022005233542513378,4.560695961017056e-05,0.0019359687524566963,0.009881257417166908,0.01897298278182414,0.00010159332057856791,2.323921540012523e-05,6.807567858758707e-05,0.00016789251122941302,0.0005947653711765699,0.010762329740358286,0.003213513029846818,0.0011610048023394533,1.4069121387173698e-07,0.0032058314697681134,1.0033275512809406e-06,1.429307684513204e-06,5.6353478288790364e-11,3.084321546433721e-08
3.784923568354573e-05,0.7948329418721974,0.0002834146597939911,0.00013262328064696095,0.0002087886860936181,0.019641417973461656,0.0,0.0,0.0022374153744536777,0.00014280535367974575,0.0066382263633774875,7.746203039997235e-06,8.59054035243206e-05,2.5168784022906997e-16,4.3204998621583765e-13,1.2343132045484529e-10,2.5623149534241544e-10,0.00014995296361076395,1.4547940772012817e-12,1.466466638714285e-10,8.846018105392496e-10,7.534335470434319e-16,3.990688174732581e-12,1.744322058709718e-11,2.3694885688963886e-11,9.150128104734848e-13,9.990205493000486e-15,3.3768832719630326e-15,4.0142852974446313e-19,1.272742580211591e-19,1.385616404453797e-09,7.500299910650853e-17,2.1830181616620102e-14,8.09803811818773e-13,3.76,0.0,0.5271210619113713,0.9832623624807809,0.01421265054108627,1.880450867377328e-11,0.4349960327416201,0.3078143966061786,0.11321678925850594,2.8249839335219922e-06,0.0006041275485410223,0.004540672112511289,1.0479653060703404e-08,2.1718455716761376e-10,2.268771994570012e-14,0.0011394229693823075,4.2381477583608335e-09,1.273341041302201e-09,0.0009363295386568078,3.9972053310705195e-09,1.1047019571028966e-08,4.9833825687662685e-15,2.1794527641722807e-09,8.5507698703922e-12,3.316407085128668e-10,1.6076756105350145e-09,2.81949718945771e-16,3.0055275620253517e-15,1.101521337346505e-07,6.074016733893355e-12,0.0009312390869119551,0.0024400510711008678,0.00022321303762085776,4.627493083199798e-05,0.001960918840473448,0.010024866833802954,0.01936230149694948,0.00010378736961403904,2.376675592379891e-05,6.982623998531883e-05,0.0001725350122964089,0.0006109159893368236,0.011044489009585998,0.0033199230491134995,0.0011655285629378475,1.423617543349926e-07,0.003295650540859502,1.0381235452514183e-06,1.4666616288454952e-06,5.782614242938037e-11,3.1254977275298526e-08
3.816643903999142e-05,0.7952634794154592,0.00028868576957816476,0.00013670182876299685,0.00021380600832044013,0.020046998685910724,0.0,0.0,0.002273261230704618,0.00014754729489379316,0.006858009668221826,8.155938049760214e-06,8.819094772230902e-05,2.646980099258797e-16,4.4587699687520755e-13,1.2481686118469188e-10,2.6841113732101415e-10,0.00015226146424396204,1.5612677231216043e-12,1.5006586635588095e-10,9.306275131864161e-10,7.939659372613709e-16,4.0246417198759476e-12,1.852676560617073e-11,2.449470628705292e-11,9.802165112941886e-13,1.070939900566104e-14,3.5451938437066066e-15,4.435936807005912e-19,1.3613740815050914e-19,1.430319600131307e-09,8.108827594405413e-17,2.3222514468004347e-14,8.765609377446506e-13,3.76,0.0,0.5235907826730574,0.9827992243146243,0.014632566113408524,2.0209259862908016e-11,0.43762034955581564,0.3088873772403937,0.11444643631271943,2.809313051513664e-06,0.0006038429850840433,0.004617567107394194,1.0657550374837976e-08,2.1747799159860186e-10,2.2743787553010433e-14,0.0011568693279143832,4.384029424796663e-09,1.3169016260372913e-09,0.000966257460766854,4.134062853256083e-09,1.1268308498601757e-08,5.149699536536294e-15,2.2537202253206417e-09,8.842147276022974e-12,3.4294176568048764e-10,1.6624354574504322e-09,2.913595860473449e-16,3.1058349578658154e-15,1.146911573289919e-07,6.133772183490117e-12,0.0009744154097322864,0.0025243670128330866,0.00022639972887221113,4.6948187848718173e-05,0.0019859849893626956,0.010168706189947224,0.019756600232195533,0.0001060083870293062,2.430249936234593e-05,7.160661184222207e-05,0.00017727290842578405,0.0006273834486348566,0.011332168157953,0.003429123445961986,0.0011699551139683184,1.4403580213815963e-07,0.0033870140498358826,1.0738588099131093e-06,1.5046849977295487e-06,5.932519476528792e-11,3.1669208430063645e-08
3.8483642396437115e-05,0.7956936091656255,0.00029402966908025064,0.00014088723011472054,0.00021891715644881384,0.02045780123640362,0.0,0.0,0.002309016414215936,0.0001523901973787649,0.007083451594948811,8.586119298092108e-06,9.051932555893537e-05,2.783187947421679e-16,4.600788128254367e-13,1.262054459147491e-10,2.810458612051919e-10,0.00015457966895258613,1.6751496047659333e-12,1.5353874637780242e-10,9.786425590412469e-10,8.363561351632166e-16,4.058870139630972e-12,1.9665558537931e-11,2.5315171724748088e-11,1.0497598214813618e-12,1.1474574278206532e-14,3.722781730842851e-15,4.897670273816136e-19,1.4563694086827433e-19,1.475844704619695e-09,8.762026330866444e-17,2.469010734413928e-14,9.482289361373265e-13,3.76,0.0,0.5200627659328849,0.9823255655442098,0.015062555317062715,2.1704502358531673e-11,0.44022909766868384,0.3099279935461413,0.11568654838523817,2.7936194400759755e-06,0.0006035519577907071,0.004695297731886071,1.083737811419387e-08,2.177594513223248e-10,2.2797107847268752e-14,0.0011744576446580952,4.534023782132724e-09,1.3616786282310671e-09,0.000996739426804065,4.2747435048027806e-09,1.1489624270654204e-08,5.320446970947988e-15,2.330049668759431e-09,9.141614358166531e-12,3.545565794708013e-10,1.718714685944385e-09,3.0102011958745615e-16,3.208814413358614e-15,1.1937980412853133e-07,6.193898034512028e-12,0.0010193088562425532,0.0026109562194475753,0.00022961177213797742,4.762659176613931e-05,0.0020111606747321756,0.0103127434388548,0.02015589384634211,0.00010825595066195443,2.4846435362170352e-05,7.341670173585445e-05,0.0001821069323819624,0.000644169393750955,0.011625436644549219,0.0035411649377320763,0.0011742867434951293,1.4571278351228747e-07,0.00347993067474669,1.1105522540845271e-06,1.543378105262768e-06,6.085064750566318e-11,3.208579104120648e-08
3.880084575288281e-05,0.7961233482403892,0.0002994463008749088,0.00014518148843570977,0.0002241226771173727,0.020873833450091542,0.0,0.0,0.0023446635597153126,0.00015733379967229627,0.007314655215466033,9.037690690108506e-06,9.289069352184232e-05,2.9257562211413215e-16,4.746640985144357e-13,1.2759722402537573e-10,2.9414578856456254e-10,0.0001569071646609505,1.7969187898480518e-12,1.5706595951171916e-10,1.0287159351757152e-09,8.806763929396668e-16,4.093385299419869e-12,2.0861700930933824e-11,2.615654769081898e-11,1.123913558314609e-12,1.2288290645384966e-14,3.910269730893251e-15,5.402838375018649e-19,1.558219870501054e-19,1.5221840785235215e-09,9.462773733757409e-17,2.6236198599147768e-14,1.0251186426105714e-12,3.76,0.0,0.516536911095022,0.981841212453575,0.01550279889206905,2.329497533132263e-11,0.4428222921560307,0.31093602260933934,0.11693725507586329,2.777902389750471e-06,0.0006032543599279301,0.004773876294635412,1.1019164583676392e-08,2.1802885312700952e-10,2.2847665440317538e-14,0.0011921928270405098,4.688238705459741e-09,1.4077035241584983e-09,0.0010277731384782138,4.4193461754668745e-09,1.171082912852022e-08,5.4957306894892975e-15,2.4084940257559106e-09,9.44937876692451e-12,3.6649320347182957e-10,1.7765522629333104e-09,3.109373065000979e-16,3.3145297482400662e-15,1.2422200945696333e-07,6.25439652753374e-12,0.001065970334932227,0.002699858629023278,0.00023284850007302535,4.8309997443002766e-05,0.002036439217654317,0.010456945656379453,0.020560195081243147,0.00011052960488673522,2.5398547735093436e-05,7.52563891207866e-05,0.00018703777252725213,0.0006612752687597601,0.011924363396651079,0.0036560980691156685,0.001178525644838571,1.4739211365587772e-07,0.003574408776783201,1.1482231149150767e-06,1.5827406993765873e-06,6.240249053206255e-11,3.25046028687782e-08
3.91180491093285e-05,0.7965527133665287,0.0003049355680986769,0.000149586613416094,0.0002294230624676365,0.021295100519623605,0.0,0.0,0.002380185153140224,0.00016237771028124455,0.007551723972889709,9.51163355726512e-06,9.530518087130025e-05,3.0749480012818553e-16,4.896416770569239e-13,1.2899234300878717e-10,3.0772087039687267e-10,0.0001592435263864818,1.927082123022013e-12,1.6064817478338572e-10,1.0809183994467766e-09,9.270013537419976e-16,4.128199162392207e-12,2.2117335336807023e-11,2.7019090549124718e-11,1.2029642121980691e-12,1.3153226483398272e-14,4.108325887015277e-15,5.95502658574569e-19,1.6674567139290528e-19,1.5693290758902448e-09,1.0214099130373813e-16,2.7864119671676893e-14,1.1075563854596697e-12,3.76,0.0,0.5130131226404467,0.9813459912297081,0.015953477991384378,2.4985588158056972e-11,0.4453999476396385,0.31191124482224,0.11819868160034518,2.7621612186310363e-06,0.0006029500847029957,0.004853315420177931,1.1202938824536873e-08,2.182861150583442e-10,2.2895445350733104e-14,0.0012100799166353932,4.846785389401532e-09,1.4550087459089325e-09,0.0010593558777694954,4.5679727585180805e-09,1.1931783470734584e-08,5.675659471827578e-15,2.4891078219675286e-09,9.765654406980564e-12,3.787599338506526e-10,1.8359883280047316e-09,3.21117301313473e-16,3.4230465687749934e-15,1.2922180226370726e-07,6.315269565816549e-12,0.0011144514223532405,0.0027911139840790587,0.00023610921283637724,4.899825360469767e-05,0.0020618137960724554,0.010601279052192701,0.020969514490341633,0.00011282886034194678,2.5958814326582245e-05,7.712552368061567e-05,0.00019206607322870501,0.0006787023129268078,0.012229016755391914,0.00377397315887949,0.0011826739185067565,1.4907319765180776e-07,0.003670456386438662,1.1868909148322398e-06,1.622771951607846e-06,6.398069100238922e-11,3.292551698082969e-08
3.9435252465774196e-05,0.7969817208649812,0.00031049733235103284,0.00015410462520260942,0.00023481874969638364,0.021721604925694995,0.0,0.0,0.0024155635550323147,0.00016752140378221075,0.007794761614085963,1.000896770672138e-05,9.776288914952082e-05,3.2310348243864193e-16,5.050205237464742e-13,1.3039094811319634e-10,3.2178085959164363e-10,0.0001615883170989614,2.0661756101322358e-12,1.6428607451242278e-10,1.1353225023070993e-09,9.75408116212911e-16,4.163323777073634e-12,2.3434643976100958e-11,2.7903046640361156e-11,1.2872147582581862e-12,1.4072183254749956e-14,4.317666462423838e-15,6.558064604308398e-19,1.7846542459889314e-19,1.617270032523983e-09,1.101918881694352e-16,2.9577295669676436e-14,1.195884422438676e-12,3.76,0.0,0.5094913102921872,0.980839728089557,0.016414774042605627,2.6781421106157248e-11,0.4479620783079371,0.31285344422099737,0.11947094854177503,2.7463952734990343e-06,0.0006026390253414873,0.004933628045547595,1.1388730607463067e-08,2.1853115653999138e-10,2.2940433036022524e-14,0.0012281240828447267,5.009778449788231e-09,1.5036277101462067e-09,0.0010914845031105211,4.720728241040763e-09,1.2152346148723586e-08,5.860345142002765e-15,2.57194722446592e-09,1.009066162192947e-11,3.913653165013428e-10,1.897064227923632e-09,3.3156643079989597e-16,3.5344323173260862e-15,1.3438330776964664e-07,6.376518700224384e-12,0.0011648043323212814,0.0028847617839989044,0.00023939317868900596,4.969120287247376e-05,0.002087277452476622,0.010745708983328087,0.021383860367063266,0.00011515319306917053,2.6527206799168256e-05,7.902392416749196e-05,0.000197192430671638,0.0006964515563103293,0.01253946442135674,0.003894840246047651,0.0011867335739574043,1.5075543140339786e-07,0.003768081189937109,1.226575631057757e-06,1.663470448954698e-06,6.558519303543413e-11,3.3348401949771487e-08
3.975245582221989e-05,0.797410386632317,0.00031613141383938825,0.00015873754939613516,0.0002403101268279935,0.022153346358566008,0.0,0.0,0.0024507810252155393,0.00017276421718089127,0.008043872120886577,1.0530752478368275e-05,0.00010026389179871801,3.394297687433447e-16,5.208097708355388e-13,1.3179318201539865e-10,3.363352825736588e-10,0.00016394108759104644,2.2147658608401477e-12,1.6798035450153815e-10,1.1920026076439728e-09,1.0259763006379552e-15,4.1987712628878445e-12,2.481584725999347e-11,2.8808651707975106e-11,1.3769855054072431e-12,1.504808968825141e-14,4.539059072198579e-15,7.216037878074352e-19,1.9104332083619127e-19,1.665996255776753e-09,1.18813913085417e-16,3.137924577900835e-14,1.2904613617856083e-12,3.76,0.0,0.5059713891698231,0.9803222494105563,0.01688686860743434,2.8687725574069964e-11,0.4505086979372506,0.3137624088255345,0.120754171599006,2.7306039309098724e-06,0.0006023210751675782,0.0050148274162725,1.157657042375453e-08,2.1876389849054113e-10,2.29826144266991e-14,0.0012463306163316692,5.17733602658139e-09,1.5535948470298582e-09,0.0011241554462413034,4.877720795312656e-09,1.2372374579572088e-08,6.049902644503825e-15,2.657070089399598e-09,1.0424627381356668e-11,4.04318154301608e-10,1.959822551635952e-09,3.4229119828005433e-16,3.6487563182367795e-15,1.3971075018434864e-07,6.438145119096882e-12,0.0012170818831382128,0.002980841237106854,0.0002426996371946057,5.038868223776957e-05,0.002112823104592368,0.010890199969609937,0.02180323867546829,0.0001175020446339159,2.7103690596316594e-05,8.09513789979056e-05,0.00020241739052985795,0.0007145238138563744,0.012855773401222825,0.004018749035421263,0.0011907065316511607,1.5243820228865776e-07,0.0038672905158924167,1.267297691150772e-06,1.7048341815327433e-06,6.721591721139371e-11,3.3773122273596645e-08
4.006965917866558e-05,0.7978387261252867,0.0003218375938416359,0.00016348741168186243,0.0002458975310617798,0.0225903216420466,0.0,0.0,0.002485819748495896,0.0001781053465752907,0.008299159639806705,1.1078087804092887e-05,0.00010280823351296794,3.5650273558965827e-16,5.370187155020661e-13,1.331991849566672e-10,3.513934103368398e-10,0.00016630137635887028,2.3734515553311244e-12,1.7173172431271945e-10,1.2510349126421217e-09,1.0787881170244485e-15,4.234553809102784e-12,2.6263202164344097e-11,2.973613046956874e-11,1.4726149860003565e-12,1.608400621535281e-14,4.77332598453784e-15,7.933299166874762e-19,2.0454643997039608e-19,1.7154960203117114e-09,1.2804222621405752e-16,3.3273583582913524e-14,1.3916625635305528e-12,3.76,0.0,0.5024532799367344,0.979793381863299,0.01736994324428887,3.070992383896066e-11,0.4530398199136488,0.3146379309766109,0.12204846133438915,2.7147865982417793e-06,0.0006019961276855309,0.005096927081829631,1.1766489474903922e-08,2.1898426344153047e-10,2.3021975959026798e-14,0.0012647049222265197,5.349579888141065e-09,1.6049456295244593e-09,0.0011573647097917427,5.0390618711613765e-09,1.2591724954440936e-08,6.24445012349508e-15,2.744536010129665e-09,1.0767785469654865e-11,4.176275144358379e-10,2.024307165612707e-09,3.532982881057005e-16,3.766089825615148e-15,1.452084554972578e-07,6.5001496354578604e-12,0.0012713374628089157,0.003079391213495205,0.00024602779992099875,5.109052317877274e-05,0.002138443559016358,0.011034715710894738,0.022227652984424136,0.00011987482315585568,2.7688225117207383e-05,8.290764687378636e-05,0.00020774145010511572,0.0007329196797124898,0.013178009955249526,0.004145748842887077,0.0011945946255030309,1.5412089028042908e-07,0.003968091322391973,1.3090778799594647e-06,1.7468605296062418e-06,6.887276006811572e-11,3.419953849749125e-08
