Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221)
0.0011649604145839662,0.5456609853370185,2.8885412958245094e-08,2.789842321018703e-09,9.589819598821065e-08,2.504148551996975e-05,0.0,0.0,0.00010680218192861453,1.7318121376851894e-05,2.855044409582926e-05,3.989109779224407e-07,6.031629314981875e-11,-2.0901728420722555e-24,1.2223899407728472e-19,2.1530815096378016e-13,1.813156477593967e-09,1.9885848051014456e-05,3.8128289318370755e-22,1.175691389054454e-18,2.0505952300846906e-19,1.3860346816061299e-22,2.5119475266633367e-15,1.1350880857591811e-12,3.2278425147984095e-13,2.120658961059854e-16,2.043043634617108e-23,4.640890183118801e-16,1.1827770898129309e-14,1.2286793751671685e-18,1.033040596644794e-12,2.299054370133781e-19,7.489658181402623e-21,6.27460030985873e-17,3.76,0.0,0.8514933443755663,0.9996867298651564,0.00010673439160876611,6.553356033268788e-08,0.01861953892286929,0.013538923447385415,0.004961242868577717,7.156375266934429e-09,5.745560081186936e-05,1.2867172058510188e-06,2.3327201631308522e-14,3.714912514878895e-15,3.1687246795831843e-16,4.262526104698136e-05,8.849612485731216e-17,8.115840358430536e-18,4.174629470827663e-05,3.5890588955286644e-16,3.4957095226828614e-13,2.5875976947049026e-22,2.3401975486528154e-16,4.416294886622393e-18,3.479898846029638e-16,6.545773711584195e-15,1.0586653914158425e-23,1.5124585374246315e-22,1.76618176567658e-13,6.2335993230539995e-15,2.0874816550584368e-05,1.7933124739108165e-06,1.1197742759224555e-06,8.089960042871308e-08,6.502810490358126e-06,0.0002960297393326641,0.00019185589068553135,2.468590330449276e-08,1.4394914626161448e-08,3.1834521158384444e-10,1.846181438696245e-10,1.0922516677441732e-08,3.0468799131668844e-06,1.3293896997207276e-06,1.2946735338690653e-07,1.1065400884394095e-08,1.282750666215348e-05,9.417442687069678e-16,9.63267531259083e-10,1.4248872488747054e-15,5.872237905353915e-09,1.646011330021334e-08,6.216467435663184e-08,1.1633433053261789e-11,1.1159592412977248e-16,7.10459921618854e-13,1.5658127993668143e-07,1.3702827162477205e-06,2.0607967629594535e-09,4.1635223943778586e-09,8.986408565970766e-07,5.749864667014061e-10
0.0011769516022910782,0.5456794932317389,2.9447777161214833e-08,2.860849723802346e-09,9.828500696988715e-08,2.5702871985013156e-05,0.0,0.0,0.00010863169933843089,1.7751835110921364e-05,2.9297376090720254e-05,4.1599071784386363e-07,6.242155558232192e-11,1.9303291090762067e-24,1.2903452353448344e-19,2.2299161932304774e-13,1.8591711483079024e-09,2.0294486355628083e-05,4.053173012963383e-22,1.2120858614741132e-18,2.1909210637102983e-19,-5.82245420309562e-23,2.5973624114416587e-15,1.2013863858102028e-12,3.3645123527905186e-13,2.269668460051513e-16,2.214766685848847e-23,4.909891030874507e-16,1.2528689678792152e-14,1.2929372003359467e-18,1.072341729812531e-12,2.4190198044998054e-19,7.899100750581998e-21,6.707851344560266e-17,3.76,0.0,0.8512905287481164,0.9996808292730851,0.00011009458436338616,6.771710322755436e-08,0.01880950244042539,0.013674821677235048,0.005011988318015984,7.15543460569671e-09,5.745526162516788e-05,1.313168494663817e-06,2.3807439923361597e-14,3.7272926836180516e-15,3.2004036048197e-16,4.3269366263528657e-05,9.218633874494856e-17,8.453961216872177e-18,4.3283139926937366e-05,3.7386556764803104e-16,3.5926258351498415e-13,2.6953910477942314e-22,2.43837438557756e-16,4.601575728985774e-18,3.6258945158514666e-16,6.820419077305524e-15,1.1027669410650555e-23,1.5754640602125946e-22,1.8593047742700928e-13,6.297107907943191e-15,2.1329603951831694e-05,1.8712648043427095e-06,1.142892147485458e-06,8.26082140432401e-08,6.638904796160762e-06,0.00030397915547941554,0.00019694116145199696,2.530737862977826e-08,1.4698170051239144e-08,3.291418586199613e-10,1.9100247120178313e-10,1.1302052432376509e-08,3.117576426283816e-06,1.392889513905507e-06,1.309258241000859e-07,1.1296535972794378e-08,1.2978491361457243e-05,9.848793564573782e-16,9.967047533919403e-10,1.4743466922003139e-15,5.99323385459649e-09,1.6913296353276017e-08,6.442122651635523e-08,1.2051820469152103e-11,1.1546944836745212e-16,7.351197887640997e-13,1.6206586629648457e-07,1.37312567989772e-06,2.1328965648377533e-09,4.251323169751542e-09,9.241827508427411e-07,5.852436455185977e-10
0.0011889427899981903,0.5456980011680713,3.0017659315006304e-08,2.9332968518512604e-09,1.0071446329905095e-07,2.637695978842098e-05,0.0,0.0,0.00011047659979713429,1.819329180793625e-05,3.0056771479376376e-05,4.3366135046988534e-07,6.45843059029668e-11,7.581173170906147e-25,1.361923836211276e-19,2.309000353447755e-13,1.9059981535259637e-09,2.070721338608397e-05,4.3072211253558405e-22,1.2491478059056521e-18,2.338375726237717e-19,-1.1218623155027497e-22,2.68529632695984e-15,1.2710505087117854e-12,3.505853208184131e-13,2.427891186530793e-16,2.399453381182897e-23,5.192186957254345e-16,1.3265460922501845e-14,1.3600728289790207e-18,1.1127463112119279e-12,2.544171679832844e-19,8.32759286863868e-21,7.167473480187779e-17,3.76,0.0,0.8510874792805747,0.9996748282457596,0.00011353789331283983,6.995552921126236e-08,0.018999433441395732,0.013810622464066632,0.005062733522678028,7.154491464429382e-09,5.7454916665163245e-05,1.3398843667998754e-06,2.429248900418672e-14,3.739664855314251e-15,3.232056902926961e-16,4.3916974410808556e-05,9.599015307151829e-17,8.802474133344677e-18,4.486139164099735e-05,3.8928524302485986e-16,3.6913050963440377e-13,2.806496910772707e-22,2.539589744904286e-16,4.792591128241025e-18,3.776408851528503e-16,7.10356564755694e-15,1.1482237392917752e-23,1.640405754117346e-22,1.9563256660936064e-13,6.360610795015271e-15,2.1790250746494816e-05,1.9519458686990252e-06,1.166360436530593e-06,8.434293934887136e-08,6.777044874711607e-06,0.0003120920266983533,0.00020213042160876273,2.5940086548576098e-08,1.5006167589680428e-08,3.4021788023801e-10,1.9755646188204084e-10,1.1691724355200058e-08,3.1892673553950807e-06,1.4590657137940474e-06,1.3241335793867088e-07,1.1531132661926293e-08,1.3129896894046776e-05,1.0296516540526325e-15,1.031033341305936e-09,1.5251245742753762e-15,6.1160571851434135e-09,1.7374739052869823e-08,6.673676523742445e-08,1.2481201201788215e-11,1.1944622636322386e-16,7.604369892978321e-13,1.6769773041368747e-07,1.3760937374059413e-06,2.206928654104791e-09,4.340462202432273e-09,9.503217060742924e-07,5.956034334012435e-10
0.0012009339777053023,0.5457165092005754,3.0595101477511376e-08,3.0072037069595793e-09,1.031869754179108e-07,2.7063914528755982e-05,0.0,0.0,0.00011233681655119339,1.8642590161288205e-05,3.0828743212514755e-05,4.519385796009778e-07,6.680567334865418e-11,-3.1304349764682018e-24,1.4373540710267147e-19,2.3903756081590765e-13,1.9536445451600476e-09,2.112402678192373e-05,4.576748919833376e-22,1.286870524235017e-18,2.494985389220433e-19,1.8429583649850775e-22,2.7757970334620403e-15,1.3442255048571351e-12,3.651982683588771e-13,2.595825277132139e-16,2.5980232380292961e-23,5.488328011781278e-16,1.4039631211786034e-14,1.4301934762209777e-18,1.154273639168129e-12,2.674689003005227e-19,8.775877522694778e-21,7.654861347013581e-17,3.76,0.0,0.8508841918356118,0.9996687255213181,0.00011706579110036583,7.224979383759297e-08,0.01918933197460363,0.013946324742363361,0.0051134787651535745,7.153545803298433e-09,5.745456586068423e-05,1.3668646491484217e-06,2.478234573077392e-14,3.7520289535771905e-15,3.2636843019849545e-16,4.4568089445532785e-05,9.990983878477376e-17,9.161586096050044e-18,4.6481763210779024e-05,4.0517408231992563e-16,3.7917563180006865e-13,2.9209812432214534e-22,2.6439045764526377e-16,4.989456118375536e-18,3.9315324967266837e-16,7.395383970299147e-15,1.1950627721614779e-23,1.7073221726871857e-22,2.0573667183405124e-13,6.42410821145823e-15,2.2256807819980923e-05,2.035428324291149e-06,1.1901815089420134e-06,8.610395339176e-08,6.917243140387332e-06,0.0003203707322248256,0.00020742520426522037,2.658413866194075e-08,1.531895449962148e-08,3.5157805364759166e-10,2.0428311468655571e-10,1.209171882746377e-08,3.261952196898948e-06,1.5280148834984652e-06,1.3393030669757862e-07,1.1769211097691626e-08,1.3281739708617972e-05,1.0761102170393973e-15,1.066269619785293e-09,1.5772450405825397e-15,6.240719853308851e-09,1.784450808085046e-08,6.911220438050777e-08,1.2921751229096177e-11,1.235281490225829e-16,7.864235611334953e-13,1.734795858964299e-07,1.379189207802871e-06,2.2829284866341895e-09,4.430948528182754e-09,9.770706869420788e-07,6.060676029333363e-10
0.0012129251654124143,0.5457350173842684,3.1180144304556425e-08,3.082590355985907e-09,1.0570294965606485e-07,2.776390262673263e-05,0.0,0.0,0.00011421227781135913,1.909982895287204e-05,3.1613405307970925e-05,4.7083839568460946e-07,6.908680269478691e-11,2.138631809305269e-24,1.5157124056021322e-19,2.4740824674299447e-13,2.002117267632513e-09,2.1544924168112137e-05,4.860408388195591e-22,1.3254950286697792e-18,2.6613358152412212e-19,-3.537100874963966e-23,2.8689102059156903e-15,1.4210614896358165e-12,3.8030198189452197e-13,2.7739856002361987e-16,2.811378895609507e-23,5.798882158942739e-16,1.4852800678334193e-14,1.503409467299248e-18,1.1969432658228813e-12,2.8107554274417986e-19,9.24472169334236e-21,8.171472028725002e-17,3.76,0.0,0.8506806622497392,0.9996625198314245,0.00012067976425814863,7.460086064480402e-08,0.019379198088708253,0.014081927437731536,0.005164224332522946,7.152597581380572e-09,5.745420913920548e-05,1.39410916692588e-06,2.527700692963785e-14,3.764384902069365e-15,3.2952854780993425e-16,4.522271601592823e-05,1.0394768748850012e-16,9.531505949286936e-18,4.814497224268771e-05,4.2154133435547426e-16,3.893997908563574e-13,3.0389105953521847e-22,2.7513803806927647e-16,5.192286772691795e-18,4.0913569140659857e-16,7.696046134518523e-15,1.2433112673846584e-23,1.776252214695588e-22,2.1625528437365948e-13,6.4875996959628876e-15,2.272932713971325e-05,2.121786122565982e-06,1.2143576693063543e-06,8.78914281781797e-08,7.059511606294928e-06,0.0003288176635565201,0.00021282705129412714,2.723964592733418e-08,1.5636577549876075e-08,3.632274870841597e-10,2.1118567382908949e-10,1.2502223554861623e-08,3.3356300502863825e-06,1.5998363803284158e-06,1.3547702119291063e-07,1.2010791498446401e-08,1.34340365746521e-05,1.124303822944773e-15,1.10243003648988e-09,1.6307324165072674e-15,6.367233799447188e-09,1.8322669257034777e-08,7.154845841909044e-08,1.3373651241112418e-11,1.277171212411226e-16,8.130916307946326e-13,1.7941416551342416e-07,1.3824143928746104e-06,2.360931763057126e-09,4.522790879287518e-09,1.0044429466976805e-06,6.166379793923066e-10
0.0012249163531195264,0.5457535257746277,3.17728269756319e-08,3.1594768152071996e-09,1.0826278778781807e-07,2.847709129179964e-05,0.0,0.0,0.0001161029066977555,1.9565106991461894e-05,3.241087286707921e-05,4.903770777930918e-07,7.142884536610238e-11,1.86852786039536e-24,1.5981200994628346e-19,2.560192041389161e-13,2.0514231527732662e-09,2.196990315505978e-05,5.159578818407572e-22,1.364818462905768e-18,2.8356267707508247e-19,-1.9056826881362737e-22,2.9647161317127074e-15,1.501713771572601e-12,3.9590857151673296e-13,2.9629146355850955e-16,3.0404628143497246e-23,6.124436570616068e-16,1.5706624293873396e-14,1.5798343169030695e-18,1.2407752020644984e-12,2.9525593446031215e-19,9.734917549513856e-21,8.718827319284303e-17,3.76,0.0,0.8504768863340593,0.9996562099015213,0.0001243813130641311,7.700970102068861e-08,0.01956903183221248,0.014217429467054753,0.005214970516387803,7.151646757747599e-09,5.7453846425453395e-05,1.4216177436699287e-06,2.5776469396726852e-14,3.7767326226476764e-15,3.3268602409435437e-16,4.5880859447460344e-05,1.0810601141825626e-16,9.912444388451713e-18,4.985174044808325e-05,4.383963299559167e-16,3.998042523281414e-13,3.160352106834474e-22,2.8620792067589686e-16,5.401200200056224e-18,4.2559743821639843e-16,8.005725764654716e-15,1.2929966938368493e-23,1.8472351234559248e-22,2.2720116262876007e-13,6.551086490162754e-15,2.320786176085855e-05,2.2110945148701e-06,1.238891160163676e-06,8.970553170479462e-08,7.203861870560196e-06,0.0003374352239290617,0.00021833751301683838,2.7906717596829025e-08,1.5959082868330893e-08,3.751709550686132e-10,2.182672797441656e-10,1.2923427519506947e-08,3.41029961412775e-06,1.6746323841981788e-06,1.370538510515501e-07,1.2255893385697716e-08,1.3586804582194748e-05,1.1742858258301544e-15,1.139531132931913e-09,1.6856111686777198e-15,6.495610619676276e-09,1.8809287585800322e-08,7.40464420094401e-08,1.383707252693697e-11,1.3201505910683665e-16,8.404533966837195e-13,1.8550422026597705e-07,1.385771575829365e-06,2.4409744133695815e-09,4.615997705383611e-09,1.03245203311363e-06,6.273164406048544e-10
0.0012369075408266384,0.5457720344275879,3.237318722124452e-08,3.237883100267318e-09,1.1086688746119715e-07,2.9203648487489966e-05,0.0,0.0,0.00011800862118815347,2.0038523049401832e-05,3.322126209055525e-05,5.105711955165808e-07,7.38329605628032e-11,-4.4718339284254775e-24,1.6852022720263625e-19,2.648749409432079e-13,2.1015689154637336e-09,2.2398961338593886e-05,5.4772964504685645e-22,1.4047592220494125e-18,3.0203129532738656e-19,2.324383007163218e-22,3.0632666806750358e-15,1.586342979335784e-12,4.1203022811276697e-13,3.163183484476197e-16,3.286383527601532e-23,6.465598159548362e-16,1.6602813169323e-14,1.659584743958768e-18,1.2857888995288605e-12,3.1002936929112533e-19,1.0247281104101102e-20,9.29851578101258e-17,3.76,0.0,0.8502728598750553,0.9996497944510829,0.00012817195138616842,7.947729406190358e-08,0.019758833253470578,0.014352829738650675,0.005265717612900822,7.150693291976169e-09,5.745347764736645e-05,1.4493902012190092e-06,2.6280729897276648e-14,3.789072037331433e-15,3.358408325393591e-16,4.6542525728555e-05,1.1238714329208144e-16,1.0304613947130937e-17,5.1602793497653846e-05,4.55748481502889e-16,4.103896063060309e-13,3.285373502580931e-22,2.976063650162527e-16,5.616314540601821e-18,4.4254779922514553e-16,8.324598014306119e-15,1.344146759833937e-23,1.92031048435709e-22,2.3858733564034973e-13,6.6145690198239995e-15,2.369246583145464e-05,2.3034300595968187e-06,1.2637841595853846e-06,9.154642741181696e-08,7.350305102416322e-06,0.0003462258277736728,0.00022395814787681486,2.8585461434597315e-08,1.6286516173577807e-08,3.8741321823818195e-10,2.2553093335146104e-10,1.3355520930055828e-08,3.485959182341745e-06,1.752507946881268e-06,1.3866114427343472e-07,1.2504534600275988e-08,1.374006114145947e-05,1.2261087827263563e-15,1.1775895586981198e-09,1.7419059234968544e-15,6.625861205971254e-09,1.930442636285268e-08,7.660706939901351e-08,1.4312189490730681e-11,1.3642389121544133e-16,8.685211368187966e-13,1.917525185477394e-07,1.3892630199214376e-06,2.5230925922064914e-09,4.71057734397836e-09,1.061111794422882e-06,6.381049165787721e-10
0.0012488987285337505,0.5457905433995313,3.2981261224473554e-08,3.3178292518166475e-09,1.1351564129191184e-07,2.994374289555635e-05,0.0,0.0,0.00011992933406779125,2.052017579761233e-05,3.404469029381528e-05,5.314376107451646e-07,7.630032424072022e-11,2.0613287340306464e-24,1.7753378836044803e-19,2.739789371178188e-13,2.1525611479016213e-09,2.2832096300210886e-05,5.811361276681677e-22,1.445670722048606e-18,3.2167199479938126e-19,1.6244648964248726e-23,3.1646011739990826e-15,1.6751151875902068e-12,4.2867925642351453e-13,3.3753797919688687e-16,3.5502178233560744e-23,6.822992935007528e-16,1.7543135862197947e-14,1.742780738224402e-18,1.3320039570186037e-12,3.254156260088821e-19,1.0782654093957288e-20,9.912195265882412e-17,3.76,0.0,0.850068578635409,0.9996432721938834,0.00013205320651518657,8.200462642702253e-08,0.01994860240069561,0.014488127152432887,0.005316465922791707,7.149737142344363e-09,5.745310273198294e-05,1.4774263597209583e-06,2.678978516571249e-14,3.801403068692736e-15,3.3899293697087867e-16,4.7207721496158076e-05,1.1679343625114076e-16,1.0708228992292751e-17,5.3398860871273186e-05,4.73607282551307e-16,4.211577173593671e-13,3.4140430907174626e-22,3.0933968505571367e-16,5.837748961495075e-18,4.599961644835848e-16,8.652839559894916e-15,1.3967894123022443e-23,1.9955182236777022e-22,2.5042710680722213e-13,6.678046448166088e-15,2.4183194596934417e-05,2.3988706289502488e-06,1.2890387764895936e-06,9.341427286743379e-08,7.4988520255935815e-06,0.000355191900157658,0.00022969052210210076,2.9275984549408597e-08,1.6618922648957958e-08,3.9995953531770077e-10,2.3297996489857784e-10,1.3798695116840784e-08,3.5626066410962435e-06,1.8335710404354614e-06,1.4029924740609205e-07,1.2756733122341406e-08,1.3893823982290867e-05,1.279824329242771e-15,1.2166220741074383e-09,1.7996414683028935e-15,6.757996457240244e-09,1.9808147785743326e-08,7.923125443182339e-08,1.4799187553583726e-11,1.4094555861297976e-16,8.973072077717148e-13,1.9816184527024543e-07,1.392890967020462e-06,2.607322664591101e-09,4.8065378018015534e-09,1.0904363852652396e-06,6.490053898569077e-10
0.0012608899162408625,0.5458090527472876,3.35970835509563e-08,3.3993352425703838e-09,1.1620943635344215e-07,3.069754387945001e-05,0.0,0.0,0.00012186495288222398,2.1010163738910675e-05,3.488127592171865e-05,5.529934793791754e-07,7.883211770155094e-11,3.640177734316119e-24,1.8698657166417988e-19,2.8333903372187954e-13,2.2044063144540683e-09,2.3269305607111754e-05,6.162638907242991e-22,1.4873345219928686e-18,3.4219360117319214e-19,-2.998202606042008e-22,3.2688080804846835e-15,1.7682020487134218e-12,4.458681779735127e-13,3.6001213998879863e-16,3.833048789641416e-23,7.197267514423618e-16,1.852941968563202e-14,1.829545635386973e-18,1.3794406793962695e-12,3.414349818699121e-19,1.1341905690190541e-20,1.0561595386143632e-16,3.76,0.0,0.8498640383548403,0.9996366418382746,0.00013602661899040575,8.459269218367306e-08,0.020138339321966618,0.014623320600085941,0.005367215751392979,7.148778267005329e-09,5.745272160224125e-05,1.5057260376330141e-06,2.7303631905603257e-14,3.8137256371137904e-15,3.42142319182266e-16,4.787645402101008e-05,1.213272638832913e-16,1.1123505722515907e-17,5.5240675703314176e-05,4.91982307733804e-16,4.3210992456914646e-13,3.5464297625298743e-22,3.214142489802554e-16,6.065623653268583e-18,4.779520046810027e-16,8.990628595177824e-15,1.4509528367565618e-23,2.0728986085553502e-22,2.627340576122547e-13,6.741520193765982e-15,2.4680104404010696e-05,2.4974954130175776e-06,1.3146570503247464e-06,9.530922115904045e-08,7.649512904781214e-06,0.00036433587620791934,0.00023553620935660554,2.997839206666339e-08,1.6956346673304916e-08,4.1281475417716687e-10,2.4061761784174804e-10,1.4253142524867009e-08,3.6402394658766433e-06,1.9179326050562827e-06,1.4196850530468778e-07,1.3012506411693695e-08,1.404811115350304e-05,1.3354890513980624e-15,1.2566455167243252e-09,1.8588427070812008e-15,6.892026981346699e-09,2.0320513295577488e-08,8.191991006603106e-08,1.5298237746058103e-11,1.4558201160826599e-16,9.268240256963457e-13,2.0473500087249554e-07,1.3966576361325778e-06,2.6937011875319255e-09,4.903886730667249e-09,1.1204402726345158e-06,6.600198952848321e-10
0.0012728811039479746,0.5458275625281332,3.4220687178397515e-08,3.4824210258030323e-09,1.189486546937671e-07,3.1465221446462416e-05,0.0,0.0,0.00012381537989427163,2.150858513966949e-05,3.573113856279514e-05,5.752562529457505e-07,8.142952713079977e-11,-6.098997945236816e-24,1.9701772131431966e-19,2.9296035879877005e-13,2.2571107485484818e-09,2.3710586812242747e-05,6.536184715954058e-22,1.5295435801884557e-18,3.638745631089822e-19,2.747119994208068e-22,3.3759464765009217e-15,1.865780923200911e-12,4.636095788512579e-13,3.8380615743566343e-16,4.136208513123394e-23,7.589090043345626e-16,1.9563552026100298e-14,1.9200061614780797e-18,1.428118631547719e-12,3.581081837166829e-19,1.1925930376000569e-20,1.124851961135684e-16,3.76,0.0,0.8496592347509869,0.9996299020874606,0.00014009374241095865,8.724249265006502e-08,0.020328044065235577,0.014758408965242028,0.005417967408665131,7.147816625064736e-09,5.745233418521326e-05,1.5342890516939003e-06,2.782226678953197e-14,3.826039663059909e-15,3.4528895444882513e-16,4.854873119298133e-05,1.2599102003482749e-16,1.1550662151182376e-17,5.712897462351515e-05,5.108832122740757e-16,4.4324642251145006e-13,3.682602987261503e-22,3.3383647895786875e-16,6.3000598253534944e-18,4.964248707934747e-16,9.338144824758531e-15,1.506665455171112e-23,2.1524922439445177e-22,2.7552205121491824e-13,6.8049910182343605e-15,2.5183252703908193e-05,2.5993849254831877e-06,1.3406409490789667e-06,9.723142052052318e-08,7.802297532207535e-06,0.000373660200516669,0.0002414967903794482,3.0692787219051214e-08,1.7298832143700236e-08,4.259835578522787e-10,2.484468644558549e-10,1.4719056668544072e-08,3.718854718924182e-06,2.005706596701341e-06,1.4366926073566146e-07,1.3271869754960786e-08,1.420294102201866e-05,1.393159071060133e-15,1.2976768131761987e-09,1.9195346766899276e-15,7.0279624772783625e-09,2.0841582421084624e-08,8.467394783480363e-08,1.580950931440494e-11,1.5033521097834807e-16,9.570840736919778e-13,2.1147480056013222e-07,1.400565221902846e-06,2.782264908263542e-09,5.0026316823046846e-09,1.151138241823979e-06,6.711505196971328e-10
