Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234)
1.264642710103395e-09,0.7988421562211631,3.2073030360415914e-10,4.573521414924926e-13,2.1205446640011465e-13,1.320250100099842e-12,0.0,0.0,1.4591528541990849e-08,1.4046148093003568e-13,7.815458335389854e-16,5.228262732206658e-25,2.3046717520917745e-18,6.803515831429142e-40,6.131305212371928e-30,1.8613478585929555e-30,8.554662295852771e-31,3.532034327457128e-12,6.118693902989843e-37,7.343897494467614e-22,2.0801759673232344e-34,2.9259960271286764e-42,2.963516312209811e-32,1.9962445559566514e-32,8.085530053599284e-22,1.2263943999014362e-42,7.118976845501946e-44,3.1959294356691443e-47,8.553194100183896e-65,1.889559074207711e-54,9.001354706983324e-21,2.3695241706794644e-52,1.6296729374707107e-42,1.1744241494884204e-51,3.76,0.0,0.718355643485984,0.9985146338770859,4.0535272851464076e-16,1.420865566743731e-41,0.00015674796401587109,0.00010793671798011623,2.7774783193126372e-05,2.1031989247490906e-05,0.0014853515203704223,9.778191839136592e-10,1.2165145541344888e-16,2.3196480145387714e-09,9.617509351698267e-18,1.3845069879788847e-11,5.414861884204967e-27,3.0022813181782856e-25,7.207602236767698e-14,7.174997352732404e-27,3.0925655470169273e-15,1.983654451971035e-33,2.8245967632417254e-25,2.61070678879148e-28,5.905102282508286e-27,1.6916758259466755e-25,1.2758665211380147e-34,1.1074369847026719e-33,2.4888197348568497e-30,6.6642458976765105e-15,3.532042959319996e-12,5.363060199072268e-18,1.1065416343459157e-08,3.0825575248667087e-09,3.3205173893692046e-10,1.3609315855951476e-13,2.55403291048724e-10,6.283134837893672e-11,6.877364849684416e-11,4.7638203814295255e-12,5.1320224772286965e-11,8.188136186196901e-14
1.2921470343435059e-09,0.7988426532450129,3.344660609734337e-10,4.815195578707798e-13,2.2597596035785728e-13,1.4070034957344327e-12,0.0,0.0,1.490871360606208e-08,1.4663457041601366e-13,8.357878067961592e-16,5.71257808127437e-25,2.4659534944920936e-18,7.77710585013675e-40,6.840527832054869e-30,2.0754139075729345e-30,9.563189294400334e-31,3.697173387556571e-12,7.277151371538182e-37,8.02275514088627e-22,2.423842723394294e-34,3.482701526811277e-42,3.319122663007883e-32,2.2305323533099637e-32,8.64519841286903e-22,1.4422686871662016e-42,8.150505985814732e-44,3.812827121564937e-47,1.0901078353291836e-64,2.259713303707392e-54,9.629298631624934e-21,2.8941440666318243e-52,1.9066182908168582e-42,1.4355889946407977e-51,3.76,0.0,0.7183522345004107,0.9985103314058199,4.413817976107596e-16,1.6587258326908512e-41,0.00016015667017783036,0.0001104627848399789,2.839307967212802e-05,2.1296188037528606e-05,0.001489653673934229,1.022127856413742e-09,1.2988553017209895e-16,2.366734581142175e-09,9.924615535678393e-18,1.4489821823906918e-11,6.108296812296219e-27,3.3485634432540708e-25,7.548958476073213e-14,8.104898953930497e-27,3.2322634923039404e-15,2.2662281575931824e-33,3.154533364042845e-25,2.9341267897156633e-28,6.654232964991641e-27,1.8861401377753443e-25,1.4569834008147821e-34,1.2650730545609463e-33,2.866056871999364e-30,6.888997825590375e-15,3.69718262404645e-12,5.734454433235178e-18,1.1303861277464366e-08,3.1425728890531976e-09,3.4628488392370114e-10,1.4504978081831953e-13,2.664209924422823e-10,6.563631647870998e-11,7.16916470041127e-11,4.94405991914351e-12,5.32497218620514e-11,8.693229281270435e-14
1.3196513585836167e-09,0.7988431502666946,3.484775789752194e-10,5.065296749256295e-13,2.404876157277107e-13,1.4974308039664906e-12,0.0,0.0,1.5225895940349425e-08,1.5294030900403517e-13,8.925279305266904e-16,6.230131419663548e-25,2.634676312785202e-18,8.865450393153143e-40,7.613799651973838e-30,2.308712819836707e-30,1.0665420884399595e-30,3.866140160334582e-12,8.623551862669581e-37,8.748263110782324e-22,2.8153002525278805e-34,4.130275436052371e-42,3.7085838931170897e-32,2.4864386502076556e-32,9.230129597958682e-22,1.6905578426001234e-42,9.304321183369555e-44,4.531602332331102e-47,1.3822868355996687e-64,2.6920743913075816e-54,1.0286030883094486e-20,3.519874715628408e-52,2.22313185122272e-42,1.7473558790856943e-51,3.76,0.0,0.7183488255308643,0.998506316544787,4.797499958545989e-16,1.93009344678292e-41,0.0001635653611884602,0.00011299407250285337,2.9011792440867466e-05,2.1554733191088565e-05,0.0014936682172550664,1.0674613188485733e-09,1.3848720742180112e-16,2.413008497293875e-09,1.023321417569826e-17,1.5149893192809284e-11,6.873885705712745e-27,3.7262561621995336e-25,7.898586655190131e-14,9.13289059596903e-27,3.3748427118545648e-15,2.581844642384906e-33,3.514951087622479e-25,3.289728217724539e-28,7.480092382180213e-27,2.098157618861128e-25,1.6591890564080718e-34,1.4411251547629195e-33,3.291077724471041e-30,7.114032114591272e-15,3.866150029396689e-12,6.1226287866761544e-18,1.1542221313688992e-08,3.202314601874588e-09,3.608015174312035e-10,1.5438597815727937e-13,2.776626461245183e-10,6.850348847389736e-11,7.466518993302939e-11,5.12658225548337e-12,5.5202891765159866e-11,9.217073981263209e-14
1.3471556828237276e-09,0.7988436472862077,3.6276429180478095e-10,5.323959750846126e-13,2.5560124987255936e-13,1.5916049539636993e-12,0.0,0.0,1.5543075632914496e-08,1.5937869156767268e-13,9.51824894525642e-16,6.782436818380467e-25,2.8110097885914535e-18,1.0079337151885298e-39,8.45533652638465e-30,2.5625054860151986e-30,1.1867820707744562e-30,4.0389324513050905e-12,1.0183518357421885e-36,9.522569325949849e-22,3.2600017704137335e-34,4.8812045477310436e-42,4.1343212445885014e-32,2.7654355564892634e-32,9.840861815057754e-22,1.9753245683560545e-42,1.0591810627742383e-43,5.366350289554628e-47,1.7442355310186215e-64,3.195436571924926e-54,1.0972194904659791e-20,4.263424507893916e-52,2.5838357176092445e-42,2.118141912939163e-51,3.76,0.0,0.7183454165773442,0.9985025700664742,5.205554118599753e-16,2.238837701431489e-41,0.00016697403704989542,0.00011553046898633298,2.9630912557163623e-05,2.1807745628934372e-05,0.0014974143778457947,1.1138216311423495e-09,1.4746480410000736e-16,2.4584724620969007e-09,1.054323460977011e-17,1.5825305414721856e-11,7.717488107259249e-27,4.13746780067565e-25,8.256497795787524e-14,1.0267064402396795e-26,3.5202839980784395e-15,2.933559321339971e-33,3.9079559852317414e-25,3.6799628543458154e-28,8.388743021004196e-27,2.3288971907315573e-25,1.8844230684384348e-34,1.6372941804902782e-33,3.7688020696010255e-30,7.339276376441801e-15,4.038942981524756e-12,6.5279422584346305e-18,1.1780496817575176e-08,3.2617841167837415e-09,3.7560075848410664e-10,1.6410922075001705e-13,2.89127748698894e-10,7.143288019355268e-11,7.769395270363585e-11,5.311341213294064e-12,5.71792186374215e-11,9.759896408557889e-14
1.3746600070638384e-09,0.7988441443035528,3.773256454620742e-10,5.591318591686292e-13,2.7132866101337933e-13,1.6895987258589122e-12,0.0,0.0,1.5860252765918156e-08,1.6594971301741743e-13,1.0137374686755635e-15,7.371043537415313e-25,2.995123367254465e-18,1.1430327433622054e-39,9.369531690455341e-30,2.838105787560477e-30,1.3177150419486834e-30,4.215548076896812e-12,1.1985531909049363e-36,1.034787385210289e-21,3.7638928507220062e-34,5.749383769331419e-42,4.598874518792174e-32,3.069060952495893e-32,1.0477931165281877e-21,2.301043807184854e-42,1.2025142773422464e-43,6.332752866495575e-47,2.190663043694184e-64,3.7796121899832474e-54,1.1688433038719228e-20,5.1438220742896255e-52,2.993775544650698e-42,2.557543022282864e-51,3.76,0.0,0.7183420076398498,0.9984990740288121,5.638980777810819e-16,2.5891806523849754e-41,0.00017038269776422691,0.00011807186470300141,3.0250431269113635e-05,2.2055343685543917e-05,0.001500910097776149,1.1612108090537427e-09,1.568266495814841e-16,2.503130227266022e-09,1.085461036060509e-17,1.6516079361438905e-11,8.64531196214734e-27,4.584400417463495e-25,8.622702639465128e-14,1.1516002533357883e-26,3.668568174506082e-15,3.324638198043676e-33,4.335752850547519e-25,4.107414394467438e-28,9.386589748787754e-27,2.579578967360071e-25,2.134757754674199e-34,1.855398074948459e-33,4.304545164975245e-30,7.564665355678562e-15,4.2155592974991364e-12,6.950752617181159e-18,1.2018688144536962e-08,3.3209828783614986e-09,3.90681730445499e-10,1.742269554177231e-13,3.008157993952671e-10,7.442450459084552e-11,8.077761065212989e-11,5.49829159772897e-12,5.917819764146904e-11,1.0321917758746717e-13
1.4021643313039492e-09,0.7988446413187305,3.9216109747172086e-10,5.867506482579517e-13,2.876816286771466e-13,1.7914847538423063e-12,0.0,0.0,1.6177427416015395e-08,1.726533682982518e-13,1.0783245008999228e-15,7.997536073303177e-25,3.1871863585525315e-18,1.293079601430295e-39,1.0360959121903678e-29,3.1368816132720847e-30,1.4600477008404981e-30,4.395984877319797e-12,1.4061182520526455e-36,1.1226429048000582e-21,4.333444689526849e-34,6.75024175098303e-42,5.104905369631082e-32,3.398919924118501e-32,1.114187165418601e-21,2.672635096680044e-42,1.3617301140537079e-43,7.44821774452522e-47,2.7389858113688428e-64,4.45552456582063e-54,1.2435386530929456e-20,6.1826796564669125e-52,3.45844900961157e-42,3.0764693037880714e-51,3.76,0.0,0.7183385987183809,0.9984958116891745,6.098799662199107e-16,2.985721084090626e-41,0.00017379134333350232,0.00012061815240920943,3.087034001109723e-05,2.2297643164434038e-05,0.0015041721196717393,1.2096308251205503e-09,1.6658108530890318e-16,2.5469864905395922e-09,1.1167278886090723e-17,1.7222235387901725e-11,9.66392709715966e-27,5.06935190947885e-25,8.997211675726822e-14,1.2888796556916236e-26,3.8196761111443205e-15,3.75856757156645e-33,4.800647756281302e-25,4.574802681844514e-28,1.048039163263385e-26,2.851475357457309e-25,2.4124042272326294e-34,2.0973772125558603e-33,4.904041030761881e-30,7.79014043633404e-15,4.395996818169264e-12,7.391416420326071e-18,1.2256795640388964e-08,3.3799123224563366e-09,4.06043560992482e-10,1.8474660574397991e-13,3.127263000499841e-10,7.74783718063339e-11,8.391583909741043e-11,5.6873891754854456e-12,6.119933471370819e-11,1.0903354405584995e-13
1.42966865554406e-09,0.7988451383317408,4.0727011660946287e-10,6.152655854947192e-13,3.04671914133872e-13,1.8973355291792536e-12,0.0,0.0,1.6494599654723316e-08,1.7948965238738628e-13,1.1456449152849982e-15,8.663534205510707e-25,3.3873679380590766e-18,1.4593972381400426e-39,1.1434376891067094e-29,3.460255873205754e-30,1.614518016030538e-30,4.580240727823509e-12,1.6445436331386168e-36,1.2160539708795636e-21,4.97568890083538e-34,7.90087491826499e-42,5.655200626109375e-32,3.7566861963136864e-32,1.183321520359731e-21,3.0954967484736016e-42,1.5382119862408197e-43,8.732026445897774e-47,3.4097565201580296e-64,5.235307155464874e-54,1.3213695536891205e-20,7.404479951885617e-52,3.9838355159676754e-42,3.687292647593116e-51,3.76,0.0,0.7183351898129368,0.9984927674242499,6.586049872071458e-16,3.433459576580597e-41,0.00017719997375972702,0.00012316922715496003,3.149063039986172e-05,2.2534757392287347e-05,0.0015072160668441873,1.259083609583905e-09,1.7673646443148957e-16,2.590046797931956e-09,1.1481181343562417e-17,1.7943793368339763e-11,1.0780278952156415e-26,5.594718116677034e-25,9.38003516728568e-14,1.439506719250208e-26,3.973588738137764e-15,4.239063973307669e-33,5.3050506040869e-25,5.084987988700449e-28,1.1677273905047853e-26,3.1459121647827324e-25,2.7197185907187755e-34,2.365299909165236e-33,5.5734666286030156e-30,8.015649171997796e-15,4.580253419423647e-12,7.850289035087725e-18,1.2494819641751363e-08,3.4385738763169783e-09,4.2168538209221224e-10,1.9567557218893496e-13,3.248587550864294e-10,8.05944892299002e-11,8.710831340555881e-11,5.87859065447144e-12,6.32421463361268e-11,1.1504418003695134e-13
1.484677304024282e-09,0.7988461323512595,4.3830678604164855e-10,6.750364975139772e-13,3.4061139475416323e-13,2.121220589827214e-12,0.0,0.0,1.7128937160345098e-08,1.9356008704825514e-13,1.2887219574347306e-15,1.0120703059968005e-24,3.8127629045116005e-18,1.8465900144541662e-39,1.384715620587933e-29,4.1867725085743544e-30,1.9629842964404204e-30,4.9602013068351426e-12,2.229825474945145e-36,1.4204909599348153e-21,6.509405791237151e-34,1.072907470303169e-41,6.900377749073288e-32,4.562987332722308e-32,1.3300228835408623e-21,4.1192402770927505e-42,1.9489547898383388e-43,1.1892141784327201e-46,5.219630848447586e-64,7.161721613828149e-54,1.486693531547456e-20,1.0511138601524383e-51,5.243263399468049e-42,5.2424311163872405e-51,3.76,0.0,0.7183283720501211,0.9984872757874103,7.64709736605381e-16,4.5047025430889453e-41,0.00018401718919084007,0.00012828532914210838,3.2732323473764434e-05,2.299387133200564e-05,0.0015127070681486647,1.3610949985526188e-09,1.9828352189225978e-16,2.673805452483267e-09,1.2112469873564525e-17,1.9433192465786138e-11,1.3335937257676892e-26,6.776780377092373e-25,1.0170665557197702e-13,1.7849288671020458e-26,4.289752149452348e-15,5.35583679963748e-33,6.4425542904722275e-25,6.2459189488732515e-28,1.4410684426742343e-26,3.807983804253422e-25,3.433538804712938e-34,2.9879231325792432e-33,7.149182777173001e-30,8.466586032233832e-15,4.960215594001609e-12,8.824076354447252e-18,1.2970618463758415e-08,3.5550989800714856e-09,4.5380554512856823e-10,2.1879094033783982e-13,3.4978755882020307e-10,8.701349086765396e-11,9.365470168008359e-11,6.267136735505247e-12,6.739091055977807e-11,1.2766249673739318e-13
1.5341850876564816e-09,0.7988470269614161,4.671702799082272e-10,7.320264644908255e-13,3.7525418430212317e-13,2.3370009890937767e-12,0.0,0.0,1.76998332923776e-08,2.0667701896685714e-13,1.427432088270568e-15,1.1584237771529681e-24,4.2250784373897135e-18,2.265885463400055e-39,1.6350684616566936e-29,4.940201025480573e-30,2.326184558066747e-30,5.3152066809066815e-12,2.9051565394592732e-36,1.625904225783287e-21,8.221695875525745e-34,1.3997600294580818e-41,8.203060977748459e-32,5.402348122687641e-32,1.4719553641764913e-21,5.281231620862729e-42,2.39342311847965e-43,1.5549555734925133e-46,7.55634872582793e-64,9.40112367502438e-54,1.6468487016917412e-20,1.4248805266736228e-51,6.655359051900995e-42,7.116386741457957e-51,3.76,0.0,0.7183222361183876,0.9984829427747156,8.70667514763235e-16,5.703262957415182e-41,0.00019015263130889336,0.00013290518499709767,3.3851071971369055e-05,2.339042834922234e-05,0.0015170395088261314,1.456455846282873e-09,2.191311261589145e-16,2.746536055267919e-09,1.2684327383724726e-17,2.0826516931258092e-11,1.604815630032691e-26,8.00496952903192e-25,1.0910767381194786e-13,2.152264639331326e-26,4.5837015617305214e-15,6.562554161151373e-33,7.6278176336931045e-25,7.468845821455861e-28,1.73026973777901e-26,4.495368984078997e-25,4.204273458956691e-34,3.66058195323233e-33,8.878430954035795e-30,8.872129051380463e-15,5.315222514808666e-12,9.766300566750862e-18,1.3398555054261867e-08,3.6590695352675718e-09,4.836626384576181e-10,2.4106840477696903e-13,3.7297764684521815e-10,9.300350798708799e-11,9.972871838448226e-11,6.623607819814189e-12,7.119428278269168e-11,1.3971052557112052e-13
1.5836928712886813e-09,0.7988479215645535,4.969123562512476e-10,7.921225242963739e-13,4.121440044687133e-13,2.5667483260923094e-12,0.0,0.0,1.827072252303495e-08,2.2022359137279556e-13,1.5759180704296388e-15,1.320257874049035e-24,4.66632330167032e-18,2.7628452256678402e-39,1.9202625612934507e-29,5.7980791514245446e-30,2.7416957005730862e-30,5.682555193469772e-12,3.753473628152574e-36,1.8531429483826928e-21,1.0308488429275842e-33,1.8109557730484314e-41,9.698580301484339e-32,6.361446941127824e-32,1.6235843094517682e-21,6.719191046652336e-42,2.9196272852715595e-43,2.015553691374234e-46,1.0811117290532095e-63,1.2232968238536679e-53,1.818153746875226e-20,1.9126931304231634e-51,8.382579420796756e-42,9.565772226515227e-51,3.76,0.0,0.7183161002385675,0.9984791170781958,9.87217297657033e-16,7.166726505266987e-41,0.00019628802439281337,0.00013753901842837967,3.4970934565424485e-05,2.377183989338689e-05,0.0015208646332945442,1.5551910432575623e-09,2.414081936241878e-16,2.816803980456213e-09,1.325941434865188e-17,2.227003392287865e-11,1.920372879829362e-26,9.40606145297823e-25,1.167795937964321e-13,2.5804438428613304e-26,4.8864454363741756e-15,7.989568844302674e-33,8.98358328860251e-25,8.88179757691996e-28,2.0657532387344954e-26,5.278960357026774e-25,5.115085406300342e-34,4.455920619240844e-33,1.0953307394271636e-29,9.277202167773784e-15,5.682572682861487e-12,1.0772996074037474e-17,1.382622597609287e-08,3.76219394238238e-09,5.144135951561189e-10,2.6478610047061967e-13,3.968792761283256e-10,9.919521127429384e-11,1.0597345155103157e-10,6.986263218950531e-12,7.506081969588953e-11,1.5242533145967508e-13
1.633200654920881e-09,0.7988488161606728,5.275302899372361e-10,8.553993086536374e-13,4.5134884084271236e-13,2.8108805745636115e-12,0.0,0.0,1.884160512397298e-08,2.3419977588989404e-13,1.7345260953420825e-15,1.4986454039805568e-24,5.137479585725715e-18,3.348871900151e-39,2.2437823021483254e-29,6.770827727610894e-30,3.215050902844574e-30,6.062236665437554e-12,4.8115486111118584e-36,2.1037425837704152e-21,1.2836227806739928e-33,2.324598170482747e-41,1.1408163305849361e-31,7.452715485238159e-32,1.7852126028296724e-21,8.4871332256356e-42,3.5392065547426506e-43,2.5913323878843144e-46,1.5297844720356837e-63,1.5787369467388786e-53,2.000978203045693e-20,2.5439764099682442e-51,1.0481597919510428e-41,1.2740228931478904e-50,3.76,0.0,0.7183099644106582,0.9984757392689639,1.1150347699112682e-15,8.942510493744729e-41,0.00020242336845288322,0.00014218629407363319,3.60918684706965e-05,2.4138684054486248e-05,0.0015242418704407687,1.6573104321303267e-09,2.651638182528883e-16,2.8846619617230436e-09,1.3837494593060336e-17,2.3763845524638813e-11,2.285864209522645e-26,1.0997847337699985e-24,1.2472295601996668e-13,3.07726412002694e-26,5.197875957860408e-15,9.668272674820454e-33,1.0528000697900578e-24,1.0507112196565596e-27,2.4531611273563466e-26,6.168564898313992e-25,6.185825634079627e-34,5.391399526037504e-33,1.3429375418009703e-29,9.681668532147094e-15,6.0622559227882924e-12,1.18461955347319e-17,1.4253632906116738e-08,3.864480229507461e-09,5.460535049554835e-10,2.899863656212107e-13,4.21489647589283e-10,1.0558855207606328e-10,1.123870174232249e-10,7.354881953673137e-12,7.898805431964998e-11,1.65817679487763e-13
1.6827084385530807e-09,0.7988497107497755,5.590214542483345e-10,9.219307543196322e-13,4.929365187415157e-13,3.0698144243003397e-12,0.0,0.0,1.9412481334671495e-08,2.4860554434607667e-13,1.903603040531099e-15,1.6946965485588622e-24,5.639528190746606e-18,4.036647901984419e-39,2.6093317306771694e-29,7.869525421273482e-30,3.752171963103639e-30,6.454241689040614e-12,6.122494987101812e-36,2.379294592496865e-21,1.5880608652289324e-33,2.9619558365603555e-41,1.3354627272660126e-31,8.689420090033807e-32,1.9571410737499908e-21,1.064755300320491e-41,4.265003403829373e-43,3.3061235266177695e-46,2.1423814759855101e-63,2.0217647794806786e-53,2.1956905591337685e-20,3.354486389543648e-51,1.3016984723083555e-41,1.6821931572834065e-50,3.76,0.0,0.7183038286346577,0.9984727569295977,1.2548157377497578e-15,1.1084675623988708e-40,0.00020855866349900895,0.00014684649701524825,3.7213832531068035e-05,2.4491516845466375e-05,0.00152722363768636,1.7628234785412793e-09,2.9044719072370807e-16,2.9501662413013037e-09,1.441835602965878e-17,2.5308050544343912e-11,2.7074010907213e-26,1.279931416366199e-24,1.329382887028848e-13,3.6512492060710523e-26,5.517886502145306e-15,1.1633348544935408e-32,1.2280517076876943e-24,1.2368957965075929e-27,2.898620336990793e-26,7.174637049426706e-25,7.4384115873739065e-34,6.486306722128205e-33,1.636911480320147e-29,1.0085426116661709e-14,6.454262830531827e-12,1.2987921163456233e-17,1.4680777450218234e-08,3.965936343031412e-09,5.785775008379802e-10,3.167113045819019e-13,4.4680598788913915e-10,1.1218345736439112e-10,1.1896753721091355e-10,7.729251446381356e-12,8.297361378712881e-11,1.7989791389321565e-13
