Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065)
0.010365446213679387,0.476005664314967,1.9598476627963916e-10,1.4120519020340122e-11,3.349133430249802e-09,7.661168829390825e-07,0.0,0.0,2.3498265734277628e-05,1.0409772565631462e-05,5.053687242823614e-06,5.220468234582021e-11,1.8502592668976712e-12,4.0401814816608626e-32,1.7710409206338486e-26,3.3392949789326716e-21,4.3031393573700654e-19,6.78583419351022e-06,4.180457161021135e-30,1.975347787237138e-23,1.0855246684339008e-24,3.0960575180716198e-31,2.7389711808551384e-22,7.17627364810404e-16,3.2121382695879576e-17,4.1741004048696706e-22,6.606019169857529e-34,2.915354807810024e-25,3.48915693154875e-33,9.024414947929818e-33,2.21844176718301e-14,2.0046263922121186e-29,1.1683423874510523e-25,4.0494365308393876e-26,3.76,0.0,0.8734568638365611,0.999923455501304,2.2450181630804828e-05,7.786491732817947e-20,0.0026012355181779367,0.0017572843816173317,0.0008177272933223493,1.3796055888694662e-10,1.4060076535983462e-05,1.1316153594150005e-08,1.1456455240500612e-17,5.48770590975043e-18,1.7506009303890285e-17,8.316627829518437e-06,2.4153719925406384e-21,2.730083756643022e-22,7.632504648130324e-06,5.600204950442041e-20,1.360801394748941e-15,1.043420773370473e-26,2.944263257061692e-20,1.339521716103465e-21,1.6424232882592138e-19,6.901587897953578e-18,3.2485864708358462e-28,5.106371406294565e-27,5.288092180828109e-17,1.7942613750844445e-16,6.813654013294407e-06,5.711829247874926e-08,1.6930590143254817e-08,3.756443217701801e-09,1.4819457015121305e-07,2.34681109131428e-05,4.5223398055903855e-05,1.1405775294363626e-09,1.3099471986114578e-10,5.043538290643793e-11,1.2371889706083417e-12,9.185632054821976e-09,2.5932213596241207e-08,6.064734763213084e-09,1.709377816342262e-11,1.5804203022041277e-09,2.707897301808885e-12,9.274171796717344e-21,9.114612841352719e-09,7.655926485182935e-15
0.010536750545821557,0.47600933685379476,2.024455752248651e-10,1.4728449972110918e-11,3.495679250693897e-09,8.005352367981071e-07,0.0,0.0,2.4210441984997636e-05,1.084631731961696e-05,5.281051659963859e-06,5.7044743081044044e-11,1.962556162922655e-12,4.0763466613484373e-32,1.8899779413095973e-26,3.341112504149492e-21,4.699143115851106e-19,7.010659607495985e-06,4.5569106643331856e-30,2.074167598760002e-23,1.2135751985372664e-24,-4.949285599401329e-31,2.7404487290393217e-22,7.97505101319789e-16,3.427344327403311e-17,4.707308781343525e-22,7.498370341199339e-34,3.101978254945714e-25,4.1964986435880307e-33,9.897227081236296e-33,2.3614079360056275e-14,2.2878707930019078e-29,1.3193038268922926e-25,4.758989883846529e-26,3.76,0.0,0.8734107734290671,0.9999209777907667,2.3735535730725077e-05,8.8926669796024e-20,0.0026443001741220202,0.001785772826762341,0.0008311558438897619,1.3796023469163913e-10,1.4060041693710104e-05,1.1691508869541031e-08,1.183680124594359e-17,5.50453720812909e-18,1.778962894073964e-17,8.534327361054959e-06,2.5789312614046396e-21,2.9150053156772104e-22,8.101441934605594e-06,5.979630398941794e-20,1.4256620075252587e-15,1.1140656768479541e-26,3.148784483835911e-20,1.4325762708003198e-21,1.7565201105056303e-19,7.38105171125695e-18,3.468532318986923e-28,5.452098755582389e-27,5.740138882263909e-17,1.823707780383816e-16,7.040613227806752e-06,6.136343166308094e-08,1.7562208297693272e-08,3.8986475086534904e-09,1.537809920446327e-07,2.460595938398144e-05,4.732810887996577e-05,1.1923385409441745e-09,1.3626924936812506e-10,5.334713376180564e-11,1.3092335346256567e-12,9.786004982882302e-09,2.726237408192885e-08,6.591234226063911e-09,1.773395240071319e-11,1.6399801625737202e-09,2.9248275054580264e-12,9.945393780573906e-21,9.710347850438283e-09,8.156314130923868e-15
0.010708054877963728,0.47601301121425926,2.0905466516033378e-10,1.5357630280272978e-11,3.6469537686982015e-09,8.360814501673483e-07,0.0,0.0,2.4935803549330683e-05,1.129679060875235e-05,5.51439650108128e-06,6.225707984378394e-11,2.080244554148245e-12,-8.909270397242662e-32,2.0152108055487907e-26,3.342963559417106e-21,5.124144193789583e-19,7.239089497798954e-06,4.971478348602601e-30,2.1761923476314187e-23,1.3546370090943028e-24,1.2873090750197209e-31,2.7419530735888903e-22,8.850561453879605e-16,3.653906622286066e-17,5.299387052140572e-22,8.506951335253303e-34,3.3004130427749616e-25,5.0348910618937924e-33,1.0850390641062904e-32,2.5114077670369123e-14,2.6053497733077196e-29,1.487455788937326e-25,5.579939386660384e-26,3.76,0.0,0.8733645651141777,0.999918426566731,2.5076794051950716e-05,1.0136187744797427e-19,0.002687368433449443,0.0018142310998640896,0.0008445828664440828,1.3795988457998528e-10,1.4060005817752437e-05,1.207290248993914e-08,1.2223271387452458e-17,5.521355194933598e-18,1.8072940830202595e-17,8.75332751389508e-06,2.7506230652040885e-21,3.1091230886832e-22,8.592263322570854e-06,6.377929556750408e-20,1.4927048718589725e-15,1.1882221650233563e-26,3.3637417250754495e-20,1.5303793632731117e-21,1.8764392569716896e-19,7.884983437319848e-18,3.6994111347117606e-28,5.815011361738851e-27,6.222525943139022e-17,1.8531500892436652e-16,7.271316869536664e-06,6.58614417014967e-08,1.8212584129592486e-08,4.044911550903556e-09,1.5952688820809375e-07,2.57864402735209e-05,4.9510025440370566e-05,1.2457701021240738e-09,1.4170243331023302e-10,5.6388891336537804e-11,1.384531174696045e-12,1.0416888860582717e-08,2.864078867486173e-08,7.157977040830019e-09,1.839293426369562e-11,1.7012393668440004e-09,3.1564481518050245e-12,1.0656429085953985e-20,1.0336354345046697e-08,8.682127988096489e-15
0.010879359210105898,0.47601668744601594,2.1581371959906776e-10,1.6008620845302088e-11,3.803061689446216e-09,8.72781213893894e-07,0.0,0.0,2.5674368108172028e-05,1.1761549996306316e-05,5.753763281753155e-06,6.786466216423591e-11,2.203517787089142e-12,3.791001120781366e-32,2.1469854154614738e-26,3.3448504295471717e-21,5.579679920302149e-19,7.471119892752493e-06,5.428447390374881e-30,2.281470197990212e-23,1.5097341644040618e-24,4.4736110871881726e-31,2.7434860624993278e-22,9.809034143769914e-16,3.892266522380399e-17,5.9558179200398115e-22,9.646093632949167e-34,3.511545077685422e-25,6.026159186215597e-33,1.1891463253573245e-32,2.668676594619164e-14,2.960490553850941e-29,1.6744961407963789e-25,6.52777205901669e-26,3.76,0.0,0.8733182355060837,0.9999158001924063,2.6475750508041063e-05,1.153163798261353e-19,0.0027304403257469643,0.0018426583896917815,0.0008580084443969757,1.3795950782122896e-10,1.4059968885095443e-05,1.2460328676536244e-08,1.2615859810770217e-17,5.538159563766398e-18,1.8355936802734103e-17,8.973587306699667e-06,2.9307087604980978e-21,3.3127325532932938e-22,9.105681252751616e-06,6.795708997318825e-20,1.5619694679035603e-15,1.2660030107043741e-26,3.5894794247511916e-20,1.6330877300503335e-21,2.0023729072622978e-19,8.41419073207417e-18,3.9415740248460032e-28,6.195661120771675e-27,6.736748425046144e-17,1.8825884746716e-16,7.505768694214528e-06,7.062399871652434e-08,1.8882117992008814e-08,4.195313412485605e-09,1.6543534650673623e-07,2.7010761915509638e-05,5.177131981501426e-05,1.3009006178984926e-09,1.4729705198792792e-10,5.956484578173549e-11,1.463188828605757e-12,1.1079434016691614e-08,3.00680907067797e-08,7.767654470845799e-09,1.907111445085668e-11,1.7642307753305536e-09,3.4035980028772062e-12,1.140914378392785e-20,1.099377318853374e-08,9.234326300211372e-15
0.011050663542248068,0.47602036559978367,2.2272437542245787e-10,1.66819900712387e-11,3.9641080932713445e-09,9.106605032108016e-07,0.0,0.0,2.6426144119180925e-05,1.2240957871154109e-05,5.999192697947511e-06,7.389152906375113e-11,2.332573352287467e-12,7.683209973114717e-32,2.285553871290089e-26,3.3467755245154198e-21,6.067331572856828e-19,7.706746726255466e-06,5.93265626440499e-30,2.3900493510853434e-23,1.680041531246251e-24,-7.936586862158645e-31,2.745049645861833e-22,1.0857108244865295e-15,4.142876334691922e-17,6.682499103582886e-22,1.0913219357785548e-33,3.736331478164074e-25,7.195326560591581e-33,1.3028726894608757e-32,2.8334527891381723e-14,3.356990337933017e-29,1.882265239744353e-25,7.619848845713387e-26,3.76,0.0,0.8732717811563655,0.9999130970095066,2.793423834243411e-05,1.3094876999399046e-19,0.002773515879389031,0.0018710538713659285,0.0008714326625842527,1.379591036714584e-10,1.4059930872425248e-05,1.2853781531975352e-08,1.3014560541374514e-17,5.5549500030600545e-18,1.8638608550989314e-17,9.195066653492439e-06,3.119453507983487e-21,3.5261334771811174e-22,9.642419901917829e-06,7.233584101792553e-20,1.6334947224843476e-15,1.347522623044773e-26,3.826347190991822e-20,1.7408604577350077e-21,2.1345161224873967e-19,8.969493361891096e-18,4.195377190824751e-28,6.594607936761383e-27,7.284348971008671e-17,1.9120231125949607e-16,7.743972692619167e-06,7.566317039020863e-08,1.9571212605446943e-08,4.349931191364995e-09,1.7150945680637472e-07,2.8280155691690924e-05,5.4114203442508185e-05,1.3577579830034357e-09,1.5305584305501095e-10,6.287926214905742e-11,1.5453154754127194e-12,1.177481877670693e-08,3.154486703236828e-08,8.423112090852117e-09,1.976888542777187e-11,1.8289872670460613e-09,3.667156190289255e-12,1.2205498537573914e-20,1.1683772976871474e-08,9.813890603741479e-15
0.011221967874390238,0.47602404572736007,2.2978822097678809e-10,1.7378311350084933e-11,4.130198333108426e-09,9.497455695515995e-07,0.0,0.0,2.7191130767205022e-05,1.273538120480194e-05,6.250724655053722e-06,8.036282105363253e-11,2.4676127932835396e-12,-1.1875055065801632e-31,2.4311728714708343e-26,3.3487413744308867e-21,6.588723675854655e-19,7.945965836119774e-06,6.489421382842734e-30,2.5019767486676406e-23,1.8667828435039395e-24,-3.0739283060114663e-31,2.7466458716534703e-22,1.200185262456221e-15,4.4061965983051644e-17,7.485767160381609e-22,1.2342251169470247e-33,3.975805747020023e-25,8.571014656766163e-33,1.4271254124555297e-32,3.0059775489766915e-14,3.798831008468466e-29,2.112754024981567e-25,8.875596519447838e-26,3.76,0.0,0.8732251985541486,0.9999103153385923,2.9454130251191465e-05,1.4843124573737397e-19,0.0028165951215589347,0.0018994167066126403,0.0008848556072439608,1.379586713736161e-10,1.4059891756123401e-05,1.3253255040652299e-08,1.3419367484809777e-17,5.571726196162328e-18,1.8920947632161537e-17,9.417726336795962e-06,3.3171262499282638e-21,3.7496298919063296e-22,1.020321494618945e-05,7.692179008260131e-20,1.7073189523993407e-15,1.4328970375434972e-26,4.0746997666023887e-20,1.853858969591751e-21,2.273066828816012e-19,9.55172313447345e-18,4.461181897545343e-28,7.012419672917485e-27,7.866918487849128e-17,1.941454181707247e-16,7.985933095959029e-06,8.099142299497504e-08,2.028027283029371e-08,4.508842956795825e-09,1.7775230871440063e-07,2.9595876030628088e-05,5.6540926957427426e-05,1.416369517926084e-09,1.589814960293961e-10,6.633646389901616e-11,1.631021649788341e-12,1.2504249451211555e-08,3.3071656614633036e-08,9.127356932338521e-09,2.0486641188382198e-11,1.8955417155200064e-09,3.948043804852956e-12,1.3047494073643338e-20,1.2407550028964882e-08,1.0421825719642478e-14
0.011393272206532409,0.47602772788163705,2.3700679677101146e-10,1.8098164670298088e-11,4.301437959160944e-09,9.90062932139299e-07,0.0,0.0,2.796931793834428e-05,1.3245191295097514e-05,6.508398296155791e-06,8.730481235022418e-11,2.6088417286780253e-12,2.740807081028704e-32,2.5841053198490453e-26,3.350750635816426e-21,7.145523350345742e-19,8.188772962458962e-06,7.104630634458423e-30,2.6172997177130898e-23,2.071413568670606e-24,8.078806158801795e-31,2.7482768909698897e-22,1.3250786000131046e-15,4.6826988036391064e-17,8.3724221580743155e-22,1.3951139073051656e-33,4.231082579894864e-25,1.0185883984067797e-32,1.5629036230208015e-32,3.186494758152797e-14,4.290289990542789e-29,2.368113142750921e-25,1.0316715308560254e-25,3.76,0.0,0.8731784841263156,0.9999074534794316,3.103733846930282e-05,1.6795049406724083e-19,0.002859678078269271,0.001927746044037034,0.0008982773659927094,1.3795821015766196e-10,1.4059851512281944e-05,1.3658743069197643e-08,1.3830274427179956e-17,5.588487821441355e-18,1.9202945470757857e-17,9.641527981527583e-06,3.523999686452958e-21,3.9835300655567903e-22,1.0788813307251623e-05,8.172126555465044e-20,1.7834798436633186e-15,1.522243905576842e-26,4.334896999034897e-20,1.972247011883946e-21,2.4182258007238655e-19,1.0161723828458698e-17,4.739354440776968e-28,7.449672100350462e-27,8.486096824433281e-17,1.9708818634485924e-16,8.231654381002737e-06,8.662162834359985e-08,2.1009705454261658e-08,4.6721266981880355e-09,1.841669892727002e-07,3.0959200389136775e-05,5.90537799873113e-05,1.4767619513346575e-09,1.650766511935892e-10,6.994084252470583e-11,1.7204198242117162e-12,1.3268960296673978e-08,3.464894933929338e-08,9.883564850594252e-09,2.1224777006122584e-11,1.9639269641557905e-09,4.247225528536146e-12,1.3937182420550034e-20,1.316632834175011e-08,1.105915971587378e-14
0.011564576538674579,0.47603141211661487,2.4438159325947567e-10,1.8842137474129858e-11,4.4779326064868294e-09,1.0316393693779582e-06,0.0,0.0,2.8760686218455325e-05,1.377076349697273e-05,6.7722520295594296e-06,9.474494326164811e-11,2.7564698104079215e-12,1.256062032687113e-31,2.7446207293671474e-26,3.352806105974088e-21,7.739439829057641e-19,8.435163746121698e-06,7.784932359610372e-30,2.7360661367090755e-23,2.2953624743589542e-24,-7.757684239172878e-31,2.749944969856422e-22,1.4611897615444e-15,4.972866029509511e-17,9.34975329656964e-22,1.5739167184722708e-33,4.503362635810509e-25,1.2077119549939082e-32,1.7113003795591814e-32,3.3752508433562476e-14,4.83596044781299e-29,2.6506658203504564e-25,1.196740368232675e-25,3.76,0.0,0.8731316342377725,0.999904509711374,3.268581482014285e-05,1.8970861273264453e-19,0.00290276477438173,0.0019560410194153525,0.0009116980278003282,1.3795771924071818e-10,1.4059810116711753e-05,1.4070239367325595e-08,1.424727503593087e-17,5.605234552399005e-18,1.9484593361688516e-17,9.866434029640338e-06,3.7403502559317566e-21,4.228146479671559e-22,1.139997288196854e-05,8.674068231773533e-20,1.862014381526846e-15,1.6156824856369671e-26,4.6073038100840894e-20,2.0961906400789503e-21,2.570196644079004e-19,1.0800351122316224e-17,5.030266119883076e-28,7.906948855194821e-27,9.143573445780151e-17,2.000306342046345e-16,8.481141274940611e-06,9.256707059801124e-08,2.1759918960056032e-08,4.839860262537048e-09,1.9075658068815114e-07,3.237142921642605e-05,6.16550909117256e-05,1.5389613898835985e-09,1.713438960996902e-10,7.369686253021444e-11,1.8136245106472946e-12,1.4070213443631908e-08,3.627718507151293e-08,1.069508811274412e-08,2.198368920796274e-11,2.0341758019691895e-09,4.565711317884441e-12,1.4876738347037125e-20,1.3961359513816574e-08,1.172694384335215e-14
0.01173588087081675,0.4760350984874149,2.519140487549735e-10,1.961082084238986e-11,4.659787881782286e-09,1.0745019100753918e-06,0.0,0.0,2.9565206916562222e-05,1.4312476940662785e-05,7.042323555579323e-06,1.0271185265935823e-10,2.910710578104542e-12,-1.5386104441336751e-31,2.912992512653336e-26,3.3549107131918425e-21,8.372223560031681e-19,8.685133727177802e-06,8.53761266306225e-30,2.8583220887068925e-23,2.5401816003714098e-24,-4.236031241201525e-31,2.7516524811198552e-22,1.6093668264871834e-15,5.2771883837038714e-17,1.042556535630765e-21,1.7742454795118293e-33,4.793938261910839e-25,1.428696083983742e-32,1.8735108508267784e-32,3.5724945348329937e-14,5.44076777385328e-29,2.962916681575304e-25,1.3854600696975707e-25,3.76,0.0,0.87308464519177,0.9999014822937428,3.4401550727721746e-05,2.139240669307742e-19,0.00294585523362622,0.00198430075600546,0.0009251176829628891,1.3795719782708671e-10,1.4059767544932743e-05,1.4487737568752567e-08,1.467036286081941e-17,5.6219660577737555e-18,1.9765882473087894e-17,1.009240771549337e-05,3.966458112310761e-21,4.483795802847468e-22,1.2037462255963406e-05,9.198654124646484e-20,1.942958789061717e-15,1.7133336332478626e-26,4.8922901653267095e-20,2.2258582049435666e-21,2.729185779093094e-19,1.146847252270464e-17,5.334293206425148e-28,8.384841389258151e-27,9.841088103011734e-17,2.0297278043048782e-16,8.73439875995986e-06,9.88414527816546e-08,2.2531323296303787e-08,5.0121212959428175e-09,1.9752415814352492e-07,3.3833885901118014e-05,6.434722658374439e-05,1.6029932449427353e-09,1.777857592013463e-10,7.760903712240043e-11,1.9107515062000585e-12,1.4909298764230507e-08,3.795675296647021e-08,1.1565463208767678e-08,2.276377494306201e-11,2.1063209401390373e-09,4.9045581245130725e-12,1.5868371593984506e-20,1.479392261782751e-08,1.2426252428282667e-14
0.01190718520295892,0.47603878705029223,2.596055511468462e-10,2.0404811294934766e-11,4.847109292603176e-09,1.118677824508553e-06,0.0,0.0,3.0382842113363632e-05,1.487071423791489e-05,7.318649892606058e-06,1.112354105914757e-10,3.0717814861782548e-12,-6.186474884195889e-33,3.089500158558056e-26,3.357067521237841e-21,9.04566537944191e-19,8.938678343450885e-06,9.370685585963716e-30,2.984113981295472e-23,2.8075378413616353e-24,1.5825007136900705e-30,2.753401908127411e-22,1.7705091644196498e-15,5.596166683983122e-17,1.1608205975309634e-21,1.9996866198755704e-33,5.104199227868735e-25,1.6863284445925463e-32,2.0508503570619768e-32,3.7784767086061485e-14,6.109977486497558e-29,3.307561019216069e-25,1.600824682327801e-25,3.76,0.0,0.873037513230277,0.999898369466235,3.618657719122165e-05,2.4083267761746843e-19,0.0029889494786193766,0.0020125243648746057,0.0009385364230741572,1.3795664510845628e-10,1.4059723772190832e-05,1.4911231192258947e-08,1.5099531335022744e-17,5.638682001665835e-18,2.0046803849605337e-17,1.0319413041937318e-05,4.2026070989786e-21,4.750798860736595e-22,1.270206040178549e-05,9.746542860259414e-20,2.0263485224634767e-15,1.81531978946124e-26,5.190231043001168e-20,2.3614203383874007e-21,2.8954024229636075e-19,1.2166967291539902e-17,5.651816908345846e-28,8.88394891372149e-27,1.0580431499037204e-16,2.0591464395605651e-16,8.991432077518618e-06,1.0545890318205272e-07,2.3324329669489184e-08,5.188987196473095e-09,2.0447278756608107e-07,3.5347916701369557e-05,6.713259201403836e-05,1.6688822225669545e-09,1.84404709759625e-10,8.168193857062649e-11,2.0119183545105994e-12,1.5787533711200066e-08,3.9687991043298714e-08,1.2498418885864362e-08,2.3565431931405416e-11,2.18039498817629e-09,5.264871655325073e-12,1.691432033952457e-20,1.5665324034166052e-08,1.3158182732704344e-14
0.01207848953510109,0.476042477862647,2.674574362189162e-10,2.1224713054555355e-11,5.040002134059495e-09,1.1641946153625494e-06,0.0,0.0,3.121354473521282e-05,1.544586117679556e-05,7.6012674024645295e-06,1.2034675100547327e-10,3.23990387411873e-12,1.922476872538126e-31,3.274430488263589e-26,3.3592797519519035e-21,9.761596045501124e-19,9.195792929099814e-06,1.0293209348639795e-29,3.1134891665032365e-23,3.0991084325696294e-24,-7.141170721879843e-31,2.7551958634617564e-22,1.9455696215657333e-15,5.930314492073369e-17,1.2906593927756178e-21,2.2497088740456336e-33,5.4356376087540645e-25,1.986024118983318e-32,2.2447561079932369e-32,3.9934502550371925e-14,6.849219988588246e-29,3.6875010280327925e-25,1.8461565298633764e-25,3.76,0.0,0.8729902345344088,0.9998951694493414,3.8042964721738536e-05,2.7068864752038205e-19,0.00303204753088244,0.0020407109452437893,0.0009519543409956043,1.3795606026411945e-10,1.4059678773471378e-05,1.5340713643252102e-08,1.5534773776596036e-17,5.6553820436752265e-18,2.0327348416155124e-17,1.0547414757100645e-05,4.44908472971971e-21,5.029480613468464e-22,1.3394556362355357e-05,1.0318401551238584e-19,2.1122182058335745e-15,1.921764972305199e-26,5.501506402758416e-20,2.5030499392355334e-21,3.069058572429045e-19,1.2896726372654349e-17,5.983223343346057e-28,9.404878357291392e-27,1.1363445949996446e-16,2.0885624397875873e-16,9.252246732306314e-06,1.1243398161090864e-07,2.413935031868758e-08,5.370535054025557e-09,2.1160552344311953e-07,3.691489065837392e-05,7.001363001824058e-05,1.7366523107145713e-09,1.912031556828077e-10,8.592021105517072e-11,2.117244681402531e-12,1.670626312957046e-08,4.147118602992434e-08,1.3497884403512997e-08,2.4389058245853172e-11,2.2564304305839e-09,5.6478081894387245e-12,1.801698829161457e-20,1.657689725597139e-08,1.3923854791017611e-14
0.01224979386724326,0.476046170983034,2.754709851655567e-10,2.2071132510949337e-11,5.23857136442639e-09,1.2110800085779694e-06,0.0,0.0,3.205725865361286e-05,1.603830640580791e-05,7.890211815065703e-06,1.3007830445219052e-10,3.415302748388432e-12,-1.8144951214411487e-31,3.4680732669673847e-26,3.3615507691192943e-21,1.0521885193788726e-18,9.456472713259663e-06,1.1315089455596584e-29,3.246492907111541e-23,3.416623852985147e-24,-1.6024953785541456e-30,2.7570370754194023e-22,2.1355567342808493e-15,6.280150764809634e-17,1.4330248228375243e-21,2.5282728715837785e-33,5.789854315516737e-25,2.3338946841728295e-32,2.456793778228326e-32,4.2176698119296826e-14,7.664510194491103e-29,4.1058553987340004e-25,2.125136408070991e-25,3.76,0.0,0.8729428052249062,0.9998918804447713,3.997282324127728e-05,3.0376562260686723e-19,0.0030751494108585634,0.0020688595848483344,0.0009653715308250273,1.3795544246098755e-10,1.405963252348391e-05,1.5776178215379305e-08,1.5976083390152867e-17,5.67206583901932e-18,2.0607506981141515e-17,1.0776378331862109e-05,4.7061821672109945e-21,5.320170130400966e-22,1.4115748920457106e-05,1.0914905748889795e-19,2.200601562036128e-15,2.0327947671583933e-26,5.826501154423261e-20,2.6509221590136616e-21,3.2503689863396636e-19,1.3658652318547871e-17,6.328903508914999e-28,9.94824431909104e-27,1.219202604248457e-16,2.1179759993219558e-16,9.51684849587934e-06,1.197816852790809e-07,2.4976798293074572e-08,5.556841593397868e-09,2.1892540677705582e-07,3.853619949358918e-05,7.299282082839476e-05,1.8063266939823728e-09,1.981834359267747e-10,9.032853645519937e-11,2.2268510745967638e-12,1.7666858999076814e-08,4.3306573483976744e-08,1.4567998011126418e-08,2.523505209994181e-11,2.33445960492362e-09,6.0545764311157096e-12,1.917881371172747e-20,1.753000264003662e-08,1.4724411200029403e-14
