Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215)
7.441376021672693e-07,0.8122540608745382,4.8815989647751246e-05,6.198064464112091e-06,1.7829323277079143e-05,0.00011337546519797262,0.0,0.0,1.059330827789697e-05,4.0498656387872884e-08,1.2319906516486209e-06,3.5823542407883643e-08,5.73448080912368e-07,9.235115797656618e-17,1.024600867554747e-12,2.292835372961877e-09,1.5549947951340195e-06,1.8162147792595735e-06,4.888928423626326e-15,1.083363810902289e-10,1.0154331263674472e-13,4.0782236946817544e-17,2.8690874456638597e-10,1.2647595378316639e-11,4.331483749882582e-11,7.878608705101736e-16,2.3994336504691914e-17,3.7627878484779273e-13,5.692330172959378e-13,5.040594943966573e-14,5.275209763270412e-12,1.1453451945509875e-15,5.366870248033424e-16,1.898770986051124e-14,3.76,0.0,0.49567422748081896,0.998181799414002,2.391584757140375e-05,3.3372668249321357e-07,0.09928723941930467,0.07902610463501568,0.018759648760955684,3.251778788728012e-05,0.0017740456379308448,0.0007224509987069275,1.3053790734780032e-08,7.337262231980684e-09,1.0722274735645705e-14,7.589035928446187e-06,2.003241965622522e-11,3.207312326301316e-11,8.202838033347879e-08,2.7234289398834942e-11,4.187309941918016e-11,1.7031080097556036e-17,5.2301334301642775e-11,9.55318987747975e-14,2.7611518969415587e-12,7.514529964261383e-12,1.0520936545919872e-18,9.236260610608362e-18,5.7801550999948696e-12,8.2641517444166e-12,1.8275737763685434e-06,1.2109984731020431e-06,1.0050612993564422e-05,2.246888132730118e-06,4.941082986579249e-05,9.552251817353193e-06,0.00012267621074774578,1.7056649059006466e-06,3.7995643586619803e-07,1.5705541914353489e-06,4.682417486535701e-06,1.3605659038412448e-06,4.012240149510591e-05,3.6788685938642527e-08,3.771230670011919e-05,1.0925326522344268e-09,3.3314082909302795e-08,2.825098918664943e-08,6.641833686968767e-10,2.03676698859313e-14,3.4836115864249794e-10,1.4508604322838806e-07,7.809617163022641e-07,4.810568888303849e-08,3.730812702179508e-15,1.0681143637218177e-10,2.549362898730936e-06
7.600756352319985e-07,0.8125463830686299,5.0481393008260674e-05,6.4883769232190985e-06,1.8618549782163812e-05,0.00011958090964503653,0.0,0.0,1.089562213749616e-05,4.212290995838537e-08,1.3602608530637777e-06,3.948766828392372e-08,6.28457390264405e-07,9.926905465870079e-17,1.0637217147158981e-12,2.2951208809630546e-09,1.634668200893672e-06,1.8930134345691212e-06,5.563887986345166e-15,1.1572077665081037e-10,1.169213586378638e-13,4.324487847042901e-17,2.8717458308491554e-10,1.4178490517821765e-11,4.55857500315178e-11,9.291948793435712e-16,2.7700208916870007e-17,4.190129004231077e-13,6.403257487140294e-13,5.581432905078626e-14,5.7555749627574534e-12,1.31948172855459e-15,6.218437238850518e-16,2.235711711092073e-14,3.76,0.0,0.49374139023801283,0.9981795187171341,2.561608545325597e-05,3.565124198711868e-07,0.1012387603729874,0.08054099426240313,0.019134164273672774,3.241014917726257e-05,0.0017740415558606174,0.0007527681533077898,1.3636048666888345e-08,7.3466387733596675e-09,1.0923972734478898e-14,7.906125486743328e-06,2.201657818866391e-11,3.5179948461548097e-11,8.625611796470769e-08,2.9923949274056094e-11,4.3748694505900935e-11,1.871198007534456e-17,5.733998294635334e-11,1.0474000692119383e-13,3.027336649431116e-12,8.229448787053205e-12,1.1559278216586444e-18,1.0147837396383697e-17,6.495380124125541e-12,8.426154180977886e-12,1.905859370346929e-06,1.3198570104301112e-06,1.0353433709224041e-05,2.326643017727209e-06,5.139572798584163e-05,1.0125226746761396e-05,0.0001293342481113631,1.768064862839176e-06,3.900166010628474e-07,1.6724468760149364e-06,5.024213143063522e-06,1.4759452324395327e-06,4.243413955365236e-05,4.070439067439873e-08,3.984975670679889e-05,1.1361371973516259e-09,3.733764020425873e-08,3.1248747936133924e-08,7.205927405277864e-10,2.2093474760555033e-14,3.5874844130502285e-10,1.5163503322856955e-07,8.459047157946701e-07,5.097195622248718e-08,4.046414870818089e-15,1.1627366265069496e-10,2.7747734698544783e-06
7.760136682967276e-07,0.8128377265792289,5.2167433440985635e-05,6.78677022543033e-06,1.9422246066252472e-05,0.00012597976540242693,0.0,0.0,1.1204747151289493e-05,4.378144969483445e-08,1.4992706777326873e-06,4.3461759753695106e-08,6.871377489238922e-07,1.0655641982526384e-16,1.103640078479292e-12,2.2977428367342126e-09,1.7169845074677988e-06,1.971348956567582e-06,6.3126482786324615e-15,1.2342189329194096e-10,1.3421040851745188e-13,4.59590016986636e-17,2.874933739678526e-10,1.5856781634051185e-11,4.793588314568639e-11,1.092294474077783e-15,3.189280849721048e-17,4.658948690129626e-13,7.187836935957015e-13,6.169409838214402e-14,6.270238885473282e-12,1.5152636918234092e-15,7.180817768729142e-16,2.6231073340875514e-14,3.76,0.0,0.4918157050560463,0.9981771531816482,2.7393729578599795e-05,3.8036685964310945e-07,0.10318337812010821,0.08204881215255969,0.019507605709186103,3.230289350978531e-05,0.0017740373232507116,0.0007836672846083543,1.4230275235892392e-08,7.355954547381164e-09,1.1124577855878754e-14,8.229405357160453e-06,2.4144735531825687e-11,3.850706117091658e-11,9.062469134372754e-08,3.280819246446883e-11,4.568591146140027e-11,2.051413814002408e-17,6.273374427778442e-11,1.145974118446446e-13,3.312294128559135e-12,8.994086098183353e-12,1.2672522166481883e-18,1.112517382487039e-17,7.279908394521459e-12,8.587575911151958e-12,1.985814300997793e-06,1.435632797166342e-06,1.0658744281070383e-05,2.407332380714569e-06,5.340981003728482e-05,1.0717789174739113e-05,0.0001362054804506576,1.8318264863464574e-06,4.0019776548918433e-07,1.7784058344841579e-06,5.381953653815627e-06,1.5978747411080193e-06,4.483100728370867e-05,4.49362934958458e-08,4.206143166985309e-05,1.1803606528995655e-09,4.1751057952232225e-08,3.4491217838494445e-08,7.801991699481384e-10,2.3916835430901685e-14,3.692152249866008e-10,1.5836432022248728e-07,9.147041383989021e-07,5.397765020646066e-08,4.379824400237747e-15,1.2630649012895358e-10,3.0146102123507357e-06
7.919517013614567e-07,0.8131280956660882,5.3874049291430705e-05,7.093357952103079e-06,2.024031701856059e-05,0.00013257361227397973,0.0,0.0,1.1521018696803839e-05,4.547505138291609e-08,1.6496722370375297e-06,4.776429551086134e-08,7.496165413996373e-07,1.142287361155009e-16,1.1443897549546517e-12,2.3007401073169246e-09,1.8019943675163658e-06,2.0512198520418485e-06,7.14120836514096e-15,1.3144523928076252e-10,1.535976599272595e-13,4.894688105680834e-17,2.8786863276033356e-10,1.769326416388547e-11,5.036707059682298e-11,1.2799482338534774e-15,3.6624886675356443e-17,5.172648802631016e-13,8.052279561361688e-13,6.807793044109953e-14,6.821007489986882e-12,1.734788436227598e-15,8.265294857748874e-16,3.067132537571787e-14,3.76,0.0,0.48989714172177445,0.9981747006817699,2.9250371084822768e-05,4.053196952254352e-07,0.10512111816017503,0.0835495817401683,0.0198799774777354,3.219601919810082e-05,0.001774032936323566,0.0008151459678621099,1.4836420827991636e-08,7.365209686106036e-09,1.132409504845181e-14,8.558870045216452e-06,2.6423553542655007e-11,4.206439415561567e-11,9.513745532833797e-08,3.589598754407383e-11,4.768694778440089e-11,2.244309485166838e-17,6.849851815419825e-11,1.2513320070296867e-13,3.616865459515669e-12,9.810634949990606e-12,1.386409073309936e-18,1.2171274585322942e-17,8.138637282010284e-12,8.748419980666973e-12,2.0674448208738736e-06,1.5585862759854263e-06,1.0966505987857212e-05,2.4889413761351743e-06,5.5452563688741616e-05,1.133003875806864e-05,0.00014329197228294866,1.896963408233112e-06,4.105020093599267e-07,1.88849073459593e-06,5.755944264943841e-06,1.7265277030363463e-06,4.7314511820081984e-05,4.9501852507580875e-08,4.434830295220521e-05,1.2251910793557428e-09,4.6583021443982964e-08,3.7992641690872063e-08,8.430857740837542e-10,2.5840279172527112e-14,3.7976010451864235e-10,1.652757720055368e-07,9.875030801019883e-07,5.712761165321773e-08,4.731501455290136e-15,1.3692669383156928e-10,3.2694541481780907e-06
8.078897344261858e-07,0.8134174945709423,5.560118940248937e-05,7.408254052479378e-06,2.1072674491839037e-05,0.00013936400959681678,0.0,0.0,1.184478137127909e-05,4.7204551263623425e-08,1.8121394564971325e-06,5.241429228741397e-08,8.160203201748821e-07,1.2230235605384015e-16,1.186007010668458e-12,2.304150894005534e-09,1.8897488763524664e-06,2.1326247540079133e-06,8.055888853859648e-15,1.3979625185954986e-10,1.7528385726527395e-13,5.2232288728924953e-17,2.883039188781912e-10,1.96992996385388e-11,5.288118705250978e-11,1.4952289223003531e-15,4.1953739883574356e-17,5.734861455683916e-13,9.003213636443112e-13,7.500025282437335e-14,7.409751812998682e-12,1.9802997452367213e-15,9.48398316543489e-16,3.574550717529463e-14,3.76,0.0,0.48798567017277433,0.9981721590621733,3.11875973650754e-05,4.31400974132586e-07,0.10705200588541607,0.0850433263138265,0.02025128398177675,3.208952456358724e-05,0.0017740283912491069,0.0008472017841051268,1.5454435947083182e-08,7.374404320475269e-09,1.152252922055806e-14,8.894515033891056e-06,2.8859819667369564e-11,4.586206060480168e-11,9.979790701042629e-08,3.9196471102666914e-11,4.975409447726456e-11,2.45044904299171e-17,7.465049016105338e-11,1.3637698373470672e-13,3.941906897173817e-12,1.0681326950064658e-11,1.5137467809424444e-18,1.3289198412678682e-17,9.076682747653426e-12,8.908689418718017e-12,2.1507575633830822e-06,1.6889810048610407e-06,1.1276682222690155e-05,2.5714557678278976e-06,5.7523492166774266e-05,1.1962065890740489e-05,0.00015059575587508494,1.963489180308654e-06,4.209314021109469e-07,2.002760561857516e-06,6.146486486264196e-06,1.8620752765155149e-06,4.988616584134082e-05,5.4419038600073985e-08,4.671133457638048e-05,1.2706169024074984e-09,5.186367197850501e-08,4.1767764988931035e-08,9.093345198017305e-10,2.7866298244366903e-14,3.9038175058823066e-10,1.723712546599411e-07,1.0644469711454148e-06,6.042679411888662e-08,5.1018998198716014e-15,1.4815086598051188e-10,3.5398963412682557e-06
8.23827767490915e-07,0.8137059275178522,5.7348812776738356e-05,7.731572843223585e-06,2.191923699703353e-05,0.00014635249768669333,0.0,0.0,1.2176388888939917e-05,4.897084697251055e-08,1.9873680194277313e-06,5.743129917970919e-08,8.864747286841523e-07,1.3079456807429256e-16,1.2285306813683414e-12,2.308012933389153e-09,1.9802995683501728e-06,2.2155624191242023e-06,9.063340169747726e-15,1.484802979193009e-10,1.9948393160384465e-13,5.584058664538357e-17,2.888028450808065e-10,2.188683545550624e-11,5.548014964310053e-11,1.7415149930692569e-15,4.794151127957663e-17,6.349461333654391e-13,1.0047706379426236e-12,8.249731777369957e-14,8.038409522808744e-12,2.2541941475277258e-15,1.084986714481538e-15,4.15275438526814e-14,3.76,0.0,0.4860812604945793,0.9981695261380875,3.3206992583533866e-05,4.586410968716443e-07,0.10897606658140241,0.08653006901666484,0.020621529615922504,3.1983407935577504e-05,0.001774023684145175,0.0008798323201546497,1.6084271214703934e-08,7.3835385802875096e-09,1.1719885240606918e-14,9.236336783274316e-06,3.146044473894619e-11,4.99103509046571e-11,1.0460969228625926e-07,4.2718944779624235e-11,5.188973727828355e-11,2.670406275353969e-17,8.120612647211452e-11,1.483588848540036e-13,4.288289554079876e-12,1.1608431560964349e-11,1.6496197608376626e-18,1.4482057002720678e-17,1.0099383249099708e-11,9.068387238105665e-12,2.235759544134965e-06,1.827083618371223e-06,1.1589238419447847e-05,2.654861911274453e-06,5.962211415414552e-05,1.261395203771036e-05,0.00015811883276601268,2.0314172891715492e-06,4.3148800413686413e-07,2.1212736643491822e-06,6.5538782718678815e-06,2.004686508205287e-06,5.2547487860291204e-05,5.970633699641387e-08,4.915148375637793e-05,1.316626909955937e-09,5.762464879584643e-08,4.583184102143499e-08,9.790262268908146e-10,2.999734999867802e-14,4.010789070190803e-10,1.7965263432555936e-07,1.1456835601158662e-06,6.388026506291468e-08,5.491466918368459e-15,1.5999541130783967e-10,3.82653787030772e-06
8.397658005556441e-07,0.8139933987135353,5.911688825616651e-05,8.06342901287363e-06,2.277992941005877e-05,0.00015354059922480153,0.0,0.0,1.2516203971447695e-05,5.077489845660743e-08,2.176075300687089e-06,6.283539186044196e-08,9.611044349162963e-07,1.3972366680902878e-16,1.2720022780302093e-12,2.3123636781471807e-09,2.0736984142609113e-06,2.300031725086206e-06,1.0170550797751045e-14,1.575026746792474e-10,2.2642765474008783e-13,5.979882161115397e-17,2.893690861862802e-10,2.4268425093512936e-11,5.8165919606787794e-11,2.022513170985345e-15,5.465550846417541e-17,7.020578545399637e-13,1.1193286505118332e-12,9.060727420276596e-14,8.708986499200226e-12,2.5590273745786104e-15,1.2376839947010189e-15,4.8098072826409824e-14,3.76,0.0,0.48418388291802106,0.998166799695403,3.531013816919651e-05,4.870708157647332e-07,0.11089332542765998,0.08800983284693323,0.020990718766889953,3.187766765119507e-05,0.0017740188110772364,0.0009130351686084991,1.672587736998534e-08,7.392612594184297e-09,1.1916167937289859e-14,9.58433273038558e-06,3.4232460779986417e-11,5.4219729421455223e-11,1.0957661248925859e-07,4.647287230551665e-11,5.409635778724406e-11,2.9047645372530747e-17,8.818216872885072e-11,1.6110953227870546e-13,4.656899129402211e-12,1.2594255402780082e-11,1.7943883434819534e-18,1.575301393401195e-17,1.1212303593922707e-11,9.227516435132157e-12,2.322458162491546e-06,1.9731637913232956e-06,1.1904141981657108e-05,2.739146736159919e-06,6.1747963654503e-05,1.3285770061222486e-05,0.00016586317524042298,2.1007611702860196e-06,4.421738684489465e-07,2.244087796016531e-06,6.978414199568888e-06,2.154528345662012e-06,5.5300002504218915e-05,6.538274887801742e-08,5.166970141637667e-05,1.3632102483834409e-09,6.38991314872636e-08,5.020063566755928e-08,1.0522405759167796e-09,3.223585713185617e-14,4.1185038814603685e-10,1.8712177889384384e-07,1.2313628976231244e-06,6.749320698522235e-08,5.9006438631097225e-15,1.724765435849857e-10,4.1299898058473265e-06
8.557038336203732e-07,0.8142799123476859,6.090539421770143e-05,8.403937630402352e-06,2.3654682691449837e-05,0.00016092982058895302,0.0,0.0,1.2864598232472082e-05,5.261772887003987e-08,2.3790002919759453e-06,6.864716671292631e-08,1.0400330750170044e-06,1.4910902787993516e-16,1.3164660998951794e-12,2.3172404600499883e-09,2.1699978193820036e-06,2.3860316680150037e-06,1.1384855496591046e-14,1.6686861037161634e-10,2.5636030730280867e-13,6.413582373678911e-17,2.9000638712554077e-10,2.6857248777481888e-11,6.094050402828833e-11,2.3422821377897386e-15,6.216853802429185e-17,7.752611994322084e-13,1.2447967636358156e-12,9.937024174710128e-14,9.423558440573517e-12,2.8975209404429083e-15,1.4079743087792552e-15,5.5544882418223874e-14,3.76,0.0,0.48229350781667624,0.9981639774907791,3.749861328898686e-05,5.167212337131246e-07,0.11280380749827175,0.08948264065855556,0.02135885581345839,3.1772302055195634e-05,0.0017740137680587293,0.0009468079278452831,1.7379205269621753e-08,7.401626489628932e-09,1.2111382099857011e-14,9.938501289155111e-06,3.718301881264463e-11,5.880083129753035e-11,1.1470263107808793e-07,5.04678765537811e-11,5.637653452284118e-11,3.1541165529480786e-17,9.559562894147373e-11,1.7466004919798639e-13,5.0486356390222095e-12,1.3641141558965601e-11,1.9484186463473853e-18,1.7105283594883948e-17,1.2421238742142093e-11,9.386079989749597e-12,2.4108612033401473e-06,2.1274942045260584e-06,1.222136221373363e-05,2.8242977292739024e-06,6.390058982779741e-05,1.3977584539445878e-05,0.0001738307277548092,2.1715342213874594e-06,4.5299104225797204e-07,2.3712601584518046e-06,7.4203856485098255e-06,2.311765658116933e-06,5.814524078565406e-05,7.146779310360549e-08,5.4266932696247227e-05,1.4103564181739356e-09,7.072188290307619e-08,5.4890431891811905e-08,1.1290561202430272e-09,3.458420806166433e-14,4.226950762789675e-10,1.9478055962951996e-07,1.3216373196470177e-06,7.127091853731876e-08,6.3298655246427474e-15,1.856102832569288e-10,4.45087319162242e-06
8.716418666851024e-07,0.8145654725932864,6.271431828326937e-05,8.753214157228466e-06,2.4543433619210968e-05,0.00016852165313168823,0.0,0.0,1.3221952057243493e-05,5.4500425449654995e-08,2.5969035200559873e-06,7.488773492042902e-08,1.1233832062620292e-06,1.589711874404291e-16,1.3619693543985302e-12,2.3226806372165038e-09,2.269250622525171e-06,2.473561359851085e-06,1.2713943484911363e-14,1.7658326493108318e-10,2.8954336086144863e-13,6.888230833747063e-17,2.907185704164594e-10,2.966713460099182e-11,6.380595767096684e-11,2.7052573523554746e-15,7.055925778220206e-17,8.550243279780733e-13,1.3820272598813279e-12,1.0882838688838946e-13,1.0184272499212524e-11,3.2725688206845834e-15,1.597440688995971e-15,6.39633682201847e-14,3.76,0.0,0.4804101057044099,0.9981610572517483,3.9773995301054505e-05,5.476238029156337e-07,0.11470753776246999,0.09094851516165543,0.021725945126434446,3.166730949981538e-05,0.001774008551051662,0.0009811482020254299,1.804420588785215e-08,7.4105803928841585e-09,1.2305532478410713e-14,1.0298841850562394e-05,4.0319386677084804e-11,6.366445926197799e-11,1.1999188037314398e-07,5.471373660438539e-11,5.8732943912859e-11,3.419064219108607e-17,1.0346378441458302e-10,1.8904204448503322e-13,5.464413146928282e-12,1.4751468885734478e-11,2.112082452313494e-18,1.8542130115930382e-17,1.3732217560147113e-11,9.544080865780684e-12,2.5009768391039604e-06,2.290350512559481e-06,1.2540870254498015e-05,2.910302917761915e-06,6.60795568001564e-05,1.468945207724233e-05,0.0001820234083172097,2.2437498152495217e-06,4.6394156848519903e-07,2.5028474411919923e-06,7.880080974386361e-06,2.476561264581283e-06,6.108474036434593e-05,7.79815080341813e-08,5.6944117443883885e-05,1.458055268971906e-09,7.812929257917948e-08,5.991803393170377e-08,1.2095503017399892e-09,3.704475741476476e-14,4.3361191925156175e-10,2.026308527234923e-07,1.4166614306272806e-06,7.521881560951949e-08,6.779560621370812e-15,1.9941245605421017e-10,4.78981902996802e-06
8.875798997498315e-07,0.8148500836069098,6.454365704332938e-05,9.111374462113235e-06,2.5446124534948065e-05,0.00017631757440764685,0.0,0.0,1.3588654477882728e-05,5.6424140372147785e-08,2.830566959146295e-06,8.157871654024142e-08,1.2112762687795312e-06,1.6933192672375476e-16,1.4085622838821789e-12,2.3287217274271977e-09,2.3715100957364007e-06,2.562620025763875e-06,1.4165866601583205e-14,1.8665173068839074e-10,3.262551739892947e-13,7.407098146415276e-17,2.915095431293092e-10,3.271258011407653e-11,6.676438490250022e-11,3.116277036074268e-15,7.99125476717465e-17,9.418451145725379e-13,1.5319258623108167e-12,1.190260012031095e-13,1.0993348945593052e-11,3.687244272856543e-15,1.8077691715967956e-15,7.345700756317743e-14,3.76,0.0,0.4785336472330137,0.9981580366768197,4.2137860189199804e-05,5.798103235527382e-07,0.11660454108521937,0.09240747892305332,0.022091991068625222,3.156268834462471e-05,0.0017740031559662463,0.0010160536010930458,1.872083031645552e-08,7.41947442900022e-09,1.2498623784112853e-14,1.0665354782925674e-05,4.364894685975268e-11,6.882158045777081e-11,1.2544866833476718e-07,5.92203848211776e-11,6.116836118012132e-11,3.700218409639925e-17,1.1180417269991358e-10,2.042876034591185e-13,5.905159498036972e-12,1.592765132537859e-11,2.2857570891001282e-18,2.0066866311547324e-17,1.515150652826742e-11,9.701522010777827e-12,2.592813632004723e-06,2.4620113134093394e-06,1.2862639012875717e-05,2.9971508527166457e-06,6.828444345154453e-05,1.5421421608934217e-05,0.00019044310982187638,2.317421311830271e-06,4.750274872036162e-07,2.638905860572585e-06,8.357785681847801e-06,2.6490759684264665e-06,6.412004580107936e-05,8.494445347546251e-08,5.970219069440424e-05,1.5062969941636656e-09,8.615942070365249e-08,6.530077117354735e-08,1.2937994697372166e-09,3.96198266113463e-14,4.4459992805302115e-10,2.1067454077879232e-07,1.5165920863634285e-06,7.934243239627857e-08,7.250151827304462e-15,2.1389869254326682e-10,5.147468271215268e-06
9.035179328145606e-07,0.8151337495290092,6.639341579288726e-05,9.47853483844097e-06,2.6362703103261996e-05,0.00018431904935244637,0.0,0.0,1.396510304525372e-05,5.839009159435021e-08,3.0807939386834824e-06,8.874223458989385e-08,1.3038325554088265e-06,1.802143618768888e-16,1.4562982990040955e-12,2.335401529141286e-09,2.4768299447204442e-06,2.653207001586542e-06,1.5749047442171845e-14,1.9707903306762138e-10,3.667917022333507e-13,7.973664922902967e-17,2.923833034090828e-10,3.600877438443823e-11,6.981794171398082e-11,3.58060935468896e-15,9.031990020275018e-17,1.0362526492758325e-12,1.695454347870615e-12,1.3000958178661386e-13,1.1853082862669007e-11,4.1448067991204455e-15,2.0407530006051125e-15,8.41378524228254e-14,3.76,0.0,0.4766641031899314,0.998154913435579,4.459178297934537e-05,6.133129424470582e-07,0.1184948422277909,0.09385955436673742,0.022456997994819195,3.145843695638701e-05,0.0017739975786610943,0.0010515217407786105,1.940902976476123e-08,7.42830872179674e-09,1.2690660689431132e-14,1.1038041432337509e-05,4.717919433262596e-11,7.42833232868433e-11,1.3107748537660878e-07,6.399790394444571e-11,6.368566115651898e-11,3.9981987817909735e-17,1.2063458657843962e-10,2.2042927870130726e-13,6.371816052563906e-12,1.7172137223838625e-11,2.4698253095085746e-18,2.168285262845219e-17,1.6685613404289662e-11,9.858406356129662e-12,2.686380536590711e-06,2.642758119845082e-06,1.3186643105695095e-05,3.0848305931130522e-06,7.051484318427235e-05,1.617353469297641e-05,0.0001990917013400966,2.3925620698165445e-06,4.862508370118665e-07,2.7794911971778455e-06,8.853782593700469e-06,2.8294685976423725e-06,6.725270880392041e-05,9.237771274814234e-08,6.25420831362863e-05,1.5550721250447469e-09,9.485204264517368e-08,7.105650171209418e-08,1.3818789028113746e-09,4.231170453620247e-14,4.556581745393913e-10,2.1891351423166807e-07,1.6215883767868272e-06,8.364742244144394e-08,7.742055895608965e-15,2.2908442852913916e-10,5.524471806956732e-06
