Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149)
3.276950345335638e-05,0.5032861681123441,6.729932999405848e-12,4.94746909178186e-13,2.5093132993996073e-12,1.3546818368605028e-10,0.0,0.0,1.4224398092025915e-07,7.594432657850727e-10,6.69537360656531e-11,8.85410157710859e-19,8.951865048346746e-16,5.091286504417468e-41,3.456755902204447e-30,1.1816242075851106e-30,1.399379777473774e-27,3.215643130888631e-09,5.275799294756198e-36,2.2455712498361605e-25,2.2131207587140632e-26,-3.325922612440024e-26,9.538913112564131e-32,1.3069525220173136e-25,7.580809996574641e-22,5.27319022657007e-34,8.936204372493439e-38,2.0715481906549313e-35,1.7281918217620427e-51,2.3663943495264637e-45,1.7398487338112956e-19,5.261000240415459e-43,1.292846276258692e-34,2.1034848923379156e-40,3.76,0.0,0.6342426124652333,0.9999591354545329,6.93360559110364e-11,5.7717240838198135e-33,0.0001400185989147577,0.0001010294829168483,3.897977265819625e-05,2.0152883933342733e-09,4.071440735172129e-05,8.126539983136953e-11,6.262771499629298e-19,3.8571358141090845e-16,2.0202928356468554e-18,7.698467853148774e-09,1.9724288504349425e-25,1.9508313470796648e-26,2.422440473509337e-13,1.1409202726155738e-24,5.5693266430057645e-21,6.665077231135628e-31,2.3614750655277433e-25,5.481045745770824e-27,4.804082474484e-25,1.0771082206649524e-23,2.5642050101336377e-32,3.768736492462187e-31,1.1992586511565993e-23,3.1865808836124466e-17,3.215725141881421e-09,9.85478073533832e-15,4.1812241472681493e-08,1.1290419159800103e-09,1.0124026866238587e-07,9.63608797877816e-08
3.311691868084174e-05,0.503286306590089,6.801949860343224e-12,5.001019959604842e-13,2.5492299770255323e-12,1.3839450263482527e-10,0.0,0.0,1.4374183431466353e-07,7.754506729087147e-10,6.91011346666022e-11,9.238202141927045e-19,9.144290665448071e-16,5.310205639330259e-41,3.568355582804713e-30,1.2321226875714198e-30,1.4738655023328926e-27,3.284181790661105e-09,1.1056266263461516e-35,1.923020589705201e-25,2.6350268916422746e-27,-6.766859073843967e-27,9.954472038551632e-32,1.3764832311181449e-25,7.76432701854775e-22,5.650102893457187e-34,4.6466174524356466e-38,6.609683789818479e-36,1.8823713008445728e-51,2.927728159882331e-45,1.7945092263444095e-19,5.718443694637308e-43,1.370121023104746e-34,2.286928602100414e-40,3.76,0.0,0.634241124395031,0.9999591337877578,7.114060453094221e-11,6.207736273755711e-33,0.00014150288248624267,0.00010210043344901163,3.93929487839262e-05,2.0152864065260734e-09,4.071440803756326e-05,8.299760644763986e-11,6.406370434676529e-19,3.8574189607477056e-16,2.0417076855861943e-18,7.861842195302204e-09,2.0602738562414969e-25,2.0375922823218466e-26,2.47407655886135e-13,1.1929013775857455e-24,5.639329369738394e-21,6.9619186927550255e-31,2.4841180912447565e-25,5.766400110906403e-27,5.054220717102216e-25,1.1334495376224088e-23,2.678405581020769e-32,3.9365826944542954e-31,1.2660554522743416e-23,3.2203491171780914e-17,3.284266443446315e-09,1.021926625096794e-14,4.213409879446919e-08,1.1389483332904634e-09,1.0244794153628948e-07,9.861195099407358e-08
3.34643339083271e-05,0.5032864450675194,6.873957006983217e-12,5.054563929286538e-13,2.5894090616689588e-12,1.4135196120261564e-10,0.0,0.0,1.4523947474727514e-07,7.916212246557465e-10,7.129386231025408e-11,9.634721642943481e-19,9.338780931044941e-16,5.539528868556321e-41,3.6823212175772276e-30,1.2842356492459572e-30,1.5514823284229358e-27,3.3534430654560373e-09,9.010734247389609e-36,2.2238591913026707e-25,-7.74878024704156e-27,-1.59285542150685e-26,1.0384675077884253e-31,1.4489379305355946e-25,7.950462339803719e-22,6.07829194778201e-34,-4.6188334899402257e-38,1.365498236952294e-35,2.1853668168404742e-51,2.4636313594810675e-45,1.8502994644110326e-19,6.209208906896617e-43,1.4506201634634606e-34,2.4842133915984687e-40,3.76,0.0,0.6342396363013867,0.9999591321210312,7.297372145426703e-11,6.671642969914747e-33,0.0001429871626420013,0.00010317138054736392,3.980612325056598e-05,2.0152844217728233e-09,4.0714407114776065e-05,8.474807859215114e-11,6.551607877388873e-19,3.85770223704966e-16,2.0631240671319953e-18,8.026916531086688e-09,2.1510451955861105e-25,2.127240794716367e-26,2.526257152845089e-13,1.246655257027612e-24,5.69161358343864e-21,7.268648689224111e-31,2.6117169906269626e-25,6.0633139639517365e-27,5.314493015483831e-25,1.1920840765130351e-23,2.7964104248907767e-32,4.110020226665169e-31,1.3358109464920378e-23,3.254134966321185e-17,3.3535304162869367e-09,1.0593410771252112e-14,4.2455943989334686e-08,1.1488561803625008e-09,1.0365585799104556e-07,1.008897106523822e-07
3.381174913581246e-05,0.5032865835446354,6.945954442154e-12,5.108101001193422e-13,2.6298503662960554e-12,1.4434055506036033e-10,0.0,0.0,1.467369022417809e-07,8.079548049741374e-10,7.353238817867653e-11,1.0043927820537317e-18,9.535336426024889e-16,5.77268748343182e-41,3.7986870683460235e-30,1.3380202764535531e-30,1.632327524627502e-27,3.423426949411011e-09,1.0430618816675923e-35,2.158387696648313e-25,5.935582455624348e-28,3.803191161231207e-26,1.0827854765780982e-31,1.52440764474419e-25,8.13923001409365e-22,6.514214012565545e-34,-1.4618538209021483e-38,5.3422591493513216e-36,2.372721958152886e-51,2.7785267246938645e-45,1.9072308987857533e-19,6.737674522312036e-43,1.534814592077288e-34,2.6962245075083766e-40,3.76,0.0,0.6342381481842948,0.9999591304509218,7.483559368543278e-11,7.164912758352929e-33,0.00014447143938248666,0.00010424232421187466,4.021929605814498e-05,2.0152824346643006e-09,4.07144080149875e-05,8.651681621319767e-11,6.69848382350301e-19,3.857985364070859e-16,2.084538482401647e-18,8.193690382589146e-09,2.244808228426378e-25,2.2198413011918198e-26,2.578982252297319e-13,1.3022224904369337e-24,5.764090243004784e-21,7.585488133637028e-31,2.7444153431751575e-25,6.372123069325171e-27,5.5851937646036565e-25,1.2530787719632137e-23,2.918304533200085e-32,4.289174004997314e-31,1.4086231647625242e-23,3.287899866760208e-17,3.4235170551385598e-09,1.0977373928326525e-14,4.2777781304810716e-08,1.1587654632939872e-09,1.0486401392857758e-07,1.0319416392226984e-07
3.412442284054928e-05,0.5032867081737711,7.010743833187975e-12,5.156278471435974e-13,2.6664715581055567e-12,1.4705690602798625e-10,0.0,0.0,1.4808440494761888e-07,8.227943047445933e-10,7.558667167640502e-11,1.0423322102692095e-18,9.71400264983508e-16,5.991098699939175e-41,3.9054832638674924e-30,1.387871250925211e-30,1.707944350777405e-27,3.4870302732332293e-09,1.173766907191108e-35,2.17140980193452e-25,6.216497985781977e-27,8.746852531549775e-27,1.123962500804273e-31,1.59499797654023e-25,8.311383884932786e-22,6.935880329131973e-34,2.0980594690815584e-38,2.1776772835566062e-36,2.5752408846117512e-51,2.942676846702108e-45,1.959454554163738e-19,7.245636633054942e-43,1.6144077548820473e-34,2.9005267433089728e-40,3.76,0.0,0.6342368088588597,0.9999591289478217,7.653604484120347e-11,7.635439917088917e-33,0.0001458072855293021,0.00010520617057396037,4.05911501664943e-05,2.015280647769967e-09,4.07144074930749e-05,8.812429700466786e-11,6.832073091247294e-19,3.858240285621062e-16,2.103812788299496e-18,8.34523947807352e-09,2.3318136843455835e-25,2.3057638122611658e-26,2.6269003942923397e-13,1.3538226525836071e-24,5.8146528957126664e-21,7.879492751241975e-31,2.868344564540568e-25,6.660551016784349e-27,5.838029515388451e-25,1.3100576988303099e-23,3.0314136142612463e-32,4.455415999047782e-31,1.4768645963805218e-23,3.318303602595979e-17,3.487122907552413e-09,1.1331490968864951e-14,4.30674319341494e-08,1.1676850510895348e-09,1.0595155539235094e-07,1.0529099978977284e-07
3.44370965452861e-05,0.5032868328026522,7.075525362196765e-12,5.204450358220293e-13,2.7033048649421053e-12,1.4979847002387398e-10,0.0,0.0,1.4943173520948147e-07,8.377656819723747e-10,7.767876234732115e-11,1.0813405152967431e-18,9.894342586434898e-16,6.214667286955674e-41,4.014259467517598e-30,1.4391223952964568e-30,1.786327840800532e-27,3.5512189052168397e-09,1.2024770922644708e-35,2.3564740459295067e-25,-8.739037773887977e-27,-2.8658444778427433e-26,1.1662883427956933e-31,1.6681724476527471e-25,8.485691503001388e-22,7.366226177418836e-34,4.718639519871409e-38,-1.274995950927025e-35,2.807084467465922e-51,2.819342313890337e-45,2.0126207935122976e-19,7.786980567946689e-43,1.6975898193140187e-34,3.1182027197218033e-40,3.76,0.0,0.6342354695144243,0.9999591274428289,7.8260070836324e-11,8.132111174250503e-33,0.0001471431289104324,0.00010617001415457776,4.096300293104519e-05,2.0152788601295592e-09,4.071440760036787e-05,8.974657275378442e-11,6.966989540179725e-19,3.858495155167739e-16,2.123086360163578e-18,8.498164462557955e-09,2.4213431679730253e-25,2.394181043684826e-26,2.6752595847366294e-13,1.406953770584241e-24,5.872207681189505e-21,8.182026409141578e-31,2.996627782022609e-25,6.959136273484555e-27,6.09977011791479e-25,1.3690523753626566e-23,3.1478039662645847e-32,4.626480639652542e-31,1.5477355040091855e-23,3.3486998243555786e-17,3.5513141150829266e-09,1.169380559906461e-14,4.335708194684093e-08,1.1766058103498776e-09,1.0703928529849127e-07,1.0740946510327763e-07
3.474977025002292e-05,0.5032869574312788,7.140299031248961e-12,5.252616663430464e-13,2.7403501513559213e-12,1.5256524390993763e-10,0.0,0.0,1.5077889304455294e-07,8.528688526051312e-10,7.980900030616188e-11,1.121437740381125e-18,1.0076356654393915e-15,6.445111018326028e-41,4.125030556564334e-30,1.49180121341907e-30,1.8675528160260145e-27,3.615992843155705e-09,1.253551782267589e-35,2.558141869515847e-25,-3.413805695386865e-26,-2.946138808809134e-26,1.2098438225209119e-31,1.7440010992478357e-25,8.66216273793873e-22,7.815786219123341e-34,-1.6524543214686617e-37,-3.198158034442634e-35,3.0250300708409397e-51,1.9598503832486346e-45,2.0667364877262827e-19,8.36312506813971e-43,1.7835891030538326e-34,3.349995825118948e-40,3.76,0.0,0.6342341301509851,0.9999591259371006,8.000780706051017e-11,8.656123699132699e-33,0.00014847896952620602,0.00010713385495369877,4.133485435181689e-05,2.0152770729445587e-09,4.0714407179687276e-05,9.138364342303414e-11,7.10323316711875e-19,3.8587500666410566e-16,2.1423604459226354e-18,8.652464992479014e-09,2.5134455107834845e-25,2.485132973943453e-26,2.724059823513783e-13,1.4616464026397936e-24,5.923977962185047e-21,8.493254231143812e-31,3.1293738132491146e-25,7.26813406777649e-27,6.370639382500457e-25,1.4301138329366158e-23,3.2675390809152793e-32,4.80246124658987e-31,1.6213115784786306e-23,3.3791023236198706e-17,3.6160906759579106e-09,1.2064436030321386e-14,4.36467338510138e-08,1.1855277447977516e-09,1.0812720124772895e-07,1.0954956343747425e-07
3.506244395475974e-05,0.5032870820596508,7.205064842454646e-12,5.300777388015031e-13,2.7776072784468123e-12,1.5535722446761008e-10,0.0,0.0,1.5212587847046246e-07,8.681037304562453e-10,8.197773439418855e-11,1.1626446330591787e-18,1.0260045283807134e-15,6.681084718661996e-41,4.237816534644177e-30,1.5459376468336736e-30,1.9516971649173737e-27,3.681352083544462e-09,1.316208787525449e-35,2.4452330392682045e-25,-5.261280919889979e-26,-1.6155020086966474e-26,1.2545976008369633e-31,1.8225568526964632e-25,8.840808087262264e-22,8.30531309483792e-34,-3.582646602435938e-37,-3.972987058203761e-35,3.1418550882730993e-51,5.788579651639577e-46,2.1218109693655314e-19,8.976512277780672e-43,1.8718647075647927e-34,3.59670188309679e-40,3.76,0.0,0.6342327907685383,0.9999591244294771,8.177939232612221e-11,9.208748206016781e-33,0.0001498148073769599,0.00010809769297129796,4.1706704428830375e-05,2.0152752850805422e-09,4.071440739044877e-05,9.303550897393194e-11,7.240803968780168e-19,3.8590049259424253e-16,2.1616337612513284e-18,8.808140713706926e-09,2.6081711746858495e-25,2.5786771101492322e-26,2.7733011091673224e-13,1.5179321162846922e-24,5.982762838857324e-21,8.81334662720725e-31,3.266696943940769e-25,7.587811007171151e-27,6.650871044039781e-25,1.493295148061094e-23,3.390684548459021e-32,4.983454218516633e-31,1.6976718594101617e-23,3.4094969012347806e-17,3.68145258711728e-09,1.2443504250386703e-14,4.3936390070876596e-08,1.1944508580694192e-09,1.0921530092763532e-07,1.1171129841608364e-07
3.537511765949656e-05,0.5032872066877685,7.269822797765296e-12,5.348932533650181e-13,2.8150761160781155e-12,1.5817440868092848e-10,0.0,0.0,1.534726915037338e-07,8.834702347874483e-10,8.418529149645924e-11,1.2049808388882682e-18,1.0445408861027317e-15,6.923903382524557e-41,4.352632669253619e-30,1.601556505229e-30,2.038835391220285e-27,3.747296623891287e-09,1.3069086736157426e-35,2.444983998444962e-25,-6.056204217240021e-26,-1.1727632861783463e-27,1.3006211310719965e-31,1.9039094670063466e-25,9.021636915880726e-22,8.82753187485149e-34,-4.210530889670242e-37,-4.2876679065495975e-35,3.162680081999237e-51,-7.377181835500099e-46,2.177851326805432e-19,9.628933178631604e-43,1.9631138349451306e-34,3.859106047097258e-40,3.76,0.0,0.6342314513670804,0.9999591229209958,8.357495665434489e-11,9.791228738970778e-33,0.00015115064246300954,0.00010906152820734876,4.207855316210453e-05,2.0152734975018534e-09,4.071440719579626e-05,9.470216937040509e-11,7.379701942066357e-19,3.8592598172205986e-16,2.1809074716576474e-18,8.965191295518737e-09,2.7055674825881688e-25,2.674853474490803e-26,2.822983441254949e-13,1.5758406838761152e-24,6.037117803021476e-21,9.142463598828233e-31,3.4087049730127664e-25,7.918419908187584e-27,6.940686796603596e-25,1.5586468269467254e-23,3.517301895934896e-32,5.169549987173806e-31,1.7768919091818457e-23,3.4398964499273564e-17,3.747399846486677e-09,1.283112532317894e-14,4.422605272928703e-08,1.2033751533909295e-09,1.1030358232022124e-07,1.1389467339206022e-07
3.568779136423338e-05,0.5032873313156315,7.33457289933846e-12,5.397082101697883e-13,2.8527565253195834e-12,1.6101679332895167e-10,0.0,0.0,1.5481933216201775e-07,8.989682793920862e-10,8.643202071843493e-11,1.248467506422693e-18,1.0632447861536963e-15,7.173104733427674e-41,4.469500865207215e-30,1.6586861711177912e-30,2.1290480514301277e-27,3.813826460994354e-09,1.3580206897012304e-35,2.2119704838066405e-25,-4.6110213141970647e-26,3.8282193768769906e-26,1.3479111622740785e-31,1.9881343771655934e-25,9.204660890852201e-22,9.381728034391525e-34,-3.791365772545312e-37,-4.31630821773569e-35,3.0999973952904743e-51,-1.923276195643805e-45,2.2348676617246695e-19,1.0322235004596116e-42,2.058180226968403e-34,4.138072943660147e-40,3.76,0.0,0.6342301119466079,0.999959121411067,8.539463885880179e-11,1.0404919794281556e-32,0.00015248647478469213,0.0001100253606618248,4.245040055166005e-05,2.0152717097192993e-09,4.071440718484331e-05,9.638362457392044e-11,7.519927083653984e-19,3.8595146926661433e-16,2.2001808998091828e-18,9.123616383948181e-09,2.8056889491338675e-25,2.7737219205118644e-26,2.8731068186482926e-13,1.6354046458754522e-24,6.093543402714092e-21,9.480789272392854e-31,3.5555158458888015e-25,8.260235902312252e-27,7.240327847158601e-25,1.626223605176668e-23,3.6474619838140436e-32,5.360852697692201e-31,1.859053750454028e-23,3.470293467189007e-17,3.813932451310307e-09,1.3227422888897446e-14,4.451572397557439e-08,1.212300634060795e-09,1.113920433882529e-07,1.1609969191258384e-07
3.60004650689702e-05,0.5032874559432404,7.399315149317908e-12,5.445226094112689e-13,2.8906483667321964e-12,1.6388437517781473e-10,0.0,0.0,1.5616580046304063e-07,9.145977777417937e-10,8.871827257153243e-11,1.2931260863179209e-18,1.0821162715207663e-15,7.429071290080438e-41,4.588437619377139e-30,1.7173564525915854e-30,2.2224176538383695e-27,3.880941592478406e-09,1.2365223560553171e-35,2.5429839434259663e-25,-3.140147147437579e-26,2.263548239688762e-27,1.3965087991194457e-31,2.0753088532992245e-25,9.389890326654487e-22,9.988870910635323e-34,-1.3286767161260855e-37,-2.4065571248384602e-35,2.938417245198591e-51,-2.8831933337599436e-45,2.292867784240642e-19,1.1058849086973349e-42,2.158221262241642e-34,4.434511247946431e-40,3.76,0.0,0.6342287725071171,0.9999591199000101,8.723857825383091e-11,1.1051231455283467e-32,0.00015382230434234618,0.00011098919033469826,4.2822246597516886e-05,2.015269921961401e-09,4.071440703851736e-05,9.807987454577895e-11,7.661479390188678e-19,3.859769578181055e-16,2.2194544392058603e-18,9.283415624786634e-09,2.9085882561051917e-25,2.87532902210268e-26,2.923671241043769e-13,1.696657001777857e-24,6.148520296615947e-21,9.828501747071972e-31,3.7072488706367415e-25,8.61353857823881e-27,7.550039358223633e-25,1.696081319283632e-23,3.7812333073376074e-32,5.557463022831181e-31,1.944241426316468e-23,3.500692313555355e-17,3.881050399660971e-09,1.363252192834748e-14,4.480540582489718e-08,1.2212273032172672e-09,1.1248068222923084e-07,1.1832635749841284e-07
3.631313877370702e-05,0.503287580570595,7.464049549777161e-12,5.493364512077705e-13,2.9287515030121435e-12,1.6677715104244296e-10,0.0,0.0,1.5751209642426622e-07,9.303586446386468e-10,9.10443922830367e-11,1.3389779276643392e-18,1.1011553831011753e-15,7.691684645904228e-41,4.709461670194585e-30,1.777593782519495e-30,2.319026811745211e-27,3.94864201515727e-09,1.436911937706838e-35,2.70321722640224e-25,-2.8512044026705393e-26,-8.259977324380844e-28,1.4464221045158138e-31,2.1655102758754967e-25,9.577335083695347e-22,1.0581594621165258e-33,-1.5050376544028613e-37,-4.2205440189299504e-35,2.7022989443786065e-51,-2.7372184257545582e-45,2.351859917965706e-19,1.1841083644239833e-42,2.2630906321436144e-34,4.749359388875171e-40,3.76,0.0,0.6342274330486043,0.9999591183875556,8.910691199409974e-11,1.173160690505954e-32,0.00015515813113630496,0.00011195301722594264,4.319409129969556e-05,2.0152681340422778e-09,4.071440702641819e-05,9.979091924785426e-11,7.804358858350635e-19,3.8600244518715643e-16,2.2387277335776453e-18,9.444588667972178e-09,3.0143164656053367e-25,2.979728733437464e-26,2.97467670734324e-13,1.7596303507327558e-24,6.20502158674626e-21,1.0185773518107866e-30,3.86402380773916e-25,8.978607807987232e-27,7.870066712617895e-25,1.76827580515399e-23,3.9186822416025113e-32,5.759478516231094e-31,2.032539406516467e-23,3.531089045477736e-17,3.948753688794028e-09,1.4046546374300998e-14,4.509510012554744e-08,1.2301551637849818e-09,1.1356949710592718e-07,1.205746735785011e-07
3.662581247844384e-05,0.5032877051976951,7.528776102758836e-12,5.541497357182511e-13,2.967065798261162e-12,1.6969511776973321e-10,0.0,0.0,1.5885822006298755e-07,9.462507957640397e-10,9.341072161791207e-11,1.3860443783209229e-18,1.1203621622068478e-15,7.961250680792027e-41,4.8325892485924495e-30,1.8394268274033057e-30,2.4189588289913534e-27,4.016927726308662e-09,1.4715967496196103e-35,2.7409578913221206e-25,-2.7801195546273986e-26,6.4829248402827265e-28,1.4976888541440215e-31,2.258816681005745e-25,9.767005195657892e-22,1.123147504195396e-33,-2.668682300288566e-37,-3.93215267085515e-35,2.5456142070085602e-51,-4.347785080134127e-45,2.4118522447440615e-19,1.2670812708555723e-42,2.3718737218042033e-34,5.083589003036224e-40,3.76,0.0,0.6342260935710662,0.999959116873923,9.099977580182134e-11,1.2447527800513976e-32,0.0001564939551668984,0.00011291684133553119,4.356593465821595e-05,2.0152663461066746e-09,4.071440692865826e-05,1.0151675864239179e-10,7.948565484839991e-19,3.86027933160128e-16,2.258001084213535e-18,9.607135167562507e-09,3.1229254778968095e-25,3.08697022975712e-26,3.0261232168884007e-13,1.8243572054449253e-24,6.260622784111649e-21,1.0552779990922981e-30,4.025960758894416e-25,9.355724801799557e-27,8.200656485716538e-25,1.8428631726890062e-23,4.0598762587568834e-32,5.966998345868544e-31,2.1240329451687105e-23,3.5614869978324487e-17,4.017042316424524e-09,1.446961972652067e-14,4.53848085860653e-08,1.2390842185108216e-09,1.1465848641984047e-07,1.2284464351320754e-07
3.693848618318066e-05,0.5032878298245408,7.59349481030235e-12,5.589624630767825e-13,3.0055911170164196e-12,1.726382722158763e-10,0.0,0.0,1.6020417139645108e-07,9.622741470710723e-10,9.581760133643298e-11,1.4343469281337203e-18,1.1397366508489219e-15,8.237771881951376e-41,4.957839513136949e-30,1.9028857408364893e-30,2.522298207030176e-27,4.085798722899879e-09,1.4622982911497406e-35,2.7591431222336515e-25,-2.6825433685006877e-26,2.596493349241975e-27,1.5503264405252657e-31,2.3553072356712e-25,9.958910878762808e-22,1.1916630912015304e-33,-2.1256226196553483e-37,-3.4919945591871323e-35,2.0646916706324376e-51,-4.7026330987308816e-45,2.472853122826073e-19,1.3551591669347306e-42,2.484887369881308e-34,5.438212505740815e-40,3.76,0.0,0.6342247540744993,0.9999591153589628,9.291730494561091e-11,1.3200523552167694e-32,0.0001578297764344557,0.0001138806626634376,4.393777667309817e-05,2.0152645580679455e-09,4.071440689526151e-05,1.032573926917381e-10,8.094099266355402e-19,3.860534205173764e-16,2.277274272926761e-18,9.77105477818361e-09,3.234467842073191e-25,3.1971069618617286e-26,3.0780107687060365e-13,1.8908702766125937e-24,6.3169774400421435e-21,1.0929698713104357e-30,4.193181429840391e-25,9.745174100795065e-27,8.542058158399672e-25,1.919900186378765e-23,4.204883669952075e-32,6.1801229115418075e-31,2.2188086385215832e-23,3.5918837546305013e-17,4.0859162799560075e-09,1.490186591008731e-14,4.5674532802187853e-08,1.2480144700013764e-09,1.1574764868502341e-07,1.2513627062277985e-07
