Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304)
3.6816387099981723e-09,0.5127804233813003,0.0,2.952538789577615e-20,0.0,0.0,0.0,0.0,0.0,0.0,4.8082163942472e-22,1.3635125689959015e-33,0.0,5.500612285053228e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.554424557518287,0.9999431159858054,0.0,0.0,3.671094071604238e-08,2.4523235573734977e-08,9.78918623564114e-09,2.398517971698973e-09,5.6884014193465725e-05,6.977544938167956e-18,8.972039340769856e-29,7.701298532919449e-16,5.331926597999339e-22,3.0173219397613543e-16,1.326541327689335e-42,1.0424749268868781e-41,1.499767864817822e-20,6.447614868658456e-43,4.275388382472359e-24,4.640395381902907e-48,6.596555975064152e-42,1.421103456580779e-44,7.061133501818031e-43,5.909466660166865e-42
3.783145001489945e-09,0.5127804234789616,0.0,3.078017771071641e-20,0.0,0.0,0.0,0.0,0.0,0.0,5.221675656110792e-22,1.5217197815707826e-33,0.0,6.382275032903575e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245565061314,0.9999431154497075,0.0,0.0,3.772309633932811e-08,2.5221846522818434e-08,1.0059188584232889e-08,2.442060272479226e-09,5.688455029148393e-05,7.372580563868875e-18,9.739993819175058e-29,7.856010353236015e-16,5.503692289706092e-22,3.188683914399618e-16,1.538775831802334e-42,1.1925560038477424e-41,1.5851908421454068e-20,7.539559492808661e-43,4.4127435502978664e-24,5.526450919831912e-48,7.544434756370639e-42,1.6453170518293892e-44,8.23352576504446e-43,6.786873214003246e-42
3.884651292981718e-09,0.5127804235766228,0.0,3.2058982548372803e-20,0.0,0.0,0.0,0.0,0.0,0.0,5.658291837510072e-22,1.69333912128746e-33,0.0,7.377218547602223e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245554939758,0.9999431150446394,0.0,0.0,3.8735251960777104e-08,2.5921363197485835e-08,1.0329195168763568e-08,2.484692609960116e-09,5.6884955359550455e-05,7.778714698653312e-18,1.0550812644812332e-28,8.007488992892824e-16,5.675702767024845e-22,3.36486241258308e-16,1.778213951228936e-42,1.3593336190415182e-41,1.6730153035774123e-20,8.780643010751371e-43,4.5502805668138644e-24,6.552257019228233e-48,8.597515566855184e-42,1.8976742127186808e-44,9.562040315222553e-43,7.766403903408298e-42
3.9861575844734906e-09,0.512780423674284,0.0,3.3361832765326806e-20,0.0,0.0,0.0,0.0,0.0,0.0,6.118707208277816e-22,1.8791115326742186e-33,0.0,8.496615841856751e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245544818203,0.9999431147385769,0.0,0.0,3.974740758038938e-08,2.6621766669512553e-08,1.0599205900699033e-08,2.526434000893363e-09,5.688526142209789e-05,8.195961404137139e-18,1.1405682867374315e-28,8.155802009655052e-16,5.847952940739827e-22,3.545863563822194e-16,2.047526911762481e-42,1.5441453119141495e-41,1.7632442849356422e-20,1.0186599440658648e-42,4.687997749751968e-24,7.735481536050491e-48,9.764201691338401e-42,2.180848701679884e-44,1.1062585128043387e-42,8.856859695270965e-42
4.0876638759652634e-09,0.5127804237719454,0.0,3.468875816837562e-20,0.0,0.0,0.0,0.0,0.0,0.0,6.603564847140673e-22,2.079798242537396e-33,0.0,9.752428975738143e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245534696647,0.9999431145072589,0.0,0.0,4.0759563198164925e-08,2.732303840624023e-08,1.0869220693355335e-08,2.5673030646143344e-09,5.688549274014229e-05,8.624334448072931e-18,1.2305792955609566e-28,8.301015552817879e-16,6.020437872824844e-22,3.7316933783105867e-16,2.3495725691254366e-42,1.7483957699552883e-41,1.8558807670930534e-20,1.1774356789780125e-42,4.825893132057962e-24,9.095504223662707e-48,1.1053317128819489e-41,2.497690726140193e-44,1.2752212294346517e-42,1.0067549902832016e-41
4.189170167457036e-09,0.5127804238696068,0.0,3.6039788008530987e-20,0.0,0.0,0.0,0.0,0.0,0.0,7.113508625824362e-22,2.2961807852310586e-33,0.0,1.1157444051333884e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245524575091,0.999943114332406,0.0,0.0,4.177171881410377e-08,2.8025160262314443e-08,1.1139239461860083e-08,2.6073180313430412e-09,5.68856675929533e-05,9.063847310488028e-18,1.325233276610502e-28,8.443194391804427e-16,6.19315275501114e-22,3.9223577476001975e-16,2.6874034260155987e-42,1.9735582212005078e-41,1.9509276753686235e-20,1.3562093691044394e-42,4.963964509571929e-24,1.065353489488149e-47,1.247411539190421e-41,2.851233656919758e-44,1.4649166914868945e-42,1.1408308023399322e-41
4.290676458948809e-09,0.5127804239672681,0.0,3.741495097801104e-20,0.0,0.0,0.0,0.0,0.0,0.0,7.64918319330612e-22,2.529061027433162e-33,0.0,1.2725306872465445e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245514453535,0.9999431142002588,0.0,0.0,4.278387442820593e-08,2.8728114471591272e-08,1.1409262123114593e-08,2.6464967503154632e-09,5.688579974021172e-05,9.5145131896971e-18,1.4246493512706605e-28,8.582401944112873e-16,6.366092891655529e-22,4.117862445560924e-16,3.064274780379959e-42,2.2211758092366213e-41,2.0483878792222057e-20,1.5569297108488893e-42,5.1022094822816136e-24,1.2432736515458427e-47,1.403628821359289e-41,3.2447008110556305e-44,1.6772936601827418e-42,1.2889507678125885e-41
4.392182750440582e-09,0.5127804240649293,0.0,3.881427521008834e-20,0.0,0.0,0.0,0.0,0.0,0.0,8.211233960231033e-22,2.779261192431744e-33,0.0,1.4470559269391135e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245504331979,0.9999431141004099,0.0,0.0,4.379603004047141e-08,2.943188363921036e-08,1.1679288595756814e-08,2.6848566977474982e-09,5.68858995889583e-05,9.976345008190976e-18,1.5289467736569433e-28,8.718700302836284e-16,6.539253686785912e-22,4.318213129610873e-16,3.483653004049771e-42,2.492862950699456e-41,2.1482641922354804e-20,1.7816821104718424e-42,5.240625491024195e-24,1.4458353334425768e-47,1.5749974161963244e-41,3.681512297286856e-44,1.9144301572260792e-42,1.4522078653052866e-41
4.493689041932355e-09,0.5127804241625906,0.0,4.023778828170861e-20,0.0,0.0,0.0,0.0,0.0,0.0,8.80030708349673e-22,3.0476238839210143e-33,0.0,1.6408676095668979e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245494210424,0.9999431140249619,0.0,0.0,4.480818565090023e-08,3.0136450733834614e-08,1.1949318800125017e-08,2.722414984631592e-09,5.688597503694072e-05,1.0449355418401735e-17,1.638244927683726e-28,8.852150263987349e-16,6.712630635881908e-22,4.523415342208423e-16,3.949223952407571e-42,2.7903066750679906e-41,2.2505593723703505e-20,2.0326946676064122e-42,5.379209851259693e-24,1.6757844199203427e-47,1.7625767162203644e-41,4.1652919233787387e-44,2.178538532673508e-42,1.631752304185382e-41
4.595195333424128e-09,0.5127804242602519,0.0,4.168551721827543e-20,0.0,0.0,0.0,0.0,0.0,0.0,9.417049451036183e-22,3.335012109311363e-33,0.0,1.8556102895197807e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245484088868,0.9999431139679378,0.0,0.0,4.582034125949239e-08,3.0841799080053704e-08,1.221935265822228e-08,2.7591883643687784e-09,5.6886032061112666e-05,1.0933556808346089e-17,1.7526633241941093e-28,8.982811353500137e-16,6.886219321151694e-22,4.7334745125436e-16,4.4649015038570746e-42,3.115267946802304e-41,2.355276122444272e-20,2.3123442645646834e-42,5.517959783462302e-24,1.9361021152219666e-47,1.9674724926841335e-41,4.699874163332949e-44,2.4719705896557875e-42,1.8287931489255904e-41
4.696701624915901e-09,0.5127804243579133,0.0,4.315748849987083e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0062108666836364e-21,3.642309302561982e-33,0.0,2.0930294229957796e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245473967312,0.9999431139248348,0.0,0.0,4.68324968662479e-08,3.15479123509465e-08,1.248939009368168e-08,2.7951932402409665e-09,5.6886075163978046e-05,1.1428961307150673e-17,1.8723215981498594e-28,9.110741853676349e-16,7.060015408382966e-22,4.948395958353682e-16,5.034836226311962e-42,3.4695829700723567e-41,2.462417090749649e-20,2.6231627591891648e-42,5.65687243920882e-24,2.230019336185603e-47,2.1908377296128636e-41,5.289311181634016e-44,2.7972227634344135e-42,2.0445999532914012e-41
4.8997142078994466e-09,0.5127804245532359,0.0,4.617426133666084e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.1439771552019478e-21,4.320266593754097e-33,0.0,2.6434070067293377e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.55442454537242,0.9999431138678184,0.0,0.0,4.8856808074249046e-08,3.296237005836525e-08,1.3029475399167457e-08,2.8649613862740636e-09,5.688613218044793e-05,1.2453426885452295e-17,2.12783692253494e-28,9.358638150170048e-16,7.408212855737415e-22,5.392846401522004e-16,6.35531609393183e-42,4.274002950230213e-41,2.6839820070664202e-20,3.349246879064995e-42,5.935174300304279e-24,2.9329161660703144e-47,2.697829504997357e-41,6.650089324389904e-44,3.553927930603926e-42,2.537902000011177e-41
5.102726790882992e-09,0.5127804247485583,0.0,4.928830801246523e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.2938490339262687e-21,5.088972597979741e-33,0.0,3.308131882519913e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245433481089,0.9999431138355084,0.0,0.0,5.088111927490377e-08,3.437969993772439e-08,1.3569574136971314e-08,2.931843920662e-09,5.688616449042388e-05,1.3522844211165904e-17,2.4057503598436e-28,9.596281508479268e-16,7.7571898932579e-22,5.856807057175955e-16,7.948939177992381e-42,5.219809519459412e-41,2.915274245698747e-20,4.2345432219123043e-42,6.214092014161336e-24,3.815898577370837e-47,3.293751300613088e-41,8.284667820178351e-44,4.471718241427617e-42,3.123087376622772e-41
5.305739373866538e-09,0.512780424943881,0.0,5.2499821540720584e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.456347016947197e-21,5.956232365849507e-33,0.0,4.105206035549323e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245413237977,0.9999431138171054,0.0,0.0,5.290543046821213e-08,3.5799783195540504e-08,1.4109685751453146e-08,2.995960192483881e-09,5.6886182893236624e-05,1.4637301534912965e-17,2.7070231846034458e-28,9.8240959898148e-16,8.106914667844093e-22,6.340316652273459e-16,9.858343120757481e-42,6.32453009162727e-41,3.156313110331855e-20,5.305540514978151e-42,6.4936021497307974e-24,4.915397711804885e-47,3.9896097185106887e-41,1.0234029371102643e-43,5.5763117638814403e-42,3.8126590069919485e-41
5.508751956850084e-09,0.5127804251392036,0.0,5.580898702281767e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.6319926290935458e-21,6.930179809074573e-33,0.0,5.054635967562808e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245392994865,0.9999431138064111,0.0,0.0,5.4929741654174215e-08,3.722250595143909e-08,1.464980970995324e-08,3.057424614731328e-09,5.688619358777065e-05,1.5796883457402532e-17,3.0326184068536283e-28,1.0042488117311741e-15,8.457356535723374e-22,6.843412319205309e-16,1.2130826348454665e-41,7.607015338544853e-41,3.40711711341791e-20,6.591835675481188e-42,6.77368156742059e-24,6.273411505796904e-47,4.797243875176694e-41,1.2543331542535334e-43,6.896254687990329e-42,4.620247760522976e-41
5.71176453983363e-09,0.5127804253345261,0.0,5.92159819493451e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.8213083643340285e-21,8.019278324123445e-33,0.0,6.1785708340356014e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245372751754,0.9999431138001117,0.0,0.0,5.695405283279012e-08,3.864775903530244e-08,1.5189945501843458e-08,3.1163468681093387e-09,5.6886199886907526e-05,1.700167108012855e-17,3.3835006955048524e-28,1.0251847600172971e-15,8.808486040257552e-22,7.36612965898893e-16,1.4818654321614846e-41,9.087476865668027e-41,3.667704006280153e-20,8.126355577537187e-42,7.054307618829901e-24,7.938102164191883e-47,5.729350042036155e-41,1.5262143174570166e-43,8.463098309309881e-42,5.56066698676273e-41
5.9147771228171755e-09,0.5127804255298487,0.0,6.272097649526593e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.0248176458023046e-21,9.232321391011424e-33,0.0,7.501444412502357e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245352508642,0.9999431137964612,0.0,0.0,5.897836400405991e-08,4.007543779251872e-08,1.573009263761632e-08,3.1728320966981026e-09,5.6886203537525786e-05,1.8251742150048962e-17,3.7606363047606894e-28,1.0452548028589752e-15,9.160274881646628e-22,7.908502802558205e-16,1.797937269392812e-41,1.0787523884330218e-40,3.9380908086171595e-20,9.94558445910793e-42,7.335458278888439e-24,9.964431120889373e-47,6.799505796401521e-41,1.8444683178168144e-43,1.0311578373462524e-41,6.649967586785339e-41
6.117789705800721e-09,0.5127804257251714,0.0,6.632413381071242e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.2430447873923683e-21,1.0578433148102462e-32,0.0,9.050120856699498e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.554424533226553,0.9999431137943989,0.0,0.0,6.100267516798366e-08,4.1505441897044424e-08,1.6270250648010605e-08,3.226981095764795e-09,5.688620559968847e-05,1.9547171198460154e-17,4.164993003491476e-28,1.0644947540772933e-15,9.512695884550973e-22,8.470564470369622e-16,2.1676127212228614e-41,1.2730198894421899e-40,4.21829383757366e-20,1.2089796833507739e-41,7.617112231192598e-24,1.241483236340691e-46,8.022193694010363e-41,2.215006152369194e-43,1.2479796613411805e-41,7.905493609280585e-41
6.320802288784267e-09,0.5127804259204939,0.0,7.00256103060353e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.4765149569172323e-21,1.2067068943028854e-32,0.0,1.0854044297024194e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245312022419,0.9999431137932149,0.0,0.0,6.302698632456141e-08,4.2937675172247395e-08,1.6810419083173435e-08,3.2788904917584966e-09,5.6886206783761254e-05,2.0888029674091367e-17,4.597540007548328e-28,1.0829389462507496e-15,9.865722965888463e-22,9.052346030188305e-16,2.597799039237423e-41,1.4940012364056623e-40,4.508328736241087e-20,1.4603295934610946e-41,7.8992489113096e-24,1.5359925892601709e-46,9.41282446009316e-41,2.6442522319901e-43,1.5009404397314936e-41,9.345938375202419e-41
6.523814871767813e-09,0.5127804261158164,0.0,7.38255559276206e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.725754140801482e-21,1.3708015860380928e-32,0.0,1.2945392271583695e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245291779307,0.9999431137924965,0.0,0.0,6.505129747379328e-08,4.437204541931167e-08,1.7350597511857568e-08,3.3286529147079237e-09,5.6886207502264486e-05,2.2274386070581557e-17,5.0592479149346445e-28,1.1006202919848958e-15,1.0219331100672945e-21,9.653877552725898e-16,3.0960294858668656e-41,1.7442976413644295e-40,4.8082105012380965e-20,1.7534657604596498e-41,8.181848518268997e-24,1.887927255224027e-46,1.0987759706819042e-40,3.139168881208375e-43,1.7945788338803464e-41,1.0991401123955587e-40
6.7268274547513586e-09,0.5127804263111391,0.0,7.772411442341944e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.9912891102392714e-21,1.551139322743235e-32,0.0,1.5359232883281195e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245271536196,0.9999431137920592,0.0,0.0,6.70756086156793e-08,4.580846425278438e-08,1.7890785520652262e-08,3.3763571634435987e-09,5.688620793921218e-05,2.3706306048650252e-17,5.55108864367652e-28,1.1175703426206098e-15,1.0573496285242926e-21,1.0275187865086657e-15,3.6704973068197255e-41,2.026663753578037e-40,5.1179535092639046e-20,2.093697939712949e-41,8.464892010992791e-24,2.3062170734238528e-46,1.2764334196983174e-40,3.70728100604756e-43,2.133825765612014e-41,1.2863444161609872e-40
7.13285262071845e-09,0.5127804267017841,0.0,8.581761553373253e-20,0.0,0.0,0.0,0.0,0.0,0.0,3.573357224481833e-21,1.9647580671408484e-32,0.0,2.1310094775714955e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245231049972,0.9999431137916532,0.0,0.0,7.11242308774141e-08,4.8687112280989416e-08,1.8971188709795735e-08,3.465928104891617e-09,5.688620834522417e-05,2.6707085913472034e-17,6.629062488756574e-28,1.1493962870598247e-15,1.1283406668199551e-21,1.1577254250260326e-15,5.084427614249178e-41,2.6994096277975763e-40,5.76707781125337e-20,2.939104418234755e-41,9.032238214179188e-24,3.382969344184465e-46,1.6996735178711159e-40,5.096153554831705e-43,2.970944075356044e-41,1.7381183162143635e-40
7.538877786685542e-09,0.5127804270924293,0.0,9.43071490847856e-20,0.0,0.0,0.0,0.0,0.0,0.0,4.226947965719663e-21,2.456324866216753e-32,0.0,2.905118915120765e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245190563751,0.999943113791659,0.0,0.0,7.517285310976618e-08,5.157298261467082e-08,2.0051625672797962e-08,3.5482429358619694e-09,5.688620833928339e-05,2.9890842223892736e-17,7.839261086516181e-28,1.1786440445026786e-15,1.1995281082450615e-21,1.2958752826490984e-15,6.919665217163783e-41,3.537463204703583e-40,6.455805200756366e-20,4.0490486750194007e-41,9.601149864223556e-24,4.8604670208686224e-46,2.226898706633932e-40,6.883266810864153e-43,4.0603092646961676e-41,2.3103117491906566e-40
7.944902952652633e-09,0.5127804274830745,0.0,1.0319366667201081e-19,0.0,0.0,0.0,0.0,0.0,0.0,4.9563006101397044e-21,3.0351359550514205e-32,0.0,3.898397197957259e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245150077529,0.99994311379171,0.0,0.0,7.922147531273611e-08,5.44654901687994e-08,2.1132093673004585e-08,3.6238894778193705e-09,5.68862082884591e-05,3.325800963381207e-17,9.189501528462676e-28,1.205522475268735e-15,1.2708960459073244e-21,1.4419874415762465e-15,9.269117400019397e-41,4.568698129801864e-40,7.184230849982481e-20,5.484939455953196e-41,1.0171500298774686e-23,6.854322773569835e-46,2.8756975026151964e-40,9.15161879763861e-43,5.457433412282001e-41,3.0260353822600674e-40
8.350928118619725e-09,0.5127804278737197,0.0,1.1247804282429527e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.765664186239888e-21,3.711023346598362e-32,0.0,5.157244532421113e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245109591307,0.9999431137916194,0.0,0.0,8.327009748632418e-08,5.736409724814086e-08,2.221259019542045e-08,3.6934079407921523e-09,5.688620837885957e-05,3.6808987591600135e-17,1.0687616879567501e-27,1.2302235227422732e-15,1.3424298592338927e-21,1.5960794381560548e-15,1.2239712279293538e-40,5.823726245850005e-40,7.95244222346868e-20,7.317974797045459e-41,1.0743173037008094e-23,9.504874120138527e-46,3.6654149673475648e-40,1.1995617512609634e-42,7.22594818639832e-41,3.9113053507189835e-40
8.756953284586816e-09,0.5127804282643648,0.0,1.2216108121232193e-19,0.0,0.0,0.0,0.0,0.0,0.0,6.659296687814172e-21,4.494356007415188e-32,0.0,6.734902080208893e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245069105085,0.9999431137914989,0.0,0.0,8.73187196305308e-08,6.026830972380801e-08,2.3293112928825977e-08,3.757294764702249e-09,5.688620849926761e-05,4.054414318050857e-17,1.2341454733912325e-27,1.2529235782603128e-15,1.4141161107637615e-21,1.7581673875095285e-15,1.595362096618545e-40,7.335981160623028e-40,8.760519698994136e-20,9.630049446623588e-41,1.1316060972483262e-23,1.298081738446832e-45,4.617214323863064e-40,1.5521893376326934e-42,9.438231072000646e-41,4.995237019411305e-40
9.162978450553908e-09,0.51278042865501,0.0,1.3224352038251775e-19,0.0,0.0,0.0,0.0,0.0,0.0,7.641464347941031e-21,5.396040942244771e-32,0.0,8.692057902826497e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544245028618865,0.9999431137914786,0.0,0.0,9.136734174535631e-08,6.317767350614234e-08,2.437365974927953e-08,3.816006162979976e-09,5.688620851961039e-05,4.44638137389409e-17,1.4158875882313122e-27,1.2737847401820416e-15,1.4859424514045257e-21,1.9282660985640807e-15,2.0549509253234574e-40,9.141797012086999e-40,9.60853714104604e-20,1.2514686375571583e-40,1.189006566283386e-23,1.7483141357167104e-45,5.754136460460909e-40,1.9850113190390486e-42,1.2176034502913593e-40,6.310241228559172e-40
9.569003616521e-09,0.512780429045655,0.0,1.4272603905052578e-19,0.0,0.0,0.0,0.0,0.0,0.0,8.716440969647991e-21,6.427524193905949e-32,0.0,1.109747190544213e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544244988132644,0.9999431137915186,0.0,0.0,9.5415963830801e-08,6.609177129293541e-08,2.5454228704907705e-08,3.869961389551117e-09,5.6886208479469105e-05,4.856830927617487e-17,1.6147753083990652e-27,1.292955974678175e-15,1.5578975328971731e-21,2.106389180181705e-15,2.6183817216099443e-40,1.1280482640410257e-39,1.0496562430233485e-19,1.6077991048129896e-40,1.2465096662420782e-23,2.3249367869567254e-45,7.101157428645474e-40,2.5113794381294746e-42,1.5531116800608128e-40,7.892222933101216e-40
9.975028782488091e-09,0.5127804294363002,0.0,1.536092609569762e-19,0.0,0.0,0.0,0.0,0.0,0.0,9.888507311364e-21,7.600791761314724e-32,0.0,1.4028619771708429e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544244947646423,0.9999431137915256,0.0,0.0,9.946458588686518e-08,6.901021958383061e-08,2.6534818001940583e-08,3.9195457383987246e-09,5.6886208472352564e-05,5.2857914690341326e-17,1.831596993882614e-27,1.3105741815246651e-15,1.6299709263318382e-21,2.2925491385541816e-15,3.3032066154314083e-40,1.3794391224231529e-39,1.142465794893093e-19,2.0439627967632518e-40,1.3041070859480077e-23,3.055811339181322e-45,8.685243969005909e-40,3.146111860754378e-42,1.9605874128129676e-40,9.7807822271909e-40
9.999999999999999e-09,0.5127804298269453,0.0,1.5429168994258695e-19,0.0,0.0,0.0,0.0,0.0,0.0,9.96385666382276e-21,7.677855917219697e-32,0.0,1.4227947923819937e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544244945156453,0.9999431137915239,0.0,0.0,9.971358282121846e-08,6.918984291757033e-08,2.6601276652602622e-08,3.922460680918203e-09,5.688620847401049e-05,5.312778085348672e-17,1.84553498715392e-27,1.3116099135097814e-15,1.634407201680491e-21,2.3042608860732665e-15,3.349715349484917e-40,1.3962251976050024e-39,1.1483046639942567e-19,2.0736865868295613e-40,1.3076523263701393e-23,3.106498753427055e-45,8.791046013574938e-40,3.1890448719747005e-42,1.9882458338330487e-40,9.907893585580243e-40
