Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42)
4.2509773931183235e-05,0.8016538605652246,0.00020201126955157232,6.555739135098814e-05,0.0001144707985532376,0.019968874234792343,0.0,0.0,0.0014242693595963166,7.428335601600123e-05,0.011373049777687995,0.0003917366604732315,4.1808032335962463e-05,2.8133026782522566e-14,6.765991423152056e-11,3.042886227812972e-08,0.00012062630196068642,0.000223137662491279,3.6134018802005138e-12,2.2780799673073737e-10,2.0886409967336704e-09,3.541549191077546e-13,2.92169255512063e-09,8.861783928626958e-07,3.533290198742044e-08,1.1074223964212006e-09,1.232949434597667e-11,9.014580132259758e-08,4.3123774169807945e-07,8.754350199797148e-10,4.383145579595014e-09,9.065428076421144e-12,1.5874586248164424e-11,2.1329632850775498e-08,3.76,0.0,0.45803375058358875,0.9816090126291572,0.012846860983862361,0.0006332417068480876,0.48752191267905165,0.3370533439276759,0.1273541346148247,2.6884583627851416e-06,0.0006182583765360142,0.006147285581508095,1.494502315023053e-08,2.4667124547676555e-10,2.496164051282074e-14,0.0017169542698438544,7.750763600340767e-09,2.4013076263493813e-09,0.0006991060104578639,7.333385348419946e-09,3.932563253630494e-09,8.96164536237663e-15,4.072823241824829e-09,1.570532198527714e-11,6.048199720683672e-10,2.888371262380805e-09,5.082786359271109e-16,5.3962454946286785e-15,2.4508584552884766e-07,7.094136963093383e-12,0.0016073614026661381,0.002289987067937741,0.00012896822385382453,2.5991445880545013e-05,0.0010969904549592278,0.00851021811865888,0.01871912433965445,7.479119553945116e-05,1.7172941305960923e-05,2.9714415948091343e-05,8.727604264240417e-05,0.0002813524007214117,0.010567735819458258,0.0021696232752096947,0.0019686673545959614,7.666169724118791e-08,0.005250811348490732,7.921455050758928e-07,5.747640282067742e-07,7.959052239530774e-12,1.7298114352812133e-08,1.9289567424037814e-05,0.00021347766306899026,1.5051236162158552e-06,1.1002029111021403e-12,1.3427633094780879e-08,0.0002879229982887828,0.001258466276005601,1.336125526033776e-07,2.5183397429694727e-08,0.0017247264163641818
4.263958909225624e-05,0.8018141538901435,0.00020269155877877213,6.593133378556659e-05,0.00011490582718337186,0.020077025921663345,0.0,0.0,0.001428351508206551,7.473217367837291e-05,0.01148358930969879,0.0003953767400391113,4.2051999912277985e-05,2.860607230944946e-14,6.855658056191489e-11,3.073367463879922e-08,0.00012139852850754565,0.00022455671751263147,3.6889742617602835e-12,2.2951899930356952e-10,2.125145123644502e-09,3.605554013045746e-13,2.950725352792448e-09,8.980712753609182e-07,3.564869461486016e-08,1.1292610284250871e-09,1.2591377903854124e-11,9.172635388050156e-08,4.3807435394695046e-07,8.881100450943559e-10,4.4273058524126125e-09,9.18241379303683e-12,1.613900273136294e-11,2.1662536011343645e-08,3.76,0.0,0.45683411724834994,0.9814687208757058,0.012941436578883652,0.0006384813219880125,0.4885572223569435,0.3374777929130299,0.1277855043797487,2.6828535928030342e-06,0.0006181700110723904,0.006182195366550487,1.5030143978909213e-08,2.468076456390963e-10,2.4984510058647047e-14,0.0017254966165165101,7.839730451293985e-09,2.428702640589073e-09,0.0007047183632110201,7.417130777854488e-09,3.948876750626446e-09,9.061404655490645e-15,4.1191070802979654e-09,1.5883798803629216e-11,6.116932210225573e-10,2.9211799937020383e-09,5.139366870761117e-16,5.4563154528083436e-15,2.485767262761712e-07,7.115725943046227e-12,0.001625809787682816,0.002309468445064673,0.00012910511074083948,2.6017864560596476e-05,0.0010975279761600923,0.008534271947744953,0.018810720703296306,7.512078049666811e-05,1.7254515516601542e-05,2.9866030368564212e-05,8.779435779845339e-05,0.0002829778232967902,0.0106419554287655,0.0021835835234187174,0.001974993993111452,7.66730004166026e-08,0.005292682894686575,7.987806009515225e-07,5.778877881169977e-07,8.002301093042432e-12,1.7310557759698285e-08,1.9410168852160205e-05,0.00021484588450055274,1.516606930676888e-06,1.1061806994784423e-12,1.3500643897800236e-08,0.00028964445353440733,0.001266605270804362,1.3436543106914094e-07,2.520085047244641e-08,0.0017418101332329107
4.276940425332925e-05,0.8019742440933127,0.00020337161294379908,6.630608452305477e-05,0.00011534055513373036,0.020185318123366193,0.0,0.0,0.0014324057325763042,7.518037309943162e-05,0.01159480163082096,0.0003990372362123103,4.229629406771492e-05,2.908522953672605e-14,6.946154853721961e-11,3.104031792560532e-08,0.00012217266907512832,0.0002259804123400389,3.765902840633992e-12,2.3123655221357384e-10,2.162170176737912e-09,3.6705213878215485e-13,2.9799272652620353e-09,9.10079674178695e-07,3.5965495069939756e-08,1.1514586596877866e-09,1.2857946414843158e-11,9.332961808854153e-08,4.4499398496564135e-07,9.009275247378382e-10,4.4717225262224546e-09,9.300448000242801e-12,1.640712975009182e-11,2.1999371423327072e-08,3.76,0.0,0.4556367454873762,0.9813277874755284,0.013036381680541628,0.0006437434888125587,0.4895903838370467,0.3378988195691875,0.12821724398683657,2.677256562531559e-06,0.0006180812414820934,0.006217194344508373,1.5115482863498333e-08,2.4694276416436445e-10,2.5007098196073256e-14,0.0017340460198595328,7.929438495402214e-09,2.456323544184537e-09,0.0007103412875154049,7.501567436510504e-09,3.965105791082463e-09,9.161947419298215e-15,4.165770131249312e-09,1.6063737898015022e-11,6.186227830868064e-10,2.9542573309216e-09,5.196391742976797e-16,5.5168571776596295e-15,2.5210517757821426e-07,7.137317155817088e-12,0.0016444047392529073,0.002329032188892477,0.0001292404144163937,2.6043949238134728e-05,0.001098049696753451,0.008558197913914236,0.01890232883749717,7.54500708495028e-05,1.733611705027792e-05,3.0017636743294875e-05,8.831354996605292e-05,0.0002846052340365304,0.010716449611731382,0.0021975598456128558,0.0019813264429537963,7.668315405054586e-08,0.005334717936655011,8.054460221103449e-07,5.810131858251161e-07,8.045572580404137e-12,1.7322771843454106e-08,1.953111748038394e-05,0.0002162157120830495,1.528122746448042e-06,1.1121616127674983e-12,1.3573693520210245e-08,0.00029136813765837344,0.0012747693105118407,1.3511876054020636e-07,2.521795729618004e-08,0.0017589892590326782
4.289921941440225e-05,0.8021341316233104,0.00020405142510906797,6.668163913865364e-05,0.00011577497518469303,0.020293749370499096,0.0,0.0,0.001436432024393933,7.56279305218463e-05,0.01170668783111193,0.00040271816904532227,4.254090937191217e-05,2.9570548148707825e-14,7.037484994547222e-11,3.134879158680857e-08,0.0001229487109809523,0.00022740873917338376,3.844207519214349e-12,2.3296065096618536e-10,2.1997219920940573e-09,3.736462774240259e-13,3.0092981399513853e-09,9.222041948254232e-07,3.6283290879565876e-08,1.1740199512140172e-09,1.3129266834418732e-11,9.495584444969204e-08,4.519972852051509e-07,9.138885211078662e-10,4.5163954391798465e-09,9.419534653246709e-12,1.6679009136136287e-11,2.2340168123643197e-08,3.76,0.0,0.4544416339915474,0.9811862121645338,0.01313169602578119,0.0006490281753256805,0.4906214022498324,0.3383164289649161,0.12864935211376524,2.671667270946649e-06,0.0006179920675987619,0.006252282494015362,1.5201039750858038e-08,2.4707660306051645e-10,2.502940551285696e-14,0.0017426024094221657,8.019891701853732e-09,2.484171520107394e-09,0.0007159745415501435,7.58669894798674e-09,3.981249815392691e-09,9.263277267393e-15,4.212814353568803e-09,1.624514682163647e-11,6.256089491371671e-10,2.987604659292712e-09,5.253863025443793e-16,5.577872845124837e-15,2.556714633781167e-07,7.158910480951344e-12,0.0016631467093645527,0.0023486780368128977,0.00012937413659923724,2.606970049923334e-05,0.001098555670863749,0.008581995795075213,0.01899394705992704,7.577905793690105e-05,1.7417744302406278e-05,3.0169230821230444e-05,8.883360913170822e-05,0.0002862345950257158,0.010791218279252515,0.0022115518630741425,0.0019876646789347176,7.669216295671706e-08,0.005376916198358959,8.121417753249521e-07,5.841401365582608e-07,8.088865527893531e-12,1.7334757015381355e-08,1.9652412337472127e-05,0.00021758710105379027,1.5396707353162494e-06,1.1181454887352325e-12,1.3646779986161499e-08,0.00029309400581087666,0.001282958354752437,1.3587251839686205e-07,2.523471872069662e-08,0.001776263679529044
4.302903457547526e-05,0.8022938169264286,0.0002047309883716596,6.705799321917194e-05,0.00011620908017683895,0.020402318192614847,0.0,0.0,0.001440430377445993,7.607482235347453e-05,0.011819248985253439,0.0004064195581034611,4.278584039398686e-05,3.006207767572987e-14,7.129651624155733e-11,3.165909498099709e-08,0.0001237266414751465,0.00022884169002615777,3.9239084192634535e-12,2.3469129103542587e-10,2.237806454644182e-09,3.803389726198158e-13,3.038837813745649e-09,9.344454409603381e-07,3.660206951202692e-08,1.1969496061365527e-09,1.3405406794666656e-11,9.660528522580072e-08,4.5908490591880354e-07,9.269940981890462e-10,4.561324417316744e-09,9.539677668383824e-12,1.6954683056926223e-11,2.2684955164870807e-08,3.76,0.0,0.4532487814526068,0.9810439946924894,0.01322737934437203,0.000654335348893073,0.4916502827191029,0.33873062620476546,0.12908182741199817,2.666085717066958e-06,0.000617902489264763,0.006287459794092814,1.5286814588813005e-08,2.472091643476337e-10,2.5051432599588813e-14,0.0017511657144389638,8.111094051410432e-09,2.512247754550557e-09,0.0007216178833429872,7.672528945779362e-09,3.99730827573321e-09,9.365397817390764e-15,4.260241711255166e-09,1.6428033147380053e-11,6.326520108076486e-10,3.021223367663961e-09,5.311782769954411e-16,5.639364633559943e-15,2.592758482859445e-07,7.1805057966527596e-12,0.0016820361456725292,0.002368405722399588,0.00012950627912950205,2.6095118956498003e-05,0.0010990459532961815,0.008605665376105997,0.019085573691360158,7.610773314396205e-05,1.7499395674657995e-05,3.032080836846986e-05,8.93545252960086e-05,0.0002878658683604395,0.010866261337945653,0.0022255591975891133,0.0019940086740043448,7.670003199342012e-08,0.005419277399606714,8.188678675230717e-07,5.872685556504841e-07,8.132178763407957e-12,1.7346513706208846e-08,1.977405244824594e-05,0.00021896000664858384,1.5512505159126927e-06,1.1241321653866527e-12,1.3719901322756173e-08,0.000294822013128592,0.0012911723628506913,1.3662668203966272e-07,2.5251135601965063e-08,0.0017936332758128714
4.3158849736548265e-05,0.8024533004468909,0.0002054102958640436,6.743514236595661e-05,0.00011664286301494172,0.02051102311832753,0.0,0.0,0.0014444007875866335,7.652102516974425e-05,0.011932486152537254,0.0004101414224656591,4.303108170411918e-05,3.0559867632701304e-14,7.222657852281478e-11,3.197122737521904e-08,0.00012450644774176495,0.00023027925672536615,4.005025883353782e-12,2.364284678576316e-10,2.2764294984435828e-09,3.8713138929121083e-13,3.0685461147560718e-09,9.46804014346078e-07,3.69218183723459e-08,1.2202523698536929e-09,1.3686434605374495e-11,9.827819443728062e-08,4.6625749911021394e-07,9.402453216974941e-10,4.606509275097947e-09,9.660880923391664e-12,1.723419401557439e-11,2.3033761613027165e-08,3.76,0.0,0.45205818656301605,0.9809011348229867,0.013323431358972238,0.0006596649762462745,0.49267703036189026,0.3391414164288812,0.12951466850702367,2.660511899953033e-06,0.0006178125063311714,0.006322726224141416,1.5372807326131424e-08,2.473404500577965e-10,2.5073180049706302e-14,0.001759735863823868,8.203049536412213e-09,2.5405534369419285e-09,0.0007272710707982175,7.759061073276893e-09,4.0132806352773955e-09,9.468312692264427e-15,4.308054173418693e-09,1.6612404467832116e-11,6.397522604908357e-10,3.0551148484772102e-09,5.370153031348879e-16,5.7013347245524396e-15,2.629185975732454e-07,7.20210297979198e-12,0.0017010734914819391,0.002388214975438661,0.00012963684396065207,2.612020522787402e-05,0.0010995205995377978,0.008629206448818911,0.019177207055754188,7.64360878817169e-05,1.7581069570660183e-05,3.0472365164181898e-05,8.987628844580551e-05,0.00028949901616373563,0.010941578690165661,0.0022395814714869858,0.0020003583992832257,7.67067660647742e-08,0.00546180125605616,8.25624305531814e-07,5.90398358593793e-07,8.175511117027558e-12,1.7358042366527547e-08,1.9896036828106605e-05,0.0002203343841077326,1.5628617390913126e-06,1.1301214810249072e-12,1.3793055560654755e-08,0.00029655211474323087,0.0012994112938293958,1.3738122889501147e-07,2.5267208799493396e-08,0.0018110979243257908
4.328866489762127e-05,0.802612582626734,0.00020608934077305727,6.781308218146508e-05,0.00011707631666817874,0.020619862675378978,0.0,0.0,0.001448343252710289,7.696651571581124e-05,0.012046400376848086,0.0004138837807251429,4.327662787520154e-05,3.1063967602059654e-14,7.316506755605089e-11,3.228518794657826e-08,0.000125288116899321,0.00023172143091136963,4.087580476350856e-12,2.3817217683348666e-10,2.3155971069468936e-09,3.9402470193143226e-13,3.0984228622195374e-09,9.592805148055598e-07,3.724252480179497e-08,1.243933030173018e-09,1.3972419257915261e-11,9.997482786339352e-08,4.735157174848851e-07,9.536432590525528e-10,4.6519498160655744e-09,9.783148258829026e-12,1.751758485162098e-11,2.3386616545510675e-08,3.76,0.0,0.45086984801577273,0.9807576323334315,0.013419851785183403,0.0006650170234858856,0.4937016502884641,0.33954880481283806,0.1299478739985146,2.654945818706175e-06,0.0006177221186577622,0.006358081763932476,1.545901791250647e-08,2.474704622350085e-10,2.509464845948307e-14,0.0017683127861638577,8.295762160784597e-09,2.5690897599339277e-09,0.0007329338617221752,7.846298983763163e-09,4.029166367931043e-09,9.572025520446096e-15,4.356253714280998e-09,1.6798268395283967e-11,6.469099913381403e-10,3.0892804977690327e-09,5.428975867560112e-16,5.763785302975189e-15,2.665999771683226e-07,7.223701905919884e-12,0.0017202591857318648,0.002408105521955779,0.00012976583312773607,2.6144959946952798e-05,0.0010999796657731537,0.008652618811930532,0.019268845480344857,7.67641135951024e-05,1.766276439768681e-05,3.062389700130743e-05,9.039888856065844e-05,0.00029113400058538045,0.011017170234027074,0.0022536183076751464,0.0020067138240973457,7.671237012118496e-08,0.005504487479217062,8.324110961954172e-07,5.935294610366e-07,8.218861420974935e-12,1.736934345672658e-08,2.001836448450143e-05,0.00022171018868301904,1.5745040600820244e-06,1.1361132742487198e-12,1.386624073406981e-08,0.0002982842657872488,0.0013076751064091707,1.3813613641590787e-07,2.528293918573155e-08,0.0018286574968824356
4.341848005869428e-05,0.8027716639058383,0.00020676811634081447,6.819180826382303e-05,0.00011750943416551473,0.020728835390708633,0.0,0.0,0.0014522577727267805,7.741127090861429e-05,0.012160992686645158,0.0004176466509899733,4.352247348326578e-05,3.15744271835309e-14,7.411201378687352e-11,3.260097578359113e-08,0.00012607163600127102,0.00023316820403769154,4.171592986905731e-12,2.399224133317339e-10,2.3553153132900663e-09,4.0102009463756696e-13,3.1284678661104527e-09,9.718755401797401e-07,3.756417608140843e-08,1.2679964174609196e-09,1.42634304291397e-11,1.0169544304291204e-07,4.808602144033072e-07,9.67188979314655e-10,4.697645832674826e-09,9.90648347729052e-12,1.7804898742323665e-11,2.374354904911777e-08,3.76,0.0,0.4496837645042462,0.980613487015041,0.013516640331600362,0.0006703914560846235,0.49472414760232664,0.33995279656748734,0.13038144246047986,2.6493874724674066e-06,0.0006176313261130101,0.006393526393599576,1.5545446298536873e-08,2.475992029351351e-10,2.5115838428014937e-14,0.0017768964097132803,8.38923594004782e-09,2.597857919405543e-09,0.0007386060138475883,7.934246340422582e-09,4.044964958339123e-09,9.676539935760607e-15,4.404842313175557e-09,1.6985632561732428e-11,6.541254972598104e-10,3.1237217151714244e-09,5.488253339580244e-16,5.826718556948843e-15,2.703202536519013e-07,7.24530244928047e-12,0.0017395936629788886,0.0024280770842411933,0.00012989324872747334,2.616938376496859e-05,0.001100423208890102,0.008675902271035676,0.019360487295733298,7.709180177309855e-05,1.7744478568910217e-05,3.077539968818036e-05,9.092231562074647e-05,0.0002927707837976693,0.011093035863422874,0.0022676693296736126,0.002013074916006746,7.671684915964105e-08,0.005547335776453456,8.392282464149871e-07,5.96661778770842e-07,8.262228509470654e-12,1.738041744555554e-08,2.0141034419638396e-05,0.00022308737564098375,1.5861771224127983e-06,1.142107383933673e-12,1.3939454880587106e-08,0.0003000184213961827,0.001315963759007625,1.388913820834587e-07,2.529832765154558e-08,0.001846311860691192
4.354829521976728e-05,0.8029305447219734,0.00020744661586347168,6.857131621152855e-05,0.00011794220859350377,0.02083793979051795,0.0,0.0,0.001456144349538555,7.785526783872092e-05,0.012276264094945883,0.00042143005088350887,4.376861310717345e-05,3.209129597215363e-14,7.506744732739069e-11,3.291858988587238e-08,0.00012685699203699542,0.0002346195673708514,4.2570844288445e-12,2.416791726898059e-10,2.3955902005509557e-09,4.081187611347367e-13,3.1586809272160177e-09,9.845896862884869e-07,3.788675943390847e-08,1.2924474047788966e-09,1.4559538483809582e-11,1.0344029927464405e-07,4.882916438376437e-07,9.808835531102005e-10,4.743597106047184e-09,1.0030890342901572e-11,1.809617920382255e-11,2.4104588218216583e-08,3.76,0.0,0.448499934722057,0.9804686986728354,0.013613796699853893,0.0006757882388900521,0.4957445274001828,0.34035339693881783,0.13081537244142036,2.6438368604167143e-06,0.0006175401285740834,0.006429060093631101,1.563209243570812e-08,2.4772667422585155e-10,2.5136750557208106e-14,0.0017854866623887116,8.483474901329117e-09,2.626859114466174e-09,0.0007442872848557194,8.022906816347733e-09,4.060675901846077e-09,9.781859577413172e-15,4.45382195455021e-09,1.7174504618889315e-11,6.613990729252919e-10,3.158439903912951e-09,5.54798751145303e-16,5.8901366778340646e-15,2.7407969425315886e-07,7.2669044828237225e-12,0.001759077353382336,0.0024481293808721557,0.00013001909291212137,2.6193477346971488e-05,0.0011008512864636617,0.008699056638583448,0.019452130835952503,7.741914394782081e-05,1.7826210503220183e-05,3.09268690488265e-05,9.144655961057076e-05,0.00029440932799576334,0.011169175468038462,0.00228173416164648,0.0020194416408269807,7.672020822262582e-08,0.005590345850986052,8.460757631620025e-07,5.997952277334661e-07,8.305611218750149e-12,1.7391264809613955e-08,2.0264045630513424e-05,0.00022446590026464397,1.5978805688818265e-06,1.1481036492343323e-12,1.4012696041180242e-08,0.000301754536710587,0.0013242772097386227,1.3964694340801382e-07,2.5313375101479262e-08,0.0018640608783735274
4.367811038084029e-05,0.8030892255107568,0.00020812483268969583,6.895160162916517e-05,0.00011837463309803694,0.020947174400352406,0.0,0.0,0.0014600029870105403,7.829848377265407e-05,0.012392215599306198,0.0004252339975450473,4.40150413285143e-05,3.2614623565857614e-14,7.60313979471546e-11,3.323802916374498e-08,0.00012764417193320145,0.00023607551199018387,4.344076042952495e-12,2.4344245021330604e-10,2.436427902083466e-09,4.153219048057564e-13,3.1890618372689367e-09,9.974235468800787e-07,3.8210262025089487e-08,1.317290908055045e-09,1.486081447730394e-11,1.0520965761783359e-07,4.958106603153057e-07,9.947280525556743e-10,4.789803406044986e-09,1.0156372580984446e-11,1.8391470092349923e-11,2.4469763152370352e-08,3.76,0.0,0.4473183573629128,0.9803232671256221,0.013711320584665976,0.0006812073361281783,0.4967627947719127,0.34075061120776945,0.13124966246453604,2.638293981772e-06,0.0006174485259268348,0.0064646828448607155,1.5718956276368298e-08,2.478528781865743e-10,2.515738545176328e-14,0.0017940834717623832,8.578483083378885e-09,2.6560945474583907e-09,0.0007499774324049061,8.1122840945492e-09,4.076298704445374e-09,9.887988089974954e-15,4.503194627970595e-09,1.736489223819483e-11,6.687310137637479e-10,3.1934364708210225e-09,5.608180450265516e-16,5.954041860222764e-15,2.778785668445196e-07,7.288507878221496e-12,0.0017787106826859694,0.002468262126742258,0.00013014336790050958,2.6217241372019024e-05,0.0011012639567290704,0.008722081733844669,0.01954377443854786,7.774613169119053e-05,1.790795862446522e-05,3.107830092294812e-05,9.197161052049846e-05,0.0002960495954023078,0.01124558893336884,0.002295812428442111,0.002025813962657099,7.672245239611463e-08,0.005633517401895753,8.529536535011128e-07,6.029297240169847e-07,8.349008387204867e-12,1.7401886034516542e-08,2.038739710801044e-05,0.00022584571785703777,1.609614043717584e-06,1.1541019096035204e-12,1.4085962260423743e-08,0.00030349256687991263,0.001332615416411413,1.4040279793099087e-07,2.5328082453065942e-08,0.001881904407989674
