Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339)
4.555180890383334e-06,0.8763512905507982,0.0008852657492874057,0.0003443703443448948,0.0004426462856456199,0.009771605920817866,0.0,0.0,0.0013085383558390162,2.0370077668854322e-05,0.003214577997696688,8.579345524448603e-05,0.00025711370612267525,2.510892477553352e-12,1.4707200221706575e-09,1.9685169353075833e-07,0.00018942011420138943,6.573180696299821e-05,4.548488627508081e-11,9.002219560024817e-09,4.385484851949309e-09,1.3348535700593626e-12,2.2837274976860287e-08,2.0514690398785418e-07,2.8810440166932316e-08,4.2485580456962077e-10,1.2665280335815836e-11,2.2163364718442425e-08,3.9744051342093104e-08,8.600271163493182e-10,1.4870853092698193e-08,5.969300846381963e-11,4.038779000077135e-11,7.148674865828738e-09,3.76,0.0,0.320031972167812,0.9912308645000542,0.005100238483140764,0.0001367195046859815,0.444623864919754,0.31681898813788656,0.09183764340028408,1.8288447596842215e-05,0.0015731204741129116,0.014538356477244236,2.2997800576003402e-07,6.7797289350564344e-09,3.715813996770193e-14,0.00034547332821519846,1.5691390376631397e-08,1.9408228714086415e-08,5.5670187909142626e-05,2.0102964673652026e-08,1.4146190829544138e-08,1.2765078802380791e-14,3.0915668246987684e-08,6.150419290511834e-11,1.8327481460675916e-09,5.088473342987759e-09,7.824566991316903e-16,7.027806046692889e-15,4.258057667464571e-08,2.95542533035868e-11,0.00017396654525277558,0.0007161281407423757,0.00015252801565294454,4.1321838855567636e-05,0.0010907282857582066,0.0009048167750214782,0.010473293576097812,7.785851582892832e-05,1.0468610554042203e-05,0.00022113698387536172,0.0008631380693569242,0.0004603466403135541,0.006481873738610365,0.0001631500807394428,0.003813346829600078,2.5209947986188723e-08,0.0005889357620129874,2.7902626712969425e-05,2.4511640851568e-07,6.911393839332597e-12,5.641164152775027e-09,1.1090440470237733e-05,0.0003851393557633915,1.2080491755516939e-05,1.220032853762321e-12,3.523117179771904e-08
4.60917182996349e-06,0.8769461753960438,0.00090540318700082,0.00035598408666844206,0.0004539063806545317,0.010054716232627636,0.0,0.0,0.0013588318000689568,2.173545509754205e-05,0.003375810221043173,8.990518720224889e-05,0.0002655774572270559,2.7887758965821937e-12,1.5961091032887571e-09,2.0893835426529578e-07,0.000196427954662984,6.772800502773983e-05,4.892733800728887e-11,9.27705945321883e-09,4.710453831520747e-09,1.4645332460229563e-12,2.4239420045082837e-08,2.204151285933703e-07,3.082849782470703e-08,4.6471857627178144e-10,1.4120825528968455e-11,2.4182791439613592e-08,4.317008007674423e-08,9.263231746712437e-10,1.582379353886963e-08,6.39119633548104e-11,4.342819665859643e-11,7.754605322142688e-09,3.76,0.0,0.31641004831351727,0.9909381445532784,0.005294109175040454,0.00014230646466200717,0.4481006193508896,0.31848978106744313,0.09273208855367343,1.8124786006458912e-05,0.001572655970803848,0.014849778629934444,2.3495755718784754e-07,6.779659913503624e-09,3.7317794731703817e-14,0.0003575782209731337,1.638764444980225e-08,2.0265226921361858e-08,5.880168143389274e-05,2.0993696885044545e-08,1.4753662381338217e-08,1.3318549106669926e-14,3.22787955121634e-08,6.42162325118038e-11,1.9135655973481664e-09,5.312356521279514e-09,8.163823955768173e-16,7.332518902294984e-15,4.5402566725031067e-08,2.981306469658349e-11,0.0001836190238087418,0.0007471892320043508,0.00015481852782634723,4.1933275073799737e-05,0.0011055280308593758,0.0009219986574030909,0.010778460112532874,7.994969867221256e-05,1.0747263895032226e-05,0.0002278877739889532,0.0008904290224041413,0.00047530015810009937,0.006722966616723577,0.00017135149632455029,0.003928336704550117,2.55275492646314e-08,0.0006274079673963833,2.9051998676341534e-05,2.5284365954832563e-07,7.129150939158014e-12,5.72039211398169e-09,1.1437473598321861e-05,0.0004005756180521376,1.2611781258415796e-05,1.2584573110861877e-12,3.6346743652106455e-08
4.663162769543646e-06,0.877538015390762,0.0009256951071950324,0.00036781611213430616,0.0004653009074562117,0.010342050512326645,0.0,0.0,0.0014100702885082265,2.3175549478522613e-05,0.0035427884028419866,9.415439287039796e-05,0.00027415495647284464,3.0929778565776235e-12,1.7302635778398216e-09,2.2159029632611862e-07,0.00020359661132909206,6.977668730709309e-05,5.2606789156892084e-11,9.556410638266952e-09,5.055114069123244e-09,1.6053840669853274e-12,2.570733848913912e-08,2.3662188242624165e-07,3.29582902174691e-08,5.077890215857819e-10,1.5725535765630237e-11,2.636140732877726e-08,4.684477011634348e-08,9.968146673325405e-10,1.6824349254628918e-08,6.835545351937499e-11,4.665215616686909e-11,8.402536222814725e-09,3.76,0.0,0.3128167016574436,0.9906374194300013,0.005493029218215695,0.00014804323620949328,0.45154531701195477,0.3201161876270027,0.09362474455829482,1.7962159424369e-05,0.0015721787641391732,0.015164242868273945,2.399859255423071e-07,6.779213373188976e-09,3.7471749764503554e-14,0.0003700188230677218,1.7105902301884772e-08,2.1149178294866473e-08,6.205684424909888e-05,2.1912520942155913e-08,1.5374240079578136e-08,1.3888738579587624e-14,3.368473591192281e-08,6.701345690628616e-11,1.996921563534356e-09,5.543258697157327e-09,8.513329110125357e-16,7.646436524904546e-15,4.837799426226343e-08,3.007064148910236e-11,0.0001937725727452166,0.0007791689486945149,0.0001570847155477081,4.2536861957401316e-05,0.0011200459930649448,0.0009390795404130647,0.011088130502846972,8.205925454672581e-05,1.1028996844195805e-05,0.00023472112271640395,0.0009180799865215229,0.0004904591115634444,0.006969878818561318,0.00017982580463373848,0.004044947881934713,2.5837906743645405e-08,0.0006678211065787919,3.022564226459957e-05,2.606642880341709e-07,7.349534879830368e-12,5.798541507056029e-09,1.1790274389286466e-05,0.0004163326493956488,1.3156466125888516e-05,1.2973447302114643e-12,3.747560342759566e-08
4.7171537091238015e-06,0.8781268500581343,0.0009461327906725638,0.00037986382602092606,0.00047682696473389023,0.010633557652339113,0.0,0.0,0.0014622271709865634,2.4692977373675828e-05,0.0037156163267576506,9.854327783057911e-05,0.00028284174611600853,3.4254713147124948e-12,1.8736183950833206e-09,2.348220123975109e-07,0.00021092572053198885,7.187941166441941e-05,5.653829518505671e-11,9.840273081359344e-09,5.420393070203712e-09,1.7582326513738242e-12,2.72427283956767e-08,2.538107546873235e-07,3.520343773074346e-08,5.542800971650053e-10,1.7492589001490238e-11,2.870959451837239e-08,5.078225390803193e-08,1.0716956360852604e-09,1.787400014490057e-08,7.303008644227651e-11,5.006754760743845e-11,9.094627518398131e-09,3.76,0.0,0.3092517417905297,0.9903286220370561,0.005697055968345959,0.00015393091045247205,0.4549582390501239,0.3216983370409252,0.09451565870700813,1.7800559570605708e-05,0.001571688747694495,0.01548176830591345,2.450634052620359e-07,6.778389856514496e-09,3.762002926211669e-14,0.00038280029846671297,1.784663846360317e-08,2.206066194728969e-08,6.543754671657421e-05,2.2860040589852764e-08,1.6007559737271683e-08,1.4475972275383868e-14,3.5134408667991537e-08,6.989769504462556e-11,2.082870547679646e-09,5.781330496101197e-09,8.873281699330719e-16,7.969737876800067e-15,5.151306520302161e-08,3.0326994395896445e-11,0.00020444807391972581,0.0008120784137977155,0.00015932461264168472,4.31320934334319e-05,0.0011342692756719662,0.000956048692851997,0.011402247992563654,8.418593476797454e-05,1.1313674307634948e-05,0.00024163362837139154,0.0009460779012373153,0.000505816095023134,0.007222638807734253,0.0001885748386603583,0.004163142925872105,2.6140735379086354e-08,0.0007102372871712432,3.1423330020962144e-05,2.6857393345810454e-07,7.572422682719267e-12,5.87554092955276e-09,1.2148755173829836e-05,0.0004324040800580618,1.3714380023204544e-05,1.3366733991263478e-12,3.8617106248232265e-08
4.771144648703957e-06,0.8787127174158347,0.000966707366004401,0.0003921243885154201,0.0004884815304982026,0.010929182416439023,0.0,0.0,0.0015152737919577276,2.6290326810685275e-05,0.0038943957337436307,0.00010307399810224317,0.00029163318996936475,3.7883228225840374e-12,2.0266155855435832e-09,2.4864764679934873e-07,0.00021841473184008853,7.40377677330578e-05,6.073775969132996e-11,1.0128646008273985e-08,5.807249019115012e-09,1.9239539942839222e-12,2.8847247537052564e-08,2.720264292617259e-07,3.756748219972034e-08,6.044154492622949e-10,1.9436098977886286e-11,3.1238234664166766e-08,5.4997163214311e-08,1.1511639664335809e-09,1.8974216984491824e-08,7.794231127219872e-11,5.368239613773689e-11,9.83309605823649e-09,3.76,0.0,0.3057149867228137,0.9900116901394256,0.005906245021255722,0.0001599704762273927,0.45833966436823226,0.3232363635677498,0.09540487386804357,1.763997861945274e-05,0.0015711858230417124,0.015802374883609062,2.5019030524557247e-07,6.7771900118925935e-09,3.776265857730169e-14,0.00039592760922749584,1.8610337295149012e-08,2.3000268934715482e-08,6.894553211222157e-05,2.383687203086516e-08,1.6653224573864185e-08,1.5080581148827502e-14,3.6628751944198095e-08,7.287081357290675e-11,2.1714681760145564e-09,6.0267256450988045e-09,9.243884585736692e-16,8.302605169129403e-15,5.481409345543319e-08,3.058213400982316e-11,0.00021566679173708273,0.0008459283275234964,0.00016153627772725574,4.371847460647694e-05,0.0011481854675354007,0.0009728954908863472,0.011720751667810897,8.6328458507036e-05,1.1601156667932558e-05,0.0002486217686005207,0.0009744092240048217,0.000521363378196265,0.0074812710669031795,0.00019760007842974006,0.0042828824156306055,2.6435762616390325e-08,0.0007547185944011628,3.264482671388824e-05,2.765680733832015e-07,7.797686822651699e-12,5.9513202190135696e-09,1.2512822138162592e-05,0.0004487829830316063,1.428533344011247e-05,1.3764208046370703e-12,3.977058432547278e-08
4.825135588284113e-06,0.8792956539776147,0.0009874098379127059,0.0004045947232322148,0.0005002614700184213,0.011228865477553878,0.0,0.0,0.0015691795282360387,2.7970146638375164e-05,0.004079226165388962,0.000107748657198838,0.00030052448518598057,4.183692020273289e-12,2.189703306098638e-09,2.6308095302483777e-07,0.00022606290687747708,7.625337481545312e-05,6.522196918025844e-11,1.042152791574377e-08,6.216671296651312e-09,2.1034731258761603e-12,3.052250837701587e-08,2.9131465509846115e-07,4.005387090562109e-08,6.584297163261922e-10,2.1571159247519416e-11,3.395871938434506e-08,5.9504624662798075e-08,1.2354211231370017e-09,2.012645803158877e-08,8.309839475192747e-11,5.7504867184068877e-11,1.0620213500051133e-08,3.76,0.0,0.3022062627137484,0.9896865664546953,0.006120650141318246,0.00016616281690718532,0.4616898696549585,0.3247304068129589,0.09629242840396293,1.74804091932011e-05,0.0015706698986885687,0.016126083289575356,2.55366947619375e-07,6.775614559128218e-09,3.7899663167134596e-14,0.00040940549947899197,1.9397493161124473e-08,2.3968602457998116e-08,7.258240942061284e-05,2.4843644145084667e-08,1.731080532172513e-08,1.570290219867624e-14,3.8168723160367494e-08,7.593471745048505e-11,2.2627712165179957e-09,6.279601022612526e-09,9.625344336373689e-16,8.645223940744135e-15,5.828749295458573e-08,3.083606641057144e-11,0.00022745034742343589,0.000880728950204367,0.00016371780152520232,4.4295523630405104e-05,0.0011617826841655526,0.0009896094369746678,0.012043576508896087,8.848551631016681e-05,1.1891300181908947e-05,0.00025568190962894623,0.0010030599682687986,0.0005370929248091179,0.007745796035669985,0.0002069026427492325,0.004404125012278193,2.672272931668135e-08,0.000801326979735188,3.388989082335639e-05,2.8464203444683117e-07,8.025195526982597e-12,6.0258106772106684e-09,1.2882375601320555e-05,0.0004654618885406709,1.4869113601302369e-05,1.4165636861109443e-12,4.0935348651926036e-08
4.879126527864269e-06,0.8798756947614904,0.0010082311155401467,0.0004172715267588139,0.0005121635438308131,0.011532543472033136,0.0,0.0,0.0016239118350658988,2.973493554952466e-05,0.004270204811588997,0.00011256930330699809,0.0003095106748394793,4.613830636066606e-12,2.36333482651999e-09,2.781352522176742e-07,0.00023386931876737306,7.852787958081397e-05,7.000862799884766e-11,1.0718916581182629e-08,6.6496809928289265e-09,2.2977667262667293e-12,3.227007312561594e-08,3.117222130352245e-07,4.266594038118951e-08,7.165688266167104e-10,2.3913887296326455e-11,3.6882959931494715e-08,6.43202535322797e-08,1.3246718659395093e-09,2.133216559811458e-08,8.85043976376187e-11,6.154326063681697e-11,1.145830398063067e-08,3.76,0.0,0.2987254040706098,0.989353198729878,0.0063403231939775226,0.00017250870744812803,0.4650091294201777,0.32618061202362525,0.09717835610568337,1.7321844354711812e-05,0.0015701408916632084,0.016452914876913898,2.605936664515655e-07,6.7736643566621165e-09,3.803106970002312e-14,0.0004232384798496971,2.0208610582359454e-08,2.4966278035843803e-08,7.634964637106104e-05,2.588099867920658e-08,1.7979840919816852e-08,1.6343278476066685e-14,3.975529926038854e-08,7.909135048468079e-11,2.356837594851662e-09,6.540116701254082e-09,1.0017871227377769e-15,8.997783062679419e-15,6.193976914946373e-08,3.108879773251901e-11,0.0002398206916220414,0.0009164900860471951,0.00016586732034829725,4.486277373763711e-05,0.001175049609142262,0.0010061801786940122,0.012370653459779377,9.065577362125787e-05,1.2183957380273215e-05,0.00026281031556833377,0.0010320157405694932,0.000552996412675166,0.008016230060298047,0.00021648328245321317,0.004526827532328589,2.7001390666794636e-08,0.0008501241487654189,3.515827579801567e-05,2.927910041230442e-07,8.25481311122164e-12,6.098945536103865e-09,1.3257310297841297e-05,0.0004824328007938076,1.5465478977861217e-05,1.457078093680027e-12,4.2110690741573977e-08
4.927718373486409e-06,0.8803952833274821,0.0010270642777180964,0.00042885427564308604,0.0005229770798735088,0.011809213763691847,0.0,0.0,0.0016738492241813677,3.139791003563364e-05,0.004447420632056116,0.00011703434980528452,0.0003176751696381044,5.032617348871023e-12,2.528996063460952e-09,2.922257001073456e-07,0.00024102946402245503,8.062667246056561e-05,7.459061503331568e-11,1.0990417251289923e-08,7.060426847616418e-09,2.4861132246082303e-12,3.390594820088293e-08,3.310855114510088e-07,4.5126915681459196e-08,7.726333555202755e-10,2.621407944041099e-11,3.969925812296182e-08,6.893109633312366e-08,1.4094387027971576e-09,2.2464192804596584e-08,9.35883066151764e-11,6.53693921357881e-11,1.2258128552718425e-08,3.76,0.0,0.2956163255536451,0.9890460800406407,0.006542574309755401,0.00017835184501124608,0.46797022993635917,0.32744844000546963,0.09797432429540037,1.717998953828558e-05,0.0015696535380753628,0.016749751742520382,2.653408134536522e-07,6.771589570483001e-09,3.8144572574622634e-14,0.00043599529211214784,2.0959528664637378e-08,2.5889792279322556e-08,7.985271106051809e-05,2.684130662879151e-08,1.859136113426679e-08,1.6935342795234098e-14,4.12238882799859e-08,8.201324185957743e-11,2.443908808207782e-09,6.781248170960928e-09,1.0380784642893503e-15,9.323744081900872e-15,6.53852007297419e-08,3.131523500996151e-11,0.00025147409052131485,0.000949504070455255,0.00016777302197983827,4.5364547772040124e-05,0.0011866985789172615,0.001020962981864321,0.012668598007353414,9.26191706235451e-05,1.2449373532127705e-05,0.00026928108497734933,0.00105832454052669,0.0005674511795147227,0.00826468310552695,0.00022534393239599575,0.004638470920216172,2.7244894713872955e-08,0.0008959637237364119,3.63195547938655e-05,3.0018512917799953e-07,8.463157015417222e-12,6.163554422485126e-09,1.3599261258487361e-05,0.0004979492699344272,1.6012747034585445e-05,1.4938384150245755e-12,4.317694279297617e-08
4.97631021910855e-06,0.8809125769140649,0.0010459795578697045,0.0004405987065249081,0.000533884351438779,0.012089013673374987,0.0,0.0,0.001724401944736493,3.3133411348990985e-05,0.0046297604447017825,0.00012162066757272411,0.0003259085968056911,5.483232772230114e-12,2.7039036704313724e-09,3.068385798600024e-07,0.0002483159371016987,8.277576013942476e-05,7.944696973535212e-11,1.1265563418918161e-08,7.491921775689594e-09,2.6880491935558034e-12,3.560266881322321e-08,3.5142964728201243e-07,4.769453492242648e-08,8.324433729300431e-10,2.870968526565814e-11,4.270010773714852e-08,7.381664692860847e-08,1.498571902578909e-09,2.3641702437805044e-08,9.888345451104795e-11,6.938347634702261e-11,1.3102927114003339e-08,3.76,0.0,0.2925295802313708,0.9887322145951389,0.006749167878894885,0.0001843203023202354,0.47090668228896987,0.32868099600566436,0.0987690164648974,1.703893871676762e-05,0.0015691554777969485,0.017049152476595504,2.7012905916722116e-07,6.769212787706817e-09,3.825358436727499e-14,0.0004490461080163929,2.1730654948689775e-08,2.6838048590006812e-08,8.346329349965286e-05,2.782740296968906e-08,1.9211382439049465e-08,1.7542573422984075e-14,4.2731774691660816e-08,8.501332276318304e-11,2.5333100771673996e-09,7.028821816958939e-09,1.0752994405825058e-15,9.65805495582086e-15,6.898571127216262e-08,3.154070625727925e-11,0.0002636372171843117,0.0009833101037443964,0.00016965003494596233,4.585770212536815e-05,0.001198063967432788,0.0010356142321841168,0.012969871777122785,9.459116100369034e-05,1.2716591867642477e-05,0.00027580120094460893,0.001084857471407758,0.000582033457933651,0.008517938457713163,0.00023443014832449517,0.004751226527468038,2.7481328897139702e-08,0.0009436703107605083,3.749933683510417e-05,3.0763233163700233e-07,8.672992631980914e-12,6.226967119072351e-09,1.3945397667042033e-05,0.0005136888474700043,1.6569785607402702e-05,1.5308614649179273e-12,4.42506346257221e-08
5.020042880168476e-06,0.8813761975265552,0.0010630679796705897,0.0004513045903393118,0.0005437789381205594,0.012343464594324284,0.0,0.0,0.0017704028103676247,3.475875611699379e-05,0.004798301375225865,0.00012585317190123998,0.0003333744136860817,5.917508510426747e-12,2.8695044983974545e-09,3.2044401323358016e-07,0.00025498089530390217,8.475397137029272e-05,8.406461769417368e-11,1.1516309355833325e-08,7.898678552162746e-09,2.8820919678338967e-12,3.718258105394273e-08,3.7060780414030273e-07,5.009834171672218e-08,8.89643125185846e-10,3.1134407412925076e-11,4.5566752741828677e-08,7.845872892786708e-08,1.5826529927698041e-09,2.474117942625368e-08,1.0383292399650851e-10,7.316206332320575e-11,1.3903179560636334e-08,3.76,0.0,0.28977051749715316,0.988443944478217,0.006938842705778538,0.00018979933602821916,0.47352857699421685,0.3297602368321163,0.0994831608419679,1.6912676936818835e-05,0.0015686980332344422,0.01732081896129498,2.7447383691938056e-07,6.7668161816564994e-09,3.8347872885206766e-14,0.000461045487172814,2.2442268264952276e-08,2.7713025982831085e-08,8.680536799531081e-05,2.873734778427421e-08,1.977634107112443e-08,1.8102265354383865e-14,4.4123094234553813e-08,8.778148620972938e-11,2.6158003268234288e-09,7.257248142691075e-09,1.109606468741542e-15,9.966193435419818e-15,7.236280862683959e-08,3.1742805940056305e-11,0.00027503353820524875,0.0010144178178532783,0.00017131377814238858,4.629391921917075e-05,0.0012080446209289187,0.0010486819492121831,0.013243816461381178,9.637246570166285e-05,1.295853553442573e-05,0.0002817091044696741,0.001108919508286632,0.0005952611005199718,0.008749977021193435,0.00024280041312396027,0.004853628631651249,2.768795439912239e-08,0.000988238929614832,3.857680800525982e-05,3.143770993784007e-07,8.863032846329409e-12,6.2829791565121025e-09,1.4260427241491736e-05,0.000528039577093815,1.7079292119557063e-05,1.564391444132347e-12,4.522286440463931e-08
