Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49)
0.0004394601731585829,0.6403406379611782,6.60506532203144e-08,2.194721639255913e-06,2.8250534408172508e-06,2.9995394513047005e-06,0.0,0.0,1.054799868722867e-05,2.2797742836163407e-08,0.0013314390546290739,1.1180462967268925e-07,1.1841611042286103e-08,6.095063767040457e-26,4.444129458009074e-19,6.812080705648157e-17,4.559164417664673e-15,0.0005225781532302637,6.698745785505415e-22,8.276466558668447e-26,1.1715733648033211e-23,3.9050432608074674e-26,6.827017162533548e-18,3.60642671291215e-15,4.7784354068103786e-14,6.10281476784373e-17,1.587803170848708e-25,3.7744640932387266e-20,2.085038961392793e-27,1.548475487624294e-27,1.0724750362824038e-11,1.2667387375957198e-23,4.2846744298459996e-20,3.3712926130156346e-20,3.76,0.0,0.2596648952794695,0.9982777395327718,2.8334628621514345e-06,4.413999710329993e-17,0.27606118234595767,0.20818442645283852,0.061287528066169106,1.8822985156153742e-07,0.0002737505937150833,0.0019173700492915464,8.543817311078347e-10,6.471752950799218e-12,1.170569042777432e-14,0.0004759145863816501,6.484804538698166e-10,8.675368038410216e-11,2.050045625876834e-06,6.805474603782641e-10,3.9904685837855916e-12,1.1718045152489203e-15,3.196552172363797e-10,2.1776326029236733e-12,6.055551838549697e-17,7.278608065504539e-16,3.2408360483708097e-07,1.0687670551519307e-10,8.294680193519366e-10,9.135213309624714e-13,0.0005351594416557887
0.0004417965442256595,0.6404582163310681,6.727048384818441e-08,2.2240930847038542e-06,2.8704292710632463e-06,3.0460636125973967e-06,0.0,0.0,1.0737505523636988e-05,2.3491297419097993e-08,0.0013462636017161267,1.1536966351156996e-07,1.2065856416598675e-08,6.379994086939409e-26,4.567780961317923e-19,6.953356255049646e-17,4.7780030146096284e-15,0.0005273853169816474,7.015230586092856e-22,-1.7705248122421707e-24,1.2027481987104316e-23,3.2465015367727485e-25,6.968303435971837e-18,3.786484219288212e-15,4.910125077355062e-14,6.369697544993233e-17,1.662765119540876e-25,3.9351865325059086e-20,2.298805784153892e-27,1.643999352076866e-27,1.1016720484615486e-11,1.342262884449568e-23,4.484099989558312e-20,3.6130083938162006e-20,3.76,0.0,0.2586753664116621,0.9982640407318827,2.9237332642192024e-06,4.697717776623879e-17,0.27708356904712705,0.20891120934114707,0.061518551834579445,1.877782570500678e-07,0.00027374683545363114,0.0019356471394586868,8.625320039700636e-10,6.488467637193102e-12,1.1744238003517843e-14,0.00047802171856884415,6.609178795079119e-10,8.840851679289794e-11,2.0848354507609884e-06,6.935325739714382e-10,4.056963844079192e-12,1.1940433310103383e-15,3.257330103504056e-10,2.2190373972264585e-12,6.170475672315553e-17,7.416743486012404e-16,3.3203191972166203e-07,1.0890882579306955e-10,8.452390243787437e-10,9.167839318878727e-13,0.0005402222573370731
0.0004441329152927361,0.6405753761898562,6.850849530679534e-08,2.253732156061946e-06,2.9162237452047602e-06,3.0930702836551253e-06,0.0,0.0,1.092973934297203e-05,2.420321252359186e-08,0.001361156669344489,1.1902794668964103e-07,1.2293620028226981e-08,6.678525105146662e-26,4.694312953337173e-19,7.096698951325421e-17,5.00635399247308e-15,0.000532206121835032,7.347912919303415e-22,1.38779478989321e-24,1.3555434625633007e-23,-2.1186024870483517e-25,7.111628705768476e-18,3.974707931430801e-15,5.0448415939679546e-14,6.64681040229537e-17,1.7413318635128815e-25,4.1023031674584244e-20,2.5334476125720902e-27,1.745113387697565e-27,1.1315304013634905e-11,1.4219113748394474e-23,4.6920114460791044e-20,3.870998620565558e-20,3.76,0.0,0.25768960862054385,0.9982502918985661,3.0162932867578593e-06,4.9983323045778816e-17,0.278102314720546,0.2096348869838899,0.06174879810667443,1.8732832532426283e-07,0.0002737430634792068,0.0019539898864265937,8.707115829740608e-10,6.5051118924992945e-12,1.1782602883167639e-14,0.00048011933598657,6.735188853282798e-10,9.008492646863644e-11,2.1201035601010345e-06,7.066870220503508e-10,4.124236666523617e-12,1.2165695734675748e-15,3.3188961045953104e-10,2.2609790633286817e-12,6.28688484456422e-17,7.556664247743947e-16,3.401278622524688e-07,1.1096729540306268e-10,8.612145150343494e-10,9.200342111775176e-13,0.0005453030882840573
0.0004464692863598127,0.6406921191287772,6.976489427030641e-08,2.283640610914129e-06,2.962438397276851e-06,3.140562523326312e-06,0.0,0.0,1.1124731129629634e-05,2.4933913793637194e-08,0.001376118028342477,1.2278134182902692e-07,1.2524943272549907e-08,6.987639767868285e-26,4.823752122741757e-19,7.242119854767463e-17,5.244590980598692e-15,0.0005370404370551374,7.696758046110048e-22,-3.9096632928409834e-25,1.4249430094053454e-23,2.961885219172615e-26,7.257008967896647e-18,4.171434709942671e-15,5.1826403144623545e-14,6.934495101491549e-17,1.8236748550636497e-25,4.276058105524534e-20,2.7909019189072953e-27,1.8521336408039015e-27,1.1620609780319812e-11,1.505888227542667e-23,4.908774941385606e-20,4.146288131049886e-20,3.76,0.0,0.2567076075346378,0.9982364931703924,3.1111857844410992e-06,5.3167722863049264e-17,0.27911743318298193,0.21035547127963217,0.06197826981236631,1.8688005005560865e-07,0.0002737392778296529,0.0019723980236340467,8.789203491452533e-10,6.521685986253606e-12,1.1820785883879199e-14,0.0004822074697776987,6.862845680260516e-10,9.178305111888803e-11,2.155855115821172e-06,7.200119174432977e-10,4.192292911545386e-12,1.239385091120667e-15,3.381255285454548e-10,2.3034610822749995e-12,6.40478890780177e-17,7.698381832681836e-16,3.483732653955953e-07,1.1305228519264538e-10,8.773958170280909e-10,9.232722233215328e-13,0.0005504018664840432
0.00044880565742688933,0.6408084467330118,7.103988883457369e-08,2.313820210245983e-06,3.0090748173698973e-06,3.1885434156082748e-06,0.0,0.0,1.1322512089059892e-05,2.5683835522880642e-08,0.001391147451172906,1.2663173732040045e-07,1.2759868114658774e-08,7.311367321490383e-26,4.956182438920601e-19,7.389635987869255e-17,5.49309841156641e-15,0.0005418881315024202,8.060129010357943e-22,-1.5056387051438317e-25,1.4179641559614128e-23,4.17990362716229e-26,7.40449267048512e-18,4.377012306370544e-15,5.3235777298143295e-14,7.233100038849513e-17,1.9099626430508966e-25,4.4567075425718926e-20,3.0732777753802413e-27,1.9653961396443073e-27,1.193277159373552e-11,1.594408225695264e-23,5.1346488672524883e-20,4.4399625199360136e-20,3.76,0.0,0.25572934883723525,0.998222644683484,3.2084541418965753e-06,5.654014443503802e-17,0.2801289381982865,0.21107297408155298,0.06220696987036965,1.8643342493938303e-07,0.00027373547854241055,0.0019908712854049136,8.871581839086816e-10,6.538190186961699e-12,1.1858787819454178e-14,0.00048428615128931257,6.99216022656052e-10,9.350303219930125e-11,2.1920953197073528e-06,7.335083710031822e-10,4.261138459522495e-12,1.2624917288738873e-15,3.4444127461176717e-10,2.3464869284468162e-12,6.524197395962044e-17,7.841907700484407e-16,3.567699725042253e-07,1.1516396568226485e-10,8.9378425353419e-10,9.264980228472958e-13,0.0005555185242234098
0.00045114202849396595,0.6409243605817141,7.233368869205689e-08,2.3442727181937775e-06,3.0561346526330887e-06,3.237016070089816e-06,0.0,0.0,1.1523113647854585e-05,2.645342080708677e-08,0.0014062447119452095,1.3058104759564472e-07,1.299843661245475e-08,7.647987119105643e-26,5.091645098136114e-19,7.539269294681205e-17,5.752272485714593e-15,0.0005467490736268313,8.439299656214363e-22,1.9462914044753803e-25,1.4154295671200854e-23,-1.849603298562066e-26,7.554069979120052e-18,4.591800190453637e-15,5.467710827048657e-14,7.542981528585348e-17,2.0003937233796442e-25,4.6445186170252495e-20,3.382869670549011e-27,2.08524883869878e-27,1.2251907685693151e-11,1.687694675496357e-23,5.3699384862258063e-20,4.7531709907277183e-20,3.76,0.0,0.2547548182661882,0.9982087465725159,3.308142278733673e-06,6.011084918926657e-17,0.28113684347760787,0.21178740719761607,0.062434901188243075,1.8598844369486504e-07,0.00027373166565427263,0.002009409406945758,8.954249690861545e-10,6.554624762103379e-12,1.18966094986224e-14,0.0004863554120632422,7.123143425492869e-10,9.524501091575055e-11,2.228829413514013e-06,7.471774916359828e-10,4.330779206289764e-12,1.2858913279150274e-15,3.5083735767824524e-10,2.390060069521865e-12,6.645119823769846e-17,7.987253287724477e-16,3.653198372762226e-07,1.17302507063346e-10,9.103811451703207e-10,9.297116635152415e-13,0.0005606529940873267
0.00045347839956104256,0.6410398622480336,7.364650505975335e-08,2.3749999018586357e-06,3.1036196083012335e-06,3.2859836224036197e-06,0.0,0.0,1.1726567453147602e-05,2.724312169760229e-08,0.0014214095864266932,1.3463121340395514e-07,1.3240691241476067e-08,7.998706605451164e-26,5.230196722305705e-19,7.691035408907817e-17,6.0225233849798644e-15,0.000551623131461758,8.836111803014524e-22,-7.374606064416049e-26,1.4587190831879078e-23,1.9837754054273853e-26,7.705771694693653e-18,4.81617129369334e-15,5.6150974014148776e-14,7.864506435662856e-17,2.095170306249931e-25,4.83976776929491e-20,3.722172187060484e-27,2.2120597958713045e-27,1.2578143700496164e-11,1.7859807572852113e-23,5.615039810897729e-20,5.087129372288158e-20,3.76,0.0,0.2537840016137005,0.9981947989707135,3.410294654635964e-06,6.389061084302402e-17,0.28214116267960104,0.21249878239074055,0.0626620666624306,1.8554510006535913e-07,0.0002737278392017685,0.0020280121243434366,9.037205868892808e-10,6.570989978138781e-12,1.1934251726843476e-14,0.0004884152838272449,7.255806192693912e-10,9.700912821601024e-11,2.2660626790687228e-06,7.610203862234791e-10,4.401221064681959e-12,1.3095857256339214e-15,3.5731428576963556e-10,2.4341839663995664e-12,6.767565686323981e-17,8.134430007386832e-16,3.74024723711611e-07,1.1946807919464122e-10,9.271878099710416e-10,9.329131992394526e-13,0.0005658052089597702
0.0004558147706281192,0.6411549532991407,7.497855064401819e-08,2.4060035310891127e-06,3.1515314486374194e-06,3.335449234692999e-06,0.0,0.0,1.1932905372352246e-05,2.805339935546762e-08,0.0014366418520540005,1.387842020925212e-07,1.3486674912257706e-08,8.364227174104963e-26,5.371896228353773e-19,7.844953505056374e-17,6.304276410257036e-15,0.000556510172616384,9.250762177455334e-22,-9.288945075760856e-27,1.524245663616062e-23,1.7305240184478517e-26,7.859614011171707e-18,5.050512977068758e-15,5.765796021983102e-14,8.198053103080645e-17,2.1944993598676666e-25,5.042741140610814e-20,4.093896506209954e-27,2.3462196800879053e-27,1.2911607589793782e-11,1.889510431569745e-23,5.870351704919054e-20,5.443123774548368e-20,3.76,0.0,0.25281688472612146,0.9981808020098534,3.5149562745458177e-06,6.789073968959022e-17,0.28314190941063955,0.2132071113789717,0.06288846917830433,1.851033878180089e-07,0.0002737239992210014,0.002046679174562703,9.120449199211623e-10,6.587286100510951e-12,1.1971715305150191e-14,0.0004904657984836458,7.390159425881419e-10,9.879552478554296e-11,2.3038004383728702e-06,7.75038159584095e-10,4.472469963341736e-12,1.333576755588821e-15,3.638725658958936e-10,2.4788620730655672e-12,6.891544458922638e-17,8.283449248658641e-16,3.8288650606980074e-07,1.2166085159557604e-10,9.442055633360772e-10,9.36102683438898e-13,0.0005709751020220119
0.0004581511416951958,0.6412696352962524,7.63300396711663e-08,2.4372853782206974e-06,3.1998719977563238e-06,3.3854160960848606e-06,0.0,0.0,1.2142159493017241e-05,2.888472420703452e-08,0.0014519412879443986,1.430420078932741e-07,1.373643085306615e-08,8.744767725360392e-26,5.516798772659735e-19,8.001042418024791e-17,6.597971376920173e-15,0.0005614100642672015,9.683422117764562e-22,2.697550205416308e-26,1.5775508522134325e-23,1.0395058349091519e-26,8.015613334069696e-18,5.295226741602439e-15,5.919865995516833e-14,8.544010360828597e-17,2.2986018104749516e-25,5.253736034302573e-20,4.500988557525057e-27,2.4881390272100847e-27,1.3252427099426127e-11,1.9985383081610044e-23,6.136230900560891e-20,5.822514596184884e-20,3.76,0.0,0.2518534535037392,0.998166755820267,3.6221726939699215e-06,7.212310997153548e-17,0.2841390972250235,0.21391240583565257,0.06311411161020793,1.846633007437322e-07,0.0002737201457476789,0.0020654102954438163,9.203978511771341e-10,6.603513393650066e-12,1.2009001030677616e-14,0.0004925069880970447,7.526214004550796e-10,1.0060434104476456e-10,2.342048053697434e-06,7.892319144616112e-10,4.544531846212948e-12,1.3578662474622749e-15,3.705127040381456e-10,2.5240978364960993e-12,7.017065596835477e-17,8.434322376655527e-16,3.9190706882646415e-07,1.2388099344155513e-10,9.614357179934115e-10,9.392801693281416e-13,0.0005761626067503568
0.0004604875127622724,0.6413839097946545,7.770118790888171e-08,2.4688472178328693e-06,3.2486431403835263e-06,3.435887423160422e-06,0.0,0.0,1.2354362122493416e-05,2.973757610269276e-08,0.0014673076749065121,1.4740665221590777e-07,1.3990002669043157e-08,9.141063623939914e-26,5.664962565905911e-19,8.15932043478187e-17,6.9040624135752564e-15,0.0005663226731498909,1.0135256801237482e-21,-1.4500129408970822e-26,1.6175342778687253e-23,1.657787794723227e-26,8.173789479330051e-18,5.550728229634867e-15,6.077367399862896e-14,8.90277701063395e-17,2.4077093370719103e-25,5.473061711687802e-20,4.946648370009823e-27,2.6382498581332702e-27,1.3600732597061908e-11,2.1133299966941314e-23,6.41305134264965e-20,6.226740555622631e-20,3.76,0.0,0.25089369390057464,0.9981526605308426,3.731990024404421e-06,7.660018634313647e-17,0.2851327396251888,0.2146146773895939,0.06333899682149913,1.8422483265712776e-07,0.0002737162788171137,0.002084205225700141,9.287792640418151e-10,6.619672120977267e-12,1.2046109696561093e-14,0.0004945388848833126,7.663980789658636e-10,1.024357171449978e-10,2.380810927674351e-06,8.036027514904908e-10,4.617412671950035e-12,1.3824560270110075e-15,3.772352051379482e-10,2.5698946965850316e-12,7.144138535044631e-17,8.587060732110222e-16,4.010883066300847e-07,1.2612867356038342e-10,9.788795839719164e-10,9.424457098455732e-13,0.0005813676569143356
0.000462823883829349,0.6414977783437272,7.90922126739392e-08,2.500690826554497e-06,3.2978468225923596e-06,3.486866460425011e-06,0.0,0.0,1.2569545787601477e-05,3.0612444478560836e-08,0.0014827407954508191,1.5188018394653408e-07,1.4247434364260624e-08,9.553677605909822e-26,5.816446310764417e-19,8.319806576580981e-17,7.22301864854185e-15,0.0005712478655517125,1.0607327918442383e-21,1.0649146515019651e-27,1.6606906940967057e-23,1.5883163357101123e-26,8.334160310851688e-18,5.81744787241789e-15,6.238361082311618e-14,9.274762372704473e-17,2.5220640597427746e-25,5.70103948793865e-20,5.434350762623843e-27,2.7970085756453887e-27,1.3956656003117083e-11,2.234162760018435e-23,6.70123422900409e-20,6.657322780086044e-20,3.76,0.0,0.24993759192417728,0.9981385162690253,3.844454938864597e-06,8.133504959939066e-17,0.2861228500619119,0.21531393762524315,0.06356312766459173,1.8378797739638424e-07,0.0002737123984642228,0.0021030637049157586,9.371890422878273e-10,6.635762544908475e-12,1.2083042091971006e-14,0.0004965615211999828,7.80347062328265e-10,1.0428979296410344e-10,2.420094503384294e-06,8.18151769159105e-10,4.691118413400613e-12,1.4073479160130793e-15,3.840405730827192e-10,2.616256086044592e-12,7.272772687971643e-17,8.741675631044417e-16,4.1043212425823444e-07,1.2840406042739348e-10,9.965384685635427e-10,9.455993576621358e-13,0.0005865901865754735
0.00046749662596350225,0.6417243037620176,8.19347687689735e-08,2.5652304670452274e-06,3.397559900733728e-06,3.5903607860247255e-06,0.0,0.0,1.3008987427490701e-05,3.243023733107981e-08,0.001513806375898662,1.6116224440137433e-07,1.4774055290496949e-08,1.0430215546151613e-25,6.129610907028567e-19,8.647479190679694e-17,7.90148261477369e-15,0.0005811354637729958,1.1615131646829206e-21,4.351919855702085e-27,1.7796384074274735e-23,1.7971364018059476e-26,8.661560789682297e-18,6.386341455913696e-15,6.571072540796109e-14,1.006008278536562e-16,2.7675424865630363e-25,6.18429831067681e-20,6.551295775192706e-27,3.142420672928988e-27,1.4691892066222768e-11,2.495120719753409e-23,7.313380347312679e-20,7.604079225204545e-20,3.76,0.0,0.24803630514830335,0.9981100813307848,4.077517053651063e-06,9.163370863263827e-17,0.2880925285910801,0.21670347025864697,0.06400913760136777,1.8291908082264594e-07,0.00027370459762915655,0.0021409702729004174,9.540932319525289e-10,6.667739527243412e-12,1.2156381208370761e-14,0.0005005791425071749,8.087662708169498e-10,1.0806660188101078e-10,2.5002457350651625e-06,8.477887294756063e-10,4.84102860286044e-12,1.4580452893186174e-15,3.979019197004448e-10,2.7106861474320192e-12,7.534762191428143e-17,9.05658019815884e-16,4.296151684790166e-07,1.3303862651624844e-10,1.0325065088461558e-09,9.518711845520213e-13,0.0005970874220875538
0.0004721693680976555,0.641949223828955,8.485947750783039e-08,2.6309185468985552e-06,3.499028052207199e-06,3.6959256055411936e-06,0.0,0.0,1.3460749004418837e-05,3.43422162321206e-08,0.0015451363237965698,1.709051415739203e-07,1.5316653360688506e-08,1.1379430172133307e-25,6.456775589431465e-19,8.984214126088541e-17,8.637439636732592e-15,0.0005910717799621287,1.2712615700922436e-21,5.1128941319959235e-27,1.950771600760727e-23,1.7444545542871364e-26,8.997965352112246e-18,7.00566986564562e-15,6.918502711544901e-14,1.090347390779357e-16,3.0372213462529976e-25,6.706336343612165e-20,7.886010254648472e-27,3.5285468229931e-27,1.5459223657245805e-11,2.7838783808167924e-23,7.976262201718194e-20,8.676771520319954e-20,3.76,0.0,0.24614948229935132,0.9980814519962905,4.321743869488973e-06,1.0313713144346002e-16,0.2900482393933694,0.21808109553056207,0.06445216402255798,1.820565621964105e-07,0.00027369674351391784,0.0021791279333938573,9.71109498086024e-10,6.69944642002272e-12,1.222902461482996e-14,0.0005045601133558057,8.378876606701915e-10,1.1193588120832024e-10,2.582546105481644e-06,8.781515393248134e-10,4.994310462272733e-12,1.5099728602695065e-15,4.121007533882164e-10,2.8074153351817814e-12,7.803109002267227e-17,9.379126101015804e-16,4.4947164061276977e-07,1.3778603228750506e-10,1.0693502410877664e-09,9.580960660873659e-13,0.0006076537915671342
0.0004768421102318087,0.6421725507294045,8.786813345713763e-08,2.697769334876935e-06,3.6022691162937955e-06,3.8035879291445344e-06,0.0,0.0,1.392509859973069e-05,3.6352658696788875e-08,0.0015767289615234389,1.8112628743320906e-07,1.5875594642248914e-08,1.2406766501449978e-25,6.798436126108168e-19,9.33016745055659e-17,9.435239904802993e-15,0.0006010557274644637,1.3908127539697007e-21,1.1378200231514135e-27,2.1194985702390983e-23,1.982822803482018e-26,9.343527065443252e-18,7.679467492854436e-15,7.281166551377734e-14,1.180862811938366e-16,3.333501167814252e-25,7.270197452469829e-20,9.478688204899869e-27,3.9600187257414e-27,1.62597665873703e-11,3.1031174420386744e-23,8.69357253313145e-20,9.891006818412869e-20,3.76,0.0,0.2442770133440333,0.9980526292332735,4.5775295727658465e-06,1.1597511469941826e-16,0.2919900882361496,0.21944690453659463,0.06489222935775374,1.8120037306327433e-07,0.00027368883638363554,0.002217534634170603,9.88236924752773e-10,6.730885286773873e-12,1.2300978484327248e-14,0.0005085046967595046,8.677198345131648e-10,1.1589873974817704e-10,2.6670406236151358e-06,9.092489064622977e-10,5.151012234791885e-12,1.5631450551765793e-15,4.2664106593467514e-10,2.9064708431740316e-12,8.077887671485916e-17,9.709402949111726e-16,4.70017139007178e-07,1.4264761239941836e-10,1.1070800215585985e-09,9.64274414185352e-13,0.0006182887778759659
0.00048151485236596194,0.6423942965559986,9.096255644066625e-08,2.765797116413552e-06,3.7073019649475702e-06,3.913375260153354e-06,0.0,0.0,1.4402307771314013e-05,3.8466011839317756e-08,0.001608582639628906,1.9184356415939692e-07,1.6451251699071866e-08,1.3517907718060202e-25,7.155100443948876e-19,9.685498358293787e-17,1.0299521400089228e-14,0.0006110862116756872,1.5210439205831258e-21,-8.65788676720999e-28,2.2613322680369894e-23,2.1863294091613183e-26,9.698401621781614e-18,8.41205690212416e-15,7.659591778788194e-14,1.2779434156405744e-16,3.6590151528344373e-25,7.879163827218408e-20,1.137652773442965e-26,4.441983445759134e-27,1.70946640867541e-11,3.4557514088952955e-23,9.469304211823155e-20,1.1264185268274169e-19,3.76,0.0,0.24241878908612366,0.9980236139864851,4.84527790044642e-06,1.3029027970591154e-16,0.2939181800797513,0.22080098767856274,0.06532935586543917,1.8035046533770006e-07,0.00027368087649713973,0.0022561883367072967,1.0054746021314547e-09,6.762058175304227e-12,1.2372248928576476e-14,0.0005124131571377081,8.982713619080225e-10,1.1995628157647645e-10,2.753774952900089e-06,9.41089501572697e-10,5.311182344318234e-12,1.6175762323407276e-15,4.415268310199407e-10,3.007879741918964e-12,8.359172398625396e-17,1.0047499929539622e-15,4.912674197886318e-07,1.4762469545528833e-10,1.1457061595146237e-09,9.704066366388403e-13,0.0006289918684099866
