Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41)
1.5975901496353328e-11,0.8831187831368656,4.5101034553008027e-13,1.4507056836828488e-14,9.212935910161059e-18,3.6237275357201335e-17,0.0,0.0,5.89242816399907e-10,1.4336807902133044e-16,1.5172568009742276e-20,1.1432933010182642e-22,1.2839328639427228e-22,1.993511990344238e-35,1.8052789093057157e-24,8.856807796211491e-18,2.72818964206572e-33,2.1391234875727496e-15,2.309742582155406e-40,5.9213452144397435e-27,2.3677249580127785e-39,1.470762674700586e-38,2.0623677430067517e-14,4.225592976154448e-40,4.2002750397453504e-26,1.3529303667799668e-42,1.5986107431709774e-49,2.1930703344342202e-39,2.954880825357522e-71,9.761259281689734e-57,3.620470607233686e-25,2.556503065264958e-60,5.201491521738193e-53,1.4941310833576038e-60,3.76,0.0,0.8295818162104706,0.9999031446016794,3.6388062203296213e-22,5.235846593046608e-39,8.016382866806505e-06,4.8767629833620385e-06,1.2874661022212122e-06,1.852132876796313e-06,9.685480906268919e-05,3.2442771643467695e-12,2.264637855231899e-20,1.3976495770102395e-11,1.2796690072987135e-20,1.0785241122417033e-14,3.3229721131948868e-34,5.333860113237242e-32,9.989144682865104e-17,5.088083193873614e-34,7.55374873703782e-18,2.011536191188956e-42,5.214737499710793e-32,2.407065325894349e-35,4.196540687062625e-34,3.7042884274744487e-32,1.3328489909342855e-43,1.0437691545797058e-42,1.5602531538415695e-39,7.483298058413762e-19,2.13912367829479e-15,4.221025528519083e-21,4.505494087024237e-10,1.3832738740391532e-10,2.804017398041628e-13,2.495666521513965e-18,3.101799984022173e-13,1.3862922562969848e-13,1.4227120151544026e-13,1.186292041818803e-14,1.1833947001779144e-13,1.7947959781145987e-18,8.7965437429495e-14,3.2214193612540553e-19,6.733289603066775e-14,1.388867321049917e-20,7.052094494803502e-23
2.0401825914973397e-11,0.8831191340125238,7.318781166417494e-13,1.8569227554243146e-14,1.7090544703869817e-17,7.492846689376006e-17,0.0,0.0,7.524738738212438e-10,2.338049150397999e-16,3.1713888632615795e-20,3.0213930964790402e-22,3.1216625212675846e-22,5.268060968046039e-35,3.755393032984448e-24,1.8424550368713547e-17,9.379063705925267e-33,3.506819373176548e-15,9.913783699891438e-40,1.567651318635807e-26,1.298916991061147e-38,8.068304425818097e-38,3.3583067643472714e-14,1.4316403892724432e-39,8.7802856803522e-26,5.826696357368662e-42,8.634545580619707e-49,9.428839820918515e-39,4.236666340616697e-70,7.19980722594387e-56,7.569161826551252e-25,2.089103650429977e-59,3.374754614424814e-52,1.7062674367921354e-59,3.76,0.0,0.8295795952226875,0.9998769689838851,8.505051287792735e-22,2.221249297337575e-38,1.0237209286804213e-05,6.232234746362095e-06,1.6446989432128426e-06,2.3602416220622877e-06,0.00012303026361896655,5.293324194827267e-12,4.7178655938887604e-20,2.2672323065371325e-11,2.0828984884919192e-20,1.7633446674815336e-14,1.1215302726568048e-33,1.7927092559949714e-31,1.635591136308613e-16,1.7181839924105223e-33,1.2378897394604675e-17,8.506541558689358e-42,1.7533952913446935e-31,8.116910326584843e-35,1.417350575255302e-33,1.244682417766021e-31,5.635903512043732e-43,4.413881229118705e-42,6.61119678290722e-39,1.5361884539222803e-18,3.506819744494795e-15,8.793341431503778e-21,5.753463288126011e-10,1.7652764893239457e-10,4.571648659194221e-13,5.196503641451741e-18,5.057266434607465e-13,2.2614120987921768e-13,2.3190721161281787e-13,1.9320277467122654e-14,1.9272095315316264e-13,3.733893503415223e-18,1.4339445351908265e-13,5.251438769690945e-19,1.0979294622208357e-13,2.889652968915921e-20,1.4700542506042084e-22
2.4827750333593466e-11,0.8831194848873345,1.0803001752511392e-12,2.265200106516147e-14,2.836841651490304e-17,1.3440129302596565e-16,0.0,0.0,9.157001054796321e-10,3.462455219873713e-16,5.736307912720208e-20,6.604078493349969e-22,6.436234366107088e-22,1.1514332734700568e-34,6.760172034253828e-24,3.316713003354429e-17,2.545531163540917e-32,5.2202629612734586e-15,3.1962199680945334e-39,3.4327002629380415e-26,5.049337768755119e-38,3.1363589641009676e-37,4.9659724129737723e-14,3.834693106060961e-39,1.5882814075030114e-25,1.8846201621985863e-41,3.3356569641048377e-48,3.044787211213998e-38,3.0554190805334284e-69,3.434384816324004e-55,1.3693632645489054e-24,1.0987055803781564e-58,1.496710823601748e-51,1.1089686045678532e-58,3.76,0.0,0.8295773742408117,0.9998510727306955,1.7007571407422424e-21,7.100602370748961e-38,1.24580302614943e-05,7.58961133074875e-06,2.0021713157213306e-06,2.8661974710211796e-06,0.00014892635357424615,7.842740562049685e-12,8.505246959632452e-20,3.3398401086779056e-11,3.078692401809228e-20,2.6179689532466092e-14,2.991064840985742e-33,4.761327524109262e-31,2.4318272017184545e-16,4.584712403732596e-33,1.8420671889250758e-17,2.7213441746590334e-41,4.658819082070347e-31,2.1628556627921877e-34,3.782568541810573e-33,3.30493591334599e-31,1.8028235029629774e-42,1.4120252784339621e-41,2.1190202942025259e-38,2.7357422658796327e-18,5.22026358360763e-15,1.5852004860073214e-20,7.001337915037286e-10,2.1467531518704143e-10,6.768530445114955e-13,9.36331147217891e-18,7.487680485720682e-13,3.3499125378695e-13,3.4327380488099007e-13,2.857359157469631e-14,2.850086054326982e-13,6.7220279603056975e-18,2.1226688384007295e-13,7.773896969717796e-19,1.6257396501818426e-13,5.202683929469953e-20,2.65180984936067e-22
2.9253674752213535e-11,0.8831198357612977,1.4962257466903142e-12,2.67563715692861e-14,4.362870917478116e-17,2.1911573354540198e-16,0.0,0.0,1.0789215567929614e-09,4.806889835056252e-16,9.41749832468475e-20,1.2703519107841506e-21,1.1857457680191626e-21,2.214798606634282e-34,1.1045422531709898e-23,5.4192746496249443e-17,5.887356608361389e-32,7.284392772017743e-15,8.504908065402181e-39,6.614984979851e-26,1.566990242923054e-37,9.733038768443615e-37,6.883955344380587e-14,8.764266920283022e-39,2.607724481732046e-25,5.030594534400163e-41,1.032089400065303e-47,8.114564495877827e-38,1.5827838689248134e-68,1.2598143168055882e-54,2.2485634529737046e-24,4.4682150285758315e-58,5.212758426787675e-51,5.311394509154898e-58,3.76,0.0,0.8295751532648425,0.99982545286084,3.0579557239286485e-21,1.8764827250524068e-37,1.4678845791582317e-05,8.94888464912394e-06,2.3598822223735167e-06,3.3700095406723216e-06,0.00017454606019872714,1.0893216423312001e-11,1.391722953863732e-19,4.6121925884581064e-11,4.265916793336045e-20,3.6436102054128286e-14,6.802797358165405e-33,1.0784697412917791e-30,3.38939770485891e-16,1.043274197996377e-32,2.569529025360785e-17,7.209521397137624e-41,1.0556809240946204e-30,4.914887901976556e-34,8.608692506283704e-33,7.483930282873551e-31,4.7756916048927615e-42,3.740735544040412e-41,5.624266680051645e-38,4.42817764221054e-18,7.284393713159698e-15,2.5938132907419832e-20,8.249118842089753e-10,2.527704774531432e-10,9.39432198827891e-13,1.5313397476130435e-17,1.039269818129565e-12,4.651962280926791e-13,4.76339225014894e-13,3.961559277075584e-14,3.9512713544652687e-13,1.098401613328367e-17,2.9456548478150827e-13,1.0788195423386169e-18,2.256716929425265e-13,8.502263214822751e-20,4.341848522519629e-22
3.3679599170833607e-11,0.8831201866344137,1.979604383792043e-12,3.088332925418764e-14,6.345320378748688e-17,3.335284140169707e-16,0.0,0.0,1.2421382726966859e-09,6.371343894099902e-16,1.4423200942730644e-19,2.2287602265131034e-21,2.0124116314781755e-21,3.885597991780276e-34,1.6835897335356322e-23,8.260451763571748e-17,1.2135674410729381e-31,9.704076696887837e-15,1.9736192160026642e-38,1.162651512037647e-25,4.15021989190765e-37,2.5777699128662503e-36,9.110851912758146e-14,1.78730064006215e-38,3.994056632713798e-25,1.1710099236311388e-40,2.7305063215977985e-47,1.8859179080848086e-37,6.662229616229328e-68,3.8733336633062635e-54,3.444371023648549e-24,1.5280764066472028e-57,1.532214383561103e-50,2.0672530000423928e-57,3.76,0.0,0.8295729322947804,0.9998001064247315,5.088288316514186e-21,4.328835162987354e-37,1.68996558777709e-05,1.0310046648165905e-05,2.717830669764294e-06,3.871686909552877e-06,0.00019989233307981133,1.4445439019670518e-11,2.124461923988843e-19,6.081051415091923e-11,5.643438190506934e-20,4.841467023082588e-14,1.3797218584692705e-32,2.1783789705538044e-30,4.510055366344428e-16,2.11702350439785e-32,3.4218737003094436e-17,1.6685705028418412e-40,2.1332183606074442e-30,9.959600892159188e-34,1.7471322219877202e-32,1.5112689162165315e-30,1.1051842580876901e-41,8.65738524794254e-41,1.304094582692581e-37,6.692213343863271e-18,9.704078015688954e-15,3.959344604396964e-20,9.49680693748574e-10,2.9081322676642843e-10,1.2448683053885325e-12,2.336381457248134e-17,1.3771976294983692e-12,6.16772869911269e-13,6.310716931575897e-13,5.243904033601868e-14,5.230015567334915e-13,1.6743702944656232e-17,3.9027307653521316e-13,1.4293736718909606e-18,2.9908188237020127e-13,1.2962024555966512e-19,6.631861852265023e-22
4.2531448008073745e-11,0.8831208883781039,3.148520690124055e-12,3.920894717374185e-14,1.191200702049974e-16,6.692584289162487e-16,0.0,0.0,1.5685576756470383e-09,1.0160274239720424e-15,2.9254699417228997e-19,5.655396196757084e-21,4.868984804091677e-21,9.858892750338006e-34,3.3826299549464646e-23,1.659737657074061e-16,4.070498709981702e-31,1.562923287484748e-14,8.091940706438028e-38,2.9609910654812794e-25,2.1574052157069512e-36,1.3399285305009723e-35,1.448579969556241e-13,5.883305672867612e-38,8.1018878623182795e-25,4.83333948873447e-40,1.4363904648527255e-46,7.757460850222421e-37,9.336730145712301e-67,2.736252092865744e-53,6.988539572118439e-24,1.3834281660064407e-56,9.791297203118288e-50,2.307767557391229e-56,3.76,0.0,0.8295684903723756,0.9997502222110566,1.1947275241618934e-20,1.7556628070510042e-36,2.1341259721245827e-05,1.3038004644141076e-05,3.4344362328634085e-06,4.868673668203104e-06,0.0002497762203099229,2.305785890378257e-11,4.281062315649258e-19,9.59554095464807e-11,8.964841666881621e-20,7.758549987283526e-14,4.4803619044597413e-32,7.012761031638192e-30,7.247533650801987e-16,6.882027486820162e-32,5.5074909573930676e-17,6.837172476198782e-40,6.873340817316054e-30,3.228225870108561e-33,5.681151050986036e-32,4.8624560330632366e-30,4.5276879061531343e-41,3.547314244581187e-40,5.366320215675228e-37,1.3238054498052538e-17,1.5629235058398014e-14,7.978148359252826e-20,1.1991908075887124e-09,3.667418494430275e-10,1.9841755462329504e-12,4.703258606200898e-17,2.19519444960413e-12,9.841074411873923e-13,1.0054105495393811e-12,8.340145704541968e-14,8.317196424260794e-13,3.3646729348011693e-17,6.218468302208155e-13,2.277616379124236e-18,4.768227140271296e-13,2.6053303008990616e-19,1.3380137259153816e-21
5.138329684531388e-11,0.8831215901184061,4.5866520139795406e-12,4.763669741900102e-14,2.000158550270878e-16,1.177178058173315e-15,0.0,0.0,1.8949586643451165e-09,1.48291746539105e-15,5.195106755163222e-19,1.2023820510525173e-20,1.0020848310085339e-20,2.095951971244106e-33,5.950846432366482e-23,2.9199884559471215e-16,1.0894164504419403e-30,2.3033294763884582e-14,2.522505303055006e-37,6.318178744766768e-25,8.040876769041248e-36,4.993821035680843e-35,2.1079699944908956e-13,1.5522346931945681e-37,1.4388145072391624e-24,1.5159696529022426e-39,5.405849852647861e-46,2.4253487988987962e-36,6.838691449984305e-66,1.2735678919814977e-52,1.241392930353292e-23,7.916959932601575e-56,4.274598079961596e-49,1.4809790607771365e-55,3.76,0.0,0.8295640484735961,0.9997013971148422,2.4064502689710207e-20,5.424140021764455e-36,2.5782841797482267e-05,1.577342156916867e-05,4.151980136722539e-06,5.857229611078346e-06,0.0002986009900930106,3.3685440199896725e-11,7.553682499283741e-19,1.3858225477023525e-10,1.30338499893878e-19,1.1378520003687547e-13,1.1641052597190898e-31,1.8068639399106008e-29,1.0657846902004597e-15,1.7899668370407817e-31,8.111249638605824e-17,2.1323467317076595e-39,1.7724393365089497e-29,8.372722943427646e-33,1.4779866169161384e-31,1.2521501587774716e-29,1.4118018907321569e-40,1.1062752557406004e-39,1.6802432410201748e-36,2.295557902789963e-17,2.3033297783432028e-14,1.4076176467533797e-19,1.4486648155004082e-09,4.4246190656484565e-10,2.894503639872565e-12,8.290097131251645e-17,3.202485378749802e-12,1.43712620985374e-12,1.4660357114552485e-12,1.2140349773061885e-13,1.2105690353450311e-12,5.920256637057945e-17,9.068519751486996e-13,3.3216421326219145e-18,6.957627142627982e-13,4.585227898541217e-19,2.363638774172898e-21
6.023514568255403e-11,0.8831222918553208,6.293606432035838e-12,5.617436050355161e-14,3.107815603217895e-16,1.892821562417626e-15,0.0,0.0,2.2213415813720008e-09,2.037797448538656e-15,8.427540986222118e-19,2.2663148763523118e-20,1.8447547834597997e-20,3.9503540015384624e-33,9.564283258458268e-23,4.693234494029261e-16,2.4999873543097985e-30,3.195274758450051e-14,6.542712186565907e-37,1.1951742263737769e-24,2.4138526565862696e-35,1.499067604741951e-34,2.8881527065670217e-13,3.52502884680563e-37,2.334067922213531e-24,3.955142099414699e-39,1.6346451157401292e-45,6.308116905307055e-36,3.6170690138461264e-65,4.590611092188437e-52,2.014289692358164e-23,3.4661321515350235e-55,1.469157740543429e-48,7.010071565558189e-55,3.76,0.0,0.8295596065984413,0.9996536086494305,4.3592649438574214e-20,1.395692435238024e-35,3.0224402111997377e-05,1.8516234212064863e-05,4.870454575896817e-06,6.837425994711424e-06,0.00034638912908610764,4.6333576824747706e-11,1.2176244498211126e-18,1.8844666267721854e-10,1.7841426497886956e-19,1.571045474165321e-13,2.5988825486580823e-31,4.0010556701388563e-29,1.4754237922043483e-15,4.00011682245601e-31,1.1245122865509045e-16,5.5323743575741987e-39,3.9280781291928213e-29,1.8659612090268423e-32,3.3036277506988115e-31,2.7712413539927344e-29,3.662241660122116e-40,2.870119116640379e-39,4.375955255828461e-36,3.6390667170046355e-17,3.1952751114421216e-14,2.268892881599121e-19,1.6981033904272038e-09,5.179741175701082e-10,3.97558230461128e-12,1.3349625756647288e-16,4.3987984415714594e-12,1.975958307980558e-12,2.0126921870887273e-12,1.6638828146460046e-13,1.6589607345412495e-12,9.516733596183439e-17,1.2451533511532161e-12,4.560977035304966e-18,9.55868324271686e-13,7.372411918808914e-19,3.81452055516706e-21
6.908699451979417e-11,0.8831229935888494,8.268997126181624e-12,6.482965605070699e-14,4.560524539928505e-16,2.8516714178792695e-15,0.0,0.0,2.547706762036098e-09,2.6806604014021147e-15,1.2803293971220644e-18,3.9145842254427745e-20,3.1299166856065973e-20,6.823096004899149e-33,1.4397333940045038e-22,7.065116513457049e-16,5.134526394407025e-30,4.242302719340808e-14,1.4887951224244765e-36,2.0718091686088433e-24,6.226671291008107e-35,3.866764287191491e-34,3.788034504548967e-13,7.188559487831123e-37,3.5458447099238966e-24,9.051633297018091e-39,4.24307286840376e-45,1.4392344614605124e-35,1.56176401859777e-64,1.3954223188407785e-51,3.0607782244817124e-23,1.2678600487686158e-54,4.276700304425525e-48,2.712973408767044e-54,3.76,0.0,0.8295551647469105,0.9996068348057848,7.304972339900141e-20,3.152327138019296e-35,3.4665940670262666e-05,2.126637989554017e-05,5.5898518073632906e-06,7.809333473076316e-06,0.0003931626463254775,6.100761700554594e-11,1.838323031265366e-18,2.4531053300703943e-10,2.337855500234583e-19,2.0763212782590576e-13,5.201046076115506e-31,7.943062848271789e-29,1.9549615848344175e-15,8.013078821108442e-31,1.492073512991837e-16,1.2590209574371153e-38,7.804585140370244e-29,3.727836235744963e-32,6.6191122007339616e-31,5.498678675850383e-29,8.332772021538097e-40,6.531375374095022e-39,9.995698174178799e-36,5.405438644874812e-17,4.242303051215089e-14,3.425282242714064e-19,1.947507195937906e-09,5.932791980359982e-10,5.227142099665035e-12,2.013416845998352e-16,5.78386280931457e-12,2.6007307754106556e-12,2.6451246729677524e-12,2.18299387060957e-13,2.176310530223792e-12,1.4328195700162482e-16,1.6366168002493218e-12,5.9951489701157716e-18,1.2571061704980086e-12,1.1102347321835677e-18,5.7655875055205295e-21
7.793884335703432e-11,0.8831236953189923,1.0512442329511627e-11,7.361024398238481e-14,6.404581730327226e-16,4.089159007757259e-15,0.0,0.0,2.874054534532674e-09,3.4114994430597927e-15,1.8507024544473985e-18,6.328533014856932e-20,4.989474278866501e-20,1.1030167322676932e-32,2.0622756106439468e-22,1.012048607890124e-15,9.696254740813602e-30,5.447854830490892e-14,3.070265100994492e-36,3.36136328762188e-24,1.4337790793627289e-34,8.903388385130528e-34,4.806530676709592e-13,1.3519782139315115e-36,5.125114493766418e-24,1.877221872740995e-38,9.831337269846386e-45,2.975715278128784e-35,5.771921034805371e-64,3.735103460483731e-51,4.425060174013075e-23,4.0392606396860773e-54,1.099172352367753e-47,9.009495145333328e-54,3.76,0.0,0.8295507229190021,0.9995610540420143,1.1531825809983616e-19,6.454815253969697e-35,3.910745747770439e-05,2.4023796471509843e-05,6.3101641500565665e-06,8.773022102897987e-06,0.00043894308370167966,7.77128636816486e-11,2.640967622532941e-18,3.0894189606465304e-10,2.9636243775839823e-19,2.654543896180394e-13,9.583347620235825e-31,1.4519636585642316e-28,2.505656443730861e-15,1.4778861789977898e-30,1.9149371111354704e-16,2.596666293394828e-38,1.4278179042198322e-28,6.857050005287911e-32,1.2209926566106261e-30,1.0046089091770076e-28,1.718282271152197e-39,1.3470114909226937e-38,2.0692115786876366e-35,7.642454612076421e-17,5.447855019677187e-14,4.920517331434103e-19,2.196876886385424e-09,6.683778597282751e-10,6.648914420179345e-12,2.889564578322623e-16,7.357408791136417e-12,3.311568578725965e-12,3.3630775712639855e-12,2.7708084951848834e-13,2.7620389661186886e-12,2.0527228635840954e-16,2.0811091587040643e-12,7.623687590115085e-18,1.5994430628908318e-12,1.5909455472117816e-18,8.292222724211618e-21
8.679069219427446e-11,0.8831243970457497,1.3023565274021825e-11,8.2523725652861e-14,8.686228227351285e-16,5.640665292621142e-15,0.0,0.0,3.200385220095551e-09,4.230307781755435e-15,2.572745910377951e-18,9.713370882033624e-20,7.572073385223263e-20,1.6929158656579875e-32,2.8411685799314895e-22,1.3943412370449516e-15,1.7142174876889425e-29,6.815273124264618e-14,5.861990656890964e-36,5.177582712386524e-24,3.0203632199803883e-34,1.875484367157626e-33,5.942565333726686e-13,2.3869553057615223e-36,7.123886257654921e-24,3.6040924288913893e-38,2.0847929882448604e-44,5.695682485080261e-35,1.8814037040017037e-63,9.043881613576101e-51,6.152275915832056e-23,1.1512331387522148e-53,2.5613387536531664e-47,2.6489925296059027e-53,3.76,0.0,0.8295462811147157,0.9995162452734122,1.7364452009268787e-19,1.2239724976375872e-34,4.354895253970398e-05,2.678842231654138e-05,7.031383984415088e-06,9.728561348806354e-06,0.00048375152592111523,9.645457489447131e-11,3.649116730889155e-18,3.7911476453454974e-10,3.6605529223678504e-19,3.306556944733306e-13,1.655127110386752e-30,2.4879088617023863e-28,3.1287349938584068e-15,2.554839440598109e-30,2.3941984055457595e-16,4.958832801040227e-38,2.4485364360696464e-28,1.1822445870377167e-31,2.1110457867659073e-30,1.7204676190088612e-28,3.280802283192513e-39,2.5722796508482073e-38,3.9661884728252153e-35,1.039471458958851e-16,6.815272990036379e-14,6.798417912836552e-19,2.446213107058453e-09,7.432708106487491e-10,8.240631492396483e-12,3.9885576148358015e-16,9.11916782569226e-12,4.108594629647908e-12,4.1662950063351845e-12,3.4267715655279923e-13,3.41557130277211e-12,2.828492553759055e-16,2.57849824931761e-12,9.446124308837393e-18,1.9828459932228514e-12,2.192712200974464e-18,1.1470250217511605e-20
9.999999999999999e-11,0.8831258004891139,1.7267786626919036e-11,9.608844498512908e-14,1.3004739926313661e-15,8.61632929756782e-15,0.0,0.0,3.6873261179577068e-09,5.615756900149704e-15,3.974091868406116e-18,1.7071544950413126e-19,1.313263260382543e-19,2.975252331380105e-32,4.330882344904722e-22,2.1255650053282474e-15,3.6440412269648884e-29,9.16382341925996e-14,1.3758831011171285e-35,9.148024597078231e-24,8.077044016934319e-34,5.015074118601794e-33,7.854092815422554e-13,5.087960870593011e-36,1.1001699303720414e-23,8.529026377968736e-38,5.637586134709902e-44,1.3416923396316613e-34,9.604097187523483e-63,2.9468632785754606e-50,9.50456407250559e-23,4.779981582999618e-53,7.885755011404505e-47,1.1400121786649788e-52,3.76,0.0,0.8295396528077597,0.9994511416272,2.984527784293955e-19,2.8442738253172687e-34,5.017680154961388e-05,3.092725176975569e-05,8.109306584147162e-06,1.1139474178911869e-05,0.0005488546851042785,1.2822038552993166e-10,5.5868199021599374e-18,4.955206223888181e-10,4.830948373108681e-19,4.4185279391589195e-13,3.4048434679228545e-30,5.05828903689502e-28,4.1957154419871054e-15,5.262943699319205e-30,3.216550922296081e-16,1.1646167759716476e-37,4.98432592265091e-28,2.425843379404104e-31,4.3494764648438584e-30,3.4952029824120685e-28,7.70312074097851e-39,6.040835820211895e-38,9.367020855983384e-35,1.5549105456850334e-16,9.163822314802637e-14,1.0407400093889706e-18,2.81822805993344e-09,8.546499624183193e-10,1.093134076317505e-11,6.097289859445915e-16,1.2097594861390463e-11,5.458502430025138e-12,5.522908656421371e-12,4.531177986386048e-13,4.515667713625374e-12,4.312666776041209e-16,3.4188157248015467e-12,1.2525238779958837e-17,2.6312786995427033e-12,3.3444424780597542e-18,1.7589188097147418e-20
