Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49),S(879),CFO(51),CH2F(46),CFO3(3228),C2H3F2(66),C2H3F2(64),F(37),CF2CH(73)
2.589469689905884e-06,0.8842709637838515,7.041645296465141e-06,3.1539914099048644e-06,3.578575254252667e-06,1.3282685630043822e-06,0.0,0.0,7.084992777132684e-07,1.9321318205019558e-10,1.8860250333828054e-05,4.7665125865589806e-11,8.694313235376934e-09,2.3714087339844536e-20,1.7785917996692066e-15,2.5404598047095577e-13,5.981257437250987e-16,2.528685332853551e-05,6.674206643662381e-15,2.978555322686413e-10,1.7834183554154442e-14,1.1356340443974443e-19,8.9210967014339e-15,6.915393258766023e-19,3.668536654764492e-14,1.9743272693304492e-18,1.3685286509007141e-21,6.823975028003075e-20,1.6485979129266951e-31,8.916500739634016e-27,5.971403393540252e-13,2.025692846105038e-26,4.297355004954904e-22,5.025990766687544e-24,3.76,0.0,0.39416775347024685,0.9980964119001993,3.555896592573271e-06,8.428876812467647e-21,0.3864625982249463,0.28891385781398465,0.07506613250274165,2.9782710235612534e-05,0.0018152606228972652,0.011160672031302167,2.3058668922492998e-07,1.1547429923146016e-08,3.648487654374441e-14,8.815994779361998e-05,7.07771637788698e-09,1.0966147321608845e-08,5.349179624992452e-07,9.606454986081448e-09,3.7405206465492615e-11,5.491904120636433e-15,1.7599426354282136e-08,3.1644809047980564e-11,3.397431839647123e-16,2.968845221039059e-15,6.834214154851838e-09,9.095198545960198e-10,2.3452604874125473e-09,3.18530119960049e-11,2.5508619287143092e-05,3.1972117336626146e-06,3.3787443473981156e-06,7.510433139412214e-06,2.8960517564545933e-13,5.365897434690752e-07,7.823803346975119e-08,9.803787510750237e-07,2.442903681910975e-05
2.6285312157010283e-06,0.8849079400402904,7.219367921148558e-06,3.217462925153782e-06,3.65824464961045e-06,1.3996436721979642e-06,0.0,0.0,7.374218244549719e-07,2.0544725194769653e-10,1.9713040229475468e-05,5.0925363084763515e-11,9.009471659782736e-09,2.6131814109738885e-20,1.9102549636487327e-15,2.7345586909070043e-13,6.468699495200589e-16,2.5977295598511216e-05,7.269631426792998e-15,3.1374193564878415e-10,1.9852449314248926e-14,1.2674392512743304e-19,9.606459313623326e-15,7.648570959621737e-19,3.861606066192595e-14,2.216039805405202e-18,1.567577915015563e-21,7.665683782167217e-20,1.975220831804192e-31,1.0290366116060445e-26,6.311495720854169e-13,2.2782720653093638e-26,4.8367514835814365e-22,5.707725404864346e-24,3.76,0.0,0.39021018982848504,0.9980938926655323,3.749371011072197e-06,9.50989492989903e-21,0.3907235433754764,0.2916909505918178,0.07594061805844651,2.9546430561647223e-05,0.0018152559813602491,0.01146322669934321,2.369576181356625e-07,1.1561397057056913e-08,3.6809041770411795e-14,9.026067198475523e-05,7.487150891259248e-09,1.159594687890837e-08,5.46886705376948e-07,1.0161460094000247e-08,3.790509435302419e-11,5.805449753049289e-15,1.8607993958386163e-08,3.3458549631477224e-11,3.591397355317806e-16,3.1383433156705454e-15,7.335369917459437e-09,9.616521838062442e-10,2.4790864658308225e-09,3.220085779618876e-11,2.6209103089476696e-05,3.3646895501281452e-06,3.5067998901314475e-06,7.88366550892502e-06,3.0036652710322654e-13,5.539122484188671e-07,8.052261055618931e-08,1.0090898832395755e-06,2.5461395808340228e-05
2.6675927414961728e-06,0.8855394351169901,7.397261084940012e-06,3.2804043399028504e-06,3.7372625810877885e-06,1.4735264117427718e-06,0.0,0.0,7.670040554147302e-07,2.1822780669256645e-10,2.0589686467767445e-05,5.435655347866838e-11,9.33136061799466e-09,2.874049817934737e-20,2.0489405323131954e-15,2.939716410130642e-13,6.987700691425254e-16,2.667502841677015e-05,7.905135538351058e-15,3.3020696645606475e-10,2.2065398588333703e-14,1.412313427402346e-19,1.0331118898457042e-14,8.444996432318632e-19,4.060724480957744e-14,2.482532638794501e-18,1.791663840880003e-21,8.594950066824926e-20,2.359797863719891e-31,1.1845870482739262e-26,6.664315603716793e-13,2.557898808345241e-26,5.43605710921819e-22,6.470081082126177e-24,3.76,0.0,0.38629234829987713,0.9980913425999723,3.949220602187192e-06,1.0710046715245357e-20,0.39494781044572097,0.29443135670998993,0.07680898301288556,2.9312425701875016e-05,0.0018152512844352515,0.011768801602839439,2.433937767084619e-07,1.157505957169483e-08,3.712834043543578e-14,9.237134777629672e-05,7.912599833609145e-09,1.2250182118888733e-08,5.588812735240321e-07,1.0738138315708106e-08,3.840154761975038e-11,6.130992410075331e-15,1.965559818273759e-08,3.534250247733119e-11,3.792784392650438e-16,3.314326818683082e-15,7.863815986809845e-09,1.015802733931551e-09,2.6180679067356035e-09,3.2545807887717047e-11,2.6917177122399443e-05,3.53722379430298e-06,3.6362813038651894e-06,8.267567163961755e-06,3.1123639796693827e-13,5.713833223221319e-07,8.282365680964312e-08,1.0378776518295188e-06,2.6520440023316232e-05
2.706654267291317e-06,0.8861655031582322,7.5752280108192245e-06,3.3427922520214505e-06,3.815589878991585e-06,1.5499483695918742e-06,0.0,0.0,7.972444612693294e-07,2.3156754735991853e-10,2.1490369975041996e-05,5.796469993124297e-11,9.660009185899073e-09,3.1550261677944954e-20,2.1948566372578116e-15,3.1563244116528473e-13,7.539742880969153e-16,2.73799852668948e-05,8.582433030390826e-15,3.47260987883738e-10,2.4488497386293972e-14,1.5713277202349108e-19,1.1096478568387669e-14,9.30881069283958e-19,4.265906572902284e-14,2.7758410754515268e-18,2.043426590017835e-21,9.619155188629953e-20,2.8113961508078652e-31,1.3602921942263773e-26,7.030043573728206e-13,2.8669816806585574e-26,6.101023498799197e-22,7.32118543364645e-24,3.76,0.0,0.38241383020828557,0.9980887619400666,4.155481954022368e-06,1.2040286279605294e-20,0.39913576176777044,0.29713545499626376,0.07767128390785494,2.908067293230911e-05,0.001815246532543879,0.012077360194316029,2.498943785556101e-07,1.1588420708727309e-08,3.744283433929324e-14,9.449156527255999e-05,8.354372383128078e-09,1.2929319451440902e-08,5.708990133693382e-07,1.1336906892220763e-08,3.8894471713545464e-11,6.468751471434052e-15,2.0742981594679657e-08,3.729800346838803e-11,4.001728661079062e-16,3.4969143237470663e-15,8.420509460006859e-09,1.0720099070813814e-09,2.7623022549367034e-09,3.288789679243687e-11,2.7632779453821263e-05,3.714816172953468e-06,3.7671000387705207e-06,8.662150655430276e-06,3.2220716048745586e-13,5.889924486131692e-07,8.513992831028271e-08,1.0667193430370825e-06,2.7606271310537502e-05
2.7457157930864616e-06,0.8867861977564933,7.753173512327878e-06,3.404604500105565e-06,3.893189658603195e-06,1.628939888216085e-06,0.0,0.0,8.281411681145171e-07,2.454790344877744e-10,2.241526248893025e-05,6.175588131248573e-11,9.995444246977477e-09,3.457141210121421e-20,2.3482102217668574e-15,3.3847769449113103e-13,8.12634614109913e-16,2.8092100405471143e-05,9.303255566498943e-15,3.649142828101301e-10,2.713816375766103e-14,1.7456217708608032e-19,1.1903951890060842e-14,1.0244329758246342e-18,4.477161684348716e-14,3.0981238372162645e-18,2.3257274745304545e-21,1.0746150210753107e-19,3.3403060905774185e-31,1.558313058071657e-26,7.408854029992064e-13,3.2080974290831586e-26,6.837857358415874e-22,8.269839126097708e-24,3.76,0.0,0.3785742408817432,0.998086150925209,4.368187483772294e-06,1.3512366865778602e-20,0.4032877559826032,0.29980362053667575,0.07852757672149906,2.8851149758104367e-05,0.001815241726113039,0.012388866249352074,2.564586442173093e-07,1.1601483678648099e-08,3.775258440632582e-14,9.662092176841689e-05,8.812775782443921e-09,1.363382228703613e-08,5.829373275029954e-07,1.1958180425780669e-08,3.9383774504531394e-11,6.818944564212209e-15,2.1870881950716725e-08,3.932637983609148e-11,4.2183647858288106e-16,3.686223477125238e-15,9.00642040916264e-09,1.1303118566990123e-09,2.911886315881829e-09,3.3227158528096174e-11,2.835584893001218e-05,3.897464525453388e-06,3.899167447479172e-06,9.067421957421665e-06,3.332712014128413e-13,6.06729069215064e-07,8.747017749213557e-08,1.0955930350284116e-06,2.871897686500029e-05
2.823838844676751e-06,0.888011678269168,8.108627929237054e-06,3.526419332296265e-06,4.046070164285743e-06,1.794746663719443e-06,0.0,0.0,8.918942146143013e-07,2.7506671430555004e-10,2.4338315751288756e-05,6.991202204189932e-11,1.0686770518548916e-08,4.128992955883519e-20,2.6780501634249163e-15,3.8788045982926465e-13,9.409504717198924e-16,2.953754637750376e-05,1.0882477766728896e-14,4.020594069052548e-10,3.3187871643121485e-14,2.1449684407849116e-19,1.3650938817207431e-14,1.2348633046993759e-18,4.917901984093015e-14,3.8388913006215676e-18,2.9945742708162666e-21,1.3342378784268182e-19,4.678206261427144e-31,2.0308569085910207e-26,8.20638893132282e-13,3.997623419522634e-26,8.554392136707484e-22,1.0498624032270499e-23,3.76,0.0,0.3710102896163824,0.9980808388020257,4.813040349687663e-06,1.6933313404911347e-20,0.4114852894279541,0.30503363523172605,0.08022235923259231,2.839870334822626e-05,0.0018152319513663232,0.013020577455978533,2.6977508353739823e-07,1.162672780494989e-08,3.835809243594815e-14,0.00010090547620599125,9.780693932507373e-09,1.5120762384733648e-08,6.070655640365686e-07,1.3269886920641112e-08,4.035116021160634e-11,7.557494287178277e-15,2.4251159314808557e-08,4.360702229703023e-11,4.675245497313167e-16,4.08547241356865e-15,1.0269838104886735e-08,1.253351396177783e-09,3.2274874511599624e-09,3.389733409516749e-11,2.9824148525100206e-05,4.277901795509597e-06,4.1666941238396886e-06,9.910019892265047e-06,3.556488128908308e-13,6.425424557432401e-07,9.216761150856223e-08,1.1533526206228298e-06,3.1025287357807304e-05
2.894149591108011e-06,0.8890967600994242,8.427544107214258e-06,3.6338856408112543e-06,4.180849003349948e-06,1.9530390473614896e-06,0.0,0.0,9.514905273736364e-07,3.0377369782436296e-10,2.615339446245003e-05,7.794093619168732e-11,1.1332399367126886e-08,4.8166137268320144e-20,3.0023852181678137e-15,4.3679384057634104e-13,1.069856306179891e-15,3.086228502343036e-05,1.2470291159302521e-14,4.3764095261284e-10,3.9593083019493995e-14,2.5695801560800576e-19,1.53816082207813e-14,1.453468623329423e-18,5.335324493323166e-14,4.629016386640257e-18,3.734679446714794e-21,1.6119588195501278e-19,6.280141575077344e-31,2.557984008102366e-26,8.970534200996912e-13,4.84732753132834e-26,1.0417601168881447e-21,1.294176219793822e-23,3.76,0.0,0.3643319910715511,0.9980759565346025,5.2356895294811335e-06,2.0633028006350406e-20,0.418743619884026,0.3096214459941859,0.08172766608389873,2.7998905736956243e-05,0.0018152229719559634,0.013598841009251466,2.819699300175614e-07,1.1648459366460237e-08,3.888741951808458e-14,0.0001047889338270225,1.0711737518077246e-08,1.6550341743205904e-08,6.288263996742029e-07,1.4531491110764132e-08,4.1208550296943005e-11,8.266859000805353e-15,2.653927280014274e-08,4.772195977892859e-11,5.114071549796991e-16,4.4689443636252e-15,1.1516824645128418e-08,1.3716284312644477e-09,3.5307816730417576e-09,3.4491154439030035e-11,3.117055783458616e-05,4.6374895786847086e-06,4.410852666370429e-06,1.0704840844942896e-05,3.7603203577786694e-13,6.751043672115329e-07,9.643058099054402e-08,1.205241557892855e-06,3.319345780333213e-05
2.9644603375392713e-06,0.8901652408278014,8.744991387745338e-06,3.7391948661108516e-06,4.312794674708821e-06,2.120070337971545e-06,0.0,0.0,1.0131683116676138e-06,3.34520784134193e-10,2.8049165348216037e-05,8.666050146577055e-11,1.2000336256370947e-08,5.589418326620596e-20,3.3539556966695635e-15,4.901672532115502e-13,1.2124938944137846e-15,3.2209228330684874e-05,1.4226637138949552e-14,4.753201158998938e-10,4.7035474772789475e-14,3.064876716648973e-19,1.727106057513269e-14,1.7028381162270355e-18,5.772331433307266e-14,5.552707127569916e-18,4.629754340398482e-21,1.9375455366165496e-19,8.364409109779209e-31,3.199867541122907e-26,9.779492505238707e-13,5.849437018636309e-26,1.2633880866170968e-21,1.5873277955103474e-23,3.76,0.0,0.35777386258121935,0.9980709797625859,5.679539566696581e-06,2.5016135061552427e-20,0.42589086221014044,0.31409850077617846,0.08321435214915972,2.7605992404323745e-05,0.001815213822705082,0.014186105540812502,2.943592373719151e-07,1.1669273400962428e-08,3.940228556964857e-14,0.00010869605559311254,1.1701346346797685e-08,1.8069162642174905e-08,6.506159672137667e-07,1.5872327268371083e-08,4.205289224136029e-11,9.019809204785721e-15,2.896989500648361e-08,5.209322338319124e-11,5.5798601354588505e-16,4.8759779746245365e-15,1.2874123704811797e-08,1.497273510246983e-09,3.8528826765596235e-09,3.5076321668375453e-11,3.2540244004332375e-05,5.013259398267191e-06,4.657689548048911e-06,1.153409833018999e-05,3.9660102615495354e-13,7.079150383364024e-07,1.0071946256038115e-07,1.2569281535031655e-06,3.544940650423998e-05
3.0347710839705316e-06,0.8912174137911776,9.060481674557654e-06,3.842257775506655e-06,4.441766078647027e-06,2.295970884404957e-06,0.0,0.0,1.0769045551895686e-06,3.673745949872113e-10,3.0026303844219157e-05,9.610842209942474e-11,1.2690661433363652e-08,6.453853228669516e-20,3.733893613157042e-15,5.482363587740713e-13,1.3698815382245082e-15,3.357801950211019e-05,1.616197109542371e-14,5.151536322449169e-10,5.5650580804487506e-14,3.6403904103461e-19,1.9327759993283488e-14,1.9861442893289783e-18,6.228793117639084e-14,6.627608541858418e-18,5.7062842256084495e-21,2.3175324558693254e-19,1.1056399042808474e-30,3.976612641253949e-26,1.0634052737434187e-12,7.026143849184566e-26,1.5259561920552634e-21,1.9374846737958715e-23,3.76,0.0,0.3513337419837679,0.9980659099749556,6.144639227723406e-06,3.018580722632786e-20,0.43292897950371145,0.3184668564811267,0.08468272423919712,2.7219840144502868e-05,0.00181520450627648,0.01478217121203036,3.0693870481870846e-07,1.1689187541560748e-08,3.990301612170057e-14,0.00011262473816439941,1.2751232045783491e-08,1.9679804105085288e-08,6.724210255911866e-07,1.729470422256205e-08,4.2883744193308356e-11,9.817544497148504e-15,3.1547130621978735e-08,5.672819759290482e-11,6.073353331072417e-16,5.307221734701333e-15,1.4347822209421983e-08,1.630498913240585e-09,4.194328801125164e-09,3.5653017062305335e-11,3.393287704468977e-05,5.4050727524271845e-06,4.90670304486446e-06,1.2397609187932558e-05,4.173134347281054e-13,7.40913542603428e-07,1.0502708290916635e-07,1.3083115519156182e-06,3.77931374586365e-05
3.105081830401792e-06,0.8922535669877916,9.373548518396478e-06,3.942995363700593e-06,4.567640792072379e-06,2.4808572676204283e-06,0.0,0.0,1.1426731103134964e-06,4.0239938894661335e-10,3.2085393819693926e-05,1.0632289526545212e-10,1.3403434183867191e-08,7.416410328310321e-20,4.143299944432755e-15,6.112371226141553e-13,1.5430731809995748e-15,3.496830907000051e-05,1.8286763098527827e-14,5.571972117328208e-10,6.558724139367864e-14,4.3066265255590457e-19,2.156018552310932e-14,2.3067545929940934e-18,6.704529991968474e-14,7.873019323295142e-18,6.994203580665162e-21,2.7591048410646746e-19,1.4508936118166708e-30,4.9109463510469467e-26,1.153493686372973e-12,8.402074157875438e-26,1.8358064845773327e-21,2.353906653628516e-23,3.76,0.0,0.3450095060429137,0.9980607486839289,6.631000192242015e-06,3.6257203389661706e-20,0.43985989907106554,0.32272853353166214,0.08613308368142417,2.6840327977662733e-05,0.0018151950253763689,0.015386841417522577,3.197041009579658e-07,1.1708219115993148e-08,4.0389928622130236e-14,0.00011657294498239657,1.3863080155541478e-08,2.138480513745673e-08,6.942288508303368e-07,1.880089536683217e-08,4.370069360822258e-11,1.0661242617009257e-14,3.4275020328483454e-08,6.163415177054651e-11,6.595279691204595e-16,5.763312315873469e-15,1.5944119068655543e-08,1.7715136112960427e-09,4.55564992061975e-09,3.622141726210961e-11,3.534813425328382e-05,5.812759145185416e-06,5.1574007726671805e-06,1.3295133445964754e-05,4.381278982666947e-13,7.740397410754279e-07,1.0934636420938356e-07,1.359298177360038e-06,4.0224517652680994e-05
3.175392576833052e-06,0.8932739831563442,9.683747768423687e-06,4.041338277645839e-06,4.690313812012075e-06,2.674832302619958e-06,0.0,0.0,1.210444871827384e-06,4.39656887330808e-10,3.422692945811864e-05,1.1734253683140197e-10,1.4138693549245594e-08,8.483587645219074e-20,4.583240809741933e-15,6.794052148076677e-13,1.7331569653948374e-15,3.637975472385199e-05,2.0611458161341243e-14,6.015055070700733e-10,7.700842825027893e-14,5.075127343575609e-19,2.3976809520815457e-14,2.668232390791394e-18,7.199314594884469e-14,9.309975089513651e-18,8.527184487383125e-21,3.2701372139688335e-19,1.8907102315995137e-30,6.028424892675783e-26,1.2482800177929527e-12,1.0004453219416879e-25,2.2000498853690415e-21,2.8470519446670415e-23,3.76,0.0,0.338799069745189,0.9980554974230958,7.13859879466423e-06,4.3358401956040246e-20,0.44668551309393334,0.326885516502637,0.08756572641822542,2.646733710943478e-05,0.0018151853827509514,0.0159999227469785,3.3265126296158847e-07,1.1726385151594715e-08,4.0863332675497935e-14,0.0001205387043635328,1.5038549034057813e-08,2.3186663111188132e-08,7.160272204138648e-07,2.0393137191514732e-08,4.4503357613011365e-11,1.1552058819390052e-14,3.7157538246475417e-08,6.681823555975677e-11,7.146353861485406e-16,6.244874236093598e-15,1.7669319348864648e-08,1.920523134200424e-09,4.937367112037362e-09,3.678169441220597e-11,3.678570001611597e-05,6.2361181731423185e-06,5.4093014906956946e-06,1.4226377324703113e-05,4.590041800910061e-13,8.072345149445848e-07,1.1367034973741052e-07,1.4098014736050477e-06,4.2743281893241084e-05
3.2457033232643124e-06,0.894278939888859,9.990658043380141e-06,4.137226268990922e-06,4.809696330324377e-06,2.877985098243385e-06,0.0,0.0,1.280187957351893e-06,4.792061153082665e-10,3.645131736241819e-05,1.2920630714588168e-10,1.4896459116221274e-08,9.661849202664273e-20,5.05474391957221e-15,7.529754252969255e-13,1.941253665219004e-15,3.781202114308675e-05,2.3146437277138194e-14,6.481320856774089e-10,9.00920813100344e-14,5.958537337430974e-19,2.6586076534931152e-14,3.0743372710087273e-18,7.712873741715184e-14,1.0961330314369863e-17,1.0342930252293958e-20,3.8592319622566857e-19,2.447369676107301e-30,7.357642011469729e-26,1.3478231911982052e-12,1.186327236596639e-25,2.626627426746134e-21,3.428689063469306e-23,3.76,0.0,0.33270038561034954,0.998050157745491,7.667377789209922e-06,5.163136199012904e-20,0.4534076792830406,0.3309397547428086,0.08898094310370082,2.610075089113464e-05,0.00181517558118288,0.016621224946782347,3.457760957585028e-07,1.1743702380178834e-08,4.1323530272238975e-14,0.00012452010765036592,1.6279268856345177e-08,2.508783229352195e-08,7.378043981994879e-07,2.2073627945078956e-08,4.529138312009297e-11,1.2491125317478083e-14,4.019858961028547e-08,7.228747470124985e-11,7.727276233596797e-16,6.752519557756266e-15,1.9529828436601738e-08,2.0777294501810883e-09,5.339992354533185e-09,3.733401629484367e-11,3.8245265612715284e-05,6.674921596544955e-06,5.661936676683533e-06,1.5190996251795446e-05,4.799032902695693e-13,8.404399757322071e-07,1.1799222716545523e-07,1.4597416406076896e-06,4.5349037875862144e-05
3.3160140696955727e-06,0.8952687097177977,1.0293881037411613e-05,4.230607673714841e-06,4.925714553536653e-06,3.0903911688727656e-06,0.0,0.0,1.3518678892168997e-06,5.211032581667358e-10,3.875887885248927e-05,1.4195343724408714e-10,1.5676731865993057e-08,1.0957585005396853e-19,5.558795293819341e-15,8.321810962637558e-13,2.168515008434474e-15,3.92647798344114e-05,2.590197943024281e-14,6.97129405602926e-10,1.0503195458264029e-13,6.970669377766473e-19,2.93963827968859e-14,3.5290247304568286e-18,8.244890789093648e-14,1.2851838600575556e-17,1.2483472774154633e-20,4.535757998257101e-19,3.14753725510174e-30,8.930436811023529e-26,1.4521756077905811e-12,1.4011455283981126e-25,3.1243725338769376e-21,4.11201421421425e-23,3.76,0.0,0.32671144301419786,0.9980447312216154,8.217248121311579e-06,6.123290870375974e-20,0.4600282215193324,0.33489316298567545,0.09037901919883923,2.5740454780705147e-05,0.001815165623487627,0.017250560881491146,3.5907457121610014e-07,1.1760187242838917e-08,4.177081601200851e-14,0.00012851530741735028,1.7586840708778584e-08,2.70907225149403e-08,7.595491198396119e-07,2.3844526423130674e-08,4.606444684866544e-11,1.347955079575162e-14,4.3402008663036126e-08,7.804876724448205e-11,8.33873264410344e-16,7.286847624514743e-15,2.1532146205082652e-08,2.2433308569911004e-09,5.7640282565793965e-09,3.787854646142978e-11,3.972652902522882e-05,7.1289153803593266e-06,5.91485189008946e-06,1.6188597870153946e-05,5.007875872404253e-13,8.735996552828329e-07,1.223053496529696e-07,1.5090453732924894e-06,4.80412714327092e-05
