Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68)
8.838298608755147e-06,0.5752640690883262,1.269045849928056e-10,1.0146364143091572e-11,5.188519333290071e-11,1.2969187397450661e-09,0.0,0.0,4.932356642606209e-07,2.3035906422050884e-09,7.546071747960066e-10,2.6156016649470786e-17,4.17928880546303e-14,1.4863870524094186e-36,5.5556662699892984e-27,1.9136748893705456e-27,4.454971033306206e-25,1.9930204224463442e-08,3.370080320914092e-30,4.610195089202753e-21,2.2711623165823977e-27,-1.9060967503127552e-28,1.4246666929472122e-28,7.530521520631272e-24,9.464056772949121e-20,4.2267391545752535e-31,5.623587014397105e-37,-3.680107901434088e-37,1.183151001165365e-48,2.8471904562732895e-45,1.1736385197917442e-17,1.1123556670402626e-39,1.417376672336379e-31,5.940431703529119e-37,3.76,0.0,0.7100596659495122,0.9998725160949316,5.490074905724903e-10,1.721408223472818e-30,0.0011573667616180333,0.0008781607282483024,0.0002790834115627805,5.2421161821249455e-08,0.00012693816871292695,9.775327142425955e-09,7.742797939534472e-16,7.335531133944437e-14,3.3322624326029783e-17,5.9157165703127596e-08,6.658538280972755e-21,6.756401888982917e-22,9.234078030760522e-12,1.1280308010213544e-20,4.141224018988227e-18,1.5829429307621167e-26,4.973249513477089e-21,5.609139956754043e-23,3.466104876769655e-21,4.088631414584031e-20,7.3604847895524005e-28,9.723874878510573e-27,8.028743343509616e-20,1.19565568742592e-15,1.9931392193866903e-08,5.140290465841213e-13,3.848545701456965e-07,1.1685658352787443e-07
9.345260163573013e-06,0.5752710417800799,1.3440494266300102e-10,1.0760960459078668e-11,5.623884156375013e-11,1.4551810181585468e-09,0.0,0.0,5.212578059960417e-07,2.568800101364639e-09,8.915503152886616e-10,3.2739580853348865e-17,4.6836162486147273e-14,1.865928770022666e-36,6.583217137305777e-27,2.3605233193944892e-27,5.821145663404131e-25,2.2281187218186393e-08,4.373196287461765e-30,5.453807994146946e-21,2.408036375790046e-27,1.4592422076268992e-29,1.7760080841617858e-28,9.827063178406938e-24,1.0636421209596867e-19,6.1446771967080185e-31,6.9016061453371e-37,1.693687956868586e-36,2.1322849466466055e-48,4.483959044885467e-45,1.3729697227984704e-17,1.710744509470055e-39,1.9245432450720874e-31,9.190809655788084e-37,3.76,0.0,0.7099933085498112,0.9998724818838001,6.291294639471532e-10,2.5114075146534285e-30,0.0012236964106420805,0.0009284881042261403,0.0002950773582538971,5.24178641547366e-08,0.00012693816431752538,1.0928673092319444e-08,8.727351318824531e-16,7.343255394303127e-14,3.5232000853401614e-17,6.608809792349571e-08,8.453082755258202e-21,8.554903820186882e-22,1.0323350315415045e-11,1.436231379732328e-20,4.3840472338915215e-18,2.00955752885092e-26,6.394163632381067e-21,7.213728683802136e-23,4.4577574132069536e-21,5.263558546792536e-20,9.344148734107994e-28,1.2344485078878673e-26,1.0793044136795438e-19,1.2641643288856015e-15,2.228259220301196e-08,6.223867452182644e-13,4.071196074472539e-07,1.2363230040798055e-07
9.85222171839088e-06,0.5752780138298936,1.4189964516676265e-10,1.1375223384632313e-11,6.07167117722551e-11,1.6225097547948417e-09,0.0,0.0,5.492508738427984e-07,2.8477138497299816e-09,1.0440720448100793e-09,4.0499851607601046e-17,5.217091877385105e-14,2.3137885798731784e-36,7.72948797956198e-27,2.882083093624524e-27,7.501792470748373e-25,2.476309974420882e-08,5.595789681029705e-30,6.394476356851739e-21,2.5659440692486213e-27,4.3755360330096463e-29,2.18986849856912e-28,1.2650094032194698e-23,1.1882799440519417e-19,8.761783563485515e-31,8.466676342611173e-37,3.564064593610483e-36,3.726850541681752e-48,7.372409142126639e-45,1.5934939556928518e-17,2.573014371189286e-39,2.5704434074878894e-31,1.3898602328401843e-36,3.76,0.0,0.7099269573193225,0.9998724473569287,7.157880208998998e-10,3.592576210898101e-30,0.0012900199406621893,0.0009788104291525723,0.0003110697650529222,5.241456678335369e-08,0.00012693815988204561,1.2146283018744284e-08,9.771160501172586e-16,7.350978879933271e-14,3.714113932338559e-17,7.339713002000112e-08,1.059246248523575e-20,1.0694936132689533e-21,1.1473280497419766e-11,1.804467200410036e-20,4.627437993121897e-18,2.5181452662904698e-26,8.106518760769301e-21,9.147828333618704e-23,5.653073994587797e-21,6.68082381176678e-20,1.1708962390600474e-27,1.5468632110979517e-26,1.4278181417793165e-19,1.332664708634049e-15,2.4764746761792427e-08,7.461005964837622e-13,4.2940708081803655e-07,1.3041519081646977e-07
9.999999999999997e-06,0.5752849852379228,1.4408327595675713e-10,1.1554217381655195e-11,6.20452436200647e-11,1.6729911474388172e-09,0.0,0.0,5.574053285731402e-07,2.9315805298390993e-09,1.0915831202882194e-09,4.300253103876576e-17,5.3780952142694693e-14,2.4581926451339468e-36,8.08687412550577e-27,3.0493485710904962e-27,8.058097798009353e-25,2.5511215284843113e-08,5.9981320925105825e-30,6.687706794921308e-21,2.635661612439023e-27,1.0647680098389914e-29,2.3233227994960947e-28,1.3584140753417382e-23,1.2260173830970706e-19,9.684027906897344e-31,8.991088253095782e-37,3.8661308320209855e-36,4.3632437412660625e-48,8.391738474922493e-45,1.661916376296095e-17,2.8869664057592464e-39,2.7887013966196774e-31,1.5617892155356782e-36,3.76,0.0,0.7099076172291902,0.9998724372329857,7.423054341463437e-10,3.9742273085128534e-30,0.001309351965710086,0.0009934783357384317,0.0003157312298827905,5.2413605661714876e-08,0.00012693815858156858,1.2513309812334155e-08,1.00865820824583e-15,7.353230114760893e-14,3.769760457165104e-17,7.559874402415809e-08,1.1287018605577497e-20,1.1388935749343831e-21,1.1819899488190894e-11,1.924170479189734e-20,4.6984926915497805e-18,2.683258921125561e-26,8.666004670217786e-21,9.779841304602095e-23,6.043676406848245e-21,7.144150545299986e-20,1.2476700759526044e-27,1.6482888868399815e-26,1.5448697178615389e-19,1.352630877658555e-15,2.5512937762145497e-08,7.852331575798957e-13,4.3590807949961874e-07,1.3239374069252614e-07
1.0359183273208747e-05,0.5752849852379228,1.4938872351906543e-10,1.1989155254397304e-11,6.5317822757904e-11,1.7988964657605425e-09,0.0,0.0,5.772148957735457e-07,3.1402225366511108e-09,1.2129987562169105e-09,4.9570852129745414e-17,5.779782198899267e-14,2.8368236560673613e-36,9.000953998640328e-27,3.486569282288543e-27,9.547897971869182e-25,2.737592462918678e-08,7.070668209829272e-30,7.437473945214614e-21,2.844803422953924e-27,-1.253027633288002e-29,2.673610684243965e-28,1.6084775717676394e-23,1.3204065244268722e-19,1.2277649038154262e-30,1.0355104493456911e-36,4.023776859582637e-36,6.337446476863104e-48,1.084604717798848e-44,1.8362595284901e-17,3.79287730742772e-39,3.3825467163181767e-31,2.0590668746211714e-36,3.76,0.0,0.709860612257317,0.9998724125143477,8.091651580204294e-10,5.04896801412027e-30,0.0013563373530742666,0.0010291277035021729,0.00032706063210598155,5.241126970698188e-08,0.00012693815540649157,1.3428151561498774e-08,1.0874220597228064e-15,7.358701590894367e-14,3.905003976723802e-17,8.108338790033838e-08,1.3119003105155186e-20,1.321794312566935e-21,1.2683859713338882e-11,2.2402085248277817e-20,4.871395917992157e-18,3.1187662464133984e-26,1.0148863478906794e-20,1.14550746545531e-22,7.079027971916361e-21,8.372657823776292e-20,1.4501701256890407e-27,1.91581112594031e-26,1.8618405546835086e-19,1.4011568277624736e-15,2.737784007807066e-08,8.864270815237907e-13,4.517171377067973e-07,1.3720525988943531e-07
1.0866144828026613e-05,0.575291956004322,1.5687220853468074e-10,1.2602758397086752e-11,7.004120024641503e-11,1.9843327070413782e-09,0.0,0.0,6.051498997485464e-07,3.446217563499556e-09,1.3991549363981137e-09,6.009414809766628e-17,6.3717538077723e-14,3.4443852863265306e-36,1.0404445800852622e-26,4.182700985970924e-27,1.2015587330072929e-24,3.01196446993607e-08,8.833539507470535e-30,8.588072850078129e-21,3.234228173267874e-27,5.448329754663553e-30,3.2350794442375545e-28,2.022485340205395e-23,1.460109088864368e-19,1.693433345664316e-30,1.2474959045734641e-36,4.372410085569739e-36,1.0507315848285952e-47,1.495311976261208e-44,2.1023123714060393e-17,5.49020284690145e-39,4.39186311719736e-31,2.99412869974609e-36,3.76,0.0,0.7097942733630677,0.9998723773560878,9.094413637237613e-10,6.982697904690174e-30,0.0014226486492722446,0.0010794399277494217,0.0003430499595591831,5.240797292560502e-08,0.00012693815089086704,1.47742733606358e-08,1.2036526676499083e-15,7.366423527261152e-14,4.0958702216206904e-17,8.914599938710867e-08,1.6077557599743618e-20,1.6167815239698907e-21,1.3955079100090118e-11,2.7513782829611857e-20,5.115920626038629e-18,3.8220809894237957e-26,1.256226729311422e-20,1.4181960501321117e-22,8.764359012064927e-21,1.0373410974276296e-19,1.7771932479383374e-27,2.3478405876926854e-26,2.396388497526331e-19,1.4696406873618091e-15,3.012185636179511e-08,1.0446614322975678e-12,4.7404991814713244e-07,1.4400251873491e-07
1.1880067937662348e-05,0.5753058956128497,1.7182252031895292e-10,1.3828987679879652e-11,7.985089073459983e-11,2.382320201873634e-09,0.0,0.0,6.609329656100921e-07,4.098235966470908e-09,1.8264441515247472e-09,8.610191783291159e-17,7.643807708353291e-14,4.509302631090884e-36,1.3632920162245494e-26,5.8873701350785396e-27,1.8467569282921287e-24,3.599970169815586e-08,1.3381233636894803e-29,1.1233154573165548e-20,4.416448250891891e-27,1.2106661481630094e-28,4.625053287314106e-28,3.10418830296606e-23,1.7625903283139713e-19,3.089761568308609e-30,1.7919680900890202e-36,4.1450734771647664e-36,2.710585707368284e-47,2.4520188168239466e-44,2.708451711770769e-17,1.096069732209674e-38,7.145516379165706e-31,6.028979685641201e-36,3.76,0.0,0.7096616140749349,0.999872306092654,1.131405469887737e-09,1.280121923287018e-29,0.0015552528985917776,0.0011800492278343133,0.0003750239962503567,5.2401380247662073e-08,0.00012693814173942241,1.7659255289542e-08,1.4538857020666797e-15,7.381865076494419e-14,4.477531325444574e-17,1.0639680401417156e-07,2.3482747365697677e-20,2.3535939894391757e-21,1.6679402935561453e-11,4.033955289566087e-20,5.606668894830903e-18,5.582433445388402e-26,1.867914578952015e-20,2.1094920204913677e-22,1.3036950249937591e-20,1.5449684678083817e-19,2.5957087276900922e-27,3.429180001896049e-26,3.835739170569455e-19,1.606583632335828e-15,3.600259468180454e-08,1.4202253784958218e-12,5.187841815359625e-07,1.5761867131422135e-07
1.2893991047298084e-05,0.5753198326567115,1.867508213115452e-10,1.505392936804079e-11,9.013812125675793e-11,2.8164054727954057e-09,0.0,0.0,7.166002948597463e-07,4.802915110835445e-09,2.3324976253206276e-09,1.1980839927881965e-16,9.033788107708012e-14,2.1061961858784e-33,1.7465959959658188e-26,8.076363140561783e-27,2.741898714337157e-24,4.240313334205976e-08,1.9586327340020733e-29,1.4371864933834096e-20,6.0722215262428786e-27,3.812704996770238e-29,6.432605057193977e-28,4.6038749980503833e-23,2.0964184981033674e-19,5.371364912686921e-30,2.5494468207879088e-36,1.0172346340497421e-35,6.477274710157977e-47,4.4496311908734383e-44,3.4202319684757113e-17,2.0694937821747422e-38,1.1159728692667603e-30,1.1470657682861152e-35,3.76,0.0,0.7095289794491357,0.999872233566871,1.3830945016179738e-09,2.2345430430143363e-29,0.0016878326997328793,0.0012806383332012125,0.0004069918762949547,5.239478874923158e-08,0.00012693813242774257,2.0801185930980128e-08,1.7278111972016459e-15,7.397303528206315e-14,4.859097268792454e-17,1.2514260462087702e-07,3.321738591645788e-20,3.319934313858649e-21,1.9646181106477726e-11,5.724627597989314e-20,6.09967981165242e-18,7.896489774387965e-26,2.6836212573769167e-20,3.031588803035837e-22,1.8736150515290522e-20,2.222691645553827e-19,3.6716772021442e-27,4.850640981981857e-26,5.901567811259662e-19,1.7434935522789637e-15,4.2406835443129456e-08,1.8839123853175708e-12,5.636108904601426e-07,1.7126380975166224e-07
1.3907914156933819e-05,0.5753337671371371,2.01657348021914e-10,1.627760125396316e-11,1.0089533276190541e-10,3.2865223701019007e-09,0.0,0.0,7.721521107283784e-07,5.55941274722482e-09,2.923843082680065e-09,1.6262245351335627e-16,1.0542230968139646e-13,5.315637775170443e-35,2.1954793980806545e-26,1.0838745003689351e-26,3.952866015267267e-24,4.932980222564835e-08,2.784887323924621e-29,1.8046321164413526e-20,8.430259576056113e-27,-2.2273183585395868e-29,8.738952079866458e-28,6.63161931557601e-23,2.4622860894397347e-19,8.961469974136408e-30,3.5294058382220096e-36,2.5736726034410045e-35,1.4499362653823313e-46,8.786551941121864e-44,4.2459353091596643e-17,3.726249386059844e-38,1.683494895307803e-30,2.0796623858556121e-35,3.76,0.0,0.7093963694799044,0.999872159778983,1.665899187404953e-09,3.741324969133013e-29,0.0018203880637763143,0.001381207247642605,0.00043895360086120835,5.2388198429993155e-08,0.00012693812295585854,2.4200022414541513e-08,2.025425204564436e-15,7.412738882965815e-14,5.240568076633694e-17,1.4537649228023913e-07,4.573124052063497e-20,4.5597168578093165e-21,2.2855342721549337e-11,7.903057652840236e-20,6.594950436102687e-18,1.0871135645542051e-25,3.745292954776842e-20,4.2319836934094196e-22,2.6155572345808588e-20,3.10563546631699e-19,5.054796048146364e-27,6.677878965276316e-26,8.781118504468896e-19,1.880370455910287e-15,4.9334452400421924e-08,2.4474344466392948e-12,6.085310101141555e-07,1.849381271053677e-07
1.4921837266569554e-05,0.5753476990553523,2.1654233309342967e-10,1.7500020866364006e-11,1.1211506896614126e-10,3.792605350038943e-09,0.0,0.0,8.275886362438703e-07,6.36689816479472e-09,3.6069781799344088e-09,2.1607795397088098e-16,1.2169673694851828e-13,3.6054222904462715e-34,2.715060983779778e-26,1.4272726206351353e-26,5.5560243459245805e-24,5.677957093648687e-08,3.862445220249137e-29,2.22986140415851e-20,1.1926109797308175e-26,4.231694857267548e-30,1.1634050768703862e-27,9.315037275130809e-23,2.8608832800630335e-19,1.4430514160548968e-29,4.852239957081544e-36,5.179864941636045e-35,3.068244250406697e-46,1.5588857657515105e-43,5.193806207074931e-17,6.440900527574651e-38,2.465132077131228e-30,3.617266688546501e-35,3.76,0.0,0.7092637841614994,0.999872084729234,1.981187151616488e-09,6.043391991130585e-29,0.0019529190017716698,0.0014817559749495137,0.00047090917111706945,5.2381609289648584e-08,0.00012693811332380135,2.785572187389137e-08,2.3467237745874124e-15,7.428171141344935e-14,5.621943773924907e-17,1.6709158827692933e-07,6.151448993448428e-20,6.120766401384198e-21,2.630681689577864e-11,1.0656141406467587e-19,7.092477866540835e-18,1.462285371021519e-25,5.098915943232416e-20,5.762752925141393e-22,3.561713616810756e-20,4.232322262513232e-19,6.799224776243903e-27,8.982444347904431e-26,1.2696112356799646e-18,2.017214351945192e-15,5.678531934165058e-08,3.1230823384559253e-12,6.535454650557299e-07,1.986418349662052e-07
1.5935760376205287e-05,0.5753616284125783,2.3140600520328614e-10,1.8721205438398595e-11,1.2378997556773338e-10,4.3345894648878385e-09,0.0,0.0,8.829100942295525e-07,7.224552039895795e-09,4.3883706295053405e-09,2.818352332218193e-16,1.3916655155150063e-13,1.588620826445835e-34,3.3104173558338587e-26,1.8486015929781807e-26,7.638945165325382e-24,6.47523020550043e-08,5.242701856933224e-29,2.717080795619775e-20,1.6970862558647387e-26,4.289667979598598e-30,1.5216932111830344e-27,1.280050623293355e-22,3.292897971386733e-19,2.253126547727358e-29,6.581906260777077e-36,8.559348905153314e-35,6.183747469020861e-46,2.5647923274614995e-43,6.27205156944184e-17,1.0744073938093147e-37,3.517634654608291e-30,6.068888281872249e-35,3.76,0.0,0.7091312234882007,0.999872008417867,2.330303227638831e-09,9.461961764363864e-29,0.002085425524737481,0.001582284518911514,0.0005028585882302109,5.2375021327894435e-08,0.00012693810353160177,3.176824144677073e-08,2.6917029521194233e-15,7.443600303914684e-14,6.003224385609953e-17,1.9028104398270624e-07,8.10977236556469e-20,8.054817611070481e-21,3.000053275068758e-11,1.4078008041172984e-19,7.59225924350938e-18,1.927772225038916e-25,6.794517836545112e-20,7.680553120324934e-22,4.747107927922956e-20,5.644673001818707e-19,8.963584402054416e-27,1.1841781654339945e-25,1.7905693303186507e-18,2.1540252490952295e-15,6.475931008809254e-08,3.923712928768779e-12,6.986551473850233e-07,2.1237515557969768e-07
1.694968348584102e-05,0.5753755552100317,2.4624858894996114e-10,1.9941171875555116e-11,1.3591279808089439e-10,4.912410353169375e-09,0.0,0.0,9.381167073026405e-07,8.13156628602746e-09,5.274458323608738e-09,3.616825373411222e-16,1.578371568416699e-13,2.8977632142789325e-34,3.986618887115171e-26,2.3596173389988868e-26,1.0301125757385174e-23,7.32478581543669e-08,6.983163875984563e-29,3.270494100226042e-20,2.3926236137981067e-26,-3.9120951319582066e-30,1.959603458626693e-27,1.7254381169753853e-22,3.7590158160008505e-19,3.4239058797654964e-29,8.813560831986748e-36,1.3158720173195682e-34,1.1942262151386172e-45,4.039813725232251e-43,7.488840865916719e-17,1.7371175777977902e-37,4.907264245234039e-30,9.865183250657826e-35,3.76,0.0,0.7089986874543123,0.9998719308451258,2.7145697697541744e-09,1.441393551423418e-28,0.0022179076436613606,0.0016827928833167518,0.0005348018533680285,5.236843454442949e-08,0.00012693809357929077,3.593753827499872e-08,3.0603587827442524e-15,7.459026371246168e-14,6.384409936620103e-17,2.1493804073280595e-07,1.050519278136966e-19,1.0417513277264721e-20,3.393641941453025e-11,1.8270016166458657e-19,8.094291744388107e-18,2.497141067861471e-25,8.886167582654589e-20,1.0046621297025575e-21,6.209595590163434e-20,7.38800733649422e-19,1.1610955353899484e-26,1.5339226773177e-25,2.470939755588776e-18,2.290803156068302e-15,7.325629849432787e-08,4.862736616644163e-12,7.438609230921833e-07,2.2613831579845133e-07
1.7963606595476754e-05,0.5753894794489247,2.610703050487023e-10,2.115993678835751e-11,1.4847638020724968e-10,5.526004229580849e-09,0.0,0.0,9.932086978727175e-07,9.08714390219819e-09,6.271649465608882e-09,4.575374435121694e-16,1.7771397095509592e-13,5.511137960518034e-34,4.7487254859964065e-26,2.973095543073613e-26,1.365470038683864e-23,8.226610180035272e-08,9.14771200038437e-29,3.894302493495536e-20,3.3261404915042323e-26,3.8328189370134526e-31,2.488953470067454e-27,2.286419750659397e-22,4.259920253129776e-19,5.079730647059573e-29,1.1700958422912662e-35,2.029388222460915e-34,2.2209883620222122e-45,6.2473799047673255e-43,8.852306257069006e-17,2.732004519990728e-37,6.71057127127309e-30,1.559401997920172e-34,3.76,0.0,0.7088661760541595,0.9998718520112536,3.1352869673786566e-09,2.14315891259625e-28,0.0023503653695001346,0.001783281071951955,0.0005667389676976418,5.2361848938954485e-08,0.0001269380834668992,4.036356950447365e-08,3.452687316588146e-15,7.474449343910544e-14,6.765500451874067e-17,2.4105578969464647e-07,1.3398846247927426e-19,1.3268401782143426e-20,3.811440602249829e-11,2.334074899600172e-19,8.598572586928221e-18,3.184917297364345e-25,1.143197302271559e-19,1.292677210453065e-21,7.989862009197334e-20,9.511041556678415e-19,1.480887442074755e-26,1.956400292502228e-25,3.3450123266384988e-18,2.427548081568592e-15,8.227615844822581e-08,5.9541047840218115e-12,7.891636366870853e-07,2.3993154275431533e-07
1.8977529705112487e-05,0.5754034011304652,2.758713705030348e-10,2.2377516518602305e-11,1.6147366306000158e-10,6.175307875075338e-09,0.0,0.0,1.0481862881402799e-06,1.0090498822215282e-08,7.386322704383913e-09,5.714482475173699e-16,1.9880242695915596e-13,-4.492441042587466e-34,5.601778319098143e-26,3.702866183029582e-26,1.7825139347516405e-23,9.180689555122576e-08,1.1806854703916135e-28,4.5927045181809386e-20,4.562016411842117e-26,1.0050580220277598e-30,3.1225675125141603e-27,2.9839854716118574e-22,4.796292538851427e-19,7.376856466820507e-29,1.5408036158529912e-35,3.1003322740187203e-34,3.994034207580297e-45,9.495453420276175e-43,1.0370542722328498e-16,4.19205927715357e-37,9.015171254816553e-30,2.4043275227635434e-34,3.76,0.0,0.7087336892820897,0.9998717719164931,3.593733156389863e-09,3.118468821594149e-28,0.002482798713179978,0.001883749088602454,0.0005986699323858943,5.235526451117153e-08,0.00012693807319445792,4.5046292285173744e-08,3.868684604800045e-15,7.489869222478943e-14,7.146495956278072e-17,2.6862753173350277e-07,1.6855904012639715e-19,1.6670934601821304e-20,4.253442171692587e-11,2.9406010189522397e-19,9.105099026455312e-18,4.006584140430125e-25,1.4494077649304194e-19,1.639139414598895e-21,1.013142030051126e-19,1.2065885852941463e-18,1.862933183407706e-26,2.46112168073307e-25,4.4517086124862045e-18,2.5642600342965206e-15,9.181876387092625e-08,7.212297433250155e-12,8.345641136256027e-07,2.537550617312294e-07
