Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66)
9.579494961971324e-08,0.721978526609556,5.350667742762214e-08,1.6833019921030822e-09,2.433442127555574e-09,1.2297905505264136e-08,0.0,0.0,2.8105320480441064e-07,9.539173582965389e-11,1.8402025140924394e-11,2.858374850897533e-19,3.119152553988018e-14,4.9779778432816025e-31,8.548212787679677e-24,2.2053715328203582e-24,6.1248475828422395e-24,2.3285218609960617e-09,1.43672955410617e-26,1.684510163009301e-17,2.606464315557586e-25,6.905681596089774e-32,1.530046925796343e-25,1.6184799502733441e-25,1.4853575396590465e-18,4.428999517742358e-32,4.1689658407823814e-35,1.4959558842083678e-36,5.6685424212617176e-49,7.512580534714629e-44,3.6873301166745665e-17,5.39290851117201e-40,6.746374438848395e-33,1.776840888297943e-38,3.76,0.0,0.6624700128499358,0.9991661807576147,2.8980591820838865e-10,1.6194841330330494e-31,0.002168697416789475,0.001739882438073576,0.0004217080454065771,6.8045955693016805e-06,0.0008335288188324268,1.4215007510932013e-07,1.6707319058000354e-13,2.94958780559357e-10,1.7164896241289092e-16,9.446053585338369e-09,1.1505988754974272e-19,1.5856182964227953e-19,2.1210631600696987e-11,1.3555003052999107e-19,2.1142278368539055e-14,1.369406552824917e-25,2.8706295770417255e-19,8.743371555012653e-22,3.078114347012929e-20,1.4307598062737217e-19,7.994269325743464e-27,8.083400653015743e-26,5.9477879789009355e-21,4.5737836783730344e-14,2.328620056963388e-09,4.108222838231591e-13,1.3422948198911717e-07,1.2178293309080131e-08,1.0131176684891701e-07,2.0709672270479754e-09,6.264064116982244e-08,1.0641458877054443e-08
9.814559559597636e-08,0.7219855954720713,5.5513257507358066e-08,1.7802814049591757e-09,2.5936630748376473e-09,1.3091155508221983e-08,0.0,0.0,2.879546132463973e-07,1.0010013939728543e-10,1.9794125991718436e-11,3.1507155084281205e-19,3.3407135034334267e-14,5.78284824304068e-31,9.452511601670955e-24,2.458998640121709e-24,6.913945426574727e-24,2.444207502427428e-09,1.7193660892666052e-26,1.8446258177080072e-17,3.087048735418269e-25,8.345955710288229e-32,1.7057721465367045e-25,1.8119834168913366e-25,1.5700191261945436e-18,5.269797718904149e-32,5.185195949304436e-35,1.795871576446007e-36,7.41003049634194e-49,9.109730985221764e-44,3.919121759213926e-17,6.567035158315185e-40,7.870651773377289e-33,2.203529948808259e-38,3.76,0.0,0.6624168805147754,0.9991661733639184,3.167776391828746e-10,1.923372477929725e-31,0.002221828129314392,0.0017826582384279368,0.000432048475146067,6.804136764835221e-06,0.0008335288123003204,1.492338187062408e-07,1.7874304021767786e-13,2.949971092460008e-10,1.758834545276005e-16,9.91622263104261e-09,1.310366342038865e-19,1.776551768196084e-19,2.2267942549457047e-11,1.542078549096181e-19,2.1676257493368344e-14,1.560170049228334e-25,3.2285110164884453e-19,9.84307416324378e-22,3.4661487107582564e-20,1.6076883995155596e-19,9.107367668484392e-27,9.209201630972198e-26,6.944449704157454e-21,4.6862211641154894e-14,2.4443131140797596e-09,4.595471344124998e-13,1.3631344232787947e-07,1.2343345488833812e-08,1.0507868730535686e-07,2.201889412081633e-09,6.520156375722266e-08,1.1061179909757596e-08
9.999999999999998e-08,0.7219926637977643,5.710968788308199e-08,1.8586754078322926e-09,2.724340414478479e-09,1.3737581326756782e-08,0.0,0.0,2.9339921229663096e-07,1.0389353173060335e-10,2.0940557722637655e-11,3.3967371101518694e-19,3.52228706750805e-14,6.489926126815131e-31,1.0213851935708508e-23,2.674327276343434e-24,7.59116430180266e-24,2.5374472821898656e-09,1.9747771262617825e-26,1.9784133767083824e-17,3.5177774807482456e-25,9.659517340594411e-32,1.8547078416228566e-25,1.976901836317698e-25,1.6385703645785135e-18,6.025764677002358e-32,6.138895980714837e-35,2.067791288685735e-36,9.110690234906805e-49,1.0570178033124929e-43,4.107612670216959e-17,7.643790347563758e-40,8.863855366604543e-33,2.6014417739888165e-38,3.76,0.0,0.6623749678376698,0.9991661675211614,3.392866848043548e-10,2.1962503830250486e-31,0.002263739606687871,0.0018164010643603118,0.000440205449683021,6.803774843055057e-06,0.000833528807138941,1.5494354366446312e-07,1.8829320995133616e-13,2.950273439910102e-10,1.7922368952031077e-16,1.0295164503674869e-08,1.4486487567141483e-19,1.9396038951969763e-19,2.312016739533944e-11,1.7033978289002216e-19,2.2097643234396614e-14,1.725325965861357e-25,3.5348598738286714e-19,1.0785074646542504e-21,3.7985962118475177e-20,1.759029932979075e-19,1.0071006320015424e-26,1.0183859396911277e-25,7.82632708397791e-21,4.7749151214304434e-14,2.5375590007744278e-09,5.010747177702346e-13,1.3793647649304647e-07,1.2474280853617435e-08,1.080814570487459e-07,2.3085513891027076e-09,6.724877135063072e-08,1.1395181482266553e-08
1.0049624157223949e-07,0.7219926637977643,5.753886924569102e-08,1.879934698224792e-09,2.759953974516899e-09,1.3913672120819424e-08,0.0,0.0,2.948562162303591e-07,1.0492045586238151e-10,2.1254672477083966e-11,3.464950827050462e-19,3.571902406903484e-14,6.690601842171976e-31,1.0424976025927171e-23,2.7343156714752937e-24,7.780949022962719e-24,2.5626940246459225e-09,2.048398956125253e-26,2.0153615240186243e-17,3.641384679398293e-25,1.0040063413617548e-31,1.8961589958335386e-25,2.022944334787161e-25,1.6571791044622845e-18,6.243071073365124e-32,6.419561751736385e-35,2.1463152094639824e-36,9.622000189546023e-49,1.0993873187938552e-43,4.1588991111732113e-17,7.956650225086939e-40,9.146624516623763e-33,2.718121379125332e-38,3.76,0.0,0.6623637523820527,0.9991661659561408,3.4549890018498473e-10,2.2746372055498666e-31,0.002274954753241735,0.001825430304147183,0.0004423881940314727,6.803677995967125e-06,0.0008335288057565098,1.5648963765653987e-07,1.9090075937338167e-13,2.950354344939733e-10,1.8011749394477182e-16,1.0397770898499929e-08,1.487582432646639e-19,1.9851773647282314e-19,2.3350934730111082e-11,1.7487914883017946e-19,2.2210427188670985e-14,1.7718328479529633e-25,3.6205931973716215e-19,1.1048796040513354e-21,3.891676721806098e-20,1.801366810658854e-19,1.034235487369364e-26,1.045831414513269e-25,8.077633455078347e-21,4.798648717332285e-14,2.5628074164817364e-09,5.126687820580731e-13,1.3836775411984181e-07,1.2509428192929949e-08,1.0888961673962737e-07,2.3376035539617912e-09,6.780060726239468e-08,1.1484982087643267e-08
1.0284688754850261e-07,0.7219997315866474,5.958296601007563e-08,1.982240814421346e-09,2.932367853494195e-09,1.476572298687257e-08,0.0,0.0,3.0175801412217753e-07,1.0985258061393996e-10,2.278530196950351e-11,3.8021510546610877e-19,3.8128724513211524e-14,7.710960670688147e-31,1.1468685668750054e-23,3.0325504457608013e-24,8.731272212181479e-24,2.683981171428253e-09,2.4299891065407632e-26,2.1971217894852255e-17,4.278605521095689e-25,1.202486639930413e-31,2.101977027778578e-25,2.2524441184846655e-25,1.746847072034728e-18,7.365583833019694e-32,7.912486886899785e-35,2.5542500895688068e-36,1.2414912789429622e-48,1.320753070867008e-43,4.406710179918791e-17,9.594229836661134e-40,1.0590121015079241e-32,3.335851372959671e-38,3.76,0.0,0.6623106284509788,0.9991661585342336,3.7603480821507495e-10,2.6792216405409623e-31,0.00232807728889793,0.0018681986356756388,0.00045272720211866695,6.8032192626891224e-06,0.0008335287992009548,1.6391751933900554e-07,2.035528444706793e-13,2.9507375630348504e-10,1.8435108073105745e-16,1.0890695533809006e-08,1.6836566725867126e-19,2.212669178213708e-19,2.4459605670882167e-11,1.9772377389420362e-19,2.2744792880416804e-14,2.006088387820129e-25,4.049189830378965e-19,1.2367772418840775e-21,4.357262832116148e-20,2.012914712267409e-19,1.170910273089083e-26,1.184072777143371e-25,9.362050788817998e-21,4.9110663391687835e-14,2.6841027167179917e-09,5.704620461641379e-13,1.4039368389767357e-07,1.2676541925680204e-08,1.1274405966453142e-07,2.47816408299105e-09,7.04373971411982e-08,1.1912715835572983e-08
1.0754817950102886e-07,0.7220138655540436,6.372453430442406e-08,2.1947233072593013e-09,3.295764098160538e-09,1.6559458985728207e-08,0.0,0.0,3.1556219663446767e-07,1.200518369931679e-10,2.6063357566080252e-11,4.549857075011028e-19,4.324755597062418e-14,1.0131353717057462e-30,1.3782365483281292e-23,3.702850740670535e-24,1.0904635675830228e-23,2.9349563139224746e-09,3.3786860641924895e-26,2.5953516517271828e-17,5.842651207920294e-25,1.7035661986502798e-31,2.563065318758946e-25,2.7715727376435843e-25,1.9337455771210028e-18,1.0133598016218494e-31,1.1868193751918841e-34,3.5742837125728605e-36,2.030120067451871e-48,1.88190499501672e-43,4.92661926108525e-17,1.3762887070313684e-39,1.4048958053333705e-32,4.952768785359529e-38,3.76,0.0,0.6622043931906654,0.9991661436478453,4.428136569631894e-10,3.6750205405743492e-31,0.0024343100967022637,0.001953724097907693,0.0004734030861218719,6.802301902874693e-06,0.0008335287860544551,1.7928942042186497e-07,2.303652806093082e-13,2.951503896081614e-10,1.9281689667458475e-16,1.1910662495314956e-08,2.138394892662751e-19,2.729191573205521e-19,2.67539740110805e-11,2.5061405016825295e-19,2.3814133498269582e-14,2.5496059528734847e-25,5.025653496923728e-19,1.5375919112836257e-21,5.419396273243398e-20,2.4943219382884743e-19,1.4880015780893987e-26,1.5048097192529853e-25,1.2449361217593774e-20,5.13587179328149e-14,2.935095321030693e-09,7.012105104402875e-13,1.4436522997912005e-07,1.301386056180214e-08,1.2058161203142565e-07,2.7740388830441843e-09,7.582280801019578e-08,1.277940918342508e-08
1.1224947145355511e-07,0.722027997374393,6.793400245058686e-08,2.4175455641071245e-09,3.684226648524337e-09,1.84743527197555e-08,0.0,0.0,3.2936716581757354e-07,1.3069707351422868e-10,2.964138415798792e-11,5.402915517358526e-19,4.87753672734577e-14,1.3133895589973597e-30,1.6418994743438437e-23,4.480383323823121e-24,1.3481793138148534e-23,3.1971308806482076e-09,4.628181726557719e-26,3.042619930804408e-17,7.870734750096207e-25,2.376495201357707e-31,3.095511766729418e-25,3.3787717847694e-25,2.1307922861040395e-18,1.3742327265209833e-31,1.7516788670454723e-34,4.927862382621337e-36,3.246826431834371e-48,2.6392921639768348e-43,5.47920962810034e-17,1.9416400690400074e-39,1.839837293236e-32,7.223923751352342e-38,3.76,0.0,0.6620981747276913,0.9991661287043939,5.176453174064444e-10,4.970444148099776e-31,0.002540526555337545,0.002039234628562883,0.0004940761276025041,6.8013846853379204e-06,0.0008335287728605184,1.95349421009846e-07,2.592291076167975e-13,2.952270091622061e-10,2.012809028797459e-16,1.2976100696077545e-08,2.687393185335731e-19,3.336498506835911e-19,2.915102805437429e-11,3.1432674765297257e-19,2.4884320910930802e-14,3.206121161801084e-25,6.178319418658157e-19,1.893141426763155e-21,6.675202520125599e-20,3.0617730084971245e-19,1.870986549543132e-26,1.8922142483545393e-25,1.634864808256166e-20,5.360637535612592e-14,3.1972889479778266e-09,8.541829188017927e-13,1.4823730287485498e-07,1.3355292518009654e-08,1.2858779906440854e-07,3.0899370770580457e-09,8.13551506666754e-08,1.3660177810684022e-08
1.1695076340608136e-07,0.7220421270478512,7.220771474011231e-08,2.6505147006726898e-09,4.098092863563384e-09,2.0512281656613104e-08,0.0,0.0,3.431729282625094e-07,1.4178745670501828e-10,3.3532467025447496e-11,6.370825746729156e-19,5.472349996620979e-14,1.681860339736779e-30,1.9404620694480252e-23,5.376151666795496e-24,1.6514139811533615e-23,3.4705028227621402e-09,6.253564156351197e-26,3.542281345973034e-17,1.0471273671670273e-24,3.268597430631888e-31,3.7060377484942873e-25,4.0840541473589024e-25,2.338065548457674e-18,1.839161429752646e-31,2.5466243055407096e-34,6.70198347882595e-36,5.0879610989224597e-48,3.648072476238385e-43,6.064826330545675e-17,2.6977472852176524e-39,2.3811073145388184e-32,1.036622226612429e-37,3.76,0.0,0.6619919730560374,0.999166113703538,6.010682679324134e-10,6.6362382139835995e-31,0.0026467266674129403,0.0021247302309948556,0.0005147463270072594,6.800467610024905e-06,0.0008335287596188607,2.1209742017688815e-07,2.9019064822237823e-13,2.9530361496768503e-10,2.0974309985952617e-16,1.4086987325942576e-08,3.344757404225466e-19,4.0457870195556813e-19,3.165074848438839e-11,3.904519884429513e-19,2.5955395196624227e-14,3.99259154349374e-25,7.52917563378536e-19,2.310311380344835e-21,8.149095678832661e-20,3.7258752619214793e-19,2.3297494507446648e-26,2.3562891195109993e-25,2.122398065883048e-20,5.585363575317631e-14,3.470681618975651e-09,1.0319243401952372e-12,1.5201845207178075e-07,1.3700823185112314e-08,1.3675938117897025e-07,3.426273051199486e-09,8.703203761177013e-08,1.4554023675262674e-08
1.2165205535860762e-07,0.7220562545745955,7.654229694052337e-08,2.893430225737081e-09,4.537664486311569e-09,2.2675020090089057e-08,0.0,0.0,3.569794920075025e-07,1.5332215468988534e-10,3.774968534000629e-11,7.463505997956854e-19,6.110291508074775e-14,2.129607254568336e-30,2.2765858810814067e-23,6.401669654142067e-24,2.005678221727606e-23,3.755070091838623e-09,8.343948984634134e-26,4.0977368084480445e-17,1.3771700203149901e-24,4.43726929433628e-31,4.40160425537655e-25,4.89805184951145e-25,2.55564440892845e-18,2.4316620708677067e-31,3.65031648520226e-34,9.001026554329881e-36,7.824917165647174e-48,4.975432644700863e-43,6.683801341079502e-17,3.6961367069548584e-39,3.048306018217301e-32,1.4653938081954403e-37,3.76,0.0,0.6618857881698009,0.9991660986449529,6.936275449714395e-10,8.755628267594356e-31,0.002752910435536652,0.002210210908478642,0.000535413684782712,6.799550676878759e-06,0.0008335287463292097,2.295333170150858e-07,3.2329390943337476e-13,2.953802070263945e-10,2.182034881189855e-16,1.524329958403768e-08,4.1259482403997685e-19,4.869097885262856e-19,3.425311617686709e-11,4.807282695472423e-19,2.702739494822339e-14,4.927607625511819e-25,9.101821994010731e-19,2.7964960422022693e-21,9.867297065051963e-20,4.497998902904948e-19,2.875125967184633e-26,2.908000148785584e-25,2.726337717869395e-20,5.810049921548882e-14,3.755271355896549e-09,1.2371353803963608e-12,1.5571660277206024e-07,1.4050434702024218e-08,1.4509340016964692e-07,3.783453062467499e-09,9.285132025902029e-08,1.5460026323976198e-08
1.2635334731113387e-07,0.7220703799548222,8.093463535841781e-08,3.146085784013048e-09,5.003209451997834e-09,2.4964247059132962e-08,0.0,0.0,3.7078686643826757e-07,1.6530033723375095e-10,4.2306112152778784e-11,8.691294899874707e-19,6.792420830302719e-14,2.6687885713936105e-30,2.6529861555472216e-23,7.568952105613758e-24,2.4168609001869728e-23,4.050830639868805e-09,1.1004265745391833e-25,4.712429733529728e-17,1.7920765553994084e-24,5.951538050179207e-31,5.18940544279984e-25,5.832024666562124e-25,2.783608588567525e-18,3.1792071499070174e-31,5.163443359673981e-34,1.1949244586738421e-35,1.182769178177408e-47,6.702518194733303e-43,7.336455652471078e-17,4.999053956758323e-39,3.863547443249055e-32,2.0430379354469096e-37,3.76,0.0,0.6617796200631878,0.9991660835283297,7.958739954926768e-10,1.1425832330108685e-30,0.0028590778623159407,0.0022956766642166764,0.0005560782013753141,6.798633885845105e-06,0.0008335287329913057,2.476570106339861e-07,3.5858069698462553e-13,2.954567853401649e-10,2.2666206815585737e-16,1.644501467872884e-08,5.047841741841855e-19,5.8193414334234355e-19,3.695811219253744e-11,5.870486964664966e-19,2.8100357283955163e-14,6.031466032035599e-25,1.0921510314157362e-18,3.359611119030673e-21,1.1857880616374904e-19,5.390294968380708e-19,3.518945773269446e-26,3.5593193126306954e-25,3.468105184475808e-20,6.034696583455269e-14,4.051056181068862e-09,1.4726727853708983e-12,1.5933910089986646e-07,1.440410750339082e-08,1.5358715719600009e-07,4.1618759276646036e-09,9.881107122478627e-08,1.637733689905086e-08
1.3105463926366012e-07,0.7220845031887458,8.538185741425776e-08,3.408270716224168e-09,5.4949636412835336e-09,2.7381553700019897e-08,0.0,0.0,3.8459506219580614e-07,1.7772117578306283e-10,4.721481438323153e-11,1.0064953066683377e-18,7.519762455778909e-14,3.3127004752026254e-30,3.07242907931451e-23,8.890505219131305e-24,2.8912359774133455e-23,4.357782419259776e-09,1.435716093505478e-25,5.389842624668036e-17,2.309099849192514e-24,7.893769216541645e-31,6.0768626849949135e-25,6.89786863908008e-25,3.022038463834729e-18,4.113677412747157e-31,7.213594917711028e-34,1.5693471365601143e-35,1.7594234034246614e-47,8.92656337076841e-43,8.023101065188703e-17,6.681069109443382e-39,4.851648419534707e-32,2.8121214144516153e-37,3.76,0.0,0.6616734687305057,0.9991660683533738,9.083635671436766e-10,1.4759675195987261e-30,0.0029652289503571466,0.0023811275013443543,0.0005767398772313994,6.7977172368731305e-06,0.0008335287196049027,2.6646840015993676e-07,3.96090724315645e-13,2.955333499109259e-10,2.3511884046110323e-16,1.7692109827579954e-08,6.128789176895747e-19,6.91032297195246e-19,3.9765717770062814e-11,7.114671354694376e-19,2.917431786552797e-14,7.326241781819817e-25,1.301518360957213e-18,4.008106219970011e-21,1.4150817261558534e-19,6.415712863314835e-19,4.2740746329761154e-26,4.3232673754936655e-25,4.3719756465004526e-20,6.259303570182479e-14,4.3580341172767335e-09,1.741549820091835e-12,1.628927550084645e-07,1.4761821430491943e-08,1.6223819255715703e-07,4.5619336611032835e-09,1.0490956791990751e-07,1.7305172593439495e-08
1.3575593121618637e-07,0.7220986242765984,8.988131362830411e-08,3.6797714510847713e-09,6.013132577923378e-09,2.9928450068361646e-08,0.0,0.0,3.984040910911758e-07,1.9058384350378407e-10,5.248885280849293e-11,1.1595664755502583e-18,8.293307203374903e-14,4.075814694015941e-30,3.5377293620539354e-23,1.0379317009418505e-23,3.4354692323978394e-23,4.675923382833745e-09,1.8545017456773813e-25,6.133493911000541e-17,2.948132075585745e-24,1.0361528838230165e-30,7.071619125749306e-25,8.108124516909405e-25,3.2710150450429163e-18,5.271841694515264e-31,9.96093106831476e-34,2.0406052698308567e-35,2.5786657515588035e-47,1.1763232331174624e-42,8.744041707326586e-17,8.83083591504329e-39,6.040321762071003e-32,3.824960199710281e-37,3.76,0.0,0.6615673341661575,0.9991660531198034,1.0316566349429294e-09,1.8887306460278364e-30,0.0030713637022657075,0.002466563422935182,0.0005973987127971846,6.7968007299119185e-06,0.0008335287061697646,2.8596738473547924e-07,4.3586171631643025e-13,2.9560990074051483e-10,2.435738055194255e-16,1.8984562257315074e-08,7.388676220095184e-19,8.156767815512725e-19,4.2675914319119063e-11,8.562042837078385e-19,3.0249310924155424e-14,8.835859759705328e-25,1.5411514464957767e-18,4.750977044274586e-21,1.6778018297548727e-19,7.58801748677805e-19,5.154456019050247e-26,5.2139560300500725e-25,5.465321581530066e-20,6.48387089087286e-14,4.676203187759933e-09,2.046936438543139e-12,1.6638387528427245e-07,1.5123556461622905e-08,1.710442671188007e-07,4.984012064516023e-09,1.1114527735328403e-07,1.8242811523555243e-08
1.4045722316871262e-07,0.722112743218627,9.443056097969251e-08,3.960372736239791e-09,6.557893069085219e-09,3.260637144602847e-08,0.0,0.0,4.1221396602703787e-07,2.038875153164957e-10,5.81412820531869e-11,1.3295039590902278e-18,9.11401356529686e-14,4.9738146730909945e-30,4.0517481494063024e-23,1.2048847795760484e-23,4.0566248442510405e-23,5.005251483827235e-09,2.3732092850731303e-25,6.946935030386908e-17,3.731982553369063e-24,1.346960951024805e-30,8.1815347177538295e-25,9.475986150552152e-25,3.530619954431445e-18,6.695865885818264e-31,1.3604742194046265e-33,2.628801395269141e-35,3.727562260832292e-47,1.5349187545899532e-42,9.499575308822606e-17,1.1553014944996248e-38,7.460373787611944e-32,5.145331653334577e-37,3.76,0.0,0.6614612163646351,0.9991660378273488,1.166317364516087e-09,2.395802695594887e-30,0.003177482120646175,0.0025519844320055166,0.0006180547085187715,6.795884364909804e-06,0.0008335286926856656,3.061538635187863e-07,4.779295079025439e-13,2.9568643783064993e-10,2.5202696380974096e-16,2.0322349203783432e-08,8.848981427883629e-19,9.57434591287576e-19,4.5688683413619156e-11,1.023653654562356e-18,3.132536929303332e-14,1.0586165322405118e-24,1.8140942544547795e-18,5.597777294059804e-21,1.9773377786266102e-19,8.921805954675972e-19,6.175152227892334e-26,6.246629526912082e-25,6.778865838425479e-20,6.70839855466547e-14,5.0055614162137e-09,2.3921592524442377e-12,1.6981830972983096e-07,1.548929307148611e-08,1.800033453460642e-07,5.428491270572267e-09,1.175168421131032e-07,1.918958800563867e-08
