Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964)
5.8605877051468654e-05,0.49082165445356635,4.585606841212203e-33,3.7537064926248515e-13,-6.724115308601021e-32,-1.143984020209418e-44,0.0,0.0,5.346792159952773e-31,2.5418123383484926e-60,1.8238370186555562e-10,3.3843937555966864e-18,-6.252765951975542e-33,2.754729666188801e-50,-2.5365363245405046e-33,5.35439720105081e-46,5.435818728873259e-63,-9.968866350177464e-45,-2.2603114914559244e-43,-4.444907479612489e-34,5.811993322868432e-33,-9.430897907687967e-34,4.38918242029519e-48,3.785874273028415e-89,1.023417169813945e-67,6.645196008550248e-55,2.1471805340159594e-64,1.8674629977716806e-74,1.1005354563182414e-122,-7.821991062840524e-105,-3.3848960674536474e-78,7.145006660788229e-78,1.409030748294456e-63,-3.5441403226540133e-91,3.76,0.0,0.5590107344133383,0.9999636006650047,-3.299689493712466e-45,3.497406425656188e-91,0.00015853477805345258,0.0001137658035858759,4.4760232270513876e-05,1.2966652083654479e-09,3.6392293784564445e-05,1.1096876591512675e-10,7.175764180009226e-19,2.057090214960501e-16,2.1571662458369255e-18,1.3899286301307031e-08,3.1674420025001996e-23,1.1564937418929113e-25,3.754048211921651e-13,7.904135306874167e-24,4.172892112470213e-21,8.209214601291345e-25,6.084567307379715e-25,1.520814498102538e-26,1.3807298255154722e-24,3.326142555698246e-23,1.6866359973838537e-24
6.244756068763966e-05,0.49082261320878623,-1.7915477482967765e-32,4.261859561857196e-13,-8.609376958064845e-32,5.1958309967272057e-45,0.0,0.0,4.967387903004854e-31,1.6870933111870773e-59,2.2051089450662164e-10,4.35915155077815e-18,-1.1454971552701655e-32,3.782450450030673e-50,-2.846564192003738e-33,-1.4899041653223298e-45,6.244016763866976e-63,4.5283786016381114e-45,-2.686425394299384e-42,-8.879136914821124e-34,5.5141130831359964e-33,-1.3338949575984746e-33,-1.0801502465880102e-47,1.9486289660884934e-88,1.1628275894357232e-67,-1.1271632385424803e-54,-9.734028094721145e-65,-3.575782509252877e-73,1.274541604262088e-122,3.311734391403337e-103,-3.459275437599001e-77,8.269245619118904e-78,1.85324939340629e-63,-4.0454496057956637e-91,3.76,0.0,0.5590003438627899,0.9999635997117365,1.3519719748537588e-45,5.261883177901496e-91,0.00016892538175337162,0.00012122173048141885,4.7693887604816455e-05,1.2966560018240508e-09,3.639229374901552e-05,1.2599301497478478e-10,8.196038373358373e-19,2.0584090730772555e-16,2.2985381631074223e-18,1.5767664622435512e-08,4.343251336143351e-23,1.5636030439439025e-25,4.262352486397396e-13,1.0734640029387264e-23,4.473605079415421e-21,1.1963413643630782e-24,8.231263070319878e-25,2.058382641790842e-26,1.8688205623330262e-24,4.5057137114579676e-23,2.4612966596352402e-24
6.628924432381067e-05,0.4908235719467302,-1.2095693552598444e-32,4.80224563693585e-13,-7.897996857011923e-32,-3.233849880752675e-45,0.0,0.0,4.804594805627406e-31,9.679655704237626e-60,2.635928336038864e-10,5.530739695528879e-18,1.1740162136055276e-32,5.094993461143224e-50,4.310282243288155e-33,6.9607182840892786e-46,7.097684547614357e-63,-2.8176153653782915e-45,1.3711021586985729e-42,1.605107644372326e-33,2.2281875528034775e-33,1.4364624846687574e-33,5.0514392454582544e-48,3.1179948228478155e-88,1.3741029558768799e-67,-1.8754114650080546e-55,-1.1568582342993513e-64,2.796085778358894e-73,1.5463360170210925e-122,4.964311028617538e-103,-1.5217626666337275e-77,1.011365589711867e-77,1.406260601439367e-63,-3.246109636408261e-91,3.76,0.0,0.5589899535053815,0.9999635986979788,-8.647126205062825e-46,3.32001496754442e-91,0.0001793157982212386,0.00012867745574178836,5.062748998866228e-05,1.296646795328023e-09,3.6392293711265216e-05,1.4197068315939922e-10,9.284264192001111e-19,2.0597278981724557e-16,2.439905704431903e-18,1.7752065730054173e-08,5.843899067039056e-23,2.077288638141574e-25,4.802923546291962e-13,1.4318641675192326e-23,4.779288372660039e-21,1.7056836377306713e-24,1.0931788415314913e-24,2.734892603968231e-26,2.483074756258332e-24,5.991131928808679e-23,3.513460668726461e-24
7.013092795998168e-05,0.4908245306674257,5.5443681350038696e-33,5.374861712371996e-13,-9.249635716846903e-32,6.457285812089493e-45,0.0,0.0,4.0146678028103e-31,2.7133907820619872e-59,3.119276007211616e-10,6.923799261656204e-18,1.0829201981654113e-32,6.747350369547623e-50,3.2412586793311036e-33,2.380399468491553e-45,7.657487321675495e-63,5.627634130577187e-45,6.382445321937568e-42,1.650028337070059e-33,-2.058798281524866e-33,6.841881059504227e-34,1.7715436855295578e-47,3.1650408916591654e-88,1.4953402267511186e-67,8.416597567662818e-55,2.3273581347703855e-64,-5.163297132907198e-73,1.778916283780401e-122,5.158611653746263e-102,-6.247679689238329e-77,1.424719724558704e-77,8.35801613666428e-64,-2.5429409742413946e-91,3.76,0.0,0.5589795633411099,0.9999635976237329,1.965159390450149e-45,6.360200458792488e-91,0.00018970602775870103,0.0001361329793714979,5.35610394230221e-05,1.2966375888773606e-09,3.6392293671313504e-05,1.58901747372767e-10,1.0440439287075108e-18,2.0610466902468175e-16,2.581268869910735e-18,1.9852187797883293e-08,7.731158557258572e-23,2.71675251831152e-25,5.3757626470606e-13,1.879416551048744e-23,5.090224691187316e-21,2.384142306764383e-24,1.4281436758832233e-24,3.5742936988711204e-26,3.245240757780641e-24,7.835278405654633e-23,4.91634471457878e-24
7.397261159615269e-05,0.4908254893709007,-3.919932518918453e-32,5.979704647374462e-13,-1.2770267001272157e-31,-6.408408345952552e-45,0.0,0.0,3.8090351767523345e-31,1.7690341758005606e-59,3.658124062536678e-10,8.564593071956861e-18,-2.484725594013863e-32,8.804087682069791e-50,-9.335975840448022e-33,-2.2515508800052644e-45,8.428208096482726e-63,-5.5841016643789883e-45,-5.174539666945109e-42,-9.110748880590153e-34,-1.2868284744759045e-32,-4.459086815091968e-33,-1.584590835729249e-47,1.5419305229971847e-88,1.5410847163697402e-67,9.272887787423393e-55,1.748063431083583e-64,3.945733417425807e-73,2.0638380197282986e-122,5.090143587457477e-102,-4.9482209808711186e-77,1.757517832423287e-77,4.985365770358873e-64,-4.096581169955399e-91,3.76,0.0,0.5589691733699713,0.9999635964890012,-1.482969991447086e-45,4.0514311809506035e-91,0.00020009607066653515,0.00014358830137506086,5.6494535908866706e-05,1.2966283824720685e-09,3.63922936291605e-05,1.7678618451911204e-10,1.1664561658528858e-18,2.0623654493010676e-16,2.722627659644245e-18,2.2067729870906537e-08,1.0074520117346765e-22,3.50349137300602e-25,5.9808711957297e-13,2.4315723716459247e-23,5.406696647280486e-21,3.2740804183506005e-24,1.8385290315006645e-24,4.6029969295666104e-26,4.179302435262904e-24,1.0096476587710345e-22,6.758139822507495e-24
7.781429523232369e-05,0.4908264480571828,-3.2055364062730526e-32,6.616771194178953e-13,-1.339024346909555e-31,-3.9785634537984517e-44,0.0,0.0,3.210755658873976e-31,3.5038501961455783e-59,4.2554377394265574e-10,1.0480662097785067e-17,-1.237761509918274e-32,1.133478244233704e-49,-3.360363337380794e-33,-1.0011095079557399e-44,1.0488974997499888e-62,-3.4671059678444796e-44,-1.507283610014486e-41,7.842370621807423e-34,-2.081117402792906e-32,-2.146591261615819e-33,-7.534029608205644e-47,2.638901558369789e-88,1.9027714519165958e-67,-3.596224450609696e-54,3.955631766580008e-64,-5.426227356349633e-73,2.5198608982819744e-122,-1.0458210559086237e-101,5.375367419975835e-77,2.4573063117418432e-77,3.742593921702263e-63,-5.653796396069137e-91,3.76,0.0,0.5589587835919623,0.9999635952937853,-1.080837240379215e-44,5.346631627551139e-91,0.0002104859272448304,0.00015104342175699064,5.9427979447166775e-05,1.2966191761121513e-09,3.6392293584806375e-05,1.9562397150299797e-10,1.2956629792068985e-18,2.0636841753359226e-16,2.8639820737327456e-18,2.4398391680836666e-08,1.2950478873774544e-22,4.461043713364331e-25,6.618250719120887e-13,3.105286797957723e-23,5.7289868194266126e-21,4.424511517474239e-24,2.3357346124679883e-24,5.849659111821625e-26,5.311283281443507e-24,1.2838029064919577e-22,9.140930153218659e-24
8.16559788684947e-05,0.4908274067262996,-2.057428626138593e-33,7.286057970834642e-13,-1.6415114670927845e-31,-7.141720863250084e-44,0.0,0.0,1.3824802568587176e-31,2.4217100003800634e-59,4.914173679568079e-10,1.2701147358458723e-17,3.023131525827333e-32,1.4412855036670073e-49,1.560877329029223e-32,-2.5488200624145957e-45,1.2231440077372256e-62,-6.223624336056338e-44,1.707724564847871e-41,4.564661779809652e-33,-3.9458886259884614e-32,3.780735555994076e-33,-2.1450511266636726e-47,2.772605397247002e-88,2.3906387576029704e-67,-7.764429853417618e-54,5.4769460593953994e-64,1.4010275985563795e-73,3.62307944471186e-122,-3.8313670665236964e-101,2.2565957081178442e-77,4.546193818126782e-77,4.582057708017259e-63,-8.437497363681259e-93,3.76,0.0,0.5589483940070789,0.9999635940380871,-1.9472695806014147e-44,7.480232049044096e-91,0.00022087559779281678,0.00015849834052180032,6.236137003889309e-05,1.2966099697976e-09,3.639229353825107e-05,2.15415085229412e-10,1.4316642234333707e-18,2.0650028683520843e-16,3.005332112276513e-18,2.684387381905294e-08,1.6443823826169676e-22,5.6153095773641305e-25,7.287902894293567e-13,3.9192832671569355e-23,6.0573777667836194e-21,5.893115399725784e-24,2.93216074288995e-24,7.345461446521296e-26,6.669499547434719e-24,1.6128847666013764e-22,1.2184914273981014e-23
8.549766250466571e-05,0.4908283653782788,-4.256834551095435e-32,7.987561487193425e-13,-1.9832870835996876e-31,-2.104517004313879e-43,0.0,0.0,-2.2430681117608212e-31,3.624042500684691e-59,5.637281617713281e-10,1.52564754426673e-17,-1.6004990567118215e-32,1.8123919930329787e-49,-9.297727913995155e-34,-9.942347499495101e-45,2.647343458266675e-62,-1.8339835697231943e-43,2.8930145326679317e-41,-1.4119875188967865e-33,-5.834061880483332e-32,-3.111968639540398e-33,-7.706904875800138e-47,2.2387978267716868e-88,4.812111206074536e-67,3.45629087287406e-54,6.170103809793207e-64,-3.9415574485460044e-74,3.519847943405787e-122,-3.7465785418907716e-101,-5.457853766079485e-77,4.318461975332341e-77,7.890942515880286e-63,-9.615558817137777e-91,3.76,0.0,0.5589380046153178,0.9999635927219085,-5.875095465747704e-44,3.6923226716903616e-91,0.00023126508260903328,0.00016595305767400307,6.529470768501626e-05,1.2966007635284129e-09,3.63922934894946e-05,2.36159502603685e-10,1.5744597364222378e-18,2.0663215283502762e-16,3.146677775375764e-18,2.940387756770395e-08,2.0647028970555558e-22,6.994480344516693e-25,7.989829519401102e-13,4.8939276405134276e-23,6.392151926039561e-21,7.745787458984017e-24,3.641149124107348e-24,9.123951553790682e-26,8.28441644910115e-24,2.0043072241212668e-22,1.6027465500202792e-23
8.933934614083672e-05,0.4908293240131475,-1.6067804069377657e-31,8.721278120987604e-13,-3.381846745755045e-31,-3.1309812950385676e-43,0.0,0.0,-4.4208093568272966e-31,2.4391897324318645e-59,6.427702870347357e-10,1.8178639829607572e-17,-6.601771909918336e-32,2.2566078790426544e-49,-2.979115315363437e-32,-2.7871150082869766e-44,3.475269775066142e-62,-2.7284920264749058e-43,-5.080028194327898e-41,-6.1541372630602794e-33,-7.375595717037003e-32,-9.499968583052118e-33,-2.0929804236783e-46,4.61772810748925e-87,6.08399230700158e-67,-2.624564422899862e-53,1.141614192920689e-63,-2.2767068477886602e-73,2.5358295550628665e-121,-3.2915970835667226e-102,2.9064986466374565e-76,2.397307859668243e-76,1.1581104382482426e-62,-9.041408647014369e-91,3.76,0.0,0.5589276154166756,0.9999635913452511,-8.77659494834879e-44,-1.0316916064749821e-90,0.0002416543819911772,0.00017340757321811185,6.822799238650702e-05,1.2965915573046033e-09,3.639229343853719e-05,2.578572005315651e-10,1.724049346868315e-18,2.0676401553312359e-16,3.2880190631307037e-18,3.2078105050857395e-08,2.5661371940982645e-22,8.62936791192329e-25,8.724032540435266e-13,6.051455906609776e-23,6.733591628576785e-21,1.0058682361014945e-23,4.4770724623452865e-24,1.1221267756647607e-25,1.0188851803461082e-23,2.4660563664482213e-22,2.0827414002456564e-23
9.318102977700772e-05,0.4908302826309334,-9.622904308574133e-32,9.487204140623483e-13,-3.763111737605109e-31,-5.315517881379538e-43,0.0,0.0,-6.59190044284737e-31,4.251439040674895e-59,7.288371812463286e-10,2.1500925894481816e-17,2.6781009300502205e-32,2.783808941717573e-49,7.153784567446798e-33,-2.38598205240965e-44,6.871767633693646e-62,-4.632199006381117e-43,-5.293454333775529e-41,6.506274659735423e-33,-8.541049389439892e-32,3.9034034600149274e-33,-1.825137500601443e-46,6.137760448067327e-87,1.258600629497758e-66,-3.724880881427208e-53,2.12418621981405e-63,1.3488751004731579e-72,2.938623609779315e-121,1.0278980217896737e-101,4.832876754485545e-76,1.535102684148754e-76,1.8880045192653541e-62,-7.22140141384662e-90,3.76,0.0,0.5589172264111484,0.9999635899081173,-1.495501311010034e-43,-4.2735833412940704e-90,0.00025204349623625144,0.00018086188715863954,7.116122414433603e-05,1.2965823511261727e-09,3.639229338537894e-05,2.8050815591914826e-10,1.88043288644466e-18,2.0689587492956648e-16,3.429355975641537e-18,3.486625908680678e-08,3.159644868891646e-22,1.0553114104967081e-24,9.49051402567415e-13,7.415875862542291e-23,7.081979236322416e-21,1.2917855939003613e-23,5.4552714039618475e-24,1.3675993318137947e-25,1.2417844143651417e-23,3.006662588527435e-22,2.6764299924893383e-23
9.702271341317873e-05,0.4908312412316639,-3.6211172257128436e-32,1.028533568375934e-12,-5.3581320065086275e-31,-7.367305332861773e-43,0.0,0.0,-4.893213454047828e-31,3.697609486332302e-59,8.222214531202661e-10,2.5258161503890505e-17,9.2787566008312e-32,3.4043685173931567e-49,4.1381068071526045e-32,-1.288983708831269e-44,6.918188788499851e-62,-6.420214953397513e-43,1.2982445596974911e-40,9.798261468837976e-33,-7.376990697873211e-32,1.327134499956408e-32,-1.071737936429327e-46,4.377315098118044e-87,1.3487087994597146e-66,-3.655062378729796e-53,-3.7643062168886726e-63,-1.3818665798182895e-72,1.7939883689802e-120,2.873431432704884e-101,-8.41438961216115e-76,5.953479765259624e-76,-1.0599732553072532e-63,9.967929892017169e-90,3.76,0.0,0.5589068375987327,0.9999635884105084,-2.0771257945001015e-43,2.312986544068031e-90,0.0002624324256404304,0.00018831599950009886,7.409440295947393e-05,1.2965731449930997e-09,3.639229333001971e-05,3.0411234567294374e-10,2.043610191717874e-18,2.0702773102442547e-16,3.5706885130083895e-18,3.776804332272215e-08,3.857115636491969e-22,1.2801474384852855e-24,1.028927618961811e-12,9.013167880298962e-23,7.43759707997114e-21,1.6421325852817405e-23,6.592126708685459e-24,1.652933751384565e-25,1.5008817138026427e-23,3.635240389982276e-22,3.4042692909172774e-23
9.999999999999998e-05,0.4908321998153662,9.287089605451653e-32,1.0926032485058865e-12,-4.454352172187331e-31,-8.5184439267838e-43,0.0,0.0,-2.6364526849310156e-31,5.072429852447114e-59,8.998125038771694e-10,2.849210180263517e-17,8.3119554632541e-33,3.957474127671106e-49,8.921499801735167e-33,-9.264562776957411e-45,7.377428810810019e-62,-7.423348403738756e-43,1.4330145758678247e-40,-6.516445753559286e-33,-6.10789433428579e-32,1.3954352814833613e-33,-7.633731388905913e-47,3.2901490726755382e-87,1.4699939150694316e-66,-4.2730139188222495e-53,-6.504416175753927e-63,-1.510745724456437e-72,2.6905636329437118e-120,6.593587731321978e-101,-1.1752462328121563e-75,4.7223818034257843e-76,-1.2773512102479244e-62,1.2140909407405014e-89,3.76,0.0,0.558898786451233,0.999963587208275,-2.4054244386499785e-43,3.128465906299072e-90,0.00027048366967990015,0.00019409276253199822,7.636756620771591e-05,1.2965660103148576e-09,3.639229328560276e-05,3.230611067678504e-10,2.174744521292747e-18,2.0712991660139754e-16,3.680217549567104e-18,4.009487979342825e-08,4.477258459836835e-22,1.4791610249277743e-24,1.0930517418255591e-12,1.0428898110570091e-22,7.71835170594099e-21,1.9649039395902584e-23,7.593344605100098e-24,1.9042593794282472e-25,1.729098717915964e-23,4.1890292862636524e-22,4.075097079829543e-23
0.00010086439704934974,0.4908321998153662,1.731120701529561e-31,1.111566877736286e-12,-3.0795903897596268e-31,-8.784229704864433e-43,0.0,0.0,-2.4218963768168907e-31,6.812322147171364e-59,9.232150121958055e-10,2.948647566983188e-17,-5.308611917415491e-32,4.130929266020075e-49,-1.8150433773745785e-32,-1.0161026817056903e-44,8.509819836827275e-62,-7.654955251088228e-43,6.583549732266486e-41,-1.5371495449290497e-32,-6.05720023848855e-32,-7.223739142284428e-33,-7.820229474730636e-47,3.580101884901978e-87,1.6705702610690153e-66,-4.833109718414229e-53,-5.179195790329033e-63,1.8611386811637386e-73,2.541009404354772e-120,8.309677941270603e-101,-7.100941490353241e-76,1.366857581704445e-76,-8.968883820238416e-63,3.387788116440269e-90,3.76,0.0,0.5588964489794249,0.9999635868524268,-2.4817618626360164e-43,-3.695516881602832e-91,0.00027282117049918874,0.00019576991024700263,7.702752883289136e-05,1.2965639389053908e-09,3.639229327245956e-05,3.2866974669981285e-10,2.213581100062906e-18,2.0715958381777533e-16,3.712016675331317e-18,4.078316210502594e-08,4.671330786403406e-22,1.5412947771503479e-24,1.112032137051134e-12,1.0871204905970213e-22,7.800727252869503e-21,2.0678816384055149e-23,7.905041393348997e-24,1.982507018008746e-25,1.800151937546738e-23,4.361466928326767e-22,4.2891660610953163e-23
0.00010470608068552075,0.4908331583820673,2.087689311894286e-31,1.1978199318743075e-12,-2.769437638212825e-31,-1.10459090903226e-42,0.0,0.0,-1.1318978424831694e-31,6.2095076153375924e-59,1.0321089503375043e-09,3.4223519095318616e-17,-1.1399914658025354e-31,4.9773031726212314e-49,-4.979892538485229e-32,-3.5260994568102575e-44,9.13525260648503e-63,-9.625857585575631e-43,-2.8238722022256036e-40,-1.3901134314191656e-32,-5.401119188922963e-32,-1.6125416479413958e-32,-2.5867276697689135e-46,3.7111869412927767e-87,2.9975468658430893e-67,-6.722648176650617e-53,-3.1269467331178203e-63,2.5316350203993078e-73,5.866777507703508e-120,2.2050727378331133e-100,5.646687575880605e-76,5.1659923840119196e-76,-5.137481768127867e-62,1.4268941599390574e-89,3.76,0.0,0.5588860605532215,0.9999635852338741,-3.1239015196702874e-43,1.5076937260315087e-89,0.0002832097311071837,0.00020322361940386326,7.99606017655589e-05,1.2965547328630762e-09,3.6392293212698865e-05,3.541803359070279e-10,2.390345447234752e-18,2.0729143330969073e-16,3.853340462710439e-18,4.391132059790591e-08,5.616049038149381e-22,1.8428916433629434e-24,1.1983652051522485e-12,1.301992751111884e-22,8.17165177702467e-21,2.5813821017785366e-23,9.412488990878664e-24,2.3609651659938847e-25,2.1438142698293378e-23,5.195613788549735e-22,5.356909367218183e-23
0.00010854776432169176,0.49083411693179446,1.7425213036467017e-31,1.2872923093352484e-12,1.0375959551365446e-31,-1.2729780835035066e-42,0.0,0.0,-2.8615997934069087e-31,8.143996112008313e-59,1.1491936565139145e-09,3.950825044987087e-17,1.090737186906661e-31,5.9562067249465086e-49,5.176004604444356e-32,-3.522946576378559e-44,2.7886293579980537e-62,-1.1093212006799523e-42,-3.7512160760283363e-41,2.548722747227438e-32,-5.268119757378303e-32,1.699803490869411e-32,-2.749974696947388e-46,1.6576798645762443e-86,5.833967302919577e-67,-1.4486017756363571e-52,6.79366634408345e-64,-1.447930895633011e-72,1.1698379709057234e-119,2.5809130041201556e-100,1.229609709028048e-75,-1.1933592072127576e-75,-4.366735081880385e-62,-5.199205312945134e-89,3.76,0.0,0.5588756723201187,0.9999635835548522,-3.596588342134315e-43,6.8321149050646074e-90,0.00029359810775836967,0.00021067712697519334,8.289362175844714e-05,1.2965455268661392e-09,3.6392293150737646e-05,3.8064409020221703e-10,2.5739030680089092e-18,2.0742327950023766e-16,3.994659875245879e-18,4.715222466852411e-08,6.705976194625304e-22,2.189323066912612e-24,1.2879270840798542e-12,1.5491283183632466e-22,8.5506528511076e-21,3.196345357269295e-23,1.1133957772150343e-23,2.7932120711626273e-25,2.536322147141474e-23,6.14853154714694e-22,6.636139630018714e-23
