Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43)
8.368569629702648e-06,0.7163563202009079,9.873656325224396e-05,2.4010784169731203e-05,5.752989626051279e-05,0.0010368335859203181,0.0,0.0,0.0001364020193575351,1.0179651511227642e-06,0.0001038290347062895,1.0310513211932415e-08,7.032224248434938e-06,5.276843409943824e-18,2.6768116378207478e-14,2.4659507139114685e-11,9.08096195048029e-13,1.1125226432473321e-05,7.0734973864611975e-15,1.0667243309470105e-11,7.723526700913902e-13,8.973608999846708e-19,2.800683659152171e-12,4.832102081007997e-15,5.575088154225208e-13,3.904393738166779e-16,2.229680153834718e-18,1.6996801645950145e-17,1.4145063525465518e-24,1.5790517425113485e-22,1.0766911479752993e-11,1.8456269753644833e-20,7.932342951031864e-18,5.0977438175247423e-17,3.76,0.0,0.4379417762330402,0.9986635022193983,0.0005126478118643073,1.576495470451288e-15,0.1182059208755363,0.09304197886641435,0.02379479305713662,3.938611250695553e-06,0.0007769403204367247,0.0005534427182419254,2.03619078831281e-09,2.478040120539509e-10,8.904626310349668e-15,3.77730059309272e-05,5.355258899664468e-11,2.2965639463252378e-11,1.5276599004981718e-07,5.4398962302603544e-11,3.834250830404452e-11,6.654536007872417e-17,3.796075191590751e-11,1.2620085019176393e-13,4.576366960545815e-12,1.9346071795280803e-11,3.8510753005215155e-18,3.9463119165500333e-17,3.1428026962790406e-10,2.2741508351190754e-12,1.1070413411592764e-05,4.388946136455788e-05,5.5801723901460975e-05,1.2690772338316769e-05,0.0005647254841792106,0.0004384002865591517,0.0012540125099082184,9.049445207154525e-06,1.777868772876758e-06,6.890015509111625e-06,1.767807016136631e-05,3.5193023100647704e-05,0.00010531618194795318
8.466395986591958e-06,0.7165257074831719,0.00010231188188285696,2.5077783485976655e-05,5.974739231213299e-05,0.0010790247663851726,0.0,0.0,0.00014264255791952924,1.0721401022766796e-06,0.00010983067673576973,1.1309301547092139e-08,7.3838838091630816e-06,5.6652343875229216e-18,2.7732698185702204e-14,2.4629437966996798e-11,9.596846436281424e-13,1.1382345276434892e-05,7.63623720090319e-15,1.1058254823659862e-11,8.405886175357812e-13,9.772012962014509e-19,2.7976419278350263e-12,5.2394477922980946e-15,5.907269261441524e-13,4.217771096615471e-16,2.5170991217691448e-18,1.757503687565071e-17,1.5854975770692933e-24,1.6920949391547145e-22,1.147224038899734e-11,2.049532543671779e-20,8.897897868532491e-18,5.688263925813461e-17,3.76,0.0,0.43663469415757283,0.9986379552775964,0.0005359823454954655,1.7409075086669177e-15,0.11943161481452165,0.09396607224919906,0.024058429067399814,3.9289472374309855e-06,0.0007769204402198535,0.0005659277536993381,2.0826982133560553e-09,2.484364372911666e-10,8.990715996449798e-15,3.8586091064121385e-05,5.609016030620452e-11,2.4047628484889237e-11,1.5876463954701167e-07,5.697231435543792e-11,4.0395360791680135e-11,6.968045220957029e-17,3.974239973772128e-11,1.3212444212433853e-13,4.79117646603383e-12,2.0253309441185738e-11,4.032506470922273e-18,4.132230445752054e-17,3.3314253989488974e-10,2.2987458419549836e-12,1.1329186803598258e-05,4.636924518937502e-05,5.77414772841637e-05,1.3147599467607527e-05,0.000585452011898335,0.000456525942134096,0.001306789386427368,9.454004411214825e-06,1.853275996340035e-06,7.220593248092363e-06,1.85364683886105e-05,3.6948111536065376e-05,0.00011151644464557251
8.564222343481268e-06,0.7166949219216884,0.00010600451035499975,2.618805307014407e-05,6.204253266090917e-05,0.001122649987373919,0.0,0.0,0.00014914104088651904,1.129269453170494e-06,0.00011612528115463446,1.2403546682922556e-08,7.750372323149556e-06,6.0809313806326576e-18,2.8729274364613106e-14,2.459903420806238e-11,1.0141809047532984e-12,1.1642412742629384e-05,8.239671468122677e-15,1.1459717098986421e-11,9.141633547774736e-13,1.0633544386032224e-18,2.794573825226832e-12,5.682611986691712e-15,6.256985547267893e-13,4.555430412902727e-16,2.8390365990855623e-18,1.816567017453761e-17,1.776353596101956e-24,1.8122643387693527e-22,1.2219266609293816e-11,2.2751712472390448e-20,9.973269539318976e-18,6.343127635760399e-17,3.76,0.0,0.4353279874894817,0.9986113722295716,0.0005602286518778312,1.9217618283946183e-15,0.12065387287855076,0.09488577017170101,0.024322192570584652,3.919278841500158e-06,0.0007768997550750481,0.0005785391625278337,2.1296829653919656e-09,2.4906453371715496e-10,9.076332658729595e-15,3.94088375243141e-05,5.871416665193684e-11,2.5166231609028684e-11,1.6500280699226238e-07,5.963311407067138e-11,4.254716402280888e-11,7.29212009108223e-17,4.158408008374065e-11,1.3824764551888464e-13,5.013224723924363e-12,2.119108843176326e-11,4.220052062760737e-18,4.324414645855719e-17,3.528841211446071e-10,2.3233381024208065e-12,1.1591554274187237e-05,4.8969222281131244e-05,5.974167838669334e-05,1.3618930496669268e-05,0.0006068421531539956,0.0004752470746327563,0.0013614186666910978,9.8746466437596e-06,1.931661791385088e-06,7.564904917771423e-06,1.9430800284601065e-05,3.8777916377827656e-05,0.00011802434586452797
8.662048700370577e-06,0.7168639728414297,0.00010981804715130303,2.7343222352176546e-05,6.441791084035872e-05,0.0011677526156629139,0.0,0.0,0.00015590659507749014,1.1895239797850385e-06,0.0001227250619766144,1.3601839383453895e-08,8.132222092059363e-06,6.52578801086798e-18,2.975887828536157e-14,2.4568285221473384e-11,1.071771770504888e-12,1.1905433984906855e-05,8.88654782182539e-15,1.1871856153887895e-11,9.934484738415674e-13,1.156265841433636e-18,2.7914784761528713e-12,6.164879775150066e-15,6.625065990095366e-13,4.919287012934915e-16,3.199370778386227e-18,1.876881088760242e-17,1.9893656751450757e-24,1.9399559956724302e-22,1.3010194887159617e-11,2.5248471124087026e-20,1.1170131835358332e-17,7.069084874665894e-17,3.76,0.0,0.4340215561441532,0.9985837149485981,0.0005854191924427999,2.1206747953615505e-15,0.12187269798327856,0.09580102346859205,0.02458611341690049,3.909605114634685e-06,0.0007768782349479083,0.0005912765080445605,2.1771433955294606e-09,2.496882317149813e-10,9.161471572250839e-15,4.024153437956719e-05,6.142638556440391e-11,2.6322194793497258e-11,1.7149107138739428e-07,6.238315133560806e-11,4.4802197948153623e-11,7.626971840368313e-17,4.348700899258802e-11,1.445745041010862e-13,5.242658380206616e-12,2.216002668419607e-11,4.413834310970175e-18,4.5229897759151004e-17,3.7353423644508634e-10,2.347930712113439e-12,1.1857604992740226e-05,5.1694493407074086e-05,6.180411507207277e-05,1.4105198540989694e-05,0.0006289159725426979,0.0004945800608230721,0.0014179580803501558,1.0311937565958413e-05,2.0131332208112653e-06,7.923450686380494e-06,2.036237650234536e-05,4.0685213301001855e-05,0.0001248528968211935
8.759875057259887e-06,0.7170328698062582,0.00011375617295332701,2.854497317131484e-05,6.687619452169937e-05,0.0012143772064370508,0.0,0.0,0.00016294858715715395,1.2530849857054287e-06,0.00012964267480915646,1.4913494612674122e-08,8.529980171093584e-06,7.001777869565611e-18,3.0822571696906e-14,2.453718016097604e-11,1.1326581152841396e-12,1.2171414389666482e-05,9.579793099176173e-15,1.2294904270793798e-11,1.07883892236237e-12,1.2564096288817806e-18,2.7883549879126775e-12,6.68983998500697e-15,7.012373859889804e-13,5.311414683579461e-16,3.6023894538445426e-18,1.9384568708657094e-17,2.227097345955155e-24,2.075585145976112e-22,1.3847330621742757e-11,2.801112647579697e-20,1.2501315151550525e-17,7.873588091673631e-17,3.76,0.0,0.4327152975344521,0.9985549440603135,0.0006115875303304995,2.339423512443998e-15,0.12308809287700641,0.09671178092085383,0.02485022253279285,3.899925083185431e-06,0.000776855846292336,0.0006041393554142814,2.225077860644909e-09,2.5030745979181414e-10,9.24612745984257e-15,4.108449826071661e-05,6.422860543824544e-11,2.751626838227942e-11,1.7824047083522615e-07,6.522422663455648e-11,4.716489909987238e-11,7.972812682255462e-17,4.545240950864951e-11,1.5110908489377434e-13,5.479624925759561e-12,2.3160745661844968e-11,4.613976024223868e-18,4.7280816828867613e-17,3.951226786089098e-10,2.37252621189544e-12,1.2127436623325154e-05,5.455035291861411e-05,6.393061573434034e-05,1.4606846903399735e-05,0.0006516940366365629,0.0005145416832920785,0.0014764670421499027,1.0766458008656144e-05,2.0978003730246093e-06,8.296745143429044e-06,2.1332545310894244e-05,4.26728631062135e-05,0.00013201558565742992
8.857701414149197e-06,0.71720162262456,0.0001178226496745353,2.979504058918111e-05,6.942012623939678e-05,0.0012625695221221938,0.0,0.0,0.00017027662397550264,1.3201449767622244e-06,0.000136891229628176,1.6348609248496674e-08,8.944208401490085e-06,7.511001689256938e-18,3.192144496337773e-14,2.4505707981038715e-11,1.1970560296485465e-12,1.2440359575973085e-05,1.0322524975886248e-14,1.2729100157857537e-11,1.1707543761366146e-12,1.3642902830211666e-18,2.785202450620407e-12,7.261412827272779e-15,7.419807695413383e-13,5.734059394738871e-16,4.052830664579825e-18,2.0013053928932847e-17,2.4924191828784585e-24,2.21958697176529e-22,1.4733083285210444e-11,3.10680108150299e-20,1.3980912940822876e-17,8.764867879692809e-17,3.76,0.0,0.4314091065285298,0.9985250189049406,0.0006387683626717526,2.5799625839853826e-15,0.12430006013973155,0.09761798919810478,0.025114551956605412,3.890237748720811e-06,0.0007768325605197939,0.0006171272720116787,2.273484724628813e-09,2.5092214214251035e-10,9.330294368188373e-15,4.193807528793851e-05,6.712262540363948e-11,2.8749207050065115e-11,1.8526251924928567e-07,6.815815090629429e-11,4.963986305444295e-11,8.329855789580468e-17,4.7481511588669216e-11,1.5785547790437334e-13,5.724272685000478e-12,2.4193870326828295e-11,4.820600566095768e-18,4.939816782533379e-17,4.1767981242368663e-10,2.397126857744459e-12,1.2401156038844945e-05,5.75422949570133e-05,6.612304886459702e-05,1.5124329015704919e-05,0.0006751974139023414,0.0005351491359040396,0.0015370066886005035,1.123880393361564e-05,2.185776374124952e-06,8.685317378201024e-06,2.2342692781822822e-05,4.474381274092069e-05,0.0001395263915408894
8.955527771038506e-06,0.7173702413532669,0.00012202131922080446,3.109521363505517e-05,7.205252402889574e-05,0.0013123765504041926,0.0,0.0,0.00017790055241263754,1.3909083657736467e-06,0.00014448430358205135,1.791812301003736e-08,9.375483408854994e-06,8.055694869042513e-18,3.3056617290769905e-14,2.4473857444005657e-11,1.2651980214859511e-12,1.2712275395797146e-05,1.1118064209480097e-14,1.3174689098877014e-11,1.2696406690252011e-12,1.4804444749573345e-18,2.782019937788782e-12,7.883879458032747e-15,7.848302374206334e-13,6.189653955860848e-16,4.555927206921452e-18,2.0654377722052464e-17,2.7885476367666407e-24,2.372417378576912e-22,1.5669969896675175e-11,3.445054555523875e-20,1.5624395961474893e-17,9.752015625234178e-17,3.76,0.0,0.430102875409253,0.9984938975147871,0.0006669975530815353,2.8444424031820484e-15,0.12550860218235205,0.09851959280104314,0.0253791348745322,3.880542086511542e-06,0.000776808347585496,0.0006302398278105227,2.3223623597262057e-09,2.515322010115008e-10,9.413967108908033e-15,4.280264308825478e-05,7.011025521854723e-11,3.002176975279949e-11,1.9256922326544535e-07,7.118674542266281e-11,5.223184834755963e-11,8.69831526783399e-17,4.957555202289482e-11,1.6481779586415605e-13,5.97675080644074e-12,2.526002909995555e-11,5.0338318400026426e-18,5.158322043748924e-17,4.4123657683441064e-10,2.4217365338431615e-12,1.267888007798553e-05,6.067601969917166e-05,6.83833225374815e-05,1.5658108342765208e-05,0.000699447673680475,0.0005564200289395743,0.00159963991418336,1.1729586349049522e-05,2.2771773883322725e-06,9.089711011008532e-06,2.3394242870733832e-05,4.6901096188488574e-05,0.00014739979881205555
9.053354127927816e-06,0.7175387363032041,0.00012635610189413174,3.244733597935428e-05,7.477628190028136e-05,0.0013638465209346062,0.0,0.0,0.00018583045850030627,1.4655922212880647e-06,0.000152435953863186,1.9633884103027934e-08,9.824396556677975e-06,8.638235015015879e-18,3.4229236892057444e-14,2.4441617128556124e-11,1.3373343140425753e-12,1.2987167930949128e-05,1.1969947665187179e-14,1.3631923095730775e-11,1.3759713074146321e-12,1.6054430100477069e-18,2.778806507045926e-12,8.561914222440098e-15,8.298830154531636e-13,6.680834004758359e-16,5.117455064696996e-18,2.1308652476975958e-17,3.1190893279085146e-24,2.534553794787738e-22,1.6660618567060442e-11,3.819354104359647e-20,1.7448735717009474e-17,1.0845075659342656e-16,3.76,0.0,0.4287964938363044,0.9984615365954552,0.0006963121645095778,3.1352294910484742e-15,0.12671372124610122,0.09941653400357468,0.025644005657236218,3.870837044153804e-06,0.000776783166406418,0.0006434765958113884,2.3717091480144688e-09,2.5213755881994875e-10,9.497140171098878e-15,4.3678612942561775e-05,7.319331517670802e-11,3.1334719684768145e-11,2.0017309950167391e-07,7.43118416834615e-11,5.49457801615109e-11,9.078406138546493e-17,5.1735774366028045e-11,1.7200017399946752e-13,6.237209254396787e-12,2.6359853825626546e-11,5.253794279890991e-18,5.3837249788471976e-17,4.658244870415845e-10,2.4463585479393865e-12,1.296073636119578e-05,6.395743970697604e-05,7.071338372420235e-05,1.6208658246930363e-05,0.0007244668836556881,0.0005783723936992696,0.001664431406814868,1.2239431187053636e-05,2.3721226120914952e-06,9.510484194521483e-06,2.448865741137939e-05,4.914783519600849e-05,0.00015565081123283103
9.151180484817126e-06,0.7177071180428967,0.00013083099447157244,3.3853306511264275e-05,7.759437017897392e-05,0.0014170289208719727,0.0,0.0,0.00019407666588361236,1.5444270539815932e-06,0.00016076073057912028,2.1508718992641796e-08,1.0291553854676874e-05,9.261149878388395e-18,3.5440481091383074e-14,2.4408975439470693e-11,1.4137342301666706e-12,1.3265043492460265e-05,1.2881942114049569e-14,1.4101061003048931e-11,1.490249057251963e-12,1.7398928769430046e-18,2.775561200643294e-12,9.300619368916788e-15,8.772401565099448e-13,7.21045522542378e-16,5.7437866181508585e-18,2.19759921821944e-17,3.4880910973073866e-24,2.706495993327161e-22,1.770777193632284e-11,4.233566795555125e-20,1.9472537741355915e-17,1.2055146976973958e-16,3.76,0.0,0.4274898488106099,0.9984278914791032,0.0007267504922804009,3.4549289009437586e-15,0.1279154194021875,0.10030875279521283,0.02590919989676894,3.861121543710583e-06,0.0007767569838670301,0.0006568371525038913,2.42152348300196e-09,2.527381320894752e-10,9.579806098328622e-15,4.4566432052173816e-05,7.637363603918773e-11,3.2688824250185686e-11,2.0808719205876332e-07,7.75352813333293e-11,5.7786751113447776e-11,9.470344311452983e-17,5.396342888513554e-11,1.794067698538562e-13,6.505798802500903e-12,2.7493979745531915e-11,5.480612833143984e-18,5.616153626614866e-17,4.914756365471314e-10,2.4709941470858574e-12,1.3246864164316379e-05,6.739268631385943e-05,7.311521746412835e-05,1.6776461841437818e-05,0.0007502776060355925,0.0006010246866664649,0.0017314476825834272,1.2768979109252119e-05,2.4707342626750072e-06,9.948209565371728e-06,2.562743597866233e-05,5.148723981907169e-05,0.00016429496625347442
9.249006841706435e-06,0.7178753974034151,0.00013545006789061412,3.531507981045836e-05,8.050983565744309e-05,0.0014719745087952009,0.0,0.0,0.00020264973342295695,1.627657651560241e-06,0.0001694736896368816,2.355650753246988e-08,1.0777575814945647e-05,9.927126068060363e-18,3.669155637198655e-14,2.437592061887385e-11,1.4946876865059273e-12,1.3545908622872808e-05,1.385805893595828e-14,1.4582368655946936e-11,1.613007625542e-12,1.88443942898064e-18,2.772283046270296e-12,1.010556288901188e-14,9.27006640260962e-13,7.781612131419319e-16,6.441948549699323e-18,2.26565128727669e-17,3.900097187292483e-24,2.8887669393403836e-22,1.8814290642498206e-11,4.691989665051706e-20,2.171618565825479e-17,1.3394496734032184e-16,3.76,0.0,0.42618282464207674,0.9983929160966198,0.0007583520974009589,3.8064091571370735e-15,0.12911369855170446,0.10119618682343806,0.026174754444074938,3.8513944809003e-06,0.000776729775693749,0.0006703210783727139,2.4718037713833935e-09,2.533338325887878e-10,9.661958840465929e-15,4.5466585962381875e-05,7.965305898786439e-11,3.408485504032609e-11,2.1632509037376028e-07,8.085891609933892e-11,6.076002392639343e-11,9.8743465535257e-17,5.6259772522470054e-11,1.8704176316511444e-13,6.782671029245807e-12,2.8663045479778405e-11,5.714412942946961e-18,5.855736534064074e-17,5.182226991200537e-10,2.495647841595886e-12,1.3537415366612717e-05,7.098811609845109e-05,7.559084583836337e-05,1.7362011788971547e-05,0.0007769028919717043,0.000624395793023226,0.0018007571194551377,1.3318885256581178e-05,2.573137553784346e-06,1.0403474155847506e-05,2.681211564473339e-05,5.392260876398425e-05,0.00017334834932581
9.346833198595745e-06,0.7180435854818221,0.00014021746454406426,3.6834666504140236e-05,8.352580156535589e-05,0.0015287353270797145,0.0,0.0,0.00021156045197808884,1.7155439564580603e-06,0.0001785904055670271,2.579226297951046e-08,1.1283097252116183e-05,1.0639017759746409e-17,3.798369838305104e-14,2.434244075900227e-11,1.5805067905146852e-12,1.3829770091473443e-05,1.4902569708063562e-14,1.5076118980320866e-11,1.7448134261657213e-12,2.039768687703808e-18,2.768971058410124e-12,1.098281936982155e-14,9.792914775468534e-13,8.39765835395893e-16,7.219685094488261e-18,2.3350333145758932e-17,4.360214161126161e-24,3.081913660192233e-22,1.9983156792720883e-11,5.199383614688958e-20,2.420199667701078e-17,1.4876685963935722e-16,3.76,0.0,0.42487530292044,0.9983565629855498,0.0007911578399610549,4.19282982025172e-15,0.1303085604257931,0.10207877133661673,0.026440707446734612,3.84165472079829e-06,0.0007767014925280747,0.0006839279584444123,2.522548434939934e-09,2.5392457682600694e-10,9.743593642244508e-15,4.63796011043241e-05,8.303343560535508e-11,3.552358781799198e-11,2.2490094722278645e-07,8.42846077580863e-11,6.387103653526685e-11,1.0290630491284278e-16,5.862606887797626e-11,1.9490935581273037e-13,7.067978316126177e-12,2.986769301795656e-11,5.955320551126557e-18,6.102602758483551e-17,5.460989307193393e-10,2.520325339986465e-12,1.3832555457745125e-05,7.47503173801294e-05,7.814232677918723e-05,1.796581004089887e-05,0.0008043662743890936,0.0006485050295927614,0.0018724299899141607,1.3889818930842383e-05,2.6794606528745928e-06,1.087687924750544e-05,2.8044270590474602e-05,5.645732949924699e-05,0.00018282760817200743
9.444659555485055e-06,0.7182116936454261,0.00014513739511300567,3.8414133504068676e-05,8.664546732011245e-05,0.0015873647123359432,0.0,0.0,0.0002208198402191,1.8083619927083784e-06,0.00018812698426747508,2.8232217717945868e-08,1.1808767023829316e-05,1.139985534431898e-17,3.931817186245442e-14,2.4308523816666968e-11,1.6715275554502582e-12,1.4116634889389436e-05,1.602002275023092e-14,1.5582592089819145e-11,1.886267443889463e-12,2.2066097867003817e-18,2.7656242391530297e-12,1.1939014315011493e-14,1.0342077893741564e-12,9.062228680971926e-16,8.085526768844349e-18,2.40575747559969e-17,4.8741849100151134e-24,3.2865081416707382e-22,2.1217477326124593e-11,5.761035553695129e-20,2.695438878635593e-17,1.6516709372042167e-16,3.76,0.0,0.4235671624900819,0.9983187832386472,0.0008252099126083564,4.617672069921963e-15,0.13150000658610633,0.10295643912734885,0.0267070983870578,3.831901101398929e-06,0.0007766720864690775,0.0006976573828808584,2.573755912606838e-09,2.545102759818526e-10,9.824701150177612e-15,4.730604749219361e-05,8.651662787776784e-11,3.7005802520318936e-11,2.3382949696992998e-07,8.781422812451114e-11,6.712540109820197e-11,1.071941459871918e-16,6.106358820757058e-11,2.0301377180473026e-13,7.361873847101921e-12,3.110856771869309e-11,6.20346208941344e-18,6.356881859507763e-17,5.75138171358537e-10,2.5450257659275163e-12,1.413246462184402e-05,7.868611676187889e-05,8.077175266771967e-05,1.8588367554852797e-05,0.0008326917588248572,0.0006733721470289224,0.0019465384921974525,1.4482463206492514e-05,2.789834637095083e-06,1.1369040173045333e-05,2.932551158557732e-05,5.909487812953207e-05,0.0001927499669977788
