Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664)
0.03643716264862942,0.46858962087578254,2.7281624276892433e-09,5.576202026336844e-10,9.779590276346759e-08,2.8714984487539057e-05,0.0,0.0,0.00018959321095048554,0.0003249864316329745,0.00011081520333094734,2.5302264508790507e-06,7.34867353744207e-11,5.347026638272935e-30,8.666261703161906e-22,1.2223149250681729e-14,1.7204646035806298e-10,6.626294869224679e-05,1.2988830081280964e-22,4.642946006763708e-22,1.3933236915664288e-20,1.5803245055934834e-26,8.527232093060254e-17,7.455897526418337e-12,1.925935818299563e-13,1.9042837824401175e-15,2.5818878835049876e-23,1.0123892409825576e-15,5.847436180881257e-15,6.131965066562504e-20,1.718544294411917e-12,1.790485385323774e-19,3.0338296915530442e-21,4.490685934831654e-16,3.76,0.0,0.781554681489163,0.9980342745889256,0.001946910054849377,7.114787321675267e-08,0.00781933954783881,0.004491883594812448,0.0024646108350182376,1.168341472887938e-10,1.3736500080772098e-05,1.029901714322394e-07,9.991830775482687e-17,6.235131426743823e-18,4.4678141277409294e-17,4.18008593672368e-05,2.0002704414585094e-19,2.29992062257094e-20,0.0006045576333614352,4.83168412741456e-18,2.9458090327644906e-14,8.794372242753565e-25,2.71301654464833e-18,1.2508702686733024e-19,1.5442302995176636e-17,6.56941470862148e-16,2.725513900544677e-26,4.288663631402151e-25,1.8072040461542744e-13,5.351244567779912e-16,8.152608248356688e-05,1.7120670373437573e-05,4.11132154549273e-07,8.033681572194867e-08,3.3919381555714543e-06,0.001333614609858441,0.0023690560045252144,2.3092794736100097e-08,2.3179859572452474e-09,4.81030275068177e-11,2.8489179630118352e-11,1.933291182910092e-09,8.611834073235523e-08,8.999801496001756e-06,3.0173680893800913e-09,3.764468787025887e-08,5.817493794656227e-08,2.5818587275939778e-18,1.5253720335574174e-09,5.123383664210929e-16,1.8740943774872467e-08,8.525677796014683e-09,7.421300355515842e-08,2.1335702198275127e-12,2.896006327474283e-17,1.7101906705875313e-13,3.000014873212494e-07,9.425810313550742e-10,2.8366068963363446e-08,4.352768327794905e-08,1.9129608950589545e-08,3.6309542325847995e-10,1.0833758961506835e-13,9.10943774783547e-11,7.070610806413889e-17
0.03680047768959674,0.46859848308170665,2.7856457521934395e-09,5.740856242032295e-10,1.0024267286377873e-07,2.962606169498944e-05,0.0,0.0,0.00019218245480046985,0.0003337769774671605,0.00011358847601819869,2.6495705243146946e-06,7.607440740468401e-11,5.797961384621602e-30,9.205740586951058e-22,1.2716529228047361e-14,1.7529116669008322e-10,6.747853417956725e-05,1.4289651025749756e-22,4.766562898163123e-22,1.512507215654302e-20,1.6642189286306691e-26,8.871780164336602e-17,7.895604298371183e-12,1.9891914920633574e-13,2.0507391506830214e-15,2.7865872971311513e-23,1.0659274395808553e-15,6.157841934424269e-15,6.520536380156786e-20,1.7740822771959769e-12,1.8698849778466808e-19,3.2042922684889522e-21,4.794853752328922e-16,3.76,0.0,0.7813460269695265,0.9979731977283794,0.0020189191781441545,7.346593695115303e-08,0.007898107670815717,0.004519023945853985,0.0024904183969190075,1.1680952905119836e-10,1.373565944169449e-05,1.0488020648124442e-07,1.0175253124732013e-16,6.254315077476897e-18,4.4944490056074756e-17,4.228972931742556e-05,2.0746037794687476e-19,2.3852139414519473e-20,0.000624672924067673,5.010884072352247e-18,3.010002993178964e-14,9.120454899011685e-25,2.8145673588909626e-18,1.2976925044340094e-19,1.6020335340325997e-17,6.815322833561422e-16,2.826572028842169e-26,4.447681099477798e-25,1.946956725356628e-13,5.406845632258909e-16,8.32984544376395e-05,1.7880562513193287e-05,4.2353601347669366e-07,8.250613804575321e-08,3.4835340233392236e-06,0.0013827429863278854,0.0024508554145431572,2.3554375594856264e-08,2.3686293267418076e-09,4.9572303287053374e-11,2.9497110114604194e-11,2.001717823234465e-09,8.755458715448122e-08,9.592138683794682e-06,3.1035980407998397e-09,3.8658149746449484e-08,6.015581233542414e-08,2.7023687813500783e-18,1.5792375294064108e-09,5.304304548161172e-16,1.930486933347821e-08,8.733174319921962e-09,7.646703708815404e-08,2.1994449241572853e-12,2.998271647588094e-17,1.7705815418017858e-13,3.095519890986648e-07,9.646861109965476e-10,2.926675664047934e-08,4.4705151725309476e-08,1.9937218672958722e-08,3.747645059978854e-10,1.1161912953329438e-13,9.322323671418306e-11,7.237534706991241e-17
0.037163792730564055,0.46860740555744823,2.843528886782257e-09,5.908008651797198e-10,1.0271371442513244e-07,3.055593381472581e-05,0.0,0.0,0.00019476479454882484,0.0003426757007174761,0.00011640403660535909,2.77312628508295e-06,7.871935587514146e-11,6.278945571243307e-30,9.771295662258765e-22,1.3223417648848487e-14,1.7853668711130446e-10,6.870151911618281e-05,1.5705222508130988e-22,4.89187408819893e-22,1.6404391975138147e-20,1.7515080097075492e-26,9.225731650587403e-17,8.354885126664178e-12,2.0533912855986866e-13,2.2067520558315973e-15,3.0046172415077666e-23,1.1216169119879112e-15,6.47981541804534e-15,6.929335581380527e-20,1.830622945504518e-12,1.9516907440593494e-19,3.3826175379975448e-21,5.115285611746493e-16,3.76,0.0,0.7811341656426452,0.9979108796501318,0.0020927118764421694,7.58275124913088e-08,0.007976889156195315,0.004545672886256335,0.002516282015242174,1.1678432153251713e-10,1.3734801719059319e-05,1.0678204064614125e-07,1.0359821177058399e-16,6.2733244276764864e-18,4.5205846698707276e-17,4.277822736900338e-05,2.1507779644617063e-19,2.4726073451175253e-20,0.0006451776916607755,5.1944967151058025e-18,3.0745193074293515e-14,9.454564403450691e-25,2.9186467323074495e-18,1.345680616641589e-19,1.6612760732853515e-17,7.067354192141252e-16,2.930117803208645e-26,4.610612940269719e-25,2.0957174349158586e-13,5.462551930756513e-16,8.509614844349803e-05,1.866391938071656e-05,4.3618834590399286e-07,8.470938912893169e-08,3.576558495955615e-06,0.0014331708674635412,0.0025345106628485506,2.4016542944393676e-08,2.419616478152818e-09,5.1061626054128984e-11,3.052736755835265e-11,2.0716610711983935e-09,8.900618634246397e-08,1.0216889294054982e-05,3.1914726745110953e-09,3.968724700847462e-08,6.221297544759371e-08,2.8268887217796394e-18,1.634288719424279e-09,5.489207847736792e-16,1.9880005060090954e-08,8.943028513741492e-09,7.875208529054577e-08,2.266297260438761e-12,3.10278800286704e-17,1.8323017176295607e-13,3.192538543527432e-07,9.871427082477356e-10,3.0181568028203e-08,4.590108640777407e-08,2.077436467126626e-08,3.867648343363773e-10,1.1494525342792904e-13,9.5385590374866e-11,7.407112902056441e-17
0.03752710777153137,0.46861638899734315,2.901795150680096e-09,6.07763001310124e-10,1.052084329149346e-07,3.1504712545850836e-05,0.0,0.0,0.00019733977010782255,0.0003516807216720628,0.00011926215238196951,2.9009868857436517e-06,8.142180877025347e-11,6.79762052818278e-30,1.036374115762849e-21,1.3743955691730962e-14,1.8178197129424885e-10,6.99317716936269e-05,1.7244180844297828e-22,5.0188724589304315e-22,1.7776489659940434e-20,1.8422847925464315e-26,9.589179904873937e-17,8.834282487384861e-12,2.118515069348905e-13,2.3728302988394214e-15,3.236641649134522e-23,1.179515014649137e-15,6.81356036087842e-15,7.35912589398038e-20,1.8881631265914285e-12,2.0359347126688155e-19,3.569085600420215e-21,5.452589159350303e-16,3.76,0.0,0.7809190625962802,0.9978473136960485,0.0021683052401475565,7.823259288149248e-08,0.008055683805452898,0.00457182986776508,0.002542202887301417,1.1675851943319084e-10,1.3733926821226862e-05,1.0869549278409305e-07,1.0545517349322526e-16,6.2921595834000705e-18,4.546220549385764e-17,4.3266332903396576e-05,2.2288117429095417e-19,2.562121506901828e-20,0.0006660719565936458,5.3825655035386305e-18,3.1393386465303094e-14,9.79677972376428e-25,3.0252801310658006e-18,1.394846347901815e-19,1.7219724138431892e-17,7.325570459199184e-16,3.0361756969692367e-26,4.777497663161995e-25,2.253935110812801e-13,5.518365757478957e-16,8.691942521494892e-05,1.9471068005798662e-05,4.4909074572639794e-07,8.694653516484023e-08,3.6710099125861786e-06,0.0014849172358671909,0.0026200350577661783,2.4479116650591386e-08,2.4709363140198112e-09,5.2570522476219734e-11,3.1580054913136176e-11,2.143127941316011e-09,9.0473166335985e-08,1.0875444878725925e-05,3.280991610602163e-09,4.073195278585315e-08,6.434908703197838e-08,2.9554826653789274e-18,1.6905306070558148e-09,5.678110367162577e-16,2.0466418376177768e-08,9.155222667067233e-09,8.106754783861914e-08,2.3341133637675424e-12,3.2095648912761283e-17,1.8953568067156997e-13,3.2910508314110665e-07,1.009946249907265e-09,3.111030655626877e-08,4.7115467555453504e-08,2.164197796022039e-08,3.99102540675848e-10,1.1831505942773904e-13,9.758097860867313e-11,7.579311632651087e-17
0.037890422812498686,0.46862543408270363,2.9604274513257582e-09,6.249689361185265e-10,1.0772621794808903e-07,3.247250340701813e-05,0.0,0.0,0.0001999069213432278,0.0003607900847498927,0.00012216308848849445,3.0332459080085937e-06,8.41819656717208e-11,7.349919563836953e-30,1.0983893791170878e-21,1.427827958264625e-14,1.8502597799054315e-10,7.116916019469853e-05,1.8915686543098292e-22,5.147550667625671e-22,1.9246903181143253e-20,1.9366494309401013e-26,9.96221453537206e-17,9.334340289347792e-12,2.1845418256597525e-13,2.5495019781313973e-15,3.4833454131765436e-23,1.2396797053223569e-15,7.15927587308369e-15,7.810681696071273e-20,1.946699118166857e-12,2.12264817764157e-19,3.7639826969918846e-21,5.807381686648338e-16,3.76,0.0,0.7807006834994512,0.997782493591359,0.0022457159080539637,8.0681155859083e-08,0.008134491415730012,0.004597494528257806,0.002568182227816124,1.1673211758302812e-10,1.3733034661833834e-05,1.1062038216956462e-07,1.0732324098697897e-16,6.310820728956822e-18,4.5713562633521556e-17,4.375402533711581e-05,2.308723528672931e-19,2.6537766913056225e-20,0.0006873555830781827,5.575133026474641e-18,3.2044415812977824e-14,1.0147178264415782e-24,3.134492529098699e-18,1.445201213859159e-19,1.7841367720837695e-17,7.590032117563567e-16,3.144769698979473e-26,4.948373015213851e-25,2.4220729458258383e-13,5.574289443030464e-16,8.876854723966912e-05,2.0302327969993933e-05,4.622447090704443e-07,8.92175264903105e-08,3.766885953567981e-06,0.0015380009887893296,0.0027074413320042753,2.4941916390411454e-08,2.5225776415463054e-09,5.409849969335527e-11,3.265526602060914e-11,2.2161248293931416e-09,9.195555106615274e-08,1.156923764944217e-05,3.372153757075628e-09,4.1792232757675e-08,6.65668694953406e-08,3.0882133060472476e-18,1.7479676948731337e-09,5.871027228363327e-16,2.1064172119191705e-08,9.369738450979442e-09,8.3412805229025e-08,2.402878850988137e-12,3.318610859866342e-17,1.9597518561222547e-13,3.3910356949433503e-07,1.0330919195849235e-09,3.20527655614262e-08,4.834826657135392e-08,2.2541010019314968e-08,4.117837081295134e-10,1.2172761753587424e-13,9.980891790766815e-11,7.754095308118998e-17
0.03861705289443332,0.46864371184696635,3.0787198077808796e-09,6.600989664607333e-10,1.1282846751283406e-07,3.446551187791647e-05,0.0,0.0,0.00020501590990043393,0.000379313635093128,0.00012809447056151031,3.3113354568001033e-06,8.987604459334262e-11,8.570418359279165e-30,1.2310592578952515e-21,1.5388804271022796e-14,1.915060430675981e-10,7.366481911529623e-05,2.2695738293745695e-22,5.409916251998509e-22,2.25060950474272e-20,2.136503789844504e-26,1.0737382079953097e-16,1.0398616875963856e-11,2.319215856251417e-13,2.936842422200381e-15,4.023635611375794e-23,1.3670435861410281e-15,7.887390438128211e-15,8.782237946170028e-20,2.0667410700810254e-12,2.3036049338080327e-19,4.180239302055146e-21,6.571948507857206e-16,3.76,0.0,0.7802539628693034,0.9976490677840885,0.002406053383942487,8.57085646191908e-08,0.008292144686380438,0.004647346369371782,0.0026203212616305984,1.1667749461613648e-10,1.3731198239793216e-05,1.1450375232608436e-07,1.1109199403568926e-16,6.347622119641028e-18,4.620126624466363e-17,4.472808872344984e-05,2.47425309646885e-19,2.8435891204761213e-20,0.00073108959825611,5.973930291096995e-18,3.3354201024697486e-14,1.0872826727028508e-24,3.360751729462652e-18,1.5495232646871615e-19,1.9129249901892588e-17,8.137927511455846e-16,3.369659535594205e-26,5.302242743710712e-25,2.7900332863665905e-13,5.686475898880424e-16,9.254538532483377e-05,2.2038421125839853e-05,4.893127963560965e-07,9.386076451822106e-08,3.962899239944936e-06,0.0016482557459540348,0.00288794749952602,2.5867472515199913e-08,2.6267795582137026e-09,5.720962974787355e-11,3.4873588262388206e-11,2.366731078502689e-09,9.496660898935091e-08,1.306846866042788e-05,3.559399745365471e-09,4.395933971386265e-08,7.125865103862451e-08,3.3663278607021754e-18,1.8664429223884114e-09,6.268955868868494e-16,2.2293928156018256e-08,9.80565848009113e-09,8.819013560655158e-08,2.543197978120217e-12,3.5435393675311987e-17,2.0925791549857076e-13,3.5953337262199026e-07,1.0803891888696152e-09,3.3977969042661015e-08,5.0868958272450805e-08,2.4437238078477e-08,4.3820048048646297e-10,1.2867713690422766e-13,1.0436040014694712e-10,8.111266166930238e-17
0.03927101996817449,0.4686603792129843,3.186255306477063e-09,6.925152656606169e-10,1.1749293570725276e-07,3.6325168221276544e-05,0.0,0.0,0.0002095826224000524,0.00039632050580401583,0.00013358177026984812,3.5776048762490804e-06,9.51994652814875e-11,9.806164691088936e-30,1.3607581358279878e-21,1.6436684799049562e-14,1.9732349464783006e-10,7.593400078596962e-05,2.665453056232285e-22,5.651712862561849e-22,2.5836422397321647e-20,2.329581679421963e-26,1.146863734945004e-16,1.143259183709399e-11,2.443282281436964e-13,3.3274090153131426e-15,4.567401060217169e-23,1.490015951604622e-15,8.585526895547336e-15,9.739042589733408e-20,2.1781364853740964e-12,2.475209616477362e-19,4.586692575455973e-21,7.326245985205229e-16,3.76,0.0,0.7798403784830618,0.9975246404760673,0.002556729556279423,9.038140992559197e-08,0.008434074833676001,0.00469052947236536,0.0026674589054635277,1.16626233696478e-10,1.3729485669985892e-05,1.1803609906100981e-07,1.1452010449756452e-16,6.380151716822043e-18,4.662309467715266e-17,4.5603127071705084e-05,2.629830309876961e-19,3.021937408380344e-20,0.000771777278665522,6.348642914547511e-18,3.454074188475267e-14,1.1554641020181403e-24,3.5734454862265725e-18,1.6475907547298903e-19,2.0339917970772637e-17,8.652974571371119e-16,3.5809644756146513e-26,5.634736300953762e-25,3.1600639766448283e-13,5.787843574770495e-16,9.603559675318084e-05,2.3686408256000627e-05,5.145472779303006e-07,9.81545916504864e-08,4.144146087963426e-06,0.0017522463319752236,0.003056954604802835,2.669943780281558e-08,2.7215467500907167e-09,6.00695728540084e-11,3.694785823702788e-11,2.5075604416852095e-09,9.772939701183645e-08,1.4553498490449385e-05,3.733515338012002e-09,4.5962496773064185e-08,7.578916903293628e-08,3.631375479146159e-18,1.9771928039027257e-09,6.640936869570221e-16,2.3440022523124505e-08,1.0205729809367358e-08,9.258505443013135e-08,2.6725779560649132e-12,3.753800940668411e-17,2.2167451605033983e-13,3.784005882567708e-07,1.1240736747918943e-09,3.5755303205264795e-08,5.320009395863117e-08,2.6261256107075736e-08,4.6321004282128706e-10,1.350680567375909e-13,1.0856274032424777e-10,8.441167061829995e-17
0.03992498704191566,0.46867725625825557,3.2946934435134202e-09,7.256656623914945e-10,1.2222193458872484e-07,3.824776829358725e-05,0.0,0.0,0.0002141168236854636,0.0004136315578418029,0.00013921181644029916,3.859596038496979e-06,1.0071159780594275e-10,1.1038729500862901e-29,1.500702728874221e-21,1.7531110474826667e-14,2.031210939876791e-10,7.822426848998577e-05,3.121161391377966e-22,5.89883001749259e-22,2.9583343390836384e-20,2.5357683862742548e-26,1.223216552558808e-16,1.2541975303878046e-11,2.5699089081074214e-13,3.761490383758057e-15,5.1703381100324304e-23,1.6212590801245454e-15,9.325307125230495e-15,1.0778825584143849e-19,2.2926764793311547e-12,2.655265680094407e-19,5.025180877090225e-21,8.147202597953201e-16,3.76,0.0,0.7794156746824331,0.9973960702860646,0.002713530696986974,9.519410446955758e-08,0.008576043624344592,0.004732120342603738,0.002714805699246389,1.1657295543921398e-10,1.3727716079425295e-05,1.2160271895545625e-07,1.1798149563633664e-16,6.4121239890377e-18,4.70287456874581e-17,4.647650815625717e-05,2.791763156651512e-19,3.2075187465374637e-20,0.0008137172761443759,6.7385538207085276e-18,3.5733418385584406e-14,1.2264100032686846e-24,3.79486064319956e-18,1.7496795496434141e-19,2.1600230095575048e-17,9.189141746298653e-16,3.800836947462116e-26,5.980711081790047e-25,3.570092706847584e-13,5.889605167476321e-16,9.961370039503614e-05,2.541711310293849e-05,5.406151716325645e-07,1.0255653552572794e-07,4.329940858056319e-06,0.001860858888151207,0.0032322294566763743,2.752933626540557e-08,2.817177761491084e-09,6.298282299118395e-11,3.909612988064569e-11,2.6534170104747238e-09,1.0054226943764781e-07,1.617685795936374e-05,3.912905299824948e-09,4.801522190729987e-08,8.062951898285528e-08,3.9107276891842556e-18,2.091861306809293e-09,7.026079403657852e-16,2.4623607139174332e-08,1.0613009517183873e-08,9.706609159732772e-08,2.8047889433302872e-12,3.971501975265057e-17,2.345304387018226e-13,3.977075347290899e-07,1.168781135592071e-09,3.7573437515597305e-08,5.559003058005887e-08,2.8202791522473573e-08,4.894242163069704e-10,1.4158188508901226e-13,1.1286199554705715e-10,8.778809511616219e-17
0.04057895411565683,0.4686943464197677,3.403921353310193e-09,7.595261597045671e-10,1.2701134783442932e-07,4.0233686906422285e-05,0.0,0.0,0.00021861582739229825,0.0004312326410666914,0.0001449860569779754,4.157864995061082e-06,1.0641251355152167e-10,1.2608441762522221e-29,1.6513619103805456e-21,1.8672680812969594e-14,2.0889317761054406e-10,8.053486988596668e-05,3.6442405779017957e-22,6.151219590415522e-22,3.378892343727092e-20,2.755645989173955e-26,1.3028342578996489e-16,1.3729920935097012e-11,2.698943689772156e-13,4.2429641901429675e-15,5.837196325363585e-23,1.7611303893371488e-15,1.0107693263134868e-14,1.190638278258074e-19,2.4103202887332604e-12,2.843925534133097e-19,5.497585126895314e-21,9.038707454498778e-16,3.76,0.0,0.7789796751856863,0.9972633352472003,0.0028765360006730357,1.0014598024068805e-07,0.008718049722153214,0.004772123599836679,0.0027623693851937014,1.1651763480233251e-10,1.3725889165767946e-05,1.2520258305562477e-07,1.2147516858985563e-16,6.443542865840112e-18,4.741826595985179e-17,4.734811294590037e-05,2.9601466969242727e-19,3.400436179102805e-20,0.0008569032081913707,7.143879577705422e-18,3.6931079489842834e-14,1.3001597308067953e-24,4.025124551816344e-18,1.8558483723737384e-19,2.291091122720628e-17,9.746737464084433e-16,4.029398916437736e-26,6.340359001648675e-25,4.0233361685972305e-13,5.991775659995746e-16,0.00010328127891152794,2.7232090027959635e-05,5.675211054578456e-07,1.07065677995502e-07,4.52024415826371e-06,0.0019741990913312094,0.003413823960512988,2.835612681591441e-08,2.9136046480797244e-09,6.594585555205987e-11,4.131859855942118e-11,2.8043141867971985e-09,1.0340520543146141e-07,1.7948401508319324e-05,4.097537439385388e-09,5.0117023620024976e-08,8.579785623991984e-08,4.20468852844225e-18,2.2104554034503453e-09,7.424406883269099e-16,2.584485734236011e-08,1.1027367913379947e-08,1.0162906261022718e-07,2.9397314055733156e-12,4.1966557016117514e-17,2.4782646445402375e-13,4.174383753215741e-07,1.2144753387447185e-09,3.9430829255612493e-08,5.8038251786332367e-08,3.026811507461009e-08,5.168760099264726e-10,1.4821236304319988e-13,1.172545560445039e-10,9.123924358381948e-17
0.041232921189398,0.4687116529583126,3.513822952155319e-09,7.940711483126972e-10,1.3185690448226134e-07,4.2283224310210666e-05,0.0,0.0,0.00022307694801321164,0.0004491088158421663,0.00015090590481745803,4.47296904226854e-06,1.1230194941055441e-10,1.436109962208789e-29,1.8131968778848884e-21,1.9861934428755923e-14,2.1463422548796854e-10,8.286506135467775e-05,4.242969606641746e-22,6.408832809564979e-22,3.849834846504973e-20,2.9897720252457214e-26,1.385749892882628e-16,1.4999553969300453e-11,2.8302269865870183e-13,4.775959546862108e-15,6.572939065232128e-23,1.9099921187705927e-15,1.0933580565295045e-14,1.3126546126268882e-19,2.5310216443681905e-12,3.041331837846788e-19,6.005842796511594e-21,1.0004712023457965e-15,3.76,0.0,0.7785322115836101,0.9971264178553859,0.0030458190202205947,1.0523621904151773e-07,0.008860091747909905,0.004810545801434582,0.002810157901583345,1.1646024836041052e-10,1.3724004688094137e-05,1.2883467269230544e-07,1.2500013446022e-16,6.47441310561014e-18,4.779172202134153e-17,4.821782277514011e-05,3.13507236935427e-19,3.600788307657991e-20,0.0009013271017023979,7.564827418195104e-18,3.8132574895530735e-14,1.376750940565524e-24,4.264359174135888e-18,1.96615346087703e-19,2.4272655638717833e-17,1.0326057101156289e-15,4.266767084175164e-26,6.713863693448259e-25,4.523157940860754e-13,6.094370454160361e-16,0.00010703992585089533,2.913279182953262e-05,5.952683447863242e-07,1.116809022330401e-07,4.715008506124033e-06,0.002092370824392879,0.0036017830793581614,2.9178777047906874e-08,3.010758951562471e-09,6.895497768391945e-11,4.3615350817824584e-11,2.960257982035028e-09,1.0631813543716475e-07,1.9878423384265586e-05,4.287372113350702e-09,5.226731965146795e-08,9.131299257063305e-08,4.513541197270153e-18,2.3329761220393737e-09,7.835922755775329e-16,2.710388520945122e-08,1.1448668609458776e-08,1.0626965943781541e-07,3.0773023444705694e-12,4.4292640649884284e-17,2.6156270784911405e-13,4.375763419231281e-07,1.2611179213809895e-09,4.132584762465138e-08,6.054413084574182e-08,3.2463697335922485e-08,5.455975071971016e-10,1.5495305232263668e-13,1.2173660619005468e-10,9.47622624518573e-17
