Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210)
1.6268150666804495e-09,0.7252105912955668,0.0,1.0762780545535094e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355897994466089,0.9994016482887198,0.0,0.0,2.213882655148087e-05,1.524401084415376e-05,4.352674079948723e-06,2.5420759415394105e-06,0.0005983517112793931,6.900428698735798e-12,6.566293810364715e-20,5.188497877740544e-11,2.6729417297011e-18
1.649589109582914e-09,0.7252106307570622,0.0,1.0913430638091685e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355894895254692,0.999401166139819,0.0,0.0,2.244874789052834e-05,1.5470617064981624e-05,4.414059302731404e-06,2.564004820348387e-06,0.000598833860180047,7.0996842341308836e-12,6.849393363915395e-20,5.2503095575429656e-11,2.751169031106738e-18
1.6723631524853787e-09,0.7252106702185448,0.0,1.1064080660099154e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355891796044321,0.9994007121411024,0.0,0.0,2.2758669129848384e-05,1.569748582076958e-05,4.4754535029408985e-06,2.5856620883767664e-06,0.0005992878588966399,7.301878568630463e-12,7.140594010653932e-20,5.31140010314023e-11,2.8305605762023736e-18
1.6951371953878433e-09,0.7252107096800149,0.0,1.121473061570367e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355888696834975,0.9994002846381886,0.0,0.0,2.3068590269444346e-05,1.5924613858776502e-05,4.536856569194748e-06,2.607051109687851e-06,0.0005997153618104279,7.50701502755467e-12,7.440013716675263e-20,5.371775212965275e-11,2.9111174193258424e-18
1.7179112382903079e-09,0.7252107491414722,0.0,1.136538050875012e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355885597626658,0.9993998820969057,0.0,0.0,2.337851130931953e-05,1.615199796669569e-05,4.598268391491412e-06,2.6281752065264447e-06,0.0006001179030932278,7.715096894875886e-12,7.747770561645255e-20,5.431440905118056e-11,2.9928405970856126e-18
1.7406852811927725e-09,0.7252107886029165,0.0,1.1516030342921045e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355882498419367,0.9993995030478658,0.0,0.0,2.368843224947721e-05,1.6379634971847902e-05,4.659688861186005e-06,2.6490376601536427e-06,0.0006004969521331164,7.926127414044043e-12,8.063982736077028e-20,5.490403159232931e-11,3.0757311506261817e-18
1.7634593240952371e-09,0.7252108280643484,0.0,1.1666680121621185e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355879399213103,0.999399146132523,0.0,0.0,2.3998353089920593e-05,1.6607521741021445e-05,4.721117870981726e-06,2.669641711012051e-06,0.0006008538674759159,8.140109788150071e-12,8.388768540793453e-20,5.548668246599846e-11,3.1597901013085664e-18
1.7862333669977017e-09,0.7252108675257676,0.0,1.1817329848094193e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355876300007864,0.9993988100566081,0.0,0.0,2.4308273830652877e-05,1.683565517980263e-05,4.782555314909738e-06,2.6899905594184006e-06,0.0006011899433907531,8.357047180610625e-12,8.722246384667338e-20,5.606242432581853e-11,3.2450184716692157e-18
1.8090074099001663e-09,0.7252109069871739,0.0,1.1967979525401726e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355873200803653,0.999398493598476,0.0,0.0,2.4618194471677196e-05,1.7064032231823077e-05,4.844001088302584e-06,2.7100873663419474e-06,0.0006015064015228388,8.576942715937766e-12,9.064534782083529e-20,5.663132064072849e-11,3.331417277807493e-18
1.831781452802631e-09,0.7252109464485677,0.0,1.2118629156420606e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355870101600469,0.9993981956102304,0.0,0.0,2.4928115012996667e-05,1.729264987885826e-05,4.905455087797536e-06,2.7299352533025726e-06,0.0006018043897683482,8.799799479638184e-12,9.41575235327125e-20,5.7193435726402857e-11,3.4189875286445267e-18
1.87732953860756e-09,0.7252110253713172,0.0,1.2419928290255156e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355863903197179,0.9993976507887935,0.0,0.0,2.554795579653329e-05,1.7750595069938842e-05,5.028387357966127e-06,2.7688965622232325e-06,0.0006023492112053575,9.254408845146202e-12,1.0145450007354909e-19,5.829758359864264e-11,3.597646355408119e-18
1.918322815831996e-09,0.7252110964017484,0.0,1.269109737788858e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.935585832463773,0.9993972134457976,0.0,0.0,2.6105812160756065e-05,1.8163539054960624e-05,5.139053523345322e-06,2.803140966231933e-06,0.0006027865542013553,9.673714854920007e-12,1.0833907754481145e-19,5.926878449508976e-11,3.762455595768922e-18
1.959316093056432e-09,0.7252111674321383,0.0,1.2962266353035164e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355852746081608,0.9993968209867826,0.0,0.0,2.6663668201981734e-05,1.85772173088525e-05,5.249744791287545e-06,2.8366256774724076e-06,0.0006031790132161437,1.0102661512018816e-11,1.1553145431869074e-19,6.021904209423381e-11,3.931075652957091e-18
2.000309370280868e-09,0.7252112384624868,0.0,1.3233435227233546e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355847167528811,0.9993964688076561,0.0,0.0,2.7221523920227093e-05,1.8991613537160602e-05,5.360460603729243e-06,2.8693675480553676e-06,0.0006035311923424893,1.05412654737478e-11,1.2303858419116826e-19,6.11487465858557e-11,4.103512145015056e-18
2.041302647505304e-09,0.7252113094927947,0.0,1.3504604010859497e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355841588979341,0.9993961527683252,0.0,0.0,2.777937931550857e-05,1.9406711805978075e-05,5.4712004149467e-06,2.9013830572046945e-06,0.0006038472316735498,1.0989543028721965e-11,1.3086743072483162e-19,6.205828849946216e-11,4.279770615922139e-18
2.08229592472974e-09,0.7252113805230612,0.0,1.3775772713218635e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355836010433197,0.9993958691557017,0.0,0.0,2.8337234387842238e-05,1.982249653506073e-05,5.58196369132115e-06,2.932688318377493e-06,0.0006041308442970981,1.144751010390603e-11,1.3902496701678097e-19,6.294805791396996e-11,4.4598565340607345e-18
2.123289201954176e-09,0.7252114515532867,0.0,1.4046941342647874e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.935583043189038,0.9993956146432355,0.0,0.0,2.8895089137243804e-05,2.0238952490379336e-05,5.692749911084712e-06,2.9632990869667216e-06,0.0006043853567633026,1.1915182272230322e-11,1.4751817544755045e-19,6.381844355200081e-11,4.643775290817127e-18
2.164282479178612e-09,0.7252115225834712,0.0,1.4318109906623445e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355824853350888,0.9993953862477867,0.0,0.0,2.945294356372865e-05,2.065606477611343e-05,5.8035585640473126e-06,2.9932307685814536e-06,0.0006046137522120072,1.239257476077781e-11,1.5635404741120905e-19,6.466983179054709e-11,4.831532200349576e-18
2.205275756403048e-09,0.7252115936136144,0.0,1.4589278411860662e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355819274814723,0.9993951812898481,0.0,0.0,3.0010797667311817e-05,2.1073818826622432e-05,5.9143891513226965e-06,3.0224984273506223e-06,0.0006048187101507436,1.287970245899433e-11,1.6553958304471297e-19,6.550260579401155e-11,5.023132498845616e-18
2.246269033627484e-09,0.7252116646437163,0.0,1.4860446864390988e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355813696281886,0.9993949973627713,0.0,0.0,3.056865144800801e-05,2.149220039910766e-05,6.025241185077818e-06,3.0511167935121853e-06,0.0006050026372275303,1.3376579926192315e-11,1.7508179098057538e-19,6.631714493201464e-11,5.218581343941092e-18
2.28726231085192e-09,0.7252117356737776,0.0,1.513161526962484e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355808117752374,0.9993948323077136,0.0,0.0,3.112650490583162e-05,2.191119556678308e-05,6.136114188299491e-06,3.0791002704761035e-06,0.0006051676922850203,1.3883221398534258e-11,1.8498768811670616e-19,6.71138243660071e-11,5.417883814319578e-18
2.328255588076356e-09,0.7252118067037975,0.0,1.5402783632413578e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355802539226189,0.999394684188913,0.0,0.0,3.1684358040796735e-05,2.23307907119872e-05,6.24700769455903e-06,3.1064629419482605e-06,0.0006053158110855977,1.4399640796076418e-11,1.9526429938427632e-19,6.789301463729291e-11,5.6210449093364295e-18
2.4102421425252283e-09,0.725211948763714,0.0,1.5945120247616954e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355791382183797,0.9993944319922765,0.0,0.0,3.2800063342206207e-05,2.3171727968034746e-05,6.468854401966659e-06,3.159380648078813e-06,0.0006055680077220728,1.5461867509325498e-11,2.1695780279199783e-19,6.940038450483232e-11,6.038962571809463e-18
2.4922286969741007e-09,0.7252120908234662,0.0,1.6487456739738012e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.935578022515471,0.9993942289073801,0.0,0.0,3.3915767352343054e-05,2.4014909148324496e-05,6.690777778670122e-06,3.2099764564971765e-06,0.0006057710926187248,1.6563365370264075e-11,2.40218652552895e-19,7.08421135744552e-11,6.472372727119641e-18
2.5660165959780857e-09,0.7252122186771024,0.0,1.6975559497338553e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.935577018383991,0.9993940801703426,0.0,0.0,3.491989985751251e-05,2.4775609265107874e-05,6.890571578342575e-06,3.2536117514714742e-06,0.000605919829656077,1.7588373583658287e-11,2.625401649381565e-19,7.208583601386534e-11,6.875718647574584e-18
2.6398044949820706e-09,0.7252123465306056,0.0,1.7463662188943325e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355760142535884,0.9993939577666346,0.0,0.0,3.5924031316905114e-05,2.553797831264048e-05,7.090422388554348e-06,3.295520044431821e-06,0.0006060422333639409,1.8645343368239452e-11,2.862182015339076e-19,7.328058386714984e-11,7.291669732015474e-18
2.7135923939860556e-09,0.7252124743839755,0.0,1.7951764826237754e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355750101242638,0.9993938570335906,0.0,0.0,3.692816173058942e-05,2.6301950206889806e-05,7.2903279457274306e-06,3.3357696810340286e-06,0.0006061429664081207,1.9734342270446758e-11,3.1129406709138284e-19,7.442824527831222e-11,7.720251312698247e-18
2.7873802929900406e-09,0.7252126022372123,0.0,1.8439867418833403e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355740059960168,0.999393774136048,0.0,0.0,3.7932291098631327e-05,2.7067461479319897e-05,7.49028607586242e-06,3.3744263019254892e-06,0.0006062258639505466,2.0855435162149893e-11,3.3780912948330936e-19,7.553064437887761e-11,8.161487893637353e-18
2.8611681919940255e-09,0.7252127300903161,0.0,1.8927969974643487e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355730018688475,0.9993937059165128,0.0,0.0,3.893641942109419e-05,2.78344511731345e-05,7.690294690987173e-06,3.411552950053042e-06,0.0006062940834856033,2.2008684346749023e-11,3.6580481621037147e-19,7.65895414386542e-11,8.615403160111967e-18
2.9349560909980105e-09,0.7252128579432865,0.0,1.9416072500183088e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355719977427561,0.9993936497753657,0.0,0.0,3.994054669803885e-05,2.8602860743816623e-05,7.890351785751956e-06,3.447210173527473e-06,0.0006063502246327282,2.3194149660881466e-11,3.9532261105293896e-19,7.760663361913852e-11,9.082019991104872e-18
3.0087439900019955e-09,0.7252129857961239,0.0,1.9904175000813613e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355709936177423,0.9993936035733272,0.0,0.0,4.094467292952388e-05,2.9372633963682484e-05,8.09045543416162e-06,3.481456124336119e-06,0.0006063964266712879,2.441188857202317e-11,4.2640405085851123e-19,7.858355611558825e-11,9.56136047353368e-18
3.0825318890059804e-09,0.7252131136488287,0.0,2.039227748094517e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355699894938064,0.9993935655506886,0.0,0.0,4.1948798115605505e-05,3.0143716830257823e-05,8.290603786438358e-06,3.5143466531023204e-06,0.0006064344493096726,2.5661956272181622e-11,4.59090722458383e-19,7.95218835278513e-11,1.0053445918119956e-17
3.1563197880099654e-09,0.7252132415014001,0.0,2.0880379944205997e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355689853709481,0.9993935342597347,0.0,0.0,4.295292225633787e-05,3.091605747822827e-05,8.490795066006707e-06,3.545935400148458e-06,0.0006064657402637154,2.694440576793394e-11,4.93424259705147e-19,8.042313137173697e-11,1.0558296876366955e-17
3.2301076870139503e-09,0.7252133693538381,0.0,2.1368482393582312e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355679812491675,0.9993935085089121,0.0,0.0,4.395704535177295e-05,3.168960609484209e-05,8.691027566596579e-06,3.5762738829885187e-06,0.0006064914910863373,2.8259287966934638e-11,5.29446340626927e-19,8.128875771017962e-11,1.1075933158628003e-17
3.3038955860179353e-09,0.725213497206143,0.0,2.185658483153247e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355669771284648,0.9993934873173013,0.0,0.0,4.496116740196073e-05,3.246431483865863e-05,8.891299649460679e-06,3.605411580360301e-06,0.0006065126826968293,2.96066517610021e-11,5.671986846947333e-19,8.212016488336099e-11,1.1606373853057468e-17
3.3776834850219203e-09,0.7252136250583151,0.0,2.2344687260079864e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355659730088397,0.9993934698775419,0.0,0.0,4.59652884069493e-05,3.324013776153275e-05,9.091609740702671e-06,3.633396012911032e-06,0.0006065301224563916,3.098654410589605e-11,6.067230501992221e-19,8.291870129922182e-11,1.2149637345278413e-17
3.4514713840259052e-09,0.7252137529103541,0.0,2.2832789680889364e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355649688902923,0.9993934555253183,0.0,0.0,4.6969408366784904e-05,3.401703073369791e-05,9.291956328711335e-06,3.6602728206782345e-06,0.0006065444746798126,3.239901009792642e-11,6.480612317322158e-19,8.368566324189489e-11,1.2705741338492634e-17
3.52525928302989e-09,0.7252138807622599,0.0,2.3320892095330805e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355639647728226,0.9993934437140507,0.0,0.0,4.797352728151194e-05,3.479495137181148e-05,9.492337961696174e-06,3.68608583750688e-06,0.000606556285947521,3.384409304753291e-11,6.912550577683779e-19,8.442229667130043e-11,1.3274702873825463e-17
3.599047182033875e-09,0.7252140086140328,0.0,2.380899450453144e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355629606564307,0.999393433993941,0.0,0.0,4.897764515117318e-05,3.557385896984004e-05,9.692753245320175e-06,3.7108771625295483e-06,0.0006065660060570969,3.532183454996075e-11,7.36346388342899e-19,8.512979900340064e-11,1.3856538350752754e-17
3.67283508103786e-09,0.7252141364656725,0.0,2.429709690941912e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355619565411165,0.9993934259947704,0.0,0.0,4.99817619758097e-05,3.635371443267643e-05,9.893200840426157e-06,3.73468722882114e-06,0.0006065740052277667,3.683227455314269e-11,7.833771128215467e-19,8.580932086617665e-11,1.4451263547523133e-17
3.746622980041845e-09,0.7252142643171793,0.0,2.4785199310757506e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.93556095242688,0.999393419411825,0.0,0.0,5.098587775546104e-05,3.713448021238597e-05,1.0093679460853071e-05,3.757554869334629e-06,0.0006065805881732847,3.8375451422892765e-11,8.323891477596018e-19,8.646196782418328e-11,1.505889364149418e-17
3.82041087904583e-09,0.7252143921685528,0.0,2.527330170917503e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355599483137214,0.9993934139943453,0.0,0.0,5.198999249016519e-05,3.7916120246978384e-05,1.0294187871338837e-05,3.779517380224479e-06,0.0006065860056528899,3.9951402005516936e-11,8.83424434846189e-19,8.708880206295973e-11,1.5679443229291102e-17
3.894198778049815e-09,0.7252145200197937,0.0,2.5761404105188816e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355589442016403,0.9993934095359933,0.0,0.0,5.2994106179958734e-05,3.869859990160373e-05,1.0494724885506162e-05,3.8006105816632804e-06,0.0006065904640050164,4.156016168794546e-11,9.365249389305546e-19,8.769084402689253e-11,1.6312926346693196e-17
3.9679866770538e-09,0.7252146478709011,0.0,2.6249506499224412e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.935557940090637,0.9993934058669727,0.0,0.0,5.3998218824876785e-05,3.94818859120743e-05,1.0695289363928e-05,3.820868876252651e-06,0.0006065941330254946,4.3201764455486313e-11,9.917326461269867e-19,8.82690740079278e-11,1.6959356488174174e-17
4.11556247506177e-09,0.7252149035727171,0.0,2.7225711282692784e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355559318718636,0.9993934003655222,0.0,0.0,5.600644098022045e-05,4.105075047916147e-05,1.1096496379687645e-05,3.859011596266359e-06,0.0006065996344759732,4.658362850415699e-11,1.10863770997513e-18,8.935782748584879e-11,1.8291109227777698e-17
4.26313827306974e-09,0.7252151592740007,0.0,2.8201916061702636e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355539236574009,0.9993933966430917,0.0,0.0,5.801465895645157e-05,4.2622473241953566e-05,1.1497800673494248e-05,3.894194484342589e-06,0.0006066033569064686,5.009724005288421e-11,1.2344758733304442e-18,9.036215894963954e-11,1.9674799293246575e-17
4.41071407107771e-09,0.7252154149747526,0.0,2.9178120837699485e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355519154472491,0.9993933941228997,0.0,0.0,6.002287275380645e-05,4.4196832163558665e-05,1.1899194639722213e-05,3.926647176234091e-06,0.0006066058770981807,5.374282591192301e-11,1.3695836140358618e-18,9.128861583710162e-11,2.111051705001007e-17
