Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885)
9.08365780529656e-10,0.5016436284329726,4.8612774294883266e-18,3.5263533197861585e-22,7.283660268814217e-17,2.0427832213841863e-21,0.0,0.0,1.5655948996762557e-12,1.8941342560287285e-19,1.9919287714000974e-23,1.4641495644551544e-23,1.14081004807091e-28,1.982867368178178e-47,2.627529562270551e-31,1.0475282270295421e-20,1.160949061083638e-25,3.4462310379463584e-19,2.7888493244406905e-48,6.536474005297159e-44,4.4136263425092006e-44,2.2325303091939983e-43,1.6886186728731668e-19,1.226365257350051e-41,8.693473762380339e-34,7.702540686621794e-48,3.6355866227179914e-58,2.7318125799186167e-45,5.814650959626228e-53,1.6940552205403358e-51,2.2491786845195718e-33,2.8465519843172818e-55,1.424663341938865e-54,9.682910120439802e-57,3.76,0.0,0.9241340334783616,0.9999789986797378,5.566761989090237e-20,1.9844482177794572e-30,1.0231546338184976e-09,6.493251152399686e-10,3.057642851743251e-10,6.806522872368489e-11,2.1001318696214212e-05,1.95760062407138e-21,3.2567017432581447e-34,3.676079326328276e-18,4.587771475947573e-24,7.357932156297958e-17,1.5917356683231051e-50,1.3152187395508294e-49,9.236648459281339e-24,3.252956487279872e-51,2.1858470519482494e-27,1.2811819854090627e-56,8.342115610257808e-50,1.0513555187389878e-52,4.2101110249926777e-51,7.569317370761738e-50,9.726724989715982e-58,1.4053890712457859e-56,2.3453358185992813e-53,6.138215206292603e-23,3.4461673911598993e-19,9.119772897640366e-27,1.2050241745475175e-12,3.588278450904446e-13,4.878722862479655e-16,9.1189540404631e-21,3.5361587561036404e-16,2.2245934147445573e-20,2.538589838535255e-18,8.989215276804505e-22,2.6711883028535428e-20,8.213801363580477e-23,5.160986924352622e-19,6.4854732949850234e-24,6.463940371751331e-13,1.869646643646468e-20,1.3663426234616673e-18,2.3207230032728022e-39,8.058754919847794e-27,2.501832882307282e-31,2.694010669382989e-16,5.303802842562291e-22,1.6945072895409883e-28,2.2768947433135946e-18,1.5607795856049533e-31,7.305676274634975e-28,3.4944303272632755e-24,6.463528635219624e-13,7.885245749247114e-28,2.8476328675775783e-16,1.7935079652365352e-19,4.129147411719139e-24,4.5233616735442353e-35,1.1218328200066575e-16
9.347083294408619e-10,0.5016436284355928,5.132636996273664e-18,3.8075560231538125e-22,7.712048770517133e-17,2.2167396363977655e-21,0.0,0.0,1.6110071621571455e-12,2.0055950267921663e-19,2.169020214218741e-23,1.593761275721856e-23,1.256560246343835e-28,2.157108873068558e-47,2.778292603198232e-31,1.1077773336289513e-20,1.2310020988607437e-25,3.6567526632562517e-19,3.2111359246911346e-48,7.236042778306002e-44,5.081465404189294e-44,2.569915754127715e-43,1.7345919914926966e-19,1.4127664505946904e-41,9.482212010014222e-34,9.12921622574099e-48,4.202663350459068e-58,3.150163270436397e-45,6.724100170978934e-53,1.9546335858688162e-51,2.4560614349135037e-33,3.381949465469163e-55,1.7067349862363193e-54,1.1627011759025018e-56,3.76,0.0,0.9241340334486261,0.9999788686044343,6.065138128171117e-20,2.16447441036231e-30,1.0528260520431557e-09,6.682797950940517e-10,3.1463171605158806e-10,6.991453602281742e-11,2.1131393954228402e-05,2.0730479198381405e-21,3.5486644603038664e-34,3.8102751229171465e-18,4.801087263277791e-24,7.790959707569127e-17,1.8423730610905117e-50,1.516587915614969e-49,9.807622419448702e-24,3.7998411435797035e-51,2.2830713282330768e-27,1.5169179881971045e-56,9.61846574476671e-50,1.2182193740393262e-52,4.908865940196724e-51,8.736611509819964e-50,1.1430561173395802e-57,1.6532544463803741e-56,2.7922400766364085e-53,6.448370996613646e-23,3.656683382614846e-19,9.821045420145786e-27,1.2399533223213903e-12,3.69208527167023e-13,5.165557671076362e-16,9.935193445761253e-21,3.7441579562514027e-16,2.3340276149285016e-20,2.6142039847674232e-18,9.506072003662967e-22,2.824751013281654e-20,8.940708383466514e-23,5.464558827139879e-19,6.86756157809302e-24,6.651372628586501e-13,2.0366955877446157e-20,1.4467344966986309e-18,2.5288264293567878e-39,9.027994784087808e-27,2.796241459114012e-31,2.851907986679355e-16,5.615681168629335e-22,1.8287594832844347e-28,2.337246705361247e-18,1.7239773518622913e-31,8.118898409755859e-28,3.801435097501951e-24,6.650936676019029e-13,8.826112542035507e-28,3.014850195089909e-16,1.8455246726528124e-19,4.390426930664428e-24,5.001753084567019e-35,1.1878298746175315e-16
9.610508783520677e-10,0.5016436284382131,5.411331778419523e-18,4.10361435169507e-22,8.152666874333798e-17,2.400272644925705e-21,0.0,0.0,1.6564200052982472e-12,2.1202426726556814e-19,2.3562333579421003e-23,1.730717010881781e-23,1.3805012940395611e-28,2.341084197380828e-47,2.9330429552598393e-31,1.1696322489367652e-20,1.3032071503459135e-25,3.8735872497884767e-19,3.682708907954151e-48,7.989428358818931e-44,5.827166701727209e-44,2.9465610003958115e-43,1.7804036139473691e-19,1.6210479966890795e-41,1.0317840885382282e-33,1.0768697102007697e-47,4.838904759690502e-58,3.618190128913666e-45,7.744942436168252e-53,2.246349709936958e-51,2.6753490045883012e-33,3.9989101143629144e-55,2.0345898527429656e-54,1.3892695620045138e-56,3.76,0.0,0.9241340334188906,0.9999787476740257,6.592399246977645e-20,2.3552089175413e-30,1.0824974702671723e-09,6.872411745882153e-10,3.234991623665207e-10,7.175712824197967e-11,2.1252324317534477e-05,2.191817157578092e-21,3.857594582315183e-34,3.944316202959515e-18,5.016645829169991e-24,8.236368254065483e-17,2.1239914683185075e-50,1.7418542309653994e-49,1.039606039598458e-23,4.4203457284889196e-51,2.3809256614735965e-27,1.7875179355324035e-56,1.1046129399423828e-49,1.4059152113272501e-52,5.700176354664311e-51,1.0043929263396474e-49,1.337098790828085e-57,1.9358234610641068e-56,3.3084557428390777e-53,6.7617285811745e-23,3.8735120161138043e-19,1.0556574664672381e-26,1.274881553757887e-12,3.795877892275369e-13,5.460571818547657e-16,1.0798722715695398e-20,3.9580968428804615e-16,2.4460009883438212e-20,2.68993078491815e-18,1.003669083392938e-21,2.9824005249927894e-20,9.708779157605062e-23,5.776799505992391e-19,7.260612960367167e-24,6.838803668245742e-13,2.2133876438750486e-20,1.5294239866094324e-18,2.7490293556692818e-39,1.008171640257907e-26,3.1153890725142873e-31,3.014265913108193e-16,5.936457364918198e-22,1.9689324233183292e-28,2.3972982979321986e-18,1.898508638480896e-31,8.994436738404642e-28,4.1256887743938736e-24,6.838342808346692e-13,9.848262448088087e-28,3.186818461377137e-16,1.8975416678888015e-19,4.659872194785653e-24,5.513094213106799e-35,1.255712418530207e-16
9.873934272632736e-10,0.5016436284408334,5.6973606452977466e-18,4.414914612457291e-22,8.605513691459899e-17,2.5936376280250268e-21,0.0,0.0,1.7018334294673454e-12,2.238077234335927e-19,2.553841291438743e-23,1.875209581044042e-23,1.5129788777525702e-28,2.535038542082289e-47,3.0917634965528054e-31,1.2330867824434307e-20,1.3775725466938414e-25,4.0967299388391384e-19,4.207697284693482e-48,8.799268858692051e-44,6.657241264876578e-44,3.365738250510796e-43,1.8260541129909007e-19,1.8530607901158816e-41,1.1201776440078513e-33,1.2645469770758202e-47,5.550538822150244e-58,4.14016609144705e-45,8.887283543430476e-53,2.5719168421551426e-51,2.907403845437847e-33,4.707114443876787e-55,2.4141215847060895e-54,1.6522496375392667e-56,3.76,0.0,0.924134033389155,0.9999786352455734,7.149358315297731e-20,2.5569763503124238e-30,1.1121688884905454e-09,7.06209229395173e-10,3.323666240630985e-10,7.359302976451723e-11,2.136475272421005e-05,2.313909496949085e-21,4.183973452399569e-34,4.078168404930533e-18,5.2343315234924854e-24,8.694157703549438e-17,2.439438634060884e-50,1.9930764790409693e-49,1.1001955645881268e-23,5.1220728468178635e-51,2.4793574570596623e-27,2.096947949821341e-56,1.263812077699461e-49,1.6163825213405037e-52,6.593400469640895e-51,1.1503550524136907e-49,1.5572736680502813e-57,2.2567612074851117e-56,3.902426828955806e-53,7.078032869007038e-23,4.0966484245771266e-19,1.1327161026723154e-26,1.3098088694709188e-12,3.8996563165876354e-13,5.763764200280091e-16,1.1710871314144888e-20,4.177975083285759e-16,2.560514104662395e-20,2.765770253890417e-18,1.0581017986850776e-21,3.144120750304661e-20,1.0519092379309831e-22,6.097708466445288e-19,7.664629716384953e-24,7.026233490736428e-13,2.3999909571971007e-20,1.614411069802466e-18,2.981675452646361e-39,1.1224632736632569e-26,3.460555500970832e-31,3.1810815308584607e-16,6.266130470246424e-22,2.1150680673443147e-28,2.457051060939083e-18,2.084768910104444e-31,9.93494572824658e-28,4.467639096739901e-24,7.025747032261468e-13,1.0956179356511403e-27,3.363536060438977e-16,1.9495589510091782e-19,4.937471605223561e-24,6.058392628634812e-35,1.3254803931270132e-16
9.999999999999999e-10,0.5016436284434537,5.836837932792375e-18,4.5693967033152375e-22,8.826555655212309e-17,2.6897280997680148e-21,0.0,0.0,1.7235668256793833e-12,2.2955960314478232e-19,2.652166427078663e-23,1.9470810467375914e-23,1.5795003934668924e-28,2.6314597695672944e-47,3.1691209322163386e-31,1.2640179124964062e-20,1.4139278340218828e-25,4.2057480947381186e-19,4.4790969737529697e-48,9.207588790286032e-44,7.086324120553512e-44,3.5823879003936702e-43,1.8478439214137484e-19,1.973055544823729e-41,1.1642301151987422e-33,1.363524546147329e-47,5.919689364800824e-58,4.410359506618506e-45,9.480061719518953e-53,2.7405295120961396e-51,3.0230795208805802e-33,5.0813586799165615e-55,2.6159015633791244e-54,1.7923363647707489e-56,3.76,0.0,0.9241340333749247,0.9999785842730471,7.42664293120895e-20,2.6575333782655646e-30,1.1263685353542416e-09,7.152889957193818e-10,3.366102697394819e-10,7.446926453266496e-11,2.141572522880514e-05,2.373514417055214e-21,4.34648032850464e-34,4.142149290546038e-18,5.339228097382484e-24,8.917619104752348e-17,2.6032457789642343e-50,2.1231158738796806e-49,1.1298088890198168e-23,5.488994033803264e-51,2.5266532633654268e-27,2.2600084609347173e-56,1.3462113150563825e-49,1.72575886888846e-52,7.05982642762489e-51,1.2259723139146867e-49,1.6726546384360111e-57,2.4250637854311666e-56,4.216850385966049e-53,7.230376081133822e-23,4.2056634564922727e-19,1.1708572383074258e-26,1.326523471301314e-12,3.94931582302479e-13,5.911753974806676e-16,1.2164981734276557e-20,4.285301906880977e-16,2.6162145693504357e-20,2.8021040935214323e-18,1.0846347131609587e-21,3.222949590077078e-20,1.0922137708921843e-22,6.254350295978159e-19,7.86185737712284e-24,7.115930063171619e-13,2.4928772844778376e-20,1.6558956199543582e-18,3.097514092383474e-39,1.1804555329992014e-26,3.635325219948897e-31,3.262489582679412e-16,6.427047246722634e-22,2.1871242713060095e-28,2.485541254733935e-18,2.1781712611788456e-31,1.04088052815838e-27,4.637675285414045e-24,7.115431109619676e-13,1.1518070757433903e-27,3.4497863992179537e-16,1.9744526068569546e-19,5.073201819625029e-24,6.331655641323594e-35,1.3595358084916986e-16
1.0137359761744794e-09,0.5016436284434537,5.9907224670862284e-18,4.741842554552618e-22,9.07058833318573e-17,2.7970899238400815e-21,0.0,0.0,1.7472474350040814e-12,2.3590987525743793e-19,2.762116463938897e-23,2.0274310553952415e-23,1.6543442610669472e-28,2.739215732844511e-47,3.2544371685254066e-31,1.2981347657193446e-20,1.4541066206255942e-25,4.3261756803327874e-19,4.790445789287821e-48,9.668263983313492e-44,7.578538961063686e-44,3.830888793161859e-43,1.8715440593470335e-19,2.1107544046822337e-41,1.2135439730648624e-33,1.4786045412653068e-47,6.344168093384872e-58,4.720597482720538e-45,1.0161847094744194e-52,2.9342017691226463e-51,3.1525878944113495e-33,5.517084912730815e-55,2.851796023288421e-54,1.9563255054770484e-56,3.76,0.0,0.9241340333594195,0.9999785307213608,7.736828243733371e-20,2.7701025740381248e-30,1.1418403067132735e-09,7.251839352759744e-10,3.4123410108549664e-10,7.542226488523648e-11,2.146927689146979e-05,2.4393260933980933e-21,4.528282578852844e-34,4.2118013215316774e-18,5.454034443213694e-24,9.164327961431271e-17,2.791739947720701e-50,2.272427375473853e-49,1.1625300764806318e-23,5.913187458864491e-51,2.578318221473351e-27,2.449496899695509e-56,1.4408171864347526e-49,1.851683813897707e-52,7.598568673355491e-51,1.3128459064191743e-49,1.8062320935788955e-57,2.6200003295551434e-56,4.583362932534453e-53,7.397043212660158e-23,4.326087549586071e-19,1.2133605760538854e-26,1.3447352700525133e-12,4.0034205484092374e-13,6.075133711974201e-16,1.2672968525459199e-20,4.4037923449098435e-16,2.6775675313970115e-20,2.8417224064816666e-18,1.1138999878012449e-21,3.3098956602285325e-20,1.1372722479385507e-22,6.427285214238108e-19,8.079614120539184e-24,7.213662096065937e-13,2.5967734759239606e-20,1.7016957228868493e-18,3.2271085267108116e-39,1.2461578331599762e-26,3.8330458128878785e-31,3.3523519240417236e-16,6.604699523519375e-22,2.267205431456586e-28,2.5165065263973562e-18,2.283152938013056e-31,1.0943097655279787e-27,4.827732033062135e-24,7.213149347822199e-13,1.2154460477588053e-27,3.5450013867875897e-16,2.0015765220786157e-19,5.223213113438865e-24,6.638635934031907e-35,1.3971337397975977e-16
1.0400785250856853e-09,0.5016436284460739,6.291416114762467e-18,5.084783373849441e-22,9.547889910886623e-17,3.010884827643661e-21,0.0,0.0,1.7926620222219554e-12,2.4833072681354077e-19,2.98133068729302e-23,2.187572763858333e-23,1.8049542571559668e-28,2.953858236584937e-47,3.4210469757856416e-31,1.3647700523358962e-20,1.5328177064213475e-25,4.561919283870362e-19,5.4355194878688527e-48,1.0599175037720904e-43,8.598255622579231e-44,4.345626462217678e-43,1.9168740217168004e-19,2.396179360496018e-41,1.3120256817144322e-33,1.7219064297946335e-47,7.22678181257627e-58,5.364229604962553e-45,1.1579995514140577e-52,3.336229068620584e-51,3.411262563250139e-33,6.440233855439522e-55,3.354689580071458e-54,2.306642978140188e-56,3.76,0.0,0.9241340333296839,0.9999784335456741,8.355621883707197e-20,2.9949147086825707e-30,1.1715117249353552e-09,7.441652680796838e-10,3.501015933780899e-10,7.724485781072618e-11,2.156645253264778e-05,2.5680680981765134e-21,4.891003634549091e-34,4.345187897307912e-18,5.675650185829646e-24,9.646878931348844e-17,3.184104689851584e-50,2.582196512689912e-49,1.2266087855548106e-23,6.802443051547039e-51,2.6777633166753658e-27,2.8497926537139486e-56,1.6370750869716345e-49,2.1140090299309874e-52,8.72641342531017e-51,1.4932362788838877e-49,2.0868109734514376e-57,3.029752267610895e-56,5.361286253556808e-53,7.718533003010388e-23,4.561824192430642e-19,1.297671097956172e-26,1.3796607560743599e-12,4.107170591481442e-13,6.394679249639459e-16,1.3686343454508735e-20,4.6355482953346325e-16,2.797161833909202e-20,2.917787257384198e-18,1.1710583118645176e-21,3.4797092842622305e-20,1.2270739641680253e-22,6.765529255309464e-19,8.505568447031583e-24,7.401089484241633e-13,2.804002951448783e-20,1.7912779224724187e-18,3.485672519459314e-39,1.3797508831817378e-26,4.234189900659266e-31,3.5280741786845936e-16,6.952163563730325e-22,2.4253808225945835e-28,2.5756662184658123e-18,2.4940547118597026e-31,1.2021581156425924e-27,5.206411789799911e-24,7.400549755087724e-13,1.3447815821051099e-27,3.731212835440768e-16,2.0535943811617853e-19,5.5170843420113315e-24,7.254791417933629e-35,1.470672399937445e-16
1.0664210739968912e-09,0.5016436284486941,6.599440460097516e-18,5.444121717307844e-22,1.0037417536014502e-16,3.2352775918777533e-21,0.0,0.0,1.838077191410142e-12,2.6107028218045255e-19,3.211755138227724e-23,2.3558252997385632e-23,1.965171203015932e-28,3.1792071778647017e-47,3.5915759859048603e-31,1.432986517786934e-20,1.6137141399131605e-25,4.803955463581813e-19,6.147708312498876e-48,1.1594824932413116e-43,9.723940051720337e-44,4.913741029644401e-43,1.9620445667857434e-19,2.711489365819024e-41,1.4157658762343671e-33,1.9975402857642152e-47,8.205768107643282e-58,6.076052293037356e-45,1.3153751322465095e-52,3.781185366126873e-51,3.683788732786192e-33,7.48891300465381e-55,3.930529264596917e-54,2.708842191023159e-56,3.76,0.0,0.9241340332999484,0.9999783432018859,9.006552027468005e-20,3.2317411290458205e-30,1.201183143156789e-09,7.631532037430608e-10,3.5896910088545205e-10,7.906083265967769e-11,2.1656796275429864e-05,2.700136658355391e-21,5.272618456333105e-34,4.4783040870400086e-18,5.899079611555511e-24,1.0141810515678652e-16,3.619932361174269e-50,2.9247933046215274e-49,1.2924308676520182e-23,7.799208460254474e-51,2.7776517252107662e-27,3.3028187325791766e-56,1.8541080588334052e-49,2.4056800114510656e-52,9.988399814988153e-51,1.6929714050176043e-49,2.402040255168969e-57,3.4905186805159384e-56,6.247080491324411e-53,8.042289217324136e-23,4.803853058962081e-19,1.3857279656838257e-26,1.4145853280892103e-12,4.2109064494887606e-13,6.722399709589676e-16,1.4752325026734498e-20,4.873242602274077e-16,2.919297575417042e-20,2.9939648211855607e-18,1.2295714514932157e-21,3.653545710183093e-20,1.3214209818569286e-22,7.112440095792196e-19,8.942494969866994e-24,7.588515655270889e-13,3.021946938469064e-20,1.8831576451697318e-18,3.757711506853482e-39,1.5237500497577389e-26,4.665342022126866e-31,3.70824538272186e-16,7.308521629960549e-22,2.58962805537702e-28,2.63453165348685e-18,2.717867365949126e-31,1.3173099873412666e-27,5.604120819269953e-24,7.587948254116876e-13,1.4841067677297241e-27,3.922168801915863e-16,2.105612528323356e-19,5.8190726907555706e-24,7.907805831502099e-35,1.5460963149465806e-16
1.092763622908097e-09,0.5016436284513144,6.914794375650134e-18,5.820241686965814e-22,1.0539170320090583e-16,3.470523426194129e-21,0.0,0.0,1.88349294283522e-12,2.741285454386732e-19,3.45366036059702e-23,2.532378522361969e-23,2.13536293404837e-28,3.4155023551817545e-47,3.766007329220175e-31,1.502778059410532e-20,1.6968042584777682e-25,5.052278876941988e-19,6.932031545147843e-48,1.2658098188934498e-43,1.0963500942946787e-43,5.539201553521443e-43,2.0070562592311105e-19,3.0589435413423487e-41,1.5249081631093248e-33,2.3088282501055856e-47,9.288926267653282e-58,6.861305416570877e-45,1.4895818609815802e-52,4.272423591981339e-51,3.9705267480468386e-33,8.676464212809897e-55,4.5877340808092705e-54,3.169091557303562e-56,3.76,0.0,0.9241340332702128,0.9999782592096751,9.69043140809617e-20,3.4809114649969286e-30,1.2308545613775733e-09,7.821477182902418e-10,3.678366235523558e-10,8.087021346320429e-11,2.174078844073984e-05,2.8355329168406062e-21,5.673609044414758e-34,4.611128533042597e-18,6.1242286098504824e-24,1.0649122615977102e-16,4.1028190701997787e-50,3.3027499237232296e-49,1.3599954769997604e-23,8.913495154070421e-51,2.877945820405776e-27,3.81393123525066e-56,2.093515671328288e-49,2.7291550114174798e-52,1.1396756594991462e-50,1.91357300002425e-49,2.755150486687885e-57,4.007102988951979e-56,7.252541172848276e-53,8.368111944389636e-23,5.052168798408655e-19,1.4776115625381734e-26,1.4495089866322116e-12,4.3146281260629364e-13,7.058293988438633e-16,1.5872241988197368e-20,5.1168749335675175e-16,3.043975317002929e-20,3.0702551123689474e-18,1.2894341067317142e-21,3.831389083841247e-20,1.4204194746396962e-22,7.468017242008751e-19,9.390395962847861e-24,7.775940609161068e-13,3.250872795112248e-20,1.9773348675900697e-18,4.04356969841663e-39,1.6786749723617297e-26,5.127880347205066e-31,3.892862625990167e-16,7.673772761379397e-22,2.7599786568233347e-28,2.693104340026574e-18,2.9549831098829444e-31,1.4400371147477049e-27,6.0212998273987386e-24,7.775344844968487e-13,1.633915010040073e-27,4.117867682224278e-16,2.1576309636279947e-19,6.129165428534776e-24,8.598605219615152e-35,1.623405426228451e-16
1.1191061718193029e-09,0.5016436284539347,7.237476734761283e-18,6.21352684368239e-22,1.1053147374698894e-16,3.7168774974946024e-21,0.0,0.0,1.9289092767427473e-12,2.875055206704991e-19,3.7073162676298126e-23,2.717421559701405e-23,2.315902759985914e-28,3.66298225712355e-47,3.944324198632895e-31,1.5741385963111432e-20,1.782096401029403e-25,5.306884159386587e-19,7.793742230580343e-48,1.3791940945161025e-43,1.232521368723913e-43,6.226159662329643e-43,2.0519096617290113e-19,3.440908620106624e-41,1.6395966490189663e-33,2.6593381027033185e-47,1.0484479116680069e-57,7.72548434878137e-45,1.6819604772047493e-52,4.813467240837154e-51,4.2718364170620446e-33,1.0017271748277904e-54,5.335458094417246e-54,3.694123310106977e-56,3.76,0.0,0.9241340332404773,0.9999781811225034,1.0408072699508216e-19,3.74275660170594e-30,1.2605259795977064e-09,8.011487878324223e-10,3.7670416132377175e-10,8.267302416515904e-11,2.1818875567208522e-05,2.974258012387993e-21,6.0944575617658305e-34,4.743642290785398e-18,6.351007875628245e-24,1.1168815133375608e-16,4.636564002063458e-50,3.718724228273931e-49,1.4293017576934555e-23,1.0155985156798815e-50,2.97861114956848e-27,4.388876149119427e-56,2.3569766076265266e-49,3.0870332596653352e-52,1.296450786985438e-50,2.1566413002645144e-49,3.14958048638463e-57,4.584622090106269e-56,8.390427872777706e-53,8.695813889296984e-23,5.30676603799149e-19,1.5734023578478777e-26,1.4844317322221187e-12,4.4183356247865687e-13,7.402360983096094e-16,1.704742290562637e-20,5.366444957173707e-16,3.171195617621327e-20,3.146658145313581e-18,1.3506409969812985e-21,4.0132236089530006e-20,1.5241751960851422e-22,7.832260200466967e-19,9.849273699569242e-24,7.96336434591954e-13,3.4910476830597614e-20,2.0738095663454324e-18,4.3435914364343844e-39,1.8450572559590627e-26,5.623206511610969e-31,4.081923000222205e-16,8.047915997244391e-22,2.9364620568111625e-28,2.751385778914653e-18,3.205793170713971e-31,1.5706124795324376e-27,6.4583877812874684e-24,7.962739527701384e-13,1.794710839388704e-27,4.318307872866503e-16,2.2096496871403656e-19,6.447349775123048e-24,9.328094855285367e-35,1.7025996751889185e-16
