Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37)
0.004808915971785289,0.5208026046350565,5.0266572100122536e-08,1.0533295372919897e-08,4.063736854186952e-07,0.00010497944744677542,0.0,0.0,0.00028817756188091373,0.0001229835449904996,0.00019559481196289403,4.442420188177081e-08,3.2757964501429144e-09,5.3177110079393975e-28,4.820197028820008e-21,3.736911986524821e-15,4.604001913108922e-09,9.300088561261297e-05,5.318695856471424e-22,1.4898217305762457e-18,4.622103362695427e-18,1.1010063566254178e-23,3.1359560751313193e-16,4.897704883821247e-11,2.8427825271966665e-12,7.735326203770164e-16,2.375758539911673e-21,1.4531321990058536e-14,3.135497413789659e-13,1.3939676303628392e-17,1.0002726451210112e-11,4.781311957299782e-18,4.338739653475441e-19,3.610363247900448e-14,3.76,0.0,0.7377271449310708,0.9983816499539055,0.0011984288294724394,4.3211367092522965e-07,0.028071929318173875,0.01925641964360287,0.007802220349605706,2.712739711801058e-09,4.251954144164135e-05,2.766393306148208e-06,2.7184437043437203e-14,1.1717390767941278e-15,3.833398418058715e-16,0.00010206457457879427,3.263993448044003e-16,3.128756115791249e-17,0.0005817304785505761,1.923743065298319e-15,9.341067515093676e-13,1.0555252721396497e-21,1.2938926133969872e-15,2.95269340216172e-17,2.5533480361151633e-15,5.699648814001459e-14,4.0942470203726185e-23,5.99643440023906e-22,6.416931637057148e-12,6.5667179076497695e-15,0.00011865986805231196,3.405090477628273e-05,2.788404576454193e-06,2.348372356239948e-07,1.7856315356337174e-05,0.0017620723417278521,0.0014897159447610265,9.239041422083651e-08,3.439200751137807e-08,2.4969287757792496e-08,2.72241235787676e-09,3.0548748928621937e-06,1.3047949454385666e-05,3.0785900074441185e-05,1.318824107070171e-07,4.55144316520194e-08,3.2895929807577773e-07,5.476913004318612e-15,5.350644816109298e-07,1.3886112344856666e-12,2.325634056192035e-08,6.301535630648777e-08,5.017216871719161e-07,6.961521827064652e-11
0.004829512949331211,0.5208143888944076,5.077123427217766e-08,1.0682714020842917e-08,4.1135237734877744e-07,0.00010649022574640592,0.0,0.0,0.0002902459975689261,0.00012462314218753497,0.00019813361790993808,4.560450249764912e-08,3.3301123585123326e-09,5.494501905441544e-28,4.9688784363313056e-21,3.824359395394522e-15,4.6548229589925095e-09,9.376148887883028e-05,5.530053810982599e-22,1.5084479325651223e-18,4.772080297985121e-18,1.1307949003345286e-23,3.2093224161141003e-16,5.03944733278413e-11,2.8945341240625925e-12,7.968565136753207e-16,2.4697396088990307e-21,1.4923630907237055e-14,3.2226755672646214e-13,1.4322477017448162e-17,1.015721324234538e-11,4.896967441122358e-18,4.465529608464363e-19,3.730279370331413e-14,3.76,0.0,0.7375579962743049,0.9983599375919529,0.0012188281096882823,4.3902429273125506e-07,0.02819097435092473,0.0193270109611921,0.007836748277737168,2.712329796380191e-09,4.251861671977366e-05,2.789874871828509e-06,2.7415293465120982e-14,1.174024687472448e-15,3.847280414034403e-16,0.00010279578957374872,3.319796313271337e-16,3.182113593804042e-17,0.0005911159115067755,1.9565553411942613e-15,9.447455712013728e-13,1.0735234238032552e-21,1.3160356590169424e-15,3.00322511262505e-17,2.5970454731677292e-15,5.797194141311082e-14,4.164059536088226e-23,6.098681814946531e-22,6.610009717186107e-12,6.595485565756969e-15,0.0001200470079203227,3.476537024371412e-05,2.8198247751944816e-06,2.3747228986651496e-07,1.8051813280036012e-05,0.0017892070280771473,0.0015125561594851774,9.344909586376081e-08,3.476877100127713e-08,2.5356903598354532e-08,2.765573322319371e-09,3.1054310697674363e-06,1.3189649936323597e-05,3.163122596038074e-05,1.337612012517123e-07,4.601070424975712e-08,3.3896727048070297e-07,5.6000437655610366e-15,5.438965395479584e-07,1.4115319536687763e-12,2.3517363602868396e-08,6.375379070856426e-08,5.091744898782365e-07,7.066866363058035e-11
0.004850109926877133,0.5208261802431604,5.127740782498397e-08,1.0833336293474933e-08,4.1635714829122494e-07,0.00010801579794715388,0.0,0.0,0.00029231106373334376,0.0001262736188736591,0.00020069728406630038,4.6811082681534165e-08,3.3849819405797837e-09,5.760425983983641e-28,5.1212598447661365e-21,3.9132251162566515e-15,4.7058414602051936e-09,9.452464731194609e-05,5.74872868094805e-22,1.5272237060320888e-18,4.926300445297491e-18,1.1612607109243242e-23,3.283877622494935e-16,5.1844858910032495e-11,2.946820381247461e-12,8.207847119681603e-16,2.566938584640299e-21,1.5324822161903503e-14,3.3117712168280346e-13,1.471405126606649e-17,1.0313045406003355e-11,5.014829250950025e-18,4.595371843075004e-19,3.85349710184408e-14,3.76,0.0,0.7373883018818322,0.9983380156373663,0.001239475493500475,4.460103710777928e-07,0.02831001151857606,0.019397435915529823,0.007871306385354573,2.7119174436962397e-09,4.251768307169066e-05,2.8134573984055235e-06,2.7647142805075005e-14,1.1763063722058433e-15,3.8611271927123726e-16,0.00010352999208424873,3.3763170406275787e-16,3.236153934425094e-17,0.0006006006737401736,1.9897876021718173e-15,9.554272183669044e-13,1.091751857073522e-21,1.3384629503447282e-15,3.054405496977759e-17,2.6413038531217327e-15,5.895991687675384e-14,4.2347652844960663e-23,6.202237458320456e-22,6.808279484138805e-12,6.6242745754736035e-15,0.00012144822610429926,3.549118238611454e-05,2.851385260006489e-06,2.4011856639168354e-07,1.8248049483676117e-05,0.0018166291498025542,0.0015356373062217485,9.451232494682287e-08,3.514723681307714e-08,2.57478789920231e-08,2.809133857233169e-09,3.156495896754828e-06,1.3331796725913337e-05,3.249514286466458e-05,1.3565608373158497e-07,4.650880405581476e-08,3.4922809847172657e-07,5.7252724850812665e-15,5.528168071850856e-07,1.4346815841278583e-12,2.3779528328388695e-08,6.449586817528879e-08,5.166900675788161e-07,7.173150366083838e-11
0.004870706904423055,0.5208379787301908,5.178504767423003e-08,1.0985156103804327e-08,4.2138758565443816e-07,0.00010955620034146661,0.0,0.0,0.0002943725728197047,0.00012793483596250946,0.00020328598089526154,4.804440015184583e-08,3.4404043948422555e-09,5.980841398202409e-28,5.2773968508408224e-21,4.003515960228381e-15,4.757053775328422e-09,9.52903521944526e-05,5.974928539096463e-22,1.5461496148883715e-18,5.0848652492714795e-18,1.1924154590638584e-23,3.3596273343073743e-16,5.332873200338615e-11,2.9996385555548045e-12,8.453301100004677e-16,2.6674461366428328e-21,1.573505527412239e-14,3.4028124004704864e-13,1.511455276572798e-17,1.0470218556492428e-11,5.1349259520719945e-18,4.7283206216250865e-19,3.980084454173819e-14,3.76,0.0,0.7372180596897424,0.998315883474156,0.0012603722453976456,4.530721770970471e-07,0.02842904084423381,0.01946769394066234,0.007905895006440514,2.7115026447112653e-09,4.251674047115382e-05,2.8371410274006413e-06,2.787998645258271e-14,1.1785841219707358e-15,3.874938633868738e-16,0.00010426718834360206,3.433562174909563e-16,3.2908832858211706e-17,0.0006101850009347336,2.023443629807421e-15,9.661508892853225e-13,1.1102126442045785e-21,1.3611770503617256e-15,3.1062404042171903e-17,2.6861282339189616e-15,5.996052744346e-14,4.306372303603017e-23,6.307113102826567e-22,7.011857663677549e-12,6.653085190497519e-15,0.0001228636372520753,3.622844510396004e-05,2.8830835318463854e-06,2.427758443553489e-07,1.844500704260971e-05,0.0018443395816783526,0.0015589600730405542,9.55800157357509e-08,3.5527378872106544e-08,2.614219532449209e-08,2.853092575755161e-09,3.2080683585296235e-06,1.3474383449448541e-05,3.337792440926766e-05,1.3756703523924205e-07,4.700868731888392e-08,3.597465463278103e-07,5.852619832811675e-15,5.618250888091767e-07,1.4580596178227775e-12,2.4042813552921527e-08,6.524154640744518e-08,5.24268269095452e-07,7.280372845673958e-11
0.004911900859514899,0.5208615973113155,5.280454468525598e-08,1.129236285719886e-08,4.315237789676377e-07,0.00011268163362069287,0.0,0.0,0.00029848417833204413,0.0001312889178563507,0.00020853914803758815,5.0593103459172794e-08,3.552904156606162e-09,6.474263316008349e-28,5.601169252247304e-21,4.188399152888498e-15,4.860045213994319e-09,9.682936652245951e-05,6.450768073952149e-22,1.5844541007335903e-18,5.415444323520669e-18,1.2568415117332979e-23,3.5147319767277e-16,5.639905744420491e-11,3.1068592640900955e-12,8.96325117374797e-16,2.8787592417727564e-21,1.6583295260865737e-14,3.5908439224241177e-13,1.5942959727268805e-17,1.0788569287025021e-11,5.3819394413311455e-18,5.003757248034745e-19,4.243643720070307e-14,3.76,0.0,0.7368759239165975,0.9982709861473875,0.0013029188048578578,4.674240269180706e-07,0.028667076061080803,0.019607707001093,0.007975165119037635,2.7106656728155773e-09,4.251482831159761e-05,2.8848121705982875e-06,2.8348662344414426e-14,1.1831277820908237e-15,3.9024550354904834e-16,0.00010575058556483106,3.550252069530454e-16,3.4024338191932085e-17,0.0006296532431884645,2.0920422383054956e-15,9.877210674889082e-13,1.1478396384182308e-21,1.4074760144871082e-15,3.211897379838291e-17,2.7774953997282677e-15,6.200010932958654e-14,4.4523225749503243e-23,6.520871879088419e-22,7.43541529943609e-12,6.710772246163626e-15,0.00012573749587423393,3.7737735688593576e-05,2.9468833186918886e-06,2.4812251092973134e-07,1.884101801574399e-05,0.0019006287333242038,0.00160633309095573,9.772843583411334e-08,3.629258626105046e-08,2.694077245840136e-08,2.9421985614052118e-09,3.3127315833032416e-06,1.3760851662337645e-05,3.520117896078912e-05,1.4143704412663587e-07,4.801362793171785e-08,3.815755867785248e-07,6.113752553557469e-15,5.801048157135943e-07,1.5054986150501255e-12,2.4572659750444167e-08,6.674353434038398e-08,5.39611905362249e-07,7.497629331295447e-11
0.004953094814606742,0.5208852450157839,5.3829359522105454e-08,1.1604280938093764e-08,4.417575362594621e-07,0.00011586678684599014,0.0,0.0,0.0003025793490733098,0.000134684206932768,0.0002138944813467944,5.325437669030726e-08,3.667603004404366e-09,6.993860277301762e-28,5.9406562851560334e-21,4.379057761806105e-15,4.9637678855567915e-09,9.837846247089971e-05,6.959346549363316e-22,1.6233659275218074e-18,5.764668094729368e-18,1.3241746923471335e-23,3.674676746918773e-16,5.960970441977563e-11,3.2161719311171795e-12,9.499488357542924e-16,3.1044426281400485e-21,1.7469667523390928e-14,3.7869960035582636e-13,1.6808956787617753e-17,1.1112226448719875e-11,5.638239633248607e-18,5.29228312155192e-19,4.5215158138985935e-14,3.76,0.0,0.7365315735078405,0.9982252410421278,0.0013464774761514683,4.820818920807773e-07,0.028905080182652976,0.01974704586160222,0.008044561263290272,2.7098188129196514e-09,4.251288004649654e-05,2.932889480781648e-06,2.882133272013662e-14,1.1876556020303718e-15,3.9298287082666534e-16,0.00010724602518204309,3.6699192637897257e-16,3.516815207072898e-17,0.0006495223246566077,2.162381929271538e-15,1.0094495997084886e-12,1.186421263398421e-21,1.4549534006123488e-15,3.320243619644805e-17,2.871188115709833e-15,6.409160558742661e-14,4.601975736082315e-23,6.740053908004961e-22,7.881652995749845e-12,6.7685487414991435e-15,0.0001286694962397861,3.9294064353908135e-05,3.0112036629002245e-06,2.535104820112257e-07,1.92397088021398e-05,0.0019580809139501665,0.0016546802040905094,9.989365603652858e-08,3.7064179950306706e-08,2.775247049453906e-08,3.032878461813563e-09,3.4194104560452803e-06,1.4049005408113069e-05,3.710319037623333e-05,1.453710065218415e-07,4.9025171082088394e-08,4.0449341476748706e-07,6.383605315938576e-15,5.987337732064416e-07,1.5538438913930763e-12,2.5106728742717108e-08,6.825940995094322e-08,5.55204056380675e-07,7.71862698322978e-11
0.004994288769698586,0.5209089222107168,5.485912273129091e-08,1.192085329525581e-08,4.5208534526202813e-07,0.0001191118978014167,0.0,0.0,0.0003066566497359498,0.0001381194694614816,0.00021935334064485264,5.60320661142081e-08,3.784490526410771e-09,7.553200237241589e-28,6.296312530006552e-21,4.575535148326306e-15,5.068192236546972e-09,9.993757097429514e-05,7.502512913940692e-22,1.6628896542778583e-18,6.133419150026621e-18,1.3945189298065127e-23,3.839497460453287e-16,6.296495830383634e-11,3.3275499932820364e-12,1.0063119315400742e-15,3.3452911293077275e-21,1.8395521442694396e-14,3.9914955748618645e-13,1.7713825527884136e-17,1.1441148043786599e-11,5.904059979152196e-18,5.594349303260435e-19,4.8142707323930606e-14,3.76,0.0,0.7361849938802029,0.9981786438783413,0.0013910575957590018,4.970477264517275e-07,0.029143053387132207,0.019885706440860733,0.008114086065172872,2.7089620009274117e-09,4.2510895493569716e-05,2.981374173549828e-06,2.929800951662383e-14,1.1921675211218001e-15,3.9570587829648705e-16,0.00010875354632825552,3.792617760326322e-16,3.634078134129105e-17,0.0006697937719970995,2.2344938783591715e-15,1.0313299288398721e-12,1.225974602171133e-21,1.5036303377805165e-15,3.431327342383015e-17,2.9672480792008088e-15,6.623594706070823e-14,4.7553980498544565e-23,6.964756238161868e-22,8.35157051554072e-12,6.826416666457834e-15,0.0001316605464313272,4.0898245654872414e-05,3.076023739481907e-06,2.5893792002035403e-07,1.9640940631378003e-05,0.0020167020968464336,0.0017040059881803348,1.020749658253608e-07,3.7841943306790636e-08,2.8577112632278994e-08,3.1251181490128525e-09,3.528092967286303e-06,1.4338796915866197e-05,3.9086166517072725e-05,1.4936867120786955e-07,5.004295834987404e-08,4.285397621110028e-07,6.66234011973932e-15,6.177097112776243e-07,1.6030896067051632e-12,2.564484417598102e-08,6.978882439102331e-08,5.710432778773569e-07,7.943355603655479e-11
0.005035482724790429,0.5209326292513252,5.589346168780095e-08,1.2242019256175502e-08,4.625036078797495e-07,0.00012241718059622614,0.0,0.0,0.00031071467611408125,0.0001415934209177016,0.0002249170826976934,5.8930099912833465e-08,3.903554553068915e-09,8.174667326671252e-28,6.668587002286624e-21,4.777869147206186e-15,5.173288592198506e-09,0.00010150662334350865,8.082192241832022e-22,1.7030298619256162e-18,6.522612932204602e-18,1.4679797309416663e-23,4.0092252704044415e-16,6.646913065312336e-11,3.4409647092563064e-12,1.065528491421485e-15,3.602131320810442e-21,1.936223945539246e-14,4.204570424565773e-13,1.865886962670475e-17,1.1775289159531054e-11,6.1796355616629484e-18,5.910414097214558e-19,5.122489496710033e-14,3.76,0.0,0.7358361713259453,0.9981311906680098,0.0014366681392340658,5.123233872808911e-07,0.029380995849617703,0.02002368485909514,0.008183742126258872,2.708095176468162e-09,4.250887448297284e-05,3.0302674990533724e-06,2.9778705011548766e-14,1.1966634838391099e-15,3.984144432204939e-16,0.00011027318325594246,3.9184023057034637e-16,3.7542739634336274e-17,0.0006904689518501561,2.308409678534006e-15,1.053355456398773e-12,1.2665169661504584e-21,1.5535282380283863e-15,3.545197412625945e-17,3.0657175460195756e-15,6.843407706076345e-14,4.912656665010215e-23,7.1950772156166e-22,8.846197127778892e-12,6.884377990112253e-15,0.00013471154955456874,4.255108559648297e-05,3.1413224041719674e-06,2.644029602261902e-07,2.0044573587758246e-05,0.0020764977942900223,0.0017543146000531793,1.0427164532681445e-07,3.8625656600230794e-08,2.9414510028384618e-08,3.2189022052663215e-09,3.63876540122209e-06,1.463017973958954e-05,4.115231988110182e-05,1.5342975778355618e-07,5.1066628487647175e-08,4.5375504951571537e-07,6.950117532856298e-15,6.370300797681492e-07,1.6532291419362449e-12,2.618682707306224e-08,7.133142503003171e-08,5.871280278024841e-07,8.171803723539477e-11
0.0050766766798822725,0.5209563664818594,5.6932001124135173e-08,1.2567714623769059e-08,4.730086456308266e-07,0.00012578282550860883,0.0,0.0,0.0003147520563400181,0.00014510472806212967,0.00023058706037112854,6.195248801738159e-08,4.02478117474373e-09,8.769311389612694e-28,7.057921520330129e-21,4.986091955482893e-15,5.2790271950987796e-09,0.00010308555131393125,8.700387764679817e-22,1.74379115349946e-18,6.933198570462915e-18,1.5446670945799232e-23,4.183886567666773e-16,7.012655478014764e-11,3.5563852215494193e-12,1.1277160731636358e-15,3.875822077231801e-21,2.0371237358582553e-14,4.426448997889513e-13,1.964541406459709e-17,1.2114602060677606e-11,6.465202974019395e-18,6.240942829666818e-19,5.4467638068651115e-14,3.76,0.0,0.7354850930229024,0.9980828777171591,0.0014833177126743493,5.279106347628097e-07,0.029618907742054928,0.02016097743973607,0.008253532021185669,2.7072182829374444e-09,4.250681685738448e-05,3.0795707402210996e-06,3.026343180601123e-14,1.2011434397964518e-15,4.0110848708352715e-16,0.00011180496528014363,4.0473283981205034e-16,3.877454743138434e-17,0.0007115490707985182,2.3841613441737844e-15,1.0755195516148641e-12,1.3080658973804365e-21,1.6046687991495288e-15,3.661903347078878e-17,3.1666393359184493e-15,7.06869514882489e-14,5.073819624876866e-23,7.43111649663431e-22,9.366591679381608e-12,6.9424346586129674e-15,0.00013782340315549873,4.425338091463638e-05,3.2070782252946737e-06,2.699037135472744e-07,2.0450466828312815e-05,0.002137473055051076,0.0018056097746476066,1.0648296630143769e-07,3.9415097304954467e-08,3.026446208877517e-08,3.314213947215119e-09,3.7514123543493053e-06,1.4923108682846886e-05,4.330386516716884e-05,1.5755395735597283e-07,5.209581798231395e-08,4.801803657589167e-07,7.24709650335523e-15,6.566920318021932e-07,1.7042551080414424e-12,2.6732496102605647e-08,7.28868559189827e-08,6.034566703504673e-07,8.40395864468826e-11
0.005117870634974116,0.5209801342341637,5.797436361396119e-08,1.2897871776189286e-08,4.835967051258343e-07,0.00012920899887010798,0.0,0.0,0.0003187674519640785,0.00014865201107475823,0.00023636462181929053,6.51033218680472e-08,4.148154763063169e-09,9.450659291806601e-28,7.464749763042335e-21,5.200230035626414e-15,5.385378242212116e-09,0.00010467428709150922,9.359182348270903e-22,1.7851781542644142e-18,7.36615968998149e-18,1.6246908819660863e-23,4.363502901839562e-16,7.394158136990442e-11,3.67377862014797e-12,1.1929957531336896e-15,4.16725512751509e-21,2.142396458508464e-14,4.657360201916215e-13,2.067480428555597e-17,1.2459036291702662e-11,6.7610001957400815e-18,6.5864076193962035e-19,5.78769568084222e-14,3.76,0.0,0.7351317470427641,0.9980337016273771,0.0015310145450579714,5.43811131751177e-07,0.02985678923317105,0.020297580710706763,0.008323458295224856,2.7063312675305174e-09,4.250472247207075e-05,3.1292852109218757e-06,3.075220280651597e-14,1.2056073437386603e-15,4.0378793562354216e-16,0.00011334891673368987,4.1794522943131647e-16,4.003673212368656e-17,0.0007330351755653251,2.4617813147180206e-15,1.097815560504822e-12,1.3506391705143019e-21,1.6570740072056127e-15,3.78149532031113e-17,3.27005683754029e-15,7.299553894382204e-14,5.238955875042737e-23,7.672975058931927e-22,9.913842624004317e-12,7.000588593241649e-15,0.00014099699866582864,4.6005918393711724e-05,3.27326951493769e-06,2.754382692855679e-07,2.0858478792513858e-05,0.002199632462757014,0.0018578948228309576,1.0870819316052584e-07,4.021004040926105e-08,3.11267567777608e-08,3.411035453058402e-09,3.866016757329944e-06,1.52175397211826e-05,4.554301689604055e-05,1.6174093327347413e-07,5.313016159497112e-08,5.07857446284295e-07,7.553434270915685e-15,6.766924277884888e-07,1.7561593563673973e-12,2.728166784229119e-08,7.445475826481173e-08,6.200274799863349e-07,8.639806493836973e-11
