Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46)
2.155711701117193e-09,0.4545077834484187,1.7811111366622368e-18,1.8112723388597192e-22,1.7866733108884385e-22,1.0099879983143295e-21,0.0,0.0,8.249975182744019e-13,1.0605568091069514e-19,3.1455575902531685e-26,1.06212117478333e-27,5.082070339423765e-29,1.4299929708652397e-57,7.44383969454593e-41,3.896620586055231e-25,1.5095671941231847e-44,1.726328578817919e-19,1.2022791069955687e-55,6.148740019227105e-46,8.90207969399452e-53,4.376564630067536e-52,3.5407947426661265e-24,1.1649545902207855e-49,4.353609954016679e-36,1.1104449445811575e-54,3.8634953740619815e-64,7.983440657402569e-50,1.2032635856668217e-84,4.204046940575956e-69,3.642035997098284e-34,1.3546607700448187e-73,1.2447679651263655e-66,9.542733897976506e-75,3.76,0.0,0.6586801827116134,0.9999869469558884,1.6702135124704673e-25,7.001526396854146e-51,3.279070891830195e-10,2.0576788677963245e-10,1.0482311892102597e-10,1.7316082688546116e-11,1.3053043286179966e-05,2.1344328499485733e-22,1.35719214096959e-35,4.473526375052507e-19,1.523098949745841e-24,3.079903318580895e-19,5.083662790154038e-52,2.8464713640855824e-51,1.94977462643971e-24,1.1090818174196864e-52,1.2474250592387755e-28,8.221082845529817e-58,1.813955808708494e-51,2.5443931062533006e-54,1.3843310501504954e-52,1.8728880571401358e-51,4.88179740311099e-59,7.565739906152368e-58,1.9749939760930883e-54,1.751239579314553e-23,1.7263285745677776e-19,1.6580494590443464e-27,6.350804973232494e-13,1.8844513851611423e-13,3.3311795653446877e-16,7.928870016536826e-21,5.702963472285302e-16,2.197932927317997e-21,1.2660504396830314e-20,1.4673075846325766e-22,4.362843512591954e-21,3.6927185185886385e-23,1.77476155224539e-19,2.2369550715756838e-24,1.7743146427411554e-19
2.1941986827470826e-09,0.45450778344890974,1.8432504254509284e-18,1.905243933156085e-22,1.881783637550303e-22,1.0633836238067861e-21,0.0,0.0,8.397368960269234e-13,1.0987730949118418e-19,3.3202267066802873e-26,1.1377583506139029e-27,5.387755263605714e-29,1.5310537849389715e-57,7.830879634804249e-41,4.098851016865087e-25,1.6542728193867331e-44,1.7892778480835515e-19,1.3346066660143467e-55,6.5992829812143965e-46,1.003278116196346e-52,4.931509623890274e-52,3.656740210034556e-24,1.2742015483085772e-49,4.5940284138831496e-36,1.2553591775580449e-54,4.367594636706523e-64,8.863776895420321e-50,1.4357938962331717e-84,4.841026492518509e-69,3.8424480447539653e-34,1.5867520488807157e-73,1.4198103017058288e-66,1.1286723020014111e-74,3.76,0.0,0.6586801827057445,0.9999869435713922,1.7898885424956849e-25,7.750401885785154e-51,3.3376137577800345e-10,2.0947615115946064e-10,1.0669463020292958e-10,1.7590593601104898e-11,1.3056427767806901e-05,2.2115787908986528e-22,1.4313132075069215e-35,4.554363825911264e-19,1.5591132032590985e-24,3.192039683331476e-19,5.570210195459642e-52,3.1075768482931195e-51,2.0213490068915783e-24,1.224469396480744e-52,1.2734528675563323e-28,9.113296078293866e-58,1.9801682523207557e-51,2.790536928109967e-54,1.5264237699688327e-52,2.0471447633279526e-51,5.378325716659844e-59,8.338833979095182e-58,2.2019400501019462e-54,1.7913420955141965e-23,1.7892778435248787e-19,1.748531817080832e-27,6.464111521973107e-13,1.918008608868398e-13,3.451085626941154e-16,8.360985377430387e-21,5.90833239679745e-16,2.277272533571415e-21,1.3116562148560297e-20,1.518235417610705e-22,4.5133946427723665e-21,3.889764874175152e-23,1.8386723562220366e-19,2.3178278646491596e-24,1.8382018669560828e-19
2.2326856643769722e-09,0.4545077834494008,1.906451458961864e-18,2.002414605335778e-22,1.9802072276905077e-22,1.1186259070037518e-21,0.0,0.0,8.544766355675197e-13,1.1376661146020637e-19,3.5012975786365333e-26,1.2172838244447358e-27,5.706236154887128e-29,1.6372544263583986e-57,8.230493319447319e-41,4.307603633621421e-25,1.8099843495761115e-44,1.8533447123976456e-19,1.4787394232286083e-55,7.074124476369338e-46,1.1282794130636618e-52,5.544875782782248e-52,3.774164581235298e-24,1.391516748618432e-49,4.8431199776814113e-36,1.4161055419510673e-54,4.926711909693188e-64,9.822806326199496e-50,1.707947268756016e-84,5.560662352754627e-69,4.0500385779313485e-34,1.853432071365929e-73,1.6158023822841157e-66,1.3311085011288472e-74,3.76,0.0,0.6586801826998755,0.9999869405289755,1.9158776645616158e-25,8.564070684730304e-51,3.396156623729353e-10,2.1318553494485805e-10,1.0856614318604908e-10,1.786398340663503e-11,1.3059470169810223e-05,2.2901026968505153e-22,1.5080892571688423e-35,4.634872653325689e-19,1.5951801678484578e-24,3.3061834204808166e-19,6.093864152468293e-52,3.3874186983878383e-51,2.0942072144452136e-24,1.3496189597593822e-52,1.2994729071890111e-28,1.0083914620422749e-57,2.1582888055596477e-51,3.055698219328081e-54,1.680341957532006e-52,2.234172972880087e-51,5.915216708938341e-59,9.17507598882666e-58,2.4504115745553294e-54,1.8314303714620038e-23,1.8533447075142694e-19,1.84225060936255e-27,6.577415361521818e-13,1.9515627949206045e-13,3.5731080788500375e-16,8.808515422789282e-21,6.117330965436763e-16,2.3580241137928922e-21,1.3580685677435715e-20,1.5699658300688218e-22,4.6662721126485144e-21,4.0935474672526036e-23,1.9037127043567817e-19,2.400146853229718e-24,1.9032178211553364e-19
2.271172646006862e-09,0.4545077834498918,1.9707141030264594e-18,2.102837102157683e-22,2.0820006570410737e-22,1.1757461316392621e-21,0.0,0.0,8.692167368855713e-13,1.1772358847833796e-19,3.6888885439681837e-26,1.3008217744864356e-27,6.037827834409882e-29,1.7487566056051735e-57,8.642844467011507e-41,4.522958781515195e-25,1.9773291112223068e-44,1.9185289298623123e-19,1.6354908771554316e-55,7.574121043143094e-46,1.266220757618015e-52,6.221586346602683e-52,3.8930507968781345e-24,1.5173413770496281e-49,5.101036534947677e-36,1.5940876738735058e-54,5.5457142065693935e-64,1.086596649551295e-49,2.0256019487569135e-84,6.37194296026264e-69,4.264930585315602e-34,2.159110211825498e-73,1.834829196634911e-66,1.565496548808001e-74,3.76,0.0,0.6586801826940065,0.9999869377940632,2.0483989129384064e-25,9.446848548985554e-51,3.454699489678152e-10,2.168960335641537e-10,1.1043765786343617e-10,1.813625668375584e-11,1.3062205067192966e-05,2.3700049790296974e-22,1.58756729474745e-35,4.715053971550554e-19,1.6312967785911801e-24,3.422334887569167e-19,6.656764147137767e-52,3.6869790503135364e-51,2.1683492804862326e-24,1.485173823340361e-52,1.3254859912774289e-28,1.113826052498094e-57,2.348940079393137e-51,3.3409911425491454e-54,1.846848814318175e-52,2.434665934718716e-51,6.494959230405829e-59,1.0078378361405197e-57,2.722035891844405e-54,1.8715037223479087e-23,1.9185289246375347e-19,1.9392629170503545e-27,6.690716491979693e-13,1.98511394360738e-13,3.6972467333861896e-16,9.271729835897841e-21,6.329959023360696e-16,2.44018792396424e-21,1.4052874699479043e-20,1.622495660232837e-22,4.821465105256986e-21,4.304169348188002e-23,1.9698825484137982e-19,2.4839125618190277e-24,1.9693624433071522e-19
2.348146609266641e-09,0.4545077834508739,2.1024236864135644e-18,2.313648272964463e-22,2.295923305849403e-22,1.295745520404155e-21,0.0,0.0,8.986980248091881e-13,1.258405743039835e-19,4.084104853336702e-26,1.4804393518451711e-27,6.741616702703476e-29,1.9883222439173454e-57,9.506407248618898e-41,4.973793055821962e-25,2.3495493738746796e-44,2.0522485498519578e-19,1.9903043086989447e-55,8.653079056071938e-46,1.5852847301511783e-52,7.786313316902062e-52,4.1351411845310085e-24,1.7963641086701907e-49,5.643951907879114e-36,2.0078604667204995e-54,6.984522650980964e-64,1.3227776540207256e-49,2.8247582140293326e-84,8.309426322330139e-69,4.717110285911675e-34,2.9074957584606463e-73,2.351173468324569e-66,2.1481763084191613e-74,3.76,0.0,0.6586801826822685,0.9999869331256709,2.3339283777735345e-25,1.1438014986071406e-50,3.5717852215741895e-10,2.243203571110332e-10,1.1418069227336175e-10,1.8677471873826598e-11,1.306687342997175e-05,2.5339463085816965e-22,1.7548174218501906e-35,4.874438682742685e-19,1.7036677833018107e-24,3.6606625289498994e-19,7.909289376935809e-52,4.349349322019509e-51,2.320485241338088e-24,1.790227705258132e-52,1.3774944649855606e-28,1.3520720013423184e-57,2.770429640453872e-51,3.976656519193004e-54,2.2208599612166607e-52,2.878944389266831e-51,7.793490346007593e-59,1.2102660099647382e-57,3.3417213800769913e-54,1.9516038961270118e-23,2.0522485438921423e-19,2.14339645498784e-27,6.917310626008862e-13,2.0522071300375394e-13,3.9518718996881666e-16,1.0246290378923884e-20,6.766102987730115e-16,2.608753252582199e-21,1.5021448055802604e-20,1.7299409910775044e-22,5.138754614466921e-21,4.746340780617635e-23,2.1056105313703433e-19,2.655786236769694e-24,2.105037443362442e-19
2.4174231762004424e-09,0.45450778345175785,2.224591674684852e-18,2.5150275623279544e-22,2.500545982906355e-22,1.4104812875431495e-21,0.0,0.0,9.252324211036292e-13,1.333773268728685e-19,4.4632884686278535e-26,1.657094250191421e-27,7.423080488245162e-29,2.2237249177850553e-57,1.0328790876344442e-40,5.402910211343152e-25,2.7311305674007587e-44,2.176415496074998e-19,2.361786603355917e-55,9.719065342089749e-46,1.9281816195977744e-52,9.467207996725243e-52,4.3578535970050884e-24,2.0813455044761978e-49,6.164279857537676e-36,2.4553270760656803e-54,8.540138822404751e-64,1.570128447897801e-49,3.7751140448851554e-84,1.0473860873918424e-68,5.150274073728475e-34,3.7689011509142906e-73,2.919154667261903e-66,2.8314168384195402e-74,3.76,0.0,0.6586801826717043,0.9999869296954734,2.615507642339231e-25,1.3513952022332809e-50,3.6771623802788427e-10,2.3100601555329188e-10,1.1754942896756397e-10,1.9160792568719904e-11,1.3070303601161379e-05,2.6862116430066286e-22,1.9150551690314528e-35,5.016776553831294e-19,1.768945070814479e-24,3.88202777130548e-19,9.194025668980026e-52,5.023455781372736e-51,2.461799219253155e-24,2.1074608293563392e-52,1.4242860776046606e-28,1.6010066535159698e-57,3.199302219665618e-51,4.6297279861579695e-54,2.608922216242949e-52,3.332317113209557e-51,9.13591264375067e-59,1.4196620065713952e-57,3.9969068584807e-54,2.02363987885487e-23,2.1764154893911206e-19,2.3389533112476344e-27,7.121236082487495e-13,2.1125806129187805e-13,4.1882700798492546e-16,1.1179740378428899e-20,7.17104385579209e-16,2.7652944202965937e-21,1.5920745086159067e-20,1.8293443420053957e-22,5.432126658564654e-21,5.168709451865958e-23,2.2316281082609903e-19,2.8154255873872587e-24,2.2310043655930255e-19
2.4866997431342438e-09,0.4545077834526418,2.3501971970296024e-18,2.7277604963208254e-22,2.7169665263468885e-22,1.531787929046084e-21,0.0,0.0,9.517679893725535e-13,1.4113337242375323e-19,4.865444369479107e-26,1.848748720536844e-27,8.152045394462752e-29,2.4789085257795713e-57,1.1194929623477012e-40,5.854623832932664e-25,3.1612982464818075e-44,2.304199690868968e-19,2.7886963996202252e-55,1.0880546528454526e-45,2.3318142919367707e-52,1.1445034579551914e-51,4.585043070999486e-24,2.401509738041837e-49,6.715560535116461e-36,2.9851594933429373e-54,1.0381673974304004e-63,1.854466135561506e-49,5.003569107019501e-84,1.311473897859792e-68,5.609001147532511e-34,4.84929104357243e-73,3.6024658134098834e-66,3.703385308380442e-74,3.76,0.0,0.65868018266114,0.9999869268639827,2.9218105161308184e-25,1.5890532730515972e-50,3.7825395389818126e-10,2.3769521580754753e-10,1.2091817104442344e-10,1.964056606816812e-11,1.3073135065337424e-05,2.84294923543767e-22,2.0847790036676319e-35,5.158071697535594e-19,1.83434482966711e-24,4.109904347091907e-19,1.0643216933646546e-51,5.778262641153569e-51,2.607274459816528e-24,2.4698768255511782e-52,1.4710668488352233e-28,1.886570738334954e-57,3.679427275536339e-51,5.367492447708858e-54,3.0513267084136413e-52,3.841265793082019e-51,1.0660917185405726e-58,1.6576652372785692e-57,4.756893685883255e-54,2.0956245659745558e-23,2.304199683398434e-19,2.546069353951201e-27,7.325152762934417e-13,2.172944259194665e-13,4.431521838448515e-16,1.2168200750924007e-20,7.587741861377875e-16,2.9264151440150215e-21,1.684616961271474e-20,1.9312892212720262e-22,5.732834806011168e-21,5.614818267569008e-23,2.3613045019481105e-19,2.979760465496515e-24,2.3606272074624217e-19
2.555976310068045e-09,0.45450778345352555,2.4792394729207384e-18,2.95215265810751e-22,2.9455146654876667e-22,1.6598477489067304e-21,0.0,0.0,9.783047295406477e-13,1.491087206391403e-19,5.291268036330446e-26,2.0561798170284494e-27,8.93044659308678e-29,2.754885908273696e-57,1.2105731951588219e-40,6.329367062188036e-25,3.644636294899018e-44,2.4356002890300757e-19,3.2773309839250155e-55,1.2143048875483438e-45,2.8046753028391013e-52,1.3761149040654282e-51,4.816614814837805e-24,2.760038762984464e-49,7.298677936516159e-36,3.609497454364225e-54,1.255115573658048e-63,2.1800070776350916e-49,6.5800341193556495e-84,1.6318817107277888e-68,6.094003957822024e-34,6.195652143190623e-73,4.420350250646058e-66,4.808802618511585e-74,3.76,0.0,0.6586801826505758,0.9999869245266317,3.254241977013552e-25,1.860080101353034e-50,3.887916697683094e-10,2.443879318796695e-10,1.2428691846443256e-10,2.0116818405808798e-11,1.3075472389713205e-05,3.0041614240680126e-22,2.2642635518560157e-35,5.298331277327309e-19,1.8998558482703565e-24,4.344294857578705e-19,1.227262156411194e-51,6.620738394754852e-51,2.7569119131485406e-24,2.8824328244832333e-52,1.5178406329915652e-28,2.2128746216962863e-57,4.215218066866055e-51,6.198192635684354e-54,3.553908910471433e-52,4.410780451747922e-51,1.2387134228724586e-58,1.927207083761947e-57,5.634901098578691e-54,2.1675590319723806e-23,2.4356002807069893e-19,2.7650778503468426e-27,7.529060667835676e-13,2.2332980705225976e-13,4.681626081540537e-16,1.3213243424776302e-20,8.016196101731098e-16,3.09211687723242e-21,1.7797719754955473e-20,2.0357576511856885e-22,6.0408175735427e-21,6.085251075740209e-23,2.494639431254895e-19,3.1487939281016587e-24,2.4939056073507143e-19
2.6252528770018465e-09,0.4545077834544095,2.6117177223876477e-18,3.1885090475003024e-22,3.1865200656101475e-22,1.7948430097423063e-21,0.0,0.0,1.0048426415300767e-12,1.5730338120089975e-19,5.741456460291604e-26,2.280179176921656e-27,9.760247514947404e-29,3.052689603559159e-57,1.306209411163822e-40,6.827563075189646e-25,4.18601847489884e-44,2.5706165657519703e-19,3.83448794755457e-55,1.3512252460489953e-45,3.356140146844352e-52,1.6461179292532625e-51,5.05247536465757e-24,3.1603042303664522e-49,7.914515606815825e-36,4.3418469104783297e-54,1.5095320793825925e-63,2.55130504282062e-49,8.589292404500552e-84,2.018553732490828e-68,6.605993627230934e-34,7.863297298722204e-73,5.394607602036701e-66,6.2013454157285086e-74,3.76,0.0,0.6586801826400116,0.99998692259716,3.614245714890963e-25,2.1680322230811124e-50,3.993293856382692e-10,2.5108413796630374e-10,1.276556711883739e-10,2.0589575424212614e-11,1.3077401835136426e-05,3.169850529930308e-22,2.453783580817616e-35,5.43756252978888e-19,1.9654683339700065e-24,4.585202007580488e-19,1.4099035257160506e-51,7.558232024988618e-51,2.910712688713129e-24,3.3504768320720545e-52,1.5646109582797838e-28,2.5843538117410854e-57,4.811327535819462e-51,7.130623902493683e-54,4.1229510334422005e-52,5.0461454129433065e-51,1.4334503068567025e-58,2.2314256033612224e-57,6.645397500504546e-54,2.2394450920950193e-23,2.570616556507069e-19,2.996312173229312e-27,7.732959797657831e-13,2.2936420485539237e-13,4.938581715362169e-16,1.4316440077447673e-20,8.456405674183254e-16,3.2624010621911346e-21,1.8775393568348587e-20,2.1427317859637665e-22,6.35601393529683e-21,6.580586828836267e-23,2.631632615042531e-19,3.322529031657298e-24,2.630839203680346e-19
2.6945294439356478e-09,0.4545077834552933,2.747631166012714e-18,3.437134084480109e-22,3.4403123279328685e-22,1.9369559328227315e-21,0.0,0.0,1.0313817252609324e-12,1.6571736379024937e-19,6.216708123388201e-26,2.5215526834905323e-27,1.0643439609404466e-28,3.3733716318897386e-57,1.4064900707323368e-40,7.349625225502262e-25,4.790618161991773e-44,2.7092479003570436e-19,4.4674881468759734e-55,1.4993991027709872e-45,3.996527896374489e-52,1.9595314814786317e-51,5.29253256820654e-24,3.605873440609734e-49,8.563956668270369e-36,5.1971879863712887e-54,1.806598442616951e-63,2.9732670439839725e-49,1.113361328060982e-83,2.4828447798373147e-68,7.145679976321395e-34,9.917042705988145e-73,6.549850909938892e-66,7.945125976544777e-74,3.76,0.0,0.6586801826294474,0.9999869210043915,4.0033041237121676e-25,2.5167291880307344e-50,4.0986710150806033e-10,2.5778380845347307e-10,1.3102442917731764e-10,2.1058862776285878e-11,1.3078994577113486e-05,3.3400188570226293e-22,2.653613997846148e-35,5.575772731476184e-19,2.0311737282726105e-24,4.832628588278672e-19,1.6140330500438398e-51,8.598482110256057e-51,3.06867803178029e-24,3.879767097093755e-52,1.6113810219200844e-28,3.0057844170767564e-57,5.472653953535687e-51,8.174155645100651e-54,4.765203113290141e-52,5.752948175443579e-51,1.6524325353404473e-58,2.573673956544009e-57,7.804181547534644e-54,2.3112850739565226e-23,2.7092478901176343e-19,3.2401058001074544e-27,7.936850152851364e-13,2.3539761949349434e-13,5.202387646331877e-16,1.5479362135536565e-20,8.908369676155725e-16,3.437269129963371e-21,1.9779189044844955e-20,2.252193910764593e-22,6.678363319450234e-21,7.10139962018516e-23,2.772283772209858e-19,3.500968832068168e-24,2.7714276349157903e-19
2.763806010869449e-09,0.45450778345617726,2.8869790249279306e-18,3.698331612720213e-22,3.7072209895839415e-22,2.0863686980997027e-21,0.0,0.0,1.0579219806515974e-12,1.7435067808773937e-19,6.717722977661772e-26,2.7811201338497407e-27,1.1582042102627426e-28,3.718003299348103e-57,1.511502525653258e-40,7.8959571853875015e-25,5.463918114084539e-44,2.851493762154167e-19,5.1841989052815866e-55,1.659425183658527e-45,4.7371638230017035e-52,2.3218605343990524e-51,5.5366955688265274e-24,4.100515341833605e-49,9.247883844498369e-36,6.192088019466299e-54,2.152042726811289e-63,3.451169379121875e-49,1.4335738478911588e-83,3.037673791565537e-68,7.713771546120597e-34,1.2432513327110498e-72,7.913782125846601e-66,1.0116370956594485e-73,3.76,0.0,0.6586801826188832,0.9999869196895795,4.422938293482806e-25,2.9102645080714667e-50,4.20404817377683e-10,2.6448691791518687e-10,1.3439319239261988e-10,2.152470592666257e-11,1.308030936262521e-05,3.5146686924335e-22,2.8640298492648375e-35,5.712969174227938e-19,2.096964546260463e-24,5.086577462309906e-19,1.841549657624197e-51,9.749625855931082e-51,3.230809302976674e-24,4.4764918992743815e-52,1.6581536962860442e-28,3.482298876223563e-57,6.204346515808472e-51,9.338752999957318e-54,5.48790449683787e-52,6.537088321606848e-51,1.897931914998046e-58,2.95752895191753e-57,9.128466329664081e-54,2.3830816377851577e-23,2.851493750844071e-19,3.496792312377979e-27,8.140731733853515e-13,2.4143005113077573e-13,5.473042781049225e-16,1.6703580774819563e-20,9.37208720516156e-16,3.61672250053304e-21,2.0809104113377338e-20,2.3641264407264983e-22,7.007805604881462e-21,7.648258720142355e-23,2.9165926216930672e-19,3.684116384688895e-24,2.915670539563283e-19
2.8330825778032505e-09,0.4545077834570611,3.029760520811584e-18,3.9724049031082235e-22,3.987575523573792e-22,2.2432634442355996e-21,0.0,0.0,1.0844634076190505e-12,1.8320333377323913e-19,7.245202423330576e-26,3.059714911519715e-27,1.2578101755110474e-28,4.087675020873848e-57,1.6213330750844396e-40,8.466953085287113e-25,6.211720270216227e-44,2.997353698037463e-19,5.993057433517084e-55,1.831917550846692e-45,5.590443920822072e-52,2.739126822024e-51,5.784874789618581e-24,4.648206573785641e-49,9.96717948139447e-36,7.344819634276037e-54,2.5521799092136834e-63,3.9906738622736956e-49,1.8342277207434633e-83,3.6976891471682667e-68,8.310975617858153e-34,1.549758416783306e-72,9.517486332697524e-66,1.2805316402634884e-73,3.76,0.0,0.658680182608319,0.9999869186042162,4.874708002279515e-25,3.353016675042351e-50,4.30942533247137e-10,2.7119344111206104e-10,1.3776196079591995e-10,2.198713015308625e-11,1.3081394699274546e-05,3.693802306466004e-22,3.085306319390824e-35,5.849159147163811e-19,2.1628342367270664e-24,5.347051550705587e-19,2.0944680065496446e-51,1.1020208053144836e-50,3.3971079603584494e-24,5.147289745167452e-52,1.704931542393309e-28,4.01940194891003e-57,7.01181089041413e-51,1.0634998799050752e-53,6.298805712732574e-52,7.404786459308412e-51,2.172367373235928e-58,3.3867997050801926e-57,1.0636966619950729e-53,2.4548376356594162e-23,2.9973536855769495e-19,3.766705394505548e-27,8.344604541090621e-13,2.4746149993109556e-13,5.750546026294432e-16,1.799066692029289e-20,9.847557358807072e-16,3.80076258287699e-21,2.1865136640355062e-20,2.47851192001384e-22,7.344281117857942e-21,8.221728611983371e-23,3.064558882465453e-19,3.871974744323831e-24,3.063567556170598e-19
