Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879)
0.00017713689983268308,0.6038636214578981,9.738313121343931e-11,6.0612696553932345e-09,3.4211065307821174e-10,2.2152184527211956e-09,0.0,0.0,1.7733088501910087e-08,4.623696154933311e-13,6.353673105344895e-06,4.199396989844155e-12,2.1036190176223876e-11,4.395788813983733e-34,2.1305955420668555e-24,7.43156939384407e-22,1.8917104143278174e-22,9.963369464509333e-06,9.169108251798947e-30,-1.5527577911581672e-32,-1.858201280815512e-28,-2.885117690938564e-32,7.020550467331879e-23,4.4114109057818336e-23,2.7135790062537493e-18,8.330347257643547e-25,1.1362573278817692e-31,1.3685357873439144e-27,1.835436122397074e-41,2.595504049997252e-37,1.841669776679539e-16,3.533036043027222e-33,2.5850526593098405e-27,1.872108187053646e-30,3.76,0.0,0.9271408089449429,0.9998487506695366,2.791301943947107e-12,8.643603327095044e-27,0.03031209513342614,0.022962141812108303,0.007308447605011243,6.817330122587468e-08,0.00012627929532913243,5.071498048066853e-06,4.591289898395146e-13,1.293065799651956e-13,8.272163753548156e-16,2.3600307635943905e-05,2.5536792227001564e-15,2.381939247609722e-16,4.740959542234162e-09,4.409617947587576e-15,9.001890201400602e-16,5.790294107651411e-21,2.4116942683989444e-15,2.7419949476032683e-17,1.6977836322245884e-15,2.0420349407473245e-14,2.690135607043328e-22,3.555992126357568e-21,6.217085834382338e-13,2.956767656844008e-14,9.974684746152127e-06,1.3903470421666397e-09
0.0001834725623573491,0.603975705171188,1.0723132178454772e-10,6.595092923169914e-09,3.674371187521999e-10,2.460591089232482e-09,0.0,0.0,1.9713189532263043e-08,5.662195326512107e-13,7.0146574021155524e-06,4.809783551589237e-12,2.2568437630198618e-11,5.7150579686801494e-34,2.5155544394537055e-24,8.796978045838233e-22,2.4480730791195968e-22,1.0682873223020877e-05,1.1977376327885283e-29,-3.6229403371011333e-31,-1.8509034358140166e-28,1.1929739782575373e-31,8.310706048222478e-23,6.04058306872221e-23,3.202618253733201e-18,1.1277642933016243e-24,1.3071828365526268e-31,1.8003801228480672e-27,2.9900661773739194e-41,3.766270638122031e-37,2.191215063015717e-16,5.0468173678067145e-33,3.31024469765492e-27,2.6746968696158987e-30,3.76,0.0,0.926074990315583,0.9998469460561784,3.346875286473125e-12,1.2360019079763527e-26,0.031378941013718055,0.023768835319787292,0.007565402389444782,6.812108508566074e-08,0.00012627906662156444,5.4390168142599605e-06,4.925311054095541e-13,1.3052226517856277e-13,8.561173074905345e-16,2.51036445091591e-05,2.9397992161410683e-15,2.741471667313549e-16,5.098836200161155e-09,5.076093031154151e-15,1.0037786343879153e-15,6.664547808961665e-21,2.7775075457636936e-15,3.157933761391935e-17,1.9553253051055305e-15,2.351861503654365e-14,3.096308199383493e-22,4.09289694018798e-21,7.413603859495169e-13,3.060150109990908e-14,1.069544294074363e-05,1.610369543130498e-09
0.0001898082248820151,0.6040876658189555,1.1767679169480673e-10,7.159245730415169e-09,3.934279119641959e-10,2.7233844308344237e-09,0.0,0.0,2.1835641005714937e-08,6.884884842736877e-13,7.71691308114679e-06,5.482853771069665e-12,2.415522212525585e-11,7.36212249997529e-34,2.9529809055619133e-24,1.0351624592400851e-21,3.146766157580242e-22,1.1427036260699302e-05,1.5498013499251952e-29,3.386822421555837e-31,-1.8362310606221222e-28,-1.035338610831721e-31,9.77967014992038e-23,8.183817124088503e-23,3.758102736296326e-18,1.5112301391094397e-24,1.496691008379378e-31,2.3460798124606435e-27,4.795329364260481e-41,5.3945668813038066e-37,2.5918236188831116e-16,7.134155786142461e-33,4.20319661686659e-27,3.783311081277606e-30,3.76,0.0,0.9250103969862852,0.9998450794174483,3.98479311583665e-12,1.7498009090741202e-26,0.0324446155056702,0.024574532410525065,0.007822053666506854,6.806892688386121e-08,0.0001262788300815379,5.8192651377491926e-06,5.270945815097352e-13,1.3173645120076845e-13,8.849716526443295e-16,2.6640013730349007e-05,3.3679919049047803e-15,3.1400837106513246e-16,5.4715175164834565e-09,5.815104384305061e-15,1.1163822094781007e-15,7.633836648376304e-21,3.1832667824641695e-15,3.619294717534207e-17,2.240991682883396e-15,2.695529322785036e-14,3.5466334589505866e-22,4.688165571472267e-21,8.787191245974867e-13,3.1633715277152073e-14,1.1440949769271902e-05,1.8543229132595242e-09
0.00019614388740668112,0.6041995036404962,1.2873631050335785e-10,7.754665140034431e-09,4.20090440743877e-10,3.0041886495305636e-09,0.0,0.0,2.410538781533936e-08,8.316269368644549e-13,8.461324600605502e-06,6.222522026655068e-12,2.5796708869016355e-11,9.404374868945078e-34,3.4479596072334266e-24,1.2113658593734158e-21,4.019072284808765e-22,1.2195816945183083e-05,1.9877839425534145e-29,3.713736861994765e-31,-1.8312933157356452e-28,-1.709590995894003e-31,1.1444583839645787e-22,1.097768774260617e-22,4.3864427383016846e-18,2.005784952781965e-24,1.7060867971247118e-31,3.0301494319227937e-27,7.579570052930707e-41,7.63363570985023e-37,3.048877190338511e-16,9.98727695913539e-33,5.295080314201411e-27,5.3011748083256345e-30,3.76,0.0,0.9239470275485239,0.9998431508453606,4.713448801270976e-12,2.4538700532064058e-26,0.03350912088670314,0.025379234244357503,0.008078401793715257,6.801682655407845e-08,0.0001262785857206722,6.212230535447484e-06,5.628182793350562e-13,1.329491397820194e-13,9.137794906376926e-16,2.8208414298600595e-05,3.8411829862136255e-15,3.580481190811902e-16,5.8593017551372515e-09,6.631680650481934e-15,1.2385333649212555e-15,8.704737808571576e-21,3.631749093056692e-15,4.129235820201745e-17,2.556738164158884e-15,3.075391706057865e-14,4.044167096527726e-22,5.3458372546012e-21,1.0356716328223317e-12,3.2664321875578814e-14,1.2211166685009998e-05,2.1237203851580773e-09
0.00020247954993134713,0.6043112188721033,1.4042729879302729e-10,8.382297166540618e-09,4.4743609463346204e-10,3.3035933953049808e-09,0.0,0.0,2.6527381320952343e-08,9.983086935229083e-13,9.248749671815807e-06,7.032796114254624e-12,2.7493078966886012e-11,1.1918526852906813e-33,4.0058375713000085e-24,1.4102221080453123e-21,5.102048668670056e-22,1.2989173704729068e-05,2.5286121366903564e-29,-9.804357951168501e-32,-1.8344260712151504e-28,2.804356510486644e-32,1.332352437347441e-22,1.458865800087759e-22,5.094377697123009e-18,2.638373094502245e-24,1.936721604848258e-31,3.881267941745648e-27,1.181904180014468e-40,1.0681163162028317e-36,3.5681190286163526e-16,1.3855824883732565e-32,6.621545842247262e-27,7.361981533634127e-30,3.76,0.0,0.9228848805953929,0.9998411604317143,5.541772464356481e-12,3.4105723761609157e-26,0.03457245940587142,0.026182941979895326,0.008334447128155138,6.796478402999073e-08,0.00012627833355055882,6.617900529437624e-06,5.997010605518826e-13,1.3416033267036965e-13,9.425409011073814e-16,2.9807872170432878e-05,4.362393167105031e-15,4.065456716255172e-16,6.262506013976272e-09,7.531011988509936e-15,1.3707822394151403e-15,9.884038904505535e-21,4.125820879366442e-15,4.691016612521711e-17,2.904583019572474e-15,3.4938776421507295e-14,4.592062588101151e-22,6.070080456297851e-21,1.214232632748725e-12,3.369332366418116e-14,1.3006055207645068e-05,2.420121166485617e-09
0.00020881521245601315,0.6044228117471843,1.5276799319441436e-10,9.043097261850339e-09,4.754794094946403e-10,3.6221878274704324e-09,0.0,0.0,2.91065813908776e-08,1.1914423990079392e-12,1.0080019973655684e-05,7.917776043842903e-12,2.924453004755914e-11,1.4992862774820264e-33,4.6323483435555855e-24,1.6337464314970328e-21,6.43942894068411e-22,1.3807065027303658e-05,3.191750251416248e-29,6.104103839532051e-31,-1.8433248683666086e-28,-1.7195679795142114e-31,1.5435523508808862e-22,1.9218556021007527e-22,5.88913050891197e-18,3.44130409863905e-24,2.1899936692509185e-31,4.932825272865906e-27,1.8202370978093161e-40,1.4787947541901998e-36,4.15566806065973e-16,1.9054394089514248e-32,8.223181115546787e-27,1.0138108392683567e-29,3.76,0.0,0.9218239547216028,0.99983910826809,6.479257991082562e-12,4.700375882951678e-26,0.035634633284579005,0.026985656774321888,0.008590190026479556,6.791279924535084e-08,0.00012627807358276205,7.036262646997371e-06,6.377417873002374e-13,1.3537003161171736e-13,9.712559635065148e-16,3.143743954568446e-05,4.934737845490856e-15,4.597889330487065e-16,6.681466812698369e-09,8.518449403985678e-15,1.5136952246194298e-15,1.1178737065739462e-20,4.668437446052455e-15,5.30799773942239e-17,3.2866071211241624e-15,3.9534914747469464e-14,5.193570748513894e-22,6.865192312045772e-21,1.4165487092033932e-12,3.4720723405577756e-14,1.3825576923125515e-05,2.7451337363806697e-09
0.00021515087498067916,0.6045342824962877,1.657774191729875e-10,9.738030667940776e-09,5.042375376165838e-10,3.960560647915304e-09,0.0,0.0,3.184795834555077e-08,1.4141831047089758e-12,1.095594186185835e-05,8.881652854303509e-12,3.105127676726435e-11,1.873391550782152e-33,5.3336805056133124e-24,1.884055629337361e-21,8.082621628730573e-22,1.4649449459666135e-05,3.999900204246969e-29,5.869481358061451e-31,-1.8463984748338233e-28,-2.8102567095114956e-31,1.7800567703604627e-22,2.511037400137412e-22,6.778489520559374e-18,4.453071579822225e-24,2.4673488861526825e-31,6.2234865863769714e-27,2.7708443090034535e-40,2.0271389108133118e-36,4.8180342214915e-16,2.5985720888111094e-32,1.0146045851483305e-26,1.3849870153554168e-29,3.76,0.0,0.9207642485234796,0.9998369944458471,7.535988759469806e-12,6.426196472084137e-26,0.03669564471728982,0.02778737978339129,0.00884563084491007,6.786087213398563e-08,0.00012627780582881925,7.467304420624429e-06,6.769393221960836e-13,1.3657823834980088e-13,9.99924757105385e-16,3.3096194158505005e-05,5.561426789958405e-15,5.180744157276027e-16,7.116540683944747e-09,9.599504085920025e-15,1.6678572507550298e-15,1.2596038035998277e-20,5.262642617758472e-15,5.983640512199423e-17,3.704953672553865e-15,4.456812577848724e-14,5.85203931313162e-22,7.73559807310756e-21,1.6449022780910745e-12,3.574652385605458e-14,1.4669693483508346e-05,3.1004187237075215e-09
0.00022148653750534518,0.6046456313472248,1.7947531865319623e-10,1.0468073082520453e-08,5.337295224240121e-10,4.319300133497363e-09,0.0,0.0,3.4756495210557296e-08,1.6699440726504155e-12,1.1877297048714207e-05,9.928707661140197e-12,3.2913551307158645e-11,2.3260808154328305e-33,6.116223295693939e-24,2.1633683410999953e-21,1.0091800616554666e-21,1.5516285606414382e-05,4.978881745389841e-29,-1.0892223074543229e-30,-1.851812732715659e-28,2.652124133358512e-31,2.0439603392652982e-22,3.2555166256820215e-22,7.770496998246102e-18,5.7193034109334254e-24,2.7702814587093176e-31,7.797825518512114e-27,4.172433025980747e-40,2.7531256621600155e-36,5.562123527409335e-16,3.516672203813862e-32,1.2442207669575262e-26,1.8777346938156163e-29,3.76,0.0,0.9197057605989626,0.9998348190561192,8.722668545635817e-12,8.718951687297602e-26,0.03775549587220838,0.028588112161426014,0.009100769939237273,6.78090026297978e-08,0.0001262775303002376,7.911013388060735e-06,7.172925283335511e-13,1.3778495462619685e-13,1.0285473609921178e-15,3.478323859798872e-05,6.245763821203655e-15,5.817072046727307e-16,7.568104773049821e-09,1.0779846748571843e-14,1.833871178576837e-15,1.4143355271694352e-20,5.911568357461372e-15,6.721506474471497e-17,4.161827940583628e-15,5.0064950321790344e-14,6.570912519021395e-22,8.685850552900692e-21,1.9017155241357953e-12,3.67707277655855e-14,1.5538366606807946e-05,3.487692370302388e-09
0.0002278222000300112,0.6047568585250933,1.938820080904136e-10,1.1234210638122725e-08,5.639762155526582e-10,4.698994172188932e-09,0.0,0.0,3.783718943139853e-08,1.9624087184762406e-12,1.2844843271898803e-05,1.1063310711147608e-11,3.483160408931944e-11,2.8700009529047372e-33,6.98672518538195e-24,2.4740077261737002e-21,1.2537045190567132e-21,1.6407532129014992e-05,6.157279597950019e-29,-3.335483860489167e-32,-1.8279839103258613e-28,3.2725048737906177e-31,2.337456655423133e-22,4.1899573341375945e-22,8.873652136511133e-18,7.293780357262686e-24,3.100334180350852e-31,9.706995251254802e-27,6.2195592284110215e-40,3.706561429739117e-36,6.395251524163282e-16,4.723700038314937e-32,1.517025157377443e-26,2.527430625237518e-29,3.76,0.0,0.9186484895476019,0.9998325821898122,1.0050647255625478e-11,1.1744098435235907e-25,0.0388141888919498,0.029387855061315766,0.00935560766482141,6.775719066676435e-08,0.00012627724700849504,8.367377092316462e-06,7.588002692871289e-13,1.3899018218032118e-13,1.057123854073929e-15,3.6497699639698945e-05,6.99114649690257e-15,6.510009215388794e-16,8.036557448938768e-09,1.2065306968240395e-14,2.012355513467916e-15,1.5828309022472992e-20,6.618434385465787e-15,7.525256968991957e-17,4.659496986696821e-15,5.6052673025495394e-14,7.353730677776677e-22,9.720629562330953e-21,2.189554326654581e-12,3.7793337877873446e-14,1.6431558076845328e-05,3.908728718668261e-09
0.0002341578625546772,0.6048679642523845,2.0901863432275635e-10,1.2037440288965993e-08,5.949994781198034e-10,5.100230298700439e-09,0.0,0.0,4.109505496427367e-08,2.2955427528650226e-12,1.385931493799814e-05,1.2289920687162309e-11,3.680570440241794e-11,3.521531349706043e-33,7.95266438113191e-24,2.8184023670989673e-21,1.5499848501337568e-21,1.7323147744798034e-05,7.568782874555072e-29,1.7753449974834064e-30,-1.8172990559264314e-28,-5.88138939968337e-31,2.6628381736769943e-22,5.355458174774884e-22,1.0097346812408114e-17,9.239632625947578e-24,3.459099537484935e-31,1.2009471479813439e-26,9.183459707787322e-40,4.94906915186267e-36,7.325167119301148e-16,6.299010491006285e-32,1.8395983709088912e-26,3.378527364741356e-29,3.76,0.0,0.9175924339705575,0.9998302839376002,1.1531954640974553e-11,1.5709651077023674e-25,0.03987172589418429,0.030186609634515114,0.009610144376592899,6.770543617893403e-08,0.00012627695596504373,8.836383081693425e-06,8.014614091137931e-13,1.4019392274942154e-13,1.0856543150780517e-15,3.823872760253499e-05,7.801065793354318e-15,7.262776893415712e-16,8.522318915756119e-09,1.3461872521977606e-14,2.203947973668922e-15,1.7658725438634348e-20,7.38654780001263e-15,8.398652706149438e-17,5.200289399954888e-15,6.255931916132013e-14,8.204129760840023e-22,1.0844741361644103e-20,2.511132157990843e-12,3.881435693041218e-14,1.7349229743098626e-05,4.3653629776925325e-09
0.00024049352507934322,0.6049789487490159,2.2490688347732547e-10,1.2878769558246899e-08,6.268224612746499e-10,5.523595734499631e-09,0.0,0.0,4.45351238723334e-08,2.6736064740280316e-12,1.4921423756095409e-05,1.3613083981448536e-11,3.883614067885635e-11,4.299372262979535e-33,9.02167493790809e-24,3.199083914941087e-21,1.9074572469632202e-21,1.8263091225936664e-05,9.251872976633825e-29,-1.280491094748647e-31,-1.8345143682193695e-28,-2.85123834005785e-32,3.022493877827109e-22,6.800501414922988e-22,1.1451171405779485e-17,1.1630600888510352e-23,3.848220831275089e-31,1.4771827417334575e-26,1.3439201042999287e-39,6.556890378539998e-36,8.360053043953822e-16,8.34422639952088e-32,2.2193120243567837e-26,4.486567373532281e-29,3.76,0.0,0.9165375924705976,0.9998279243899227,1.3179326292667752e-11,2.0875640387043496e-25,0.04092810897227178,0.030984377031042804,0.009864380429052915,6.765373910043185e-08,0.00012627665718130325,9.318018909808247e-06,8.452748123551384e-13,1.4139617806857693e-13,1.1141388225518167e-15,4.000549571555501e-05,8.679105785062296e-15,8.078680979965507e-16,9.025831838050523e-09,1.4975688739151428e-14,2.409307292954128e-15,1.964263569765158e-20,8.219302699533817e-15,9.345553334242178e-17,5.786595030906485e-15,6.96136514174961e-14,9.125840993690093e-22,1.2063118123996435e-20,2.86931397032732e-12,3.9833787654480254e-14,1.829134352055401e-05,4.859493230766946e-09
0.00024682918760400926,0.6050898122324286,2.4156909859141765e-10,1.3759216624261218e-08,6.594692176716427e-10,5.969677426456957e-09,0.0,0.0,4.816244825044826e-08,3.101167304261411e-12,1.603185934539333e-05,1.5037434223615582e-11,4.0923221360853546e-11,5.221638861450433e-33,1.0201678655341349e-23,3.61869143120834e-21,2.3370040372813446e-21,1.9227321398387492e-05,1.1247627773396041e-28,-9.67930041251004e-31,-1.8596563348217292e-28,1.0225929642915901e-30,3.4189149572760846e-22,8.582061996191337e-22,1.2945099609920387e-17,1.4552476238849188e-23,4.2693921489556605e-31,1.8069596441386575e-26,1.9504984654972667e-39,8.623289007866775e-36,9.508534503890881e-16,1.0982278364337573e-31,2.664384135124237e-26,5.920693523873895e-29,3.76,0.0,0.9154839636520953,0.9998255036369833,1.5006236891169983e-11,2.7565904712850926e-25,0.0419833401958705,0.03178115839947999,0.01011831617627396,6.760209936545692e-08,0.000126276350668662,9.812272135614928e-06,8.902393440394382e-13,1.4259694987070148e-13,1.1425774548642477e-15,4.17971995108059e-05,9.62894333546789e-15,8.961111680377346e-16,9.547561969214726e-09,1.6613057843452377e-14,2.6291064875501894e-15,2.178827507027965e-20,9.120179804640772e-15,1.0369917009835464e-16,6.4208647255702564e-15,7.724516670239175e-14,1.0122690421950925e-21,1.338081736191258e-20,3.2671200526412313e-12,4.085163277517773e-14,1.9257861389557893e-05,5.393083221203634e-09
0.0002531648501286753,0.6052005549176125,2.5902829332475623e-10,1.4679810232298531e-08,6.92964564895048e-10,6.439062088924818e-09,0.0,0.0,5.1982102017045586e-08,3.5831124009277572e-12,1.71912898382042e-05,1.656769181802112e-11,4.3067275721125334e-11,6.311386042345934e-33,1.1501561214792225e-23,4.079973633251878e-21,2.851152481779996e-21,2.0215797140821937e-05,1.3603448148121716e-28,2.6259070520603896e-30,-1.8686813933894347e-28,-8.549056234449843e-31,3.854696070342461e-22,1.0766771788469073e-21,1.459027873067691e-17,1.8104638572961506e-23,4.72435966352751e-31,2.1988170523755066e-26,2.8088365729639652e-39,1.1261964026420507e-35,1.0779709615468792e-15,1.4361967249190137e-31,3.183958156492545e-26,7.766417263775827e-29,3.76,0.0,0.9144315461210286,0.9998230217687438,1.702693172378741e-11,3.6181086913226454e-25,0.04303742161154086,0.03257695488696884,0.010371951971900401,6.75505169082778e-08,0.0001262760364384834,1.0319130323427226e-05,9.36353869683683e-13,1.4379623988653913e-13,1.1709702902073216e-15,4.361305622079579e-05,1.0654347782889038e-14,9.913543153238558e-16,1.0087998781142516e-08,1.838043829527778e-14,2.8640353089909376e-15,2.4104082026917174e-20,1.0092746082176384e-14,1.147579997024306e-16,7.105610060720209e-15,8.548409295867723e-14,1.1198598496222211e-21,1.4803021378486246e-20,3.707729881870383e-12,4.1867895011508675e-14,2.0248745395669335e-05,5.968164730722859e-09
0.00025950051265334135,0.6053111770172072,2.773082015740601e-10,1.564159004689738e-08,7.27333569125331e-10,6.932336243624981e-09,0.0,0.0,5.599918312246661e-08,4.1246615309541595e-12,1.840036245783185e-05,1.820866373741007e-11,4.526865384794829e-11,7.598960531190444e-33,1.2930444364710267e-23,4.5857823623977914e-21,3.464288595078683e-21,2.1228477383517747e-05,1.6375811648900037e-28,2.6413649467582795e-31,-1.8958751219012757e-28,-1.4685492111364151e-30,4.332526654671609e-22,1.3432279488555032e-21,1.6398123097954836e-17,2.240181317872213e-23,5.2149237787420454e-31,2.6623774529545905e-26,4.015358650085745e-39,1.4611210428769374e-35,1.2183154855059609e-15,1.8673079064229743e-31,3.7882025285078595e-26,1.0129104282692144e-28,3.76,0.0,0.9133803384849773,0.9998204788749236,1.925646515666267e-11,4.721499650390268e-25,0.04409035524332431,0.03337176763921028,0.010625288169149058,6.749899166323952e-08,0.00012627571450209653,1.0838581042940514e-05,9.836172552955796e-13,1.4499404984465295e-13,1.1993174065949916e-15,4.5452304201119e-05,1.175918061341306e-14,1.093953318102643e-15,1.0647656099241902e-08,2.028444414975757e-14,3.1148105933340466e-15,2.6598697419183155e-20,1.1140654371796797e-14,1.266735610843166e-16,7.84340308064522e-15,9.436138598352504e-14,1.2357579691863633e-21,1.6335036764783696e-20,4.1944859440889806e-12,4.288257707636692e-14,2.1263957649513654e-05,6.5868408532823125e-09
