Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211)
1.6417027386606569e-09,0.7183413226705769,0.0,6.626251657090575e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.905988223106842e-17,1.0500837318441456e-26,0.0,3.627325829972735e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108309863909955,0.9992513732138323,0.0,0.0,3.1009031460201876e-05,2.146583123799177e-05,5.938117451417014e-06,3.604927296113835e-06,0.00074862678530214,2.127626648161151e-11,4.034599575579703e-19,1.1205794044266101e-10,1.5516352552368942e-18,1.7217386859404353e-12,3.876312026006096e-30,1.237045167234791e-28,3.2605601086500407e-15
1.6828616906933296e-09,0.7183414247460091,0.0,6.885582321985832e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.296714007402601e-17,1.1622105413309554e-26,0.0,4.164635601452259e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108302089848326,0.9992503167704593,0.0,0.0,3.1786438732513187e-05,2.2040266263270925e-05,6.088504886792579e-06,3.6575075374069877e-06,0.000749683228629309,2.2385560842990592e-11,4.350017641288131e-19,1.1436383561538366e-10,1.6044685498424335e-18,1.813135898230263e-12,4.4528750388976344e-30,1.4027517669824121e-28,3.4355237719116707e-15
1.7240206427260022e-09,0.7183415268213336,0.0,7.149615690236139e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.707917018069338e-17,1.2831522614011525e-26,0.0,4.7663184961205355e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108294315795198,0.9992493681765547,0.0,0.0,3.2563845183884074e-05,2.261592492743651e-05,6.2389433861052304e-06,3.708812247797178e-06,0.0007506318224865094,2.3524146678857938e-11,4.681632739294888e-19,1.1661706122673492e-10,1.6574768418872087e-18,1.906974341224683e-12,5.0989220959226905e-30,1.5858646257287823e-28,3.6151902230963645e-15
1.7651795947586749e-09,0.7183416288965503,0.0,7.418357372608344e-15,0.0,0.0,0.0,0.0,0.0,0.0,6.14013741144932e-17,1.4133650553715644e-26,0.0,5.438363377516145e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108286541750573,0.9992485164220404,0.0,0.0,3.334125081437587e-05,2.319277753158785e-05,6.3894317076344125e-06,3.7588723669624014e-06,0.0007514835769525359,2.4692084527690658e-11,5.029864197509049e-19,1.1881849889616733e-10,1.7106511062818405e-18,2.0032577488244697e-12,5.820975203990401e-30,1.7877339328245686e-28,3.799565064338686e-15
1.8063385467913475e-09,0.718341730971659,0.0,7.691812991002516e-15,0.0,0.0,0.0,0.0,0.0,0.0,6.593916164705966e-17,1.553316971983127e-26,0.0,6.187164852305371e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108278767714449,0.9992477516208568,0.0,0.0,3.4118655624048454e-05,2.3770795097207187e-05,6.53996863973426e-06,3.807718084097717e-06,0.0007522483780866266,2.5889433458775502e-11,5.395132042487838e-19,1.2096905705914896e-10,1.763983136678062e-18,2.1019898122624254e-12,6.626004405417208e-30,2.0097792627736874e-28,3.988653909787741e-15
1.8474974988240202e-09,0.7183418330466603,0.0,7.969988176299741e-15,0.0,0.0,0.0,0.0,0.0,0.0,7.069795066436974e-17,1.703487963319088e-26,0.0,7.01954110139543e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108270993686827,0.9992470648961871,0.0,0.0,3.4896059612960265e-05,2.4349949348686086e-05,6.690553000109565e-06,3.8553788561193875e-06,0.0007529351027054962,2.7116251107845882e-11,5.777856978073567e-19,1.2306966444592287e-10,1.817465460149141e-18,2.203174180504241e-12,7.521447893286011e-30,2.253491396115526e-28,4.182462383364961e-15
1.888656450856693e-09,0.7183419351215535,0.0,8.252888565160231e-15,0.0,0.0,0.0,0.0,0.0,0.0,7.568316707336088e-17,1.8643699025174158e-26,0.0,7.942752097925167e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.710826321966771,0.9992464482774103,0.0,0.0,3.567346278116838e-05,2.4930212696275638e-05,6.841183635108626e-06,3.901883425427403e-06,0.000753551721430276,2.8372593711854376e-11,6.178460364550636e-19,1.2512126443473308e-10,1.8710912603129994e-18,2.306814460283714e-12,8.515232573446054e-30,2.5204341422337657e-28,4.380996115481432e-15
1.9298154028893655e-09,0.7183420371963393,0.0,8.540519796033622e-15,0.0,0.0,0.0,0.0,0.0,0.0,8.090024470834164e-17,2.0364666012776918e-26,0.0,8.964518212420781e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108255445657093,0.999245894607595,0.0,0.0,3.645086512872849e-05,2.5511558219450373e-05,6.991859419032676e-06,3.947259837237019e-06,0.0007541053911922646,2.96585161429016e-11,6.597364198310033e-19,1.2712481017201585e-10,1.9248543081548167e-18,2.412914215857794e-12,9.615795072870748e-30,2.8122461638332023e-28,4.5842607389756475e-15
1.970974354922038e-09,0.7183421392710171,0.0,8.832887504604966e-15,0.0,0.0,0.0,0.0,0.0,0.0,8.635462523663323e-17,2.2202938271619732e-26,0.0,1.0093039205272218e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108247671654979,0.9992453974604439,0.0,0.0,3.722826665569493e-05,2.609395965067564e-05,7.142579253461554e-06,3.991535456489848e-06,0.0007546025382887184,3.0974071941341995e-11,7.034991092008925e-19,1.2908126036237796e-10,1.9787488998510344e-18,2.521476968554503e-12,1.0832103193960447e-29,3.1306428028332006e-28,4.792261884494385e-15
2.012133306954711e-09,0.7183422413455872,0.0,9.129997318861612e-15,0.0,0.0,0.0,0.0,0.0,0.0,9.205175806302598e-17,2.416379320687923e-26,0.0,1.1337013606615933e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108239897661367,0.9992449510657097,0.0,0.0,3.8005667362120846e-05,2.6677391359568754e-05,7.293342066595274e-06,4.034736984354775e-06,0.0007550489329671509,3.231931334808674e-11,7.4917642552132855e-19,1.3099157564337414e-10,2.0327698009487867e-18,2.6325061961743207e-12,1.2173677814316834e-29,3.4774179074349644e-28,5.005005175501119e-15
2.0532922589873835e-09,0.7183423434200498,0.0,9.43185485393259e-15,0.0,0.0,0.0,0.0,0.0,0.0,9.799710023278317e-17,2.625262812211349e-26,0.0,1.2705658483681578e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108232123676257,0.9992445502422167,0.0,0.0,3.8783067248058004e-05,2.7261828337444205e-05,7.444146812611167e-06,4.076890474328659e-06,0.0007554497564032363,3.369429133612319e-11,7.968107475511738e-19,1.3285671547217738e-10,2.0869121963103693e-18,2.7460053322947003e-12,1.3650615231506704e-29,3.8544456601293034e-28,5.222496223062872e-15
2.094451211020056e-09,0.7183424454944043,0.0,9.738465706824372e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0419611633303517e-16,2.8474960385946407e-26,0.0,1.42087295956254e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108224349699651,0.9992441903377198,0.0,0.0,3.956046631355699e-05,2.78472461822337e-05,7.594992471036289e-06,4.118021347946513e-06,0.0007558096608418812,3.509905564126975e-11,8.464445100089333e-19,1.3467763546098187e-10,2.1411716452830814e-18,2.8619777655184166e-12,1.5273609952314475e-29,4.263682406420534e-28,5.444740620538845e-15
2.1356101630527288e-09,0.7183425475686512,0.0,1.0049835451154845e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.1065427839248766e-16,3.0836427596573774e-26,0.0,1.5856541935814153e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108216575731546,0.9992438671749071,0.0,0.0,4.033786455866719e-05,2.8433621083772062e-05,7.745878046134716e-06,4.158154410110598e-06,0.0007561328235950907,3.65336547921849e-11,8.981202017750029e-19,1.3645528510532405e-10,2.1955440415984394e-18,2.9804268386992356e-12,1.705397792593771e-29,4.707168484050334e-28,5.671743938272017e-15
2.1767691150854014e-09,0.7183426496427905,0.0,1.0365969631967623e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.1737706577942231e-16,3.334278774405452e-26,0.0,1.765999066145476e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108208801771944,0.9992435770029164,0.0,0.0,4.111526198343681e-05,2.9020929809439942e-05,7.896802566309455e-06,4.19731386404764e-06,0.0007564229955248022,3.799813613964815e-11,9.518803641377065e-19,1.3819060585567432e-10,2.2500255775438497e-18,3.1013558481720428e-12,1.900368022052304e-29,5.187030052512814e-28,5.903511718365485e-15
2.217928067118074e-09,0.7183427517168223,0.0,1.0686873760691758e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.243699650980207e-16,3.599991937035049e-26,0.0,1.9630572410403814e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108201027820843,0.9992433164538029,0.0,0.0,4.189265858791292e-05,2.9609149690154827e-05,8.047765083518626e-06,4.235523325903283e-06,0.0007566835445765751,3.949254588513077e-11,1.0077675890820575e-18,1.3988452948854299e-10,2.3046127119874696e-18,3.22476804300896e-12,2.1135347142391624e-29,5.705480922659622e-28,6.140049469608011e-15
2.2590870191507468e-09,0.718342853790746,0.0,1.1012553310296725e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.3163847008308506e-16,3.881382172707886e-26,0.0,2.178040700494167e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108193253878244,0.9992430825034456,0.0,0.0,4.267005437214146e-05,3.0198258606701816e-05,8.198764672705581e-06,4.272805838982505e-06,0.0007569174948705627,4.101692910867367e-11,1.065824517620203e-18,1.4153797673894097e-10,2.3593021418737834e-18,3.3506666243181265e-12,2.346230279726765e-29,6.264824386201312e-28,6.381362662598365e-15
2.3002459711834194e-09,0.7183429558645621,0.0,1.1343013710680657e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.3918808149326695e-16,4.1790614930943096e-26,0.0,2.412225954225091e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108185479944148,0.9992428724364493,0.0,0.0,4.3447449336167286e-05,3.078823497639594e-05,8.349800431242694e-06,4.309183887644638e-06,0.0007571275618025265,4.257132979608895e-11,1.1260938381625438e-18,1.4315185616095813e-10,2.4140907768422315e-18,3.4790547445978617e-12,2.599859009279213e-29,6.867455044918582e-28,6.627456725106047e-15
2.341404923216092e-09,0.7183430579382707,0.0,1.1678260344319854e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.4702430700293806e-16,4.4936540116809934e-26,0.0,2.6669562871293673e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108177706018554,0.9992426838146248,0.0,0.0,4.422484348003418e-05,3.1379057740068036e-05,8.500871478388456e-06,4.34467941086133e-06,0.0007573161835611313,4.4155790865501614e-11,1.1886182849285431e-18,1.447270631873293e-10,2.4689757166528292e-18,3.609935507155784e-12,2.875899618157129e-29,7.515860639404078e-28,6.8783370376960885e-15
2.3825638752487647e-09,0.7183431600118713,0.0,1.2018298542199291e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.5515266109285652e-16,4.8257959588404226e-26,0.0,2.943644045573497e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108169932101461,0.9992425144486918,0.0,0.0,4.5002236803784915e-05,3.197070634936617e-05,8.651976954757605e-06,4.379313815445654e-06,0.0007574855494271318,4.57703541932477e-11,1.253440636396262e-18,1.4626447936232478e-10,2.5239542311312562e-18,3.743311965599656e-12,3.1759078343973274e-29,8.212623877162103e-28,7.134008929637338e-15
2.4237228272814374e-09,0.7183432620853644,0.0,1.2363133580036423e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.635786649397907e-16,5.176135696659677e-26,0.0,3.2437729622514173e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108162158192871,0.9992423623728675,0.0,0.0,4.5779629307461214e-05,3.25631607543653e-05,8.803116021803998e-06,4.4131079889603125e-06,0.0007576376251833952,4.741506063914395e-11,1.3206037137896804e-18,1.47764971725385e-10,2.579023742372025e-18,3.87918712340442e-12,3.5015190309852567e-29,8.960424259900271e-28,7.39447767510639e-15
2.46488177931411e-09,0.7183433641587499,0.0,1.2712770674804788e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.7230784630527277e-16,5.545333733526331e-26,0.0,3.568900519562464e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108154384292785,0.9992422258220502,0.0,0.0,4.655702099110384e-05,3.3156401391477164e-05,8.954287861315913e-06,4.446082312312732e-06,0.000757774175931088,4.908995007114478e-11,1.3901503796028885e-18,1.4922939232571283e-10,2.6341818089627496e-18,4.0175639335579124e-12,3.8544509018349896e-29,9.762039909853346e-28,7.659748489693264e-15
2.5060407313467827e-09,0.7183434662320277,0.0,1.3067214981558798e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.8134573942365603e-16,5.934062738469773e-26,0.0,3.920660351462327e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.71081466104012,0.9992421032113337,0.0,0.0,4.733441185475257e-05,3.37504091716537e-05,9.105491674923477e-06,4.4782566720446746e-06,0.0007578967865768357,5.0795061389401006e-11,1.4621235361602518e-18,1.5065857785052859e-10,2.689426112015204e-18,4.158445298286116e-12,4.23650618148864e-29,1.0620349394985826e-27,7.929826527210148e-15
2.588358635412128e-09,0.7183436703782603,0.0,1.3790545524831058e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.003698295443721e-16,6.772865215617669e-26,0.0,4.711006909176709e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108131062643536,0.9992418942677036,0.0,0.0,4.888919112222284e-05,3.494065210962561e-05,9.407992127311944e-06,4.5402826459143365e-06,0.0007581057300618693,5.4296100585118847e-11,1.6135211216480593e-18,1.5341451226866122e-10,2.8001646951023555e-18,4.4477330454704606e-12,5.095639841734246e-29,1.2519077310115829e-27,8.484424560497393e-15
2.662444749070939e-09,0.7183438541095014,0.0,1.4458034029937618e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.186029528303556e-16,7.601581046245614e-26,0.0,5.531436117414881e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108117069690716,0.9992417410726385,0.0,0.0,5.0288489658947175e-05,3.6014312196880914e-05,9.680344266133417e-06,4.593559944303228e-06,0.0007582589249916319,5.755076596077753e-11,1.758508709642577e-18,1.557824205205525e-10,2.900103186920622e-18,4.7166856647552555e-12,5.988387076811801e-29,1.445282417138596e-27,9.000053833999332e-15
2.7365308627297498e-09,0.7183440378403939,0.0,1.51411749681762e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.379226545346022e-16,8.504595835255776e-26,0.0,6.467302890668307e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108103076765441,0.9992416148733024,0.0,0.0,5.168778553946842e-05,3.7090181456458555e-05,9.952788442064043e-06,4.644533277869527e-06,0.0007583851241886798,6.090391341080415e-11,1.912027020164533e-18,1.580484565538995e-10,3.000289456963956e-18,4.993795843088211e-12,7.007713999811321e-29,1.6619810173561316e-27,9.531335561853677e-15
2.8106169763885606e-09,0.7183442215709372,0.0,1.58399958522575e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.5836142949726083e-16,9.486274097678922e-26,0.0,7.531218698905318e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108089083867714,0.9992415109093388,0.0,0.0,5.30870787639867e-05,3.81681642660556e-05,1.0225320655743394e-05,4.6933022637742075e-06,0.0007584890880090323,6.435573777117146e-11,2.0743275224154598e-18,1.6021692556844513e-10,3.100713081075739e-18,5.279078662599429e-12,8.167583469379376e-29,1.904069511643483e-27,1.0078297253041542e-14
2.8847030900473715e-09,0.7183444053011323,0.0,1.6554523389804874e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.799518315254938e-16,1.0551109064283092e-25,0.0,8.736799371383285e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108075090997533,0.9992414252618627,0.0,0.0,5.4486369332693714e-05,3.9248169138117155e-05,1.0497937080725688e-05,4.739962211689619e-06,0.0007585747353377931,6.790642544521372e-11,2.2456620004244045e-18,1.6229196747062337e-10,3.2013642508104054e-18,5.572548676604307e-12,9.48308315891001e-29,2.173733831091075e-27,1.0640965612116543e-14
2.9587892037061824e-09,0.7183445890309785,0.0,1.7284783466617912e-14,0.0,0.0,0.0,0.0,0.0,0.0,3.0272647130095463e-16,1.1703722910797452e-25,0.0,1.0098716947131307e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.71080610981549,0.9992413547039546,0.0,0.0,5.588565724577315e-05,4.033010854088613e-05,1.0770634056000246e-05,4.784604310226058e-06,0.0007586452930943997,7.155615476858677e-11,2.4262825312336645e-18,1.6427755961938534e-10,3.30223368634573e-18,5.8742199156940335e-12,1.0970484269382093e-28,2.473283276353309e-27,1.1219366522351169e-14
3.0328753173649932e-09,0.718344772760476,0.0,1.803080113743872e-14,0.0,0.0,0.0,0.0,0.0,0.0,3.2671801431593687e-16,1.294886697877999e-25,0.0,1.163275282954081e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108047105339813,0.9992412965775898,0.0,0.0,5.7284942503400956e-05,4.141389872729631e-05,1.1043408078838832e-05,4.827315805187569e-06,0.0007587034193037264,7.530509635823222e-11,2.6164414640466408e-18,1.661775203632102e-10,3.4033125681187222e-18,6.1841058957646915e-12,1.2647301714858775e-28,2.805153927910659e-27,1.181352503640652e-14
3.106961431023804e-09,0.7183449564896249,0.0,1.8792600622418117e-14,0.0,0.0,0.0,0.0,0.0,0.0,3.519591788434785e-16,1.4291421988470268e-25,0.0,1.3355852211670148e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108033112552273,0.9992412486924488,0.0,0.0,5.8684225105745746e-05,4.249945957120938e-05,1.1316255797949396e-05,4.868180170176581e-06,0.0007587513042847652,7.915341344636365e-11,2.816391400276634e-18,1.6799551317116218e-10,3.5045924830543545e-18,6.5022196274300865e-12,1.453235574046041e-28,3.1719120476447697e-27,1.2423465372719215e-14
3.181047544682615e-09,0.7183451402184253,0.0,1.9570205309118008e-14,0.0,0.0,0.0,0.0,0.0,0.0,3.784827339473679e-16,1.5736398243570326e-25,0.0,1.5286179795469874e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.710801911979228,0.9992412092438192,0.0,0.0,6.008350505296909e-05,4.3586714410880035e-05,1.1589174006931336e-05,4.907277269668731e-06,0.0007587907527506069,8.310126219971208e-11,3.0263851744822872e-18,1.6973505121881046e-10,3.60606538326826e-18,6.828573626771793e-12,1.6645834998476567e-28,3.5762574711500474e-27,1.3049210917439372e-14
3.255133658341426e-09,0.7183453239468769,0.0,2.0363637758531484e-14,0.0,0.0,0.0,0.0,0.0,0.0,4.0632149753654525e-16,1.728893582824435e-25,0.0,1.7443176781086327e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108005127059832,0.9992411767451059,0.0,0.0,6.148278234522581e-05,4.467558989919723e-05,1.1862159638013677e-05,4.944683515028241e-06,0.000758823251295868,8.714879202495137e-11,3.246675836134281e-18,1.7139950222315263e-10,3.707723553372928e-18,7.163179926960942e-12,1.9009361053809474e-28,4.021026990323559e-27,1.36907842303978e-14
3.3292197720002367e-09,0.7183455076749798,0.0,2.1172919714687357e-14,0.0,0.0,0.0,0.0,0.0,0.0,4.3550833446777246e-16,1.8954304796516789e-25,0.0,1.9847619119839876e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7107991134354932,0.9992411499719241,0.0,0.0,6.288205698266426e-05,4.5766015860388715e-05,1.2135209756063182e-05,4.9804720137900065e-06,0.0007588500243054194,9.129614586094226e-11,3.477516632174879e-18,1.7299209339620176e-10,3.809559584240518e-18,7.5060500906303e-12,2.1646054310538825e-28,4.5091977257848865e-27,1.434820705466669e-14
3.4033058856590475e-09,0.7183456914027344,0.0,2.199807211714003e-14,0.0,0.0,0.0,0.0,0.0,0.0,4.660761546986969e-16,2.0737905354290516e-25,0.0,2.252167702200867e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7107977141677578,0.9992411279156935,0.0,0.0,6.428132896542668e-05,4.685792515288656e-05,1.2408321552849867e-05,5.014712712523345e-06,0.0007588720803596557,9.55434604584116e-11,3.719160990333213e-18,1.7451591644493908e-10,3.9115663517274894e-18,7.857195222788458e-12,2.458060134799957e-28,5.0438904887168675e-27,1.5021500329013092e-14
3.4773919993178584e-09,0.7183458751301404,0.0,2.2839115116032865e-14,0.0,0.0,0.0,0.0,0.0,0.0,4.980579114932337e-16,2.264526803416201e-25,0.0,2.548897571767805e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.710796314902777,0.9992411097454291,0.0,0.0,6.56805982936493e-05,4.795125353812074e-05,1.268149234156018e-05,5.047472533519824e-06,0.0007588902504435905,9.98908666475411e-11,3.971862503167805e-18,1.7597393258090652e-10,4.013736999586474e-18,8.216625984189398e-12,2.7839323663332334e-28,5.6283731317482995e-27,1.571068420293236e-14
3.5514781129766693e-09,0.7183460588571978,0.0,2.3696068089235728e-14,0.0,0.0,0.0,0.0,0.0,0.0,5.314865996806242e-16,2.468205386323502e-25,0.0,2.8774657466136706e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7107949156405509,0.9992410947764433,0.0,0.0,6.70798649674628e-05,4.9045939554997804e-05,1.2954719551547737e-05,5.078815505558705e-06,0.0007589052192447435,1.0433848959396226e-10,4.235874912806399e-18,1.7736897750022212e-10,4.116064925677981e-18,8.584352605010585e-12,3.1450247814053813e-28,6.266063888535243e-27,1.6415778053761133e-14
3.62556422663548e-09,0.7183462425839069,0.0,2.4568949661131447e-14,0.0,0.0,0.0,0.0,0.0,0.0,5.663952539693408e-16,2.685405452414488e-25,0.0,3.240544480786973e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7107935163810791,0.9992410824446682,0.0,0.0,6.847912898699237e-05,5.014192439981749e-05,1.3228000723311372e-05,5.108802889007095e-06,0.0007589175508309942,1.0888644904366052e-10,4.511452096352907e-18,1.7870376629142506e-10,4.218543770606461e-18,8.960384898716917e-12,3.5443176952795326e-28,6.960534701730879e-27,1.7136800505443625e-14
3.699650340294291e-09,0.7183464263102671,0.0,2.5457777722608175e-14,0.0,0.0,0.0,0.0,0.0,0.0,6.028169473163682e-16,2.9167192509518912e-25,0.0,3.6409705051875137e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7107921171243623,0.999241072285465,0.0,0.0,6.987839035235809e-05,5.1239151811380675e-05,1.3501333503690156e-05,5.1374932955119224e-06,0.0007589277098412939,1.1353485955729216e-10,4.798848051931109e-18,1.7998089823671794e-10,4.321167408027002e-18,9.344732275982266e-12,3.9849763744712317e-28,7.715514539062065e-27,1.7873769448507474e-14
