Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51)
1.515896822332288e-06,1.020356263643334,0.0009463661970074859,0.00040934071776124286,0.0004267357580412317,0.007134308807485455,0.0,0.0,0.0007222533811985363,5.840703214629501e-06,0.001616881390569984,2.927595977803676e-06,0.00039679118481562647,3.2549025781519617e-12,1.8523357111322506e-09,2.2971363505499956e-07,0.00016042203423487315,6.254834201874062e-05,9.23389435096677e-10,4.083016286404382e-07,6.925430784284882e-08,4.937521430523862e-12,2.8889784849624706e-08,4.169810212966535e-08,1.1605255351849554e-08,3.1450346598237043e-10,6.871851324762628e-12,9.538291627185876e-09,6.541947945244774e-09,3.6283058223318544e-10,9.863247619935273e-09,6.361559946462539e-11,3.065535571293607e-11,1.9110303882843753e-09,3.76,0.0,0.17545635218037206,0.9922297435148326,0.00332435035876419,7.62353478478234e-05,0.6795876510241166,0.39358972584469354,0.1379707355929277,5.331880630788534e-05,0.003080923958147407,0.0706062077823308,4.348812777844853e-06,7.894902744352996e-08,5.713546879466308e-14,0.00023969623475771586,1.1674453094182024e-07,4.298891226959212e-07,1.5565430957208434e-05,1.9945545903595033e-07,2.3144097385948157e-08,6.446287769832806e-14,7.04109597664719e-07,8.425543792251801e-10,2.1157508053708065e-08,4.029481814520194e-08,4.111890409682554e-15,3.2026319351440844e-14,4.936485129456449e-08,1.5361380468525053e-10,8.141614616567934e-05,0.0003592718392783413,5.0688905146593426e-05,1.4963350791242671e-05,0.00027964904194511565,0.00014519476937244766,0.006957223901725864,3.374631782396732e-05,3.976167645540465e-06,0.0004353336196006169,0.0019350120791520717,0.00028499211116917014,0.004660508584457387,1.8014126858453684e-05,0.003086111048796725,2.706974781152777e-09,0.00016402884199898438,0.0003285334780796078,5.7421363952197304e-08,1.186192453883778e-11,6.878963897538571e-10,4.553662236072147e-06,0.0006986644983966577
1.5414256945003369e-06,1.0214160105305683,0.0009596156192524528,0.00042194564109001757,0.0004360368664458075,0.007301367478830534,0.0,0.0,0.0007583371234903258,6.291871012461925e-06,0.001714223695288933,3.1417762249636405e-06,0.00041049127456845974,3.4894939687150403e-12,1.9573782595458198e-09,2.394837737440498e-07,0.0001653195554977215,6.458774188735633e-05,9.934386981443911e-10,4.2227902665307326e-07,7.488120509311991e-08,5.367857599742566e-12,3.007616930708943e-08,4.4605250262830765e-08,1.2283647797157276e-08,3.4537439493735586e-10,7.50829867970401e-12,1.032664963736071e-08,7.061307160840392e-09,3.853608728728804e-10,1.039851120613907e-08,6.776100676361634e-11,3.2714072650871254e-11,2.081426015926386e-09,3.76,0.0,0.17094116029987894,0.9920226556100824,0.003457184066819001,7.9021782739524e-05,0.6856942853798362,0.3944612291229196,0.13933619600760205,5.232836085495884e-05,0.003080281103330766,0.07239892363572925,4.461839502106993e-06,7.85925521258622e-08,5.719086499851194e-14,0.00024884722067723615,1.231038277570429e-07,4.5312682097017697e-07,1.65657294836685e-05,2.1031154956704516e-07,2.4291900929218507e-08,6.789062910215484e-14,7.421250572099618e-07,8.880528733098092e-10,2.2300085718786758e-08,4.244650304928103e-08,4.33053343098059e-15,3.372928859811425e-14,5.311806980811606e-08,1.54941243485534e-10,8.603859998352955e-05,0.0003744655277477769,5.034338473933115e-05,1.488989243638458e-05,0.0002780834592243571,0.00014534563321770382,0.0071120296959966516,3.416902464526821e-05,4.019943813632844e-06,0.0004474429026536763,0.0019935408350681277,0.00029384095677092276,0.004829625959663091,1.8799585947154523e-05,0.003171759541316762,2.6885099163884644e-09,0.00017608467173776935,0.0003462808133174776,5.913468878640877e-08,1.2216414276020238e-11,6.823696448204487e-10,4.651287198615854e-06,0.0007339718821079487
1.5669545666683858e-06,1.02245910332952,0.000973007342548469,0.0004346781860008585,0.0004454586138428872,0.0074681828530266305,0.0,0.0,0.0007952887512106135,6.7693341307524165e-06,0.0018150202147172035,3.3675401152929793e-06,0.00042425020626173386,3.738831450600722e-12,2.067302297319609e-09,2.495769174129745e-07,0.00017027126901650698,6.665500470157411e-05,1.0674865372927864e-09,4.3637327519490573e-07,8.082725691607464e-08,5.826474065612241e-12,3.1303294982719936e-08,4.766015762537743e-08,1.2993237471472366e-08,3.7853943621210754e-10,8.192262391140188e-12,1.1164271111671555e-08,7.610681507875652e-09,4.088346143477264e-10,1.0954438905043693e-08,7.206689273241855e-11,3.48571355538601e-11,2.262650916994812e-09,3.76,0.0,0.16653825564576338,0.9918104965421884,0.0035928496584670283,8.184536736156719e-05,0.6916955902033852,0.39523046812495993,0.1406803411200346,5.1359768247579695e-05,0.003079622506753698,0.07419781976080243,4.575286641898226e-06,7.823473659183338e-08,5.723191985570431e-14,0.00025823509785425177,1.2965785511728546e-07,4.770690528239231e-07,1.760852478152957e-05,2.2149966172535863e-07,2.5462673530394214e-08,7.141793806220903e-14,7.812913112053104e-07,9.349289990639435e-10,2.3477261247440313e-08,4.4662407737244925e-08,4.555526739736765e-15,3.548172045970883e-14,5.707241209697575e-08,1.5624336868160494e-10,9.092258340771018e-05,0.0003899738473152004,4.998898298729178e-05,1.4812728657398133e-05,0.0002764385162322395,0.00014540847208573785,0.007266357343739313,3.459019330337379e-05,4.064029979586245e-06,0.00045960073282686273,0.002052348683204409,0.0003027227565662333,0.0050017939566602675,1.9597819766032358e-05,0.0032578732399105867,2.669350640647448e-09,0.0001887742629078038,0.00036446784711971806,6.085108627125211e-08,1.2571546060393918e-11,6.767435887729291e-10,4.749903962267965e-06,0.0007701313303676539
1.5924834388364347e-06,1.0234859156659677,0.0009865531775831609,0.0004475370767071002,0.0004550057178808197,0.007634721166938834,0.0,0.0,0.0008330912441055022,7.273944782471522e-06,0.0019193002559328572,3.605264606614297e-06,0.0004380613239974162,4.0037874333423285e-12,2.182303176788499e-09,2.6000022660298727e-07,0.0001752771963446871,6.874996984179763e-05,1.1457030793874992e-09,4.505788340042075e-07,8.710214158776693e-08,6.31463528488679e-12,3.2572253214390974e-08,5.086804225062057e-08,1.3734858537658832e-08,4.1411616543365734e-10,8.926645788990303e-12,1.2053290095505524e-08,8.191168597668543e-09,4.332756896124605e-10,1.1531656297587389e-08,7.65349556770384e-11,3.7085772861195585e-11,2.4551061333811257e-09,3.76,0.0,0.16224491934043697,0.9915932593922578,0.0037313706059283343,8.470545318222231e-05,0.6975938643797455,0.3959002658550591,0.14200350462432315,5.0412511204685616e-05,0.003078948145864973,0.07600248777161583,4.689127453927296e-06,7.787565178085083e-08,5.725907395244186e-14,0.0002678626735201633,1.36406885968955e-07,5.017166534464494e-07,1.8694128357312762e-05,2.330202472641088e-07,2.6655339753764388e-08,7.504467142545022e-14,8.216096863675565e-07,9.831843508019517e-10,2.468907472138658e-08,4.694258786116452e-08,4.786861841004459e-15,3.7283548857564794e-14,6.123364197359758e-08,1.5752061471049192e-10,9.608091702836979e-05,0.0004057967924244458,4.962643949263189e-05,1.4732100192160414e-05,0.00027471970325861284,0.00014538678804676828,0.007420190485259053,3.501018601327089e-05,4.1084733278223835e-06,0.00047180495172098505,0.0021114212517512054,0.00031163486314719443,0.005177010540143863,2.0408394870806414e-05,0.0033444278452855157,2.6495509534990576e-09,0.00020211727833929934,0.0003830839102775043,6.257004022283536e-08,1.2927212694486301e-11,6.710281742123083e-10,4.84957059886111e-06,0.0008071256008224122
1.6180123110044836e-06,1.0244968124849527,0.0010002645180751846,0.0004605212058052067,0.0004646828495834789,0.007800950099389335,0.0,0.0,0.0008717268245274443,7.806543771700713e-06,0.002027092105296617,3.855330475437421e-06,0.0004519183013755681,4.285289924034654e-12,2.3025858506326463e-09,2.707612190635895e-07,0.00018033740292269096,7.087249409394357e-05,1.2282644801299384e-09,4.648903487920636e-07,9.371550189482147e-08,6.833640146468642e-12,3.388418205934388e-08,5.423427307452935e-08,1.4509336337584452e-08,4.5222575457291875e-10,9.714511186667367e-12,1.2995900549460602e-08,8.803885294114731e-09,4.587085714209828e-10,1.2130808351277028e-08,8.11668631275251e-11,3.9401216151965136e-11,2.6591959654103715e-09,3.76,0.0,0.15805849656159945,0.9913709381597713,0.003872771356621634,8.760141964835632e-05,0.7033913520585083,0.3964733748979676,0.14330601219293132,4.948608449904142e-05,0.0030782580022387742,0.0778125318145638,4.803336012155182e-06,7.751536642318245e-08,5.727275554226788e-14,0.0002777326296439634,1.4335108303768093e-07,5.270700637564027e-07,1.98227827172359e-05,2.4487357009731416e-07,2.786879198737962e-08,7.877063734090471e-14,8.630808666277817e-07,1.0328197531335524e-09,2.5935546890444927e-08,4.9287063838713185e-08,5.024526495373628e-15,3.9134678551955837e-14,6.560747090676678e-08,1.587734175681354e-10,0.00010152671683000166,0.00042193442079954907,4.925645381413755e-05,1.4648236475106475e-05,0.000272932259480691,0.00014528404517277532,0.007573515008412229,3.542934800832442e-05,4.153319062764796e-06,0.00048405350092955784,0.002170744955606568,0.0003205747825912577,0.005355273604665633,2.123087427368149e-05,0.003431399116688984,2.6291621811493173e-09,0.00021613348799369764,0.00040211795261964876,6.429106614049502e-08,1.3283313562529977e-11,6.652327723250238e-10,4.950344370532065e-06,0.0008449363949213106
1.6435411831725326e-06,1.02549215024698,0.0010141523365240668,0.0004736296289586842,0.0004744946285564562,0.007966838685118419,0.0,0.0,0.0009111770059061608,8.367958556601337e-06,0.0021384230860568743,4.118122358948175e-06,0.000465815128647495,4.584325886121288e-12,2.428365268317646e-09,2.818677703656023e-07,0.00018545199402753975,7.302245162419761e-05,1.3153530828419797e-09,4.79302650950083e-07,1.0067693893738916e-07,7.3848230135772e-12,3.524026601641791e-08,5.776437500938605e-08,1.531748653413498e-08,4.929930471095645e-10,1.0559088240845184e-11,1.3994358042417806e-08,9.449968000121817e-09,4.851583385259547e-10,1.2752559468373716e-08,8.59642557675947e-11,4.180470302613401e-11,2.8753278681138244e-09,3.76,0.0,0.15397639511640868,0.9911435276977218,0.004017077313601269,9.053267424126982e-05,0.7090902439607556,0.39695247912850684,0.1445881816418134,4.857999470021786e-05,0.0030775520605398963,0.0796275682268081,4.917887185760444e-06,7.71539471203888e-08,5.727338071761793e-14,0.00028784751982440974,1.5049050257121476e-07,5.531293439194116e-07,2.0994661135550707e-05,2.5705971268866136e-07,2.9101893872328045e-08,8.259558748682177e-14,9.057049152009743e-07,1.0838352873845794e-09,2.721667983608858e-08,5.169582208021937e-08,5.268504861505805e-15,4.103498624986659e-14,7.019955014433661e-08,1.600022052183009e-10,0.0001072733824922472,0.000438386851539017,4.8879687456795805e-05,1.4561356086148901e-05,0.00027108118224215393,0.00014510366270661205,0.007726318929190691,3.584800681613596e-05,4.198610360454678e-06,0.0004963444108126013,0.0022303069407674314,0.0003295401645397992,0.0055365809832038605,2.2064818168890677e-05,0.0035187628676952736,2.6082330873690368e-09,0.0002308427560079154,0.0004215585956209634,6.601370903134051e-08,1.3639754178762354e-11,6.593662041546623e-10,5.052281567043888e-06,0.0008835444083776192
1.6690700553405815e-06,1.0264722771199504,0.0010282271806319632,0.00048686155912157304,0.000484445618330774,0.00813235723396524,0.0,0.0,0.0009514226392498188,8.959001341113718e-06,0.00225331961194778,4.394028806923186e-06,0.0004797460995195388,4.90194472622007e-12,2.559866765935926e-09,2.933281131777368e-07,0.00019062111066458758,7.519973388759379e-05,1.4071575717156916e-09,4.938107566762304e-07,1.0799600628914211e-07,7.969554830405598e-12,3.6641735612650344e-08,6.146403398485757e-08,1.6160114254613168e-08,5.365466364092143e-10,1.1463782621494399e-11,1.505098149626667e-08,1.0130572943415505e-08,5.126506891905791e-10,1.3397593492926479e-08,9.092875066245449e-11,4.429747974408186e-11,3.1039123559054684e-09,3.76,0.0,0.14999608404348896,0.9909110236546845,0.004164314813567255,9.349865241871323e-05,0.7146926786554127,0.39734019538902715,0.14585032309061746,4.76937599067669e-05,0.0030768303060214196,0.08144722520112131,5.032756617494839e-06,7.679145842286706e-08,5.726135307927948e-14,0.0002982097664655428,1.5782509804925805e-07,5.798941867365603e-07,2.2209867621431944e-05,2.695785823830954e-07,3.035348347930571e-08,8.651921935329711e-14,9.494812964441034e-07,1.1362303177651887e-09,2.8532457628654397e-08,5.416881620061979e-08,5.518777642334489e-15,4.2984321740731645e-14,7.501546297847323e-08,1.6120737147832936e-10,0.00011333458505483224,0.0004551542626929968,4.849676577121783e-05,1.4471667191592927e-05,0.0002691712360752132,0.00014484900908084728,0.00787859227746707,3.626647164025776e-05,4.244388328675962e-06,0.0005086757896862417,0.002290095029614644,0.000338528792428986,0.005720930453874422,2.2909784614876875e-05,0.0036064949637483667,2.586809984112393e-09,0.00024626502744622293,0.0004413941832831099,6.773754127509298e-08,1.3996445747237718e-11,6.534367702129702e-10,5.155437352332042e-06,0.0009229293822541639
1.6945989275086304e-06,1.0274375331668826,0.0010424991704617922,0.000500216360357607,0.0004945403218657232,0.008297477254858713,0.0,0.0,0.0009924439576980337,9.580467199804224e-06,0.002371807236770104,4.683442342559282e-06,0.0004937057977094103,5.239261912638688e-12,2.6973264493202866e-09,3.051508352556259e-07,0.0001958449254167691,7.740424947665965e-05,1.503873119224532e-09,5.084098655768124e-07,1.1568220450224705e-07,8.589244291732439e-12,3.808986685999767e-08,6.533910194185863e-08,1.7038013228000958e-08,5.830189471466175e-10,1.2432184992649738e-11,1.616815497657175e-08,1.0846876457021616e-08,5.412119519219284e-10,1.4066613676965401e-08,9.606194339118266e-11,4.6880803615351544e-11,3.345362914140921e-09,3.76,0.0,0.14611509224237124,0.9906734224167806,0.004314511102572117,9.64988174520395e-05,0.720200743805786,0.39763907513495367,0.14709273911830625,4.6826909493619185e-05,0.003076092727465938,0.08327114245729562,5.147920702442167e-06,7.64279628679376e-08,5.72370650586035e-14,0.00030882165821772135,1.6535472385293048e-07,6.073639308777489e-07,2.3468437074063885e-05,2.824299176688385e-07,3.162237652031032e-08,9.054117814291734e-14,9.944088974590558e-07,1.1900035172364783e-09,2.988284697697313e-08,5.6705968216155616e-08,5.775322205140206e-15,4.498250883722302e-14,8.006071716755095e-08,1.6238931320019289e-10,0.00011972425397299867,0.00047223688835995034,4.810827976639476e-05,1.4379367973899051e-05,0.0002672069614850722,0.00014452339671460035,0.008030326987676327,3.668503283679134e-05,4.290691973441045e-06,0.0005210458134486508,0.002350097667291634,0.00034753857390267803,0.005908319744798771,2.3765330174704326e-05,0.0036945713212777074,2.5649368333836735e-09,0.0002624203147606219,0.0004616128310836421,6.94621605468714e-08,1.43533047308181e-11,6.474522786434386e-10,5.259865620344872e-06,0.0009630701545138737
1.7201277996766794e-06,1.0283882505294677,0.0010569779963679519,0.0005136935413111694,0.0005047831772308397,0.008462171384250275,0.0,0.0,0.0010342206191597642,1.0233132239773045e-05,0.0024939106999691692,4.9867595311764455e-06,0.0005076890833462182,5.597462729473352e-12,2.8409915702530853e-09,3.1734487619225844e-07,0.0002011236382660456,7.963592391562499e-05,1.6057015274097895e-09,5.230953587983256e-07,1.2374497594468265e-07,9.245339073699522e-12,3.958598058750657e-08,6.939560176474807e-08,1.7951964910586024e-08,6.325463195919623e-10,1.3468080304019317e-11,1.7348329523162415e-08,1.1600075249657982e-08,5.708690933495385e-10,1.4760342606072683e-08,1.0136541017177604e-10,4.955594513079949e-11,3.600095916020554e-09,3.76,0.0,0.1423310071299506,0.9904307210580849,0.004467694309552025,9.953266016694254e-05,0.7256164773869782,0.39785160604862746,0.14831572491451486,4.597898387371868e-05,0.0030753393168687854,0.08509897092023942,5.263356567190639e-06,7.606352105396949e-08,5.720089825949265e-14,0.00031968534766676403,1.730791388876712e-07,6.355375739381813e-07,2.4770335615609968e-05,2.9561329435932363e-07,3.290736950363614e-08,9.466105885365931e-14,1.0404860494021657e-06,1.2451528930227093e-09,3.126779786911275e-08,5.930716972592825e-08,6.0381127147863734e-15,4.702934641104863e-14,8.534073752770572e-08,1.6354842783930718e-10,0.00012645656359025606,0.0004896350153391817,4.771478784340035e-05,1.4284647046149313e-05,0.0002651926835145353,0.0001441300775221835,0.008181516794222514,3.710396148908987e-05,4.337558169577302e-06,0.0005334527156619412,0.0024103038693608137,0.00035656753143539896,0.006098746537159051,2.4631010516363478e-05,0.0037829679082201015,2.542655345560338e-09,0.00027932868396237596,0.00048220247282269174,7.118718781105675e-08,1.471025243329007e-11,6.41420072026389e-10,5.365618861054692e-06,0.001003944711888432
1.7456566718447283e-06,1.0293247536075132,0.0010716729177133477,0.0005272927483888813,0.0005151785534841462,0.008626413318661647,0.0,0.0,0.001076731747079471,1.0917751803067526e-05,0.0026196539682460554,5.3043810557380215e-06,0.0005216910792956384,5.977806169382164e-12,2.99112089541045e-09,3.2991952297808185e-07,0.00020645747240165485,8.189469940361842e-05,1.7128513627893188e-09,5.378627967365885e-07,1.3219369995670965e-07,9.939327123659657e-12,4.113144165288334e-08,7.363973213758055e-08,1.890273759633817e-08,6.852690965620927e-10,1.457545739282359e-11,1.8594025014359507e-08,1.2391386661222377e-08,6.016497231725848e-10,1.5479522084242724e-08,1.0684070949897396e-10,5.2324189835449195e-11,3.868530543293932e-09,3.76,0.0,0.1386414733235428,0.9901829172993645,0.0046238934178134865,0.00010259969859574275,0.7309418688748502,0.39798021362167485,0.1495195684269461,4.51495342455268e-05,0.0030745700658008084,0.08693037240484945,5.379042049426825e-06,7.56981917248942e-08,5.715322271447695e-14,0.00033080284925389284,1.809980101537743e-07,6.644137852985097e-07,2.6115461091812992e-05,3.0912813168525184e-07,3.420724258399083e-08,9.887840853150675e-14,1.0877105484728779e-06,1.301675811738747e-09,3.268724420345845e-08,6.197228307287283e-08,6.307120278436136e-15,4.912460951503544e-14,9.086085870607848e-08,1.6468507245068646e-10,0.00013354591905440208,0.000507348979375291,4.7316817457289175e-05,1.4187683859238778e-05,0.00026313252009953794,0.00014367223907264925,0.008332157131409284,3.7523509080935366e-05,4.385021639525597e-06,0.0005458947781079145,0.002470703170905182,0.0003656137931941142,0.006292208466484346,2.5506380974781988e-05,0.0038716607457965017,2.520005079773529e-09,0.0002970102405091942,0.0005031509052294609,7.29122653745552e-08,1.50672145976077e-11,6.35347052813213e-10,5.472748036184616e-06,0.0010455302419287431
1.7711855440127772e-06,1.03024735923438,0.0010865927623965716,0.000541013758705077,0.0005257307467596324,0.008790177751052996,0.0,0.0,0.0011199559693800538,1.163505871262447e-05,0.0027490602732536487,5.636711798119447e-06,0.0005357071574871129,6.381628968191526e-12,3.1479850677769332e-09,3.4288440442009864e-07,0.00021184667003003093,8.41805345118888e-05,1.8255380846688183e-09,5.527079163726078e-07,1.4103768831289495e-07,1.0672738006899248e-11,4.272765803849062e-08,7.807787231031358e-08,1.9891085506941787e-08,7.413317128220618e-10,1.5758518895202217e-11,1.9907832058301954e-08,1.3222048898546945e-08,6.335820961188357e-10,1.6224912978401e-08,1.1248938250432629e-10,5.5186839941777804e-11,4.15108870923262e-09,3.76,0.0,0.13504419135011808,0.9899300094647139,0.004783138234609737,0.00010569947754871768,0.7361788604071815,0.3980272627060974,0.1507045505050872,4.433812235134518e-05,0.0030737849687055645,0.0887650193077119,5.494955677956886e-06,7.533203179804336e-08,5.709439826942699e-14,0.0003421760374106449,1.8911091625963772e-07,6.939909187715573e-07,2.7503643729994034e-05,3.2297369828829625e-07,3.5520762401660973e-08,1.0319272802371061e-13,1.1360796765535197e-06,1.3595690241049143e-09,3.414110440941933e-08,6.470114248368806e-08,6.582313055931475e-15,5.126805024983228e-14,9.66263181464984e-08,1.6579960612123648e-10,0.00014100694170562312,0.0005253791610303312,4.691486671004333e-05,1.4088649101720095e-05,0.00026103039022681656,0.000143153001343888,0.00848224503770972,3.794390725818443e-05,4.43311493951712e-06,0.0005583703218328594,0.0025312855772343943,0.0003746755841620532,0.006488703122225594,2.639099707749393e-05,0.0039606259114073755,2.497023536912604e-09,0.00031548511491446423,0.0005244458302207031,7.4637055002535e-08,1.542412101606475e-11,6.292397076291271e-10,5.581302464269157e-06,0.00108780318511019
