Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133)
0.0004053120156329096,0.5791972755067228,1.854146936082911e-09,1.1856023892543703e-10,5.34469740612568e-09,9.794880223521115e-07,0.0,0.0,1.1098944728040615e-05,1.0471410163919425e-06,1.4005881037245896e-05,2.6936881606531676e-11,2.4194443275328574e-11,1.40211595367206e-31,3.533935106103302e-23,1.4824913505397917e-21,3.0762939811038306e-18,1.673444165422217e-05,2.5182999188329065e-24,2.61209717489618e-17,8.25628314255001e-20,1.2703331088165722e-27,1.377183800197887e-22,9.770780122543977e-17,1.6082525658741142e-16,2.7412982776146488e-21,8.376931874779111e-29,1.3526973565031375e-25,3.086296813326944e-33,1.6819732297648847e-33,1.4105439181280415e-13,1.477018209617414e-28,3.2156254721451715e-24,1.197974379068828e-25,3.76,0.0,0.8712527306583663,0.9998507839636414,3.084676622283724e-06,1.3350730213795204e-20,0.028621618853880464,0.02141310261319494,0.007145793025770348,2.9353914110762182e-08,9.488637484486064e-05,4.0223540446646316e-06,2.033956147197411e-13,3.626578727029269e-14,6.642840240891211e-16,3.3710985998853115e-05,1.2886267595050927e-15,1.167729273215379e-16,4.867129210911201e-09,2.970595841519444e-15,5.0765137888281754e-17,3.2253388147792105e-21,1.7750198427261958e-15,2.429167298686526e-17,1.6407469828278463e-15,2.320297995452244e-14,1.434023676938405e-22,1.9539553073727547e-21,7.847965508627804e-13,1.8718400370108415e-14,1.6761684226571463e-05,5.907179400696411e-08,3.3900440031981294e-07,8.19303396204938e-08,2.0853359628314824e-05
0.00041958455990057645,0.5792983153053111,1.910372627211086e-09,1.2231615674819996e-10,5.550220047727096e-09,1.0453874358730612e-06,0.0,0.0,1.1377060567497342e-05,1.0875628007988462e-06,1.540101474907719e-05,3.11904495750657e-11,2.6005315767224994e-11,1.5930898086167471e-31,3.899788830848489e-23,1.7355880173239933e-21,3.588367226072373e-18,1.792310782918119e-05,2.8991178393967005e-24,2.895123716986698e-17,1.0128941934325706e-19,1.5587439110513935e-27,1.6123875032050175e-22,1.1417891244408168e-16,1.7609008730778307e-16,3.431921208007184e-21,1.0541668259164767e-28,1.7530062411869138e-25,4.3598280251584146e-33,2.239856582011111e-33,1.5483448562228994e-13,1.894079186492538e-28,3.799298673216441e-24,1.5573747856798318e-25,3.76,0.0,0.8702612635626156,0.9998474497120802,3.335225087631864e-06,1.661564685340918e-20,0.029613778850760775,0.02215336175979658,0.007392833820510701,2.9333258003634772e-08,9.488605788612402e-05,4.3091914024518625e-06,2.1793415884550736e-13,3.6669566735952754e-14,6.871264402813109e-16,3.570946243643296e-05,1.4798507530042924e-15,1.3407717637546265e-16,5.212649081900679e-09,3.4111501551003977e-15,5.323384251613891e-17,3.7033006219887835e-21,2.039403070940091e-15,2.7909989974577375e-17,1.8851419387844783e-15,2.6659613028076106e-14,1.6465310304357042e-22,2.2435111240330087e-21,9.329982055539775e-13,1.9362081734167888e-14,1.7953392977901653e-05,6.603461725693574e-08,3.519959660997737e-07,8.565500084139105e-08,2.1822677015241932e-05
0.0004338571041682433,0.5793992501851932,1.96610426427981e-09,1.2604984791493878e-10,5.752667922437911e-09,1.1131753429732111e-06,0.0,0.0,1.1649152932479499e-05,1.1273298385515436e-06,1.687720838053526e-05,3.5932591202002865e-11,2.7885073897868562e-11,2.147576924733237e-31,4.288763601857462e-23,2.021017912889804e-21,4.161862755492225e-18,1.9151806995143568e-05,3.319569526072516e-24,3.1976889304057113e-17,1.2340102056851749e-19,1.8994580825541885e-27,1.8776453213857634e-22,1.3266703485737433e-16,1.92225497168128e-16,4.262282835149619e-21,1.3159147114679275e-28,2.2510701734087776e-25,6.0818890077492785e-33,2.952291771466684e-33,1.693807570933131e-13,2.4068335108746158e-28,4.462484136029028e-24,2.005961818011198e-25,3.76,0.0,0.8692709095919492,0.999844019851033,3.5948175766862865e-06,2.0514861513187756e-20,0.030604902253559402,0.02289269437352516,0.007639566126421716,2.9312623526132148e-08,9.488573185485859e-05,4.605806084726297e-06,2.329694170682662e-13,3.7072837568780376e-14,7.099320641458367e-16,3.7741626524089096e-05,1.6915339283629097e-15,1.532287896782364e-16,5.569784133165842e-09,3.898773438727416e-15,5.57452645399504e-17,4.2322826390962825e-21,2.332149033055142e-15,3.191649194172836e-17,2.15575647582724e-15,3.048713499738984e-14,1.8817225493169168e-22,2.563975670771221e-21,1.1027319424027265e-12,2.000472818754086e-14,1.918535646661834e-05,7.350206977162248e-08,3.6514591705644524e-07,8.943109446093362e-08,2.2805869660989692e-05
0.0004481296484359102,0.5795000803973757,2.0213491865510516e-09,1.2976167622735215e-10,5.951964537610308e-09,1.1828307639958893e-06,0.0,0.0,1.1915361815461644e-05,1.1664266367625431e-06,1.8435790828661263e-05,4.119904559217736e-11,2.983393562221136e-11,1.8888264161646753e-31,4.7014149317392966e-23,2.3415896760190983e-21,4.8013388083935796e-18,2.042046630342922e-05,3.781928825654167e-24,3.520418415346355e-17,1.4936347030929306e-19,2.2994278157384067e-27,2.175568071776805e-22,1.533285288036743e-16,2.0924906298509438e-16,5.254095064341893e-21,1.6303027536232982e-28,2.865995587906294e-25,8.38492098182797e-33,3.854136341485965e-33,1.8470263258198956e-13,3.0324171031693884e-28,5.212577642709757e-24,2.5615089893924292e-25,3.76,0.0,0.8682816677633383,0.9998404944898349,3.86328741447917e-06,2.5141195178781763e-20,0.03159499163885222,0.023631101509690902,0.007885990307754371,2.929201066298686e-08,9.488539676143878e-05,4.912188204639108e-06,2.485008871262502e-13,3.7475600359725936e-14,7.327009534976458e-16,3.980597298470416e-05,1.9250735638610668e-15,1.7435340777200078e-16,5.938511645478127e-09,4.436669314725528e-15,5.829909812384593e-17,4.815753246270273e-21,2.6551953745881664e-15,3.633769943467414e-17,2.4543819043737197e-15,3.471088807556924e-14,2.1411403141297775e-22,2.9174501381522386e-21,1.2962513685289104e-12,2.0646341390039462e-14,2.0457509971328086e-05,8.148710939037556e-08,3.784507002414104e-07,9.3257568320927e-08,2.3802659544635534e-05
0.00046240219270357705,0.5796008061867641,2.076114634341463e-09,1.3345200114129281e-10,6.1480503977283604e-09,1.2543330496714216e-06,0.0,0.0,1.2175824516743697e-05,1.2048412804066005e-06,2.007803182705621e-05,4.7026632973680825e-11,3.1852105515033564e-11,2.366080216193388e-31,5.1382871247590325e-23,2.700243863903148e-21,5.5114693337590225e-18,2.172901299142753e-05,4.288483606528659e-24,3.863935269240855e-17,1.7968773484184225e-19,2.7666641100381966e-27,2.5088891710294633e-22,1.7632457883253564e-16,2.271779570065353e-16,6.431462920931155e-21,2.0055687056942432e-28,3.619737301557795e-25,1.1433360415466986e-32,4.986393240671232e-33,2.008089004893357e-13,3.79019649665125e-28,6.057348347211367e-24,3.244505077226243e-25,3.76,0.0,0.8672935370947581,0.9998368737381951,4.1404654292144106e-06,3.059671672048104e-20,0.032584049522924236,0.024368584223135255,0.008132106728397056,2.927141939895869e-08,9.488505261627475e-05,5.228327880413155e-06,2.645280670152635e-13,3.787785569943279e-14,7.554331660519783e-16,4.1901056011103495e-05,2.181911460920577e-15,1.9758062407881286e-16,6.318808915541359e-09,5.0281422761087796e-15,6.089504325269597e-17,5.457289746804038e-21,3.010540905784364e-15,4.120097019524445e-17,2.782866082761752e-15,3.9357014579172535e-14,2.426374833836905e-22,3.3061017037839485e-21,1.5159601424463008e-12,2.128692299810516e-14,2.1769788874415886e-05,9.000215532965979e-08,3.919068110844058e-07,9.713337319543535e-08,2.4812768706078784e-05
0.0004766747369712439,0.579701427792253,2.1304077762595376e-09,1.3712117938385477e-10,6.340881064002207e-09,1.327661876581016e-06,0.0,0.0,1.2430675676925234e-05,1.2425650190070387e-06,2.1805144284813645e-05,5.345322392563866e-11,3.393977544757534e-11,3.250320753520435e-31,5.599913642635686e-23,3.1000535503063466e-21,6.297037283991292e-18,2.3077374383752863e-05,4.8415331507341315e-24,4.2288600936213206e-17,2.1493251861371745e-19,3.3099912686063894e-27,2.8804651887896466e-22,2.018210212756376e-16,2.460289608952454e-16,7.821040871277935e-21,2.4508878337006446e-28,4.5373942982521555e-25,1.542969090770033e-32,6.397006150482022e-33,2.177077436395502e-13,4.7019488372677e-28,7.004940324555014e-24,4.078445484931132e-25,3.76,0.0,0.8663065166044903,0.9998331577061977,4.426180701992661e-06,3.6993222850076907e-20,0.03357207836411047,0.0251051435682188,0.008377915751875877,2.9250849718811098e-08,9.488469942981232e-05,5.554215235362421e-06,2.810504549896713e-13,3.827960417821259e-14,7.781287594251894e-16,4.402548692528895e-05,2.4635337908276257e-15,2.230439681010455e-16,6.710653256499767e-09,5.676597258062357e-15,6.353280582195874e-17,6.160577889950292e-21,3.4002453344147828e-15,4.653449550339514e-17,3.1431131702158964e-15,4.4452453432846467e-14,2.73906483366287e-22,3.7321632432444186e-21,1.7644165577082424e-12,2.1926474664844223e-14,2.3122128661835265e-05,9.905910106923095e-08,4.0551079625509764e-07,1.0105746507050769e-07,2.5835919937942347e-05
0.0004909472812389108,0.5798019454471198,2.184235727509563e-09,1.407695660966196e-10,6.5304254190485934e-09,1.4027972434004825e-06,0.0,0.0,1.268004731020174e-05,1.2795918977467279e-06,2.361828653222826e-05,6.051770835168023e-11,3.6097125230095226e-11,2.4533855591512594e-31,6.086817509550382e-23,3.5442248107110366e-21,7.162927993174949e-18,2.446547789333245e-05,5.443385718402129e-24,4.615811000993938e-17,2.557069208094963e-19,3.938509966961661e-27,3.293276294566246e-22,2.2998817142572434e-16,2.6581848086768204e-16,9.452191765422765e-21,2.9764408832194035e-28,5.6475230507734395e-25,2.0621342631157393e-32,8.141722209414022e-33,2.3540677020655344e-13,5.792048018403467e-28,8.063873720061678e-24,5.09014179152376e-25,3.76,0.0,0.8653206053105135,0.9998293465043017,4.720261226859196e-06,4.4452715549477074e-20,0.034559080565043004,0.025840780598807865,0.008623417741354814,2.9230301607290563e-08,9.48843372125325e-05,5.88984039791091e-06,2.9806754956336335e-13,3.8680846386021724e-14,8.00787791135456e-16,4.6177931930970655e-05,2.771470941833756e-15,2.5088088868020783e-16,7.114021998455473e-09,6.38553921088206e-15,6.621209777426709e-17,6.929411395473427e-21,3.826428999483801e-15,5.2367296532309813e-17,3.5370833806547767e-15,5.0024936685840504e-14,3.0808970437049214e-22,4.197933042049602e-21,2.0443381031149775e-12,2.256499804006089e-14,2.4514464922900562e-05,1.0866932798380763e-07,4.192592560612658e-07,1.050288071305411e-07,2.6871837390164392e-05
0.0005052198255065777,0.5799023593791965,2.2376055623521933e-09,1.4439751562116775e-10,6.71666411397233e-09,1.4797194677603018e-06,0.0,0.0,1.2924068838359182e-05,1.3159184277630564e-06,2.5518564478814902e-05,6.825996435934398e-11,3.832432321536684e-11,2.8178923084540674e-31,6.599511609025235e-23,4.036097153977089e-21,8.114122663638e-18,2.5893251022429833e-05,6.096356053466822e-24,5.025403621703698e-17,3.0267313850447306e-19,4.662668669411894e-27,3.7504266559530538e-22,2.610006512198611e-16,2.865625593038742e-16,1.1357148086760003e-20,3.5934832458931077e-28,6.982468111175089e-25,2.730849913311315e-32,1.028500745268223e-32,2.5391304385541294e-13,7.087653342168563e-28,9.243045596131737e-24,6.310049251062995e-25,3.76,0.0,0.864335802229973,0.9998254402433413,5.022534491922801e-06,5.310787629424213e-20,0.0355450584748095,0.026575496368260114,0.008868613059635684,2.9209775049108825e-08,9.488396597495226e-05,6.23519350161099e-06,3.155788495106858e-13,3.9081582912440246e-14,8.234103186033777e-16,4.83571099538582e-05,3.10729736655824e-15,2.812327372969195e-16,7.528892488991283e-09,7.15857267398663e-15,6.893263707258615e-17,7.76769147940295e-21,4.2912726056963815e-15,5.87292207139112e-17,3.966792737201504e-15,5.610298603850063e-14,3.453605988077775e-22,4.7057745083487125e-21,2.358606000083837e-12,2.320249477028625e-14,2.594673335008113e-05,1.1884371951534947e-07,4.331488464415321e-07,1.0904637148650235e-07,2.792024709773867e-05
0.0005194923697742446,0.5800026698111416,2.2905243302729623e-09,1.4800538243315377e-10,6.8995881892317975e-09,1.5584091836316413e-06,0.0,0.0,1.3162867125408534e-05,1.3515432929529544e-06,2.750703368465293e-05,7.672082712164084e-11,4.062152691301176e-11,4.479123243167319e-31,7.138499073349964e-23,4.579143863944077e-21,9.155691989386589e-18,2.7360621363604584e-05,6.802763347555558e-24,5.458251110819582e-17,3.5654921625942643e-19,5.493716988701264e-27,4.255144753247588e-22,2.950372179877891e-16,3.0827688928722263e-16,1.357117539482219e-20,4.3144164517200665e-28,8.5787104137177e-25,3.5852894252197426e-32,1.2901036382951304e-32,2.732331128350422e-13,8.618901798470183e-28,1.0551730565504336e-23,7.772612728678084e-25,3.76,0.0,0.8633521063787221,0.9998214390345233,5.332827987050151e-06,6.310253662824628e-20,0.036530014391024414,0.027309291929409295,0.009113502069157982,2.9189270028927288e-08,9.4883585727624e-05,6.59026468516122e-06,3.335838538673484e-13,3.94818143466521e-14,8.459963991525568e-16,5.0561790568695326e-05,3.472631429725236e-15,3.142447514203847e-16,7.955242093700707e-09,7.999401351202539e-15,7.169414779459184e-17,8.679426381239249e-21,4.797016958709619e-15,6.565093811510497e-17,4.434312827419091e-15,6.271590937901412e-14,3.858973774704072e-22,5.258115886499388e-21,2.710269716718372e-12,2.3838966498808308e-14,2.7418869738797462e-05,1.2959267577408954e-07,4.4717628057465136e-07,1.1310914066329168e-07,2.8980877436988102e-05
0.0005337649140419115,0.5801028769606504,2.342999066557125e-09,1.5159352184901684e-10,7.07919784102767e-09,1.6388473391204517e-06,0.0,0.0,1.3396566512753436e-05,1.3864670882122146e-06,2.958470135019684e-05,8.594205785029914e-11,4.298888357871571e-11,3.9326961046532844e-31,7.704273764073495e-23,5.1769722297734455e-21,1.0292789944957018e-17,2.8867516600611274e-05,7.564929508262733e-24,5.914964155036672e-17,4.1811183974621497e-19,6.4431832524428936e-27,4.810783588509262e-22,3.3228059498428987e-16,3.3097683188450315e-16,1.6132737678199098e-20,5.152862119162704e-28,1.047723309324052e-24,4.6687667538529644e-32,1.607476092549819e-32,2.933730375723586e-13,1.0419105953760987e-27,1.1999581125913174e-23,9.516630911106854e-25,3.76,0.0,0.8623695167709272,0.999817342989425,5.650969648522586e-06,7.459214458494657e-20,0.03751395056181814,0.028042168334549263,0.00935808513199859,2.9168786531343413e-08,9.488319648113471e-05,6.955044092423657e-06,3.520820619313065e-13,3.9881541277426063e-14,8.685460900100808e-16,5.2790792007893243e-05,3.869135256277191e-15,3.500660379179358e-16,8.393048196727204e-09,8.911827687529729e-15,7.449636036149982e-17,9.668730892928674e-21,5.345962701262714e-15,7.316393782603385e-17,4.941770559357035e-15,6.989379733159166e-14,4.29882988589158e-22,5.8574499717148596e-21,3.1025514590166217e-12,2.447441486569974e-14,2.8930809987219084e-05,1.4092612841055355e-07,4.613383301671763e-07,1.172161088815344e-07,3.0053459520523126e-05
0.0005480374583095785,0.5802029810406745,2.395036794333487e-09,1.5516229018575478e-10,7.255501315185402e-09,1.72101519456741e-06,0.0,0.0,1.3625288854804502e-05,1.4206920854202363e-06,3.175252822802117e-05,9.596631297316421e-11,4.5426530743893624e-11,3.52173879967042e-31,8.29732045960813e-23,5.8333237364164946e-21,1.1530647748856113e-17,3.0413864509240164e-05,8.385177186587495e-24,6.396150979546266e-17,4.881991719171606e-19,7.524457529146875e-27,5.420820860128474e-22,3.7291730428668726e-16,3.546774240431506e-16,1.9083664410835498e-20,6.123736678511134e-28,1.2723904843782973e-24,6.032835479570324e-32,1.9903036607589783e-32,3.143384176113593e-13,1.2524952912868628e-27,1.359662768358346e-23,1.1585638835783431e-24,3.76,0.0,0.861388032418726,0.9998131522199929,5.976788248226877e-06,8.774422659078412e-20,0.03849686918774765,0.028774126635417688,0.009602362609871375,2.91483245408792e-08,9.488279824610704e-05,7.329521872440693e-06,3.710729732636183e-13,4.0280764293098456e-14,8.910594483069257e-16,5.504297924829186e-05,4.298514579815442e-15,3.8884955650664e-16,8.84228820130667e-09,9.899752447032548e-15,7.73390113622851e-17,1.0739825889062484e-20,5.9404700501345245e-15,8.130052435967646e-17,5.4913479183641604e-15,7.766751981554427e-14,4.775050969454493e-22,6.506333825452488e-21,3.5388506393148015e-12,2.5108841507842224e-14,3.048249009606408e-05,1.528535556194725e-07,4.756318264621678e-07,1.2136628315869125e-07,3.113772753827599e-05
0.0005623100025772454,0.5803029822596213,2.446644533985569e-09,1.5871204523115756e-10,7.428513920511687e-09,1.8048943208649666e-06,0.0,0.0,1.3849153554961456e-05,1.4542220241178609e-06,3.4011430459839706e-05,1.0683711360534689e-10,4.7934596769195665e-11,5.405623682290615e-31,8.91811522774501e-23,6.5520742001866986e-21,1.2874568026128395e-17,3.199959295810192e-05,9.265828215512891e-24,6.902417354929656e-17,5.677137301756031e-19,8.751685028876579e-27,6.088859086183745e-22,4.1713750264223943e-16,3.793933924746509e-16,2.246931912425317e-20,7.2433281900663005e-28,1.5369880782985297e-24,7.738508985895674e-32,2.4495821845856665e-32,3.3613441772852245e-13,1.4976705123530843e-27,1.5353278494747775e-23,1.402830872120603e-24,3.76,0.0,0.8604076523319355,0.9998088668385375,6.3101137336273716e-06,1.0273884457530827e-19,0.039478772423631896,0.029505167883179306,0.009846334864126734,2.9127884041971165e-08,9.488239103319824e-05,7.713688179451391e-06,3.9055608768927367e-13,4.0679483981557714e-14,9.135365310783686e-16,5.7317262172705875e-05,4.762518591362093e-15,4.307521032513247e-16,9.302939530312596e-09,1.0967174291924876e-14,8.022184356705411e-17,1.1897037858434369e-20,6.582958533875145e-15,9.009381406204219e-17,6.085281724617246e-15,8.606872261449322e-14,5.2895606304387e-22,7.207388491625254e-21,4.022748322106991e-12,2.5742248058952265e-14,3.2073846168400216e-05,1.6538399717869829e-07,4.900536609917967e-07,1.2555868424857499e-07,3.223341905071539e-05
0.0005765825468449123,0.5804028808215489,2.4978293108628746e-09,1.6224314684067784e-10,7.59825714685239e-09,1.890466597942363e-06,0.0,0.0,1.4068277601903051e-05,1.4870619246266473e-06,3.636228134131059e-05,1.185988153830619e-10,5.051320139031398e-11,5.244429648678541e-31,9.567126117617058e-23,7.33723380042612e-21,1.4329919198748847e-17,3.362462990935763e-05,1.0209202495480203e-23,7.434366604086874e-17,6.576253034778764e-19,1.0139216490800553e-26,6.81862562711317e-22,4.651348206166931e-16,4.0513917731249497e-16,2.6338769322331402e-20,8.52937592989635e-28,1.8472020865087244e-24,9.857609693517776e-32,2.9977465389104355e-32,3.5876579244371777e-13,1.781840673696885e-27,1.728031946075977e-23,1.6898869174249203e-24,3.76,0.0,0.8594283755178039,0.9998044869577313,6.65077752315017e-06,1.1976904815194788e-19,0.040459662380314856,0.03023529312840916,0.010090002255751017,2.910746501896157e-08,9.488197485309906e-05,8.107533172907375e-06,4.105309052980054e-13,4.1077700930228475e-14,9.359773952643236e-16,5.961259380374271e-05,5.262939788485315e-15,4.759342941243513e-16,9.774979626812744e-09,1.2118189363139542e-14,8.314460643594392e-17,1.3144798437421531e-20,7.27590673135963e-15,9.957773153359515e-17,6.725863391408061e-15,9.512982395623807e-14,5.8443292236579865e-22,7.963298713918202e-21,4.55801164723408e-12,2.6374636149603972e-14,3.370481440944755e-05,1.7852606945374203e-07,5.046007861064395e-07,1.2979234743622945e-07,3.334027523877053e-05
