Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455)
2.8807361400579347e-10,0.7981173543696273,1.9016582395223407e-11,3.2730343201119126e-14,2.9757845500933376e-15,1.733309974702935e-14,0.0,0.0,3.417579491382654e-09,7.468513650963158e-15,9.610679211481015e-18,8.684775184532512e-19,5.449384266016608e-19,4.6297776359957584e-33,1.123268417384518e-22,3.4386519811138535e-15,1.0899540484334384e-28,1.5436734810827607e-13,3.2636377028485447e-35,2.3547926166856933e-24,5.377047159629196e-33,3.270119621233959e-32,3.9620038690641207e-13,2.1579950362539293e-35,8.898457414983056e-24,1.634925089878044e-37,1.9336099568082833e-43,8.061573094796135e-34,3.784529924821009e-61,5.2000514924478044e-49,9.58870303740976e-23,1.3839435678647052e-51,8.728553363117694e-46,7.141278038862236e-51,3.76,0.0,0.6866074181765078,0.9991763862103155,1.387299801263076e-18,9.665094904617452e-34,3.7027454718662256e-05,2.3590887824215044e-05,6.3853577739742e-06,7.050744232028998e-06,0.0008236103715961503,5.5494488749894905e-11,1.7565197567683856e-18,3.416130381278462e-10,8.387036631472407e-19,6.532505920258881e-13,2.4411376895301087e-30,2.3373184511465667e-28,3.313539540503564e-15,3.008529156884959e-30,1.5410407889442237e-16,2.9709413553042244e-37,2.107241629289262e-28,1.3882401004668854e-31,2.6974851104612028e-30,1.3473529352378027e-28,1.9524668703139064e-38,1.6575524696168065e-37,2.6610807274664675e-34,3.349183790974713e-16,1.5436706398248272e-13,1.5834737885432527e-18,2.609346617389819e-09,7.82125433656993e-10,1.8854362131023896e-11,1.7220762093137676e-15,1.4811405734670198e-11,3.385886201395065e-12,3.965403034816621e-12,3.4330228421720103e-13,3.706125511998848e-12,1.2666488952886247e-15,3.9964155206096123e-13,1.0897509297414002e-17
3.072865081182022e-10,0.798117716226335,2.1610985370610173e-11,3.5790573460077345e-14,3.600369562623824e-15,2.1015195814244264e-14,0.0,0.0,3.6454196645878664e-09,8.497723544502677e-15,1.1777872321411326e-17,1.1206234404945794e-18,7.017430633125218e-19,5.974599657468304e-33,1.3575785094092401e-22,4.1563040578861275e-15,1.5447612176022896e-28,1.7748748872712668e-13,4.827080874441233e-35,3.0564655910729797e-24,8.38898306034125e-33,5.101355336977044e-32,4.483702968291712e-13,3.173763303987854e-35,1.0893012353236465e-23,2.4707716722820178e-37,3.056811577489565e-43,1.1949713798495369e-33,7.926819623827826e-61,9.05541473426686e-49,1.1742234396816474e-22,2.685233032207186e-51,1.4677502614375122e-45,1.3891788233092554e-50,3.76,0.0,0.6866049484988261,0.9991398330658988,1.7893698064462538e-18,1.4157517733376464e-33,3.9496911246081457e-05,2.52150665618636e-05,6.815382189148421e-06,7.465941581928489e-06,0.0008601632880987977,6.323133160030165e-11,2.134009854013069e-18,3.804912178406819e-10,9.450106893258354e-19,7.478780148810349e-13,3.424239835061759e-30,3.233670910320584e-28,3.8056300397281485e-15,4.232809211169474e-30,1.7706005922433067e-16,4.402630127997104e-37,2.9184350932321415e-28,1.9405657759114406e-31,3.788344987807431e-30,1.863485576856127e-28,2.8916902550703275e-38,2.456033677391485e-37,3.974470128484012e-34,3.9395193421627943e-16,1.7748711598605236e-13,1.9237334135422783e-18,2.7828774047306896e-09,8.328726700804657e-10,2.143585071943659e-11,2.0888464682560595e-15,1.6842430111239963e-11,3.85599533644901e-12,4.508230795299569e-12,3.8877521140873496e-13,4.1963834850988675e-12,1.5316135383847182e-15,4.525298439380754e-13,1.2387886418865479e-17
3.2649940223061094e-10,0.7981180780818411,2.436832743480878e-11,3.9003264316184637e-14,4.306387283122604e-15,2.5182652270756146e-14,0.0,0.0,3.873250909368307e-09,9.593320715842512e-15,1.4261975310186636e-17,1.4235058567120788e-18,8.898578480541614e-19,7.590436070114965e-33,1.6216108647868553e-22,4.965080928970859e-15,2.144578405224104e-28,2.0238999609411932e-13,6.97245977232322e-35,3.905459996827093e-24,1.2734136628270698e-32,7.742873445459317e-32,5.034553157631526e-13,4.5729445191404024e-35,1.3174792585825234e-23,3.644634801906817e-37,4.7003351900190105e-43,1.729550189418102e-33,1.590769400646783e-60,1.5261454912376006e-48,1.4207051314348197e-22,5.008081561021947e-51,2.3919818369889272e-45,2.596676322396347e-50,3.76,0.0,0.6866024788299663,0.9991050010831914,2.272857196454561e-18,2.0257297838029603e-33,4.196635940659731e-05,2.6845060812878114e-05,7.245883024105675e-06,7.874836327701988e-06,0.0008949950428958233,7.148374037382177e-11,2.56231911498513e-18,4.2053838613502965e-10,1.0564834167031009e-18,8.49366414717262e-13,4.709108233296925e-30,4.386944894513189e-28,4.3352342652441336e-15,5.838019999233289e-30,2.0175929145754332e-16,6.372093510319067e-37,3.9634476002682815e-28,2.659531050234416e-31,5.21556832642516e-30,2.527314989772672e-28,4.18288177120159e-38,3.554298858258783e-37,5.79726761992603e-34,4.580764557571538e-16,2.0238951572138942e-13,2.3097723761647693e-18,2.956349385717094e-09,8.834472222445517e-10,2.4180643068649196e-11,2.5041343946857974e-15,1.9002534079053714e-11,4.357060422520035e-12,5.085335698104721e-12,4.368408868135408e-13,4.7144710084948484e-12,1.8303860385693263e-15,5.084245165634911e-13,1.3972226177807146e-17
3.4571229634301967e-10,0.7981184399361457,2.7288134186668158e-11,4.23755767638949e-14,5.0987472180184934e-15,2.9864979513810337e-14,0.0,0.0,4.101073608860573e-09,1.0755301113156466e-14,1.708756250840494e-17,1.7833467752037915e-18,1.1131019775253515e-18,9.510698567213026e-33,1.916957931262958e-22,5.869880131670473e-15,2.9231737571006463e-28,2.290966686894696e-13,9.86226567643527e-35,4.9214088502567785e-24,1.8866311878724437e-32,1.1470332334979528e-31,5.614052793116038e-13,6.469054862168206e-35,1.5764930711626643e-23,5.261936414592332e-37,7.052073171748577e-43,2.4508816788624734e-33,3.073149823473175e-60,2.498413355354312e-48,1.7006285698773731e-22,9.017971019865264e-51,3.7914138897066057e-45,4.684985729853476e-50,3.76,0.0,0.6866000091699271,0.9990718092091501,2.8480090266999395e-18,2.8389306958922343e-33,4.4435799202035515e-05,2.8480782205382326e-05,7.676853111521434e-06,8.27752411862284e-06,0.0009281866890298606,8.025351096557295e-11,3.044720352701608e-18,4.616431901604834e-10,1.172942959174214e-18,9.57779795875634e-13,6.363437733679179e-30,5.849118920207763e-28,4.902827554778589e-15,7.911207434362313e-30,2.282192486654543e-16,9.031780099210597e-37,5.290017206498893e-28,3.5815459682560037e-31,7.054942434068857e-30,3.3686420531352757e-28,5.92549332296019e-38,5.037274322173898e-37,8.280568184154412e-34,5.272363474289902e-16,2.2909605919071225e-13,2.744529120141287e-18,3.1297630808813086e-09,9.338498313894747e-10,2.708834737355974e-11,2.9709111112596533e-15,2.1291481162804758e-11,4.889145486795628e-12,5.6966184886687524e-12,4.874612945876644e-13,5.25996465719258e-12,2.164814432774649e-15,5.672803211178375e-13,1.5650266003990963e-17
3.649251904554284e-10,0.7981188017892491,3.036993865023963e-11,4.591459674113033e-14,5.982346542978057e-15,3.5091602407454036e-14,0.0,0.0,4.328888128069141e-09,1.1983660795201945e-14,2.0279661557994408e-17,2.206691102162532e-18,1.3754936522249832e-18,1.1770585827044527e-32,2.245183749282479e-22,6.8755132992128436e-15,3.9196023112327844e-28,2.576276308715686e-13,1.3691051504388576e-34,6.1252453289055815e-24,2.7352915091372116e-32,1.6628339612504739e-31,6.22170775263588e-13,9.000981073866511e-35,1.8684767741310767e-23,7.452464182482739e-37,1.0350920934197261e-42,3.408081166698419e-33,5.737841022875067e-60,3.9852022282445456e-48,2.0163327223172658e-22,1.5736526947401237e-50,5.862407675345326e-45,8.189691225627215e-50,3.76,0.0,0.6865975395187082,0.9990401802255616,3.525665660947902e-18,3.9055527279128215e-33,4.6905230634194474e-05,3.012214370938601e-05,8.10828538849944e-06,8.674099150963932e-06,0.0009598154447135138,8.954241196310158e-11,3.5844964857927274e-18,5.037009892939617e-10,1.2942152908489045e-18,1.0731786276920717e-12,8.465253523766429e-30,7.678822596640538e-28,5.50885672782857e-15,1.055306058186708e-29,2.5645559943288704e-16,1.2565048357578979e-36,6.952098906441505e-28,4.748331028530956e-31,9.393843652696747e-30,4.4210610062650025e-28,8.239042996670346e-38,7.007088460071585e-37,1.1608296517259575e-33,6.013573654341215e-16,2.576268681366993e-13,3.2309491374280155e-18,3.303118993482367e-09,9.840812317373546e-10,3.0158573421583326e-11,3.492140572819359e-15,2.3709036002424687e-11,5.452312883600531e-12,6.3419788265750764e-12,5.405989809018421e-13,5.83244729200115e-12,2.5367182620876642e-15,6.290526760032647e-13,1.7421744611757022e-17
3.907367786583835e-10,0.7981192879193928,3.476439733608002e-11,5.0943815608021254e-14,7.321612762827422e-15,4.302158448131851e-14,0.0,0.0,4.6349335782252415e-09,1.3738386908290128e-14,2.5189777039312065e-17,2.887482905200765e-18,1.7970501231940113e-18,1.5406367247166555e-32,2.7405862471950897e-22,8.393541522849059e-15,5.680722166546451e-28,2.9886167081422074e-13,2.0723619537962507e-34,8.077531135573325e-24,4.371263588465065e-32,2.657011186602716e-31,7.081530734475628e-13,1.3703715230126916e-34,2.3164214758128855e-23,1.1579963205391731e-36,1.6810486278567395e-42,5.169062733444833e-33,1.2672763614944199e-59,7.197275155209976e-48,2.5009379206728807e-22,3.183731881631738e-50,1.017060353870894e-44,1.660361807718342e-49,3.76,0.0,0.68659422167637,0.999000019889263,4.61756652223939e-18,5.841899014043901e-33,5.022277842107035e-05,3.233596125650751e-05,8.68860901979518e-06,9.197418503777377e-06,0.0009999754748365322,1.0284184248080105e-10,4.405754836639901e-18,5.615321298558196e-10,1.4644188340751836e-18,1.2393073519196333e-12,1.2151906117992945e-29,1.0831918507112184e-27,6.3842649419927195e-15,1.5202797595226838e-29,2.9721039124211753e-16,1.9076010682063773e-36,9.820553361850406e-28,6.785399075410354e-31,1.3499948817025165e-29,6.233896092814535e-28,1.2499289088482118e-37,1.0636445916194694e-36,1.780358563635268e-33,7.085856235898476e-16,2.9886065941464724e-13,3.970937143160691e-18,3.5359241181251584e-09,1.0512964392957479e-09,3.453842575971278e-11,4.283290410862604e-15,2.715894117878603e-11,6.25793558738249e-12,7.262454393321647e-12,6.158848125672515e-13,6.643314704711299e-12,3.0984839660820484e-15,7.165549738068812e-13,1.9948271193495054e-17
4.1654836686133854e-10,0.798119774047369,3.944931640355072e-11,5.630337767990721e-14,8.846180326569203e-15,5.205779994250921e-14,0.0,0.0,4.940965687100656e-09,1.561290250298629e-14,3.0870350317566935e-17,3.712831418354826e-18,2.30765419198187e-18,1.9816625329699232e-32,3.301746390470558e-22,1.0113308999479583e-14,8.043296370339355e-28,3.4346260657348126e-13,3.054806904330787e-34,1.0466940804763837e-23,6.775299439983667e-32,4.117710757995072e-31,7.990133191800409e-13,2.036828604611187e-34,2.833025639225468e-23,1.7509719383843948e-36,2.6466690195608493e-42,7.63294889991761e-33,2.668094841086051e-59,1.2528695090604052e-47,3.060176428301453e-22,6.162364941289278e-50,1.7036842185401064e-44,3.2197535000936943e-49,3.76,0.0,0.6865909038499484,0.9989623793053565,5.944567756101674e-18,8.512392856996249e-33,5.3540311120800766e-05,3.4559599746929595e-05,9.26973770215901e-06,9.710093381195748e-06,0.0010376157525705423,1.170855200865499e-10,5.34452309431786e-18,6.206848260033729e-10,1.6426077302153204e-18,1.4182765075789158e-12,1.7060932295376476e-29,1.4948809536800533e-27,7.330748597402237e-15,2.1417220778152123e-29,3.4122589721260335e-16,2.8206395661692767e-36,1.3572025342044528e-27,9.483766060965702e-31,1.8972084221897628e-29,8.599703957726947e-28,1.8468719592394718e-37,1.572509817856391e-36,2.659113454329943e-33,8.243507873028437e-16,3.4346129096492905e-13,4.816676136190313e-18,3.768626965588515e-09,1.1182056962181829e-09,3.920996815225222e-11,5.185205036918708e-15,3.0839977911494997e-11,7.119909580358397e-12,8.244003379780015e-12,6.955595249330278e-13,7.50117340565177e-12,3.7353834580027e-15,8.091373772973706e-13,2.2642345801906917e-17
4.423599550642936e-10,0.7981202601731785,4.442362445571082e-11,6.200987481421889e-14,1.0567822910242294e-14,6.227089401269049e-14,0.0,0.0,5.246985202084507e-09,1.7607198862801305e-14,3.738564368749207e-17,4.7012456024985e-18,2.9186823522590584e-18,2.510153832371427e-32,3.932223607530189e-22,1.2045776472524716e-14,1.1156464492347063e-27,3.914671191924528e-13,4.399127479028981e-34,1.335553507535179e-23,1.022261763429696e-31,6.211983624355738e-31,8.94637905816457e-13,2.963214926348852e-34,3.4236016562855565e-23,2.584698804607746e-36,4.054496539601895e-42,1.1008695779055973e-32,5.3768703989860315e-59,2.1109400751433617e-47,3.699897176409851e-22,1.1464639570212049e-49,2.7668433341443146e-44,6.000131534322882e-49,3.76,0.0,0.6865875860394421,0.9989271003524356,7.537968310524754e-18,1.2121157995087547e-32,5.685782873752233e-05,3.679285918774808e-05,9.851655173071851e-06,1.0212340239619729e-05,0.001072894399321349,1.3227750864333863e-10,6.4088441031063284e-18,6.809552701715178e-10,1.8284013302870004e-18,1.6102066710115554e-12,2.3488921609877097e-29,2.0236812070432516e-27,8.349181844234182e-15,2.958343110526073e-29,3.885269702330972e-16,4.074887442009826e-36,1.839864348859592e-27,1.2998858649323528e-30,2.6142303639156205e-29,1.1637029443635958e-27,2.666259624426862e-37,2.2714302901795304e-36,3.8799621585116816e-33,9.483664520595134e-16,3.91465436359455e-13,5.775362887022326e-18,4.001228623022079e-09,1.1848107274570593e-09,4.417226767357981e-11,6.2050107610146645e-15,3.4751584717761497e-11,8.038372303737452e-12,9.28637390794091e-12,7.795369380172231e-13,8.405063771075953e-12,4.451594440738624e-15,9.06697294284794e-13,2.550334559551539e-17
4.681715432672487e-10,0.7981207462968216,4.968627248279029e-11,6.80796904484125e-14,1.2498277286086199e-14,7.37312532652363e-14,0.0,0.0,5.5529928236460624e-09,1.9721267557744362e-14,4.48011891575473e-17,5.872201233302691e-18,3.642112119943825e-18,3.1366817984426135e-32,4.635491706391697e-22,1.4201644423648024e-14,1.5194027304109507e-27,4.4290795900417455e-13,6.20516272323525e-34,1.6809775942172213e-23,1.505996263989754e-31,9.150248756017371e-31,9.949155205457005e-13,4.228675917059811e-34,4.0935020473711045e-23,3.734668756256067e-36,6.061919526205308e-42,1.5548551325245112e-32,1.0407308354834365e-58,3.4541832317262404e-47,4.426003690689992e-22,2.0577760431087972e-49,4.371064739544634e-44,1.0785749880976469e-48,3.76,0.0,0.6865842682448496,0.9988940348324729,9.430967479587306e-18,1.6910862402639295e-32,6.017533127528899e-05,3.903554365208977e-05,1.0434345489651137e-05,1.0704371133178099e-05,0.0011059596131153052,1.4842178927313812e-10,7.606790974171739e-18,7.421563356604527e-10,2.021434428104421e-18,1.815209808344694e-12,3.1781699998594253e-29,2.6931463877226606e-27,9.440369965564603e-15,4.0154527169166684e-29,4.391341759074018e-16,5.766695510576136e-36,2.4519263830524815e-27,1.7510575175670613e-30,3.539760331945192e-29,1.5480449943230778e-27,3.770662277654542e-37,3.214031071072229e-36,5.545140924889663e-33,1.0803199652736379e-15,4.4290583804560013e-13,6.8542132082194715e-18,4.233730131480704e-09,1.2511132383262798e-09,4.942439634182049e-11,7.349810981435022e-15,3.8893203527891766e-11,9.013456131151285e-12,1.0389311070263153e-11,8.677325853969227e-13,9.35404532949323e-12,5.2512083052573595e-15,1.009134168971182e-12,2.853065174108657e-17
4.939831314702038e-10,0.7981212324182988,5.523623338477882e-11,7.45290077828695e-14,1.464924415511559e-14,8.650901089873847e-14,0.0,0.0,5.858989208108281e-09,2.1955100427477547e-14,5.318374030657527e-17,7.24611840044233e-18,4.490509560689096e-18,3.8723646676669465e-32,5.4149407196789175e-22,1.6591358266824064e-14,2.035674249756333e-27,4.978142642449211e-13,8.592227231886017e-34,2.0900569457301624e-23,2.171899814870622e-31,1.3194395410390428e-30,1.099737101998314e-12,5.930526597860962e-34,4.848113724128796e-23,5.29410735212142e-36,8.868790147395151e-42,2.1553799606387263e-32,1.9476070192157797e-58,5.507773327674724e-47,5.24444799918193e-22,3.5806030473759544e-49,6.738120341728522e-44,1.879369931210512e-48,3.76,0.0,0.68658095046617,0.9988630438842552,1.165865639213591e-17,2.31670577232581e-32,6.34928187380738e-05,4.128746119820287e-05,1.1017793023004623e-05,1.1186393801427346e-05,0.001136950255164865,1.6552226200408357e-10,8.946466383283588e-18,8.041164307927826e-10,2.2213569518545623e-18,2.0333898971645683e-12,4.2339474654550625e-29,3.529842893787448e-27,1.0605054507731339e-14,5.365679203225613e-29,4.930641314339227e-16,8.01203211670164e-36,3.218139049292652e-27,2.322556138006724e-30,4.718550995805118e-29,2.028163651068815e-27,5.235316179517901e-37,4.464842525482261e-36,7.779606224408081e-33,1.2198782658262657e-15,4.978116259686982e-13,8.060461004489347e-18,4.466132488274955e-09,1.3171149152447182e-09,5.4965431060025697e-11,8.626686303904064e-15,4.326427963215467e-11,1.0045288470012211e-11,1.1552557062031485e-11,9.60063682472526e-13,1.0347196404094588e-11,6.138231846018694e-15,1.1163494446889918e-12,3.1723649370201553e-17
5.197947196731589e-10,0.7981217185376103,6.107250148165085e-11,8.13738187165868e-14,1.703238901473841e-14,1.0067405215221115e-13,0.0,0.0,6.164974970617998e-09,2.430868956327889e-14,6.260122108634594e-17,8.844338403213544e-18,5.4770164795378085e-18,4.728860873047015e-32,6.273878794559689e-22,1.9225113678809874e-14,2.6874575274524964e-27,5.562119217454462e-13,1.1701337551348219e-33,2.5703310093063542e-23,3.0728957067569544e-31,1.8665437282481796e-30,1.2089957970094208e-12,8.186874612074878e-34,5.692851670465467e-23,7.376598743976095e-36,1.2724512928200274e-41,2.938026760656764e-32,3.5318524044870375e-58,8.578894785252628e-47,6.161223930728079e-22,6.056182575932965e-49,1.0159798240309525e-43,3.182828342443265e-48,3.76,0.0,0.6865776327034017,0.998833997355237,1.4258009258911547e-17,3.122238335722187e-32,6.681029112977055e-05,4.3548423786447365e-05,1.1601982452493829e-05,1.165861175933512e-05,0.001165996478014906,1.8358274746046667e-10,1.0436001849828541e-17,8.666782593114304e-10,2.4278337239889094e-18,2.2648436224150545e-12,5.562183948219714e-29,4.563540414250914e-27,1.1843919030019066e-14,7.069667059116071e-29,5.503298848201895e-16,1.0948903640416007e-35,4.1663089122319334e-27,3.0379443072469507e-30,6.20195341430331e-29,2.621041764633629e-27,7.1496738093587195e-37,6.100643654270588e-36,1.0734199060820903e-32,1.3666949329596912e-15,5.562086782726839e-13,9.40135727626051e-18,4.698436649479359e-09,1.3828174265299692e-09,6.079445355420674e-11,1.0042694662858658e-14,4.786426162482619e-11,1.1133991865467767e-11,1.2775851317767729e-11,1.0564490940930086e-12,1.138361374774362e-11,7.116589026693651e-15,1.2282465259289955e-12,3.508172753379742e-17
5.456063078761139e-10,0.7981222046547567,6.71940920457023e-11,8.862993126267106e-14,1.965934296095125e-14,1.16296019450224e-13,0.0,0.0,6.470950687672219e-09,2.678202729269518e-14,7.312268109725151e-17,1.0689101684654217e-17,6.615338198200882e-18,5.718363648246874e-32,7.215534006951523e-22,2.2112861696378468e-14,3.500911926913298e-27,6.181238427743889e-13,1.5697842705804553e-33,3.129792189741881e-23,4.273290760438638e-31,2.5953342558514914e-30,1.3225869186796904e-12,1.114000058970632e-33,6.633153895868318e-23,1.0119507672677527e-35,1.7937850079335678e-41,3.944475219544959e-32,6.229136117251229e-58,1.3083890286899278e-46,7.182361744971807e-22,9.98760506388031e-49,1.5017062826595705e-43,5.2553578642121805e-48,3.76,0.0,0.6865743149565435,0.9988067732672629,1.7267875029345985e-17,4.1461254774322685e-32,7.01277484541953e-05,4.5818247199966044e-05,1.2186898760116938e-05,1.212122438325531e-05,0.0011932202598204042,2.0260698847765765e-10,1.2083557046950652e-17,9.296977894669435e-10,2.6405441078465225e-18,2.509660920233962e-12,7.21535104175502e-29,5.827408922325606e-27,1.315759358550751e-14,9.196882291161777e-29,6.109412109672589e-16,1.4740323795931087e-35,5.3274999172013696e-27,3.923929616222273e-30,8.048531898743181e-29,3.3455872134503405e-27,9.619299023924462e-37,8.212108792118634e-36,1.45897752030203e-32,1.5204149938075887e-15,6.181198971525745e-13,1.0884169220635994e-17,4.930643532087115e-09,1.4482224230794081e-09,6.691055031811624e-11,1.1604871439606072e-14,5.269260135427825e-11,1.2279684099877621e-11,1.4058930639730424e-11,1.1568093031728948e-12,1.2462412189714366e-11,8.19012265915058e-15,1.3447307414358949e-12,3.860427916095734e-17
5.71417896079069e-10,0.7981226907697385,7.360004083250307e-11,9.631297772145332e-14,2.2541703512372473e-14,1.3344431758228094e-13,0.0,0.0,6.776916899756221e-09,2.9375106163516175e-14,8.481824988045526e-17,1.2803525723002894e-17,7.919731316917028e-18,6.85359501194347e-32,8.243056176890911e-22,2.5264313828033066e-14,4.50558785477745e-27,6.835702855944965e-13,2.0773799430538123e-33,3.776890066967906e-23,5.85020352082799e-31,3.552566995429505e-30,1.4404079045386361e-12,1.4959340621846172e-33,7.674476191393864e-23,1.3687011136658205e-35,2.488518037793856e-41,5.223083056676981e-32,1.0705181895238585e-57,1.9573436367023048e-46,8.31392255996208e-22,1.6091855345145476e-48,2.179714923878959e-43,8.476999408059679e-48,3.76,0.0,0.6865709972255947,0.9987812572586485,2.0728969058411014e-17,5.432419779269485e-32,7.344519071508813e-05,4.8096750965190526e-05,1.2772527224922368e-05,1.2574426997087657e-05,0.001218735962264441,2.225986517204249e-10,1.3897319112229758e-17,9.930431726895312e-10,2.8591817098152612e-18,2.7679256030221183e-12,9.252962036693607e-29,7.358208950431402e-27,1.4546659883254367e-14,1.1826353639365306e-28,6.749049502259725e-16,1.9576971979929187e-35,6.736226226261433e-27,5.0105965479384064e-30,1.032463640337075e-28,4.222738728276817e-27,1.2767566730920272e-36,1.0905282397236391e-35,1.956079630299716e-32,1.680680296304095e-15,6.835655314197671e-13,1.2516179325070228e-17,5.162754016252039e-09,1.5133315390791563e-09,7.331281255653979e-11,1.332022958044845e-14,5.774875387170787e-11,1.3482478292422695e-11,1.5401529327459595e-11,1.261066379382391e-12,1.358272428308382e-11,9.362596093177478e-15,1.4657093074206448e-12,4.229070101689468e-17
