Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67)
3.42098793475093e-06,0.7054541408334568,1.67932500276242e-08,3.4964129319592e-09,1.4176051450338692e-08,6.808165924990574e-08,0.0,0.0,4.115268097748322e-06,1.1218226836173508e-08,1.7894072641091148e-07,5.6337693432457494e-14,3.398409680812031e-11,5.939306252456273e-29,1.7732339717993583e-21,1.0576441219100573e-21,4.1523292024933565e-20,1.0302615912009296e-06,7.299995037240557e-21,5.661438140507435e-14,1.579832204321076e-19,1.0692060725783194e-25,6.845653758935732e-23,4.6685508080231756e-20,2.821453299667791e-16,6.078748062946239e-25,2.7569727146601976e-28,1.411336343770195e-29,1.2964473339803054e-39,7.648118813297784e-37,2.3769810616497636e-14,1.4565090139682251e-32,7.795186755392111e-26,6.956300345092614e-30,3.76,0.0,0.7039537218014668,0.9993832036583159,4.04043866472815e-08,5.525173713089078e-25,0.036435643795516996,0.02905559513881269,0.007315346673613319,3.3153132819718713e-06,0.0006095894488478239,2.9076518536378682e-05,6.18522631171495e-11,9.241572807321049e-11,2.441389628111911e-15,3.8548964494032566e-06,1.2442025905446298e-13,4.009724407561439e-14,5.754926945156898e-09,1.2124807665157382e-13,9.368153913444416e-14,1.6780143006268336e-19,7.288423064375776e-14,2.8713989867383123e-16,1.1157401426257302e-14,5.468933864930445e-14,9.487623348413036e-21,1.0125281665277183e-19,3.1105173384060393e-13,4.4316499225033993e-13,1.030993926757725e-06,1.852824238373726e-09,4.3842153864471114e-06
3.509231495356565e-06,0.7055709196078637,1.7274399827800265e-08,3.6050040683606033e-09,1.4683134059708351e-08,7.188310992215312e-08,0.0,0.0,4.2152453417844295e-06,1.1719556623331697e-08,1.9290079093301896e-07,6.240873575320981e-14,3.582701187569476e-11,6.667132118226293e-29,1.9342770366057704e-21,1.1596171057413398e-21,4.6719953337097875e-20,1.083549930315182e-06,8.273180243360912e-21,6.111833836960748e-14,1.845837503782619e-19,1.2522023173505298e-25,7.562808687494876e-23,5.2349760367003226e-20,2.967477549801133e-16,7.163267964537664e-25,3.3173706468621855e-28,1.6798601227652083e-29,1.6827872067719726e-39,9.112900781437981e-37,2.538512308940721e-14,1.755036942975634e-32,8.862179979955488e-26,8.462836330673145e-30,3.76,0.0,0.7030385890138161,0.9993829439485186,4.307561424260581e-08,6.534726152336805e-25,0.037352183502972244,0.02978447973572646,0.007499817793562623,3.3117844864412652e-06,0.000609589286191354,3.058433038625003e-05,6.518051599917143e-11,9.265922618832952e-11,2.502225810913587e-15,4.0493325040381865e-06,1.3897569365974264e-13,4.471591368818837e-14,6.051839390516769e-09,1.353910675600012e-13,9.610907749738156e-14,1.8740268834392806e-19,8.118523665335427e-14,3.1985251468370844e-16,1.2428602416436592e-14,6.091179829637135e-14,1.059587328634212e-20,1.1308026190345612e-19,3.568935703252491e-13,4.542659051251813e-13,1.0843401691589608e-06,2.0240968980111368e-09,4.499014924737118e-06
3.5974750559622003e-06,0.7056875517059381,1.775625438067893e-08,3.7139726638773425e-09,1.5192082967310492e-08,7.578707297966969e-08,0.0,0.0,4.314923321971346e-06,1.2227958247837177e-08,2.075556913883483e-07,6.895901839105207e-14,3.7718706194151196e-11,7.462889403032432e-29,2.105547453800655e-21,1.2687158418956757e-21,5.241527762019134e-20,1.138153977611795e-06,9.342476060931153e-21,6.585160763641851e-14,2.1480435754618184e-19,1.460519912070213e-25,8.336322916008164e-23,5.853829597110642e-20,3.117089964305998e-16,8.407384331919916e-25,3.9727328040415726e-28,1.991234331339272e-29,2.1702876143886596e-39,1.0810742967955588e-36,2.7068256552491748e-14,2.105187804247891e-32,1.0042037787055158e-25,1.0245356172465561e-29,3.76,0.0,0.7021246456693772,0.9993826805981761,4.583684394651655e-08,7.696642864754881e-25,0.038267571871697985,0.030512342393173103,0.007684079901840702,3.308260204047425e-06,0.0006095891213210856,3.21296512998147e-05,6.859477624703891e-11,9.290238138313864e-11,2.5629565013069567e-15,4.248199293503641e-06,1.5477671633318545e-13,4.972363844168061e-14,6.356024153561927e-09,1.5074052911945275e-13,9.853722851520977e-14,2.0867714164619925e-19,9.017705117876796e-14,3.552882263790606e-16,1.380562896250115e-14,6.765151212386672e-14,1.1798723496411174e-20,1.2591730667962537e-19,4.080080203470539e-13,4.653505742114502e-13,1.1390050815749055e-06,2.205743469592519e-09,4.6139110684396956e-06
3.6857186165678355e-06,0.7058040373210192,1.8238817404768508e-08,3.823320305194435e-09,1.5702840447697276e-08,7.979344172728265e-08,0.0,0.0,4.414302843353593e-06,1.27432185837162e-08,2.229210474979592e-07,7.601326403916543e-14,3.965918217299408e-11,8.331090139085102e-29,2.287441263871356e-21,1.3852734673264942e-21,5.864340337438828e-20,1.1940717313005213e-06,1.0514175206585798e-20,7.081953710315491e-14,2.4902645151528247e-19,1.6968730212683287e-25,9.169290668800735e-23,6.528526809253425e-20,3.270284421111862e-16,9.829861163013059e-25,4.736068373410658e-28,2.3510732377385392e-29,2.781985388853111e-39,1.2771622966587305e-36,2.8820377239854665e-14,2.51432482151114e-32,1.1343349653155997e-25,1.234571358249971e-29,3.76,0.0,0.7012118902219213,0.9993824136129074,4.8688146565213484e-08,9.029337538082688e-25,0.03918181041936967,0.031239184438986385,0.007868133266804592,3.304740428914785e-06,0.0006095889542404329,3.371243728455524e-05,7.209494306073674e-11,9.314519410235223e-11,2.6235818996757213e-15,4.451472389286853e-06,1.718922584555097e-13,5.514159489298455e-14,6.667467229498317e-09,1.6736297880331732e-13,1.0096600176283399e-13,2.317169182891392e-19,9.989677637110848e-14,3.9359332625377297e-16,1.5294166686378857e-14,7.49362256863763e-14,1.3101382698293163e-20,1.3981954029068081e-19,4.648380911453024e-13,4.764190304838829e-13,1.1949867348595618e-06,2.3980746367211125e-09,4.7289039252852785e-06
3.7739621771734708e-06,0.7059203766461816,1.8722092617451996e-08,3.933048598762766e-09,1.6215352849222054e-08,8.390211029285874e-08,0.0,0.0,4.513384709044674e-06,1.3265128650714787e-08,2.3901239315157254e-07,8.359682807143598e-14,4.164844207821296e-11,9.276436827823709e-29,2.4803614703307704e-21,1.5096325080851423e-21,6.543992080639599e-20,1.2513011933560583e-06,1.1794777757799868e-20,7.602745013715514e-14,2.876604264183692e-19,1.9641859356312085e-25,1.0064910182639849e-22,7.262615090607961e-20,3.427054885797929e-16,1.1451141821805848e-24,5.621762575536383e-28,2.765577892772149e-29,3.545420722699067e-39,1.5028517656211042e-36,3.064264090001566e-14,2.990650058469377e-32,1.277511386459684e-25,1.4810860739043526e-29,3.76,0.0,0.7003003211272413,0.9993821429983193,5.1629581820252216e-08,1.0552924643126654e-24,0.04009490066159635,0.03196500719929808,0.008051978156461756,3.301225155175519e-06,0.000609588784952803,3.533264437725216e-05,7.568091570711073e-11,9.33876647901185e-11,2.6841022059348242e-15,4.659127465503374e-06,1.903930333111335e-13,6.099149626430421e-14,6.986154641510808e-09,1.8532664321107117e-13,1.0339540685296442e-13,2.566164903243696e-19,1.1038243932656483e-13,4.3491775482450047e-16,1.6900042998985286e-14,8.279437510378988e-14,1.4509192118183115e-20,1.5484396621508944e-19,5.278507647454591e-13,4.874713048439501e-13,1.2522832035446754e-06,2.6014012168323158e-09,4.843993593088412e-06
3.862205737779106e-06,0.7060365698742376,1.9206083720352304e-08,4.043159164896735e-09,1.672957000518842e-08,8.811297362129536e-08,0.0,0.0,4.6121697202320836e-06,1.3793483539810549e-08,2.558451767679694e-07,9.173569897239265e-14,4.368648803277217e-11,1.0303826613988458e-28,2.6847180675579103e-21,1.6421450094631501e-21,7.284189771474188e-20,1.3098403695091618e-06,1.3190990924002724e-20,8.148064564880301e-14,3.3114704404437885e-19,2.265603325983643e-25,1.102648511380932e-22,8.059775529544297e-20,3.587395411464125e-16,1.3293454417457253e-24,6.6456807318516885e-28,3.241583044192789e-29,4.493380062839738e-39,1.7617623543861473e-36,3.253619286045239e-14,3.5432770577406843e-32,1.4346745579564584e-25,1.7693325183546873e-29,3.76,0.0,0.6993899368431454,0.9993818687600089,5.466119910621915e-08,1.22893304628841e-24,0.0410068441119238,0.03268981199854012,0.008235614838470521,3.297714376969516e-06,0.0006095886134615972,3.6990228644045005e-05,7.935259352001485e-11,9.362979389002011e-11,2.7445176195318362e-15,4.871140298497365e-06,2.1035152821527079e-13,6.729558998138913e-14,7.312072440706361e-09,2.0470145023999936e-13,1.0582545343457255e-13,2.834726611732648e-19,1.2167298775085704e-13,4.794150835295244e-16,1.8629226435540218e-14,9.125508381677521e-14,1.602762478987959e-20,1.710489946412176e-19,5.975375930663848e-13,4.985074281200842e-13,1.31089256583104e-06,2.816034142173308e-09,4.959180160503215e-06
3.950449298384741e-06,0.7061526171977361,1.969079438710442e-08,4.153653632939268e-09,1.7245444741405734e-08,9.242592746589922e-08,0.0,0.0,4.7106586761820774e-06,1.4328082340035837e-08,2.7343476165399e-07,1.0045649873468486e-13,4.5773322017107645e-11,1.1418355505699922e-28,2.9009280701401425e-21,1.78317266445077e-21,8.08879051784242e-20,1.3696872692377832e-06,1.4709728753399504e-20,8.718439816471728e-14,3.799588444014534e-19,2.6045007096383934e-25,1.205742592648487e-22,8.92382441530125e-20,3.75130013860624e-16,1.5380921072941053e-24,7.825277164531838e-28,3.786606724910717e-29,5.664740012706931e-39,2.057858800920738e-36,3.450216809183528e-14,4.182307864896212e-32,1.606808481012835e-25,2.1051718466792944e-29,3.76,0.0,0.6984807358294558,0.9993815909035617,5.778303814774004e-08,1.4262408477400345e-24,0.041917642281837496,0.033413600159446735,0.008419043580140563,3.2942080884443775e-06,0.0006095884397702092,3.868514618049289e-05,8.310987590045041e-11,9.38715818450749e-11,2.804828339448309e-15,5.087486766443383e-06,2.318419966570356e-13,7.407665521768504e-14,7.64520670605718e-09,2.2555902127511207e-13,1.0825615119161562e-13,3.1238455330515703e-19,1.338082856351757e-13,5.272424976729239e-16,2.0487825992645333e-14,1.0034815935093344e-13,1.7662284858151935e-20,1.8849443503256013e-19,6.744152895855478e-13,5.095274310678831e-13,1.3708129035798239e-06,3.0422844394301287e-09,5.074463707673546e-06
4.0386928589903764e-06,0.7062685188089635,2.0176228254033987e-08,4.264533637797972e-09,1.776293246869558e-08,9.684086837698247e-08,0.0,0.0,4.808852374244303e-06,1.4868728066595003e-08,2.917964263621336e-07,1.0978648322418545e-13,4.790894586964838e-11,1.262532260504701e-28,3.129415541727433e-21,1.933086940525626e-21,8.961804304980544e-20,1.430839905758235e-06,1.6358111779643394e-20,9.314395790077926e-14,4.346015835466765e-19,2.984495127699497e-25,1.3161251261586204e-22,9.858714724940328e-20,3.9187632949500146e-16,1.773967113689229e-24,9.179709020141699e-28,4.408902614269258e-29,7.105423260132904e-39,2.395475179210029e-36,3.654169127191295e-14,4.918914589531313e-32,1.7949404325580682e-25,2.4951277896767866e-29,3.76,0.0,0.6975727165480035,0.9993813094345525,6.0995129566631e-08,1.6498059175054564e-24,0.04282729668076571,0.034136373003056636,0.00860226464843335,3.2907062837553977e-06,0.0006095882638820269,4.04173531116346e-05,8.695266231670152e-11,9.41130290977364e-11,2.8650345642011406e-15,5.3081428489497014e-06,2.5494045045906573e-13,8.135800044450887e-14,7.98554354434387e-09,2.4797266339766477e-13,1.1068750984164121e-13,3.4345359595652553e-19,1.468291089437032e-13,5.785607794144244e-16,2.2482090467137236e-14,1.101040900896985e-13,1.9418906884424853e-20,2.0724148871769964e-19,7.590263175630994e-13,5.205313443703304e-13,1.4320423023039293e-06,3.2804632082636946e-09,5.189844306788147e-06
4.215179980201647e-06,0.706499885662441,2.114927991024523e-08,4.487456812238823e-09,1.880257964886024e-08,1.0597630149913757e-07,0.0,0.0,5.0043571765472625e-06,1.5967391571234396e-08,3.308966878152835e-07,1.303862010957726e-13,5.2326569826432064e-11,1.533880894974732e-28,3.6249545581934284e-21,2.2611108431966302e-21,1.0929890437098537e-19,1.5570544606789222e-06,2.0073325348536596e-20,1.0585137878003661e-13,5.635778685482372e-19,3.8835169059112006e-25,1.5602179013970292e-22,1.19575234776622e-19,4.264342241211172e-16,2.3386292707200367e-24,1.249894854506381e-27,5.92234592507699e-29,1.1020633881776461e-38,3.214606353075493e-36,4.084582910510335e-14,6.735417517942523e-32,2.223528580362675e-25,3.467155745046093e-29,3.76,0.0,0.695760217039172,0.9993807356810929,6.769014924488709e-08,2.1871677732626555e-24,0.04464318019311063,0.03557887801407617,0.00896808483099476,3.2837161025455055e-06,0.0006095879055287962,4.39934598059093e-05,9.489434546702929e-11,9.459490326287654e-11,2.985134319968302e-15,5.762288280879189e-06,3.0627410622946045e-13,9.75173966030232e-14,8.687769505548308e-09,2.977697711464929e-13,1.1555224885138617e-13,4.1248031027334597e-19,1.7569496978748754e-13,6.923309569716247e-16,2.6903304406391246e-14,1.3172985572214808e-13,2.3321622994342195e-20,2.488921563654166e-19,9.537504662375176e-13,5.424910244092886e-13,1.5584206429367415e-06,3.793850789288516e-09,5.420896912461203e-06
4.391667101412917e-06,0.7067306719677295,2.2125266786274966e-08,4.711941790311711e-09,1.9848195044901878e-08,1.1551846079206545e-07,0.0,0.0,5.198690467772713e-06,1.708797404818303e-08,3.732665079597472e-07,1.5376558877539216e-13,5.6939371790078865e-11,1.8490903526603013e-28,4.174869668538961e-21,2.6293886507742034e-21,1.3223681212548676e-19,1.6884682144348933e-06,2.4397708511613175e-20,1.1964442656383275e-13,7.228426323240215e-19,4.996854564212384e-25,1.837963185702544e-22,1.4390613152017377e-19,4.624087809636535e-16,3.0487058950631623e-24,1.6795353856369337e-27,7.864833802742789e-29,1.6792148066998361e-38,4.26221019671562e-36,4.545740032948505e-14,9.10696301661259e-32,2.729552285627449e-25,4.7531435825414596e-29,3.76,0.0,0.6939524260513905,0.9993801475440124,7.474633837498811e-08,2.866317431388503e-24,0.046454506683354706,0.03701733756607889,0.0093330775148998,3.276743786735646e-06,0.0006095875384288747,4.771819831902732e-05,1.0317684006815352e-10,9.50754199138091e-11,3.1048184657267327e-15,6.2333864448488505e-06,3.6499546000864636e-13,1.1597073950222587e-13,9.41863973257309e-09,3.5471264927032575e-13,1.2041974882785348e-13,4.914099094261484e-19,2.086148543533723e-13,8.220831672513857e-16,3.194562962746663e-14,1.5638978289005175e-13,2.778423171497518e-20,2.965181655856021e-19,1.1865868728517884e-12,5.643867122565553e-13,1.690012344540449e-06,4.3586862807448786e-09,5.652338412601346e-06
4.555360659751955e-06,0.706944210944908,2.3033151769993713e-08,4.921561316993098e-09,2.0823093711608834e-08,1.2473177936273228e-07,0.0,0.0,5.377894826221022e-06,1.8145660248572466e-08,4.155915804124272e-07,1.7814489998816197e-13,6.139226800913146e-11,2.1850254364593505e-28,4.736709059194827e-21,3.009860081951187e-21,1.567530439320781e-19,1.8149895517165637e-06,2.9009228304492955e-20,1.334439358571681e-13,9.023320070189336e-19,6.254801055889099e-25,2.128460425407083e-22,1.6978104222931865e-19,4.970381252874241e-16,3.862849748930058e-24,2.185146712045231e-27,1.0135703014441985e-28,2.4454935880470804e-38,5.482205363207258e-36,5.0017024093144484e-14,1.1922131957482192e-31,3.27669781482467e-25,6.29815841992022e-29,3.76,0.0,0.6922798801888843,0.9993795892221861,8.161383822990005e-08,3.6485663752888326e-24,0.04813046698123929,0.03834791605312587,0.009670874012916192,3.2702928237473763e-06,0.0006095871901448866,5.13054858839849e-05,1.1116288539521869e-10,9.551989348009297e-11,3.215456560364104e-15,6.685324091738423e-06,4.2664843047917284e-13,1.3531586840309041e-13,1.0122037927864802e-08,4.144786760759322e-13,1.249369401774076e-13,5.742486053945972e-19,2.430848160090454e-13,9.579484011535196e-16,3.722554640703964e-14,1.8220801006920403e-13,3.246784918344076e-20,3.46502870343047e-19,1.4412516424865786e-12,5.84638190015605e-13,1.81671189147132e-06,4.930736922897728e-09,5.867350625132647e-06
4.719054218090993e-06,0.7071572530231981,2.394360606111126e-08,5.13254602879444e-09,2.1802658051593704e-08,1.3429367545848748e-07,0.0,0.0,5.556101803950614e-06,1.9219855188263915e-08,4.609260458451524e-07,2.0532265764921478e-13,6.60130852352584e-11,2.5672858423409555e-28,5.351465407358091e-21,3.430620240682421e-21,1.8471902312901835e-19,1.9459575388682465e-06,3.425397135109121e-20,1.482453003074265e-13,1.1173365833522478e-18,7.765155558536769e-25,2.4533846475841364e-22,1.9915758486612583e-19,5.328791531115632e-16,4.8541566505932265e-24,2.815533137287624e-27,1.2952526179930413e-28,3.5150260333536076e-38,6.989380433814578e-36,5.485532019422996e-14,1.5462648768768146e-31,3.907381231319233e-25,8.262756903851585e-29,3.76,0.0,0.6906113646869159,0.9993790185996743,8.879189442788232e-08,4.605032688874805e-24,0.04980252686466153,0.039675031737168145,0.010007962151265173,3.2638571529273903e-06,0.0006095868343808104,5.5020057747791864e-05,1.194407934465227e-10,9.596320504027153e-11,3.325739716605636e-15,7.151534294292558e-06,4.957896229462096e-13,1.569810576354623e-13,1.0849895743220648e-08,4.814837157777875e-13,1.2945663776452848e-13,6.67114793571366e-19,2.8164774810858164e-13,1.109949751601502e-15,4.313256775772231e-14,2.1108903294485052e-13,3.7718403022183675e-20,4.025380960975649e-19,1.737888957303653e-12,6.04835018772024e-13,1.947871224471586e-06,5.55117345508031e-09,6.082697874504675e-06
4.882747776430031e-06,0.7073697994162452,2.4856649710938502e-08,5.344906222698223e-09,2.2786683235189133e-08,1.4420352696376522e-07,0.0,0.0,5.733316390409457e-06,2.0309492306939033e-08,5.093630382422907e-07,2.355064199113299e-13,7.080182782707158e-11,3.0004358027368243e-28,6.0222252905610634e-21,3.894586919314082e-21,2.1647768436829217e-19,2.0813596891247704e-06,4.018817266525086e-20,1.6408076626736795e-13,1.3732191872190855e-18,9.566593029141008e-25,2.815586084824702e-22,2.3236367921637296e-19,5.699286362086624e-16,6.053066667068188e-24,3.595181565063986e-27,1.642245464968328e-28,4.990951712608235e-38,8.837970521395985e-36,5.997893911931297e-14,1.988085428599591e-31,4.630637091201795e-25,1.0740188026493038e-28,3.76,0.0,0.6889468698324245,0.9993784357114961,9.628031463000652e-08,5.766429375551145e-24,0.05147069586074425,0.04099869296168642,0.010344343615746954,3.2574367373710937e-06,0.0006095864711579261,5.886163541618269e-05,1.2800992608810885e-10,9.64053573889946e-11,3.43566917741138e-15,7.63186898895366e-06,5.729952843231614e-13,1.811424760705008e-13,1.1602125950154203e-08,5.56282923492796e-13,1.3397890513279504e-13,7.707748868848839e-19,3.2461109622040286e-13,1.2792995411863677e-15,4.971381102012285e-14,2.4326267505639307e-13,4.357922422700681e-20,4.650862875917856e-19,2.081465477473057e-12,6.249773905976411e-13,2.083478313733601e-06,6.221979802849157e-09,6.298380289498921e-06
5.046441334769069e-06,0.7075818513346323,2.577230194921252e-08,5.558652113882074e-09,2.3774974997796015e-08,1.5446071926474267e-07,0.0,0.0,5.909543552827359e-06,2.1413544018850258e-08,5.609947282590292e-07,2.689112729483172e-13,7.575849852765043e-11,3.489331000533562e-28,6.752162001921252e-21,4.404807145365805e-21,2.523928764303692e-19,2.221183558987749e-06,4.687043990619739e-20,1.8098230051871814e-13,1.6759174725898303e-18,1.170200187189428e-24,3.2180576533529015e-22,2.6974488715779056e-19,6.081834472821948e-16,7.493952844525679e-24,4.552225817711571e-27,2.0669332916819396e-28,7.006186614879784e-38,1.1090148066014295e-35,6.539441661289136e-14,2.535433483570818e-31,5.456098809014738e-25,1.384016549171224e-28,3.76,0.0,0.6872863859358187,0.9993778405925449,1.0407883510165103e-07,7.167559329711706e-24,0.05313498347259559,0.04231890805032964,0.010680020088090911,3.2510315402636855e-06,0.0006095861004974374,6.282994075059235e-05,1.3686964599807645e-10,9.684635331430762e-11,3.5452461803926962e-15,8.126181268571987e-06,6.588615928393835e-13,2.0798228260742584e-13,1.2378641642950181e-08,6.394505323088315e-13,1.3850380611549244e-13,8.86021228645076e-19,3.7229261673730445e-13,1.4672507586017697e-15,5.70179741174946e-14,2.7896645695138236e-13,5.009510980793414e-20,5.34625535530808e-19,2.477318298907832e-12,6.450654967285114e-13,2.2235211717120733e-06,6.94513805716705e-09,6.5143979385900836e-06
