Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056)
1.8716453087386953e-05,0.6411663277924964,3.76,0.0,0.46233128720129346,0.8632079129071545,0.07091445184011781,0.0,0.00019315824201000432,0.18410602403153495,0.001056435943619077,0.04571084943987481,5.957892949930154e-11,1.2889373111438393e-11,0.0007400209517835232,0.00011148006875456213,0.06436649906372252,0.06378896093404064,0.0002671130740183598,2.092018759743707e-05,0.0004832180256656202,1.9252891068016524e-05,0.055872928571202615,0.0012926436378516545,0.007550107929552326,4.9529096699211924e-05,0.023431703097216296,0.021499558689929126,8.03724887302935e-07,6.686539541060625e-09,0.005443260381341842,9.466305397064268e-06,0.009629556676021164,6.189752765817351e-06,2.77772953145418e-06,0.005262849493742668,0.0012787521544896103,5.988698966875337e-08,1.5420390380284864e-09,1.524865650673109e-05,2.3932746829308006e-06,4.3504833368436524e-05,0.0022653192136899603,1.2908433113064411e-09,3.373855967334197e-08,3.02146198912683e-07,8.960845784513286e-08,1.9555709459582575e-10,3.815650346061697e-05,1.4596751222346597e-10,1.9030544552672646e-06,3.231303219814073e-05,3.934729738613818e-06,2.608643449697083e-06,0.0002665708386123043,4.591271971496535e-07,7.916871364908281e-08,1.8244207211935773e-09,1.539757965745098e-05,2.1490901286842798e-10,4.904435797009407e-10,1.3543445233082314e-15,3.531741523564003e-05,0.00016716354828697985,1.6921135659038762e-08,2.3285445896303436e-09,1.991182715116714e-07,9.109214505913817e-14,5.093824709828596e-07,4.0692804775025326e-10,3.2877651665171547e-09
1.8845680169990985e-05,0.6412788272274406,3.76,0.0,0.46077837639538843,0.8623107650619077,0.07141145311706301,0.0,0.00019341100114649885,0.18535657726253627,0.0010541907378976726,0.04561628682113809,5.938031397007769e-11,1.2846365627094825e-11,0.0007411174659773892,0.00011116613949295329,0.06470754256038105,0.06413786426917156,0.0002665089702402297,2.0852762377124148e-05,0.00048311170353682986,1.9189738454200792e-05,0.05630801135744881,0.001296186488778418,0.00756108565224693,4.9703549315974924e-05,0.023709726579357656,0.021644881047026145,8.010957763179576e-07,6.701946955665137e-09,0.005468114347376542,9.417774888530549e-06,0.009772393825182362,6.165706127843669e-06,2.807562085081466e-06,0.005280263120794554,0.0012774231201140033,6.052902591142483e-08,1.5514467614915329e-09,1.5351671317100775e-05,2.4128834330115092e-06,4.38854807973222e-05,0.002301999469980195,1.3005578561882207e-09,3.434105502592102e-08,3.074532165779893e-07,9.117188783130993e-08,1.986480191211265e-10,3.898475965325756e-05,1.4697791520311506e-10,1.9325565981021325e-06,3.242652395000311e-05,3.979975376940544e-06,2.637065983934023e-06,0.0002686564320889179,4.643430034130418e-07,7.943190201109218e-08,1.8420634040911108e-09,1.5610151520968452e-05,2.165352464805617e-10,4.937735849636736e-10,1.3632831059172823e-15,3.5500962958039035e-05,0.00017036313158699652,1.698851491663483e-08,2.3732392815693643e-09,2.0195296255486196e-07,9.197298149112999e-14,5.222765226422363e-07,4.06807817238673e-10,3.3944256361683727e-09
1.8974907252595016e-05,0.6413911732118254,3.76,0.0,0.4592308252508714,0.8614155514921263,0.07190724114099076,0.0,0.0001936636496981604,0.18660500528694401,0.001051948174812275,0.045521633600063616,5.918232521875904e-11,1.2803494065432064e-11,0.0007422081772628848,0.00011085327957652392,0.06504684906604499,0.06448572283236594,0.00026590853123631723,2.0785794925384112e-05,0.0004830077562122736,1.912669950127582e-05,0.05674216475548932,0.0012996609652933312,0.0075714234699615105,4.987446289985717e-05,0.023988001415755487,0.021788860492012157,7.98471419025064e-07,6.71683998571936e-09,0.005492640758787747,9.369603145185746e-06,0.00991589537149891,6.141665798400384e-06,2.837355121754201e-06,0.005297421176982561,0.0012760969511733688,6.117020477607702e-08,1.56074858107379e-09,1.5453695862007897e-05,2.4323785098637132e-06,4.4264721315591195e-05,0.002338864087581721,1.310207132256093e-09,3.4947204693580787e-08,3.1279562630237124e-07,9.27454787227559e-08,2.0175342847210288e-10,3.9821987475323526e-05,1.479872569053525e-10,1.962265677177091e-06,3.253807081984225e-05,4.025425206293126e-06,2.6655701149995456e-06,0.0002707266762424597,4.6958243187238727e-07,7.969459077246187e-08,1.859720173344297e-09,1.5823658348037084e-05,2.181469912833497e-10,4.970986490834511e-10,1.3721221458832046e-15,3.56829674871661e-05,0.0001735972001207218,1.7054990992901298e-08,2.418417184917379e-09,2.0480622063650324e-07,9.285452092424337e-14,5.353723166670109e-07,4.066911837227443e-10,3.503537404313248e-09
1.9104134335199047e-05,0.6415033641396068,3.76,0.0,0.45768860764058933,0.8605222681980753,0.07240181883486244,0.0,0.00019391622429628102,0.18785130008206002,0.0010497082236394111,0.0454269073977142,5.89849596254771e-11,1.2760757639829226e-11,0.0007432932127063345,0.00011054147524098152,0.06538442459581516,0.0648325400711086,0.0002653117428861956,2.0719279166548584e-05,0.0004829062651560778,1.9063781343927845e-05,0.05717539089179555,0.0013030682061397332,0.007581133356430268,5.004189815948681e-05,0.0242665082828357,0.021931499370813793,7.95852110500934e-07,6.731228705039318e-09,0.0055168436019113615,9.321786759058275e-06,0.01006005334930325,6.117636842536519e-06,2.8671064612376098e-06,0.005314326214747102,0.001274773641742969,6.181047950850336e-08,1.5699449559521334e-09,1.5554733819567168e-05,2.451759595033471e-06,4.4642543793297864e-05,0.0023759096795589597,1.3197910541343583e-09,3.555695364217151e-08,3.1817301083537715e-07,9.432910547544744e-08,2.0487309563803506e-10,4.066814748602158e-05,1.4899547617342576e-10,1.992180381285789e-06,3.2647703143293415e-05,4.071078172678155e-06,2.6941547013213832e-06,0.0002727818121707301,4.7484537720631214e-07,7.995680547240078e-08,1.87739019075486e-09,1.603809129580699e-05,2.197441833522588e-10,5.004187918511604e-10,1.3808632322228133e-15,3.5863456104113305e-05,0.00017686581149111617,1.7120580296377877e-08,2.4640791151920526e-09,2.0767809460541236e-07,9.373672151272006e-14,5.486707709812257e-07,4.0657809386451165e-10,3.6151309759466028e-09
1.923336141780308e-05,0.641615398437594,3.76,0.0,0.4561516975887629,0.8596309110591328,0.072895189211245,0.0,0.00019416876015462955,0.18909545399557529,0.0010474708555088628,0.045332125007932496,5.878821367746503e-11,1.2718155586951044e-11,0.0007443726961812838,0.00011023071323342175,0.06572027520151523,0.06517831940569174,0.0002647185922957956,2.065320917368765e-05,0.0004828073069163908,1.900099072487797e-05,0.057607692022620734,0.0013064093367211541,0.007590227132561288,5.020591495578756e-05,0.02454522822199965,0.022072800243958843,7.932381295511642e-07,6.745123028731839e-09,0.005540726840379833,9.274322429332107e-06,0.010204859897097704,6.093624071365919e-06,2.8968139776680313e-06,0.005330980768592054,0.0012734531857189605,6.244980452227894e-08,1.579036358031941e-09,1.565478900415183e-05,2.471026400182761e-06,4.501893761095336e-05,0.0024131328755421415,1.3293095515251752e-09,3.617024729600956e-08,3.235849537075613e-07,9.592264336321225e-08,2.0800679624347265e-10,4.15231994552317e-05,1.5000251245706736e-10,2.022299396994104e-06,3.275545094504048e-05,4.1169332163899135e-06,2.722818605521654e-06,0.0002748220833343152,4.801317332474725e-07,8.021857065625295e-08,1.895072625189834e-09,1.6253441629693713e-05,2.2132676418999216e-10,5.037340330897505e-10,1.3895079590420242e-15,3.604245594123268e-05,0.00018016902164949019,1.7185299088165883e-08,2.5102258647248777e-09,2.10568633724003e-07,9.461954176355297e-14,5.62172788750266e-07,4.0646849518142197e-10,3.729236809552257e-09
1.949181558301114e-05,0.641838991014605,3.76,0.0,0.4530936970383405,0.857853958219452,0.07387832046402648,0.0,0.000194673849991707,0.19157731032496556,0.0010430037613989767,0.04514245501339133,5.839656714816101e-11,1.263335164998496e-11,0.0007465154878604754,0.00010961226554043462,0.06638682600768588,0.06586677791438524,0.00026354315805130905,2.052238344207044e-05,0.0004826172725790032,1.887581728540841e-05,0.05846952887523553,0.0013128976986914228,0.007606612862168175,5.0523928286965956e-05,0.025103233260627158,0.02235139920127089,7.880271920134177e-07,6.771467305147891e-09,0.005587550229432525,9.18043722135128e-06,0.01049638777055388,6.0456651418432205e-06,2.9560893017417133e-06,0.0053635484704886785,0.00127082080866781,6.372542871139218e-08,1.5969061862669397e-09,1.5851966920165694e-05,2.509216162503768e-06,4.576739923984444e-05,0.0024880986839566103,1.3481500680662447e-09,3.740725274119106e-08,3.3451085312799723e-07,9.913895529916237e-08,2.1431541212242956e-10,4.325981464147244e-05,1.5201279716654843e-10,2.083145101131644e-06,3.2965411473240775e-05,4.209245273522238e-06,2.780379841116022e-06,0.0002788590135183089,4.9077424916148e-07,8.074084594615469e-08,1.930471456672145e-09,1.6686860047230376e-05,2.244478837025734e-10,5.103498905400647e-10,1.4065147114308625e-15,3.639609689014054e-05,0.00018687945390346113,1.7312189344265418e-08,2.6039768754059147e-09,2.1640591255780916e-07,9.638687708174477e-14,5.897910549275086e-07,4.0625956542573076e-10,3.965106833485861e-09
1.9724424331698396e-05,0.6420396735459843,3.76,0.0,0.45035939100595396,0.8562612445647884,0.07475904142057493,0.0,0.0001951286250502533,0.1938035895980315,0.0010389919556200767,0.044971712758086306,5.804617117729233e-11,1.2557480427117539e-11,0.0007484261942224478,0.00010905910394943184,0.06698088385176078,0.06648287472567653,0.0002624976001549321,2.040610807142955e-05,0.000482455580388199,1.8763657758772846e-05,0.059242043522610685,0.0013185221298702145,0.007619368333523396,5.0799031845224516e-05,0.025605983573415026,0.022597591979639974,7.83358066137515e-07,6.7935823725525214e-09,0.005628637464743055,9.09711342400634e-06,0.01076090420052881,6.0026009155444685e-06,3.0092669679507096e-06,0.005392027795919798,0.001268461363461532,6.486980821491665e-08,1.6126349813170034e-09,1.6026106640399858e-05,2.5431938042544915e-06,4.643603218238304e-05,0.002556141858266763,1.3648823811309296e-09,3.8532142547702756e-08,3.4445819208527627e-07,1.0206628753983808e-07,2.2003895750165514e-10,4.4852760120570636e-05,1.5381741382762048e-10,2.1385917709137746e-06,3.314822547170507e-05,4.29300650062745e-06,2.8324449040061524e-06,0.0002824438885188675,5.004314982580852e-07,8.120958333286757e-08,1.9623646807492507e-09,1.7079988622949252e-05,2.2720643767980532e-10,5.16287597784447e-10,1.4215072321069648e-15,3.670955050849354e-05,0.00019303769841130987,1.7423573114669203e-08,2.690018343007186e-09,2.2172380543483944e-07,9.797918921802465e-14,6.153524461443833e-07,4.060829582813259e-10,4.186286262169477e-09
1.9957033080385652e-05,0.6422398256222791,3.76,0.0,0.4476418846855633,0.8546747027825802,0.0756359010501216,0.0,0.0001955837641977715,0.19602282913948216,0.0010349881451125504,0.044801015646430034,5.769773249807326e-11,1.2482033625070803e-11,0.0007503207042530338,0.00010850913416623447,0.06756944844454224,0.0670956607614024,0.000261463673008255,2.0291190805400027e-05,0.0004823030860227218,1.865200049590616e-05,0.060011601352440734,0.0013239492172330378,0.007630304340477357,5.106395065627152e-05,0.026109145480784055,0.022839498168734856,7.787098838960393e-07,6.814242217448289e-09,0.005668749605345427,9.014883224221807e-06,0.01102740440388537,5.959653477845947e-06,3.062271964416611e-06,0.005419734122432279,0.0012661110612737325,6.601045271793761e-08,1.6280314855904342e-09,1.6197126695728772e-05,2.5767979733979935e-06,4.709989313324635e-05,0.0026247088479685577,1.3814022902923788e-09,3.9667689735616164e-08,3.545110647730594e-07,1.0502380752107023e-07,2.258045879539542e-10,4.6473856814969805e-05,1.556172871869854e-10,2.1946799168634988e-06,3.332538563888689e-05,4.37740576750686e-06,2.884749481408043e-06,0.0002859844527941318,5.101629149405615e-07,8.167720400190709e-08,1.994285540884091e-09,1.747595849000168e-05,2.299169697351236e-10,5.222097320189569e-10,1.4362123031506735e-15,3.701859354930418e-05,0.0001993088380787772,1.7532381481343258e-08,2.7776418940392535e-09,2.2710295601677693e-07,9.957288027259596e-14,6.415867722483726e-07,4.059168823393623e-10,4.416076599070545e-09
2.0189641829072907e-05,0.642439439236597,3.76,0.0,0.44494103236732024,0.8530943053279082,0.07650891950648989,0.0,0.00019603942923367287,0.19823499631034935,0.0010309922174209928,0.04463043615539097,5.7351233808884316e-11,1.2407007481967067e-11,0.0007521996380937169,0.00010796229446286072,0.0681525560670787,0.0677051550836027,0.0002604413328936768,2.017760163709576e-05,0.0004821600878734804,1.854087298428774e-05,0.06077821926472358,0.0013291849991155984,0.007639484174609369,5.131900222291029e-05,0.02661262089650106,0.023077139202401644,7.740837818993428e-07,6.833498732998634e-09,0.005707908741857715,8.933730511658125e-06,0.011295846184482523,5.916843062105932e-06,3.115093730757276e-06,0.005446681551761739,0.0012637698613012184,6.714713580329739e-08,1.643098804890334e-09,1.636505312187376e-05,2.6100279502255496e-06,4.77589368863509e-05,0.002693780638631785,1.3977098847972116e-09,4.081359295402269e-08,3.6466707852947504e-07,1.0801080099984364e-07,2.316110785093966e-10,4.8122845102921567e-05,1.5741209004419989e-10,2.2514018397520676e-06,3.349705504664671e-05,4.462436743921892e-06,2.9372871156046525e-06,0.00028948216175723194,5.199678566038555e-07,8.214381964095995e-08,2.0262294540786934e-09,1.7874722446734355e-05,2.3257931297427747e-10,5.281164085824727e-10,1.450639118944512e-15,3.7323376485239e-05,0.00020569314003778623,1.763870280047006e-08,2.8668513189963883e-09,2.3254365922530147e-07,1.0116772144831704e-13,6.684987881021048e-07,4.057610591264136e-10,4.654653341323009e-09
2.0422250577760163e-05,0.642638506721883,3.76,0.0,0.44225669008353974,0.8515200238668449,0.07737811751772797,0.0,0.00019649577136269275,0.20044006155507393,0.0010270040734104275,0.04446004058125618,5.700665856982529e-11,1.2332398401169497e-11,0.0007540635899750925,0.00010741852689899024,0.06873024319414134,0.06831137652411627,0.0002594305418190269,2.0065311728886213e-05,0.00048202684930644417,1.8430299866624737e-05,0.06154191499083092,0.0013342353532997402,0.0076469694755568985,5.1564494925985275e-05,0.027116315135665387,0.023310538056778306,7.694807791331552e-07,6.851402149736434e-09,0.005746136617929212,8.853639884594928e-06,0.011566188367240457,5.8741880113235e-06,3.167722201658437e-06,0.005472883981571013,0.0012614377215717822,6.82796416785406e-08,1.6578401228145265e-09,1.65299127933192e-05,2.642883254003778e-06,4.84131224795316e-05,0.002763338412833968,1.4138053756258718e-09,4.1969555823916126e-08,3.749238535669647e-07,1.1102655819201434e-07,2.3745722751028793e-10,4.979945912314775e-05,1.5920150367053569e-10,2.308749840632278e-06,3.366339310738935e-05,4.548093071691211e-06,2.9900514066832067e-06,0.00029293846801538265,5.298456756751436e-07,8.260953424603439e-08,2.0581919170961165e-09,1.8276234323848295e-05,2.3519334562426184e-10,5.340077427536181e-10,1.464796778723902e-15,3.762404696042563e-05,0.00021219085445503143,1.7742623314999153e-08,2.9576501701857034e-09,2.3804621146767184e-07,1.0276348793040075e-13,6.960931062334001e-07,4.0561521748093446e-10,4.90219123346504e-09
2.065485932644742e-05,0.6428370207352997,3.76,0.0,0.4395887156228413,0.8499518293624735,0.07824351632083948,0.0,0.00019695293197600862,0.20263799824374465,0.0010230236261475436,0.0442898894996452,5.666399094159556e-11,1.2258202938225725e-11,0.0007559131296543078,0.00010687777703887926,0.06930254645922275,0.06891434369475634,0.0002584312662780364,1.995429333918447e-05,0.0004819036016678362,1.8320303159545723e-05,0.06230270699919832,0.0013391059955366411,0.007652820236589968,5.1800728079264005e-05,0.02762013681764509,0.02353971911870133,7.649017857571034e-07,6.868001053846646e-09,0.00578345461461595,8.774596572717195e-06,0.011838390779339555,5.831704923761179e-06,3.220147790162761e-06,0.005498355103717993,0.0012591145990716417,6.94077648185112e-08,1.6722586919046455e-09,1.6691733323104958e-05,2.675363627758601e-06,4.9062412970553444e-05,0.002833363553742944,1.4296890890439905e-09,4.313528693608639e-08,3.852790242330605e-07,1.1407037416743776e-07,2.433418563471791e-10,5.150342718463265e-05,1.6098521806700618e-10,2.366716225460663e-06,3.382455553873904e-05,4.6343683708422916e-06,3.043036015063115e-06,0.00029635481666357853,5.397957203150463e-07,8.307444473096232e-08,2.090168507102393e-09,1.868044896181524e-05,2.377589887607032e-10,5.39883850080926e-10,1.4786942658200203e-15,3.792074961193951e-05,0.0002188022146469371,1.7844227097734768e-08,3.0500417633484423e-09,2.4361090943350147e-07,1.0435995891842572e-13,7.243741995692345e-07,4.0547909328601806e-10,5.158864213359397e-09
2.0887468075134674e-05,0.6430349742597311,3.76,0.0,0.43693696853889086,0.8483896921560554,0.07910513760032321,0.0,0.0001974110433785584,0.2048287825187029,0.0010190507998502133,0.04412003820380631,5.63232157282586e-11,1.2184417788094728e-11,0.0007577488037887049,0.000106339993690689,0.06986950262131289,0.06951407499704737,0.00025744347610115714,1.984451975709706e-05,0.00048179054712836454,1.8210902465511968e-05,0.0630606144065528,0.0013438024788381567,0.007657094814580483,5.202799202171493e-05,0.02812399776772939,0.023764708060039275,7.603476120832987e-07,6.883342415742775e-09,0.005819883736935718,8.696586364186543e-06,0.012112414230480399,5.789408794760793e-06,3.272361370754419e-06,0.00552310840300442,0.0012568004498656963,7.05313095994892e-08,1.6863578247598088e-09,1.6850542967190983e-05,2.7074690231137996e-06,4.97067752225525e-05,0.0029038376483060797,1.4453614593429642e-09,4.43104998376924e-08,3.9573024001251135e-07,1.1714154910086518e-07,2.492638089927496e-10,5.3234472167833754e-05,1.6276293218157375e-10,2.4252933095193765e-06,3.398069434127735e-05,4.7212562451606885e-06,3.0962346637185696e-06,0.00029973264093959305,5.49817335075389e-07,8.353864145508805e-08,2.122154882112585e-09,1.9087322188222284e-05,2.402762038626706e-10,5.457448463006372e-10,1.4923404271449761e-15,3.8213625919768145e-05,0.00022552743720330462,1.7943596008783757e-08,3.1440291794084786e-09,2.492380504629489e-07,1.0595691764845633e-13,7.533464041779907e-07,4.0535242917969447e-10,5.4248453588522265e-09
