Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66)
0.0006648369190286724,0.23290849868517124,3.76,0.0,0.32420990178054915,0.8040582773665108,0.16703798900609038,0.0,1.258275360117607e-05,0.08948868680285924,9.064818580734155e-06,0.002222744616560655,3.94048194751184e-10,8.522078133296096e-13,1.264220483421418e-05,2.799151671832445e-06,0.022713953657728905,0.029054769189195542,0.00018724889108903743,3.1525757869714897e-07,1.7596836879568952e-05,3.485678089669931e-05,0.15497643225533048,0.0013188846619568838,0.016872775258940317,2.977672384887212e-05,0.003720746852084579,0.011795647457370561,1.7988688001251124e-08,1.1934663654195475e-07,0.0007717536867861341,1.2849396506580097e-05,0.01005006847432926,9.103996902057878e-08,1.8074717827704713e-06,9.696605623690522e-06,0.00021404594876344777,5.457640604357566e-09,2.071069956642308e-10,9.1580333358368e-06
0.0006769494181179346,0.23295755933687937,3.76,0.0,0.32043862170123694,0.8009090191646413,0.16958036427377543,0.0,1.264473244407203e-05,0.09123123881173237,9.00578240572407e-06,0.002211459061627567,3.8986700349859136e-10,8.431643812470176e-13,1.2689331662059715e-05,2.785685082525714e-06,0.0229335717414642,0.02953354916550612,0.000186145246054798,3.14827432893836e-07,1.763837136035984e-05,3.4536697142174036e-05,0.1574587551127567,0.0013348723513389095,0.0169202011799513,2.99818691136679e-05,0.0037734601992713054,0.011963937005450708,1.782445386666931e-08,1.1967300754587026e-07,0.0007812078113949709,1.2650951683956617e-05,0.010361680373095093,9.02213221806536e-08,1.8255651911381555e-06,9.636844044804944e-06,0.00021320759413747723,5.512263430430575e-09,2.0987840942374168e-10,9.302963012265933e-06
0.0006890619172071968,0.2330066338565256,3.76,0.0,0.3167014940234006,0.7977776878605476,0.17210282986917141,0.0,1.270711126493548e-05,0.09297247566668423,8.946696793077087e-06,0.0022002105529852884,3.8571417119386075e-10,8.341822944477005e-13,1.2735824846031529e-05,2.7720559086832543e-06,0.023147235262496454,0.030010008385155516,0.0001850691277761832,3.143690206498947e-07,1.7678920455086333e-05,3.421947696579814e-05,0.15992616974539015,0.001350576801861366,0.01696230381192954,3.0176814523211303e-05,0.003825041151847282,0.012128024802021254,1.7661690863580338e-08,1.1995494646700403e-07,0.000790472097099381,1.2457145456228374e-05,0.010677010551268698,8.940721263149855e-08,1.8429457305401906e-06,9.578395920950078e-06,0.00021237401177710326,5.564733944345255e-09,2.1256691778864174e-10,9.444910646563389e-06
0.000701174416296459,0.23305571350175003,3.76,0.0,0.3129983157352629,0.7946642923394793,0.1746054831393825,0.0,1.2769900223160846e-05,0.09471216035693718,8.88756551564752e-06,0.002188999723108125,3.815897146484772e-10,8.252615892484636e-13,1.2781683322014137e-05,2.7582683708925014e-06,0.023355015103113583,0.030484121343801643,0.0001840194886545326,3.1388279613848346e-07,1.771853539698549e-05,3.3905111493524856e-05,0.16237869519083392,0.001366001995860715,0.01699924752310623,3.036176067096728e-05,0.0038754922155269807,0.012287887918860232,1.7500394374316473e-08,1.2019381108420325e-07,0.0007995439541573948,1.2267809216978207e-05,0.010995980805260167,8.859771853705778e-08,1.8596232172596308e-06,9.521198506310655e-06,0.00021154520404764987,5.615081788006742e-09,2.151723379685702e-10,9.58383675409721e-06
0.0007132869153857213,0.23310478971551638,3.76,0.0,0.3093288816451379,0.7915688390186152,0.17708842360499386,0.0,1.2833109228546696e-05,0.09645006025796449,8.828392351656814e-06,0.002177827164563254,3.774936458789879e-10,8.16402291586088e-13,1.282690634632732e-05,2.7443267773905273e-06,0.02355698215823437,0.03095586327746548,0.00018299532966912246,3.1336922637764864e-07,1.775726646722681e-05,3.359359094959958e-05,0.1648163522820797,0.001381151751566761,0.017031192207912726,3.053690655358127e-05,0.003924816643800006,0.012443507760712605,1.734055931773081e-08,1.2039093373110323e-07,0.0008084211433633984,1.2082782727401344e-05,0.01131851195728251,8.779291223359862e-08,1.8756077227497217e-06,9.465191991938498e-06,0.0002107211726574232,5.6633373734611525e-09,2.1769458344883287e-10,9.7197051478004e-06
0.0007253994144749835,0.23315385412660267,3.76,0.0,0.30569298450516097,0.7884913318503087,0.17955175283261635,0.0,1.2896749959180208e-05,0.09818594721202152,8.769181083768892e-06,0.002166693418685302,3.7342597216502367e-10,8.076044171470973e-13,1.2871494300704884e-05,2.730235512945927e-06,0.023753207297972423,0.031425210175872804,0.00018199570002783242,3.1282879007482814e-07,1.7795163191868762e-05,3.328490457289338e-05,0.16723916361573626,0.0013960297293703695,0.017058293397328332,3.070245045810944e-05,0.003973018398040819,0.012594869860203197,1.7182180110344516e-08,1.2054762358734023e-07,0.0008171017630807129,1.1901913648101455e-05,0.011644523994027621,8.699285995406838e-08,1.8909095463096912e-06,9.410319402928973e-06,0.00020990191865857564,5.709531800445582e-09,2.2013366128030368e-10,9.852483870386963e-06
0.0007363006636553195,0.23319799523707355,3.76,0.0,0.30244917832082224,0.7857369206444711,0.18175206702800908,0.0,1.2954405067266201e-05,0.0997463394851292,8.71586149377315e-06,0.0021567066387356702,3.697893458448696e-10,7.997388518175541e-13,1.291108115817186e-05,2.717429083362607e-06,0.02392495911011433,0.031845555401382834,0.0001811162580668298,3.123198301380997e-07,1.782859708541825e-05,3.3009500400862594e-05,0.1694070207650875,0.0014091904421349411,0.017078668392919473,3.084339269202312e-05,0.004015443905089862,0.012727446591136626,1.7040878574831827e-08,1.2065513584392736e-07,0.000824744945059785,1.1742566149388177e-05,0.011940844284771886,8.627692766971045e-08,1.9041061697853968e-06,9.361858689585302e-06,0.00020916867507137844,5.749370689942102e-09,2.2225779983636745e-10,9.969319547148754e-06
0.0007461117879176218,0.23323770356579673,3.76,0.0,0.2995527068531524,0.7832703797662542,0.18371890306889058,0.0,1.3006606538431106e-05,0.10114901137801345,8.667852377352901e-06,0.00214774603759616,3.665360479359165e-10,7.927023832694893e-13,1.2946270074935461e-05,2.7058054362457715e-06,0.02407565083043604,0.03222217774286084,0.000180340600315153,3.1184379698481167e-07,1.785817202907966e-05,3.2763583871556956e-05,0.17134784320460256,0.0014208513266076863,0.017093845161859706,3.096384348750752e-05,0.0040528556953494605,0.012843805355809954,1.691470736550436e-08,1.2072554148461004e-07,0.0008314858012586232,1.16018488808697e-05,0.012209838381959279,8.563595632987503e-08,1.9155240373345932e-06,9.318960522787687e-06,0.00020851206458479126,5.783839596409455e-09,2.2411209346947952e-10,1.0072295975742814e-05
0.0007541690445455042,0.23327029722755413,3.76,0.0,0.2971901976890956,0.7812535702433817,0.18532465601831882,0.0,1.3049701963697176e-05,0.10229966240918416,8.628411771125202e-06,0.0021404069143299465,3.638782503805215e-10,7.869539100481935e-13,1.2974857899633252e-05,2.696192100337588e-06,0.02419667950431702,0.03253026921962522,0.00017971449947064546,3.1144032550519793e-07,1.7882113038354267e-05,3.256300269738442e-05,0.17293446752691224,0.001430298751439974,0.01710412557308711,3.105830498551187e-05,0.004083035497293387,0.012937264567639587,1.6811796917748588e-08,1.207651703376783e-07,0.0008369234553241167,1.148814476442398e-05,0.012432348149971741,8.511197323041327e-08,1.9245797472334673e-06,9.284219229992805e-06,0.0002079751757400753,5.811177379272324e-09,2.2559431120777813e-10,1.0155313457836968e-05
0.0007622263011733865,0.23330287377042444,3.76,0.0,0.29484221285763773,0.7792446997480679,0.1869218887771332,0.0,1.3093004961097454e-05,0.10344909683913663,8.588959958685176e-06,0.0021330856367972376,3.6123301314826954e-10,7.812326067774226e-13,1.300316642754963e-05,2.686519270034129e-06,0.024315272990267978,0.0328372675556156,0.00017909797362612834,3.11025709165352e-07,1.7905755785288678e-05,3.2363656812087644e-05,0.17451456197296877,0.001439630902400219,0.017112481518509498,3.1148807748378533e-05,0.004112726505489136,0.013028830428588177,1.6709520928851067e-08,1.207887800392887e-07,0.0008422722961633493,1.137607590684473e-05,0.012656276721604355,8.45901750757753e-08,1.9333493474456886e-06,9.249903132909836e-06,0.0002074404003200565,5.8376513428165034e-09,2.2704001081165417e-10,1.0236926463667722e-05
0.0007702835578012689,0.23333543096150447,3.76,0.0,0.29250868917045036,0.777243766434598,0.1885106334026311,0.0,1.3136517946185315e-05,0.1045972532314054,8.549498053469905e-06,0.002125782311666536,3.586003326372984e-10,7.755384656370965e-13,1.3031195958661559e-05,2.6767882969922176e-06,0.024431452013552814,0.033143166647107425,0.00017849079559888894,3.10600098346876e-07,1.7929113627634558e-05,3.216554199347709e-05,0.17608813526654118,0.001448848679849154,0.017118953721213068,3.123540746205376e-05,0.004141930636298243,0.01311850317938501,1.660787721337092e-08,1.207967233453548e-07,0.0008475321336658611,1.126560589144281e-05,0.012881599915738938,8.407057460624079e-08,1.9418360713719405e-06,9.215998596719796e-06,0.0002069077378333951,5.863271250239219e-09,2.2844929339617642e-10,1.0317129262391404e-05
0.0007783408144291513,0.233367966604172,3.76,0.0,0.2901895631481003,0.7752507679933631,0.19009092223899207,0.0,1.3180244004090749e-05,0.10574407107346387,8.510027167409821e-06,0.002118497041105867,3.559802043436852e-10,7.698714768584293e-13,1.3058946903557674e-05,2.667000537468557e-06,0.024545237263784294,0.03344796054566327,0.0001778927444070656,3.1016364440418787e-07,1.7952199721642135e-05,3.196865392950111e-05,0.17765519644051816,0.0014579529583620113,0.017123582155042033,3.131815947078051e-05,0.004170649905693557,0.013206283685420088,1.650686353997723e-08,1.2078934812409163e-07,0.0008527028281545418,1.115669950535259e-05,0.013108293507145692,8.355318387684686e-08,1.9500431729581233e-06,9.182492425302828e-06,0.00020637718766525917,5.888046926648934e-09,2.2982227346082715e-10,1.0395916391393322e-05
0.0007855923453942454,0.23339722847231925,3.76,0.0,0.28811460704530717,0.7734638514313922,0.1915059794439778,0.0,1.3219783181491888e-05,0.10677501340472781,8.474496610843233e-06,0.002111955810504272,3.536328166156914e-10,7.647943926689076e-13,1.30836854988632e-05,2.6581441254115118e-06,0.024645614380281622,0.03372132532350816,0.00017736212422612003,3.097616908530354e-07,1.7972755761404136e-05,3.1792499872192355e-05,0.17905999134627398,0.001466050470288985,0.017126203767553957,3.138939256368066e-05,0.004196084434743381,0.013283669471972957,1.6416488020977674e-08,1.2076989838719437e-07,0.0008572801599884979,1.1059992436570846e-05,0.013313469382066451,8.308943081804452e-08,1.9571931905130476e-06,9.152666907457969e-06,0.000205901497939161,5.9096313802236745e-09,2.3102702361604643e-10,1.046561109786687e-05
0.0007928438763593396,0.23342646958605892,3.76,0.0,0.286051214757626,0.7716833575390633,0.192914237834449,0.0,1.3259500474312972e-05,0.10780478044113503,8.438960491169302e-06,0.002105429340610934,3.5129558735944465e-10,7.597392827620204e-13,1.310819993492512e-05,2.6492438115535735e-06,0.02474408428947864,0.0339937860860975,0.00017683857179391426,3.0935118907492e-07,1.7993111794771518e-05,3.16173325213724e-05,0.18045952600982798,0.001474057340126897,0.017127391820617236,3.145759414901384e-05,0.004221129538642413,0.013359525193517458,1.6326619236765533e-08,1.2073856739638344e-07,0.0008617851793177542,1.0964500100737291e-05,0.013519717936734087,8.26274841259508e-08,1.96412175925646e-06,9.123144686524806e-06,0.0002054275179726777,5.930547240732849e-09,2.3220257603955714e-10,1.0534153221400063e-05
0.0007993702542279243,0.23345276758147962,3.76,0.0,0.2842040100640474,0.7700864022449262,0.19417587733460426,0.0,1.3295399878171351e-05,0.10873053102009994,8.40697389497259e-06,0.002099568187139668,3.4920076232967915e-10,7.552084627667805e-13,1.3130071510856825e-05,2.641196815337746e-06,0.024831088937969613,0.034238224520940164,0.00017637329621850357,3.089745210115253e-07,1.8011268825864334e-05,3.14605227057154e-05,0.18171461565430572,0.0014811865104676918,0.017127258223862216,3.151641615726215e-05,0.004243338545706257,0.013426488654246642,1.6246169123233923e-08,1.207004120085599e-07,0.0008657778667664096,1.0879576188278329e-05,0.01370624414750151,8.22132822503496e-08,1.9701701200964637e-06,9.096826756521217e-06,0.00020500239726869125,5.948805869822443e-09,2.3323569945979893e-10,1.0594853251550837e-05
0.000805896632096509,0.23347904643309003,3.76,0.0,0.2823660998949984,0.768494645053512,0.19543204702647868,0.0,1.3331447296759078e-05,0.1096552651069396,8.374984036627226e-06,0.002093719076481857,3.471141574603407e-10,7.506954241676633e-13,1.3151762391896094e-05,2.633115790189585e-06,0.024916571800384858,0.03448192459787488,0.00017591352223741787,3.085911010241964e-07,1.80292780246396e-05,3.130450679019419e-05,0.18296545572718698,0.001488243155801886,0.017126005659230465,3.157284340950678e-05,0.004265234712468566,0.013492215843304435,1.6166126708933888e-08,1.2065300553555776e-07,0.0008697119966879942,1.0795600550824198e-05,0.013893611989334077,8.180055380283514e-08,1.9760428134598732e-06,9.070741178019876e-06,0.00020457866033603685,5.966534128667529e-09,2.3424534746298046e-10,1.0654615763376923e-05
0.0008124230099650937,0.23350530505982245,3.76,0.0,0.2805374499138021,0.7669080836445737,0.19668276470089494,0.0,1.3367644434206118e-05,0.11057895277630506,8.342991504648459e-06,0.002087882044559745,3.450357683072605e-10,7.462001573326426e-13,1.3173273110411369e-05,2.625001461933538e-06,0.02500054376074537,0.03472488353005612,0.00017545914820341445,3.082010108756152e-07,1.804714603927915e-05,3.114928215937576e-05,0.18421205173943175,0.0014952276852496123,0.017123653654954257,3.162690453913549e-05,0.004286819322767126,0.013556708579060646,1.6086490642730916e-08,1.205965217544883e-07,0.0008735876058037726,1.0712556957996279e-05,0.01408180856644989,8.138930305745196e-08,1.9817416012999242e-06,9.044881896340414e-06,0.0002041563065570496,5.983737337354584e-09,2.352316107915271e-10,1.071343950957969e-05
0.0008189493878336784,0.23353154239635313,3.76,0.0,0.2787180256921728,0.7653267155064227,0.197928048241864,0.0,1.3403992982971883e-05,0.11150156450486515,8.310996886761504e-06,0.0020820571246868654,3.4296559006212566e-10,7.417226518434396e-13,1.319460415803291e-05,2.6168545561681257e-06,0.02508301567918462,0.034967098597854435,0.00017501007516981465,3.0780433242127277e-07,1.806487940382001e-05,3.0994846153226826e-05,0.1854544093235233,0.001502140498832851,0.017120221445618214,3.167862785899392e-05,0.004308093693880292,0.013619968900406182,1.6007259550563394e-08,1.2053113180889257e-07,0.0008774047487602604,1.0630429581361168e-05,0.01427082099299226,8.097953397261465e-08,1.9872682488827862e-06,9.01924301323216e-06,0.00020373533526310165,6.000420825927033e-09,2.3619458472731406e-10,1.0771323278611365e-05
0.0008254757657022631,0.23355775739245796,3.76,0.0,0.2769077927154653,0.7637505379376059,0.19916791562212707,0.0,1.3440494814820538e-05,0.11242307117126871,8.279000769962952e-06,0.002076244347042398,3.4090361755907307e-10,7.372628965097706e-13,1.3215756119844904e-05,2.6086757979466816e-06,0.025163998390673698,0.03520856714879606,0.0001745662067085315,3.074011476020709e-07,1.8082484596365508e-05,3.084119605977468e-05,0.18669253423174534,0.0015089819876523464,0.017115727976146147,3.1728041564706096e-05,0.004329059175005261,0.01368199906003267,1.5928432031963292e-08,1.204570049657707e-07,0.0008811634975195132,1.054920298682025e-05,0.014460636396730857,8.057125015780659e-08,1.9926245238528405e-06,8.993818782494391e-06,0.00020331574573504842,6.01658993159773e-09,2.3713436917342893e-10,1.0828266086840992e-05
0.0008320021435708478,0.23358394901313895,3.76,0.0,0.2751067163872668,0.7621795480484843,0.2004023848992191,0.0,1.3477151720582922e-05,0.11334344405597839,8.247003740491616e-06,0.0020704437390576497,3.3884984528303996e-10,7.328208793850264e-13,1.3236729598992502e-05,2.6004659115019136e-06,0.025243502703877815,0.03544928659747626,0.00017412744883861864,3.0699153836205967e-07,1.8099968031949468e-05,3.068832912020013e-05,0.18792643233438444,0.0015157525341438784,0.017110191905852983,3.177517367468867e-05,0.004349717145978309,0.013742801517791657,1.5850006662548316e-08,1.203743084518815e-07,0.0008848639408272123,1.0468862123964864e-05,0.014651241922769028,8.01644548973882e-08,1.9978121954962966e-06,8.968603605687191e-06,0.00020289753720364887,6.032249996529386e-09,2.380510684558203e-10,1.0884267204952547e-05
0.0008385285214394325,0.2336101162386332,3.76,0.0,0.2733147620340348,0.7606137427628893,0.2016314742113178,0.0,1.351396548014442e-05,0.11426265484091627,8.215006383685295e-06,0.0020646553256250524,3.3680426736884783e-10,7.283965877640586e-13,1.3257525203316125e-05,2.59222561992385e-06,0.025321539400132053,0.0356892544254405,0.00017369370995333355,3.0657558662205116e-07,1.8117336044881496e-05,3.053624253246798e-05,0.18915610961791474,0.0015224525123341695,0.017103631612561804,3.182005197837267e-05,0.004370069015929158,0.013802378934302697,1.577198199569821e-08,1.2028320732464158e-07,0.0008885061835970102,1.0389392312491858e-05,0.014842624737161893,7.975915116737434e-08,2.002833034049837e-06,8.943592027824417e-06,0.00020248070885000663,6.047406365736817e-09,2.389447910283209e-10,1.0939326072564413e-05
0.0008450548993080172,0.2336362580642475,3.76,0.0,0.27153189491008894,0.7590531188197837,0.20285520177305624,0.0,1.3550937950598897e-05,0.11518067560902229,8.183009283966377e-06,0.002058879128856967,3.3476687760515127e-10,7.23990008193814e-13,1.3278143586840697e-05,2.5839556448879563e-06,0.02539811923228615,0.03592846818104902,0.00017326490078002881,3.0615337426225335e-07,1.8134594903670487e-05,3.0384933449425976e-05,0.19038157218321158,0.0015290822880849023,0.017096065196530754,3.186270408530907e-05,0.00439011622196887,0.013860734164609392,1.5694356561830984e-08,1.201838645969063e-07,0.0008920903463792896,1.0310779229917807e-05,0.015034772030380946,7.935534162929677e-08,2.007688809993119e-06,8.918778733325648e-06,0.00020206525980601188,6.062064384954183e-09,2.3981564942166986e-10,1.0993442322592275e-05
