Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108),S(711),CHO3(226),S(2070),FO2(124)
2.5487811276361534e-06,0.5070784521317548,2.4641507028977647e-08,4.078951619986981e-09,1.1337835480126772e-09,3.0705091276339e-08,0.0,0.0,3.654514235048853e-08,2.1596712051613062e-11,5.6802758441854116e-12,6.665714779265288e-08,1.1234245653459414e-22,1.0390655470128356e-28,9.05392835545063e-23,2.567479606547179e-19,4.708172547322e-18,4.361640641396957e-19,2.2215654018601856e-29,5.198478660023945e-40,1.317886246104753e-37,3.495212968909131e-38,1.952593635765042e-21,9.078279616597934e-26,1.9143713579237623e-23,6.727281343517963e-31,2.309074632205167e-39,9.210521453069924e-35,1.5418423147996705e-34,1.564444980603037e-36,1.1998592600942992e-25,1.52187702283473e-34,2.316715908072739e-37,9.206732837995923e-40,3.76,0.0,0.7424169223711767,0.9999639303269473,1.028567755851165e-08,3.7329581972804e-19,4.5901001429777714e-08,1.926678925346524e-07,1.0915612696642151e-07,5.073498969246595e-14,1.2655581877796837e-16,1.3405797622582047e-08,7.448035538878796e-10,1.538449440490194e-08,2.6881391025977048e-09,6.559383665566871e-13,4.7674543125986346e-14,4.395358795133136e-18,3.55046562767281e-11,6.098711021367523e-15,8.031546990772436e-16,1.6258377280493408e-10,1.8291716301244988e-19,6.705409355967769e-16,3.4032059361210225e-19,9.81337772093082e-14,4.3883515941762035e-18,8.316471069586079e-17,4.78444990128593e-16,5.686826060611079e-16,1.2527660099582784e-23,3.592792849288416e-05,1.3578263440620925e-29,6.748290407507391e-26,4.254030232112679e-23,2.568096796642246e-13,2.7596642950628608e-15,4.4485938136638266e-23,1.0367685444861844e-21,5.0727470102443915e-23,8.250428558640021e-21,8.843857638194436e-19,1.9033063741477023e-10,1.1348048691866593e-21,1.0051659770116885e-16,1.370414087019766e-17,3.2947771744355167e-21,5.392400126492209e-23,1.176370424043961e-24,4.153246337423413e-19,4.4200984390297047e-10,3.972391281681902e-21,1.3331832650144839e-20,1.7569823321829483e-20,6.194620391713277e-14,4.221629928713065e-25,4.348446658836417e-34,4.827848834407921e-34,1.8763223550993737e-26,3.8489442669067376e-32,2.9306279502577527e-33,7.611803982116789e-28,1.5871283315925885e-23,2.690557774841846e-27,1.568398539122499e-11
2.607711050806957e-06,0.5070784524965731,2.4924359656904134e-08,4.20844449924148e-09,1.1629372961104029e-09,3.2043473155125495e-08,0.0,0.0,3.773030032295644e-08,2.2802671676455828e-11,6.01746431659142e-12,6.92481832123928e-08,1.1686036169859787e-22,1.1020258020214374e-28,9.209808553055589e-23,2.6826044202716446e-19,5.074032776035227e-18,4.695981195742796e-19,2.3917068931401382e-29,5.789516588381131e-40,1.484059306341908e-37,3.823260089613048e-38,2.040532340283372e-21,1.0334226919440483e-25,2.0726300843672335e-23,7.492342012366815e-31,2.545325194898745e-39,1.068317513077783e-34,1.843164807386382e-34,1.8636316522095423e-36,1.2889011927131822e-25,1.7383244804275989e-34,2.7125025713701896e-37,1.0628608462441094e-39,3.76,0.0,0.7424169144097167,0.9999639252281789,1.0854814523542004e-08,4.136642047150396e-19,4.612435861292808e-08,1.9818447531905214e-07,1.1325242136531342e-07,5.107167221951826e-14,1.2717456061780117e-16,1.3504443428659595e-08,7.504012172628823e-10,1.6145168208669912e-08,2.860858950289756e-09,6.885878853965037e-13,5.269535590572365e-14,4.788434621467429e-18,3.632646877825026e-11,6.7543682137102855e-15,8.727375731351221e-16,1.6806381351648068e-10,1.996130514963866e-19,7.003168805055207e-16,3.5229863305786396e-19,1.056165165272124e-13,4.657047186244775e-18,9.011612032383263e-17,5.092954079857711e-16,6.092021934830363e-16,1.3739584880130406e-23,3.5927928309699717e-05,1.521026174284905e-29,7.536219954574387e-26,4.64928197599381e-23,2.671777772429731e-13,2.9591269085122133e-15,4.863168300255307e-23,1.0771457882036108e-21,5.354539254240936e-23,8.760510890973102e-21,9.444496392127989e-19,1.9648442988789057e-10,1.2176890073935402e-21,1.0794318849526763e-16,1.4947460195222378e-17,3.65589557892011e-21,5.587927672877931e-23,1.3126676745416231e-24,4.521850065970927e-19,4.4788774742489643e-10,4.328110662830658e-21,1.487552390927813e-20,1.8881426943875786e-20,6.224999950568066e-14,4.638272193555613e-25,4.879576001827691e-34,5.472666995426519e-34,2.1328872119288704e-26,4.294675739778569e-32,3.331412340072956e-33,8.894918987012894e-28,1.692635470471088e-23,2.8811905645064364e-27,1.5800995790485755e-11
2.6666409739777605e-06,0.5070784528611187,2.5193557594114254e-08,4.3364076507712475e-09,1.1917843734962797e-09,3.339674933292302e-08,0.0,0.0,3.892349575295285e-08,2.4047215056462688e-11,6.3654062004990434e-12,7.185782339363073e-08,1.2141923248213923e-22,1.1662628399529279e-28,9.358862716053445e-23,2.7988563180378287e-19,5.4561987221846926e-18,5.045629116754316e-19,2.569230747533394e-29,6.427917165458175e-40,1.6652895231691296e-37,4.1696382156621214e-38,2.1293404909852665e-21,1.172036539899127e-25,2.238594635097729e-23,8.320994498052777e-31,2.7959284547929204e-39,1.2338624003297555e-34,2.192335366935652e-34,2.2088865822462004e-36,1.3813855314496048e-25,1.97823041951488e-34,3.1624822102915994e-37,1.2220574736248282e-39,3.76,0.0,0.7424169063960966,0.999963920085985,1.1438324069544625e-08,4.571202678920204e-19,4.633495166165248e-08,2.0371999736907165e-07,1.1738130643157948e-07,5.1389134180266304e-14,1.2775794393830135e-16,1.3597493822676e-08,7.556816569769868e-10,1.6918979456386405e-08,3.0400091376254234e-09,7.217398080320503e-13,5.809438467720105e-14,5.205762975890934e-18,3.714835828377504e-11,7.460780883527146e-15,9.460453016294016e-16,1.7357197636373564e-10,2.1736185490856417e-19,7.306705694219681e-16,3.644431775146776e-19,1.1343146854656393e-13,4.933433604921506e-18,9.744570942622731e-17,5.411028905130322e-16,6.514030617733439e-16,1.503513284053591e-23,3.5927928124953516e-05,1.6996509024881614e-29,8.393667398588464e-26,5.066615373392332e-23,2.776021292459095e-13,3.1668860786645953e-15,5.301081216785312e-23,1.1182869452337594e-21,5.645212642290512e-23,9.289672944717589e-21,1.0065661360292647e-18,2.026535887789204e-10,1.3042915904329795e-21,1.1567700590346034e-16,1.626097180138235e-17,4.044250975699215e-21,5.785784666812958e-23,1.460562886128056e-24,4.913070587790569e-19,4.534658492814455e-10,4.705860389259642e-21,1.655538393796124e-20,2.0247997978964445e-20,6.253643422615007e-14,5.0841794108725875e-25,5.46025971415104e-34,6.182295962698899e-34,2.415601958364652e-26,4.779730746374136e-32,3.773052102986371e-33,1.0350711333913594e-27,1.8014750275620235e-23,3.080132797677165e-27,1.591137406606056e-11
2.725570897148564e-06,0.5070784532253754,2.5449655851824337e-08,4.4627492141446225e-09,1.2203239584495331e-09,3.476419790485885e-08,0.0,0.0,4.012433663530969e-08,2.533059457194193e-11,6.724127406867006e-12,7.448501665720044e-08,1.2601865347390326e-22,1.2317080719976881e-28,9.501290869256626e-23,2.916162543347746e-19,5.854768853050404e-18,5.410765286784408e-19,2.7541760224674997e-29,7.11581199381505e-40,1.862383066047693e-37,4.5345666153239314e-38,2.2189620451523484e-21,1.3245570053282668e-25,2.4123410249220186e-23,9.21657179676116e-31,3.0610348957219445e-39,1.4192946132696442e-34,2.5952051675317434e-34,2.605575628289969e-36,1.4772952940048705e-25,2.243332508638832e-34,3.6722469321070542e-37,1.3997139827030255e-39,3.76,0.0,0.7424168983322823,0.9999639149020475,1.2036053972218001e-08,5.037990419845202e-19,4.65335099886365e-08,2.092733889432199e-07,1.2154123046604889e-07,5.168846976286287e-14,1.2830798918971358e-16,1.3685261551664944e-08,7.606625862569253e-10,1.7705462573869395e-08,3.225641001715219e-09,7.553717460384761e-13,6.388844767406631e-14,5.648153615172079e-18,3.797032600044944e-11,8.220300390027285e-15,1.0231383202304306e-15,1.7910681526162866e-10,2.361996476179701e-19,7.6159792673675535e-16,3.7675305969126083e-19,1.2158161286617168e-13,5.2173990393914405e-18,1.0516220388962429e-16,5.738537284861629e-16,6.952990620599211e-16,1.6417741313450876e-23,3.5927927938707485e-05,1.8946840934941052e-29,9.324642287347523e-26,5.506298941285413e-23,2.8807589776992317e-13,3.38299971684025e-15,5.762633720289631e-23,1.1602037964084293e-21,5.944896795130834e-23,9.83826843785315e-21,1.070720973473522e-18,2.0883628306993213e-10,1.394686215707002e-21,1.2371944853019001e-16,1.7645911247393472e-17,4.460906882143782e-21,5.986243210764654e-23,1.6206896745196597e-24,5.327673138082515e-19,4.587569421953197e-10,5.1063935250858215e-21,1.8379696264855253e-20,2.166982164308314e-20,6.280650017104592e-14,5.560552545313806e-25,6.093672962091302e-34,6.961019888030286e-34,2.726172220016158e-26,5.306501806746208e-32,4.25821252193189e-33,1.199648004132791e-27,1.9136070469973174e-23,3.2875474024765934e-27,1.601549067509608e-11
2.7845008203193676e-06,0.5070784535893302,2.5693197979623674e-08,4.5873865320648085e-09,1.248556040981942e-09,3.614512661602417e-08,0.0,0.0,4.133244706798906e-08,2.6653050104305303e-11,7.093650753853437e-12,7.712876971362383e-08,1.306583375988196e-22,1.2982944902426787e-28,9.637299022693393e-23,3.0344543503355726e-19,6.269826967275721e-18,5.791561376032918e-19,2.9465763440328243e-29,7.855342114615296e-40,2.076154662898734e-37,4.918242794686404e-38,2.309344039891273e-21,1.4918974879420898e-25,2.5939379803435222e-23,1.0182474143196617e-30,3.340767858055396e-39,1.6263018423719373e-34,3.0581218510769455e-34,3.0594789823668004e-36,1.5766109678109286e-25,2.535433178720056e-34,4.247772408161622e-37,1.597355080578356e-39,3.76,0.0,0.7424168902201557,0.9999639096779768,1.2647851804793188e-08,5.538363115908515e-19,4.672072132453625e-08,2.1484363964833276e-07,1.2573071874126933e-07,5.1970711515037664e-14,1.2882660139188626e-16,1.3768042685558848e-08,7.653607767490723e-10,1.8504161682579915e-08,3.417803473127348e-09,7.894620272674601e-13,7.009453239005341e-14,6.116417693296483e-18,3.87923730662841e-11,9.035305024569271e-15,1.1040738504676114e-15,1.846669663705711e-10,2.5616257793575194e-19,7.93094907255485e-16,3.8922712075926767e-19,1.3006972294323105e-13,5.508828819449584e-18,1.1327414454784185e-16,6.075335887131727e-16,7.409031303684183e-16,1.789088584765367e-23,3.5927927751020224e-05,2.107131726450158e-29,1.0333238880110992e-25,5.968572430940269e-23,2.98592592247569e-13,3.607520245247909e-15,6.248097026509606e-23,1.2029078132529033e-21,6.253723271035936e-23,1.0406656631901616e-20,1.1368990562930011e-18,2.150307888231698e-10,1.4889473715387296e-21,1.3207173135981149e-16,1.9103442373858542e-17,4.906919332131922e-21,6.189580772591831e-23,1.793697225556664e-24,5.766426555280763e-19,4.637736014243946e-10,5.530466751584457e-21,2.0357016564127257e-20,2.3147152630114493e-20,6.306113272428802e-14,6.068602997715729e-25,6.7830955286584475e-34,7.81323741203733e-34,3.066340970560721e-26,5.877460057929907e-32,4.789617266253207e-33,1.3850629040824288e-27,2.028990810302262e-23,3.503599362147638e-27,1.6113696359705038e-11
2.843430743490171e-06,0.5070784539529728,2.5924714899593003e-08,4.710245694160666e-09,1.2764813393763132e-09,3.753887221028302e-08,0.0,0.0,4.254746689807275e-08,2.8014809554685792e-11,7.473996147663692e-12,7.978814458938704e-08,1.3533811387415567e-22,1.3659568734228303e-28,9.767097308675002e-23,3.153666865859346e-19,6.701442939926889e-18,6.188180283941156e-19,3.1464602992948566e-29,8.648656679541902e-40,2.307426715981115e-37,5.320843870994259e-38,2.4004364881859024e-21,1.674996534776946e-25,2.78344726117818e-23,1.122216766517939e-30,3.635224981956602e-39,1.856651917738079e-34,3.5879512943315683e-34,3.5768043199783895e-36,1.679310802853174e-25,2.856398876145489e-34,4.8954294925128365e-37,1.8165805437144177e-39,3.76,0.0,0.7424168820615173,0.9999639044153139,1.3273565319341914e-08,6.073684951638454e-19,4.6897234099820485e-08,2.2042979532336697e-07,1.2994836977336759e-07,5.223683367913331e-14,1.2931557672448894e-16,1.3846117366548199e-08,7.697921002858888e-10,1.9314631166791775e-08,3.616543192378983e-09,8.239897066514857e-13,7.672978517213113e-14,6.611367474241082e-18,3.961450055402464e-11,9.908198404431183e-15,1.1889060138890637e-15,1.9025114339507626e-10,2.772868544790732e-19,8.251574959152856e-16,4.01864210285634e-19,1.3889837849888914e-13,5.807605918138179e-18,1.2178988649949802e-16,6.421275939699335e-16,7.882273405364054e-16,1.9458078581171432e-23,3.592792756194458e-05,2.3380206621198819e-29,1.1423631609496651e-25,6.453648438584014e-23,3.0914606026453965e-13,3.8404948688313484e-15,6.757714047506958e-23,1.2464101337366062e-21,6.571825231452656e-23,1.099520211125879e-20,1.2050846207366966e-18,2.2123548305621815e-10,1.5871504735812334e-21,1.4073489964201985e-16,2.063465917729648e-17,5.3833359858952144e-21,6.396078433928213e-23,1.9802502804949415e-24,6.230103106895369e-19,4.685281379140539e-10,5.978840190386501e-21,2.2496173069269737e-20,2.468021768921429e-20,6.330121384894623e-14,6.609552011646035e-25,7.531911124140755e-34,8.74345668984061e-34,3.437885783823948e-26,6.495155373640085e-32,5.3700440973980235e-33,1.5932690226110993e-27,2.147585080916606e-23,3.728455770167288e-27,1.620632302562486e-11
2.9023606666609747e-06,0.5070784543162945,2.6144723970940372e-08,4.8312610856973665e-09,1.304101223618391e-09,3.894479972242002e-08,0.0,0.0,4.376905133702864e-08,2.9416089350511676e-11,7.865180753052254e-12,8.246225568746768e-08,1.4005791610369338e-22,1.43463195437267e-28,9.890898344885858e-23,3.2737389448931993e-19,7.14967345389048e-18,6.600776569345268e-19,3.3538518128720076e-29,9.49791180837664e-40,2.5570284771776197e-37,5.742527934364095e-38,2.4921922687367303e-21,1.874817082199209e-25,2.980923980856677e-23,1.2339183105362487e-30,3.9444797101463695e-39,2.112192962267707e-34,4.19209909112332e-34,4.164199257853784e-36,1.7853710864600218e-25,3.2081592586481778e-34,5.621995505053669e-37,2.0590663826199686e-39,3.76,0.0,0.7424168738580889,0.9999638991155343,1.3913042788433862e-08,6.645325330884274e-19,4.706365969047283e-08,2.260309550577695e-07,1.341928517357087e-07,5.248775537641505e-14,1.2977660874175074e-16,1.3919750550472174e-08,7.739715703259451e-10,2.0136436131847692e-08,3.821904620983726e-09,8.589345718211176e-13,8.3811501348621e-14,7.133816065237142e-18,4.04367094748732e-11,1.0841407941755888e-14,1.2776859488548232e-15,1.958581331514218e-10,2.9960873350060525e-19,8.577817075070422e-16,4.14663186165713e-19,1.4806997742185473e-13,6.113611415591851e-18,1.307175988952588e-16,6.776203979883808e-16,8.37282954975371e-16,2.112286665756988e-23,3.592792737153516e-05,2.588397220368833e-29,1.2600070536987865e-25,6.961714049000102e-23,3.1973047787115286e-13,4.081965840773286e-15,7.291701068586811e-23,1.2907215437178134e-21,6.899337117635385e-23,1.1604274559288107e-20,1.2752613685916763e-18,2.2744883796728986e-10,1.6893718925038941e-21,1.4970984196754115e-16,2.2240587836509682e-17,5.89119535351738e-21,6.606019367982419e-23,2.1810291327367336e-24,6.71947832909211e-19,4.730325607039933e-10,6.4522772406068984e-21,2.4806266893759317e-20,2.626921804067326e-20,6.352757510410706e-14,7.184630114640471e-25,8.343606630052623e-34,9.756290327243809e-34,3.8426160792434384e-26,7.162216457045386e-32,6.002320564175488e-33,1.826334473869697e-27,2.269348324373764e-23,3.9622858685304136e-27,1.62936846131066e-11
2.9612905898317783e-06,0.5070784546792897,2.635372825686036e-08,4.9503749433936146e-09,1.3314176451920553e-09,4.036230172549097e-08,0.0,0.0,4.499687055169188e-08,3.08570949391195e-11,8.267219154074968e-12,8.515026698141072e-08,1.4481777245628708e-22,1.5042585512000602e-28,1.0008915804075847e-22,3.394613021383858e-19,7.61456271485944e-18,7.029496868267107e-19,3.568770506921755e-29,1.0405269620661304e-39,2.825795281657073e-37,6.183435385092072e-38,2.584567011702471e-21,2.092345696746281e-25,3.186416923598796e-23,1.3537114609752503e-30,4.268582827756964e-39,2.394853450839382e-34,4.878531709755917e-34,4.828763094409807e-36,1.894766400106548e-25,3.5927063501312216e-34,6.434665168725146e-37,2.326565995706009e-39,3.76,0.0,0.742416865611518,0.9999638937800478,1.4566133310457972e-08,7.254657817327547e-19,4.722057453540006e-08,2.3164626834408413e-07,1.384628990171348e-07,5.272434363961577e-14,1.3021129423327198e-16,1.3989192734344047e-08,7.779133827108694e-10,2.096915276458767e-08,4.033930147246342e-09,8.942771442060188e-13,9.135711587455676e-14,7.68457716920474e-18,4.125900078205668e-11,1.18373833862098e-14,1.3704619287924772e-15,2.0148679138882225e-10,3.2316450712250107e-19,8.909635864031165e-16,4.27622914564601e-19,1.5758674715844295e-13,6.426724926133806e-18,1.4006526515146323e-16,7.139962556125633e-16,8.880804732460248e-16,2.2888830685276546e-23,3.592792717984418e-05,2.8593252705981834e-29,1.386687682387488e-25,7.492932492015442e-23,3.3034033950715414e-13,4.331970721055141e-15,7.850249443409535e-23,1.335852463372166e-21,7.236394339802765e-23,1.2234248533394723e-20,1.3474125897950501e-18,2.336694154904462e-10,1.7956889737712474e-21,1.5899730255287068e-16,2.3922188860492884e-17,6.4315261252939824e-21,6.819687518262135e-23,2.3967296349540057e-24,7.235330878957762e-19,4.772985473761544e-10,6.951544428835184e-21,2.7296672265276893e-20,2.7914331637426735e-20,6.374100050312717e-14,7.795076592650231e-25,9.221771282590745e-34,1.0856450257824574e-33,4.2823703753240656e-26,7.881350908560868e-32,6.689319710243522e-33,2.086444249037648e-27,2.394238904897959e-23,4.205261070900532e-27,1.6376077952746238e-11
3.020220513002582e-06,0.5070784550419538,2.6552215968664937e-08,5.067536920120331e-09,1.3584330727478637e-09,4.179079754360618e-08,0.0,0.0,4.623060923651208e-08,3.233802126771017e-11,8.680123505649212e-12,8.785138934072839e-08,1.496177958720412e-22,1.574777671087609e-28,1.0121363171522009e-22,3.51623495640256e-19,8.096143147694838e-18,7.474480298501627e-19,3.791232043973741e-29,1.137289742784513e-39,3.114567838425481e-37,6.643690238029713e-38,2.6775189832221807e-21,2.328591818598586e-25,3.399968856939469e-23,1.4819618582187768e-30,4.607564018739101e-39,2.7066421834625025e-34,5.655797289743737e-34,5.578057812262832e-36,2.007469858552694e-25,4.012093635335228e-34,7.341061192350694e-37,2.620911315464954e-39,3.76,0.0,0.742416857323379,0.9999638884102032,1.523268708164273e-08,7.903059133279186e-19,4.736852213288468e-08,2.372749323628197e-07,1.427573089250512e-07,5.2947416296456594e-14,1.3062113875066102e-16,1.4054680666015614e-08,7.816309554954123e-10,2.181236860618268e-08,4.252660187005053e-09,9.2999867622395e-13,9.938419447568707e-14,8.264464855123371e-18,4.2081375374240294e-11,1.2898595439596354e-14,1.4672794809206955e-15,2.0713603884958759e-10,3.4799049241693036e-19,9.246992062903818e-16,4.407422698526418e-19,1.6745075558414504e-13,6.7468249906406626e-18,1.498406835498474e-16,7.512390882625585e-16,9.406296784372065e-16,2.4759583239821888e-23,3.59279269869167e-05,3.1518846707609834e-29,1.5228438237469634e-25,8.047444794561893e-23,3.409704476429336e-13,4.590542627603811e-15,8.433527288963486e-23,1.381812937966812e-21,7.583132979974472e-23,1.288550324091921e-20,1.421521274181052e-18,2.3989586216187725e-10,1.906180050299161e-21,1.6859789275797798e-16,2.5680359330172374e-17,7.005346602097876e-21,7.037366459928315e-23,2.6280632155765078e-24,7.778442398484818e-19,4.813374214597678e-10,7.477411271010454e-21,2.9977036679735687e-20,2.9615715274968805e-20,6.394222927662598e-14,8.442138996201898e-25,1.017009580135825e-33,1.2048742589456407e-33,4.7590135643631704e-26,8.655345270465272e-32,7.433955814896398e-33,2.3759019931958804e-27,2.522215261688273e-23,4.457554972243413e-27,1.645378360127129e-11
3.0791504361733854e-06,0.5070784554042844,2.6740660065072567e-08,5.182703659916432e-09,1.3851504331927831e-09,4.322973243900409e-08,0.0,0.0,4.746996617187209e-08,3.385905324913386e-11,9.10390367644505e-12,9.056487798449787e-08,1.5445817524359446e-22,1.646132588060562e-28,1.022845267194031e-22,3.6385538852397417e-19,8.594436072417697e-18,7.935858850383397e-19,4.02124845229495e-29,1.240296707218734e-39,3.4241915759536554e-37,7.123401386938944e-38,2.771008968760479e-21,2.5845870110413833e-25,3.6216168383407536e-23,1.6190412603514705e-30,4.961433419842821e-39,3.049648180085928e-34,6.533046045933486e-34,6.420118327160081e-36,2.123453331816173e-25,4.468435107908013e-34,8.349244492398139e-37,2.9440139497959636e-39,3.76,0.0,0.742416848995177,0.999963883007288,1.591255563755914e-08,8.591908215137132e-19,4.7508014922962756e-08,2.429161893966298e-07,1.470749385320451e-07,5.315774470841379e-14,1.3100756181891473e-16,1.4116438033212739e-08,7.851369676793765e-10,2.2665682746764106e-08,4.478133279524243e-09,9.660811451013495e-13,1.0791042527207756e-13,8.874293345182459e-18,4.290383409878654e-11,1.4027534440449178e-14,1.5681815046023022e-15,2.1280485755464953e-10,3.741230212786894e-19,9.589846699083807e-16,4.540201345395208e-19,1.7766392135670782e-13,7.073789436163289e-18,1.6005146818596338e-16,7.893325448647987e-16,9.94939681358905e-16,2.673876740887825e-23,3.592792679280041e-05,3.467170004401269e-29,1.6689204710521122e-25,8.625371413333352e-23,3.516159022266428e-13,4.8577104796686845e-15,9.041681164491292e-23,1.4286126323976582e-21,7.939689509337689e-23,1.3558422317376943e-20,1.4975702129434865e-18,2.461269042795384e-10,2.020924448734325e-21,1.7851210186388498e-16,2.751593520920294e-17,7.613664218913208e-21,7.259338431518996e-23,2.8757569036363152e-24,8.349597389388561e-19,4.851601358350322e-10,8.030650145283097e-21,3.2857280980930516e-20,3.1373506551943204e-20,6.413195842418359e-14,9.127072676774996e-25,1.1192371468773096e-33,1.3338062446704455e-33,5.274434220436325e-26,9.487065050022853e-32,8.239180185808429e-33,2.697131608590579e-27,2.653236066188271e-23,4.719343346462872e-27,1.6527066653821434e-11
