Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702)
7.426276812317305e-06,0.6097184739646081,3.030592540885521e-06,1.0115176213668337e-06,4.792303309098433e-07,4.3500405275790534e-05,0.0,0.0,8.365052294218901e-06,9.927396579318772e-08,4.0953318622403725e-09,5.944574115115271e-05,4.079613111534696e-17,2.514553810639089e-20,2.7490334432342024e-17,9.282827788610326e-21,1.0697419641743182e-20,7.042673428922197e-20,1.5018662315392024e-22,1.8320949679865164e-34,6.163887541665364e-30,3.715694838200393e-37,1.364664841767144e-22,5.1160032275885464e-26,5.874435092082407e-25,3.559491256663978e-27,2.9422940700777354e-36,2.992753505439481e-38,7.911931299255603e-40,1.908830391445448e-41,2.006730521827522e-27,1.0921085987475195e-34,3.4638762371720368e-34,1.8590858587465246e-35,3.76,0.0,0.7952485506511001,0.9999075846701556,2.917895053440762e-05,2.0216333484903603e-24,6.921368688308593e-06,0.0001271272738621922,0.0001291046807166619,2.3638164274446485e-10,3.6186192105459984e-13,1.187805711188409e-06,1.3087035111708376e-07,1.6822515696748478e-06,1.2427369217773866e-05,5.1204691705911804e-08,8.51432253178e-08,1.5327909120966465e-11,9.604360070432899e-08,2.877122933089793e-08,3.1049982976191414e-10,1.687736832743123e-07,4.9349936438429994e-14,1.3414110685138185e-17
7.533347210207363e-06,0.6097186750598329,3.030705715885194e-06,1.0116312232583263e-06,4.838960919887696e-07,4.423552142622803e-05,0.0,0.0,8.495485041260934e-06,1.023068238342739e-07,4.231647397038362e-09,6.041907926776626e-05,4.1206471193473034e-17,2.5603949825823147e-20,2.749146380649749e-17,9.442826315686711e-21,1.1063806424988769e-20,7.300111272558277e-20,1.5555117233095998e-22,1.8980618230084874e-34,6.488181582826324e-30,3.912565246832805e-37,1.3882146568183402e-22,5.42143592977409e-26,6.113993239896808e-25,3.8110374547753625e-27,3.066341007438644e-36,3.206169567199185e-38,8.608604043964234e-40,2.0509637868190883e-41,2.1006943010044952e-27,1.1672229954404535e-34,3.74125743102613e-34,1.9718946853496046e-35,3.76,0.0,0.7952449417321272,0.9999058782681701,2.9897546767747853e-05,2.141343962681138e-24,6.921386300369885e-06,0.00012907977248235647,0.00013127915999258902,2.3659435773321916e-10,3.6195559857169217e-13,1.1878081349176e-06,1.308702389821599e-07,1.7110854834600939e-06,1.2842275591579439e-05,5.21408736424565e-08,8.949932696700916e-08,1.6053366355184295e-11,9.751719867118343e-08,3.0248657329607415e-08,3.211484732278316e-10,1.7187881982827625e-07,5.1688373290978225e-14,1.3809990983533807e-17
7.640417608097422e-06,0.6097188761424379,3.0308137200362395e-06,1.01173385478548e-06,4.885597760980736e-07,4.497065429118588e-05,0.0,0.0,8.625826760666973e-06,1.053827655084374e-07,4.370454577382397e-09,6.139241879559737e-05,4.16197276844252e-17,2.606292240261974e-20,2.749251654272279e-17,9.602812299222157e-21,1.143626598101914e-20,7.562520730392095e-20,1.6102032106624502e-22,1.965323077294501e-34,6.823979285889023e-30,4.116467044166433e-37,1.4117625560881512e-22,5.739794875994999e-26,6.359345689174136e-25,4.075952476327544e-27,3.193652335593286e-36,3.4308722833874434e-38,9.353386093829901e-40,2.2008907397847227e-41,2.197518421213424e-27,1.246211652214931e-34,4.035709084135298e-34,2.089704992717592e-35,3.76,0.0,0.7952413257942302,0.9999041649706991,3.062310134101205e-05,2.2661037907773712e-24,6.921397281985893e-06,0.00013103233970470463,0.00013345332041582412,2.3679199738538557e-10,3.620423486540584e-13,1.1878091730451558e-06,1.3086997137299523e-07,1.7399152318849865e-06,1.3264111970927332e-05,5.307822243025755e-08,9.40021184175144e-08,1.6802761328048028e-11,9.899463536933487e-08,3.177603372259069e-08,3.3197511383919194e-10,1.750013352522102e-07,5.410403953534778e-14,1.421190606812137e-17
7.74748800598748e-06,0.6097190772120906,3.030917237122497e-06,1.0118268499301803e-06,4.932215299632207e-07,4.570580268078197e-05,0.0,0.0,8.756077159950012e-06,1.0850164522415104e-07,4.5117673789100795e-09,6.236575867553716e-05,4.2035947186484764e-17,2.6522458085913363e-20,2.7493502809770774e-17,9.76278808114663e-21,1.1814795157596901e-20,7.829920859193215e-20,1.6659464959171804e-22,2.033886158644784e-34,7.171503452019104e-30,4.3275372500541365e-37,1.435308887398774e-22,6.07141720711918e-26,6.610546341484202e-25,4.354722987961413e-27,3.3242714966463995e-36,3.6672597054806384e-38,1.0148713955787533e-39,2.3588897706917834e-41,2.2972469092122705e-27,1.3292115314534384e-34,4.3479719253970315e-34,2.212666577468691e-35,3.76,0.0,0.7952377028445762,0.9999024447804331,3.135561121407538e-05,2.396044625148448e-24,6.9214025109204406e-06,0.00013298497552004614,0.00013562714932077236,2.369756148157287e-10,3.6212272437639446e-13,1.187809007698709e-06,1.308695687466774e-07,1.7687406342000085e-06,1.369287728868269e-05,5.4016734886880634e-08,9.865400545811372e-08,1.75766135638047e-11,1.0047596524077185e-07,3.335418165938451e-08,3.429796080522003e-10,1.781414503103513e-07,5.6598611786688885e-14,1.461987172514773e-17
7.961628801767596e-06,0.6097194793112689,3.031113102086536e-06,1.0119884811095062e-06,5.025397375864457e-07,4.7176142034445434e-05,0.0,0.0,9.01630292132707e-06,1.1486763775306972e-07,4.8019666303092524e-09,6.431243593977978e-05,4.287745439612166e-17,2.744322651099293e-20,2.7495310023385812e-17,1.0082717178364498e-20,1.2590050116463599e-20,8.379769769577151e-20,1.780611990630231e-22,2.1749478451777307e-34,7.902628791250214e-30,4.771734913580709e-37,1.48239805312366e-22,6.775820110872286e-26,7.130707461404178e-25,4.955828195250044e-27,3.5956083551671175e-36,4.1767180653831713e-38,1.1901154587181822e-39,2.7002421013222996e-41,2.505593539329746e-27,1.5078070492276656e-34,5.028989492889965e-34,2.474657086411109e-35,3.76,0.0,0.7952304359352613,0.9998989837316014,3.2841485700117596e-05,2.6720039690204172e-24,6.921398652862491e-06,0.00013689045358801928,0.0001399737654844072,2.3730463648907344e-10,3.6226617836535205e-13,1.1878056770767332e-06,1.3086842701448674e-07,1.8263777323445642e-06,1.4571190275489893e-05,5.5897239505873514e-08,1.0841467943982056e-07,1.9199809769580687e-11,1.034505221865469e-07,3.6666081501879616e-08,3.6552158175321014e-10,1.844753626411725e-07,6.18313158963127e-14,1.5454019013616996e-17
8.154355517969702e-06,0.6097198411531229,3.0312792153961605e-06,1.0121113688939905e-06,5.109206270568523e-07,4.8499491490094755e-05,0.0,0.0,9.25019121103016e-06,1.2074242411097321e-07,5.071858997704598e-09,6.60644386503539e-05,4.364538447024007e-17,2.827386153894916e-20,2.74967862412629e-17,1.0370637238510987e-20,1.3308507413567312e-20,8.891894693941189e-20,1.8874676177168054e-22,2.3064315128470316e-34,8.603007628525038e-30,5.197419589052103e-37,1.524775723420876e-22,7.458605620977187e-26,7.619392376066241e-25,5.5493008922678655e-27,3.851565355332913e-36,4.6793381192095056e-38,1.3677318267522919e-39,3.0379578495566223e-41,2.7034819362899906e-27,1.6836940268125328e-34,5.710643141719021e-34,2.7296277491969263e-35,3.76,0.0,0.7952238717956471,0.9998958452387527,3.42025331528739e-05,2.93943918816149e-24,6.921382156467555e-06,0.00014040562097771575,0.00014388447277571416,2.3756194848196295e-10,3.6237772358183914e-13,1.1877999435677924e-06,1.3086709269332727e-07,1.8782346525381903e-06,1.5385357452059213e-05,5.7593646894749786e-08,1.1773328669891586e-07,2.0749713999877182e-11,1.0614148389081055e-07,3.982867450518402e-08,3.8641616944813337e-10,1.9023828963232031e-07,6.68279831263696e-14,1.6225607451799464e-17
8.347082234171807e-06,0.6097202029483018,3.0314379512387104e-06,1.0122175119669086e-06,5.192967779322979e-07,4.982287869832463e-05,0.0,0.0,9.483779807522887e-06,1.2675407802308622e-07,5.35009499191601e-09,6.781643139577319e-05,4.4423582703739936e-17,2.910634549045515e-20,2.7498153601698334e-17,1.0658550731188834e-20,1.4046584088572204e-20,9.420489285233738e-20,1.9978242838227057e-22,2.44225176584327e-34,9.344904437555292e-30,5.648497286708662e-37,1.5671522440378866e-22,8.18978606125687e-26,8.127859868853935e-25,6.1957052266678465e-27,4.118927088612762e-36,5.226348438522324e-38,1.5658876338674544e-39,3.406377357226348e-41,2.9114692294433686e-27,1.8748390456912359e-34,6.462406009057847e-34,3.0037511636957367e-35,3.76,0.0,0.7952172850226445,0.9998926844499243,3.558607631105783e-05,3.2257787949634003e-24,6.921356212942639e-06,0.0001439210159097795,0.00014779393722302481,2.3778716617953624e-10,3.6247481059043303e-13,1.1877922181904124e-06,1.308655351570623e-07,1.930075114201057e-06,1.6221956112664992e-05,5.9293786260029406e-08,1.2757228646797043e-07,2.2387324515278323e-11,1.0884590531887148e-07,4.3168539006888816e-08,4.078847479248683e-10,1.9606167247332688e-07,7.210762407267992e-14,1.7017055414491263e-17
8.539808950373912e-06,0.6097205646952032,3.031590982932458e-06,1.0123104408396722e-06,5.276685273750344e-07,5.1146300689493915e-05,0.0,0.0,9.717067495715944e-06,1.3290176053728206e-07,5.6367624967046595e-09,6.956841157438773e-05,4.521228302298418e-17,2.994068401079668e-20,2.7499436997196196e-17,1.0946464453074582e-20,1.4804263680901122e-20,9.965667269704663e-20,2.11171821641272e-22,2.582454493476546e-34,1.0129666042701254e-29,6.125796301658596e-37,1.609528623115308e-22,8.971468608278497e-26,8.65642104890462e-25,6.898256642432064e-27,4.3979563179319346e-36,5.820341746563927e-38,1.7863052254915014e-39,3.8072976758429813e-41,3.1298153490639144e-27,2.0821464283002338e-34,7.289303750868049e-34,3.298008139229311e-35,3.76,0.0,0.7952106756402023,0.9998895013774881,3.699210259868807e-05,3.531845288752149e-24,6.921322970110648e-06,0.0001474366419541647,0.0001517021039648468,2.379842315302859e-10,3.6255924315972544e-13,1.1877829467324424e-06,1.3086380447638698e-07,1.9818983550695555e-06,1.7080978785008483e-05,6.099764647419448e-08,1.3794563597027797e-07,2.4115978010920336e-11,1.1156410325704437e-07,4.669045177088851e-08,4.299264546653003e-10,2.0194679639288454e-07,7.768100754869092e-14,1.7828463002442333e-17
8.732535666576017e-06,0.609720926392233,3.0317396051520434e-06,1.0123929479898334e-06,5.36036123089511e-07,5.246975514337233e-05,0.0,0.0,9.950053142786878e-06,1.3918463578570648e-07,5.931951243092606e-09,7.132037716949098e-05,4.6011713160220206e-17,3.077688127328125e-20,2.750065568998562e-17,1.123438391849711e-20,1.5581530061853927e-20,1.0527542983385404e-19,2.229186362723212e-22,2.727086399530797e-34,1.0958653573301776e-29,6.630153729602657e-37,1.6519056794251817e-22,9.805801255436069e-26,9.20538595310193e-25,7.660283991266908e-27,4.688918653104783e-36,6.463990608780278e-38,2.030799618964271e-39,4.242565752882535e-41,3.35878112934789e-27,2.306552381195867e-34,8.196574444210166e-34,3.6134123661029283e-35,3.76,0.0,0.795204043669362,0.9998862960333724,3.8420600224768984e-05,3.858476689626512e-24,6.92128408976673e-06,0.0001509525032703691,0.00015560892136298507,2.381566056549147e-10,3.6263256676327e-13,1.1877724741466472e-06,1.3086193939582778e-07,2.0337036623651284e-06,1.7962417689565232e-05,6.270521760898282e-08,1.4886727055122014e-07,2.5939101896872448e-11,1.1429639423915886e-07,5.03991824470078e-08,4.5254041433990063e-10,2.0789494452750976e-07,8.355919532283434e-14,1.865993264544813e-17
8.925262382778123e-06,0.6097212880378723,3.031884820256147e-06,1.012467240972958e-06,5.443997420955086e-07,5.379324024106838e-05,0.0,0.0,1.0182735680477194e-05,1.4560187102161908e-07,6.235752806023659e-09,7.307232661599369e-05,4.682209607248647e-17,3.161494019063044e-20,2.750182459545855e-17,1.152231358108406e-20,1.6378367360660227e-20,1.110623132704252e-19,2.3502663985369745e-22,2.876195020240234e-34,1.1833242717046187e-29,7.162415622699564e-37,1.6942840750948785e-22,1.0694972762643904e-25,9.775063501982112e-25,8.48523137580822e-27,4.992082598924028e-36,7.160047919407081e-38,2.3012808481033612e-39,4.71407831369712e-41,3.5986282978733405e-27,2.549025585088808e-34,9.189672093991695e-34,3.9510112481776004e-35,3.76,0.0,0.7951973891289457,0.9998830684292153,3.987155796637058e-05,4.20652648062911e-24,6.921240858515282e-06,0.0001544686044712208,0.0001595143403128738,2.383073267309542e-10,3.6269622762294307e-13,1.1877610675410889e-06,1.308599699161989e-07,2.085490362190013e-06,1.8866264756302394e-05,6.441649065244762e-08,1.603511033293271e-07,2.7860214873502322e-11,1.1704309452950558e-07,5.429949345502349e-08,4.757257370974924e-10,2.1390739746467875e-07,8.975354398513161e-14,1.951156910038252e-17
9.117989098980228e-06,0.6097216496306146,3.0320274052888308e-06,1.0125350646132556e-06,5.527595056664308e-07,5.511675455010665e-05,0.0,0.0,1.0415114091359262e-05,1.5215263664502501e-07,6.54826060043461e-09,7.482425869694502e-05,4.764365109742622e-17,3.2454862674883834e-20,2.7502955278377354e-17,1.1810257046678729e-20,1.7194759905625987e-20,1.1701847730827733e-19,2.4749967368591e-22,3.0298287482683163e-34,1.275482398246159e-29,7.72343715079435e-37,1.7366643445087786e-22,1.1641212604897407e-25,1.0365761461317438e-24,9.376660033235916e-27,5.3077196246561235e-36,7.911347386778139e-38,2.5997563009187782e-39,5.223781739926973e-41,3.8496194707908806e-27,2.8105678001013047e-34,1.027427020397642e-33,4.311886754984364e-35,3.76,0.0,0.7951907120360904,0.9998798185764828,4.134496499679621e-05,4.5768635496541946e-24,6.9211942737890025e-06,0.00015798495051709823,0.00016341831370170624,2.384390612023025e-10,3.627514352650532e-13,1.1877489340221697e-06,1.3085791929882212e-07,2.137257811192246e-06,1.9792511637878894e-05,6.613145728912479e-08,1.7241102480587099e-07,2.98829274224845e-11,1.1980452010731165e-07,5.8396139854431565e-08,4.994815169337291e-10,2.1998543287112108e-07,9.627570653961578e-14,2.0383479449109026e-17
9.310715815182333e-06,0.6097220111689887,3.0321679634856107e-06,1.0125977980918666e-06,5.611154911594499e-07,5.644029693608312e-05,0.0,0.0,1.0647187398286413e-05,1.5883610621934728e-07,6.86956987683639e-09,7.657617246398387e-05,4.847659484383438e-17,3.3296649815848276e-20,2.7504056718921402e-17,1.2098217238680868e-20,1.803069217623415e-20,1.2314508126453038e-19,2.603416534998528e-22,3.1880368527755256e-34,1.372480296631307e-29,8.314082765864077e-37,1.7790469213016404e-22,1.264679092256696e-25,1.0977786410220822e-24,1.0338250259200374e-26,5.63610422687585e-36,8.720804018049794e-38,2.9283330508149675e-39,5.77367194660413e-41,4.112018152939987e-27,3.0922144706409596e-34,1.1456265400779293e-33,4.697156292475214e-35,3.76,0.0,0.7951840124066719,0.9998765464865599,4.284081075023244e-05,4.970372130750207e-24,6.921145109970505e-06,0.00016150154663455027,0.00016732079598569982,2.3855414892791364e-10,3.6279917459339015e-13,1.18773623441084e-06,1.3085580560616015e-07,2.1890053900600796e-06,2.074114972001404e-05,6.78501097307368e-08,1.850609024436923e-07,3.201094221887351e-11,1.2258098665241567e-07,6.269386920331068e-08,5.23806830438219e-10,2.2613032518878005e-07,1.0313763373943166e-13,2.127577309628218e-17
9.503442531384438e-06,0.6097223726515402,3.0323069629009066e-06,1.0126565305666419e-06,5.694677411961105e-07,5.776386649640981e-05,0.0,0.0,1.0878954656488003e-05,1.656514564806604e-07,7.199777716469884e-09,7.832806717767804e-05,4.9321141864639986e-17,3.4140301989796914e-20,2.7505135887106028e-17,1.238619652419055e-20,1.8886148765462405e-20,1.2944328926527883e-19,2.73556570070582e-22,3.350869495732776e-34,1.4744600627278396e-29,8.93522637049517e-37,1.8214321581633696e-22,1.3714018473095867e-25,1.161144371496914e-24,1.1373803372568867e-26,5.977513993310285e-36,9.591414601965516e-38,3.289220180953714e-39,6.365794257317803e-41,4.386088735621143e-27,3.395035348877511e-34,1.2741781122708441e-33,5.107973592861753e-35,3.76,0.0,0.7951772902556222,0.9998732521708188,4.435908481736584e-05,5.387951745113153e-24,6.921093967977644e-06,0.00016501839825519644,0.00017122174286763792,2.386546426730767e-10,3.628404375914056e-13,1.1877230935289707e-06,1.3085364285724167e-07,2.2407324985567017e-06,2.1712170129478198e-05,6.957244058900134e-08,1.9831458021782283e-07,3.4248054469369194e-11,1.2537280953208152e-07,6.719742140722465e-08,5.487007358529147e-10,2.323433453888418e-07,1.103515751831068e-13,2.218856176704426e-17
9.696169247586544e-06,0.6097227340768314,3.0324447662346653e-06,1.012712121049277e-06,5.778162709147261e-07,5.908746250915425e-05,0.0,0.0,1.1110414947471708e-05,1.7259786734187225e-07,7.538983026137109e-09,8.007994226145476e-05,5.017750517770506e-17,3.498581900498194e-20,2.7506198186214013e-17,1.26741968149479e-20,1.976111434904381e-20,1.3591427008660623e-19,2.8714848969251605e-22,3.5183777444023505e-34,1.5815653563527973e-29,9.587751488954455e-37,1.8638203382627295e-22,1.4845246582154965e-25,1.2267037507086803e-24,1.2487243720921087e-26,6.332229666083335e-36,1.0526258190955164e-37,3.684731102000012e-39,7.002243278913587e-41,4.6720964914275556e-27,3.7201351394427942e-34,1.4137171372025905e-33,5.545529623277791e-35,3.76,0.0,0.7951705455971834,0.9998699356406713,4.589977686330702e-05,5.830517141688301e-24,6.921041313549459e-06,0.00016853551096848585,0.000175121111045162,2.3874234307414957e-10,3.628760535296994e-13,1.1877096081422645e-06,1.308514419198494e-07,2.29243855164256e-06,2.2705563740415145e-05,7.129844277726783e-08,2.1218587814674719e-07,3.659815218356888e-11,1.2818030378868118e-07,7.191152856133244e-08,5.74162272291156e-10,2.3862576076641054e-07,1.179300801937089e-13,2.312195950462748e-17
9.888895963788649e-06,0.609723095443437,3.032581654371118e-06,1.0127652463562587e-06,5.861610737707082e-07,6.0411084392663696e-05,0.0,0.0,1.134156737421643e-05,1.7967452189331648e-07,7.887286532772545e-09,8.1831797265241e-05,5.104589668774202e-17,3.583320022315653e-20,2.7507247802896464e-17,1.2962219656157928e-20,2.0655573660557834e-20,1.4255919703486855e-19,3.0112155456060087e-22,3.6906135838094563e-34,1.6939414294258368e-29,1.0272551440714694e-36,1.9062116901172018e-22,1.6042867094421426e-25,1.2944870664303076e-24,1.3682620726462404e-26,6.700535208088444e-36,1.1528496582300948e-37,4.117285863118632e-39,7.685162775205121e-41,4.970307573856465e-27,4.0686541404949376e-34,1.5649024536489963e-33,6.011053513282015e-35,3.76,0.0,0.7951637784451038,0.99986659690761,4.7462876562177356e-05,6.298998237531046e-24,6.920987507459748e-06,0.00017205289048435982,0.0001790188580110222,2.388188293923508e-10,3.629066287091983e-13,1.1876958532286953e-06,1.3084921121457055e-07,2.3441229763969697e-06,2.372132117944563e-05,7.302810943284646e-08,2.266885918078141e-07,3.9065216384256645e-11,1.3100378412814244e-07,7.684091478696612e-08,6.001904590550874e-10,2.4497883476599605e-07,1.258859984987569e-13,2.4076082667868668e-17
9.999999999999997e-06,0.6097234567499429,3.032660239452224e-06,1.012794964946457e-06,5.909700242145314e-07,6.117414395168626e-05,0.0,0.0,1.1474683010898084e-05,1.8381297249775535e-07,8.092252488244096e-09,8.284170590663034e-05,5.1552059404224437e-17,3.632254939484243e-20,2.7507848425829316e-17,1.3128271212302688e-20,2.118006811935043e-20,1.4646939917118123e-19,3.093516543235373e-22,3.7920738142070876e-34,1.7611768801495774e-29,1.0682346355494452e-36,1.9306511787821272e-22,1.6764394128292617e-25,1.3345854769456362e-24,1.4410594946522617e-26,6.919145115427214e-36,1.2138159663311575e-37,4.384462619207242e-39,8.100825911846039e-41,5.147871239793291e-27,4.280669634066208e-34,1.657616112160382e-33,6.292623162492748e-35,3.76,0.0,0.7951598670682201,0.999864662093812,4.837415810576181e-05,6.5812150336495315e-24,6.920956077538619e-06,0.00017408073006102245,0.00018126509711281264,2.3885837447806107e-10,3.6292222195942226e-13,1.1876878244953857e-06,1.308479143300793e-07,2.373908217088474e-06,2.431704857651831e-05,7.40268986426917e-08,2.3534148352466943e-07,4.0542178434191634e-11,1.3263886475822883e-07,7.978229709950718e-08,6.154524166364039e-10,2.4867388546725707e-07,1.3064908507091343e-13,2.4635584291690244e-17
