Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229)
1.7051038266982492e-10,0.6621287228277087,3.76,0.0,1.003543324888055,0.9984911006930403,8.184529752368161e-14,0.0,2.114601791126364e-11,1.535783084593269e-05,1.535163849238234e-05,1.5161531232044775e-07,8.57458922237993e-15,7.283759105247712e-14,5.712220483254583e-09,5.704245313651517e-09,3.222126587798141e-07,2.3683399473431833e-10,1.5159673107263022e-07,1.0807222491327023e-11,4.596073963689172e-12,3.224532355926791e-13,1.0559627237389814e-12,4.433558998320727e-18,4.2732304982605514e-16,4.9967730209509985e-19,3.222043576362928e-07,5.871088419859339e-16,7.20294065606753e-13,1.5121374347778281e-24,1.465582246098935e-12,3.283849485640354e-12,1.0520838078467388e-14,9.0854019739022e-16,2.0626964358887205e-14,1.3480598199621396e-12,0.0015087417392582376,1.0266527922470746e-13,1.7857652696382894e-24,1.768629708501571e-17,2.524541483995929e-19,3.871182490465029e-19,8.092901006335782e-15,2.3700286785379846e-25,4.774593126056727e-24,5.109932107108665e-22,9.272888228465052e-24,1.4755315581852648e-25,7.943849264187932e-27,1.23364711337465e-15,7.703907119307688e-22,1.9389275603549454e-11,5.747838957691324e-18,8.576411107859317e-22,1.1907738163029158e-19,1.448018524432594e-19,7.19406546842584e-19,5.0658771160466126e-27,2.5425806282263672e-23,1.9251780749492695e-17,6.740537422583216e-13,1.311031040411922e-31,1.7162310291913156e-22,2.6713003418166943e-20,1.142058712469523e-26,5.0792310354055365e-27,4.021829579667312e-32,5.239006358595633e-31,5.55971157630342e-30,4.045133732854367e-13,4.546448224432407e-37,2.519500301666326e-35,6.882227243688877e-29,1.3530368752268916e-27,7.672567392592879e-13,6.612916741396588e-28,1.6394283976200075e-27
1.90088343120731e-10,0.6621289296529862,3.76,0.0,1.0035415071608758,0.9983663150393932,1.1383305306405122e-13,0.0,2.6413480902323737e-11,1.712121976407988e-05,1.7113524726379176e-05,1.6901312480563297e-07,1.068897653528783e-14,8.831000848442001e-14,7.0971206541216e-09,7.086984849612539e-09,3.592108404461346e-07,2.956884132931212e-10,1.6898877460552123e-07,1.4776363531980445e-11,5.7214691777368e-12,4.001846453433557e-13,1.3234890162013264e-12,6.350492031181811e-18,5.311247934398056e-16,6.875917477300047e-19,3.5919940259638763e-07,7.370227981837329e-16,8.840699317291419e-13,2.3012363663248466e-24,1.8214123516221147e-12,4.080871196585733e-12,1.4574599789618552e-14,1.1284703608659146e-15,2.715424366673862e-14,1.6757662808331292e-12,0.0016335085518446074,1.2571593296363837e-13,2.5071540869583042e-24,2.4350058656192186e-17,3.5011605994028843e-19,5.404186894610494e-19,1.0060153634106748e-14,3.667090987471831e-25,6.80665189930897e-24,7.067675925756701e-22,1.2786323150763467e-23,2.107701399994114e-25,1.2296103929434378e-26,1.5013464681414631e-15,1.0681314731346985e-21,2.4092653803753605e-11,7.962753830390172e-18,1.3243014771407498e-21,1.6501935209175729e-19,2.0102312152525795e-19,9.852581934695365e-19,8.699486890461171e-27,3.4931599247353966e-23,2.6330900241495116e-17,8.309289907327085e-13,1.9944259405220926e-31,2.9087716082334357e-22,3.702214736161671e-20,1.9330393753420586e-26,7.845541641434831e-27,6.887460726946352e-32,8.983031317047075e-31,8.803594254269594e-30,4.945063691995731e-13,7.948276189967228e-37,4.4408780624972474e-35,1.1848396699418502e-28,2.1063631621992062e-27,1.0615155623170083e-12,1.2457297794030617e-27,2.542128613691883e-27
2.077085075265465e-10,0.662129115795373,3.76,0.0,1.0035398712115366,0.9982607259424153,1.4902310503006683e-13,0.0,3.167977821507402e-11,1.870827094244994e-05,1.8699084206262983e-05,1.8467001816313774e-07,1.2795065045900623e-14,1.0314744140068345e-13,8.471543576314002e-09,8.459201483716691e-09,3.925097367642627e-07,3.544930221921652e-10,1.846395921943457e-07,1.9085258855980503e-11,6.867802410237678e-12,4.772070149626732e-13,1.5919528024761356e-12,8.541462619156612e-18,6.341938403296108e-16,8.924723958237203e-19,3.924948760384283e-07,8.878901514348737e-16,1.0438250688330464e-12,3.241439911568772e-24,2.1746903403051355e-12,4.872091282744803e-12,1.901223695307233e-14,1.3466391638492924e-15,3.4016323514115365e-14,2.0012805585424267e-12,0.0017390805595550382,1.4812915253005755e-13,3.3089039857826905e-24,3.161577770546586e-17,4.57172681248385e-19,7.09821839895367e-19,1.2013903867127251e-14,5.2358364734996755e-25,9.094541941913339e-24,9.206555002580856e-22,1.66111824578771e-23,2.8206738498899993e-25,1.7562068183391786e-26,1.759396742833039e-15,1.3944432917656687e-21,2.8761151025650355e-11,1.0387474299085491e-17,1.8873853368453843e-21,2.1533453130384023e-19,2.6273170517759124e-19,1.272132966836246e-18,1.351868826045396e-26,4.523169827482769e-23,3.3957567062005346e-17,9.848942836877099e-13,2.804910525378752e-31,4.477086659499886e-22,4.831371197555756e-20,2.965567532068678e-26,1.11846872545588e-26,1.0778587627899742e-31,1.3940223459567477e-30,1.2817617070501022e-29,5.817978573436803e-13,1.2538779805074141e-36,7.056977385458883e-35,1.8453460947533697e-28,3.0238539269345337e-27,1.383136484441648e-12,2.090111399995548e-27,3.636806851227663e-27
2.2532867193236198e-10,0.6621293019374234,3.76,0.0,1.003538235266888,0.998161126976803,1.9090771708925712e-13,0.0,3.745035136215828e-11,2.0295323213356708e-05,2.0284512855170174e-05,2.00325995586905e-07,1.5094182925485142e-14,1.1878336982906228e-13,9.967153208272721e-09,9.952346437215233e-09,4.25809191567467e-07,4.188910912394788e-10,2.0028859536320266e-07,2.4155396389108628e-11,8.14761956273805e-12,5.608963137424478e-13,1.8870788089166514e-12,1.1243255074259859e-17,7.464044222533004e-16,1.1344087225575085e-18,4.257902859878666e-07,1.0542167626729096e-15,1.2148604682518256e-12,4.4401194949690235e-24,2.5592623825010288e-12,5.733307912476765e-12,2.4269503868761753e-14,1.5839428217534965e-15,4.186876168796223e-14,2.3558086913654844e-12,0.0018386623104724924,1.7205423298929936e-13,4.272011067654608e-24,4.019524140364255e-17,5.841664069029059e-19,9.122988037821302e-19,1.4141335037556148e-14,7.2627120780672825e-25,1.1872356549779947e-23,1.1735701893801942e-21,2.111918904550107e-23,3.687558939024518e-25,2.4368321210774037e-26,2.032638787704896e-15,1.7814618866574724e-21,3.38420079408939e-11,1.3260098979493842e-17,2.6133026436799225e-21,2.749682398588222e-19,3.3602154790028444e-19,1.6074014552447142e-18,2.0262826089188585e-26,5.731745779579302e-23,4.285754420520205e-17,1.1506818492513605e-12,3.8329137568613825e-31,6.657647790565926e-22,6.169774622544639e-20,4.38909642738613e-26,1.5490957095768484e-26,1.6382489939009493e-31,2.086626389318199e-30,1.8110285062637546e-29,6.747635333190997e-13,1.9062364017269352e-36,1.0806516975668012e-34,2.772151876742434e-28,4.217076853488736e-27,1.7635982198441587e-12,3.3647695185230306e-27,5.054814388062372e-27
2.429488363381775e-10,0.6621294880791446,3.76,0.0,1.0035365993267786,0.9980671782317994,2.4010240090216176e-13,0.0,4.3731324763150696e-11,2.1882376578141112e-05,2.1869810699919082e-05,2.1598120783804428e-07,1.7586778096333526e-14,1.3515915656087819e-13,1.1583865912414772e-08,1.1566326045638495e-08,4.59109256613518e-07,4.889452821107469e-10,2.1593587564496663e-07,3.004764608089248e-11,9.567694573190468e-12,6.512283263436683e-13,2.209266499628085e-12,1.4527668582022134e-17,8.677582936881731e-16,1.4164636231200173e-18,4.590856324464147e-07,1.23634366568368e-15,1.3967802274472397e-12,5.9392912319415826e-24,2.975130489975178e-12,6.66450753790472e-12,3.0415720561855e-14,1.84035065082939e-15,5.076196462611034e-14,2.739398067747122e-12,0.001932593715282587,1.9742859177970136e-13,5.4131654130054994e-24,5.0196326192989654e-17,7.328235602252476e-19,1.1510981579075002e-18,1.644254489181859e-14,9.829947965692995e-25,1.5194258877422945e-23,1.4686923931141732e-21,2.6362963271601145e-23,4.725556307307451e-25,3.299206025062932e-26,2.3201437108453587e-15,2.23444747509304e-21,3.933505845548335e-11,1.6618513247696435e-17,3.53073767998471e-21,3.4471478284243624e-19,4.219183548324765e-19,1.9940863594954542e-18,2.945457388962323e-26,7.131303907310642e-23,5.310752938421927e-17,1.3280254454816288e-12,5.111383702488036e-31,9.613903910109455e-22,7.735292748071927e-20,6.300966399134151e-26,2.0935215651691688e-26,2.4274073106568774e-31,3.0290809705896045e-30,2.4942883692746638e-29,7.731353794839348e-13,2.8082098742484275e-36,1.603463931135863e-34,4.0386776153425554e-28,5.7382162884459055e-27,2.207738537363891e-12,5.2289699152764685e-27,6.855563948684506e-27
2.6056900074399297e-10,0.662129674220544,3.76,0.0,1.0035349633910629,0.9979785590863209,2.972300929569781e-13,0.0,5.052881686554387e-11,2.3469431038380354e-05,2.345497776569454e-05,2.316358006262515e-07,2.0273197283992362e-14,1.522204669634929e-13,1.33215996174089e-08,1.3301048256439476e-08,4.924099836280326e-07,5.647182680019423e-10,2.3158151939322085e-07,3.682267148659086e-11,1.113479527684466e-11,7.481790751441505e-13,2.558901570480016e-12,1.847105287795241e-17,9.982572092513026e-16,1.7416965995791084e-18,4.923809154156182e-07,1.4346118944076886e-15,1.5892026069323875e-12,7.783707642171476e-24,3.4222970709670377e-12,7.665677010342124e-12,3.752017957207969e-14,2.11583211375103e-15,6.074406870494577e-14,3.152100132715011e-12,0.0020211953950007204,2.2419242479880103e-13,6.749441259080238e-24,6.172663569047142e-17,9.04875637945216e-19,1.4295373001078127e-18,1.891763116724369e-14,1.3026768349086564e-24,1.9115309610245807e-23,1.809183305681031e-21,3.239452436801031e-23,5.952154997009743e-25,4.3734215350976785e-26,2.6210396384388756e-15,2.758682577165832e-21,4.5240141773396794e-11,2.050058519899477e-17,4.670691455973816e-21,4.2536905706754573e-19,5.214545442677116e-19,2.43506914868036e-18,4.1702181864848973e-26,8.733915491047753e-23,6.478028756537538e-17,1.5166649495320096e-12,6.674830204295754e-31,1.3535944186987162e-21,9.545811655150663e-20,8.811886765905794e-26,2.770223838526168e-26,3.5169622169884503e-31,4.282864084256636e-30,3.360480036196534e-29,8.766580661323257e-13,4.026307228206324e-36,2.3154403351781725e-34,5.730737549390396e-28,7.64452933580463e-27,2.7203721687894663e-12,7.882538116609112e-27,9.103893777393755e-27
2.7818916514980846e-10,0.6621298603616291,3.76,0.0,1.0035333274596006,0.9978949671567166,3.6292114693894286e-13,0.0,5.7848939917386016e-11,2.5056486595882814e-05,2.504001407617251e-05,2.4728991489243856e-07,2.3153693362420205e-14,1.6991696864017795e-13,1.5180273699195686e-08,1.515642250884773e-08,5.257114243050785e-07,6.462727304777399e-10,2.4722560806477846e-07,4.454093104252578e-11,1.2855683560258341e-11,8.517248105541328e-13,2.9363564220992034e-12,2.315430377884872e-17,1.1379029237597804e-15,2.113163814447466e-18,5.256761348968675e-07,1.6493624833254437e-15,1.7917595277709423e-12,1.0020779690216007e-23,3.9007648997212325e-12,8.736803558609779e-12,4.5652146762936025e-14,2.4103568189827337e-15,7.18610379109077e-14,3.593970357969119e-12,0.002104769733213814,2.522885859302948e-13,8.29828411973855e-24,7.489350313504503e-17,1.1020592418506454e-18,1.7510023330954082e-18,2.1566691593715334e-14,1.6949431664655737e-24,2.3691329912042374e-23,2.1981847533318657e-21,3.9265336760306707e-23,7.385087709349408e-25,5.691961854631924e-26,2.934508352239658e-15,3.359473077760044e-21,5.155710199258956e-11,2.4944165664269718e-17,6.066479498647822e-21,5.177265503253357e-19,6.356692348888273e-19,2.9330952728147955e-18,5.770548831198716e-26,1.0551322450645268e-22,7.794482317753546e-17,1.7163462087822903e-12,8.559215763754407e-31,1.8642463345263707e-21,1.161923577297623e-19,1.2046396217359514e-25,3.599071267443102e-26,4.995133366561644e-31,5.918526707047489e-30,4.441418160933215e-29,9.850883666728552e-13,5.63809237270358e-36,3.265400748596374e-34,7.947504050894649e-28,9.998462493864399e-27,3.3062909617951365e-12,1.1572483493648277e-26,1.187016570520398e-26
2.9580932955562394e-10,0.662130046502407,3.76,0.0,1.0035316915322539,0.9978161171851719,4.3781332639455733e-13,0.0,6.569779972220982e-11,2.6643543252682435e-05,2.6624919653657184e-05,2.6294368710734997e-07,2.6228433223224624e-14,1.8820200946464794e-13,1.715980885002628e-08,1.7132359601707228e-08,5.590136303078239e-07,7.33671355946759e-10,2.628682185181396e-07,5.326267939769434e-11,1.473711553572278e-11,9.618420004936938e-13,3.341990648559179e-12,2.8662858482821245e-17,1.2866971922939648e-15,2.533918146783251e-18,5.589712908914108e-07,1.880936467848138e-15,2.0040960498573203e-12,1.2700496572086082e-23,4.410537082963387e-12,9.877874766129738e-12,5.488086219272631e-14,2.723894520149637e-15,8.415676584329141e-14,4.065068209257017e-12,0.002183601987674754,2.816624610932443e-13,1.0077496518527804e-23,8.980399392898166e-17,1.3261160107655872e-18,2.118947949436504e-18,2.4389823895401598e-14,2.1701271655360373e-24,2.8978741231106506e-23,2.6388193661425046e-21,4.7026357317269525e-23,9.042277339204174e-25,7.289716955645907e-26,3.259781720814805e-15,4.042149291383319e-21,5.828578766047866e-11,2.998708822677899e-17,7.753729574443823e-21,6.22583340631475e-19,7.656082330231947e-19,3.490779563727622e-18,7.826200242647703e-26,1.2594953337442084e-22,9.266655998897982e-17,1.9268208873008055e-12,1.0801838645344953e-30,2.5182730383321433e-21,1.3973487882986655e-19,1.6143383892620448e-25,4.6013238736755434e-26,6.968972993519905e-31,8.016264748944528e-30,5.771864305069013e-29,1.0981945445786972e-12,7.733051101522661e-36,4.510383963155998e-34,1.0802470016900446e-27,1.2867769558575283e-26,3.97026403784604e-12,1.6599129035756345e-26,1.5230361280138927e-26
3.1342949396143943e-10,0.6621302326428852,3.76,0.0,1.003530055608892,0.9977417401311255,5.225517965030732e-13,0.0,7.408149544461545e-11,2.8230601011034396e-05,2.8209694519182383e-05,2.785972495155053e-07,2.9497503855373576e-14,2.0703236898886863e-13,1.9260126981856345e-08,1.9228771595805942e-08,5.923166532690283e-07,8.26976833147897e-10,2.7850942325744004e-07,6.304796854440536e-11,1.6785841656485516e-11,1.0785073223581213e-12,3.7761514693709926e-12,3.508669155051799e-17,1.44464177025192e-15,3.007009240817086e-18,5.922663834003618e-07,2.1296748846950245e-15,2.2258699168269503e-12,1.5875353517424903e-23,4.9516170351322066e-12,1.1088878552202513e-11,6.527554077208011e-14,3.0564151154054234e-15,9.767316268272073e-14,4.565457121536578e-12,0.0022579611988870676,3.1226186114712146e-13,1.2105227731657177e-23,1.0656490789599913e-16,1.5787925528746833e-18,2.5368973149569822e-18,2.738712579226063e-14,2.7392734956618074e-24,3.5034467577301156e-23,3.1341907454814894e-21,5.572807911125904e-23,1.0941804371997217e-24,9.204000998968272e-26,3.596138832495852e-15,4.8120670063297164e-21,6.542605144556203e-11,3.566716923815656e-17,9.77037958448213e-21,7.407360955085997e-19,9.123240199712593e-19,4.110610972475385e-18,1.042726928675873e-25,1.4875937525558665e-22,1.0900749439333254e-16,2.1478463282691857e-12,1.344124266529456e-30,3.3438526260905177e-21,1.6626509123329225e-19,2.125645550807574e-25,5.799633056882057e-26,9.567311125289742e-31,1.0666448715109533e-29,7.389587911532478e-29,1.215755837268236e-12,1.0413419401458023e-35,6.116408700110234e-34,1.4424408209760273e-27,1.6325623990644363e-26,4.717037932089177e-12,2.3323784606569587e-26,1.9266182649980596e-26
3.310496583672549e-10,0.6621304187830707,3.76,0.0,1.0035284196893857,0.9976715821417551,6.177891163318832e-13,0.0,8.300611937690268e-11,2.981765987340992e-05,2.9794338692638466e-05,2.942507304116965e-07,3.2960919418687803e-14,2.2636796870192307e-13,2.1481151105152368e-08,2.1445571691541426e-08,6.25620544791617e-07,9.262518498556053e-10,2.941492907088698e-07,7.395664905425113e-11,1.9008606871278096e-11,1.2016976532688914e-12,4.2391741969597716e-12,4.2520310395582465e-17,1.6117384134102559e-15,3.535483559995766e-18,6.255614124247135e-07,2.3959187722844882e-15,2.456751058335324e-12,1.96002743399726e-23,5.524008447334363e-12,1.2369803150792356e-11,7.690537303256041e-14,3.4078886468008244e-15,1.1245025146295523e-13,5.0952044685557086e-12,0.002328101219617343,3.4403690304874383e-13,1.4399960582593782e-23,1.2528278174442203e-16,1.8618403779035005e-18,3.0084419534488038e-18,3.055869500171781e-14,3.414142102734439e-24,4.1915791484286475e-23,3.687383634759595e-21,6.542057753215071e-23,1.3101858839345336e-24,1.1474568731248133e-25,3.942902716717107e-15,5.674608542222563e-21,7.297774972582287e-11,4.2022207835303516e-17,1.2156675330286636e-20,8.729820712512973e-19,1.0768757392648882e-18,4.79495772810216e-18,1.367479813442308e-25,1.7405120547665976e-22,1.2702636516266561e-16,2.379185405704174e-12,1.6517112149185617e-30,4.37261067049482e-21,1.9596258993231629e-19,2.755441606178675e-25,7.218041687071851e-26,1.2943238650392446e-30,1.3970181540857305e-29,9.335435087370996e-29,1.3375618802568702e-12,1.3795053395525123e-35,8.159206374707925e-34,1.8958334583213005e-27,2.0450735191834612e-26,5.551336743039432e-12,3.2175401614823436e-26,2.4065150321803347e-26
3.486698227730704e-10,0.6621306049229712,3.76,0.0,1.003526783773611,0.9976054037900169,7.241852299232032e-13,0.0,9.247775677921288e-11,3.140471984249288e-05,3.137885219284886e-05,3.099042543454392e-07,3.661862602991942e-14,2.46171676403285e-13,2.382280525611053e-08,2.378267415517515e-08,6.589253564490549e-07,1.0315590910562327e-09,3.09787885425254e-07,8.604837106388476e-11,2.1412150697779848e-11,1.3313900637787054e-12,4.731382627687541e-12,5.106275173705831e-17,1.7879888779725706e-15,4.122384430522917e-18,6.588563779653432e-07,2.680009171104233e-15,2.696421182802669e-12,2.393254497077581e-23,6.127715268647545e-12,1.3720637094825765e-11,8.983952562891656e-14,3.778285299647981e-15,1.2852624418883462e-13,5.654381543401675e-12,0.002394261476857266,3.769399163441803e-13,1.6980503991404317e-23,1.460638911332097e-16,2.1770158296940787e-18,3.537241628807097e-18,3.39046292400214e-14,4.2072117203944544e-24,4.968029954182004e-23,4.301464084169884e-21,7.615355157493842e-23,1.5540722163836602e-24,1.4143633629116018e-25,4.299437983530739e-15,6.6351837820861145e-21,8.094074234087453e-11,4.908998595599223e-17,1.4955168519383998e-20,1.0201191122358384e-18,1.2603291840148008e-18,5.54607159736672e-18,1.7681332797254982e-25,2.0193076994201963e-22,1.4677878754409088e-16,2.620606398168676e-12,2.007020101390094e-30,5.639812267150381e-21,2.290071535784155e-19,3.522153132633206e-25,8.881984199836782e-26,1.727760702666633e-30,1.803979829441314e-29,1.165338387102513e-28,1.463412260931859e-12,1.8008235298575588e-35,1.0725028683274656e-33,2.456646832662546e-27,2.5327457036077864e-26,6.4778622596160555e-12,4.365943383654087e-26,2.9720707761619334e-26
3.662899871788859e-10,0.6621307910625938,3.76,0.0,1.0035251478614466,0.9975429792919873,8.424074574328113e-13,0.0,1.0250248571037642e-10,3.299178092117615e-05,3.296323503765361e-05,3.2555794233099645e-07,4.04705067310793e-14,2.664091028646503e-13,2.628501441709111e-08,2.6239994238297328e-08,6.92231139785735e-07,1.1429612368874427e-09,3.254252682961896e-07,9.938258527812726e-11,2.4003207308093298e-11,1.4675618111340993e-12,5.2530894378703506e-12,6.081757791993417e-17,1.9733949206197605e-15,4.7707520864532345e-18,6.921512800230218e-07,2.982287124086868e-15,2.944573363116475e-12,2.8931746146004134e-23,6.762741685690646e-12,1.5141369200063535e-11,1.041471418593244e-13,4.167575401885448e-15,1.459376194445971e-13,6.2430635374977574e-12,0.002456667754480986,4.1092534771689587e-13,1.9865984645974172e-23,1.6901425279603789e-16,2.5260800191162257e-18,4.127024227741788e-18,3.742502622365073e-14,5.1316833997655564e-24,5.838581207997188e-23,4.9794796160948675e-21,8.797636548338821e-23,1.8276743724475595e-24,1.7255886018964409e-25,4.665148390262178e-15,7.699231208119956e-21,8.931489232114461e-11,5.690826835489428e-17,1.821071471193043e-20,1.1829456502304407e-18,1.4637567842315503e-18,6.366092209704089e-18,2.2571484913314953e-25,2.32501235927306e-22,1.6831739000150943e-16,2.8718828604638736e-12,2.414225919392085e-30,7.184554737962519e-21,2.655787445315893e-19,4.445783797747072e-25,1.0818286691236805e-25,2.2782524692561298e-30,2.299937020553434e-29,1.4390605625048414e-28,1.5931160623580924e-12,2.319849368262499e-35,1.3911458686993657e-33,3.142919420611783e-27,3.1045896812838683e-26,7.501294089885147e-12,5.836661605339984e-26,3.6332325417901844e-26
3.8391015158470136e-10,0.6621309772019458,3.76,0.0,1.003523511952775,0.9974840956676448,9.73130486550547e-13,0.0,1.1308637684239087e-10,3.457884311255756e-05,3.454748724400439e-05,3.412119120726324e-07,4.4516386950038646e-14,2.8704837820299115e-13,2.8867704426108304e-08,2.8817448086312998e-08,7.255379463174091e-07,1.2605209602375965e-09,3.4106149677337077e-07,1.1401854402318653e-10,2.6788505632737823e-11,1.610190331767928e-12,5.8045965953449645e-12,7.189287302292301e-17,2.1679582985630076e-15,5.4836237170464005e-18,7.254461185984219e-07,3.3030936769878344e-15,3.2009116035873596e-12,3.465968386217473e-23,7.429092099402065e-12,1.6631988547807303e-11,1.1989734224094408e-13,4.57572942344661e-15,1.6471920420083643e-13,6.8613295171297435e-12,0.0025155330324622815,4.459496602397307e-13,2.3075837358264835e-23,1.9423962674922613e-16,2.9107987571487833e-18,4.7815856435449654e-18,4.111998367079435e-14,6.201484135966894e-24,6.80902917378455e-23,5.724459391278431e-21,1.009380913334561e-22,2.132831037814025e-24,2.0858510684464536e-25,5.039474212871717e-15,8.872218939259306e-21,9.81000655800438e-11,6.55148026197151e-17,2.1970471215638293e-20,1.3622607036952234e-18,1.6882375941696984e-18,7.257051567171647e-18,2.8482500838378683e-25,2.658633278342924e-22,1.9169195838928153e-16,3.1327934907993517e-12,2.877595175276309e-30,9.04996060941676e-21,3.0585750890785133e-19,5.5479506547549445e-25,1.3055167011820098e-25,2.970460384710776e-30,2.8985220020687334e-29,1.7597529800265347e-28,1.7264913799011152e-12,2.9527430876607956e-35,1.7828199558822322e-33,3.974602214124696e-27,3.7702025533347626e-26,8.626289794237436e-12,7.698120251474769e-26,4.400560279432312e-26
