Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135)
0.0007093153797032491,0.08235035126422961,3.76,0.0,0.2577381294170708,0.5621363897483281,0.33518705228834084,0.0,7.2053035510885515e-06,0.28371249136022364,9.109208282042945e-06,0.00112169732369574,2.7658782206611845e-11,3.618255547954707e-13,6.154744979754724e-06,3.970914592963183e-06,0.033833058838839754,0.095135081286974,0.0002234489270081735,1.7108186147270224e-07,8.261731953370392e-06,3.6618614560681466e-05,0.31895692522564,0.005659906055264981,0.024183242738720363,4.279269939764934e-05,0.004218750549274012,0.014802960339645562,7.138645194904344e-09,3.555855064605179e-07,0.000388129909598881,1.6404450510713886e-05,0.029305728974092338,3.40062321378529e-08,6.9014284022324496e-06,3.104296160102893e-06,0.00014484823115093543,1.9830984850529703e-08,3.525135930686241e-10,4.6066758838689535e-06,3.815230240691522e-07,2.0030353409335277e-05,0.01176383772562854,2.1707807313659533e-08,1.981835668499127e-06,1.0697485245640877e-06,4.061709902577057e-07,1.440042418559733e-11,0.0007179734543387485,5.615983528421769e-12,3.066622478538296e-07,1.4652224315602127e-07,1.8726681939840167e-07,3.718460305939341e-06,0.000685618739226283,1.2518598962880572e-08,2.6788827785864036e-08,1.5173569765624488e-07,3.371960003285471e-06,1.0220945022166247e-10,4.8118780260295287e-11,1.4180873769993856e-14,7.48398164105525e-06,8.450909868448417e-05,2.8780576795777555e-07,3.318459554041173e-11,5.358566192354162e-10,1.9983867714950185e-12,1.0010470981200716e-05,1.3120632238975563e-10
0.0007186639634213243,0.08237315784479435,3.76,0.0,0.25420901964042925,0.5586986376603066,0.33755278263726834,0.0,7.221114475683369e-06,0.2862771243445217,9.017732954105563e-06,0.0011131854824780667,2.7206046314659264e-11,3.559029828382123e-13,6.13290231335797e-06,3.916511397037101e-06,0.03379852249506133,0.09586712654542928,0.00022246472915889333,1.6939813415382569e-07,8.2421255056476e-06,3.6108491591723194e-05,0.32151539953654723,0.005686119026304943,0.024014746340923942,4.252701800988379e-05,0.004215491532971867,0.01473527602124976,7.0407001231737986e-09,3.5111953421680755e-07,0.00038549304068956976,1.61897075607699e-05,0.02979037959376445,3.355237241587089e-08,6.852188128303015e-06,3.073667471780648e-06,0.00014396240995438758,1.9689492257549923e-08,3.493811280454249e-10,4.571849129763665e-06,3.79513955640106e-07,2.0021164464333482e-05,0.011863889642524262,2.155918513272695e-08,1.994737602099161e-06,1.0788353554869577e-06,4.085873308071836e-07,1.4484580615317539e-11,0.0007282403860295728,5.5730678293307996e-12,3.101238727197115e-07,1.4549006538447713e-07,1.8975848206273552e-07,3.750029288444812e-06,0.0006858090425649868,1.2687331425192637e-08,2.6965771169366016e-08,1.5204604273260862e-07,3.3949816267356377e-06,1.0120021111636e-10,4.832008460967448e-11,1.409415919233472e-14,7.579563628732068e-06,8.668153428924623e-05,2.8961880724405585e-07,3.4037808006561986e-11,5.492078399065185e-10,2.002473979777587e-12,1.0274599602801163e-05,1.3137889051339335e-10
0.000727077688767592,0.08239347226012844,3.76,0.0,0.2510783790044711,0.555638005713646,0.339656914525492,0.0,7.235559254420388e-06,0.2885594040657583,8.936040284817234e-06,0.001105635347492547,2.6805283919178978e-11,3.50660314087869e-13,6.113527122942705e-06,3.868186599779124e-06,0.03376479079375452,0.09651761490723511,0.00022159511956618968,1.6789531830577638e-07,8.224761514293673e-06,3.565832267348184e-05,0.3237943308970062,0.005708774661356322,0.02386247428271606,4.228626980918847e-05,0.004212098178042978,0.014672465030737424,6.9542650578705225e-09,3.471336492398927e-07,0.000383102136961982,1.6000481750715972e-05,0.03022540720907352,3.315139722561648e-08,6.8076287016064354e-06,3.046630870325056e-06,0.00014317376301853154,1.956145029678254e-08,3.465443758862061e-10,4.540252033795601e-06,3.7767097297966946e-07,2.0009701204386975e-05,0.011951139760188183,2.14235216172174e-08,2.0058542129159756e-06,1.0867733891477378e-06,4.106643274855995e-07,1.4556911765613517e-11,0.0007373156415640843,5.534354373405854e-12,3.1317353227465196e-07,1.4456389603414632e-07,1.9197530088981536e-07,3.777663065586791e-06,0.0006858452372932229,1.283750186895731e-08,2.7123116583815022e-08,1.5228989612616248e-07,3.4155442302959867e-06,1.0030716679984154e-10,4.849705164785161e-11,1.4014233016469265e-14,7.665357375668799e-06,8.86473331592871e-05,2.9122074927570345e-07,3.4809866870599866e-11,5.613232360395704e-10,2.005685492488401e-12,1.0513604854497938e-05,1.3150616895945114e-10
0.0007354914141138597,0.08241358802796167,3.76,0.0,0.24799012835155063,0.5526085353917456,0.34173773489993414,0.0,7.250207259862732e-06,0.2908174005228211,8.854946388751414e-06,0.0010981873401382971,2.641075688123405e-11,3.454992142591889e-13,6.094418730791448e-06,3.820460162570416e-06,0.03372865102911918,0.09716029408692123,0.00022074038882325623,1.6640437572264205e-07,8.207664956286802e-06,3.521640334436645e-05,0.32605111000545683,0.005730556815352437,0.023709686505521865,4.2044119725594475e-05,0.004208284149170468,0.014607947977807286,6.8694127641614225e-09,3.4318023253327604e-07,0.0003806964228525586,1.5814969772675674e-05,0.030659295060573286,3.2757330124542205e-08,6.762869216844742e-06,3.020079331776582e-06,0.00014239314564080152,1.9432833604152284e-08,3.436933888194556e-10,4.508441496522163e-06,3.757972408920149e-07,1.999532179539941e-05,0.012035764233720426,2.128620753496934e-08,2.016510421633351e-06,1.094486580426683e-06,4.1265049704965634e-07,1.4626077061761656e-11,0.0007462336578936128,5.495576917506038e-12,3.161611868040442e-07,1.4364075460285838e-07,1.9416782122868734e-07,3.804569807127789e-06,0.0006857571425111685,1.298607318689356e-08,2.7278705283221048e-08,1.525011844782508e-07,3.4359617527812307e-06,9.942865938115858e-11,4.8670156509207795e-11,1.3932632274973014e-14,7.750935026286132e-06,9.062277022830933e-05,2.927950545338815e-07,3.558571282079308e-11,5.735321168824653e-10,2.0084681201928592e-12,1.0753777278403412e-05,1.3160771667463344e-10
0.0007439051394601275,0.08243350681406271,3.76,0.0,0.24494354115934988,0.5496098203849087,0.34379561779779194,0.0,7.265058208432821e-06,0.29305134942544775,8.774448388278356e-06,0.0010908390545009933,2.602235921142895e-11,3.4041829683341e-13,6.075575650072943e-06,3.7733261028225448e-06,0.033690197356876554,0.09779526290347992,0.00021990013605304538,1.6492529610940518e-07,8.190836141415623e-06,3.478252697167314e-05,0.3282860176660122,0.005751478266671611,0.023556453412420453,4.180070279979666e-05,0.004204063720409965,0.014541807794328194,6.7861036610807985e-09,3.392599241256757e-07,0.00037827771043643705,1.5633064488602993e-05,0.031092003856329424,3.236998931145534e-08,6.7179373819130605e-06,2.9939978102602013e-06,0.00014162045312550344,1.930372179056353e-08,3.408303373136308e-10,4.47644156859564e-06,3.738948230693662e-07,1.997812825851057e-05,0.012117786752978357,2.114738349881437e-08,2.026714591496305e-06,1.1019775238963985e-06,4.1454751573383737e-07,1.4692138261629424e-11,0.0007549936734775922,5.456754267470306e-12,3.190871910558312e-07,1.427209805304705e-07,1.9633608353565363e-07,3.830759575873987e-06,0.0006855482311353364,1.313304706353153e-08,2.743258150920875e-08,1.526808799070953e-07,3.456237478854446e-06,9.856473493058695e-11,4.8839515271702427e-11,1.3849458470546974e-14,7.83629849747665e-06,9.260745694294448e-05,2.9434228406487965e-07,3.636519321960099e-11,5.858339544386499e-10,2.010834665815566e-12,1.0995065409228827e-05,1.3168431699217462e-10
0.0007523188648063952,0.08245323030689639,3.76,0.0,0.24193790627450015,0.5466414607337252,0.3458309292181228,0.0,7.280111915388822e-06,0.29526148662290463,8.69454334647926e-06,0.0010835881581324968,2.5639986749903635e-11,3.354161992251461e-13,6.056996359165805e-06,3.726778378725455e-06,0.033649520475720056,0.09842261913284837,0.00021907398047515898,1.634580644479581e-07,8.174275255441553e-06,3.435649346220012e-05,0.3304993301921057,0.0057715517499460555,0.023402842160207125,4.1556147803089646e-05,0.004199450676541999,0.014474124450775162,6.704299420505745e-09,3.3537329555574007e-07,0.00037584772286720106,1.545466331865524e-05,0.0315234961120248,3.198919950640222e-08,6.67285947116494e-06,2.9683718762939093e-06,0.0001408555824132513,1.91741903483081e-08,3.379572796652909e-10,4.444275118143251e-06,3.719656945276563e-07,1.995821974614471e-05,0.012197231674037431,2.100718386481491e-08,2.0364750759311588e-06,1.1092488594147488e-06,4.163570553507456e-07,1.475515675975942e-11,0.0007635950590268944,5.417904219160196e-12,3.219519284645851e-07,1.4180488495623055e-07,1.9848014058385864e-07,3.856242527474252e-06,0.0006852219039015781,1.3278426031518071e-08,2.7584788718229508e-08,1.528299369941383e-07,3.4763745914478993e-06,9.771542017453206e-11,4.900524131525418e-11,1.3764809340969452e-14,7.92144984482767e-06,9.46010116267438e-05,2.9586299265495595e-07,3.714815813070949e-11,5.982282555099038e-10,2.012797701324828e-12,1.12374187841246e-05,1.3173673909395817e-10
0.0007607325901526629,0.08247276019395901,3.76,0.0,0.23897252762155438,0.5437030627488078,0.3478440272945497,0.0,7.295368292131906e-06,0.2974480479432143,8.615228274119847e-06,0.0010764323897726358,2.5263537157073816e-11,3.304915826620456e-13,6.038679306965845e-06,3.6808108993970368e-06,0.03360670773236134,0.0990424594981047,0.00021826156047909467,1.6200266128158984e-07,8.15798237065531e-06,3.393810902000757e-05,0.33269131947300007,0.00579078994800192,0.023248916779704993,4.131057749827308e-05,0.004194458326779657,0.014404975035998021,6.623962920986191e-09,3.3152085421473515e-07,0.0003734080972573423,1.5279668027421507e-05,0.031953736097228076,3.161479166107011e-08,6.62766039239518e-06,2.943187690864637e-06,0.00014009843206028543,1.904431084320404e-08,3.3507616662460906e-10,4.411963880749626e-06,3.700117446803872e-07,1.9935692566871553e-05,0.012274123962579979,2.086573693107455e-08,2.045800206952361e-06,1.1163032669245252e-06,4.1808078145800027e-07,1.4815193528448807e-11,0.0007720373119317522,5.379043603671627e-12,3.247558094277786e-07,1.4089275239659363e-07,2.0060005675820407e-07,3.881028894330474e-06,0.0006847814893864816,1.3422213423848852e-08,2.773536959403341e-08,1.5294929260073435e-07,3.4963761753632354e-06,9.688072417995972e-11,4.916744537619119e-11,1.3678778965314905e-14,8.006391256840502e-06,9.660305946448703e-05,2.9735772873646563e-07,3.793446031287874e-11,6.107145618526675e-10,2.014369565307995e-12,1.148078794178263e-05,1.3176573785659067e-10
0.0007691463154989306,0.08249209817268033,3.76,0.0,0.23604672387606707,0.5407942389156815,0.3498352624858795,0.0,7.310827347013888e-06,0.2996112690378858,8.536500138036421e-06,0.0010693695570860463,2.4892909895418583e-11,3.2564313194646907e-13,6.0206229207473945e-06,3.6354175347226777e-06,0.033561843233958236,0.09965487966273821,0.00021746253265922958,1.6055906304200412e-07,8.141957460998974e-06,3.352718589879043e-05,0.3348622530503433,0.005809205482023582,0.023094738301594645,4.10641089308169e-05,0.004189099521928115,0.014334433844188716,6.545058200334323e-09,3.277030476696864e-07,0.0003709603880131502,1.5107984482059501e-05,0.032382689777238675,3.124660266539496e-08,6.582363756203569e-06,2.9184319782047775e-06,0.00013934890221396464,1.8914151113774542e-08,3.3218884625984683e-10,4.3795285119277534e-06,3.6803478059544084e-07,1.9910640211834126e-05,0.012348489136997444,2.072316515860011e-08,2.054698284762044e-06,1.1231434620477557e-06,4.197203519402881e-07,1.4872309077701264e-11,0.0007803200503915931,5.340188335702913e-12,3.2749926933753356e-07,1.3998484227688157e-07,2.0269590750692096e-07,3.9051289719107995e-06,0.0006842302442598122,1.3564413336399478e-08,2.7884366084067545e-08,1.530398657954032e-07,3.5162452210462462e-06,9.606063992404664e-11,4.9326235647686456e-11,1.359145788107956e-14,8.091125046885147e-06,9.861323246537938e-05,2.988270342804495e-07,3.87239552054946e-11,6.232924509915361e-10,2.01556236201467e-12,1.1725124418263229e-05,1.3177205378944204e-10
0.000785973766191466,0.08253020520853713,3.76,0.0,0.23031118750821472,0.5350637938854953,0.3537535088493699,0.0,7.342354001224168e-06,0.30386863146518855,8.380792335495641e-06,0.0010555142604312816,2.4168729050688816e-11,3.1616958284614906e-13,5.985285766566365e-06,3.5463284725920635e-06,0.03346627986946737,0.10085783673445779,0.0002159033650751943,1.5770716787098928e-07,8.110711024679774e-06,3.272700166831927e-05,0.33914200202016354,0.005843618680487039,0.022785851902606506,4.0568918044159486e-05,0.004177331758337605,0.014189459862650524,6.391405809819014e-09,3.20172850500761e-07,0.0003660465442207499,1.47741953394785e-05,0.03323661021367638,3.052825711175967e-08,6.491566102089559e-06,2.8701555250437645e-06,0.00013787231242241374,1.8653244660761958e-08,3.2640248756222874e-10,4.31436285854818e-06,3.640186442254103e-07,1.9853320258624004e-05,0.0124897426678667,2.043510899868089e-08,2.071246275812049e-06,1.1361922279928682e-06,4.2275361033498005e-07,1.4978015981083828e-11,0.000796406026612227,5.262553165216307e-12,3.3280678221583056e-07,1.3818261057093957e-07,2.0681576596254853e-07,3.951311669644814e-06,0.0006828079326180786,1.3844070660334601e-08,2.817777011766673e-08,1.5313825136321023e-07,3.555597209631926e-06,9.446420535930949e-11,4.963399521910118e-11,1.3413288600030967e-14,8.25997960291246e-06,0.00010265651577484604,3.0169148859304874e-07,4.0311958149012083e-11,6.487214623998115e-10,2.0168579871415404e-12,1.2216510413155954e-05,1.317195266032745e-10
0.0008011184718147478,0.08256386230491697,3.76,0.0,0.22527800546643229,0.5300037719878451,0.3572085252956052,0.0,7.371423148065703e-06,0.30762278960030115,8.242631378656736e-06,0.0010433416679619541,2.353590592956356e-11,3.078911508878152e-13,5.954357692739838e-06,3.4680497248802638e-06,0.033374037316417984,0.10191605894295086,0.00021454280835975508,1.5518052227920353e-07,8.083503736663329e-06,3.2030586682584034e-05,0.3429243635612094,0.005871902095196313,0.02250754379407463,4.012123992849404e-05,0.004165607618232384,0.014054914714395279,6.257676905659663e-09,3.1351751040802756e-07,0.0003616104665039571,1.4484243410676418e-05,0.034000430618250956,2.9901491695128724e-08,6.409726873795288e-06,2.8280494914956133e-06,0.00013656847360567925,1.841808049072723e-08,3.2119012380936103e-10,4.255475889622944e-06,3.60341963149805e-07,1.9793978869923898e-05,0.012608493538491411,2.017312794128844e-08,2.0847612725171768e-06,1.1472313128259159e-06,4.2521215049962773e-07,1.5063757545101236e-11,0.0008103363017317379,5.192842145735884e-12,3.37381721578069e-07,1.3657718538011316e-07,2.104422940311718e-07,3.990633033401927e-06,0.0006811800310310805,1.4090388160055482e-08,2.843682144197322e-08,1.531372122089896e-07,3.5905889194650106e-06,9.307702930038924e-11,4.9900338909879556e-11,1.3249361178241879e-14,8.41126417311278e-06,0.00010631970476152847,3.0418782499318427e-07,4.1750683698895735e-11,6.719172590120296e-10,2.016844191138918e-12,1.2661599989296574e-05,1.3160180628137744e-10
0.0008162631774380297,0.08259692412185181,3.76,0.0,0.22036308676714256,0.5250338142843417,0.36059782698559856,0.0,7.4011533094796175e-06,0.3113049675552088,8.106323159611506e-06,0.0010314389904907302,2.2920462921782553e-11,2.9984007997098794e-13,5.924249055909259e-06,3.3915346927470302e-06,0.03327631918595849,0.1029516788577669,0.00021322103115246907,1.526915934293941e-07,8.057160663007056e-06,3.135568088031757e-05,0.34664247581330454,0.005897712680938603,0.0222292408763396,3.967223604284721e-05,0.00415287679967303,0.013916897573468753,6.128076412232017e-09,3.069789761085767e-07,0.0003571689687567501,1.4203723111481329e-05,0.03475962525929766,2.929258525608047e-08,6.327885452959645e-06,2.7871481692049304e-06,0.00013528784204058455,1.8182910280728546e-08,3.1598215007491024e-10,4.1964632851763e-06,3.5661538150215967e-07,1.9727788429852858e-05,0.012719473044137269,1.9909162591898866e-08,2.0970193891862697e-06,1.1576197017058412e-06,4.274232966156489e-07,1.514094940306285e-11,0.0008237487120280677,5.1233583906791624e-12,3.4176862245624164e-07,1.3498848712207562e-07,2.1399245658970583e-07,4.027892235369538e-06,0.000679240467684788,1.4331655921948197e-08,2.869135971612165e-08,1.5305638140784858e-07,3.6251937966384557e-06,9.173647820655127e-11,5.0157194133086e-11,1.308250849967955e-14,8.561917049920373e-06,0.00011000380162814705,3.066098867584879e-07,4.3197625364702545e-11,6.954047926057694e-10,2.015779531427404e-12,1.310911466629712e-05,1.314214390234369e-10
0.0008314078830613115,0.0826294006063482,3.76,0.0,0.21556294487836955,0.5201518695447503,0.36392320661595373,0.0,7.431547764881589e-06,0.3149165159546873,7.971848707863567e-06,0.0010197956247893353,2.2321875067511338e-11,2.9200950275199223e-13,5.8949502966554676e-06,3.3167470636399945e-06,0.03317351366762673,0.10396521599955215,0.00021193656749919978,1.5024012298089032e-07,8.031679118079e-06,3.0701380868015535e-05,0.350297753127984,0.005921120841182732,0.02195120656665916,3.9222413310439704e-05,0.004139199752284181,0.0137757525647236,6.0024312992009434e-09,3.0055813345497606e-07,0.00035272857865755803,1.3932207706606683e-05,0.03551404921977492,2.870077086175358e-08,6.246139936243362e-06,2.747391137739659e-06,0.00013402988917719425,1.7948015882395578e-08,3.1078618606862505e-10,4.137412199203652e-06,3.528468591469821e-07,1.965520120732514e-05,0.012822843263829485,1.9643743576038402e-08,2.1080668778170702e-06,1.1673739164272653e-06,4.2939624941289115e-07,1.5209921993047562e-11,0.0008366446421888921,5.0541668036865536e-12,3.4597070252927433e-07,1.3341731294296388e-07,2.1746700769687828e-07,4.063149734647604e-06,0.0006770057328857446,1.4567919646188797e-08,2.8941605044666795e-08,1.5290045875159424e-07,3.6594263482103644e-06,9.044208289643434e-11,5.040510720874655e-11,1.2913143612195953e-14,8.711955461751366e-06,0.00011370689814363206,3.0896058772083737e-07,4.465203351456729e-11,7.191828319544278e-10,2.013725904815744e-12,1.3558806642763728e-05,1.3118220945797605e-10
0.0008465525886845933,0.08266130165919103,3.76,0.0,0.21087422119497728,0.5153559428448371,0.36718639146110327,0.0,7.462610655574057e-06,0.31845877420894,7.83918881851725e-06,0.0010084015145414486,2.1739634167383438e-11,2.84392771161679e-13,5.866451862875226e-06,3.243650596394525e-06,0.033065983387881,0.10495717884095576,0.00021068807594913945,1.4782582562947192e-07,8.007055946924671e-06,3.0066830924061405e-05,0.35389157075161637,0.005942195824887702,0.02167368175682213,3.8772236093261004e-05,0.00412463329292895,0.013631801339577573,5.880577667464253e-09,2.9425548316528325e-07,0.00034829520997842775,1.3669299225908795e-05,0.036263570951441226,2.812532632036023e-08,6.1645789032191965e-06,2.7087220300553723e-06,0.0001327941009742048,1.7713651805945358e-08,3.056090914184123e-10,4.0784017498711786e-06,3.4904372240660425e-07,1.9576645111146672e-05,0.012918768380458,1.937735642664305e-08,2.1179491221658632e-06,1.1765105222635936e-06,4.3114003296475575e-07,1.527099819099361e-11,0.0008490263148900447,4.985325608300894e-12,3.499913101385101e-07,1.318642974411132e-07,2.208667690741832e-07,4.096465643847615e-06,0.0006744916298347491,1.479922976434744e-08,2.918777107704124e-08,1.5267395564778433e-07,3.6933003586791456e-06,8.919328856385142e-11,5.0644602403774897e-11,1.2741650538925779e-14,8.86139748855446e-06,0.00011742715189820438,3.1124276915238743e-07,4.611318437222941e-11,7.432504924053214e-10,2.0107427271481803e-12,1.4010437759573058e-05,1.3088774973232066e-10
