Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237)
1.4109438723666994e-11,0.09836096233438961,3.76,0.0,0.6113367580173822,0.999958878949165,3.8128801465828076e-20,0.0,1.0515003638751819e-16,1.7403429310517106e-09,1.7402281602084975e-09,7.716057292802677e-11,1.989575583236225e-18,1.695965071678099e-17,1.1439596523106373e-13,1.1438506091675456e-13,9.358405037666665e-13,1.637661162368166e-17,7.7161969123068e-11,1.29927763799941e-16,2.499000346032971e-16,1.3210883608670063e-15,1.0338986410516192e-16,1.301863361226479e-26,1.9068594322809946e-23,3.990887499031371e-27,9.358329234634207e-13,1.2186842745896731e-24,1.4112789296597302e-17,9.285054295761287e-32,2.3261224246354465e-16,1.51719845580108e-17,8.670124444675159e-23,1.0012197967914142e-24,4.671138701342083e-21,1.0266446769525746e-18,4.112097355689755e-05,3.417462464284815e-20,1.3179351313557564e-35,2.3381061208645194e-24,3.412491306355854e-26,9.500183121261294e-26,9.266495994962693e-22,3.3154757178504757e-31,2.5459496031258882e-34,1.983889695780212e-32,2.7097591691049246e-34,2.8942607122593947e-37,7.419954851754094e-39,2.733796745167833e-22,9.727354680631888e-32,1.6669004397472114e-27,3.3761378561442144e-28,4.630266031850122e-32,1.2520920386608507e-30,3.7615081167023314e-30,6.543536261437721e-25,4.96719195310221e-37,3.0565852759466197e-32,3.1272229759006605e-25,1.137427065231774e-24,2.328482632104197e-42,3.3540627286113103e-31,2.07853850035822e-32,2.7653752369013688e-36,3.411101894808051e-43,4.0020799983261673e-48,3.4909029288332844e-41,1.7048842113159172e-43,1.1518334492286816e-16,1.5547421878986626e-50,3.3677305879618404e-49,7.219180766103512e-44,3.4044742647762804e-37
1.618274088200452e-11,0.0983609623390752,3.76,0.0,0.6113367577501729,0.9999533933534126,5.764836801202749e-20,0.0,1.387066112727615e-16,1.996076474098894e-09,1.995925496452993e-09,8.849838744112503e-11,2.6899939998956695e-18,2.1926804553231173e-17,1.5048262789236601e-13,1.5046804653003663e-13,1.0733596500816112e-12,2.4641651177910584e-17,8.850022335880613e-11,1.7274343208911077e-16,3.2896655811407534e-16,1.7377900144019495e-15,1.3603544259846458e-16,2.22415064015131e-26,2.5221096543359473e-23,5.980635505280538e-27,1.0733482458701147e-12,1.6252671784895533e-24,1.8536178828217986e-17,1.5921149851540652e-31,3.059939701195435e-16,1.9958418279851926e-17,1.3081240853398862e-22,1.3251212315460516e-24,6.6337578916096144e-21,1.3505193963135062e-18,4.660655793428967e-05,4.444804153871337e-20,2.1431990429469213e-35,3.527633443951856e-24,5.1486442837279235e-26,1.4334178921704372e-25,1.219067801486655e-21,5.735836344516832e-31,3.897837930687599e-34,2.9933823940986873e-32,4.0888359605482825e-34,4.4407653908834275e-37,1.2855713721498406e-38,3.546373987116928e-22,1.4675675919506443e-31,2.514975958130883e-27,5.093713555825259e-28,8.012165366667507e-32,1.889409189304348e-30,5.675511293910831e-30,9.860044509063078e-25,9.847149306450464e-37,4.6064075434641626e-32,4.67736353502505e-25,1.706660588917188e-24,4.00044032005752e-42,5.854118698371234e-31,3.136248094545768e-32,5.5205740947659946e-36,5.902959320769721e-43,6.927759644288071e-48,6.916186476897349e-41,3.3633852767615313e-43,1.505477516720434e-16,3.4850896294630147e-50,7.58702290525546e-49,1.4313390230177526e-43,5.892570170121772e-37
1.8256043040342045e-11,0.09836096234376074,3.76,0.0,0.6113367574829636,0.9999480404483647,8.293840397391079e-20,0.0,1.7701331535949909e-16,2.2518100172250642e-09,2.251617877044015e-09,9.98360802217592e-11,3.5135485247064665e-18,2.743016939799917e-17,1.915078062359848e-13,1.9148895975261984e-13,1.2108798974666628e-12,3.5282946170279396e-17,9.983841574705391e-11,2.221647994862956e-16,4.189947084752959e-16,2.211501439608574e-15,1.7316114396811536e-16,3.5664602979827526e-26,3.227163032331626e-23,8.541164687827656e-27,1.2108635609220599e-12,2.0965377930831426e-24,2.3553344599211415e-17,2.560191128179532e-31,3.8941946194637093e-16,2.5400035031925133e-17,1.8780591011039958e-22,1.6966414016152902e-24,9.054011631886655e-21,1.7187234743029054e-18,5.195945160243373e-05,5.593139420127168e-20,3.299188035435468e-35,5.064536923076354e-24,7.391812123306782e-26,2.0580236637681395e-25,1.5515459177228486e-21,9.287575769544614e-31,5.675775869263398e-34,4.2977742916013467e-32,5.870949543201947e-34,6.479366407877554e-37,2.08469221613268e-38,4.451151014847057e-22,2.1068728334302084e-31,3.610731741859527e-27,7.312831225551193e-28,1.2976230776943874e-31,2.713016724289491e-30,8.148631251361806e-30,1.4137813340737052e-24,1.7975819446272617e-36,6.605797807363121e-32,6.657317588403359e-25,2.436761403090615e-24,6.432982310209281e-42,9.56253587872762e-31,4.502973924721073e-32,1.0147753522624031e-35,9.56091695199803e-43,1.1224626985121458e-47,1.2617533638636185e-40,6.117829833595518e-43,1.903674038627548e-16,7.091291129030105e-50,1.5514885810110765e-48,2.6131104022239084e-43,9.54591426060265e-37
2.032934519867957e-11,0.0983609623484463,3.76,0.0,0.6113367572157544,0.9999428170243732,1.1476486012444015e-19,0.0,2.2010791035094365e-16,2.507543560454485e-09,2.5073053021252775e-09,1.1117365291066777e-10,4.465735573504654e-18,3.3440714538782884e-17,2.374711917853204e-13,2.3744747727095815e-13,1.3484013869580048e-12,4.859133668158265e-17,1.1117654785411962e-10,2.7837102381674324e-16,5.200223968208372e-16,2.742215199585119e-15,2.1476967624291657e-16,5.44025831663391e-26,4.023365827614167e-23,1.1744426410263353e-26,1.3483788686193357e-12,2.6346747643354792e-24,2.9161500302488033e-17,3.9139980599522017e-31,4.828884307243542e-16,3.1496830931407736e-17,2.5933198932736654e-22,2.116571040515409e-24,1.1972614196027729e-20,2.1312558482734793e-18,5.718286420920877e-05,6.85823728484171e-20,4.862628465666772e-35,6.993310342416986e-24,1.0206937880001697e-25,2.8419368712864827e-25,1.9240915855259387e-21,1.4277744716739752e-30,7.945353297457519e-34,5.934874695562736e-32,8.107864976011892e-34,9.087108023432406e-37,3.209489696899e-38,5.44413841576894e-22,2.909143904352747e-31,4.9859009188600234e-27,1.00977145124536e-27,1.9952572108882632e-31,3.7468423231636325e-30,1.1252547198052811e-29,1.9497209374733585e-24,3.076036118512368e-36,9.111190066650159e-32,9.113879644022059e-25,3.346347456268298e-24,9.821583436271602e-42,1.4828814184169082e-30,6.218347084298942e-32,1.748495632892729e-35,1.4702153711544498e-42,1.7267136843953226e-47,2.1577765995129476e-40,1.044090578613884e-42,2.3455488238275194e-16,1.3375069693621361e-49,2.940907596975116e-48,4.471861926356033e-43,1.4682006989947294e-36
2.4475949515354624e-11,0.0983609623578174,3.76,0.0,0.6113367566813361,0.9999327461677086,2.0112115727197056e-19,0.0,3.2081178964940626e-16,3.019010647315624e-09,3.018665286324462e-09,1.338484443976686e-10,6.776501689760359e-18,4.68750183598322e-17,3.442113498450663e-13,3.4417603975746317e-13,1.6234486563603147e-12,8.435899417470756e-17,1.3385263731081557e-10,4.118539611272458e-16,7.552280320276724e-16,3.97462012344198e-15,3.114460114375566e-16,1.1293799423965128e-25,5.894604510589647e-23,2.0366940656447074e-26,1.6234094619501807e-12,3.920263501153082e-24,4.2139702854810453e-17,8.151768451725199e-31,6.999556667893599e-16,4.5655945087069914e-17,4.525826005585161e-22,3.1048209927017796e-24,1.9460612215083544e-20,3.0893014050397433e-18,6.725369808918441e-05,9.722535120213249e-20,9.557945912648345e-35,1.2204429809267546e-23,1.7812818915985198e-25,4.960102240813846e-25,2.789416123366971e-21,2.998534164263091e-30,1.4232253936935796e-33,1.0358470021958692e-31,1.4153369152925558e-33,1.633091480410084e-36,6.760027200347041e-38,7.679644461255568e-22,5.076536309503606e-31,8.701419529881943e-27,1.76216350158847e-27,4.192127449791519e-31,6.540927304617999e-30,1.9639536481764685e-29,3.39392275326369e-24,7.77481902966281e-36,1.5864414298465021e-31,1.5635685041870674e-24,5.776331617439818e-24,2.034689774966829e-41,3.168228265593768e-30,1.0853605882781182e-31,4.480388878885064e-35,3.0894319894123016e-42,3.6316640662703917e-47,5.4470546175514415e-40,2.6297480836693027e-42,3.35692186790992e-16,4.003114718109453e-49,8.891026224727312e-48,1.130394099764313e-42,3.086501400426793e-36
2.862255383202968e-11,0.09836096236718847,3.76,0.0,0.611336756146918,0.9999231566254378,3.2296612906889275e-19,0.0,4.4112022132890775e-16,3.53047773485921e-09,3.5300054501654656e-09,1.5652277432652945e-10,9.66054033430387e-18,6.202738991179465e-17,4.707006310731263e-13,4.70651178064436e-13,1.898502586402005e-12,1.3421759787104766e-16,1.5652850355572806e-10,5.746226544159363e-16,1.0348867516462698e-15,5.434945866892783e-15,4.2608589564668e-16,2.0938930739629887e-25,8.146594984955063e-23,3.2423740342534066e-26,1.8984400258632257e-12,5.4994671237621676e-24,5.744876127309842e-17,1.5146989588881052e-30,9.57193445182144e-16,6.243573143694531e-17,7.237652083137637e-22,4.29619429730878e-24,2.939576569299979e-20,4.224648243503652e-18,7.68432175554765e-05,1.3006725743770247e-19,1.6999711920086915e-34,1.9516892966529925e-23,2.84857662779817e-25,7.932770694072182e-25,3.815102506604948e-21,5.604940564137622e-30,2.33235198064029e-33,1.6566770407893752e-31,2.2640351345671953e-33,2.683694257500185e-36,1.26724496680419e-37,1.0224297217525784e-21,8.117615194533555e-31,1.3915432819838372e-26,2.8179114199622846e-27,7.839399593717115e-31,1.0463361035063888e-29,3.141012309726298e-29,5.4136588888327225e-24,1.6995319961427886e-35,2.5312362616775128e-31,2.4584721562952146e-24,9.137220232017652e-24,3.752163546988333e-41,6.02315042680638e-30,1.735925767675625e-31,9.9275835449935e-35,5.77815225905227e-42,6.79947019843665e-47,1.1892040304638986e-39,5.737441715704467e-42,4.532939940659143e-16,1.0094122285183548e-48,2.2644436292787692e-47,2.4711753989877722e-42,5.775292076945483e-36
3.276915814870473e-11,0.09836096237655957,3.76,0.0,0.6113367556125001,0.9999140253938807,4.866456281465908e-19,0.0,5.813350790221651e-16,4.041944823250131e-09,4.0413257947372785e-09,1.7919665458874935e-10,1.3152027787642754e-17,7.871678892319891e-17,6.169365615175318e-13,6.168703592288268e-13,2.1735643050556253e-12,2.0039998446881084e-16,1.792041578810623e-10,7.681052357050184e-16,1.3593018398874142e-15,7.12313394410447e-15,5.58710602914118e-16,3.573971660786025e-25,1.0790105909064731e-22,4.849034921048403e-26,2.1734705603590033e-12,7.389723035240467e-24,7.506686017262616e-17,2.589400678564911e-30,1.2545995811558047e-15,8.183616200655343e-17,1.0860800333186195e-21,5.697012049525121e-24,4.2055534228518363e-20,5.537289066044575e-18,8.597442628833781e-05,1.6681971365563724e-19,2.8084000898891383e-34,2.9286562020364583e-23,4.274520700068285e-25,1.1904836477754992e-24,5.001211821323641e-21,9.624674427274974e-30,3.58128923095342e-33,2.4862481153808987e-31,3.398464049176829e-33,4.1303341612163694e-36,2.1822922883545998e-37,1.3051921611790775e-21,1.2180196120967898e-30,2.0881883911257863e-26,4.228367120662092e-27,1.3467413494089358e-30,1.5706060793406382e-29,4.713811918774735e-29,8.102992914193995e-24,3.3419242946519344e-35,3.7897209193504364e-31,3.627887966292901e-24,1.3563228868160605e-23,6.357316393266923e-41,1.051646226067711e-29,2.6052683212214345e-31,1.978457125419102e-34,9.927783571477828e-42,1.1696846936905886e-46,2.3354978101859673e-39,1.1271512942684851e-41,5.867204784571276e-16,2.2453036781631428e-48,5.0870387394085125e-47,4.859618809501933e-42,9.927684147905739e-36
3.6915762465379784e-11,0.09836096238593066,3.76,0.0,0.6113367550780825,0.9999053305687995,6.986024622377072e-19,0.0,7.417581365932787e-16,4.55341191264273e-09,4.55262632110463e-09,2.0187009656835024e-10,1.7281494129595643e-17,9.678123688873083e-17,7.82916663921381e-13,7.828310719000386e-13,2.4486349401526356e-12,2.8510132831891063e-16,2.0187961106980023e-10,9.93727561830259e-16,1.728776574742998e-15,9.039126277927847e-15,7.093412339561964e-16,5.727009382892859e-25,1.3835905338904884e-22,6.914225324446099e-26,2.4485010654380027e-12,9.60847231925581e-24,9.497239179212809e-17,4.153958942663483e-30,1.5921719353905998e-15,1.0385721009686642e-16,1.5527265670871937e-21,7.313593242060071e-24,5.769823161998546e-20,7.02721708550093e-18,9.466922852561733e-05,2.0721422229940697e-19,4.383249679002e-34,4.186926061061555e-23,6.111051677660758e-25,1.7021231531569258e-24,6.347805148153528e-21,1.5493880386613436e-29,5.2319899169737415e-33,3.55484119548173e-31,4.86030054061545e-33,6.045707903426906e-36,3.5229920330277984e-37,1.6138558891089533e-21,1.7412041870067716e-30,2.9854770689304936e-26,6.0448705212995864e-27,2.1689256977524473e-30,2.2461164232591339e-29,6.739750503289371e-29,1.1555012368030932e-23,6.06250164885274e-35,5.405706075849019e-31,5.101364683927003e-24,1.9182433373606687e-23,1.0099085686382696e-40,1.7209231000629512e-29,3.7251410788477425e-31,3.6368419667946027e-34,1.599096223868593e-41,1.8866572301417555e-46,4.2314675890219976e-39,2.0441966731353817e-41,7.35356660481083e-16,4.538690923695417e-48,1.038438425644148e-46,8.816319784191325e-42,1.5999053906635427e-35
4.1062366782054835e-11,0.09836096239530175,3.76,0.0,0.6113367545436651,0.9998970512930321,9.653763602441055e-19,0.0,9.226910669407142e-16,5.064879003182133e-09,5.0639070303095686e-09,2.2454311116614802e-10,2.2076204451616293e-17,1.160758244942384e-16,9.686384574001952e-13,9.685308250549944e-13,2.7237156193831843e-12,3.904814267546588e-16,2.2455487341995123e-10,1.2529132177245304e-15,2.1436142255645023e-15,1.1182865176708471e-14,8.779987163505714e-16,8.73138254283359e-25,1.7294760747714298e-22,9.49549012271306e-26,2.7235315411006755e-12,1.2173159751057595e-23,1.1714395381115649e-16,6.3382565477888e-30,1.9699084111894863e-15,1.2849885022706826e-16,2.1369035868027384e-21,9.152254776049336e-24,7.656433972025781e-20,8.6944260110036e-18,0.0001029484814291625,2.510008031336941e-19,6.5392572879291296e-34,5.762077413484253e-23,8.410102042801692e-25,2.342692561457162e-24,7.854943562325682e-21,2.370702502928403e-29,7.348712460010477e-33,4.892747801811008e-31,6.691326874394406e-33,8.504976016869646e-36,5.405559321379267e-37,1.946228003487044e-21,2.3960864443838527e-30,4.1088158576917724e-26,8.318749544445083e-27,3.3200741921211955e-30,3.092102935933603e-29,9.27624289695337e-29,1.5861838116108785e-23,1.032171823298918e-34,7.422599724787133e-31,6.906364546269883e-24,2.6117012612044473e-23,1.5250742135425676e-40,2.6759906589955227e-29,5.127311623572332e-31,6.273302229285262e-34,2.4481578120543397e-41,2.892886922420391e-46,7.195282504987483e-39,3.4810511639689985e-41,8.986114442387803e-16,8.508577687672631e-48,1.9657894576320736e-46,1.501123809800031e-41,2.450735309086763e-35
4.5208971098729886e-11,0.09836096240467283,3.76,0.0,0.6113367540092477,0.9998891677063577,1.2936039369507368e-18,0.0,1.1244354408457384e-15,5.57634609500543e-09,5.575167923372952e-09,2.4721570882298766e-10,2.7560503314652956e-17,1.364709111395655e-16,1.1740994571457468e-12,1.1739671467723177e-12,2.998807470295881e-12,5.18666825074861e-16,2.472299547677693e-10,1.5470835197486841e-15,2.60411805073925e-15,1.3554293312316023e-14,1.0647038048044446e-15,1.2786445283374646e-24,2.117743904475783e-22,1.2650370527625072e-25,2.9985619873474365e-12,1.5101233808012925e-23,1.4156034719217044e-16,9.28734547931325e-30,2.387806951812503e-15,1.557610580797527e-16,2.8518091694925224e-21,1.1219311471538691e-23,9.887774005094853e-20,1.0538910034584771e-17,0.00011083204521943514,2.979467154403059e-19,9.403736334810899e-34,7.689685006030057e-23,1.1223599236118436e-24,3.126692642611335e-24,9.522688133723748e-21,3.4816754554813876e-29,9.997769085071543e-33,6.530270118602411e-31,8.933442132471471e-33,1.158537919888391e-35,7.9607116889257e-37,2.300301360085086e-21,3.197432703110839e-30,5.483619344219945e-26,1.11013201198638e-26,4.878037967530653e-30,4.127823451400847e-29,1.238072073159767e-28,2.1114633653955967e-23,1.6695608604383353e-34,9.883411223665703e-31,9.068407435532968e-24,3.4483482901205113e-23,2.2108146838191583e-40,3.992945567769922e-29,6.843562289417388e-31,1.0278956427153905e-33,3.597479872129519e-41,4.258297786414741e-46,1.162398959462991e-38,5.633723548815856e-41,1.0759166875713844e-15,1.5008461869004306e-47,3.5012133275566868e-46,2.428260600905232e-41,3.603344519211411e-35
4.9355575415404937e-11,0.0983609624140439,3.76,0.0,0.6113367534748306,0.9998816608977016,1.6900186598315118e-18,0.0,1.3472927258671805e-15,6.0878131882427605e-09,6.086409001295844e-09,2.6988789954189563e-10,3.37561242978983e-17,1.5785050691567524e-16,1.3992971741557979e-12,1.3991375830677191e-12,3.2739116202975827e-12,6.717527849550547e-16,2.6990486450988807e-10,1.8776575189919544e-15,3.110591295470065e-15,1.615335369941083e-14,1.2694770814917153e-15,1.8112525370823888e-24,2.5494706593303596e-22,1.6436404136411194e-25,3.2735924041786666e-12,1.841014667993502e-23,1.6820057405945135e-16,1.316141073514795e-29,2.845865537953305e-15,1.8564381044867807e-16,3.710640705556532e-21,1.3521076077514413e-23,1.2484686315149512e-19,1.2560663818578578e-17,0.00011833883097198083,3.478352654697866e-19,1.3116583149973172e-33,1.0005319822498355e-22,1.4603465700482309e-24,4.068627972368072e-24,1.135109992693419e-20,4.943375437296365e-29,1.324729461671884e-32,8.497721106753396e-31,1.1628673655577828e-32,1.5365887927894547e-35,1.1333801773529824e-36,2.6742387654949206e-21,4.160004593367151e-30,7.135311461143239e-26,1.4443886187295495e-26,6.928935869918137e-30,5.372557835952909e-29,1.6110632430994182e-28,2.740361429640125e-23,2.588875569855457e-34,1.2830755291254263e-30,1.1611205408605618e-23,4.4392923493063544e-23,3.098813189221834e-40,5.75864894305722e-29,8.905690160225714e-31,1.6143300063793226e-33,5.110709477926549e-41,6.060892227861099e-46,1.800203978189857e-38,8.742781343276175e-41,1.2667263076853054e-15,2.5176647802583594e-47,5.93000476563036e-46,3.7655842163369347e-41,5.122146869707655e-35
5.350217973207999e-11,0.09836096242341498,3.76,0.0,0.6113367529404135,0.9998745128597402,2.161450817012539e-18,0.0,1.591564285281155e-15,6.599280283018248e-09,6.597630265060834e-09,2.925596929091166e-10,4.068246568411155e-17,1.801108315716509e-16,1.644229114990106e-12,1.6440396967924104e-12,3.5490291966531422e-12,8.5180509842533e-16,2.9257961162434124e-10,2.2460520045351865e-15,3.663337189658217e-15,1.8979989675966015e-14,1.4923389564582783e-15,2.4950920353420155e-24,3.025732922763193e-22,2.091112498111004e-25,3.548622791594716e-12,2.2117354278901698e-23,1.9704383561721458e-16,1.813573456350831e-29,3.3440821853609903e-15,2.1814708518915094e-16,4.7265949114446545e-21,1.6063859281395854e-23,1.5466575538499728e-19,1.475968248382006e-17,0.0001254868460095018,4.0046469944481296e-19,1.7830283385769186e-33,1.2744549112251282e-22,1.8601618922500857e-24,5.183006943501957e-24,1.3340240001293995e-20,6.822661034199617e-29,1.7167035765233474e-32,1.0825424617072971e-30,1.4819188473838128e-32,1.9926885044700138e-35,1.568494785787035e-36,3.066358561412545e-21,5.2985592447374396e-30,9.089326796556959e-26,1.83977396991233e-26,9.567152366654734e-30,6.845607987441293e-29,2.0523443205014475e-28,3.481805624350759e-23,3.874723425695334e-34,1.6306855954424454e-30,1.4556787565718076e-23,5.595119272473014e-23,4.2227004447117335e-40,8.071237490134818e-29,1.1345507068769166e-30,2.44674526440509e-33,7.057626673309982e-41,8.386947680096316e-46,2.6909733121837164e-38,1.309811809561954e-40,1.4705154237155275e-15,4.0490574379462967e-47,9.628468331687272e-46,5.636243650005534e-41,7.077922656939616e-35
5.764878404875504e-11,0.09836096243278604,3.76,0.0,0.6113367524059967,0.9998677064457681,2.7148274842814635e-18,0.0,1.8575513770631834e-15,7.110747379450869e-09,7.108831715633264e-09,3.1523109811410425e-10,4.835683578754561e-17,2.0315903214790856e-16,1.908892781552119e-12,1.9086710665917394e-12,3.824161326485156e-12,1.060861761800521e-15,3.15254204690539e-10,2.6536815067128165e-15,4.262658945883452e-15,2.203414488496767e-14,1.7333096680951609e-15,3.3563893645687386e-24,3.547607226904239e-22,2.613206357502021e-25,3.823653149595905e-12,2.6240316248353085e-23,2.2806953010061907e-16,2.44006607662464e-29,3.882454942599698e-15,2.532708611708746e-16,5.912867841420154e-21,1.8853969718004147e-23,1.885150692910327e-19,1.7135961598587194e-17,0.00013229323703818765,4.556471758095095e-19,2.370991782776944e-33,1.5942936416921267e-22,2.3269971471407192e-24,6.484341776273878e-24,1.5490169410935418e-20,9.192167030992645e-29,2.1828159431694432e-32,1.3543715503184641e-30,1.8547304730064325e-32,2.5349878892665464e-35,2.118916235189683e-36,3.475121480575145e-21,6.627849470051868e-30,1.1371111912704829e-25,2.3014160622695772e-26,1.2895335425962713e-29,8.566297834342996e-29,2.5676635043246185e-28,4.3446305549217934e-23,5.627153594536643e-34,2.035355045548358e-30,1.792561597096798e-23,6.92591354007255e-23,5.6179164705839845e-40,1.104063309778004e-28,1.4194839595533056e-30,3.5978012689956495e-33,9.514147078762883e-41,1.1331233577235695e-45,3.903158766159399e-38,1.9043769784549846e-40,1.686779533995395e-15,6.282501752985805e-47,1.5081774706230492e-45,8.18588145521358e-41,9.547860064258514e-35
