Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537)
9.886539727829365e-09,0.726073161452873,8.778016046051308e-08,3.940628891346642e-10,6.310726036779233e-10,6.76399226845269e-08,0.0,0.0,1.8099759445640978e-07,1.8100815748740296e-11,1.247878248664834e-12,7.945118933638688e-09,5.858307512042286e-20,3.353473129653429e-25,3.025886687276359e-18,1.7732030554190414e-17,6.982551202361311e-17,7.381856184086476e-20,9.844470651867028e-27,3.435139544175808e-33,8.798339806129925e-36,2.4354229705894896e-35,1.0212651754518834e-19,3.878026858835242e-28,2.682193713290355e-22,3.2049239793085283e-33,1.2829583687913712e-35,2.3754729876802374e-34,2.1825155632437264e-35,5.6366423020114235e-36,7.919503249900989e-25,4.3587814560485687e-35,1.329280778821056e-37,2.2226042195186645e-39,3.76,0.0,0.5819256279587419,0.9990312288972514,3.2913636962939044e-11,2.854176511079999e-19,8.097364524862253e-06,8.194212970374663e-06,1.8304490428869165e-07,1.143383139990893e-13,5.83009244957985e-14,8.461386770834639e-08,4.0975551343331845e-09,3.034017056417612e-11,3.457736645553021e-11,4.442913953408305e-12,4.3172756650539166e-16,1.0475963126468402e-17,6.633562910975731e-08,8.58643299188894e-16,2.511975823388023e-16,4.0880396779180686e-11,1.4479928716522011e-21,1.9684233861014748e-13,2.3127049364314365e-14,1.7025241026929038e-14,6.099926296155834e-18,2.084280571361695e-17,3.735367864483997e-16,8.40959572584918e-15,6.845075106779306e-24,0.000968496686727657,1.3483073683270714e-26,1.2459834563037756e-23,2.309328401723978e-23,8.74462363406003e-12,7.72997556423444e-15,4.822685396530962e-22,2.4560232748690012e-17,4.909559151527089e-19,2.58262130199894e-19,1.4451401786958415e-19,2.729215770520714e-10,7.112689968732978e-23,2.1220852107889566e-17,2.2545850717684237e-21,2.6122462603774876e-23,6.585119720432597e-23,1.7600033519154866e-25,2.1785778079280448e-18,1.0130748155123343e-10,1.241625338424516e-22,2.7846932455092987e-19,1.371044054038031e-21,5.460218267603344e-12,9.01006459274394e-21,1.580424645380207e-27
9.999999999999999e-09,0.7260732170761748,8.97790363160091e-08,4.0717684788452075e-10,6.491960543129143e-10,6.844626364757624e-08,0.0,0.0,1.8307503767372222e-07,1.8518354308887737e-11,1.291194707773419e-12,8.181211100321796e-09,6.107017941721457e-20,3.5565153612134547e-25,3.1271072711667085e-18,1.8344372084620475e-17,7.226713855119157e-17,7.725154923036604e-20,1.0420056674892547e-26,3.632236472226337e-33,9.515440652867645e-36,2.635803292170018e-35,1.0663540554435899e-19,4.174611419098239e-28,2.802646664349293e-22,3.461875374134299e-33,1.3855896086724436e-35,2.572594726488647e-34,2.3644485370865566e-35,6.104652420478264e-36,8.3444228261702e-25,4.6992127464810827e-35,1.4423891416277847e-37,2.4225386505159123e-39,3.76,0.0,0.5819255310475191,0.9990312246710158,3.4224154167245696e-11,2.987695947470197e-19,8.18921982144886e-06,8.288309415589095e-06,1.8519980553205625e-07,1.167092003448422e-13,5.898136721294964e-14,8.650521811602528e-08,4.2309308940109835e-09,3.099373166724333e-11,3.5380459363497617e-11,4.558359284011557e-12,4.424529049900133e-16,1.0840365648407828e-17,6.709687917106057e-08,8.862036788003103e-16,2.5735115031542176e-16,4.182161987570477e-11,1.5065985160949404e-21,2.015468560810924e-13,2.343112880071029e-14,1.7462126919725055e-14,6.314624441862985e-18,2.166547940406839e-17,3.86358899323505e-16,8.609384517446843e-15,7.130653857423504e-24,0.0009684966833090925,1.3984497723831816e-26,1.2900172215944256e-23,2.424933886498394e-23,8.860161726459164e-12,7.921671395150346e-15,4.992154274397298e-22,2.5408266011246305e-17,5.091451669113349e-19,2.702440201303116e-19,1.5169289820749795e-19,2.7918084844501354e-10,7.513732827003072e-23,2.2024878667927267e-17,2.362428557319159e-21,2.7582675946297484e-23,6.85663182751048e-23,1.842534159255532e-25,2.254796803406295e-18,1.0462274846812836e-10,1.2913301901483216e-22,2.883823762014066e-19,1.4341831754378918e-21,5.53672232366277e-12,9.331920769407813e-21,1.6549401980148435e-27
1.0375702892846566e-08,0.7260732170761748,9.655400350048586e-08,4.5264971152077924e-10,7.115315842498322e-10,7.112365370961889e-08,0.0,0.0,1.8995424072431447e-07,1.9934896368724884e-11,1.4417400405762955e-12,8.99489050962095e-09,6.990727722147202e-20,4.302245363503716e-25,3.4808443318661955e-18,2.0471889468104675e-17,8.076068819595383e-17,8.947770241886777e-20,1.2520575478260542e-26,4.352718252333635e-33,1.2263056015262295e-35,3.403181008552619e-35,1.2260051928535694e-19,5.298449058222364e-28,3.2298856687525986e-22,4.442470989722414e-33,1.7783302047223226e-35,3.3287372943190115e-34,3.0629450716397295e-35,7.900117196175802e-36,9.8820779039555e-25,5.99093600108033e-35,1.8785995588978424e-37,3.2025275612799193e-39,3.76,0.0,0.5819252101289699,0.9990312105036006,3.8834575284880804e-11,3.463548783671983e-19,8.493209544927588e-06,8.599905154162132e-06,1.923502027142005e-07,1.2468957276102514e-13,6.12332885537787e-14,9.290720456605413e-08,4.691739033270814e-09,3.320093620171696e-11,3.810691220235576e-11,4.954341112251094e-12,4.790366536124743e-16,1.2107351479329477e-17,6.96176139036508e-08,9.816539866655482e-16,2.7830850299504607e-16,4.5014360188650046e-11,1.7123254549173907e-21,2.175163987723096e-13,2.4442356150430647e-14,1.8959043711445647e-14,7.061772711061346e-18,2.4558194301582743e-17,4.3088201069512855e-16,9.288646899724178e-15,8.138357821098369e-24,0.0009684966706356587,1.5735695769736395e-26,1.4433201866631285e-23,2.8412330653522974e-23,9.246446152321404e-12,8.575937705059745e-15,5.582303787620193e-22,2.8354077713974724e-17,5.727392148387898e-19,3.128992972855197e-19,1.7744277945959483e-19,3.004069901923063e-10,8.969840716543526e-23,2.4847125190222627e-17,2.7481467178543678e-21,3.290148199213608e-23,7.811211397481813e-23,2.1368055670702395e-25,2.5199411655718745e-18,1.1608082138312122e-10,1.465673386093734e-22,3.229189790218366e-19,1.659276960962278e-21,5.790079775934685e-12,1.0453633124259378e-20,1.9207318623979274e-27
1.0864866057863767e-08,0.7260732727087752,1.057332457844441e-07,5.167089260418342e-10,7.981533638740355e-10,7.462702099839436e-08,0.0,0.0,1.989112428653664e-07,2.1857346698554595e-11,1.6546368252732843e-12,1.0129475938623796e-08,8.289937316422458e-20,5.461360464014278e-25,3.9863406192960085e-18,2.347908236433685e-17,9.279189681034896e-17,1.0750154275536332e-19,1.5747967755641887e-26,5.463958480352829e-33,1.6850375820006088e-35,4.682373952322347e-35,1.4590027389775364e-19,7.139296861505847e-28,3.855273998615882e-22,6.067860921026869e-33,2.433039820839911e-35,4.592823345687432e-34,4.232461278861267e-35,1.0902337881141554e-35,1.2211913722891178e-24,8.110270230186229e-35,2.6148358462557333e-37,4.545708448022863e-39,3.76,0.0,0.5819247922591863,0.9990311916585713,4.5492758522605265e-11,4.1659315713950676e-19,8.888606317811874e-06,9.00563105532568e-06,2.0169561025652162e-07,1.353709393297248e-13,6.416242390495803e-14,1.0156076711644247e-07,5.336666940677427e-09,3.6172744110793596e-11,4.1811764165350405e-11,5.5024087171756475e-12,5.291600340103925e-16,1.3900457916502185e-17,7.289958491753991e-08,1.1158646801117235e-15,3.0694202707906367e-16,4.9346274592230704e-11,2.0081533621836136e-21,2.3920828909561486e-13,2.5768907660813913e-14,2.102696357651188e-14,8.120780646036521e-18,2.873242328637644e-17,4.937497308786185e-16,1.0214002127039604e-14,9.600820920434776e-24,0.0009684966520212262,1.823265430839164e-26,1.6607762246135716e-23,3.4669017312725375e-23,9.758171161622551e-12,9.473427112396011e-15,6.419946900202757e-22,3.251621350880969e-17,6.636077528917541e-19,3.7573651763402e-19,2.1587052139413934e-19,3.2919217964941043e-10,1.1187331158118616e-22,2.890938795126624e-17,3.3211803036160725e-21,4.1055472425801725e-23,9.187297813647898e-23,2.5715547816958157e-25,2.8955337598070258e-18,1.3212660297834384e-10,1.7160457619724025e-22,3.7196890770407464e-19,1.9918592562401818e-21,6.1199542749986534e-12,1.2047671956141733e-20,2.313620416087304e-27
1.1354029222880969e-08,0.7260733283510715,1.1531624592368771e-07,5.864745006642494e-10,8.911290934897996e-10,7.815091050020993e-08,0.0,0.0,2.078686273634649e-07,2.3868151998080372e-11,1.887447219182473e-12,1.1351804591667592e-08,9.774068849120608e-20,6.8662897061474465e-25,4.546200831185955e-18,2.6766016025696493e-17,1.0597405174665207e-16,1.2811676693536618e-19,1.960734338586821e-26,6.800157411448535e-33,2.2853868460060576e-35,6.352053293944973e-35,1.7225253917779046e-19,9.498465666312634e-28,4.564937905719217e-22,8.177221393753498e-33,3.2892084875737344e-35,6.248087079280433e-34,5.766532616291864e-35,1.4834565784230188e-35,1.495787352559317e-24,1.082874748914409e-34,3.58952877519934e-37,6.364320890337078e-39,3.76,0.0,0.5819243743468631,0.9990311723604711,5.29434289160103e-11,4.970428110066166e-19,9.283555348971424e-06,9.411392202351727e-06,2.110836558173036e-07,1.4637013933692657e-13,6.708833096846366e-14,1.1057108437472139e-07,6.0337408965896664e-09,3.9253828956572656e-11,4.569267946564292e-11,6.088779423911724e-12,5.821513897640564e-16,1.586313896315055e-17,7.618154218912933e-08,1.2617709914263789e-15,3.3711472348703544e-16,5.3875988940854406e-11,2.3373844516563668e-21,2.619157064506849e-13,2.7106678445066758e-14,2.3234729478268374e-14,9.281821886006147e-18,3.3399987878232494e-17,5.623861644290532e-16,1.1186032733884001e-14,1.1245558083450507e-23,0.0009684966328180329,2.0987274891457073e-26,1.89938722339368e-23,4.198036979684634e-23,1.0280246612086438e-11,1.0423741309712744e-14,7.340020558077556e-22,3.7063056433505153e-17,7.641224706418468e-19,4.475460769831502e-19,2.604128421023515e-19,3.5927465670512116e-10,1.38128936725928e-22,3.34422926209044e-17,3.9825230520193516e-21,5.0796635817650046e-23,1.0722567145448336e-22,3.070070827893263e-25,3.307070622896149e-18,1.494811003287292e-10,1.9943176461769755e-22,4.2586520920896604e-19,2.373468167244356e-21,6.449754689773892e-12,1.3800381448152646e-20,2.7643340984708967e-27
1.184319238789817e-08,0.7260733840034573,1.2530136765615815e-07,6.621791587695727e-10,9.906475906127809e-10,8.169620465009099e-08,0.0,0.0,2.1682642059295933e-07,2.596729779213599e-11,2.141048165747111e-12,1.2664778745530478e-08,1.1462584571495684e-19,8.556895138500622e-25,5.164383054665344e-18,3.0345137584341825e-17,1.2036255995074442e-16,1.5156059252555463e-19,2.418682245901893e-26,8.396296354956231e-33,3.0627385101133505e-35,8.506485323941891e-35,2.0188976117008934e-19,1.2491076364515698e-27,5.365662333742896e-22,1.0884805106287334e-32,4.3979179128671414e-35,8.39077776870332e-34,7.755769804980559e-35,1.9925974786212282e-35,1.8173008590337113e-24,1.4277076232928587e-34,4.865502171680553e-37,8.799023723822102e-39,3.76,0.0,0.5819239563894336,0.9990311526082256,6.124350557279066e-11,5.886588580440766e-19,9.678057143217622e-06,9.8171901648607e-06,2.2051690597543365e-07,1.5767532661198863e-13,7.001101027505103e-14,1.1993471466491892e-07,6.784294726643903e-09,4.244251422072814e-11,4.975046090995658e-11,6.715186941081792e-12,6.380653666847945e-16,1.8003304650674546e-17,7.946348575641979e-08,1.4198700724600238e-15,3.6884300426126385e-16,5.860335231648739e-11,2.7019387096936714e-21,2.8563635291723817e-13,2.845564311316196e-14,2.5588335437113184e-14,1.0549799815076944e-17,3.859655081488911e-17,6.370375128102539e-16,1.2205113385487839e-14,1.3086012307507608e-23,0.0009684966143414047,2.4012936722790573e-26,2.1601970539574923e-23,5.0472088695548626e-23,1.0813119066566757e-11,1.1428219713356051e-14,8.347050573620566e-22,4.201094097498495e-17,8.748547842038023e-19,5.291332920492665e-19,3.1172360108482396e-19,3.906519362378866e-10,1.6897827205830556e-22,3.8482264561893133e-17,4.741639212508796e-21,6.236156789943281e-23,1.242616332059819e-22,3.6384993040039176e-25,3.7562826135907694e-18,1.6817892203122149e-10,2.3020771891692633e-22,4.8485669296681645e-19,2.8090933021300026e-21,6.779413613578673e-12,1.572006489558203e-20,3.278381783122279e-27
1.233235555291537e-08,0.7260734396663227,1.35686979835882e-07,7.440543836336941e-10,1.0968953621054133e-09,8.526378237936984e-08,0.0,0.0,2.257846488191115e-07,2.8154769869398358e-11,2.416314937915915e-12,1.4071273779149068e-08,1.3376318881002123e-19,1.057781154552393e-24,5.844974381026634e-18,3.4228942371560826e-17,1.3601334610247002e-16,1.7808083362296411e-19,2.958226003659844e-26,1.0291328383923405e-32,4.0594397015569925e-35,1.1257239332369385e-34,2.3504987101978595e-19,1.6251624180065635e-27,6.264433734004158e-22,1.432543499442006e-32,5.820691606677582e-35,1.1135317758698448e-33,1.0308147641589967e-34,2.6449108046815195e-35,2.1914757984952004e-24,1.860678479336863e-34,6.518780030787738e-37,1.2024798554337867e-38,3.76,0.0,0.5819235383842966,0.9990311324029512,7.045156397163313e-11,6.924414205182188e-19,1.0072112204718072e-05,1.0223026551592819e-05,2.2999796301357457e-07,1.6927506827849748e-13,7.293046246297314e-14,1.296482453762624e-07,7.589596248283867e-09,4.573721085729144e-11,5.398595765879391e-11,7.38343549791988e-12,6.969576360274311e-16,2.0328923093383184e-17,8.274541565772946e-08,1.5906606464352849e-15,4.021431637008636e-16,6.352821393233778e-11,3.1037486107020538e-21,3.103679357700609e-13,2.98157763381026e-14,2.809404244637038e-14,1.1929651028140654e-17,4.4358948022684703e-17,7.179501299835365e-16,1.3271622317937278e-14,1.5135964947782242e-23,0.0009684965957174963,2.7323071054879275e-26,2.444257881787948e-23,6.027874012947926e-23,1.1357233727836994e-11,1.24882437168147e-14,9.445689362366554e-22,4.73761202364804e-17,9.9638640746524e-19,6.213362969849209e-19,3.7049563624624387e-19,4.2332153671897277e-10,2.0497057840025837e-22,4.4067556858511565e-17,5.60864730810242e-21,7.601337921972804e-23,1.4307173525054818e-22,4.283322565561258e-25,4.244917385262873e-18,1.8825306217041324e-10,2.640926083515748e-22,5.491948984017328e-19,3.304049550853488e-21,7.108878953250668e-12,1.7815129146671304e-20,3.861539524428065e-27
1.2821518717932572e-08,0.7260734953400536,1.46471456421529e-07,8.323304228935237e-10,1.2100566267112063e-09,8.885451912630235e-08,0.0,0.0,2.3474333819855456e-07,3.0430554281252306e-11,2.714121140629014e-12,1.5574138368525535e-08,1.553751931220104e-19,1.2978849164263174e-24,6.592187176248405e-18,3.8429981781487935e-17,1.5298287707003839e-16,2.0793597131076406e-19,3.589755498617329e-26,1.2528477687947004e-32,5.325835504593211e-35,1.4735459477046526e-34,2.719761012482828e-19,2.093629628014457e-27,7.268436228537812e-22,1.8657160214723985e-32,7.631154123776567e-35,1.4616799492074151e-33,1.3551446964992866e-34,3.4725857431842304e-35,2.6245153920948146e-24,2.3992418804868914e-34,8.64074655940222e-37,1.625772145771677e-38,3.76,0.0,0.5819231203288157,0.9990311117458542,8.062781566427416e-11,8.094361543770206e-19,1.0465721036997872e-05,1.0628903008458645e-05,2.3952946300824887e-07,1.8115833036585397e-13,7.584668827315326e-14,1.3970829272152307e-07,8.450849411660038e-09,4.913641594268708e-11,5.840006585979277e-11,8.095399313642297e-12,7.588849575512215e-16,2.284802510682513e-17,8.602733193171577e-08,1.7746430422479519e-15,4.3703141679367023e-16,6.865042313304882e-11,3.544759621081332e-21,3.3610816747217324e-13,3.118705285018102e-14,3.075838049920092e-14,1.3426347044710033e-17,5.072519502609734e-17,8.053706908222562e-16,1.4385941572085606e-14,1.7409525247791193e-23,0.000968496575981596,3.09311601458043e-26,2.7526302503486846e-23,7.154393865615606e-23,1.1913034465952979e-11,1.3605236775659535e-14,1.0640722503339303e-21,5.3174766364231436e-17,1.1293091771320287e-18,7.250258310493962e-19,4.37461491699487e-19,4.572809802084439e-10,2.4669194336238505e-22,5.023830391564363e-17,6.594347980875077e-21,9.2043967361497e-23,1.6374617394706005e-22,5.011371742965296e-25,4.7747403654352524e-18,2.0973494978389117e-10,3.012480209568479e-22,6.191341156891758e-19,3.8639902218301374e-21,7.438110473123112e-12,2.0094085254882e-20,4.519852666913298e-27
1.3310681882949773e-08,0.7260735510250329,1.576531764642856e-07,9.272362930015322e-10,1.3303133373564984e-09,9.24692868466613e-08,0.0,0.0,2.437025147797239e-07,3.279463734065978e-11,3.035338713301013e-12,1.7176194680277028e-08,1.7969886098262226e-19,1.581541737389375e-24,7.410355422195816e-18,4.296087114211985e-17,1.7132818615205404e-16,2.413952315635019e-19,4.324495687425173e-26,1.5155550710168262e-32,6.921414160479348e-35,1.9094329271857503e-34,3.1291682059931933e-19,2.6725464765308475e-27,8.38504815136192e-22,2.4064132342255658e-32,9.916881785330903e-35,1.899371219129904e-33,1.763593019236316e-34,4.513399530188817e-35,3.1231033407374315e-24,3.063386397077931e-34,1.1340573471473542e-36,2.176277858896025e-38,3.76,0.0,0.5819227022203229,0.9990310906368333,9.183408817447527e-11,9.407346983742244e-19,1.08588841429408e-05,1.1034821216652455e-05,2.4911407398161604e-07,1.9331446391856236e-13,7.875968854545712e-14,1.501115014973578e-07,9.369196377053107e-09,5.263871132125503e-11,6.299372924735645e-11,8.85302206850946e-12,8.239052439441304e-16,2.5568708863496666e-17,8.9309234617397e-08,1.9723192316256753e-15,4.735239369926306e-16,7.39698293949011e-11,4.02693082513112e-21,3.6285476566584673e-13,3.256944743376034e-14,3.358815083233987e-14,1.5044896117642634e-17,5.773449410328004e-17,8.995463593193648e-16,1.5548457229443893e-14,1.9921120342445277e-23,0.000968496555477764,3.48507366501274e-26,3.0863831697099286e-23,8.442052312020684e-23,1.2480963845768662e-11,1.478066449317836e-14,1.1937075248501786e-21,5.942297097122391e-17,1.2742248798099734e-18,8.411050274833518e-19,5.133941591688143e-19,4.925277923511666e-10,2.9476578929958106e-22,5.703657418346015e-17,7.71025240019435e-21,1.1077644901459535e-22,1.8637437739844412e-22,5.829839832677467e-25,5.347535745851192e-18,2.3265449694769137e-10,3.418370343838874e-22,6.949314081099949e-19,4.494920392326056e-21,7.767077081654007e-12,2.2565549166404295e-20,5.259637965816223e-27
1.4289008212984174e-08,0.7260736624302504,1.8120188851098335e-07,1.1378474622614425e-09,1.5928297109899715e-09,9.977438568166092e-08,0.0,0.0,2.616224332022857e-07,3.778764595512543e-11,3.7514874134247576e-12,2.0689039739934052e-08,2.37504070926395e-19,2.3047523726826286e-24,9.277480987959487e-18,5.3063027929145907e-17,2.1237724741790427e-16,3.2025728795984474e-19,6.152865588990373e-26,2.1795586284308963e-32,1.139180280222831e-34,3.1193698711633842e-34,4.078600604137562e-19,4.247643277007214e-27,1.0986567351370681e-21,3.899042974304942e-32,1.6347308724947153e-34,3.1203497591790615e-33,2.9060375302148173e-34,7.417979444404947e-35,4.34619486106438e-24,4.862554869685454e-34,1.901690356223842e-36,3.795213839240366e-38,3.76,0.0,0.5819218658334814,0.9990310470639194,1.1759196687444102e-10,1.2508425682098748e-18,1.1643875184151656e-05,1.1846789777483707e-05,2.6845345016460017e-07,2.184045959194455e-13,8.457601631347001e-14,1.7193412402831542e-07,1.1381443280361353e-08,5.994731602058167e-11,7.272373773956942e-11,1.0513363265046718e-11,9.634625265202537e-16,3.164757933337097e-17,9.587299938185537e-08,2.4107693424588333e-15,5.513864855028786e-16,8.519963166680579e-11,5.122662946178442e-21,4.193579579067644e-13,3.536749024294309e-14,3.9772565044895415e-14,1.8667781794044218e-17,7.38450414734493e-17,1.1091551265421215e-15,1.801964371539543e-14,2.5717657289337824e-23,0.0009684965122386663,4.367873424217275e-26,3.8343496065669567e-23,1.1566632271594181e-22,1.3654972430276496e-11,1.7312897576753335e-14,1.4854177530069213e-21,7.333202192276079e-17,1.6024909620221794e-18,1.1142056550949168e-18,6.954587438346043e-19,5.668736430772084e-10,4.126539109218593e-22,7.269393743863364e-17,1.0382445264805174e-20,1.578118926518172e-22,2.3784552339153955e-22,7.768703518835587e-25,6.629280329093638e-18,2.829189090812587e-10,4.339760964438609e-22,8.651424867203553e-19,5.9956103037649664e-21,8.4241262416445e-12,2.8120993118176265e-20,7.010261955815339e-27
1.5169501910015133e-08,0.7260737627371824,2.037381444275302e-07,1.3523439781863294e-09,1.8551406085183984e-09,1.0643983709399939e-07,0.0,0.0,2.777522851287752e-07,4.258320309030899e-11,4.484801412011583e-12,2.4217611969785952e-08,3.014908688397222e-19,3.1732653191628887e-24,1.1246404798617605e-17,6.341120007986361e-17,2.54611163987673e-16,4.064833003870824e-19,8.282159296087519e-26,2.969026551907316e-32,1.7372471168785575e-34,4.718211785000742e-34,5.096304944515752e-19,6.283331183983205e-27,1.3790952896185911e-21,5.859866447687518e-32,2.5002155752496188e-34,4.7434621608819734e-33,4.429641268288044e-34,1.1281014900405059e-34,5.748828307420192e-24,7.172652841440069e-34,2.9464991310784907e-36,6.088089445276856e-38,3.76,0.0,0.5819211128766643,0.9990310063018238,1.4494936921764434e-10,1.5907684840291277e-18,1.2348847769010985e-05,1.2577721796720814e-05,2.8606788602753305e-07,2.4181952411891426e-13,8.979969030448269e-14,1.9271501387892129e-07,1.3397989253844467e-08,6.686508963964181e-11,8.210528530609322e-11,1.2184726485752082e-11,1.1002489642986554e-15,3.7890758746111584e-17,1.0178034159746967e-07,2.8572781114272826e-15,6.271120741352284e-16,9.597936031021383e-11,6.269549743426421e-21,4.736298132871998e-13,3.7923500784533516e-14,4.5978191631585064e-14,2.2396180122603364e-17,9.096164379955554e-17,1.3234009723742301e-15,2.0412507590862158e-14,3.189953394717661e-23,0.0009684964740313462,5.282600905834145e-26,4.6052219422438475e-23,1.510264939630563e-22,1.475747417863525e-11,1.980732283641829e-14,1.787857998676461e-21,8.754745478266676e-17,1.9451811109126468e-18,1.4120849492518216e-18,8.985933984497177e-19,6.381629600551858e-10,5.475127134935799e-22,8.939514518149449e-17,1.3363777868467355e-20,2.133610590277788e-22,2.9173033512378607e-22,9.903012268795485e-25,7.948134816450957e-18,3.333443178310122e-10,5.303134507983464e-22,1.0410035956092032e-18,7.656943359754355e-21,9.014376165064648e-12,3.386787854849939e-20,8.933460733109637e-27
