Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108)
4.883243511234458e-05,0.6355172644780062,7.188242401259618e-06,2.4494564363209014e-06,4.939389691120572e-06,0.0009314669127412793,0.0,0.0,9.231156243922474e-05,7.316395635396398e-06,7.392791346982339e-06,0.00124283372764804,2.2704125417852703e-11,6.707581765928107e-18,9.635439618834415e-16,6.509038434645316e-12,3.758220639047475e-10,1.1949987306601059e-08,1.3747029673693545e-15,7.746591484213833e-21,1.2381617776874094e-20,6.701131729543173e-23,1.5233635156580133e-13,4.711240708046254e-13,1.9622252154837777e-14,1.9460505560743434e-15,3.7254675574173216e-23,7.50249321548369e-18,1.7598604988971503e-17,1.556746980258371e-20,1.0200025494877491e-14,5.858197765611781e-21,8.79175627613883e-22,1.1616047169307144e-19,3.76,0.0,0.7877445374989597,0.9963554165648696,0.0021953624977109603,5.983863389006524e-09,1.6368820701041075e-05,0.0026158574896247024,0.002206030608487011,2.4763451726110068e-12,7.621319214236682e-14,2.599611730188244e-06,3.3299603447238164e-07,1.604125853215225e-05,0.0018083501372065918,2.795252731844314e-06,0.00016768016691490228,1.0731139873450072e-07,1.8303047383103423e-05,7.239784460842701e-05,6.608075180372531e-08,2.4951435302492422e-05,1.9915876429649976e-10,2.1995343385458554e-09,6.727001721083394e-12,8.71866700946061e-06,6.993453665226e-10,4.7545206212105804e-08,7.075135171065446e-09,3.404595127875372e-07,6.864978109238173e-13,0.00026163422752095613,2.1137886817939973e-16,1.6886070011233205e-13,2.003026069020102e-12,1.7008315282323673e-06,2.6180213817725823e-06,7.2683542523523775e-12,3.6931315751184303e-11,3.1060579640263775e-12,6.854357903192025e-10,9.937123376057075e-11,1.5448392389764982e-07,6.9662863880572484e-12,9.028004622415863e-09,7.717901649630533e-11,7.311521049107839e-10,1.2428238961499764e-14,4.670793092674936e-13,3.097543999634501e-08,3.728031263932435e-08,1.75725778852582e-11,5.680254566271339e-08,1.7375413837205062e-12,1.6014172637077356e-11,1.2998631275892598e-10,5.1842783394131416e-17,1.0968133346434972e-15,3.784920030651984e-13,2.235445214213315e-19,3.8299389494926475e-15
4.939989455171407e-05,0.6355199152430574,7.189171358603996e-06,2.4501431801479106e-06,4.9718331401147365e-06,0.0009424048973023497,0.0,0.0,9.292879647891062e-05,7.415359932079974e-06,7.605616382948641e-06,0.0012573479518745044,2.327540294113959e-11,6.7993406175958764e-18,9.69509622845199e-16,6.564512315736351e-12,3.804293992603e-10,1.2317642782252878e-08,1.4462087764434627e-15,8.135913669495617e-21,1.2941457304794304e-20,6.790879780866788e-23,1.5429240899185644e-13,4.864126206433201e-13,1.9969915524449174e-14,2.0738629957042753e-15,3.871175197614441e-23,7.764138975924513e-18,1.8249408634608588e-17,1.5965894237866557e-20,1.043838578635223e-14,6.100716150616685e-21,9.295718643424176e-22,1.2211374876413809e-19,3.76,0.0,0.7876591610139804,0.9962988093345423,0.0022384820192585184,6.1292008329759374e-09,1.6366383517036534e-05,0.0026480840412403976,0.0022221759924313687,2.4758255046094835e-12,7.619420800462438e-14,2.598875479203983e-06,3.328972484459368e-07,1.6158024505460937e-05,0.0018469096910647231,2.8329274128741384e-06,0.0001727042336797968,1.1104548048699227e-07,1.872948320564814e-05,7.459007409921356e-05,6.705466601573188e-08,2.5577133432645164e-05,2.0607764642799304e-10,2.251484027346642e-09,6.885468669508272e-12,8.904406600286275e-06,7.184595610573462e-10,4.86975596212172e-08,7.273736158704444e-09,3.529536383112636e-07,7.072868859480159e-13,0.0002616193639186841,2.17836413716873e-16,1.763073679099238e-13,2.077123723970157e-12,1.7162300271097066e-06,2.6799712389860025e-06,7.539436794186956e-12,3.775868672830829e-11,3.175035952775823e-12,7.02133322400979e-10,1.0096212954446145e-10,1.5453197077108154e-07,7.135737643017502e-12,9.191266779325537e-09,7.857176917499493e-11,7.555984033604787e-10,1.277664565794828e-14,4.829716735138118e-13,3.1874234341886975e-08,3.726683475866225e-08,1.8081431567075055e-11,5.961051260346819e-08,1.7698238785820197e-12,1.6012010336179505e-11,1.3576440618460474e-10,5.41641946485078e-17,1.1453324059742734e-15,3.961849220934978e-13,2.3458095606255206e-19,4.048394647538893e-15
4.9967353991083555e-05,0.6355225583162639,7.1901056960447965e-06,2.4508404797408128e-06,5.003809487822466e-06,0.0009533407102673951,0.0,0.0,9.353683782411918e-05,7.5136798232336285e-06,7.82289411860889e-06,0.001271859479750547,2.3852621594425318e-11,6.891186371273773e-18,9.754253145664064e-16,6.61946107279593e-12,3.8503871248808643e-10,1.269086636399805e-08,1.5203213268776747e-15,8.537185256762497e-21,1.3523595499938265e-20,6.805010441953816e-23,1.5624869656052298e-13,5.019924035404965e-13,2.0318691569040094e-14,2.208220980283417e-15,4.0205950390072085e-23,8.031427598261918e-18,1.8916120020194417e-17,1.6369847835680426e-20,1.0679252441313067e-14,6.3510140079369005e-21,9.823105281672433e-22,1.2828984425807878e-19,3.76,0.0,0.7875735231200552,0.9962419351011791,0.002281877071129832,6.276255074742911e-09,1.6363976222617554e-05,0.0026803518221195036,0.0022380839616864922,2.4753090239799338e-12,7.618235522319935e-14,2.5981480162460244e-06,3.3279970731995776e-07,1.6273042341006845e-05,0.0018857465889996503,2.8706201159667427e-06,0.0001777998299176353,1.1484704703095796e-07,1.916059729905679e-05,7.681472453172913e-05,6.80212909541399e-08,2.6208642905177914e-05,2.1312091982574192e-10,2.304011028808663e-09,7.0456903952747755e-12,9.091765410470592e-06,7.378407638846426e-10,4.9863788547032745e-08,7.47545945127474e-09,3.657806439419149e-07,7.283830134999106e-13,0.0002616044280762485,2.2439293219408847e-16,1.8400507172118353e-13,2.153219440370779e-12,1.7314361422814526e-06,2.742464573099519e-06,7.817896556559763e-12,3.859284077662987e-11,3.244542293806413e-12,7.189869255640499e-10,1.02549425176355e-10,1.5458637393817622e-07,7.306756459391216e-12,9.355724336660561e-09,7.997457606952825e-11,7.805329863450098e-10,1.3129239053036736e-14,4.991945038151181e-13,3.2784649032920004e-08,3.725347525385064e-08,1.859681175713705e-11,6.251496547251908e-08,1.8023353223886315e-12,1.60098738814195e-11,1.4171673665948316e-10,5.655618259304869e-17,1.1952903917584844e-15,4.145270073252485e-13,2.4599565663102047e-19,4.276982256244964e-15
5.053481343045304e-05,0.6355251937707774,7.191045294196732e-06,2.4515482375680683e-06,5.035322421671891e-06,0.0009642743537007489,0.0,0.0,9.413578106130135e-05,7.61134263086295e-06,8.044665491182843e-06,0.0012863683380883195,2.443572538349825e-11,6.983113312361334e-18,9.812914480746589e-16,6.67388915556784e-12,3.8965004511449864e-10,1.3069621925930953e-08,1.5970898493408303e-15,8.954396050927787e-21,1.4128379707144954e-20,7.048144455817871e-23,1.582051726423938e-13,5.178646280482232e-13,2.0668543356372955e-14,2.349359244200286e-15,4.17376443138033e-23,8.304403109280065e-18,1.9598936971842944e-17,1.6779352217168225e-20,1.0922620438192351e-14,6.609258070122632e-21,1.0374704970511093e-21,1.3469396500586294e-19,3.76,0.0,0.7874876278958163,0.9961847979190845,0.002325543521410062,6.425025442400166e-09,1.636159854655919e-05,0.0027126606233981217,0.0022537563376053686,2.474796969107811e-12,7.61657251495024e-14,2.5974292689794854e-06,3.3270340078189056e-07,1.6386325541904623e-05,0.0019248566822217131,2.9083283988497444e-06,0.00018296633930823506,1.1871569351257497e-07,1.959636399527004e-05,7.907157245606504e-05,6.898042942306724e-08,2.6845837832768744e-05,2.2028780593039878e-10,2.3571120843572815e-09,7.207656952837913e-12,9.280739264019769e-06,7.574874253027998e-10,5.104381058277594e-08,7.68029120038834e-09,3.7894552655624364e-07,7.497840145388998e-13,0.00026158942464317143,2.310479192242753e-16,1.9195962458034226e-13,2.231343980583638e-12,1.7464509416046116e-06,2.8054943546116363e-06,8.103848445219972e-12,3.943370245676823e-11,3.3145695201700837e-12,7.35994836632582e-10,1.0413287221155152e-10,1.5464703455414067e-07,7.479324476184797e-12,9.521373213190931e-09,8.138739964133242e-11,8.059578970300694e-10,1.3485961208767646e-14,5.157498975961855e-13,3.370658497162411e-08,3.72402332283054e-08,1.9118660703747073e-11,6.551756289161871e-08,1.8350742909383053e-12,1.6007763063346738e-11,1.4784583167694591e-10,5.901978284607111e-17,1.2467068877815603e-15,4.3353567658635113e-13,2.5779507243406995e-19,4.516070022922868e-15
5.110227286982253e-05,0.6355278216812024,7.1919900344692274e-06,2.4522663556443094e-06,5.0663757128712965e-06,0.0009752058296956827,0.0,0.0,9.472572118019827e-05,7.708336293214521e-06,8.270970544375841e-06,0.001300874553490114,2.5024658705505532e-11,7.075115803096238e-18,9.871084603208493e-16,6.7278011299768124e-12,3.9426343797006875e-10,1.345387226400936e-08,1.6765632535747928e-15,9.386211480647902e-21,1.4757374266833243e-20,7.238034080718568e-23,1.6016179827805081e-13,5.340304669678208e-13,2.1019434757949532e-14,2.497516836232497e-15,4.330720132238933e-23,8.583109169733336e-18,2.0298057667857173e-17,1.7194429100258966e-20,1.1168485006010957e-14,6.875616103062283e-21,1.0951320452650369e-21,1.413313612191571e-19,3.76,0.0,0.7874014793849152,0.9961274018130055,0.0023694772718066636,6.575511281115718e-09,1.635925021335861e-05,0.002745010227030551,0.0022691949866500256,2.4742891347759047e-12,7.614597556739589e-14,2.596719163648288e-06,3.3260831833755465e-07,1.64978879423113e-05,0.0019642358546661377,2.946049855363663e-06,0.0001882031311705678,1.226509915020283e-07,2.0036757299366814e-05,8.13603881338899e-05,6.993189464231128e-08,2.7488591710865982e-05,2.2757748248994555e-10,2.410783891486072e-09,7.371358264583742e-12,9.47132413616067e-06,7.773979470979952e-10,5.2237541950174307e-08,7.88821659178103e-09,3.924532593660152e-07,7.714877126680274e-13,0.0002615743542275485,2.378008506717717e-16,2.0017689493321107e-13,2.311527985264759e-12,1.7612755430133794e-06,2.869053597276096e-06,8.397406924518871e-12,4.028119782284364e-11,3.385110292438436e-12,7.531553189764963e-10,1.0571223301223973e-10,1.5471385313831626e-07,7.653423605372444e-12,9.688209276315092e-09,8.281020191410451e-11,8.318750867976178e-10,1.3846753656222628e-14,5.326399107424382e-13,3.463994235312979e-08,3.7227107762795703e-08,1.9646920266433128e-11,6.861994801457905e-08,1.868039359840882e-12,1.6005677667668383e-11,1.541542013218159e-10,6.155602397077923e-17,1.2996013123804207e-15,4.532286183276655e-13,2.699855895834059e-19,4.766035939502631e-15
5.1669732309192015e-05,0.635530442123505,7.19293979912263e-06,2.452994735601774e-06,5.09697321160355e-06,0.0009861351403715735,0.0,0.0,9.530675351667347e-05,7.804649351041835e-06,8.501848424145167e-06,0.0013153781523438206,2.561936638634072e-11,7.167188281339265e-18,9.92876794623926e-16,6.78120167195102e-12,3.98878931192868e-10,1.3843579153559153e-08,1.7587901118529569e-15,9.830418337921502e-21,1.541068258070596e-20,7.158914570214769e-23,1.6211853709952814e-13,5.504910581025754e-13,2.137133043775646e-14,2.6529370878461307e-15,4.4914968439272395e-23,8.867589084184344e-18,2.1013680643273348e-17,1.7615100296619428e-20,1.1416841567263862e-14,7.150256855367687e-21,1.155376836485833e-21,1.4820732598971379e-19,3.76,0.0,0.7873150815953778,0.996069750776793,0.0024136742583624918,6.727711953012476e-09,1.6356930943526244e-05,0.0027774004062044314,0.002284401817917639,2.473784142818705e-12,7.61356764159771e-14,2.596017625164837e-06,3.325144493234427e-07,1.6607743688849166e-05,0.002003880023755462,2.9837821155508545e-06,0.0001935095612721606,1.266524899861015e-07,2.048175091275777e-05,8.368093586564665e-05,7.087551010335671e-08,2.8136777516033842e-05,2.349890854668584e-10,2.4650231067577653e-09,7.53678413003229e-12,9.663516143315707e-06,7.975706847921857e-10,5.3444897578364026e-08,8.099219880178977e-09,4.0630879042065085e-07,7.934918597276152e-13,0.0002615592140468888,2.4465118310532707e-16,2.0866280508800677e-13,2.3938019641440983e-12,1.7759111122972396e-06,2.9331353598205284e-06,8.698685981880427e-12,4.113525444509395e-11,3.4561574006664275e-12,7.704666633706948e-10,1.0728728027340794e-10,1.5478672965515073e-07,7.829036042040916e-12,9.856228348951272e-09,8.424294453367702e-11,8.582864163743802e-10,1.42115574557379e-14,5.498665579442953e-13,3.558462073428758e-08,3.7214097916784674e-08,2.018153195851229e-11,7.182374784480212e-08,1.901229106049618e-12,1.6003617477772824e-11,1.606443380687625e-10,6.416592738550215e-17,1.3539929055062813e-15,4.736237908423968e-13,2.8257352810016788e-19,5.027267889207168e-15
5.22371917485615e-05,0.6355330551749241,7.193894471327109e-06,2.4537332787593783e-06,5.127118842674088e-06,0.0009970622878711598,0.0,0.0,9.587897369701364e-05,7.900270934011861e-06,8.737337375138781e-06,0.0013298791608186797,2.621979371699762e-11,7.259325262108175e-18,9.985968928288223e-16,6.834095561106103e-12,4.034965642323856e-10,1.4238703405889915e-08,1.843818643849813e-15,1.029077960163166e-20,1.6088188062747584e-20,7.27839453304297e-23,1.6407535526332478e-13,5.672475050096519e-13,2.1724195846020653e-14,2.815867580162378e-15,4.656129678691098e-23,9.157885814509134e-18,2.17460047942831e-17,1.8041387708883378e-20,1.1667685765865393e-14,7.433350016670414e-21,1.2182879097287475e-21,1.5532719480469412e-19,3.76,0.0,0.7872284384990015,0.9960118487611718,0.002458130452127333,6.881626837042181e-09,1.6354640453869673e-05,0.0028098309257496316,0.0022993787807081664,2.473283515260743e-12,7.612024587354365e-14,2.595324577200698e-06,3.324217829177802e-07,1.6715907223662034e-05,0.002043785141120061,3.0215228457185698e-06,0.00019888497262419744,1.3071971635559258e-07,2.0931318255890496e-05,8.603297431226644e-05,7.181110935617376e-08,2.8790267801840993e-05,2.4252171082576745e-10,2.519826348722896e-09,7.703924235502405e-12,9.857311533264415e-06,8.180039499148977e-10,5.466579117998658e-08,8.313284424261212e-09,4.2051704116688113e-07,8.157941059733521e-13,0.00026154400950897494,2.5159836167056693e-16,2.174233297626153e-13,2.4781962870806654e-12,1.790358860926476e-06,2.997732747585052e-06,9.007799093641271e-12,4.199580142987702e-11,3.5277037665702393e-12,7.879271887916109e-10,1.0885779723468135e-10,1.54865563592274e-07,8.006144273016967e-12,1.0025426216030346e-08,8.568558883054002e-11,8.851936569922373e-10,1.4580313266334846e-14,5.674318130499809e-13,3.654051910063083e-08,3.720120272976737e-08,2.0722436975470678e-11,7.513057258232252e-08,1.934642108493802e-12,1.6001582270902005e-11,1.673187166125733e-10,6.685050728716842e-17,1.4099007280468742e-15,4.947394214130218e-13,2.9556514089072396e-19,5.3001637926391766e-15
5.280465118793099e-05,0.6355356609138899,7.194853935209662e-06,2.4544818861896423e-06,5.156816600636252e-06,0.001007987274357886,0.0,0.0,9.644247758374274e-05,7.995190747255338e-06,8.977474737805488e-06,0.001344377604861239,2.6825886487825384e-11,7.351521338533157e-18,1.0042692218578854e-15,6.8864876745780045e-12,4.08116375853803e-10,1.4639204923959763e-08,1.9316967025354735e-15,1.076706561757382e-20,1.6791609614484518e-20,7.590744116830358e-23,1.6603222136516974e-13,5.843008777500015e-13,2.207799721482543e-14,2.986560109643298e-15,4.824654093253459e-23,9.454041991706085e-18,2.249522938253254e-17,1.8473313327977986e-20,1.192101350062722e-14,7.725066183858432e-21,1.2839496687725444e-21,1.6269634507857298e-19,3.76,0.0,0.7871415540307917,0.9959536996853015,0.0025028418597887302,7.037255328853799e-09,1.6352378457771597e-05,0.0028423015425403596,0.002314127862139583,2.4727873350577202e-12,7.609861640556351e-14,2.594639942265544e-06,3.3233030815177657e-07,1.682239326648062e-05,0.002083947193276565,3.059269748476323e-06,0.000204328696261522,1.348521773854253e-07,2.1385432490444343e-05,8.841625681099517e-05,7.273853581168708e-08,2.9448934792200074e-05,2.5017441637446445e-10,2.575190200778922e-09,7.872768161825128e-12,1.005270667550631e-05,8.386960122116606e-10,5.5900135324399104e-08,8.530392721580196e-09,4.3508290506682794e-07,8.383921070679509e-13,0.0002615287420412713,2.586418146030106e-16,2.2646449460839564e-13,2.564741175448076e-12,1.8046200439163825e-06,3.0628389140828848e-06,9.324859192068303e-12,4.286276943533195e-11,3.5997424455871162e-12,8.055352431535268e-10,1.104235775149713e-10,1.5495025403719974e-07,8.18473108260312e-12,1.0195798630551283e-08,8.713809586858285e-11,9.125984915781242e-10,1.4952961400300703e-14,5.853376094291853e-13,3.7507535931547825e-08,3.71884212224078e-08,2.1269576238025505e-11,7.854201500110656e-08,1.968276948948269e-12,1.599957181966194e-11,1.7417979373011093e-10,6.961077058794116e-17,1.4673436614099984e-15,5.165940053882593e-13,3.089666101111695e-19,5.585131753237362e-15
5.3372110627300475e-05,0.635538259419939,7.1958180759006715e-06,2.4552404587840377e-06,5.18607054510753e-06,0.001018910102013337,0.0,0.0,9.69973612229653e-05,8.089399058063456e-06,9.222296946169786e-06,0.0013588735101915936,2.7437591020124726e-11,7.443771179802563e-18,1.0098942526874284e-15,6.9383829811168684e-12,4.127384041426148e-10,1.5045042757045044e-08,2.0224717608076807e-15,1.125672787124775e-20,1.7522969135659864e-20,7.608686233368049e-23,1.679891063571547e-13,6.016522136350733e-13,2.243270154591272e-14,3.165270652555222e-15,4.997103704796829e-23,9.756099923535355e-18,2.3261554039299045e-17,1.8910899230376817e-20,1.2176820862179182e-14,8.025576809869178e-21,1.3524478751243028e-21,1.7032019570164688e-19,3.76,0.0,0.7870544320884358,0.9958953074383802,0.00254780452426184,7.194596840656558e-09,1.6350144665462892e-05,0.002874812005890347,0.002328651084810217,2.4722935439077657e-12,7.608970593610134e-14,2.5939636417893206e-06,3.322400139212248e-07,1.6927216796772553e-05,0.0021243622022645786,3.097020562747917e-06,0.0002098400520071458,1.3904936020625416e-07,2.184406654100281e-05,9.083053168514617e-05,7.365764258652106e-08,3.011265047210287e-05,2.5794622366688327e-10,2.6311112139925326e-09,8.043305392857275e-12,1.0249698051833032e-05,8.596451017605035e-10,5.714784150798365e-08,8.75052644332993e-09,4.5001124627480153e-07,8.612834659758857e-13,0.0002615134069207448,2.6578095147666856e-16,2.3579237455730747e-13,2.6534666939140426e-12,1.8186959577287667e-06,3.1284470624836103e-06,9.649978633509795e-12,4.3736090684173545e-11,3.672266628320512e-12,8.232892039791774e-10,1.1198442447515448e-10,1.5504069975316575e-07,8.364779560474123e-12,1.0367341319174484e-08,8.860042649221537e-11,9.40502515970854e-10,1.53294418727362e-14,6.035858403480347e-13,3.8485569263634825e-08,3.717575239772813e-08,2.1822890435772666e-11,8.205964985678458e-08,2.0021322135304232e-12,1.5997585896024378e-11,1.8123000817326307e-10,7.244771686478656e-17,1.5263404073664072e-15,5.392063051912249e-13,3.2278404398291766e-19,5.882590202074238e-15
5.393957006666996e-05,0.6355408507736313,7.19678677958741e-06,2.456008897315761e-06,5.214884796623333e-06,0.0010298307730347647,0.0,0.0,9.754372079323499e-05,8.182886682732846e-06,9.47183952625593e-06,0.001373366902299939,2.805485419775752e-11,7.536069532788835e-18,1.0154724551581907e-15,6.9897865353335945e-12,4.173626865096667e-10,1.5456175154409738e-08,2.1161908995413847e-15,1.1763709628187939e-20,1.8282514660758348e-20,7.62935750725094e-23,1.699459834911626e-13,6.193025179710775e-13,2.2788276601898373e-14,3.3522593282931057e-15,5.17351164080922e-23,1.0064101607366351e-17,2.4045178769547277e-17,1.9354167575627715e-20,1.2435104140700876e-14,8.335054160725372e-21,1.4238696334505002e-21,1.782042066052572e-19,3.76,0.0,0.7869670765318184,0.9958366758620879,0.0025930145252382906,7.353650801077843e-09,1.634793878428704e-05,0.0029073620579410046,0.0023429505045072237,2.47180394987526e-12,7.60762506477473e-14,2.5932955962105253e-06,3.3215088899689405e-07,1.703039303729458e-05,0.0021650262262419904,3.134773063758906e-06,0.00021541834922100857,1.4331073326769504e-07,2.230719311620449e-05,9.327554254777823e-05,7.45682922859019e-08,3.078128667576565e-05,2.658361197143912e-10,2.6875859098211962e-09,8.215525324874814e-12,1.044828224711657e-05,8.80849411110302e-10,5.8408820221717e-08,8.97366646897619e-09,4.6530689837209665e-07,8.844656929355993e-13,0.00026149801030152784,2.7301517446347393e-16,2.4541309235419035e-13,2.7444027425607846e-12,1.8325879382161182e-06,3.1945504470194096e-06,9.983269168149318e-12,4.4615698977566625e-11,3.745269641820204e-12,8.411874790066939e-10,1.1354015140700424e-10,1.5513679925323213e-07,8.546273108671403e-12,1.054004998741285e-08,9.007254137403324e-11,9.689072401651336e-10,1.5709694471219156e-14,6.221783593513061e-13,3.947451675220506e-08,3.7163195242397827e-08,2.238232004775976e-11,8.568503332438503e-08,2.0362064930971203e-12,1.5995624266488904e-11,1.8847178059197192e-10,7.536233832156183e-17,1.5869094881346286e-15,5.625953492612735e-13,3.3702347711368924e-19,6.192968041947646e-15
5.450702950603945e-05,0.6355434350564715,7.1977599335529365e-06,2.456787102500396e-06,5.243263532255922e-06,0.001040749289632696,0.0,0.0,9.808165255593871e-05,8.275644973559467e-06,9.726137095136555e-06,0.0013878578064432914,2.8677623496721637e-11,7.62841122343993e-18,1.0210043236333644e-15,7.040703471920848e-12,4.219892596965659e-10,1.587255961794876e-08,2.212900796786704e-15,1.2287175820529221e-20,1.9070232856092285e-20,7.891891615436088e-23,1.7190282823808413e-13,6.372527648000279e-13,2.3144690902433596e-14,3.547790361681719e-15,5.353911639318631e-23,1.0378088743176015e-17,2.4846303955868506e-17,1.980314060404912e-20,1.2695859880414183e-14,8.653671286781633e-21,1.4983033771643426e-21,1.863538783439692e-19,3.76,0.0,0.7868794911825738,0.9957778087641579,0.0026384679796963417,7.514416655016331e-09,1.63457605189582e-05,0.002939951434042226,0.002357028207964108,2.4713191791379136e-12,7.60520799505411e-14,2.592635725048844e-06,3.320629220348733e-07,1.7131937437730573e-05,0.002205935360040376,3.1725250630006803e-06,0.0002210628875327318,1.4763574729099618e-07,2.277478472936932e-05,9.575102859913855e-05,7.547035677531579e-08,3.1454715172189394e-05,2.7384305875388647e-10,2.7446107827672863e-09,8.389417273498095e-12,1.0648455940321062e-05,9.023070973788437e-10,5.968298101643271e-08,9.19979292071855e-09,4.80974663158509e-07,9.079363096125314e-13,0.00026148255515138705,2.80343872160464e-16,2.553328171095239e-13,2.8375790492851863e-12,1.84629735860946e-06,3.261142374315807e-06,1.0324841910983805e-11,4.550152970514764e-11,3.818744950955515e-12,8.59228506741435e-10,1.1509058152225079e-10,1.5523845087127857e-07,8.729195445430954e-12,1.0713920324445699e-08,9.15544010556934e-11,9.978140895797822e-10,1.6093658807094155e-14,6.411169806533271e-13,4.047427573091559e-08,3.715074872784331e-08,2.294780538141214e-11,8.941970246565871e-08,2.0704983837008136e-12,1.5993686692716717e-11,1.9590751348598425e-10,7.83556197630326e-17,1.6490692466945337e-15,5.867804309329563e-13,3.516908671191032e-19,6.51670479073794e-15
