Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57)
1.2114977123375286e-08,0.7268758942099566,9.390215284649214e-08,4.5198163912960384e-10,6.874412725555753e-10,4.979693936188264e-08,0.0,0.0,1.713513575903194e-07,2.0276757176664177e-11,1.4084970597589214e-12,9.13114477819445e-09,3.817956054627785e-20,2.4348408568609803e-25,1.8413622199162313e-18,1.700171256309816e-17,5.1515123586517754e-17,8.49920639755004e-20,8.132887911320183e-27,8.504680800725667e-34,7.463063087654339e-36,2.457242298349838e-35,1.0544750830369601e-19,4.331991440456065e-28,1.863670075832813e-22,3.389263841232905e-33,6.700712728896702e-36,2.051571047945604e-34,1.6624053406671664e-35,3.402378159870635e-36,5.978863772306491e-25,4.1539356268956656e-35,1.0163659567320547e-37,1.4650354394340423e-39,3.76,0.0,0.7389490227453483,0.9992035327285478,5.0557167146027755e-11,2.648593547434423e-19,7.719447801613263e-06,7.82393249086773e-06,1.7445347730951951e-07,1.2937080142468945e-13,5.07377303670039e-14,9.034627763808647e-08,4.6286056240135284e-09,3.973206896205415e-11,3.7696106001828325e-11,3.951839091387444e-12,3.972011759228616e-16,9.85983083517025e-18,4.7925196135376144e-08,7.843232673297921e-16,1.934418583039108e-16,4.810804334579849e-11,1.8358205137699367e-21,1.4176456578206115e-13,1.2884138960333278e-14,1.6685630882803924e-14,6.764682193417747e-18,2.4039179211644044e-17,4.1937350335826435e-16,8.079812319840728e-15,5.0594334306095666e-24,0.0007961954499197427,6.180297592838515e-27,8.601135809753113e-24,2.7703242170452055e-23,5.784265161639185e-12,6.175254396155759e-15,4.370170794480224e-22,1.9411192548749763e-17,3.6451506223537384e-19,2.597731403341546e-19,1.61039017917173e-19,2.89457857246622e-10,9.198609571311406e-23,2.152663592811793e-17,3.1216308578956734e-21,2.4799985789597246e-23,5.506686336708711e-23,1.702933138748617e-25,1.9803066353062572e-18,1.4374589857252946e-10,1.4888945039622743e-22,1.9671737534427512e-19,1.3020695739097219e-21,5.33772024190187e-12,5.278171273276302e-21
1.2637568112280965e-08,0.7268759391674856,1.0203282946909704e-07,5.100539628392381e-10,7.634526312473861e-10,5.2114638237063383e-08,0.0,0.0,1.7874557930625947e-07,2.2062716572750147e-11,1.598016258369961e-12,1.018870289162867e-08,4.516430492558014e-20,3.0418518044484538e-25,2.1092959967538417e-18,1.9279614301536636e-17,5.855866782573253e-17,1.0056074346179588e-19,1.0035099722141025e-26,1.0598656622007761e-33,1.004279174652671e-35,3.2919204014436484e-35,1.236041358272874e-19,5.69564650418316e-28,2.192923877979637e-22,4.526519766717683e-33,9.045539755385317e-36,2.757688797642459e-34,2.2390932246278254e-35,4.5775496919155774e-36,7.271963968362268e-25,5.482798749308019e-35,1.3781296422495019e-37,2.044319454512759e-39,3.76,0.0,0.7389486755217701,0.9992035165152495,5.843299714241856e-11,3.1388989687050603e-19,8.047972697854541e-06,8.161718525721815e-06,1.8230754493142756e-07,1.394814727151988e-13,5.29466837574282e-14,9.801062974841504e-08,5.196258527952198e-09,4.2999918144948724e-11,4.105328064676129e-11,4.365585768703991e-12,4.3627481505626724e-16,1.1195350563098895e-17,4.999239861525011e-08,8.836066128245361e-16,2.1227860802268849e-16,5.233487013228139e-11,2.1254405523637245e-21,1.5458158359641432e-13,1.3517921987944581e-14,1.8384051329310372e-14,7.689554793520234e-18,2.774206491102096e-17,4.7541102874568e-16,8.817078435097788e-15,5.900589662330804e-24,0.0007961954360995277,7.066395718426108e-27,9.783889941727405e-24,3.342466129732989e-23,6.100873873590306e-12,6.7807147358810184e-15,4.978066393386682e-22,2.200517426908458e-17,4.1712919870399623e-19,3.0720133405214926e-19,1.927700458081677e-19,3.1477676202451267e-10,1.1268346368374462e-22,2.4791304710833138e-17,3.7213183295896534e-21,3.0541676808205187e-23,6.386806850468412e-23,2.0189268750253643e-25,2.2501230835970874e-18,1.6185252219615473e-10,1.7204180163016786e-22,2.239648783476745e-19,1.5429570996266195e-21,5.611984795750821e-12,6.01359876531393e-21
1.3160159101186645e-08,0.7268759841332287,1.1048870546333873e-07,5.728305955637354e-10,8.445114085628626e-10,5.445353910733612e-08,0.0,0.0,1.861402595910668e-07,2.3923968724308835e-11,1.8037512420726465e-12,1.1321712178741668e-08,5.3143035608419117e-20,3.76947311805584e-25,2.406057084332117e-18,2.1752110638890566e-17,6.622946841952666e-17,1.1817471638093762e-19,1.2276717783042227e-26,1.3111894910232065e-33,1.33612581737644e-35,4.3580285902972936e-35,1.4391762034372886e-19,7.408994993642189e-28,2.5629953930607507e-22,5.975922366235487e-33,1.2081700933917423e-35,3.663098065819595e-34,2.9802880204785416e-35,6.08605059398119e-36,8.779271237466136e-25,7.153392872086534e-35,1.846985142786176e-37,2.8189830883581958e-39,3.76,0.0,0.7389483282519462,0.9992034999315952,6.716181180387132e-11,3.6947861538748487e-19,8.376132095006682e-06,8.49953972807044e-06,1.9020781205623921e-07,1.4986752304098075e-13,5.5153249172604753e-14,1.0596219574218824e-07,5.804003104069751e-09,4.638106216626797e-11,4.455864203740164e-11,4.8079620340680874e-12,4.775430940267732e-16,1.2647449483487218e-17,5.20595933683703e-08,9.909552989133375e-16,2.321179980469491e-16,5.673852910506487e-11,2.445167016052574e-21,1.6794475393873421e-13,1.4156539076325942e-14,2.0193392256416825e-14,8.696262448009929e-18,3.184322479937805e-17,5.362087547105396e-16,9.58874415328683e-15,6.839436611853869e-24,0.0007961954219764971,8.035056608777738e-27,1.1072262540781631e-23,4.0052309067553474e-23,6.425868100165405e-12,7.421258723999459e-15,5.642668143337867e-22,2.4818068576636034e-17,4.748395129352098e-19,3.6081051670185863e-19,2.291163542728113e-19,3.411406335714321e-10,1.3686683600512396e-22,2.841196887338391e-17,4.407151114756573e-21,3.734475200310901e-23,7.359371110663159e-23,2.377510807302836e-25,2.54375023674465e-18,1.8130992145500136e-10,1.9755900880562592e-22,2.5367920990510046e-19,1.8169788606940752e-21,5.886110199973617e-12,6.816345598086784e-21
1.3682750090092324e-08,0.7268760291074895,1.1926835448080843e-07,6.404849859940927e-10,9.307487656736877e-10,5.681447224153234e-08,0.0,0.0,1.935354227325932e-07,2.5860506271963543e-11,2.0263572107515953e-12,1.2532478679991354e-08,6.221997882303434e-20,4.636312137697848e-25,2.7336631716102696e-18,2.442731886921983e-17,7.45569952536762e-17,1.3800615881385043e-19,1.4901021714085655e-26,1.6110599832741313e-33,1.7590175182909542e-35,5.70658070503812e-35,1.6653641828203873e-19,9.543165110568627e-28,2.9769619117041277e-22,7.805752527916629e-33,1.5978088290145412e-35,4.81284368988864e-34,3.923738462107318e-35,8.003777734962116e-36,1.0526592449081967e-24,9.23400479414123e-35,2.4488939748399436e-37,3.844635731610321e-39,3.76,0.0,0.7389479809333727,0.9992034829763152,7.679915370931411e-11,4.321979390527792e-19,8.70392639807243e-06,8.837397663813213e-06,1.9815678236029716e-07,1.6051948610346638e-13,5.73574270215215e-14,1.1419823192128496e-07,6.452580376213127e-09,4.987426607377658e-11,4.8213064907987304e-11,5.280322993484103e-12,5.210568141787034e-16,1.4221288880629584e-17,5.4126780423034216e-08,1.1066926667459213e-15,2.5297489525822746e-16,6.13188878117402e-11,2.7966262718721386e-21,1.8185296572058232e-13,1.4799980390295715e-14,2.211853243454686e-14,9.788499520139078e-18,3.636910064793656e-17,6.019617811979268e-16,1.0395093597784353e-14,7.882758379300483e-24,0.0007961954090219659,9.090138333599219e-27,1.2471084945693332e-23,4.768790818075066e-23,6.7595781442133335e-12,8.097946457244773e-15,6.367108341810295e-22,2.785835290924573e-17,5.379216493481796e-19,4.211086220325948e-19,2.705319152748682e-19,3.6854753965732434e-10,1.649398895988549e-22,3.241499233665971e-17,5.187878404297818e-21,4.5363112675663536e-23,8.429173088038452e-23,2.782510927790732e-25,2.8622724216281175e-18,2.0215078835334357e-10,2.2556672913813177e-22,2.8597724417483045e-19,2.1273295455135797e-21,6.160059887567397e-12,7.68968925332213e-21
1.4205341078998003e-08,0.7268760740905685,1.2837035508562568e-07,7.131895505829753e-10,1.02229394704618e-09,5.919826431877763e-08,0.0,0.0,2.0093109291058128e-07,2.7872322105251543e-11,2.266488159539249e-12,1.3823287379859699e-08,7.250639013021695e-20,5.663129188119062e-25,3.0941888675812646e-18,2.7313409987256272e-17,8.357116047199881e-17,1.6023446080493034e-19,1.7954775188932258e-26,1.9668785708614712e-33,2.2932742570632603e-35,7.397195345047088e-35,1.9161210485412197e-19,1.2180323247970939e-27,3.437995407400274e-22,1.0095749729947649e-32,2.0936937246001228e-35,6.259859408753882e-34,5.113955345158801e-35,1.0420073637142687e-35,1.2541835238673994e-24,1.1802986939252793e-34,3.2148753369013923e-37,5.190038906526781e-39,3.76,0.0,0.7389476335635209,0.9992034656506569,8.74019797417957e-11,5.026467707814238e-19,9.031356011552804e-06,9.175293927010063e-06,2.0615698413012976e-07,1.7142819885903796e-13,5.955921778383949e-14,1.2271601750631776e-07,7.142682155855321e-09,5.3478377783337635e-11,5.2017469739065273e-11,5.784073678008083e-12,5.668679443359988e-16,1.5922084177259432e-17,5.619395980785145e-08,1.2311433310342382e-15,2.7486415710440705e-16,6.607581391581953e-11,3.1814595732535342e-21,1.9630511011359095e-13,1.5448236118181356e-14,2.4164558650494707e-14,1.0969996342360921e-17,4.1346973735667697e-17,6.72866236868073e-16,1.1236414379661236e-14,9.037506410435903e-24,0.0007961953961912782,1.0235514910319253e-26,1.398522819238208e-23,5.644000577606794e-23,7.1023332730981215e-12,8.81187227322082e-15,7.154621385497982e-22,3.113446101726294e-17,6.066557252101515e-19,4.886225416954371e-19,3.174960254696972e-19,3.9699555075604577e-10,1.9733286965950816e-22,3.682799325300433e-17,6.072833970455197e-21,5.476801516857675e-23,9.600976106006244e-23,3.2379578984707453e-25,3.2067873522631174e-18,2.2440639204321283e-10,2.5619197759523624e-22,3.2097710859428096e-19,2.4774041848535624e-21,6.433805439900926e-12,8.636948341468189e-21
1.4727932067903683e-08,0.7268761190827645,1.3779329074035038e-07,7.911156777038261e-10,1.1192743028649636e-09,6.160573844060974e-08,0.0,0.0,2.083272941971091e-07,2.9959409361480306e-11,2.524796880550852e-12,1.5196402356674855e-08,8.412073339659215e-20,6.873013551604049e-25,3.489763958559856e-18,3.0418614281886834e-17,9.330233588026714e-17,1.8504629203936292e-19,2.1488353474774554e-26,2.386889610446526e-33,2.962801867678033e-35,9.499144913815147e-35,2.192992938948965e-19,1.5414905318356412e-27,3.9493620773086735e-22,1.2938502856706747e-32,2.719894322806699e-35,8.065989932846671e-34,6.603119653470286e-35,1.343950207611021e-35,1.4855115104653899e-24,1.494976208853627e-34,4.181780570059641e-37,6.939632470286042e-39,3.76,0.0,0.7389472861398402,0.9992034479559883,9.902864038827267e-11,5.814508897726185e-19,9.358421339448044e-06,9.513230138005543e-06,2.1421096841773532e-07,1.8258479182655138e-13,6.175862200682412e-14,1.3151285444815515e-07,7.87495306576725e-09,5.719232692325171e-11,5.597282319568479e-11,6.3206686396895745e-12,6.150296867218819e-16,1.7755108245902385e-17,5.8261131551761504e-08,1.364633217068982e-15,2.978006614847492e-16,7.100917519683864e-11,3.601323682394796e-21,2.1130008054649613e-13,1.6101296469945812e-14,2.633676805998623e-14,1.2244520980752958e-17,4.6804973931836915e-17,7.491194154702203e-16,1.2112997792919527e-14,1.0310795257498242e-23,0.0007961953823194794,1.147507663292425e-26,1.5619603527905435e-23,6.642412071677829e-23,7.454461741423224e-12,9.564164828420811e-15,8.008548164901961e-22,3.465478318313764e-17,6.813262579218554e-19,5.638980051707468e-19,3.705138214773419e-19,4.264827400423368e-10,2.3450299483799363e-22,4.16798749964413e-17,7.071959773953195e-21,6.574961550680932e-23,1.0879508947768384e-22,3.748095209113539e-25,3.57840681255167e-18,2.481066187034169e-10,2.8956319245386685e-22,3.5879819737452e-19,2.8708056153767677e-21,6.707324782201242e-12,9.661482923283674e-21
1.5250523056809364e-08,0.7268761640843722,1.4753574979155128e-07,8.744337317965167e-10,1.2218153111792208e-09,6.403771414306241e-08,0.0,0.0,2.1572405055701527e-07,3.212176142458836e-11,2.801934964617508e-12,1.6654066931480676e-08,9.718885299112879e-20,8.291567884201783e-25,3.9225716996624765e-18,3.375122690835641e-17,1.037813701886458e-16,2.126356730162518e-19,2.5555870173655138e-26,2.8802448488821344e-33,3.7955724404416966e-35,1.209248968651123e-34,2.4975556879852873e-19,1.9354937697476284e-27,4.514422030984103e-22,1.6440951826010864e-32,3.5048950789246745e-35,1.0303105192321741e-33,8.452077690549756e-35,1.7183789283899086e-35,1.7498866291784496e-24,1.8775886595793654e-34,5.393158561237412e-37,9.196441176398177e-39,3.76,0.0,0.738946938659758,0.9992034298922214,1.1173885928189258e-10,6.69263369109105e-19,9.685122785258577e-06,9.851207941630182e-06,2.223213072720923e-07,1.939806797052728e-13,6.39556403036217e-14,1.4058606724101075e-07,8.649992486174201e-09,6.101512366085259e-11,6.00801385325046e-11,6.89161154905399e-12,6.655965442008757e-16,1.9725694733183022e-17,6.032829568405167e-08,1.507489599804906e-15,3.2179933624100047e-16,7.611883955047563e-11,4.0578915778300686e-21,2.2683677270325362e-13,1.6759151674113136e-14,2.8640670709861664e-14,1.3615881040040272e-17,5.2772089300575354e-17,8.3091991168275915e-16,1.3025139010451494e-14,1.1709898539583766e-23,0.0007961953676970086,1.2812730462196686e-26,1.7379162948950917e-23,7.776288668022317e-23,7.816290813792582e-12,1.0355987176834345e-14,8.932340448702947e-22,3.842766643969949e-17,7.622220930893751e-19,6.4749946035323755e-19,4.3011680903903403e-19,4.5700718338885775e-10,2.7693483236691706e-22,4.7000856732977796e-17,8.195829932336266e-21,7.851862474503899e-23,1.2269462620167304e-22,4.317387999782415e-25,3.978257343310232e-18,2.7328001040253396e-10,3.2581030472436014e-22,3.995611858000823e-19,3.311352014965378e-21,6.980600799539936e-12,1.076669484748114e-20
1.5773114045715045e-08,0.7268762090956847,1.5759632545516964e-07,9.633130574996454e-10,1.3300405997765174e-09,6.649500740871443e-08,0.0,0.0,2.2312138584829928e-07,3.4359371924010475e-11,3.0985528030174357e-12,1.8198503816065238e-08,1.1184413936401213e-19,9.947101072991346e-25,4.3948471398062145e-18,3.731961343481614e-17,1.1503960609390485e-16,2.4320405170628025e-19,3.021530316957757e-26,3.45707045398922e-33,4.824150739582337e-35,1.526930109394344e-34,2.831414239403787e-19,2.41234513355136e-27,5.1366291194380395e-22,2.0726004872809634e-32,4.482225667081484e-35,1.3054312242754772e-33,1.073142892206423e-34,2.179394116595749e-35,2.05079565478546e-24,2.3396173677206562e-34,6.900219999096634e-37,1.2085403915998481e-38,3.76,0.0,0.7389465911206824,0.99920341145879,1.2559371298334003e-10,7.667650086581147e-19,1.0011460751985896e-05,1.0189229005475641e-05,2.3049059204377008e-07,2.0560755229265167e-13,6.615027335168439e-14,1.4993300273710343e-07,9.46835642652179e-09,6.494585751354288e-11,6.43404759672752e-11,7.498454794154072e-12,7.186243888497247e-16,2.1839241394185092e-17,6.239545223437506e-08,1.660041145001499e-15,3.468751882723271e-16,8.140467498869535e-11,4.552853230502816e-21,2.4291408451851564e-13,1.7421791977825416e-14,3.108199222724822e-14,1.5087925505081417e-17,5.927817622154308e-17,9.184677562978938e-16,1.3973137280548168e-14,1.3242245095950056e-23,0.0007961953530938934,1.4252400462810456e-26,1.9268899760546875e-23,9.05861915209944e-23,8.18814678759288e-12,1.118853684915311e-14,9.929565260067173e-22,4.2461414787138225e-17,8.4963633337356595e-19,7.400099547886647e-19,4.968634074803166e-19,4.885669593633497e-10,3.251406447188411e-22,5.2822503647800426e-17,9.455675028611958e-21,9.330808055972695e-23,1.3775487703708122e-22,4.950532575216015e-25,4.407480933001537e-18,2.999538029731951e-10,3.6506481051869973e-22,4.4338804533587115e-19,3.8030845014821205e-21,7.253620250712683e-12,1.1956028104484913e-20
1.6295705034620726e-08,0.7268762541169919,1.67973615801711e-07,1.0579219837688718e-09,1.4440719677877835e-09,6.897843067870292e-08,0.0,0.0,2.3051932382251222e-07,3.667223473354727e-11,3.4152995892055135e-12,1.9831915260208192e-08,1.2822768815271584e-19,1.1870829523701493e-24,4.908875479621071e-18,4.113221535917708e-17,1.2710889720242607e-16,2.7696038568479797e-19,3.552861978470858e-26,4.12853662361108e-33,6.086269534744565e-35,1.9134978652619263e-34,3.1962021602457375e-19,2.9859992725631894e-27,5.819530897593674e-22,2.5934276524460564e-32,5.691156997822718e-35,1.641527061496396e-33,1.3522712564911778e-34,2.743254752923091e-35,2.391980583503464e-24,2.8939878504045885e-34,8.762908911227838e-37,1.5757171207545636e-38,3.76,0.0,0.7389462435200037,0.9992033926558541,1.4065561099822982e-10,8.746647831270086e-19,1.0337435642133488e-05,1.0527295018240858e-05,2.3872143175980837e-07,2.174573656921675e-13,6.83425218903049e-14,1.5955102996283688e-07,1.0330559325701944e-08,6.898369614624019e-11,6.875494302400827e-11,8.142799081216839e-12,7.741705318680031e-16,2.4101213434183385e-17,6.446260123276866e-08,1.8226179524099152e-15,3.7304333229162657e-16,8.686654963990154e-11,5.0879164360384515e-21,2.5953091617162833e-13,1.8089207648620674e-14,3.366667667313474e-14,1.6664546615008413e-17,6.635397002115462e-17,1.0119645506385614e-15,1.4957296123797865e-14,1.4915415330283507e-23,0.0007961953385539147,1.5798028287601152e-26,2.1293849162673538e-23,1.050313133397791e-22,8.570355015782828e-12,1.206304593258493e-14,1.1003909247039184e-21,4.676428940869985e-17,9.438662681093235e-19,8.420310175562765e-19,5.713395107240847e-19,5.211601492258043e-10,3.796607092401241e-22,5.917775689874602e-17,1.0863406743029878e-20,1.1037524075825807e-22,1.5402192226848106e-22,5.6524666393372155e-25,4.867235711640173e-18,3.2815396292255024e-10,4.074598457687777e-22,4.90402059543175e-19,4.350274788274403e-21,7.526372907041215e-12,1.3232969196368279e-20
1.7340887012432084e-08,0.7268763441907367,1.896727570082028e-07,1.2649968999870638e-09,1.6900311224176027e-09,7.402689936076938e-08,0.0,0.0,2.453171022960219e-07,4.152369399325272e-11,4.1117708000103895e-12,2.33743693926562e-08,1.667833764376411e-19,1.6663562332632668e-24,6.071572871924567e-18,4.9524243823464054e-17,1.538107140386306e-16,3.5491084247228216e-19,4.8385463807844896e-26,5.8057338742610055e-33,9.491852015025827e-35,2.9430013456919e-34,4.0252414492768153e-19,4.488795203587183e-27,7.382078218370421e-22,3.97830993655288e-32,8.99446279798319e-35,2.5420786783503923e-33,2.103006362519979e-34,4.256913377276989e-35,3.2114973007680208e-24,4.339446315367519e-34,1.384617906415324e-36,2.620807768508568e-38,3.76,0.0,0.7389455481233196,0.99920335394246,1.7465672502473444e-10,1.1246383403385684e-18,1.0988297800218972e-05,1.1203568741578572e-05,2.5537829139713235e-07,2.4179492075195367e-13,7.271986869090686e-14,1.7958994549089198e-07,1.218834206040258e-08,7.737774182871301e-11,7.805093441813179e-11,9.5506328163156e-12,8.930545858144383e-16,2.909265181723434e-17,6.859687669594161e-08,2.1791752013079366e-15,4.287176635847379e-16,9.831788967795084e-11,6.2852732251232824e-21,2.9437875090535073e-13,1.9438326263449908e-14,3.9291021418544095e-14,2.014731550986148e-17,8.234208286846074e-17,1.2176200445734056e-15,1.70353321571231e-14,1.8715286109688746e-23,0.0007961953094887035,1.9223015305837432e-26,2.5769739847997858e-23,1.3937386159546452e-22,9.367125061690224e-12,1.3943043948956534e-14,1.3399325655634786e-21,5.621024940460491e-17,1.1539828965796435e-18,1.0771026694352782e-18,7.459647136604195e-19,5.894391090982113e-10,5.099464572494021e-22,7.362790469701736e-17,1.417373291251589e-20,1.525053916466086e-22,1.9035850471854715e-22,7.283729624779396e-25,5.883056251941676e-18,3.892311169773824e-10,5.022127134004085e-22,5.944913499041906e-19,5.629314998547299e-21,8.071048444979142e-12,1.606383582535876e-20
1.8281550792462307e-08,0.7268764252941434,2.1027118301608848e-07,1.472627583902105e-09,1.9324363501491937e-09,7.866796411276911e-08,0.0,0.0,2.586374002076074e-07,4.614731373305574e-11,4.813924136255841e-12,2.6888550291742922e-08,2.0897264771449739e-19,2.2274543849964127e-24,7.284691189801543e-18,5.799871887605534e-17,1.8094676319093176e-16,4.382222978376404e-19,6.290062291150365e-26,7.774929326809156e-33,1.3863380461010487e-34,4.243411968041085e-34,4.894117308207355e-19,6.352122027634802e-27,9.03346005414338e-22,5.724652390570487e-32,1.3299840709675014e-34,3.688080829686063e-33,3.0627721465659375e-34,6.187572694680958e-35,4.130014415836043e-24,6.1199629964202515e-34,2.0462490564568356e-36,4.0494662744768384e-38,3.76,0.0,0.7389449220291314,0.9992033178415906,2.1003850943127208e-10,1.392882168685559e-18,1.1572836048344425e-05,1.1812386136460663e-05,2.7060646501689577e-07,2.643856390313599e-13,7.665133439232452e-14,1.9852615684356477e-07,1.4014645236596432e-08,8.529188818611135e-11,8.695653972044777e-11,1.0962970285304198e-11,1.0092697769514648e-15,3.4148887481354614e-17,7.231769909502486e-08,2.5377056879632727e-15,4.827150362939247e-16,1.0922482927410734e-10,7.51757111582952e-21,3.2757597241084724e-13,2.0668767553328947e-14,4.4907446218154195e-14,2.3679460038398697e-17,9.900651964522025e-17,1.4251147172771672e-15,1.9032373111084664e-14,2.2695818061564863e-23,0.0007961952807053533,2.270780185040272e-26,3.0311862000212924e-23,1.7736191024577132e-22,1.0122868222440857e-11,1.5791614030648913e-14,1.5858536092719273e-21,6.571403235137729e-17,1.369463218729254e-18,1.3276020981544663e-18,9.360233963458783e-19,6.544052547000982e-10,6.548018816610166e-22,8.881765785962258e-17,1.7793130210298628e-20,2.013635035418055e-22,2.2764173440021854e-22,9.042010063915276e-25,6.913684932288247e-18,4.496564908871077e-10,5.996028454802004e-22,7.003360350632066e-19,7.0179655367601e-21,8.56028223692643e-12,1.894709559880007e-20
