Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097)
7.815340629927708e-07,0.08418449097053854,3.76,0.0,0.4522018677879643,0.9739960957227579,0.01118390432761613,0.0,0.00014058087057582282,0.030576614291397602,0.0008166396068466084,0.02410082267716641,1.5201133465834227e-08,3.014174591062903e-10,0.0003898944375649168,0.0003827930252226643,0.010804649617694737,0.013821093137269766,0.0010963576605768537,2.6776493077533572e-05,0.00040838417492910877,8.580770887863227e-05,0.005705225643070249,0.0006755446617807528,0.001706543938183631,1.238244450898525e-05,0.001360056263880003,0.0006719164518345668,6.322189538671518e-07,1.4174086477398876e-08,0.0006128143799389608,4.477067268615645e-05,0.00017216844496701484,2.4270588179505434e-06,5.006886638413086e-06,0.0007804664742409051,0.0014560843989841104,1.0600295408225061e-07,1.5473619266434098e-10,3.4974497088072754e-06,5.781580998609923e-07,2.126401978487242e-05
7.956743286972879e-07,0.08419197344962318,3.76,0.0,0.4511435105179282,0.9734678155807535,0.011488261706245582,0.0,0.000141748178144067,0.031160593864466072,0.0008146517832234186,0.024361752641399247,1.5154328890871164e-08,3.004934069240267e-10,0.00039137348715982163,0.0003806967031405934,0.01101682865502086,0.014072026427487866,0.0011034696894817511,2.660309654896072e-05,0.0004114147611824182,8.668830182523681e-05,0.0059049858254046905,0.0006867777367251189,0.001785177759490956,1.3050836988215251e-05,0.0014184899395032749,0.0007056047065523853,6.386459390719277e-07,1.493019223904258e-08,0.0006367534707698648,4.5306020393886405e-05,0.0001828290523364577,2.4810215047771376e-06,5.245318771622657e-06,0.0007976444283444591,0.001455294646255507,1.110253002920347e-07,1.631274195416737e-10,3.6139885193797007e-06,6.036872862324762e-07,2.219833080065857e-05
8.09814594401805e-07,0.0841994299568548,3.76,0.0,0.450085618520562,0.972938396358447,0.011794395379400547,0.0,0.00014289074836171037,0.031745198366271404,0.0008126814259926882,0.024614820442177686,1.510788930416843e-08,2.9957650432665663e-10,0.00039282974229075754,0.0003786466916344896,0.011228800214396381,0.0143221702957022,0.0011102289292622381,2.6433349832200293e-05,0.00041437380078601486,8.753957032170217e-05,0.0061069370457872965,0.000697804420499388,0.0018651336657303462,1.3734721494095977e-05,0.0014780261022333554,0.0007401208821356606,6.448580041429115e-07,1.570305821014338e-08,0.0006609798825880382,4.58182115157933e-05,0.00019389939020740633,2.5339792156972728e-06,5.488839011629757e-06,0.0008147958192012925,0.0014545032010455275,1.161540888805608e-07,1.7175710970076145e-10,3.733075730536021e-06,6.299318910478446e-07,2.3159497171402554e-05
8.23954860106322e-07,0.0842068610805583,3.76,0.0,0.4490282673276007,0.9724078874861443,0.012102240187213384,0.0,0.00014400904098021551,0.03233042130998312,0.0008107282613500513,0.02486014833738881,1.5061809790986797e-08,2.986666621609031e-10,0.000394263353430859,0.00037664172010409076,0.01144054988631667,0.01457153221458817,0.0011166469390524987,2.626715522014035e-05,0.0004172623326760044,8.836200307281856e-05,0.006311015665693828,0.0007086292371188472,0.0019463595966006473,1.4433662092699638e-05,0.0015386525190661895,0.0007754570718575536,6.508587780692614e-07,1.6492151368430574e-08,0.00068548008974866,4.630760572329797e-05,0.0002053842108220085,2.5859064196561034e-06,5.737381556328462e-06,0.0008319167947927084,0.0014537101259229268,1.213879394700372e-07,1.806238295046957e-10,3.854725191106751e-06,6.568977349112135e-07,2.4147843202721947e-05
8.380951258108391e-07,0.08421426741704945,3.76,0.0,0.4479715306406335,0.9718763375091097,0.012411732376582132,0.0,0.00014510351918940986,0.03291625520476078,0.0008087920132747537,0.025097861140609537,1.501608537481773e-08,2.977637916043539e-10,0.00039567448738128414,0.00037468054547660053,0.011652063511776457,0.014820119543133933,0.0011227351006879286,2.6104417222300284e-05,0.0004200814204696936,8.915609716114431e-05,0.0065171590064235,0.0007192567911386453,0.002028803104703244,1.5147211604730834e-05,0.0016003570018544317,0.0008116049459582737,6.566519478645827e-07,1.7296927125007785e-08,0.0007102406357367522,4.677458724323938e-05,0.00021728803736596815,2.636780609236023e-06,5.990880593822194e-06,0.0008490036168648151,0.001452915481624621,1.267254719233487e-07,1.8972596172472175e-10,3.9789481114822504e-06,6.845900796526821e-07,2.516367243522989e-05
8.522353915153561e-07,0.08422164956920483,3.76,0.0,0.44691548031736894,0.9713437940454885,0.012722809600988802,0.0,0.0001461746487435055,0.033502691634058335,0.0008068724040101605,0.025328085909678378,1.4970711037041918e-08,2.96867770592035e-10,0.00039706332632927064,0.00037276195216274035,0.011863327189992329,0.01506793952590279,0.001128504605921481,2.5945042554340385e-05,0.0004228321499159783,8.99223568607754e-05,0.0067253053741742515,0.0007296917382699237,0.002112411478938428,1.5874913200073592e-05,0.001663127413107977,0.0008485557787120044,6.622412539850288e-07,1.811683116052179e-08,0.000735248154380988,4.721956214014642e-05,0.00022961516533279646,2.6865821844143672e-06,6.249270399105748e-06,0.00086605266044055,0.0014521193644797638,1.3216530831936067e-07,1.9906172618070865e-10,4.1057531095510675e-06,7.130136246648133e-07,2.6207267145817158e-05
8.663756572198732e-07,0.08422900814507153,3.76,0.0,0.44586018636166586,0.9708103038547256,0.013035410918176539,0.0,0.00014722289713860475,0.034089721329975786,0.0008049691545251089,0.025550951647185002,1.4925681709647633e-08,2.9597850586045546e-10,0.00039843006692276905,0.0003708847519642077,0.012074327285288788,0.01531499929249985,0.0011339664450561741,2.578894012432561e-05,0.0004255156264186592,9.066129252778294e-05,0.006935394082446636,0.0007399387589162403,0.002197131861721,1.6616301928210767e-05,0.001726951670446904,0.000886300474839612,6.676304751883635e-07,1.895130124323825e-08,0.0007604893896984466,4.764295573101609e-05,0.00024236966423609428,2.7352943352819207e-06,6.5124854170136515e-06,0.0008830604131868182,0.0014513218344322277,1.377060746052231e-07,2.0862918463423288e-10,4.235146262214551e-06,7.421725050713611e-07,2.7278887938299902e-05
8.805159229243903e-07,0.0842363437565139,3.76,0.0,0.4448057169171623,0.9702759128107824,0.013349476785811628,0.0,0.00014824873284233016,0.034677334243780104,0.0008030819849553097,0.025766589013062786,1.4880992289290369e-08,2.9509591437017677e-10,0.0003997749193460853,0.00036904778393580153,0.012285050433176677,0.015561305857232867,0.00113913139693238,2.563602101591579e-05,0.0004281329726381399,9.137341956122099e-05,0.007147365471845137,0.0007500025344545166,0.0022829113599956625,1.737090618270964e-05,0.0017918177498686093,0.0009248295952463223,6.728234230592596e-07,1.9799768958227228e-08,0.0007859512143977589,4.804521013120603e-05,0.0002555553796468514,2.7829029222155024e-06,6.7804603326462305e-06,0.0009000234746457313,0.0014505229393164622,1.4334640204430426e-07,2.184262371750228e-10,4.367131161967426e-06,7.720702916778224e-07,2.837877341985824e-05
8.946561886289073e-07,0.08424365701792236,3.76,0.0,0.44375213826432464,0.9697406658372285,0.013664949055262094,0.0,0.0001492526245496254,0.03526551961271275,0.0008012106150151434,0.025975130049526552,1.4836637661836286e-08,2.9421986703585957e-10,0.0004010981064017892,0.00036724991421306587,0.012495483545656848,0.015806866118958398,0.001144010020204968,2.5486198468480135e-05,0.0004306853261595824,9.20592573515623e-05,0.007361160927335917,0.0007598877260960724,0.0023696971500648226,1.8138249097863042e-05,0.001857713687978625,0.0009641333820646769,6.778239407451721e-07,2.066166126591787e-08,0.0008116206470698515,4.8426781929827806e-05,0.0002691759355332226,2.8293963547597683e-06,7.05313012993197e-06,0.0009169385553383943,0.0014497227783852164,1.4908492841244876e-07,2.2845064919377208e-10,4.501708977894619e-06,8.027099925288273e-07,2.9507139959563616e-05
9.087964543334244e-07,0.08425094854497157,3.76,0.0,0.4426995148207396,0.9692046069975302,0.013981770963621217,0.0,0.0001502350404876663,0.03585426602320091,0.0007993547643901142,0.02617670791829947,1.4792612689655906e-08,2.933502656221837e-10,0.00040239986262122375,0.0003654900358000418,0.012705613815777944,0.01605168686110121,0.0011486126458479433,2.533938785464079e-05,0.00043317383724683764,9.271932830838821e-05,0.007576722893109259,0.000769598956158396,0.002457436576268498,1.8917849876279204e-05,0.0019246275833205767,0.0010042017829846577,6.826358875387254e-07,2.1536402076666402e-08,0.0008374848680891025,4.87881399927532e-05,0.0002832347368807359,2.874765471385187e-06,7.330430140120262e-06,0.0009338024757497569,0.0014489214116038822,1.5492029893513375e-07,2.387000588204649e-10,4.638878520675672e-06,8.34094056020269e-07,3.066418152527983e-05
9.229367200379415e-07,0.08425821895341709,3.76,0.0,0.44164790914449936,0.9686677794846891,0.014299887124087094,0.0,0.0001511964477785699,0.036443561470600246,0.0007975141531136042,0.026371456650087353,1.4748912220535214e-08,2.9248703713145426e-10,0.0004036804333847466,0.0003637670683207844,0.01291542872147743,0.016295774751832772,0.0011529493708220277,2.519550665563291e-05,0.00043559966669079583,9.335415698404427e-05,0.007793994885130654,0.000779140791584109,0.002546077243578641,1.970922504739519e-05,0.0019925475969325744,0.0010450244748580178,6.872631331429632e-07,2.2423413760055105e-08,0.0008635312342639049,4.9129763391071836e-05,0.0002977349725714133,2.919003419178536e-06,7.612296081355831e-06,0.0009506121652031034,0.0014481188704844852,1.608511671052791e-07,2.491719617652992e-10,4.7786363111786346e-06,8.662243755141839e-07,3.185006959511082e-05
9.370769857424585e-07,0.08426546885796597,3.76,0.0,0.4405973819404965,0.9681302255235993,0.014619243514819679,0.0,0.0001521373118193336,0.03703339341559127,0.0007956885019134618,0.026559510906443876,1.4705531119299183e-08,2.916300471357614e-10,0.00040494007405166433,0.00036207995775184394,0.01312491602874089,0.016539136344398717,0.001157030052836943,2.505447443459891e-05,0.00043796398373021896,9.396426915739139e-05,0.0080129215014209,0.0007885177295589926,0.0026355671041948265,2.051188965643499e-05,0.00206146195224805,0.0010865908865669745,6.917095602561399e-07,2.332211840131932e-08,0.0008897472922765257,4.94521394525899e-05,0.00031267961850084506,2.962105533416227e-06,7.898664089379594e-06,0.000967364660631937,0.001447315257242813,1.6687619531248203e-07,2.598637455652015e-10,4.920976651968732e-06,8.991022952344004e-07,3.3064953139439e-05
9.512172514469756e-07,0.08427269887120331,3.76,0.0,0.43954799206944833,0.9675919864822637,0.014939787466399714,0.0,0.00015305809570497592,0.03762374883734893,0.000793877532540371,0.02674100575380764,1.4662464250288192e-08,2.9077919017112486e-10,0.0004061790491281068,0.000360427676125787,0.013334063794110321,0.01678177807758675,0.0011608643061459096,2.4916212808170727e-05,0.0004402679640645659,9.455019098996989e-05,0.008233448430232122,0.0007977341850750498,0.0027258545382486286,2.1325358383674215e-05,0.002131358934444475,0.0011288902211474313,6.959790490900147e-07,2.4231939120078552e-08,0.0009161207909383495,4.9755761933714025e-05,0.0003280714409128958,3.0040692190857485e-06,8.189470741124289e-06,0.0009840571052572072,0.0014465106359375073,1.7299405526131608e-07,2.707727041321539e-10,5.065891701390947e-06,9.327286174343286e-07,3.430895866964661e-05
9.653575171514927e-07,0.08427990960255187,3.76,0.0,0.43849979655949983,0.9670531028895465,0.015261467647986086,0.0,0.0001539592597180112,0.038214614283621884,0.0007920809680859771,0.02691607644946705,1.4619706478287323e-08,2.899344076601929e-10,0.0004073976314514076,0.0003588092212028006,0.013542860366570196,0.017023706276323436,0.0011644614983095435,2.478064541650441e-05,0.000442512787972336,9.511244831617611e-05,0.008455522456223186,0.0008067944802892797,0.0028168884287380572,2.214914659545727e-05,0.0022022268893368644,0.0011719114771600505,7.000754705348303e-07,2.515230139233197e-08,0.0009426396923075,5.0041129308838774e-05,0.0003439129999323956,3.0448938342330066e-06,8.484653072491179e-06,0.0010006867471781535,0.0014457050177961893,1.7920342834929641e-07,2.818960046141782e-10,5.213371549952881e-06,9.671036108179026e-07,3.558219034961923e-05
9.7949778285601e-07,0.08428710165731353,3.76,0.0,0.4374528506202307,0.9665136142934552,0.015584234052281369,0.0,0.0001548412608246234,0.03880597591784448,0.0007902985332681911,0.02708485823956386,1.45772527096083e-08,2.890955623360628e-10,0.0004085961013844321,0.0003572236161341015,0.01375129438884771,0.01726492715239195,0.0011678307478611024,2.4647697891763324e-05,0.000444699638498629,9.565156586062083e-05,0.008679091464642769,0.0008157028355504643,0.002908618230832369,2.298277132749001e-05,0.002274054221906703,0.0012156434693074165,7.040026930575441e-07,2.608263399164078e-08,0.0009692921817179095,5.030874317416466e-05,0.0003602066532768479,3.084580574415124e-06,8.784148589582224e-06,0.0010172509378838111,0.001444898506961696,1.8550300590135937e-07,2.9323072860524427e-10,5.363404298316907e-06,1.0022270199089074e-06,3.688473016604287e-05
9.93638048560527e-07,0.08429427563577423,3.76,0.0,0.4364072076588795,0.9659735593889481,0.015908037979426783,0.0,0.0001557045522024999,0.03939781956339436,0.0007885299546972018,0.027247486168803278,1.4535097871168652e-08,2.882625375933792e-10,0.00040977474605490016,0.0003556699091051998,0.013959354798157918,0.017505446805263215,0.001170980922813619,2.4517297825499105e-05,0.00044682969973138214,9.616806650594381e-05,0.008904104443698371,0.000824463361958292,0.003000994035702586,2.3825752200714e-05,0.0023468293945415465,0.0012600748482954277,7.077645675551338e-07,2.702237003710145e-08,0.000996066676744301,5.0559106762672374e-05,0.00037695456012890646,3.1231323596999092e-06,9.087895275080573e-06,0.001033747130692164,0.0014440911774693042,1.9189148922441792e-07,3.047739018927924e-10,5.515976136613715e-06,1.0380980754033551e-06,3.821663815358119e-05
9.999999999999997e-07,0.08430071725260765,3.76,0.0,0.4359371935165668,0.9657304047073265,0.016054048732584647,0.0,0.00015608697918372694,0.03966425368434749,0.0007877386876233704,0.02731868397598568,1.4516227829654076e-08,2.878896302625305e-10,0.00041029865023581644,0.0003549810256700641,0.014052840053542811,0.017613433659751723,0.0011723290898138252,2.445944063278637e-05,0.0004477698435778491,9.639321088269008e-05,0.009005799343896819,0.0008283577262505537,0.003042753088726437,2.420794847537939e-05,0.0023798783082862795,0.0012802903616383843,7.094041882521928e-07,2.744809101527608e-08,0.001008149752284431,5.066625728077031e-05,0.00038463842956300043,3.1401084399240444e-06,9.225926392141706e-06,0.0010411462204447865,0.0014437276785828313,1.947944338874608e-07,3.100345484413838e-10,5.585444937777416e-06,1.0544806273831483e-06,3.882547678325512e-05
1.0063642876945924e-06,0.08430071725260765,3.76,0.0,0.435467285742731,0.965487057129837,0.01620030938563295,0.0,0.00015646588880762955,0.03993087900616418,0.0007869498568521651,0.027388701063548394,1.4497409915566537e-08,2.875177616069609e-10,0.00041081881783584085,0.00035429807880145203,0.014146280821592744,0.017721319898444065,0.001173635898378336,2.440205755010911e-05,0.00044869917820177045,9.661400988648079e-05,0.009107809448020572,0.0008322247469210929,0.0030846439021187406,2.4592040215283385e-05,0.002413127962047436,0.0013006515679568698,7.110120431306611e-07,2.7875708370838506e-08,0.0010202586577341753,5.077010114779936e-05,0.00039241769077960484,3.1568622966004843e-06,9.364851170640027e-06,0.0010485335419651834,0.001443363867345399,1.977160734083821e-07,3.1533842851926554e-10,5.655448823002692e-06,1.0710202220457297e-06,3.944049727044304e-05
1.0190905268286577e-06,0.08430714513777303,3.76,0.0,0.43452849748719974,0.9650001538268611,0.016493349087572697,0.0,0.00015721275844116358,0.04046430642313284,0.0007853805667527177,0.027525138212228,1.4459956342198021e-08,2.867775759575054e-10,0.0004118472859402454,0.0003529506755031526,0.014332887846595904,0.01793663414146057,0.0011761265139771267,2.428877352999335e-05,0.00045052447740203403,9.704243258683137e-05,0.009312608009460401,0.0008398724586020758,0.003168741796576283,2.5365175534376905e-05,0.0024801766452238186,0.0013417770147734604,7.141314622349643e-07,2.873580375769296e-08,0.0010445321753749092,5.09678970365624e-05,0.00040825166083965957,3.1896809257935677e-06,9.645156131616216e-06,0.0010632611768368674,0.0014426359499001343,2.0361069492110768e-07,3.2606699423888894e-10,5.796952910850765e-06,1.104545671321381e-06,4.0688189114471005e-05
1.031816765962723e-06,0.08431355971541969,3.76,0.0,0.43359087815905817,0.9645128758201005,0.016787124229224324,0.0,0.00015794548203012222,0.04099809093218939,0.0007838218900022163,0.027656894958375127,1.4422733540499016e-08,2.8604184610204666e-10,0.0004128603708363893,0.00035162705581099143,0.014519168419917959,0.01815139375141705,0.0011784587127952305,2.417739691440787e-05,0.00045230645645301924,9.74537095758468e-05,0.009518465230630118,0.0008474092460184305,0.0032532528775706354,2.6144816568408786e-05,0.0025479671441963913,0.001383442648635303,7.171255873097669e-07,2.960225563383098e-08,0.0010688792979502584,5.115285945307397e-05,0.0004244576481590802,3.2215935270723617e-06,9.92876593954534e-06,0.0010779283837292607,0.0014419075359530537,2.095744278035172e-07,3.369573000536689e-10,5.940474685109882e-06,1.1386728417788282e-06,4.195971305529054e-05
1.0445430050967883e-06,0.08431996140400298,3.76,0.0,0.4326544618945804,0.9640252490597592,0.017081602766840554,0.0,0.00015866437709460043,0.041532221522825596,0.0007822736340180372,0.027784068105830638,1.4385737887997379e-08,2.8531058647463084e-10,0.00041385829568321334,0.00035032659175539846,0.014705115280401236,0.018365602874374155,0.0011806382742909178,2.4067880051189913e-05,0.00045404597141935927,9.784821322074025e-05,0.009725346933897209,0.0008548377757021781,0.0033381428491719755,2.6930625329264672e-05,0.0026164911914104507,0.00142563986683978,7.199971474985192e-07,3.0474668742744835e-08,0.0010932922626557043,5.1325351416798704e-05,0.00044103671074827714,3.2526062470007737e-06,1.0215636683737615e-05,0.001092533573632232,0.0014411785625239198,2.1560635253694976e-07,3.4800697421748506e-10,6.085999379467147e-06,1.173399845698279e-06,4.325505490532433e-05
