Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148)
0.0006317040644915812,0.7187317836145364,5.409724428556646e-05,6.77447022491586e-05,3.317970554576846e-05,0.05047151164358191,0.0,0.0,5.166850128546842e-05,2.2760238094179385e-06,0.011696741236189842,0.09751039818514026,1.1063769156462198e-10,1.2323801049937166e-14,5.687356602289713e-14,3.660779792106567e-14,7.691379664000572e-13,3.291402640547011e-11,7.738759205067448e-14,2.684905427715263e-23,2.3640849164036828e-17,1.8349230812522397e-23,8.971269727225033e-16,1.0360295476061009e-13,6.326425673468741e-17,6.04272753514635e-13,8.783140979581284e-23,2.090758463118691e-21,1.9929419632213333e-22,1.7060556073818749e-25,3.003992112182347e-17,1.336483441930022e-20,4.604535438412751e-19,1.7713026680735582e-19,3.76,0.0,0.39531979068331013,0.7091349156256599,0.20176818286143808,1.1982805297216971e-12,7.860073889178523e-05,0.29299290957476315,0.007540564832825776,4.3965338648515844e-10,2.824648195724707e-12,9.336328365320745e-06,1.748360687502078e-06,1.2575858078593276e-05,0.1715400866817262,0.00012485362686486513,0.012731391521885942,4.4255176570241686e-05,0.02275387177539396,0.038668784891906054,4.5533444797524306e-07,0.0007410535590701954,2.047495666272897e-08,1.9957165072211557e-06,1.2551199490859249e-08,0.0026736920824512937,1.208478110460449e-06,5.0475596569332536e-05,8.714540146909727e-06,0.018785293420375358,5.03454475585588e-10,0.0003533055955140174
0.000639362963702028,0.7189656081948291,5.413680831619633e-05,6.850485423013196e-05,3.340996591963939e-05,0.05057703599485706,0.0,0.0,5.1111448602347055e-05,2.2288459185956485e-06,0.011868311224218471,0.09842478610581085,1.1248557776614394e-10,1.2280712554094269e-14,5.690038674403194e-14,3.691872138708029e-14,7.786169637140665e-13,3.347934774839505e-11,7.831297057734861e-14,2.746418915552393e-23,2.4336898121596157e-17,1.8971754532155894e-23,9.08690831032411e-16,1.0712015688797103e-13,6.35217011187294e-17,6.220233284872544e-13,9.088236073096762e-23,2.182645043509204e-21,2.0624231840226947e-22,1.7680934995197693e-25,3.080641993319491e-17,1.372234594768987e-20,4.743381742009106e-19,1.8371178056489523e-19,3.76,0.0,0.3910607105701143,0.7062239823560046,0.2038271467179,1.2349108138972186e-12,7.80972597222247e-05,0.296231553484415,0.007506820094050942,4.3490332560459933e-10,2.7941260649920412e-12,9.27279308720687e-06,1.7446544855839496e-06,1.2464133766462648e-05,0.17330438887803312,0.00012380116537835626,0.012671519995638642,4.432441630279305e-05,0.022966811220204227,0.0389147848047945,4.5147477140542856e-07,0.0007427578011821065,2.0416171111050176e-08,2.00549525248731e-06,1.2612676118372678e-08,0.0026917079325726834,1.2184547105262934e-06,5.099556877746248e-05,8.764330036623779e-06,0.019204333258737147,5.045959367347169e-10,0.00035185530858652367
0.0006470218629124748,0.7191979472282386,5.4173584726873804e-05,6.926608617233904e-05,3.3642059682012066e-05,0.050673871027409646,0.0,0.0,5.05653992030046e-05,2.182800175498324e-06,0.012040262260093988,0.0993328156282773,1.1434190520493555e-10,1.2237119532475278e-14,5.692105946577173e-14,3.722314335651369e-14,7.879876772523092e-13,3.40418197261661e-11,7.923092705820352e-14,2.808817936657178e-23,2.5041617264225768e-17,1.9605250292357826e-23,9.20228461101086e-16,1.1070102426043762e-13,6.376948128686957e-17,6.399593801676775e-13,9.398824493527707e-23,2.2768779785311637e-21,2.132689672526775e-22,1.8311776851603046e-25,3.1584845555551524e-17,1.408294811596875e-20,4.883589077864028e-19,1.9039832597946335e-19,3.76,0.0,0.38683099722952513,0.7033297916330994,0.2058743773611241,1.2719555243771776e-12,7.759296783014689e-05,0.2994566937724794,0.007473101593907542,4.3018607205717906e-10,2.7638147713794386e-12,9.209318696435147e-06,1.7409453696445492e-06,1.2353306763813343e-05,0.17505923417380195,0.00012275821467147305,0.012610611003469926,4.4387039410789336e-05,0.02317654465828785,0.03915445279554858,4.4763202153884135e-07,0.0007444578119362899,2.035465337271298e-08,2.014887486105103e-06,1.2671722379565163e-08,0.002709335882314845,1.2282202173816638e-06,5.1509006325361395e-05,8.812404105978927e-06,0.019625572604637348,5.056434183120714e-10,0.00035041336313879176
0.0006546807621229216,0.7194287990492159,5.4207605016704126e-05,7.002845560656448e-05,3.387602224459893e-05,0.0507621455613458,0.0,0.0,5.003003129606726e-05,2.1378520525695424e-06,0.012212592981572467,0.1002344954646189,1.1620650585901715e-10,1.2193023816922925e-14,5.693559044770143e-14,3.7521023403816856e-14,7.972485015357426e-13,3.460122875217317e-11,8.01412578587004e-14,2.87170869531037e-23,2.5754789457395927e-17,2.0251750233730117e-23,9.317387345604444e-16,1.1434524645556013e-13,6.40078144369354e-17,6.580748939525082e-13,9.714836241035514e-23,2.3734491943613492e-21,2.203695695038513e-22,1.8952852370139413e-25,3.2375280751128506e-17,1.4446542784348928e-20,5.02509578721909e-19,1.9718681923744522e-19,3.76,0.0,0.3826305923379496,0.700452336887281,0.20790986834009154,1.3094014645962959e-12,7.708788953324817e-05,0.30266821957348633,0.007439411121980051,4.255015631666341e-10,2.7337139117629117e-12,9.145910815673356e-06,1.7372330958387123e-06,1.2243373860537583e-05,0.17680462626370752,0.000121724572005972,0.012548715994445543,4.444316594190284e-05,0.023383078788489806,0.03938784641689265,4.4380648648623144e-07,0.0007461540347545614,2.0290499876841855e-08,2.0238989495273425e-06,1.272837437964033e-08,0.0027265777697674724,1.2377750225059227e-06,5.201587947605871e-05,8.8587775569696e-06,0.020048920688681554,5.065989033687837e-10,0.0003489797558977222
0.0006623396613333683,0.7196581623080961,5.4238900475584124e-05,7.079202137911188e-05,3.411188961995342e-05,0.05084198778453376,0.0,0.0,4.950503591551031e-05,2.0939683928902146e-06,0.012385302123770092,0.10112983487961538,1.1807921217065225e-10,1.2148427211733976e-14,5.69439870417034e-14,3.781232493952282e-14,8.063978876155015e-13,3.515736434453582e-11,8.104375972362119e-14,2.9352159081628784e-23,2.6476188863410267e-17,2.0907549758001727e-23,9.432205512749797e-16,1.1805248161704472e-13,6.423691130726388e-17,6.763637534115966e-13,1.0036195380287395e-22,2.472347873433358e-21,2.2753944834399924e-22,1.9603920737660482e-25,3.317780746089581e-17,1.48130286655988e-20,5.1678391882927145e-19,2.0407405794460278e-19,3.76,0.0,0.37845943551213945,0.6975916096429996,0.2099336146798088,1.34723519789934e-12,7.658205147096535e-05,0.30586602383995154,0.007405750396087192,4.208497341947037e-10,2.7038230696967543e-12,9.08257502680363e-06,1.7335174375212501e-06,1.213433166391074e-05,0.17854056994700818,0.00012070003922433124,0.012485884424194058,4.449291359454618e-05,0.023586420954075617,0.039615024282191595,4.3999843745669324e-07,0.0007478469135318253,2.0223804429827696e-08,2.0325353716155216e-06,1.2782668144501756e-08,0.002743435503813258,1.2471196125219935e-06,5.25161619902615e-05,8.903466037000936e-06,0.02047428750081444,5.0746436101945e-10,0.0003475544826406628
0.0006699985605438151,0.7198860360481354,5.4267502187141305e-05,7.15568436763993e-05,3.434969849496487e-05,0.05091352522444616,0.0,0.0,4.899011636531167e-05,2.051117348060682e-06,0.012558388519137582,0.10201884368604185,1.1995985716296498e-10,1.2103331519379496e-14,5.694625767419666e-14,3.8097015204195576e-14,8.154343424314427e-13,3.571001917443127e-11,8.193822981168487e-14,2.9996698747666285e-23,2.720558104505161e-17,2.1573338581613843e-23,9.546728400489234e-16,1.2182235665554857e-13,6.44569870612588e-17,6.948197444085244e-13,1.0362820218612167e-22,2.573560226731155e-21,2.347738296501851e-22,2.026472749455023e-25,3.3992506928799627e-17,1.5182308317248604e-20,5.311755634217727e-19,2.1105672581280226e-19,3.76,0.0,0.37431746432872576,0.6947475995551994,0.2119456128465297,1.3854430590644913e-12,7.607548058663117e-05,0.3090500033090929,0.007372121061937475,4.1623051835144223e-10,2.6741418155678776e-12,9.019316866771633e-06,1.7297981842624482e-06,1.202617660330541e-05,0.18026707110051565,0.00011968442280511667,0.0124221638305892,4.453639777331339e-05,0.023786579112989637,0.03983604598662567,4.3620812914757686e-07,0.0007495368922232516,2.0154658286742584e-08,2.040802464940642e-06,1.2834639597354145e-08,0.0027599110609287793,1.2562545657880227e-06,5.300983104077544e-05,8.94648561044094e-06,0.02090158381646932,5.082417452947773e-10,0.0003461375382135341
0.0006776574597542619,0.7201124196330656,5.429344102898371e-05,7.232298404242056e-05,3.4589486216213535e-05,0.050976884720845383,0.0,0.0,4.848498762102273e-05,2.0092683167239534e-06,0.012731851097352231,0.10290153223956681,1.218482745945289e-10,1.2057738549280161e-14,5.694241184663815e-14,3.8375065223733614e-14,8.243564281840524e-13,3.6258989111784106e-11,8.282446576497375e-14,3.064548937352642e-23,2.794272309295555e-17,2.2253819710154806e-23,9.660945587541698e-16,1.2565446746417347e-13,6.466825189575535e-17,7.134365592292386e-13,1.0694623204938818e-22,2.67707010282093e-21,2.420678482277303e-22,2.0935007752774787e-25,3.481945965494809e-17,1.5554281464258686e-20,5.456780575427166e-19,2.1813139751662183e-19,3.76,0.0,0.3702046143462088,0.6919202944463035,0.21394586071288257,1.4240111658528639e-12,7.556820412169384e-05,0.31222005846817863,0.0073385246929959826,4.116438467888734e-10,2.6446697065734304e-12,8.956141823336034e-06,1.7260751409183333e-06,1.191890493511586e-05,0.1819841366514437,0.00011867753388969064,0.012357599907038018,4.457373164226734e-05,0.0239835618091456,0.04005097203041848,4.3243580014718456e-07,0.000751224414497534,2.0083150218079078e-08,2.048705922190405e-06,1.2884324536168372e-08,0.002776006481991844,1.2651805493754281e-06,5.3496867160681604e-05,8.987852731900078e-06,0.021330721221447302,5.089329940834438e-10,0.00034472891654925667
0.0006929752581751555,0.7205607154893761,5.433745246786396e-05,7.385947130809924e-05,3.507515058806554e-05,0.05107957363697229,0.0,0.0,4.7503017220981134e-05,1.9284597367325144e-06,0.013079901005880901,0.10464799268977411,1.256477649170215e-10,1.196506815744763e-14,5.691641412791787e-14,3.8911147436186056e-14,8.418520140309693e-13,3.734507406088681e-11,8.457142863037539e-14,3.1962591832849387e-23,2.9439243391917846e-17,2.364235999397459e-23,9.888422665823565e-16,1.3350362638891807e-13,6.506516887524516e-17,7.511269881024255e-13,1.1373383635894303e-22,2.890902469311234e-21,2.5681492176186224e-22,2.230287293578356e-25,3.6510442387426715e-17,1.6305899531987387e-20,5.749893563984587e-19,2.3254253796581416e-19,3.76,0.0,0.3620660102831845,0.6863157415324163,0.21791110384404427,1.5021715762771587e-12,7.455164480067363e-05,0.31851801632335136,0.007271436786303838,4.0256785088748314e-10,2.5863510867689634e-12,8.830062770615476e-06,1.7186169744613914e-06,1.1706995970432096e-05,0.18538999373198967,0.00011668920646255024,0.012226116071538498,4.463039024881421e-05,0.024368037743104396,0.04046278318856318,4.249459566806641e-07,0.0007545938605818672,1.9933391336993593e-08,2.0634445822592354e-06,1.297697732783613e-08,0.0028070653816084693,1.2824086941841502e-06,5.4450978838046914e-05,9.065697208765812e-06,0.022194169843513863,5.100647510182963e-10,0.00034193661279555994
0.0007082930565960491,0.7210030513457025,5.4371177329746324e-05,7.540200051692225e-05,3.556919457238424e-05,0.05115105446975816,0.0,0.0,4.6557056454923535e-05,1.8513204452871322e-06,0.01342944522260723,0.10636930971119207,1.294763673388883e-10,1.1870431310316693e-14,5.686609096417598e-14,3.942041467862051e-14,8.588742260080078e-13,3.841405181957586e-11,8.628304118632145e-14,3.330647744723705e-23,3.0963641629910715e-17,2.5073082953150577e-23,1.0114559411923207e-15,1.4159611469853358e-13,6.542929644084435e-17,7.893828711606123e-13,1.2071659393891988e-22,3.113661183410883e-21,2.717401791106307e-22,2.370517737654095e-25,3.82513833845869e-17,1.706707086014851e-20,6.046645877295386e-19,2.4727809572610343e-19,3.76,0.0,0.35404306842688066,0.6807778183255163,0.22182935379191682,1.58160149019499e-12,7.353259677762864e-05,0.32475917485241484,0.007204497829738159,3.93621154941294e-10,2.5288634055258025e-12,8.704380655648148e-06,1.7111416501035933e-06,1.1498571565260047e-05,0.18875821652961144,0.0001147336391979665,0.012091764347316378,4.4663752043722966e-05,0.024739927747414178,0.040850956938114365,4.1753051039550986e-07,0.0007579587814114788,1.9775190672225822e-08,2.0767963826540746e-06,1.3060909689696127e-08,0.0028366296949618396,1.2988110136225777e-06,5.537840462251798e-05,9.13713783688856e-06,0.023063943174798485,5.108747788772736e-10,0.00033917750532787494
0.0007220790751748532,0.7213960629919127,5.439293223611866e-05,7.679588618139445e-05,3.602126547091455e-05,0.05118952056521295,0.0,0.0,4.5734894339578055e-05,1.7848618150019777e-06,0.013745308412726557,0.10789708134944623,1.3294592372415012e-10,1.1783590251159449e-14,5.6800095444764515e-14,3.9855746198000114e-14,8.737815556356778e-13,3.936025309685917e-11,8.779194855382945e-14,3.4534151742873315e-23,3.235759084351244e-17,2.6397040510987087e-23,1.0316876583949754e-15,1.4908383741989005e-13,6.573029831408908e-17,8.242525237807957e-13,1.2716043697782616e-22,3.321589022970248e-21,2.8529095900897656e-22,2.4994629223309793e-25,3.986145345402213e-17,1.7759615261335106e-20,6.31638599310601e-19,2.6079205396579016e-19,3.76,0.0,0.3469208287383507,0.6758505246472478,0.22531562388013893,1.6540766538602001e-12,7.261351333666281e-05,0.33032710327652004,0.00714438842264249,3.856791650965692e-10,2.4778316327739475e-12,8.591640693538306e-06,1.7043982793662375e-06,1.1313939496318749e-05,0.19175751409964933,0.00011300052588630654,0.01196864947386605,4.467454573294363e-05,0.025063939235740358,0.04118052378331439,4.109213579118556e-07,0.0007609862378164437,1.9626111393721043e-08,2.0876640533066453e-06,1.312922435417239e-08,0.0028619748327944586,1.3128737418034464e-06,5.619023366044563e-05,9.196077140595386e-06,0.023851587961484424,5.113409932093547e-10,0.0003367226260694204
0.0007358650937536574,0.721784259909305,5.440672020235964e-05,7.819550542870116e-05,3.648062859734782e-05,0.051204218476584316,0.0,0.0,4.4939048415985425e-05,1.7210685302202067e-06,0.014062375192530584,0.10940464893925582,1.3643706647909546e-10,1.169518222423386e-14,5.671458229927234e-14,4.026924614250728e-14,8.882912941844002e-13,4.0290305497689125e-11,8.926977439095261e-14,3.5782469366129973e-23,3.3770598124322857e-17,2.77470351246472e-23,1.0518000175151146e-15,1.5676168389589611e-13,6.600717744006706e-17,8.594972776401226e-13,1.3374774537749334e-22,3.536365129982897e-21,2.9892160495503285e-22,2.630801347886342e-25,4.1512927819526906e-17,1.8458631402445988e-20,6.588232195030683e-19,2.745205645778692e-19,3.76,0.0,0.3398913545277258,0.6709769383462372,0.22876388847230153,1.7273974565142869e-12,7.169276588426708e-05,0.3358480389648632,0.007084414319195225,3.778409265033242e-10,2.4274666061863687e-12,8.479285831225712e-06,1.697639442773466e-06,1.1132073546398712e-05,0.19472647654119413,0.00011129192731226207,0.011843667375764859,4.466772573413812e-05,0.02537789416605264,0.04149173284740047,4.043744331809575e-07,0.0007640153994172273,1.9471136337016794e-08,2.097476510518875e-06,1.3190903973309874e-08,0.002886138057699866,1.3262808549510748e-06,5.698040951232504e-05,9.250051850943899e-06,0.024643325900542197,5.11569211451596e-10,0.00033429450492780774
0.0007496511123324616,0.7221676527931071,5.441271044947904e-05,7.960127560304534e-05,3.694753522609188e-05,0.05119584956423082,0.0,0.0,4.416830422434061e-05,1.6598097534572808e-06,0.014380643890438043,0.11089209743348676,1.3994886684822383e-10,1.1605220838538734e-14,5.660965625279175e-14,4.0660920543095454e-14,9.02397587164275e-13,4.120318014950967e-11,9.071537318183133e-14,3.705178575033134e-23,3.520087271610681e-17,2.913340416485927e-23,1.0717884372632197e-15,1.6462587476602665e-13,6.6261060716805e-17,8.950768098564669e-13,1.4047068569337856e-22,3.7577629287234326e-21,3.126008637089643e-22,2.764329790737699e-25,4.3206238274765344e-17,1.916351927564116e-20,6.861777668956972e-19,2.884396210590149e-19,3.76,0.0,0.33295418007496475,0.6661569094791048,0.2321741944199899,1.8014751803025722e-12,7.077052439658546e-05,0.3413215720971167,0.0070245813242004965,3.701059420633481e-10,2.377765128932823e-12,8.367345040182252e-06,1.6908645642356702e-06,1.0952944797593001e-05,0.19766518825501928,0.00010960695728828409,0.011717011214744912,4.4643856477778184e-05,0.025681864636104976,0.04178496443823435,3.978904529106557e-07,0.0007670487732109324,1.9310677933222503e-08,2.106265405473804e-06,1.3246147577459868e-08,0.002909133674985435,1.3390397220893132e-06,5.7748959518973e-05,9.29917086816749e-06,0.025438684816913356,5.115697881351958e-10,0.000331893067198359
0.0007634371309112658,0.7225462549503266,5.441106987127817e-05,8.101362661011395e-05,3.7422245110222655e-05,0.051165105713717254,0.0,0.0,4.342152467732283e-05,1.6009628605442559e-06,0.014700113808137495,0.11235951680185405,1.4348040768688366e-10,1.1513720668534587e-14,5.648543252340142e-14,4.103081207803303e-14,9.160951150770593e-13,4.20978851314074e-11,9.212760962416812e-14,3.833412793971303e-23,3.664655072411745e-17,3.055447060639112e-23,1.0916486843202142e-15,1.726723351058027e-13,6.649304913996526e-17,9.30950232201764e-13,1.47320859683655e-22,3.9855287859837636e-21,3.2629719450204423e-22,2.899836328633233e-25,4.4941809225935386e-17,1.987367322650654e-20,7.1366119135991305e-19,3.0252461695896317e-19,3.76,0.0,0.32610882179224415,0.661390272802693,0.2355465997714144,1.876219992544919e-12,6.984696067079497e-05,0.3467473280853325,0.006964894532991133,3.624736947142242e-10,2.3287238755859355e-12,8.255846508986291e-06,1.6840731604535895e-06,1.0776523054389512e-05,0.20057374189320132,0.0001079447727198226,0.011588860990274516,4.460348378258053e-05,0.025975926512665386,0.0420606017383518,3.914700072702177e-07,0.0007700888389472555,1.9145128364378038e-08,2.1140619417810395e-06,1.3295151381565957e-08,0.002930976377064871,1.35115832171497e-06,5.8495938043831625e-05,9.343544803105215e-06,0.02623720289482292,5.113528395980268e-10,0.0003295182305537251
0.00077722314949007,0.7229200822657629,5.440196293555675e-05,8.243300055041064e-05,3.790502613212263e-05,0.05111266903070259,0.0,0.0,4.26976440649364e-05,1.5444127833417444e-06,0.015020785206868583,0.11380700188322052,1.4703078350732952e-10,1.1420697311427869e-14,5.6342036680288454e-14,4.137899932778828e-14,9.293790869208295e-13,4.297346583731633e-11,9.350535955957843e-14,3.9633502782953886e-23,3.810569855260201e-17,3.198973653159578e-23,1.1113768782183203e-15,1.8089670136138397e-13,6.670422442745365e-17,9.670761645363393e-13,1.5428931253452843e-22,4.219380026852326e-21,3.3997889256702698e-22,3.03710088686808e-25,4.6720056481781213e-17,2.0588488064762058e-20,7.412321733961097e-19,3.167504500994799e-19,3.76,0.0,0.31935477897557235,0.6566768484948285,0.23888117314297716,1.9515411494715986e-12,6.892224812050738e-05,0.3521249667354228,0.006905358348458497,3.5494364798779175e-10,2.28033939610557e-12,8.144817616706967e-06,1.6772648319940228e-06,1.0602776942846753e-05,0.2034522378707032,0.00010630457177472611,0.011459384438560493,4.454713559643923e-05,0.026260159090711263,0.04231902983498625,3.8511356742773396e-07,0.0007731380467949614,1.8974860491817906e-08,2.120896846566102e-06,1.3338108603603536e-08,0.002951681198439514,1.362645187445645e-06,5.922142503129717e-05,9.383285606552644e-06,0.027038428885541525,5.109282366054695e-10,0.00032716990540298374
