Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21)
0.0016604538728946013,0.08101070965821655,3.76,0.0,5.185897483603754e-10,0.5180025674815835,0.3589997921239815,0.0,0.00015991317571894243,0.28440525759326923,3.704861572048693e-12,1.492649729702175e-10,7.629110568887406e-18,1.4797950764498697e-19,2.965376516890326e-06,3.2219132582271984e-10,0.00020281551256548942,0.10250612662320753,0.00018129435461996526,7.507025833082347e-08,1.8106422716969524e-05,2.8424224181804513e-12,0.3593761817469013,4.940327715133097e-08,2.8502878789875397e-10,3.821661132729828e-12,8.888546208598107e-08,6.416952211796977e-07,4.104460084981543e-11,1.9260884849611005e-14,2.8662256621468207e-08,2.323114272841374e-06,0.03969008921072221,7.223349951570454e-14,1.305658875614769e-09,1.6118293537190323e-11,0.0001800242173040921,5.2192338748291504e-12,2.0418686663737938e-14,2.041272278531479e-10,6.310645959173936e-11,6.8184761091821165e-09,1.0774209877235617e-08,4.900837295527913e-12,2.431929382192231e-12,4.574436456882419e-13,1.2792064163161334e-13,3.82057796611106e-17,5.748097095687698e-10,1.806069042261184e-16,2.7457327504582356e-10,2.2554123362608502e-09,4.219192155421318e-12,5.761816577715007e-11,4.144254538431781e-11,3.5455911478349276e-13,1.4955954078585282e-08,1.4464471680073541e-12,1.1193994669691574e-05,5.718278895902097e-10,2.5697316334272698e-11,9.355878968572748e-22,2.8445685612153178e-09,3.515237666929153e-07,6.343132875726871e-11,2.547498313701746e-13,3.794603408843808e-11,2.4669976640310916e-17,5.00659993967025e-13,4.786525483198355e-13,8.309246965146004e-19,1.8571323402084865e-11,2.7267489612815383e-10
0.0016648855187137229,0.08101006657668368,3.76,0.0,5.018985699961708e-10,0.5179596540097635,0.359000451939982,0.0,0.00015986748198513071,0.2844053798217567,3.618648306846744e-12,1.4380502263723477e-10,7.451707992182357e-18,1.445285768977059e-19,2.9588281337887895e-06,3.214759746072615e-10,0.00020230380834657954,0.10259201976828232,0.0001809693100520625,7.50487734239879e-08,1.8071083172995354e-05,2.7382425881105426e-12,0.3593761509517165,4.8239388803487345e-08,2.6568837390807774e-10,3.678465177657463e-12,8.679926182509898e-08,6.279522254911069e-07,4.0954257788092e-11,1.853779342431086e-14,2.814445177259215e-08,2.3156346691050492e-06,0.03960427785646664,7.06785629270299e-14,1.3001709535356046e-09,1.582896313346997e-11,0.0001800093033539942,5.197199337255628e-12,1.995819463548507e-14,1.9931922252734645e-10,6.161875188367065e-11,6.657702561490743e-09,1.0334774016266768e-08,4.784921449675257e-12,2.327612325202954e-12,4.3787332933186165e-13,1.2243668236822142e-13,3.65761275087494e-17,5.511282934325012e-10,1.7653226986635544e-16,2.73334970197532e-10,2.2495413247978537e-09,4.053559211499428e-12,5.556399199596113e-11,3.946065843518013e-11,3.411197217279258e-13,1.4924326377490993e-08,1.3947741277729916e-12,1.119349822258102e-05,5.716689567721323e-10,2.5662523470536703e-11,8.952460444543251e-22,2.777060066734952e-09,3.426205081456788e-07,6.192129910350294e-11,2.482976023455836e-13,3.6925672873009176e-11,2.378866469683155e-17,4.853948527306219e-13,4.779384003114004e-13,8.055289620164401e-19,1.79722783664035e-11,2.6571586685391997e-10
0.0016693171645328444,0.08100942509644532,3.76,0.0,4.858728781424505e-10,0.5179168484307489,0.3590011064585363,0.0,0.000159821889213294,0.28440550123837666,3.5346052422165714e-12,1.3859100137800852e-10,7.278782787681094e-18,1.4116476429019107e-19,2.9523005257817726e-06,3.207759934001286e-10,0.00020179697808192954,0.10267770165784947,0.00018064509487023643,7.502733346936893e-08,1.803584697649313e-05,2.6387612403876034e-12,0.3593761198289144,4.710631328226125e-08,2.4767823118069366e-10,3.5427015431371744e-12,8.476804324624572e-08,6.145288486011923e-07,4.086420168402129e-11,1.7852264343129834e-14,2.7639411537595714e-08,2.308186454217768e-06,0.03951867683709378,6.916031666475941e-14,1.2947746359387434e-09,1.5547973328657715e-11,0.00017999442690021684,5.175533748628124e-12,1.950893020979531e-14,1.946329222630307e-10,6.016873705306727e-11,6.5010032478944994e-09,9.914580353180998e-09,4.671951744916098e-12,2.228066535512249e-12,4.191966352226999e-13,1.172036187893832e-13,3.5020710794805793e-17,5.285239787646646e-10,1.7256493731622626e-16,2.7210628254450086e-10,2.24370216483673e-09,3.894994611307818e-12,5.359263838328298e-11,3.75981489658767e-11,3.282388922828405e-13,1.4892794837097999e-08,1.3451878945982616e-12,1.1193001901082496e-05,5.715103710572688e-10,2.5627760859260992e-11,8.573360767281354e-22,2.711351316322515e-09,3.339451011205919e-07,6.045163348926447e-11,2.4201049891453197e-13,3.5933027765592474e-11,2.2942944359350558e-17,4.706364240901425e-13,4.772274035400337e-13,7.809780449310495e-19,1.739458701150075e-11,2.589363529616661e-10
0.001673748810351966,0.08100878521208872,3.76,0.0,4.704810467983092e-10,0.51787415035605,0.35900175582407756,0.0,0.00015977639588221645,0.28440562186168394,3.4526733501750933e-12,1.336101494176511e-10,7.110212771919236e-18,1.3788569264156917e-19,2.9457934686675427e-06,3.2009093663142873e-10,0.00020129488289194846,0.10276317291483332,0.00018032169932336362,7.500593785561418e-08,1.8000713069881307e-05,2.5437350447837605e-12,0.35937608838871726,4.60031358664799e-08,2.3090621251229758e-10,3.413908517095931e-12,8.279018454908791e-08,6.014170962022758e-07,4.0774429361629595e-11,1.7201973777017787e-14,2.7146787673696585e-08,2.300769306283816e-06,0.03943328555249326,6.767780778107618e-14,1.2894673415533373e-09,1.5275044505824108e-11,0.0001799795878082155,5.1542267085059985e-12,1.9070599841430316e-14,1.9006503092700646e-10,5.875539315529253e-11,6.348267677985336e-09,9.512746417223273e-09,4.561848066070364e-12,2.1330640743858836e-12,4.0137134313222463e-13,1.1220963154084465e-13,3.3536042052205575e-17,5.069454935273818e-10,1.687017364859914e-16,2.7088698250113317e-10,2.237894305688078e-09,3.74317985840748e-12,5.170047536344712e-11,3.584707241366179e-11,3.158918568764986e-13,1.486135839663189e-08,1.2975969303043133e-12,1.1192505705576931e-05,5.713521270686093e-10,2.5593027526711218e-11,8.216971518387815e-22,2.6473884854582577e-09,3.2549165077543705e-07,5.902112259547447e-11,2.3588424902617217e-13,3.496733594567536e-11,2.2131254408269267e-17,4.5636613245221e-13,4.765194271688293e-13,7.572409308198362e-19,1.683740121229563e-11,2.523316700300538e-10
0.0016781804561710875,0.08100814691825045,3.76,0.0,4.5569315524177057e-10,0.5178315594012117,0.3590024001761321,0.0,0.00015973100052820083,0.2844057417097228,3.372795334781706e-12,1.2885043491227287e-10,6.945879427446348e-18,1.3468905568998985e-19,2.9393067448538815e-06,3.194203735273819e-10,0.0002007973886071796,0.10284843415921927,0.00017999911396023342,7.498458599520958e-08,1.7965680427059638e-05,2.452933244182793e-12,0.35937605664103184,4.492897279732855e-08,2.152865872204303e-10,3.2916554241779544e-12,8.086411835179156e-08,5.886091878168712e-07,4.068493774071939e-11,1.658472800479172e-14,2.666624229058187e-08,2.293382912181126e-06,0.03934810340486459,6.623011116496176e-14,1.284246575652906e-09,1.5009908349420436e-11,0.00017996478594424386,5.133268164710238e-12,1.8642917354468544e-14,1.8561234711193518e-10,5.7377727673533183e-11,6.199388566721559e-09,9.12843152973431e-09,4.454532611899904e-12,2.0423882417705456e-12,3.843566670731951e-13,1.0744307177289491e-13,3.211866705970109e-17,4.863440812073927e-10,1.6493960066015805e-16,2.6967684888103145e-10,2.23211721247803e-09,3.5978099129661627e-12,4.9884043085879017e-11,3.42000345862942e-11,3.0405497411383213e-13,1.4830016027261333e-08,1.2519138745357442e-12,1.1192009636427358e-05,5.711942196329679e-10,2.5558322545295856e-11,7.881771842530824e-22,2.585119587104155e-09,3.172544165685699e-07,5.7628597371126256e-11,2.2991469245303746e-13,3.402785962414645e-11,2.135210483225289e-17,4.4256615569579884e-13,4.758143463480372e-13,7.342878348808691e-19,1.6299910156962802e-11,2.458972575290027e-10
0.001682612101990209,0.08100751020961527,3.76,0.0,4.414808877985942e-10,0.5177890751856999,0.3590030396494913,0.0,0.00015968570174292157,0.2844058608000427,3.2949155386135145e-12,1.24300508185614e-10,6.785667688750562e-18,1.3157261494757817e-19,2.932840142883063e-06,3.1876388758283923e-10,0.00020030436560464364,0.10293348600810186,0.00017967732961917396,7.496327732278416e-08,1.7930748052324043e-05,2.3661385442219445e-12,0.3593760245954615,4.388297006559215e-08,2.0073959220734297e-10,3.175540480261627e-12,7.898832958170397e-08,5.760975506911604e-07,4.059572383053893e-11,1.5998496316602452e-14,2.6197447509569674e-08,2.2860269672458067e-06,0.03926312979868791,6.481632861373742e-14,1.279109926692421e-09,1.4752307297141256e-11,0.00017995002117561075,5.112648400498801e-12,1.8225605522103218e-14,1.8127176266682848e-10,5.603477719453481e-11,6.054261735167763e-09,8.76083477458031e-09,4.349929853255318e-12,1.9558330073846528e-12,3.681136728743879e-13,1.0289309848353907e-13,3.076542075568329e-17,4.666733743658984e-10,1.6127556754049658e-16,2.684756704860332e-10,2.2263703654269847e-09,3.458593695105503e-12,4.8140041895517705e-11,3.265015280647747e-11,2.927056004715956e-13,1.4798766729267585e-08,1.2080554569514231e-12,1.1191513693979625e-05,5.710366437735912e-10,2.552364501316751e-11,7.566357127221017e-22,2.5244943977059175e-09,3.0922780817063115e-07,5.6272928906227866e-11,2.2409777782754083e-13,3.311387988804569e-11,2.06040754328015e-17,4.292193916489434e-13,4.751120417555052e-13,7.12090197338291e-19,1.5781338555569386e-11,2.3962867441681494e-10
0.0016870437478093306,0.08100687508091473,3.76,0.0,4.2781743988321585e-10,0.5177466973327945,0.3590036743743762,0.0,0.0001596404981710991,0.2844059791497126,3.218980010445771e-12,1.1994965966939666e-10,6.629465884706838e-18,1.2853419784334437e-19,2.926393457581424e-06,3.1812107623152445e-10,0.00019981568864989958,0.10301832907573108,0.00017935633741775664,7.494201129399973e-08,1.7895914979130863e-05,2.2831471702542217e-12,0.3593759922613154,4.286430225392756e-08,1.871910145858661e-10,3.0651885837479558e-12,7.716135346122608e-08,5.638748138768505e-07,4.050678473236729e-11,1.544139963491354e-14,2.5740085136452794e-08,2.278701174974922e-06,0.039178364140695754,6.34355879281832e-14,1.2740550630831267e-09,1.4501994018307223e-11,0.0001799352933719922,5.092358021585169e-12,1.781839494504699e-14,1.7704025937781704e-10,5.472560602642553e-11,5.9127860148386244e-09,8.4091930694165e-09,4.247966455733347e-12,1.8732024720607845e-12,3.5260626917946947e-13,9.854968245388833e-14,2.947334499379709e-17,4.4788927470153185e-10,1.5770677535904256e-16,2.6728324589617e-10,2.2206532595880895e-09,3.3252560432813156e-12,4.646532182855021e-11,3.119101985076702e-11,2.818222710035203e-13,1.4767609533373098e-08,1.1659422878835372e-12,1.1191017878563071e-05,5.708793947048542e-10,2.548899408922364e-11,7.269438469644107e-22,2.4654643874129014e-09,3.014063814834557e-07,5.4953027335132934e-11,2.1842955975905072e-13,3.222469391236261e-11,1.9885812200863526e-17,4.1630942629310695e-13,4.744123999773555e-13,6.906206267173258e-19,1.5280944941131114e-11,2.335215979506894e-10
0.0016914753936284521,0.08100624152692593,3.76,0.0,4.146774299005716e-10,0.5177044254694847,0.3590043044765976,0.0,0.00015959538850823533,0.28440609677533607,3.144936386988556e-12,1.1578778407967547e-10,6.4771657055885484e-18,1.25571696563472e-19,2.9199664898052754e-06,3.174915500615613e-10,0.00019933123674468808,0.10310296397355702,0.00017903612874329886,7.492078738573533e-08,1.7861180269080913e-05,2.203765190365643e-12,0.35937595964761965,4.187217143121831e-08,1.745718036312265e-10,2.960249637551048e-12,7.53817735834442e-08,5.519338024963441e-07,4.0418117634298753e-11,1.4911648642813444e-14,2.5293846346933603e-08,2.2714052467408897e-06,0.039093805839845897,6.208704199485599e-14,1.2690797301582851e-09,1.4258730920784466e-11,0.00017992060240370496,5.0723879430116676e-12,1.7421022459876302e-14,1.7291490472628026e-10,5.344930507302346e-11,5.774863152528387e-09,8.072779336044499e-09,4.148571180566722e-12,1.7943103571763725e-12,3.3779945747828023e-13,9.440273459707338e-14,2.823942941094967e-17,4.2994983930181206e-10,1.5423045270259653e-16,2.660993802476863e-10,2.2149654043505896e-09,3.1975330238291587e-12,4.485687979668027e-11,2.9816670449862516e-11,2.7138452265453613e-13,1.4736543499619242e-08,1.1254985428924887e-12,1.1190522190491178e-05,5.70722467820925e-10,2.5454368980241507e-11,6.989784273328332e-22,2.4079826563620184e-09,2.937848347545103e-07,5.366783806167608e-11,2.129061960168728e-13,3.135962392379895e-11,1.919602186240401e-17,4.0382050351800937e-13,4.737153128577783e-13,6.698527894943584e-19,1.4798020058024388e-11,2.2757182003034263e-10
0.0016959070394475736,0.08100560954247027,3.76,0.0,4.020368165777305e-10,0.5176622592263698,0.3590049300777096,0.0,0.0001595503714988051,0.2844062136930646,3.072733752345257e-12,1.1180534238525174e-10,6.3286619603225646e-18,1.226830647304588e-19,2.913559045801051e-06,3.1687493230079047e-10,0.0001988508929799804,0.10318739131027281,0.00017871669524367642,7.489960509441209e-08,1.782654301102564e-05,2.1278096498822005e-12,0.3593759267631268,4.090580609646675e-08,1.628177099887528e-10,2.8603969093670046e-12,7.364822007228525e-08,5.402675321770709e-07,4.032971980253907e-11,1.4407588118277365e-14,2.4858431381895894e-08,2.2641389015077984e-06,0.03900945430729532,6.076986797350089e-14,1.2641817472503354e-09,1.4022289691617326e-11,0.000179905948141683,5.052729378241913e-12,1.703323331842916e-14,1.6889285118201106e-10,5.2204991862259523e-11,5.6403977204352925e-09,7.750900757475296e-09,4.05167485780673e-12,1.7189795191901957e-12,3.2365947026387063e-13,9.044285910300761e-14,2.7060941609945644e-17,4.128151726706897e-10,1.5084392113058723e-16,2.64923887290935e-10,2.2093063226901537e-09,3.075171795156385e-12,4.331185194644839e-11,2.8521550165596058e-11,2.613726698481171e-13,1.4705567713405675e-08,1.0866519343218129e-12,1.119002663006221e-05,5.705658586888668e-10,2.541976890333629e-11,6.726256272361937e-22,2.352003870004286e-09,2.863580048104576e-07,5.2416342001194804e-11,2.0752394479876143e-13,3.0518011688444055e-11,1.8533471533587098e-17,3.917374961197347e-13,4.730206768050789e-13,6.497614245349119e-19,1.4331885332985517e-11,2.2177524211716935e-10
0.0017003386852666952,0.08100497912241246,3.76,0.0,3.898728214229076e-10,0.5176201982375603,0.35900555129515843,0.0,0.00015950544593425057,0.2844063299186122,3.0023227443437697e-12,1.0799332610497731e-10,6.183852481989724e-18,1.1986631482545367e-19,2.9071709374275045e-06,3.1627085865587797e-10,0.00019837454439413014,0.10327161169185603,0.00017839802881795255,7.487846393467655e-08,1.779200231992138e-05,2.0551097115189193e-12,0.3593758936163248,3.996446016971655e-08,1.5186895022198306e-10,2.7653251881862125e-12,7.195936782404147e-08,5.28869203655395e-07,4.024158858560463e-11,1.3927701181738046e-14,2.4433549254696214e-08,2.25690186556553e-06,0.03892530895637518,5.948326651260248e-14,1.2593590048640643e-09,1.3792450858667927e-11,0.00017989133045950194,5.033373828016778e-12,1.6654780281340083e-14,1.6497133356907052e-10,5.09918092220928e-11,5.509297031104875e-09,7.442897120314941e-09,3.957210322671907e-12,1.6470414900438452e-12,3.101554693669622e-13,8.666160420175198e-14,2.5935395348037906e-17,3.9644732428590504e-10,1.4754459343812723e-16,2.637565901360135e-10,2.2036755509857563e-09,2.9579345813877354e-12,4.182750214345673e-11,2.7300486507638734e-11,2.5176808642087893e-13,1.4674681287314752e-08,1.0493335635226725e-12,1.1189531197559776e-05,5.704095630459159e-10,2.5385193133198803e-11,6.477825040111217e-22,2.297484197533206e-09,2.7912086339649997e-07,5.119755538458561e-11,2.0227916208087378e-13,2.969920895054174e-11,1.7896986152767478e-17,3.800458782904499e-13,4.723283934773395e-13,6.303223081017877e-19,1.388189142417102e-11,2.1612787458968417e-10
0.0017047703310858167,0.08100435026165918,3.76,0.0,3.7816385598711885e-10,0.5175782421405873,0.35900616824242515,0.0,0.00015946061065084718,0.2844064454672668,2.9336554766108293e-12,1.0434322943030202e-10,6.04263820196767e-18,1.171195186547154e-19,2.9008019821175055e-06,3.156789765705871e-10,0.00019790208183601658,0.10335562572160881,0.00017808012160783234,7.485736344013244e-08,1.775755733587536e-05,1.9855020767664845e-12,0.35937586021544626,3.90474120274343e-08,1.4166989490536706e-10,2.674749403693911e-12,7.031393482622777e-08,5.1773219754935e-07,4.015372141179005e-11,1.3470524568365403e-14,2.4018917470393264e-08,2.2496938722783575e-06,0.03884136920256661,5.8226460919e-14,1.2546094620204697e-09,1.3569003372878512e-11,0.00017987674923130757,5.014313068346362e-12,1.628542115846859e-14,1.6114766409907902e-10,4.9808923941797355e-11,5.381471050796771e-09,7.148139244260628e-09,3.865112306780189e-12,1.5783360419511242e-12,2.972575178493646e-13,8.305022328877347e-14,2.4860154820626778e-17,3.8081019145887934e-10,1.4432996105424984e-16,2.6259731670040126e-10,2.198072638649106e-09,2.8455931953586613e-12,4.0401221223427976e-11,2.6148662103267468e-11,2.4255307617521455e-13,1.4643883361318835e-08,1.013477559925806e-12,1.1189035893253412e-05,5.702535767880692e-10,2.5350641000015826e-11,6.2434915493302585e-22,2.2443812575232305e-09,2.720685135907234e-07,5.001052530372446e-11,1.9716829901916436e-13,2.8902591393528228e-11,1.7285442197416395e-17,3.6873169953040083e-13,4.716383692605136e-13,6.1151212211739395e-19,1.3447416844044579e-11,2.1062583422989576e-10
0.0017092019769049383,0.08100372295515813,3.76,0.0,3.668894535547856e-10,0.5175363905763108,0.3590067810291636,0.0,0.00015941586452817782,0.28440656035390444,2.8666853336110357e-12,1.0084701776450082e-10,5.904922898279113e-18,1.1444080430369328e-19,2.8944520020299487e-06,3.150989446785185e-10,0.00019743339983307459,0.10343943400019631,0.00017776296598960876,7.483630316173543e-08,1.7723207223448802e-05,1.918832103283396e-12,0.35937582656847716,3.815396358025575e-08,1.3216877859746056e-10,2.5884033967089086e-12,6.87106805485326e-08,5.068500692829879e-07,4.006611577728759e-11,1.3034702137545734e-14,2.361426175283646e-08,2.2425146618294344e-06,0.03875763446347757,5.699869644211898e-14,1.2499311437137628e-09,1.335174422206708e-11,0.00017986220433127118,4.995539141247573e-12,1.592492164285181e-14,1.5741923234237495e-10,4.865552720535669e-11,5.256832317288609e-09,6.866027484901812e-09,3.775317425337369e-12,1.5127107728573263e-12,2.849361660334756e-13,7.960049540794638e-14,2.383284122451222e-17,3.6586942709294797e-10,1.4119759795203583e-16,2.614459020527946e-10,2.1924971473282926e-09,2.737927416869584e-12,3.9030521969526276e-11,2.5061589754545106e-11,2.337104980285598e-13,1.4613173097338944e-08,9.790211045631982e-13,1.1188540717399109e-05,5.700978959629621e-10,2.531611182679104e-11,6.022327681310564e-22,2.1926540613797627e-09,2.651961863286769e-07,4.885433013309878e-11,1.9218789942709956e-13,2.812755855164049e-11,1.6697768271815427e-17,3.5778155953039404e-13,4.709505141855061e-13,5.933084852132445e-19,1.3027866652115289e-11,2.0526533827696252e-10
