Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453)
0.001067188580719647,0.7127957205130001,6.308773010096489e-05,6.335081569984847e-05,4.15376434603873e-05,0.04499650390309422,0.0,0.0,4.243217465517134e-05,1.0118337692511834e-06,0.042808891091450654,0.11951476344164381,4.6069975149587403e-10,1.2289648880767221e-14,3.5936668824280315e-14,2.7825343721612124e-14,8.475259898941818e-13,7.24398835389513e-11,1.7672172492173524e-13,1.12552426964307e-22,1.0754613834054267e-16,9.391704987151158e-23,8.78595414116815e-16,2.0677828066428584e-13,6.18189005469213e-17,2.1192274091229117e-12,5.297853625996287e-22,9.447117150080779e-21,3.4187496577186466e-22,3.5530434411834873e-25,6.782087186261633e-17,5.436763777285649e-20,1.9470907897732553e-18,8.76701253600738e-19,3.76,0.0,0.1941628647207806,0.6063979538835405,0.25730116567507905,2.2479749688841475e-12,4.3061617791966144e-05,0.3952090665874443,0.005331827810075603,2.1013594718171062e-10,1.3326654792776658e-12,5.561852875050699e-06,1.4693263558109528e-06,7.770654077487554e-06,0.2452876826731076,9.33223018129049e-05,0.00801644011218942,3.378776617307748e-05,0.025173026813877415,0.01893704706720668,2.353728950498485e-07,0.0019554325458444456,1.3645242573489115e-08,1.90115548814972e-06,1.1840484157449306e-08,0.002164119953128542,7.695341340859769e-07,3.666004626106197e-05,4.704639945859162e-06,0.02582527510963759,3.069196279525362e-10,0.00029954866211136184,2.0868274984221006e-12
0.001073154549896813,0.7129262613503051,6.324866276227674e-05,6.370595457210853e-05,4.175196616557644e-05,0.04495241029174155,0.0,0.0,4.235671269104617e-05,1.0021137319943085e-06,0.04315424203551385,0.11993681196298789,4.6562470828368096e-10,1.2323571767397165e-14,3.585120551671292e-14,2.787716834955794e-14,8.51819764291774e-13,7.300295466578996e-11,1.7743156271518358e-13,1.1425657031320447e-22,1.0912055541209599e-16,9.551513411256529e-23,8.831978196427107e-16,2.0941956478286342e-13,6.205340015511889e-17,2.142253398016905e-12,5.401213285760034e-22,9.65198188103361e-21,3.462516469914488e-22,3.6173730811109488e-25,6.876435932928079e-17,5.507233193891295e-20,1.973185382642921e-18,8.906489134673178e-19,3.76,0.0,0.19236341091022222,0.604836392882776,0.25821267968941064,2.274864057711882e-12,4.278590014244771e-05,0.39696190251225055,0.005314626884348087,2.08215210440579e-10,1.3204816777906234e-12,5.527040046774919e-06,1.4651026045024581e-06,7.724224531646294e-06,0.24631082071545068,9.310234688052867e-05,0.007972572873294,3.369295537219302e-05,0.0251908487045183,0.0188175460446931,2.3384403912200832e-07,0.001955768637190662,1.356942846839178e-08,1.8972631186748954e-06,1.1816235527149117e-08,0.002163030977798622,7.673333169055112e-07,3.660097636529356e-05,4.683584931375148e-06,0.02599363663898777,3.050869128418075e-10,0.0002987772816016475,2.0847519777364463e-12
0.001079120519073979,0.7130561578937782,6.341051457297328e-05,6.406396137177197e-05,4.196829431407908e-05,0.04490695831227444,0.0,0.0,4.228392738677408e-05,9.925358259387887e-07,0.04349960193566863,0.12035624552026272,4.70579775422496e-10,1.2357766517873586e-14,3.5764562640041143e-14,2.7927669072759722e-14,8.560745380571803e-13,7.356345305424816e-11,1.7812577720392508e-13,1.1597742715717496e-22,1.1070237308853687e-16,9.712565870259714e-23,8.877782418672147e-16,2.1206778173139903e-13,6.228752632298211e-17,2.1651971810553184e-12,5.505814552815564e-22,9.859494143842821e-21,3.5062065109043485e-22,3.682364435923253e-25,6.971624516224649e-17,5.577871462038423e-20,1.999337690852382e-18,9.046669696809683e-19,3.76,0.0,0.19057508096647896,0.6032818787902512,0.259119385836648,2.301795858437024e-12,4.251044902370591e-05,0.3987071867426753,0.005297467016677697,2.0630598919251798e-10,1.3083709302810467e-12,5.492299230577508e-06,1.460859277242535e-06,7.67809718864126e-06,0.24732994658149254,9.288400217954032e-05,0.00792877706526751,3.359700833420949e-05,0.02520721301411008,0.01869736591280457,2.3232326058730676e-07,0.0019560338896978196,1.3493552715810723e-08,1.893279532445021e-06,1.179141888706227e-08,0.0021618376885479793,7.650889355547183e-07,3.653960899150633e-05,4.662339030547718e-06,0.026161151423991794,3.032485145998005e-10,0.0002980093821259654,2.082550416570759e-12
0.0010850864882511449,0.7131854109028012,6.357330874534547e-05,6.442489434754563e-05,4.218665873459661e-05,0.04486016735086015,0.0,0.0,4.2213805659070454e-05,9.830977355757282e-07,0.04384495779735301,0.12077307055926764,4.755652367585475e-10,1.2392235784711866e-14,3.567675019208467e-14,2.7976852358795113e-14,8.602897306855627e-13,7.412131593935459e-11,1.7880423106304105e-13,1.177141693787588e-22,1.1229133295809503e-16,9.874903135586828e-23,8.92336463234731e-16,2.1472254131415075e-13,6.252128640750195e-17,2.1880530841125657e-12,5.611657745248135e-22,1.0069648313107976e-20,3.549805778769269e-22,3.7480153130633137e-25,7.067655753656601e-17,5.648667202956413e-20,2.0255434807155734e-18,9.187534187844578e-19,3.76,0.0,0.1887978225288418,0.6017343941798415,0.26002130937121043,2.3287666217696954e-12,4.223526960296518e-05,0.40044491822837786,0.0052803476565666365,2.0440823403909005e-10,1.2963329232700805e-12,5.4576314664411725e-06,1.4565965862561992e-06,7.63226940227534e-06,0.24834506867379683,9.266724138442432e-05,0.007885054362804136,3.34999432025059e-05,0.025222128560504483,0.018576531911996784,2.308104918628097e-07,0.0019562295606400174,1.341762418478043e-08,1.889206262435509e-06,1.1766043783569879e-08,0.0021605408517758364,7.628017432163027e-07,3.647597263126098e-05,4.640907380100049e-06,0.026327812615584614,3.014047920517624e-10,0.0002972449550761595,2.080224534285988e-12
0.0010910524574283108,0.7133140211787369,6.373706957539102e-05,6.478881311526464e-05,4.240709060197431e-05,0.04481205651184172,0.0,0.0,4.214633527665519e-05,9.73797196531308e-07,0.04419029684367356,0.12118729360563618,4.80581396532347e-10,1.242698246070544e-14,3.5587778228785956e-14,2.802472483712463e-14,8.644647602013173e-13,7.467648143886066e-11,1.7946678963252658e-13,1.1946808220184582e-22,1.1388717151193663e-16,1.0038435806013624e-22,8.968722716724438e-16,2.1738344882113793e-13,6.275468781962856e-17,2.2108154318590203e-12,5.718743171407164e-22,1.0282437814463895e-20,3.5933001250717304e-22,3.8143233945183866e-25,7.164532467182451e-17,5.719608913903248e-20,2.05179855335817e-18,9.329062404255681e-19,3.76,0.0,0.1870315833212171,0.6001939214351509,0.26091847546939134,2.3557725673986828e-12,4.196036703970347e-05,0.40217509657430034,0.005263268250282403,2.025218955723214e-10,1.2843673432066815e-12,5.4230377741810105e-06,1.452314744452046e-06,7.5867385383860085e-06,0.24935619547685892,9.245203866441156e-05,0.007841406362407525,3.340177792121465e-05,0.025235604157672977,0.01845506892929426,2.2930566553377672e-07,0.0019563569034124176,1.3341651549774858e-08,1.885044824520448e-06,1.174011965655254e-08,0.0021591412304534543,7.604724880095785e-07,3.641009570278362e-05,4.619295054429372e-06,0.026493613571617995,2.9955609721600737e-10,0.00029648399175008267,2.0777760355731076e-12
0.0010970184266054768,0.7134419895633312,6.390182096085665e-05,6.515577868229242e-05,4.262962032317472e-05,0.04476264462005405,0.0,0.0,4.208150484509575e-05,9.646319939839388e-07,0.044535606514585435,0.12159892126333861,4.85628557720398e-10,1.2462009381571939e-14,3.549765678561648e-14,2.8071293167280326e-14,8.685990430577819e-13,7.52288885695133e-11,1.8011332088352311e-13,1.2123939916969673e-22,1.154896201498673e-16,1.0203117112598729e-22,9.013854573609704e-16,2.200501050773485e-13,6.298773757555138e-17,2.233478549260087e-12,5.8270706610130085e-22,1.0497855081221864e-20,3.6366752585357015e-22,3.881286102880914e-25,7.262257177073661e-17,5.790684967375152e-20,2.078098653798126e-18,9.471233982070384e-19,3.76,0.0,0.1852763111512156,0.59866044275251,0.26181090923125644,2.382809884183585e-12,4.168574648550329e-05,0.403897722032193,0.005246228244821881,2.0064692436786382e-10,1.2724738764381061e-12,5.388519153372846e-06,1.4480139643788278e-06,7.5415019783981435e-06,0.2503633355548239,9.22383686768881e-05,0.007797834584576971,3.330253021959657e-05,0.025247648614239386,0.01833300150080949,2.278087145209264e-07,0.0019564171668455216,1.3265643292031973e-08,1.880796717484683e-06,1.1713655839463711e-08,0.002157639584108465,7.58101912187258e-07,3.634200657961061e-05,4.597507059181354e-06,0.02665854785400855,2.9770277550364677e-10,0.00029572648335307974,2.075206615713395e-12
0.0011029843957826428,0.713569316938504,6.406758640748418e-05,6.55258524567764e-05,4.285428031984583e-05,0.04471195022324694,0.0,0.0,4.201930367858724e-05,9.555999614257348e-07,0.044880874465935486,0.12200796021329387,4.907070186147724e-10,1.2497319315972818e-14,3.5406395872423234e-14,2.8116564021277107e-14,8.726919939750746e-13,7.577847724542926e-11,1.8074369557215725e-13,1.230261561950797e-22,1.170984051682197e-16,1.0369043101044054e-22,9.058758128946955e-16,2.2272210648460886e-13,6.322044276954719e-17,2.256036763212084e-12,5.9366394260507835e-22,1.0715891570813203e-20,3.6799167490028887e-22,3.9489006000917396e-25,7.360832574507753e-17,5.861883609550801e-20,2.1044394334482995e-18,9.614028392454157e-19,3.76,0.0,0.1835319539140385,0.5971339401447007,0.2626986356773428,2.4098747303151524e-12,4.1411413086368484e-05,0.4056127954926403,0.0052292270862654144,1.9878327099550628e-10,1.2606522092939537e-12,5.3540765835669145e-06,1.4436944603185886e-06,7.496557118149927e-06,0.25136649754976753,9.202620655757432e-05,0.007754340475947886,3.320221762483568e-05,0.025258270731666272,0.018210353814431514,2.2631957203319643e-07,0.0019564115949730733,1.3189607703980317e-08,1.8764634230410037e-06,1.168666155941324e-08,0.0021560366688844206,7.556907498555651e-07,3.627173340845664e-05,4.57554832271363e-06,0.026822609225998016,2.9584516564479885e-10,0.0002949724209998253,2.072517953929747e-12
0.0011089503649598087,0.7136960042254736,6.423439249645474e-05,6.589909713442377e-05,4.3081105625916694e-05,0.04465999159114989,0.0,0.0,4.1959721938173884e-05,9.466989797500659e-07,0.04522608856829702,0.12241441721204686,4.958171276463459e-10,1.2532915669979277e-14,3.5314005566293736e-14,2.816054430277384e-14,8.767430264187983e-13,7.632518827296708e-11,1.8135778718670997e-13,1.2483042475846626e-22,1.187132478208096e-16,1.0536088920736342e-22,9.10343139129179e-16,2.2539904500174223e-13,6.345281132880709e-17,2.27848440356157e-12,6.047449284951861e-22,1.0936537756687211e-20,3.7230100301485683e-22,4.0171641391137646e-25,7.460261916475545e-17,5.933192968106692e-20,2.1308166947956997e-18,9.757424956658524e-19,3.76,0.0,0.18179845960099056,0.595614395443396,0.26358167974506147,2.4369632333278585e-12,4.113737198025965e-05,0.40732031847830946,0.005212264212463042,1.9693088603576025e-10,1.2489020281630415e-12,5.319711024461518e-06,1.4393564491034873e-06,7.4519013614983916e-06,0.2523656901812959,9.181552791125264e-05,0.007710925411206666,3.3100857492212596e-05,0.025267479300965474,0.01808714971287941,2.2483817129219426e-07,0.0019563414282139763,1.3113552896804676e-08,1.8720464058087377e-06,1.1659145937055556e-08,0.0021543332374081795,7.532397295246943e-07,3.6199304171590425e-05,4.553423712542499e-06,0.026985791649047314,2.939835996848863e-10,0.00029422179571552884,2.069711708600163e-12
0.0011149163341369747,0.713822052384467,6.440226488508161e-05,6.627557743184762e-05,4.3310128779842046e-05,0.04460678671823102,0.0,0.0,4.1902750779702974e-05,9.379269773374357e-07,0.04557123690640652,0.12281829909064257,5.009592225653835e-10,1.2568801694173399e-14,3.522049615353746e-14,2.820324103577182e-14,8.807515527524716e-13,7.686896337239249e-11,1.8195547178835616e-13,1.2665168072451045e-22,1.2033386434981268e-16,1.0704248133087124e-22,9.14787240432727e-16,2.2808050817349463e-13,6.368485044314716e-17,2.3008158039999153e-12,6.159499369804654e-22,1.1159783096123373e-20,3.76594040222833e-22,4.086073611912591e-25,7.56054776295955e-17,6.004601051301585e-20,2.157226175574487e-18,9.901402862641666e-19,3.76,0.0,0.18007577629305396,0.594101790300239,0.26446006629491475,2.4640714902144405e-12,4.086362828998357e-05,0.4090202931382389,0.005195339061644389,1.9508972003989434e-10,1.2372230192075496e-12,5.285423415214975e-06,1.4350001454741077e-06,7.407532124692974e-06,0.253360922244978,9.160630882371403e-05,0.007667590694275287,3.299846696654081e-05,0.025275283101804547,0.017963412694737352,2.2336444567596515e-07,0.0019562079034476563,1.3037486801224198e-08,1.8675471133077612e-06,1.1631117986550819e-08,0.002152530039080484,7.507495797721624e-07,3.6124747046585035e-05,4.531138060975937e-06,0.027148089281059808,2.921184035210738e-10,0.0002934745984364702,2.066789536247594e-12
0.0011208823033141406,0.7139474624122519,6.457122746025247e-05,6.665535875716283e-05,4.3541381768903845e-05,0.04455235332737745,0.0,0.0,4.184838189280975e-05,9.292819268364038e-07,0.045916307778346106,0.12321961275295745,5.06133622944897e-10,1.2604980302363904e-14,3.512587750282049e-14,2.8244661064839818e-14,8.847169833548285e-13,7.740974518957322e-11,1.8253662817443575e-13,1.284890916884854e-22,1.2195996591501541e-16,1.0873538770195397e-22,9.192079190103264e-16,2.307660792518388e-13,6.391656663993794e-17,2.323025304336646e-12,6.2727879041883945e-22,1.1385616011552102e-20,3.80869303818964e-22,4.15562552218373e-25,7.661692329680475e-17,6.076095744745756e-20,2.1836634378051515e-18,1.0045941148028527e-18,3.76,0.0,0.17836385215975017,0.5925961061922472,0.265333820111075,2.491195567775832e-12,4.059018713546572e-05,0.41071272223737204,0.005178451077795588,1.9325972358858596e-10,1.225614868872602e-12,5.251214675796607e-06,1.4306257638298842e-06,7.363446848311926e-06,0.2543522026085144,9.139852583133431e-05,0.007624337560852864,3.2895062959823406e-05,0.025281690901980736,0.01783916591889147,2.218983293986723e-07,0.0019560122508953145,1.2961417152176523e-08,1.8629669761383944e-06,1.1602586616701864e-08,0.0021506278197656564,7.482210115742587e-07,3.604808974958744e-05,4.508696069555522e-06,0.027309496473214425,2.902498962245224e-10,0.00029273082001266644,2.063753062384479e-12
0.0011268482724913066,0.7140722353449159,6.474130714341089e-05,6.70385069971175e-05,4.3774901953882395e-05,0.04449670886892562,0.0,0.0,4.179660761582072e-05,9.207618446194891e-07,0.04626128969411763,0.12361836517448019,5.113406932493664e-10,1.2641455024380236e-14,3.503015958834705e-14,2.8284811364545015e-14,8.886387269950979e-13,7.79474772755496e-11,1.831011380085873e-13,1.3034371502171841e-22,1.2359125863970087e-16,1.1043906508628456e-22,9.23604984203558e-16,2.3345533716789323e-13,6.414796752421638e-17,2.3451072516550974e-12,6.387313565429167e-22,1.161402396715799e-20,3.85125298700449e-22,4.225816453174121e-25,7.763698862650056e-17,6.147664808716113e-20,2.2101241720181544e-18,1.0191018705720859e-18,3.76,0.0,0.17666263547306896,0.5910973244248788,0.26620296589190995,2.518331502617874e-12,4.0317053629940414e-05,0.4123976091499498,0.005161599697298815,1.9144084727588833e-10,1.214077263600084e-12,5.2170857062943745e-06,1.4262335232182452e-06,7.319642979006435e-06,0.2553395402116009,9.11921559107482e-05,0.007581167180320934,3.279066223780674e-05,0.02528671145408189,0.01771443220785301,2.2043975655835056e-07,0.0019557556955558976,1.288535152677777e-08,1.8583074078886002e-06,1.1573560630318097e-08,0.0021486273214834637,7.456547315542949e-07,3.596935962850829e-05,4.486102394976026e-06,0.027470007766687277,2.8837839071703325e-10,0.00029199045120938783,2.0606039053727685e-12
0.0011328142416684726,0.7141963722542503,6.49125337569601e-05,6.742509069108158e-05,4.4010727982300174e-05,0.044439870519715555,0.0,0.0,4.1747421550926455e-05,9.123647909180366e-07,0.04660617137450603,0.12401456340125379,5.165808406233671e-10,1.2678230001689392e-14,3.4933352991638325e-14,2.8323699404665856e-14,8.925161920418855e-13,7.848210409329254e-11,1.8364888551240088e-13,1.3221573426142602e-22,1.2522744375176752e-16,1.1215302003681703e-22,9.279782582276243e-16,2.361478564487204e-13,6.437906169854288e-17,2.367056000333416e-12,6.503075451636228e-22,1.1844993387868754e-20,3.893605174482065e-22,4.296643059464247e-25,7.866570853446061e-17,6.21929590037423e-20,2.236604239077682e-18,1.0336614325539453e-18,3.76,0.0,0.17497207461080524,0.5896054261309082,0.2670675282512072,2.545475300955388e-12,4.0044232863567565e-05,0.41407495785560133,0.005144784345244385,1.896330416716823e-10,1.202609889687967e-12,5.183037386395538e-06,1.4218236436387452e-06,7.276117967149634e-06,0.25632294406706513,9.098717650573112e-05,0.007538080656600965,3.268528141572615e-05,0.02529035349230741,0.017589234048353292,2.1898866107559445e-07,0.0019554394610378973,1.2809297336823528e-08,1.8535698050795666e-06,1.154404872393299e-08,0.0021465292828394228,7.430514526453493e-07,3.588858456113764e-05,4.463361692874823e-06,0.027629617890410636,2.8650419402038305e-10,0.0002912534827066025,2.057343678173493e-12
0.0011387802108456385,0.7143198742480298,6.508493350898309e-05,6.781518031932501e-05,4.424889297793184e-05,0.04438185518868768,0.0,0.0,4.170081819071751e-05,9.040888691139697e-07,0.04695094175072742,0.12440821454821437,5.218544302001419e-10,1.2715308687256276e-14,3.4835467871221747e-14,2.8361332476609484e-14,8.963487856042922e-13,7.901357105609132e-11,1.8417975745865993e-13,1.341041957615636e-22,1.268682175315961e-16,1.1387745555966745e-22,9.323275595162785e-16,2.388432073541329e-13,6.46098559729693e-17,2.3888659139363827e-12,6.620071253051965e-22,1.2078509634789806e-20,3.935734409086884e-22,4.368101335259505e-25,7.970310408593955e-17,6.290976559536478e-20,2.263099251825444e-18,1.0482706694321542e-18,3.76,0.0,0.173292118041372,0.5881203922738424,0.26792753173037814,2.572622938960271e-12,3.9771729916102396e-05,0.41574477292985157,0.005128004455128099,1.878362573553942e-10,1.1912124335443691e-12,5.149070576274668e-06,1.4173963403403597e-06,7.232869286026801e-06,0.25730242325665903,9.078356551375446e-05,0.00749507902996996,3.2578936846752985e-05,0.025292625733330125,0.017463593594046905,2.1754497759204647e-07,0.0019550647666285318,1.2733261805990212e-08,1.8487555473311693e-06,1.151405948883676e-08,0.0021443344395001567,7.404118754774924e-07,3.580579231866689e-05,4.440478511255552e-06,0.027788321759068268,2.8462760681887805e-10,0.00029051990510066373,2.0539739707703006e-12
0.0011447461800228045,0.7144427424701548,6.525853069705557e-05,6.820884503582653e-05,4.448943233983148e-05,0.04432267952073587,0.0,0.0,4.16567921727929e-05,8.959322256126634e-07,0.04729558996363989,0.12479932579782473,5.271618033797788e-10,1.2752694151192502e-14,3.473651383345824e-14,2.8397717427084452e-14,9.001359124702942e-13,7.954182451309627e-11,1.8469364367578662e-13,1.3600958055920665e-22,1.2851327120099608e-16,1.156117972287767e-22,9.36652700395419e-16,2.4154095600463053e-13,6.484035650942199e-17,2.410531367823667e-12,6.738297595996481e-22,1.2314556982951988e-20,3.977625389613378e-22,4.440186841020556e-25,8.074919731365793e-17,6.362694194248221e-20,2.2896046114138796e-18,1.0629274353572785e-18,3.76,0.0,0.17162271432864035,0.5866422036550626,0.26878300079176337,2.599770363190878e-12,3.949954987133697e-05,0.41740705953488716,0.005111259467525084,1.8605044495912635e-10,1.1798845819128276e-12,5.115186117325066e-06,1.4129518304772806e-06,7.189894429980331e-06,0.2582779869275131,9.058130124485941e-05,0.007452163279403428,3.247164467078694e-05,0.025293536875760202,0.017337532670420524,2.1610864136403103e-07,0.001954632823726927,1.2657251983269461e-08,1.8438659974811777e-06,1.1483601411790496e-08,0.0021420435236892605,7.377366789046019e-07,3.572100955827747e-05,4.4174572646237555e-06,0.02794611447024907,2.827489233428842e-10,0.00028978970890783704,2.0504963462244384e-12
