Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145)
6.880476141574602e-05,0.21077420558525475,3.76,0.0,0.43047208853236363,0.8099527321811528,0.12879602434919138,0.0,4.4355526249886216e-05,0.1804380270323878,0.0001270155210715456,0.009216408082601846,2.0372667046263138e-09,1.4345368738309155e-11,9.663134824641871e-05,3.1599458168376936e-05,0.04902835540765243,0.061415039686219926,0.00023371337751387013,2.793549365749064e-06,9.538972551310831e-05,4.1277775507466896e-05,0.11152580155861996,0.0028092044411368398,0.019508775894799397,9.878668142891107e-05,0.021697563720550702,0.017519019236688124,1.121527297066071e-07,1.2667161354758185e-07,0.0020800484668132006,1.1972955721333287e-05,0.013026301010616087,7.008615679451126e-07,1.609840503115881e-05,0.000248539510217866,0.0005117664597323046,1.2871728125726732e-07,8.7916458768733e-10,1.2568352583651325e-05,1.5324891587996497e-06,4.3190724378156035e-05,0.0071465729996902875,9.438335107246553e-09,3.0319668320035778e-06,1.5262178811089615e-06,4.271268325217175e-07,8.493496677527986e-12
6.940242275914292e-05,0.21081369346284104,3.76,0.0,0.42838411548726824,0.8085001813393586,0.12974297541663826,0.0,4.4447583406018045e-05,0.18197634371924443,0.00012662961717911655,0.009188621035103501,2.0270566107354353e-09,1.4273466227686597e-11,9.672272421543399e-05,3.150361396957119e-05,0.04924666445236371,0.06185514155932124,0.00023241648704735028,2.788780665167853e-06,9.56074698568804e-05,4.107181738953136e-05,0.11242174932611988,0.002825692402739832,0.0195084441760306,9.913730088823797e-05,0.021885940083220097,0.01759699813718733,1.1159578414051313e-07,1.2686947991014012e-07,0.0020886497563942638,1.1850889438947276e-05,0.013204361423135235,6.970636420407736e-07,1.6207009817315684e-05,0.0002472535870995278,0.0005108486692608664,1.2958520056206138e-07,8.838446825874515e-10,1.2621960834793564e-05,1.5416116079246308e-06,4.3522084772542116e-05,0.007263089631914338,9.491914134940045e-09,3.117789079708338e-06,1.5526959716726044e-06,4.344183276948423e-07,8.686805672552156e-12
7.000008410253981e-05,0.21085310419001416,3.76,0.0,0.4263048242403448,0.8070512500903205,0.13068663725143478,0.0,4.454016584660776e-05,0.18351256465746668,0.00012624429810270882,0.0091610100794167,2.016891657987789e-09,1.420188157414405e-11,9.681404091140301e-05,3.1407859601868885e-05,0.049462199942651504,0.06229381632948684,0.00023114102052158427,2.784026933412488e-06,9.582571049906962e-05,4.086736655295843e-05,0.11331589843721593,0.002842076034000923,0.019506904172950645,9.948092287045588e-05,0.022073032387542144,0.017673241510178836,1.1104291795782017e-07,1.2705733908766046e-07,0.0020971718881979563,1.1730861359736517e-05,0.013383149491652483,6.932968646687067e-07,1.6314200061586926e-05,0.0002459803053973908,0.0005099331658198012,1.304418127978651e-07,8.88447850678955e-10,1.267440796738027e-05,1.5506048868686996e-06,4.385050302410962e-05,0.007380106700334098,9.544619375744027e-09,3.205177727261458e-06,1.5793317375979543e-06,4.417501881871133e-07,8.88272269052195e-12
7.059774544593671e-05,0.2108924370409137,3.76,0.0,0.42423416762121086,0.8056059290657331,0.13162702586594346,0.0,4.463327740079043e-05,0.18504666769692862,0.0001258595597916207,0.009133573403626246,2.0067715957023176e-09,1.4130613013242871e-11,9.690530658743572e-05,3.131219399485125e-05,0.04967498423850674,0.0627310665060051,0.00022988657215571913,2.779287567156985e-06,9.604444835410496e-05,4.06644076433867e-05,0.11420825476705553,0.0028583559220107554,0.019504183058356175,9.981762560953921e-05,0.02225883627395913,0.01774775897899117,1.1049408966790507e-07,1.272353496800337e-07,0.002105614455305926,1.161282675603018e-05,0.013562658373522402,6.895608582334603e-07,1.641998014381138e-05,0.0002447197167016195,0.000509019943489751,1.31287153021764e-07,8.929743667855771e-10,1.272570254469648e-05,1.5594692837107165e-06,4.417596582962208e-05,0.007497613118054049,9.596452866677928e-09,3.294144715429215e-06,1.6061232105749082e-06,4.491218489680571e-07,9.081258217829142e-12
7.119540678933361e-05,0.21093169130691877,3.76,0.0,0.42217209904105024,0.8041642090362082,0.1325641571550539,0.0,4.4726920453056736e-05,0.1865786309187806,0.0001254753982356895,0.0091063092194359,1.9966961752006306e-09,1.4059658794286917e-11,9.699653026806533e-05,3.121661615886359e-05,0.04988503954813762,0.06316689457167783,0.00022865274508599952,2.774561980610618e-06,9.626368470263237e-05,4.046292551087754e-05,0.11509882407293688,0.002874532635443562,0.019500307394214336,0.00010014748674643445,0.02244334769061759,0.017820560338070637,1.0994925834043146e-07,1.274036681083399e-07,0.002113977075072618,1.1496742040482784e-05,0.01374288119214081,6.858552508336243e-07,1.6524354663544443e-05,0.0002434718573506848,0.0005081089964391331,1.321212580452136e-07,8.974245164346168e-10,1.2775853457565344e-05,1.5682051388246972e-06,4.449846085897584e-05,0.007615597874195994,9.647416727576978e-09,3.3847019096238876e-06,1.633068528185611e-06,4.565327716113951e-07,9.282422710179067e-12
7.17930681327305e-05,0.21097086629710915,3.76,0.0,0.4201185724725146,0.80272608090632,0.13349804690048495,0.0,4.48210945200102e-05,0.1881084326361072,0.0001250918094575216,0.009079215767136443,1.9866651496515756e-09,1.3989017179508573e-11,9.708771941699723e-05,3.112112517994068e-05,0.05009238793028959,0.06360130298407546,0.00022743915125304014,2.7698496040766345e-06,9.648342115241315e-05,4.026290521853046e-05,0.1159876119973101,0.0028906067250264863,0.01949530314806172,0.00010047058265886731,0.022626562883899894,0.01789165554526294,1.0940838361478579e-07,1.275624484658726e-07,0.0021222593887840644,1.1382564738603394e-05,0.01392381103914466,6.821796761934805e-07,1.662732842965003e-05,0.0002422367494856663,0.0005072003189210089,1.329441663512176e-07,9.017985936028348e-10,1.282486947546414e-05,1.5768127795029107e-06,4.4817976989382897e-05,0.0077340500348982875,9.697513405746565e-09,3.476861100187283e-06,1.6601657431097657e-06,4.639823924781242e-07,9.48622652510136e-12
7.233096334178771e-05,0.21100605545012213,3.76,0.0,0.41827766438613706,0.8014348292512733,0.13433578910062322,0.0,4.490630712323194e-05,0.18948338835810447,0.00012474706602462357,0.009054976199081882,1.977674981849444e-09,1.3925705577399319e-11,9.71697660233967e-05,3.1035256866266156e-05,0.0502767051621883,0.06399105876342104,0.0002263639023349524,2.7656193036574997e-06,9.668161299184273e-05,4.008412464491304e-05,0.11678600262141385,0.0029049861036033625,0.019489855383291704,0.00010075564701800278,0.02279034541770334,0.017954190828242858,1.0892494632954228e-07,1.2769732128246946e-07,0.002129644531771799,1.1281401774397457e-05,0.014087246676876681,6.788970388444814e-07,1.6718811311614165e-05,0.00024113606247012063,0.0005063844449214992,1.3367524373534572e-07,9.056704704542973e-10,1.2868020706266584e-05,1.5844503043730947e-06,4.5102985551222456e-05,0.007841047636578538,9.741861086291056e-09,3.5611837631293686e-06,1.684681470516577e-06,4.707196695506406e-07,9.671915066914992e-12
7.286885855084491e-05,0.21104117936372158,3.76,0.0,0.4164436057163371,0.8001464733229139,0.13517092967836059,0.0,4.499195578226531e-05,0.19085656040059487,0.00012440278050786536,0.00903087226064064,1.968720398269342e-09,1.3862644540119967e-11,9.725179700321028e-05,3.094945766343107e-05,0.05045886339808882,0.06437966835319768,0.00022530446382487392,2.761398867028417e-06,9.688021280091797e-05,3.990650560868973e-05,0.11758295876535492,0.002919283166346546,0.019483532154258253,0.00010103534730818765,0.022953072868040256,0.018015359794549803,1.0844465294870764e-07,1.2782470059471906e-07,0.0021369641265168433,1.1181720826190704e-05,0.01425124431087614,6.756381767771655e-07,1.6809167423977403e-05,0.0002400457093256249,0.0005055704005793809,1.3439731451684186e-07,9.094811993997706e-10,1.2910266249591625e-05,1.5919845346123328e-06,4.5385564946336945e-05,0.007948407182168115,9.785510339828282e-09,3.6468220231311443e-06,1.7093173024226806e-06,4.774874542028971e-07,9.859757230555385e-12
7.340675375990212e-05,0.21107623756883645,3.76,0.0,0.41461636403149305,0.7988610067519654,0.1360034799025772,0.0,4.5078040286596e-05,0.19222793343746342,0.00012405895009271544,0.009006902715087773,1.959801222905444e-09,1.3799832828671153e-11,9.733381813257919e-05,3.0863727054460445e-05,0.05063887840729227,0.06476713349727899,0.00022426057033964798,2.7571879131880266e-06,9.707922228699228e-05,3.97300376240643e-05,0.11837848431834586,0.002933498279583293,0.019476351215048565,0.00010130973753678305,0.023114743079795903,0.018075170012195604,1.0796747514141221e-07,1.2794469430898775e-07,0.0021442179601419923,1.108349312061083e-05,0.014415798847099221,6.72402834176691e-07,1.689840067174318e-05,0.00023896568036226864,0.0005047581818702313,1.351104099383388e-07,9.132310125044907e-10,1.295161271414974e-05,1.599415762671375e-06,4.566570860831022e-05,0.008056120863948316,9.828463235599664e-09,3.73378432112261e-06,1.734071895053139e-06,4.842853566198555e-07,1.004976043074171e-11
7.38908594480536e-05,0.21110773339327074,3.76,0.0,0.4129776485055955,0.7977065520373585,0.1367505696073315,0.0,4.515588928644007e-05,0.19346061847713458,0.00012374988952755026,0.008985444020485267,1.951804094680437e-09,1.3743514445443242e-11,9.740763255512175e-05,3.078662776338421e-05,0.0507990724120503,0.06511487505599377,0.00022333414217907784,2.753405856212147e-06,9.725868256720283e-05,3.9572192024606644e-05,0.1190932373206004,0.002946222109229743,0.019469169414204016,0.00010155219254925492,0.023259340690911966,0.018127843805593655,1.0754065578872241e-07,1.2804646190506178e-07,0.0021506900207309055,1.099630746159774e-05,0.01456436985788379,6.69510926370695e-07,1.6977753867210373e-05,0.00023800246760690298,0.0005040287426617231,1.357445484594502e-07,9.165539567010306e-10,1.298806109956173e-05,1.6060160218975758e-06,4.591575002192398e-05,0.008153359553409742,9.86652724803585e-09,3.813189379347573e-06,1.7564513812336506e-06,4.904288792577817e-07,1.0222617072777725e-11
7.437496513620509e-05,0.21113917529514314,3.76,0.0,0.4113444055748066,0.7965544280715288,0.1374955783059003,0.0,4.5234094004171235e-05,0.19469182307503924,0.00012344119333286107,0.008964092311966855,1.9438353791559373e-09,1.3687396130125937e-11,9.748144690060381e-05,3.070958333758359e-05,0.05095755445630112,0.0654616922672007,0.00022241990873868956,2.749630918172229e-06,9.743847744434457e-05,3.941526291949274e-05,0.11980683738098813,0.0029588801007199655,0.019461319407527065,0.00010179042794060358,0.02340307900507085,0.018179428856372682,1.0711631719753979e-07,1.2814240987335816e-07,0.0021571085200337604,1.0910256106153336e-05,0.014713384084896705,6.666376834905004e-07,1.7056203807726654e-05,0.00023704758678015503,0.0005033007761307538,1.3637146706216899e-07,9.198279266304565e-10,1.3023791160388185e-05,1.6125332928078321e-06,4.616380867015707e-05,0.008250873193913395,9.904030526588368e-09,3.893679792076997e-06,1.7789249270401997e-06,4.965961889246991e-07,1.0397235442393691e-11
7.485907082435658e-05,0.21117056295351247,3.76,0.0,0.4097166122882369,0.7954046303686227,0.13823851406308774,0.0,4.531265548744442e-05,0.19592153637697282,0.00012313285951917274,0.008942846716604736,1.935894950712366e-09,1.3631476998317423e-11,9.755526536238555e-05,3.0632593490603695e-05,0.05111433583330337,0.06580758637472134,0.00022151768735620035,2.7458628427119104e-06,9.761860844437394e-05,3.925924291773021e-05,0.12051928719849936,0.00297147249959126,0.019452813414723748,0.00010202448193643744,0.023545956802275,0.01822993085952501,1.0669443939593219e-07,1.2823261410217047e-07,0.0021634733334858058,1.0825319421038934e-05,0.014862837783617109,6.637829260776078e-07,1.713375357229307e-05,0.00023610101675163841,0.0005025742794429411,1.3699119037680521e-07,9.230531017440898e-10,1.3058807738268416e-05,1.6189678063036473e-06,4.640988046946332e-05,0.00834865620297562,9.940974747367018e-09,3.97526161305088e-06,1.8014915635963252e-06,5.027870057161358e-07,1.0573620848155862e-11
7.534317651250806e-05,0.21120189605455345,3.76,0.0,0.40809424590367566,0.7942571544893964,0.13897938489792627,0.0,4.5391574606980764e-05,0.19714974762955198,0.00012282488611687562,0.008921706370929431,1.927982684524101e-09,1.3575756171405661e-11,9.7629091709058e-05,3.055565796240938e-05,0.05126942777289823,0.0661525586144808,0.0002206272987372423,2.7421013796729753e-06,9.779907719002575e-05,3.910412470912868e-05,0.12123058943144398,0.0029839995449741016,0.01944366343696167,0.00010225439229876299,0.023687972967328393,0.018279355561069226,1.0627500263000508e-07,1.2831714945713543e-07,0.002169784346036017,1.0741478176829444e-05,0.015012727201196702,6.609464769201067e-07,1.7210406307258847e-05,0.00023516273251451267,0.0005018492497933528,1.376037435714779e-07,9.262296646617024e-10,1.3093115634309684e-05,1.6253197964659195e-06,4.6653961706424086e-05,0.008446703033072248,9.977361660064532e-09,4.057940864912369e-06,1.824150306116193e-06,5.090010488131098e-07,1.0751778573867221e-11
7.582728220065955e-05,0.21123317429068797,3.76,0.0,0.40647728388460036,0.7931119960401424,0.13971819878349215,0.0,4.5470852678543255e-05,0.19837644618023,0.00012251727118084917,0.00890067041988636,1.9200984566350245e-09,1.3520232777009269e-11,9.770292970054044e-05,3.0478776519786713e-05,0.051422841441445925,0.06649661021483498,0.0002197485668368275,2.738346285223884e-06,9.797988532261915e-05,3.894990105909611e-05,0.12194074669839498,0.0029964614697804066,0.01943388126109173,0.00010248019639994497,0.02382912648717711,0.018327708755976224,1.058579873488881e-07,1.283960898920071e-07,0.002176041451971863,1.0658713539957548e-05,0.01516304857709208,6.581281609071111e-07,1.7286165223920124e-05,0.0002342327054062305,0.0005011256844058288,1.382091523328375e-07,9.293578008144569e-10,1.3126719636747478e-05,1.6315895029674942e-06,4.6896048815503946e-05,0.008545008171858598,1.0013193041998402e-08,4.141723539363244e-06,1.8469001800414592e-06,5.152380407004485e-07,1.0931713870737247e-11
7.631138788881103e-05,0.21126439736061217,3.76,0.0,0.40486570389609317,0.7919691506714912,0.14045496364778778,0.0,4.55504909296387e-05,0.19960162147737998,0.00012221001278829482,0.008879738017029036,1.9122421439671065e-09,1.3464905948785354e-11,9.777678317662275e-05,3.040194895523318e-05,0.05157458794189826,0.06683974239690368,0.00021888131879337495,2.734597321475386e-06,9.816103457021965e-05,3.879656480766667e-05,0.1226497615791471,0.0030088585007160954,0.019423478463839162,0.00010270193129580162,0.023969416448253664,0.018374996285982832,1.0544337420435123e-07,1.2846950854313158e-07,0.0021822445547949186,1.0577007064229632e-05,0.015313798143704326,6.553278049843708e-07,1.7361033596007295e-05,0.00023331090333454446,0.0005004035805322249,1.3880744284598312e-07,9.324376985949697e-10,1.3159624566441377e-05,1.6377771726861672e-06,4.7136138445172546e-05,0.00864356614222883,1.0048470709730545e-08,4.226615597319441e-06,1.8697402238634347e-06,5.214977069838959e-07,1.1113431965328495e-11
7.679549357696252e-05,0.21129556496923863,3.76,0.0,0.4032594838009398,0.7908286140771589,0.1411896873742339,0.0,4.563049050981307e-05,0.20082526307031406,0.00012190310903717577,0.008858908324603522,1.904413624271078e-09,1.3409774826189504e-11,9.78506558911518e-05,3.0325175085646067e-05,0.05172467831406634,0.0671819563748971,0.00021802538488846368,2.730854256307422e-06,9.834252677239982e-05,3.864410886979131e-05,0.12335763661564386,0.00302119085835984,0.019412466415969803,0.00010291963369573737,0.024108842033953783,0.01842122403744787,1.0503114405003129e-07,1.2853747770752092e-07,0.0021883935670850146,1.0496340682077646e-05,0.015464972127017161,6.525452381641278e-07,1.7435014757185472e-05,0.00023239729099831831,0.0004996829354516196,1.3939864177454436e-07,9.354695493671532e-10,1.319183525596752e-05,1.6438830585123755e-06,4.7374227554154255e-05,0.008742371502406707,1.0083196538725565e-08,4.312622969105051e-06,1.8926694785266816e-06,5.277797743920017e-07,1.1296938061542502e-11
7.7279599265114e-05,0.21132667682761375,3.76,0.0,0.40165860165610057,0.7896903819927645,0.14192237780194547,0.0,4.571085267723496e-05,0.20204736060928244,0.00012159655804772926,0.008838180513246505,1.896612776118484e-09,1.3354838554547967e-11,9.792455153087431e-05,3.024845475184098e-05,0.05187312353479736,0.06752325335643224,0.00021718059849308187,2.727116863323746e-06,9.852436384252716e-05,3.849252623373944e-05,0.12406437431292215,0.0030334587573345962,0.01940085628635598,0.00010313333994650963,0.024247402522142632,0.018466397939284087,1.0462127793731497e-07,1.2860006882519467e-07,0.002194488410373408,1.0416696696080565e-05,0.015616566747223264,6.497802914840667e-07,1.750811209867673e-05,0.00023149183009506995,0.0004989637464695685,1.399827762416934e-07,9.384535472454053e-10,1.322335653614827e-05,1.6499074190419084e-06,4.761031337947956e-05,0.008841418846100445,1.0117372458178893e-08,4.399751554648166e-06,1.915686989790581e-06,5.340839715823807e-07,1.1482237336712336e-11
7.824781064141699e-05,0.21138873216742002,3.76,0.0,0.3984727643871505,0.787420814496531,0.143381689900012,0.0,4.5872669804160314e-05,0.20448688263095904,0.00012098450695195084,0.008797027257122768,1.881093612967877e-09,1.3245547175276938e-11,9.807242624570527e-05,3.009517417066721e-05,0.052165122115718714,0.06820310113011244,0.0002155238167503791,2.719658215844103e-06,9.888908057102007e-05,3.8191953177786016e-05,0.12547444753274647,0.003057802009143962,0.019375885479891452,0.00010354890766915454,0.02452192577020525,0.0185536081061008,1.0380856300855242e-07,1.2870939852333185e-07,0.002206515319756206,1.0260406911129398e-05,0.015921002755108746,6.443025925883004e-07,1.765166915757796e-05,0.0002297051959421504,0.0004975297261498885,1.4112996244096066e-07,9.442787737911816e-10,1.3284350226769898e-05,1.6617126270421472e-06,4.807646528255379e-05,0.009040218037399185,1.018408249794353e-08,4.57739581627284e-06,1.961983006594888e-06,5.467576823592125e-07,1.1858236010503662e-11
