Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71)
1.1055695086860147e-07,0.27730520336477893,3.76,0.0,0.5836740400768056,0.9995210220019324,1.8446061999991773e-07,0.0,1.6362479047670587e-07,2.8552475187227437e-05,2.1406077232997055e-05,4.023922489272346e-06,1.0929717724279586e-10,1.933191652354662e-12,3.7095486790612793e-06,2.9883574640001956e-06,1.1290868098969984e-06,2.2453267603921513e-06,1.0136298860171182e-06,3.42358284106956e-07,2.777433862833699e-07,1.7707314378009293e-08,1.3476052597489015e-08,3.602332362905947e-11,1.3563096627869017e-12,1.0085924439310663e-14,5.7140637789633404e-08,5.293004161387723e-13,5.202303953104421e-11,1.7026403609430586e-17,7.392520028660398e-09,1.027877147770786e-09,1.8923639734374232e-11,9.489476060050781e-14,4.687413961800747e-12,2.2329145011110257e-09,0.0004723884469401877,4.082323863465409e-14,1.154703145860976e-20,9.954051164511957e-13,1.7506018245631485e-14,1.7232495610648376e-13,7.673112396617405e-13,4.4991825758475564e-17,3.631951925230608e-21,2.0944997094173115e-18,1.2057178221367128e-18,2.0624526350763173e-23,7.851004769461679e-20,1.2682856303254168e-16,8.776585570384994e-18,3.4182225148225133e-12,8.309777066010887e-16,3.100467722920161e-16,5.261910469334378e-17,3.5345734152815115e-17
1.1378457918105462e-07,0.2773052518739656,3.76,0.0,0.5836729749675128,0.9995206705163232,2.0281044351096555e-07,0.0,1.740569767632965e-07,2.9483910741962652e-05,2.1896075149394586e-05,4.306644898617341e-06,1.1471848904076817e-10,1.9801053020830902e-12,3.876235364605467e-06,3.107307767001042e-06,1.215641795467755e-06,2.4137200205037335e-06,1.0507928242833918e-06,3.572966554788323e-07,2.9855248605912534e-07,1.9126841470639963e-08,1.4782279256288484e-08,4.128295907402898e-11,1.5927201944454459e-12,1.1383903119273668e-14,5.88075727702077e-08,6.13194574750797e-13,5.5703029592428806e-11,1.9255261900238268e-17,7.798145479117296e-09,1.0932155597580895e-09,2.057547032587221e-11,1.0964314707687845e-13,4.946447198055041e-12,2.4620173769893736e-09,0.0004723882810429784,4.2643785427703617e-14,1.3302227776872557e-20,1.1147426696823938e-12,1.9658082570550784e-14,1.9709697162660248e-13,8.543379659661406e-13,5.157263962202615e-17,4.1648273065478394e-21,2.4789897000863593e-18,1.4186994251810127e-18,2.4697483650408577e-23,9.627316861671279e-20,1.3076162958686995e-16,9.930467820423659e-18,3.944961351857226e-12,8.946722519526715e-16,3.4379197512211375e-16,6.024751794427536e-17,3.862479227098551e-17
1.1701220749350777e-07,0.27730530069347875,3.76,0.0,0.5836718981443197,0.9995203108172993,2.2230835802181328e-07,0.0,1.8474891582557286e-07,3.0421901083137e-05,2.2379586987797846e-05,4.600921074964011e-06,1.2021549719404693e-10,2.0265234050239724e-12,4.04406032040551e-06,3.226147330098665e-06,1.3059451720397655e-06,2.588683606572821e-06,1.088484839906698e-06,3.7224827168206427e-07,3.2016509460993554e-07,2.061688356501647e-08,1.6179154577833868e-08,4.7125958405225594e-11,1.8629810209418576e-12,1.2808679862565102e-14,6.047444453696779e-08,7.083910247376687e-13,5.95346999778697e-11,2.1705830271464733e-17,8.212897412699457e-09,1.1608972866675363e-09,2.23183132836746e-11,1.2621352019504592e-13,5.211417189052865e-12,2.7064153937450083e-09,0.00047238811124279483,4.449484761408374e-14,1.528373399078189e-20,1.2444886123373397e-12,2.200541870823566e-14,2.246547812792966e-13,9.48996305233867e-13,5.890709597591889e-17,4.7643146194562926e-21,2.9216586052406918e-18,1.6621619709528476e-18,2.943886594073842e-23,1.1745055952733564e-19,1.3471860677580148e-16,1.1193358572137888e-17,4.5316784334392454e-12,9.611530934740049e-16,3.800338304932667e-16,6.878110883717006e-17,4.2094715634757166e-17
1.2023983580596094e-07,0.27730534982269683,3.76,0.0,0.5836708095416744,0.9995199429756808,2.4298218790936336e-07,0.0,1.95693090194373e-07,3.1366449487057645e-05,2.2856697927184625e-05,4.906811990036616e-06,1.2578487552433157e-10,2.0724504851387883e-12,4.212903936121297e-06,3.3447988260166598e-06,1.4000213981067406e-06,2.7702093217485726e-06,1.126709285886137e-06,3.872016062435344e-07,3.425780490462011e-07,2.217832453149801e-08,1.7670330549798404e-08,5.3596143627822786e-11,2.170854893634514e-12,1.436865347362788e-14,6.214125422322886e-08,8.161166336123948e-13,6.351888026317417e-11,2.4393098398521462e-17,8.63665990816117e-09,1.230954278486545e-09,2.415442644660113e-11,1.4476830656205079e-13,5.482250860915661e-12,2.96655146585423e-09,0.0004723879376340264,4.6376050095294023e-14,1.7515590986431774e-20,1.3851906176564018e-12,2.455919470970949e-14,2.552241116004543e-13,1.0517395048316719e-12,6.705751377631568e-17,5.437386614058393e-21,3.42940425876153e-18,1.939426310223859e-18,3.493561541427473e-23,1.4258500867136045e-19,1.3870071850747537e-16,1.2571616102537556e-17,5.182762106746223e-12,1.0304713037970563e-15,4.1887525160932923e-16,7.83033984953931e-17,4.5760451654609244e-17
1.2346746411841409e-07,0.27730539926081055,3.76,0.0,0.5836697091023909,0.9995195670625235,2.648589420287328e-07,0.0,2.0688202775652176e-07,3.2317554343543226e-05,2.3327492032536502e-05,5.224370303134603e-06,1.3142337828820412e-10,2.117891033593954e-12,4.38265146946705e-06,3.463190174356986e-06,1.4978923046397673e-06,2.958284845104628e-06,1.1654691401618176e-06,4.021458940129047e-07,3.6578749730652187e-07,2.3811974899698915e-08,1.9259477555423893e-08,6.07389052968604e-11,2.5203962448574592e-12,1.6072494226461888e-14,6.380800303462346e-08,9.376942803337144e-13,6.765628927976631e-11,2.733255452168432e-17,9.069319092501294e-09,1.3034186613976884e-09,2.608606441040177e-11,1.6547814283613199e-13,5.7588760483453184e-12,3.2428577917705544e-09,0.0004723877601202267,4.828702229456429e-14,2.0023772729872755e-20,1.537401920383352e-12,2.733078094557248e-14,2.8904141360387046e-13,1.1630320749261702e-12,7.608925324263472e-17,6.191602401262736e-21,4.009699635099009e-18,2.254051396663122e-18,4.12828624734627e-23,1.722874073179746e-19,1.4270944726897953e-16,1.407174794140038e-17,5.902722966489893e-12,1.1026817356757095e-15,4.604208267846832e-16,8.890325506295239e-17,4.9627029470941076e-17
1.2669509243086724e-07,0.27730544900683374,3.76,0.0,0.583668596777196,0.9995191831484909,2.8796481593570056e-07,0.0,2.1830831923128485e-07,3.327520950325564e-05,2.3792052270051963e-05,5.553640812193061e-06,1.3712783851128308e-10,2.162849521566854e-12,4.553192873667627e-06,3.5812542252137308e-06,1.5995772053134385e-06,3.1528940331804724e-06,1.2047670214879462e-06,4.170710854285116e-07,3.8978893818639284e-07,2.5518574364379742e-08,2.0950281653241976e-08,6.860117221284804e-11,2.915962862300956e-12,1.7929140833245447e-14,6.547469225068022e-08,1.0745468728148456e-12,7.1947541113536e-11,3.054018011929737e-17,9.510763127023149e-09,1.3783227130483017e-09,2.8115479523148747e-11,1.885218837469329e-13,6.0412214835456805e-12,3.5357555291630863e-09,0.00047238757901120525,5.02273987029968e-14,2.2836277428707835e-20,1.701680490411242e-12,3.033173721818754e-14,3.2635393483315705e-13,1.2833494272498443e-12,8.607073936325677e-17,7.03514298653453e-21,4.6706164644154576e-18,2.609840408043965e-18,4.858437146644789e-23,2.0724270010402507e-19,1.46745841299012e-16,1.5700412129214113e-17,6.696187559520432e-12,1.1778434009524722e-15,5.047769611100686e-16,1.0067506347802088e-16,5.369958155406539e-17
1.299227207433204e-07,0.27730549905961355,3.76,0.0,0.5836674725243338,0.999518791305092,3.123252021016794e-07,0.0,2.2996462664902087e-07,3.4239404571002264e-05,2.4250460521794052e-05,5.8946608497148435e-06,1.428951664040411e-10,2.207330380401937e-12,4.724422638381847e-06,3.6989284908564995e-06,1.7050929976750966e-06,3.3540171739000266e-06,1.2446052039879062e-06,4.319678071942641e-07,4.1457725755286905e-07,2.729879513341946e-08,2.2746442223336257e-08,7.72313736834578e-11,3.362227599997004e-12,1.9947796758634256e-14,6.714132322624034e-08,1.2282014057212031e-12,7.639315037387706e-11,3.4032443419879275e-17,9.96088219274976e-09,1.4556988403273913e-09,3.024492283463237e-11,2.1408656684859471e-13,6.329216786817053e-12,3.8456545869046945e-09,0.0004723873937528547,5.219681744302308e-14,2.5983221436880833e-20,1.878588197282754e-12,3.357379933454962e-14,3.6741975938465503e-13,1.4131774846570388e-12,9.707347632477518e-17,7.976849292165742e-21,5.4208486916875045e-18,3.0108461791925927e-18,5.695297431267785e-23,2.4821639545848185e-19,1.508120876017594e-16,1.7464419521278e-17,7.567891266015813e-12,1.2560198376196995e-15,5.520520502050196e-16,1.1371889358053082e-16,5.798336782113168e-17
1.3315034905577354e-07,0.27730554941784247,3.76,0.0,0.5836663363092104,0.9995183916019541,3.3796470392842414e-07,0.0,2.4184368719581325e-07,3.52101251592455e-05,2.4702797599866723e-05,6.247460636040712e-06,1.4872234781765808e-10,2.2513380317544908e-12,4.896239641376751e-06,3.816154912080327e-06,1.8144542570921971e-06,3.5616312061962417e-06,1.2849856306578498e-06,4.4682732845784585e-07,4.401467615340039e-07,2.9153245356418628e-08,2.465166989102281e-08,8.667939588224257e-11,3.8641900302740805e-12,2.2137925980759956e-14,6.880789739269562e-08,1.4002930089419888e-12,8.0993536897399e-11,3.782629189126443e-17,1.0419568475014372e-08,1.535579559130609e-09,3.247664498918236e-11,2.4236735169314e-13,6.622792454294126e-12,4.172953514450003e-09,0.00047238720562910207,5.419492340412219e-14,2.949693460611259e-20,2.068689974213004e-12,3.7068865369987884e-14,4.1250781732351525e-13,1.5530122669921206e-12,1.0917205321684186e-16,9.026262446997562e-21,6.269735299115123e-18,3.461375915449136e-18,6.651099681495858e-23,2.9606160144917875e-19,1.5490794297353352e-16,1.9370737367030522e-17,8.522670574437139e-12,1.3372794659576373e-15,6.023566818838533e-16,1.2814066529128645e-16,6.248380140294668e-17
1.363779773682267e-07,0.27730560008007443,3.76,0.0,0.5836651881040272,0.9995179841125443,3.6490714370963506e-07,0.0,2.5393832319636274e-07,3.6187353158955995e-05,2.5149143260653367e-05,6.6120636463438295e-06,1.5460644272302903e-10,2.294876841239324e-12,5.068546997996335e-06,3.932879608636825e-06,1.9276733322013554e-06,3.7757099555237386e-06,1.3259099270906922e-06,4.616415255309583e-07,4.6649121039272e-07,3.1082471476103794e-08,2.666968435293872e-08,9.699654102786853e-11,4.427187779950475e-12,2.4509249013125176e-14,7.047441625916196e-08,1.592568871748769e-12,8.574903062758095e-11,4.193914511253703e-17,1.088671614769239e-08,1.6179974736720445e-09,3.4812897082417535e-11,2.7356747392441425e-13,6.921879852892508e-12,4.518039359960051e-09,0.0004723870120130283,5.62213608571679e-14,3.34120528873754e-20,2.2725530243938686e-12,4.082898266748062e-14,4.618978912366339e-13,1.703359496337854e-12,1.224441487177399e-16,1.0193664428181607e-20,7.227281613711901e-18,3.965995478531223e-18,7.739069314708942e-23,3.517261672816295e-19,1.5903883424211005e-16,2.1426493693383885e-17,9.56545582578528e-12,1.4216959382350696e-15,6.558038366433879e-16,1.4405231038760545e-16,6.720647301740566e-17
1.3960560568067984e-07,0.2773056510447378,3.76,0.0,0.583664027887386,0.9995175689019106,3.931755647898538e-07,0.0,2.6624145825808673e-07,3.7171067040294676e-05,2.5589576219278457e-05,6.9884870058097265e-06,1.6054458362332892e-10,2.337951189210746e-12,5.2412519049539956e-06,4.049052603764512e-06,2.044760444191586e-06,3.99622439512795e-06,1.3673794157627743e-06,4.764028425325829e-07,4.936038540700597e-07,3.308695991781114e-08,2.8804212017735546e-08,1.0823549236236295e-10,5.056907515554331e-12,2.7071739526092673e-14,7.214088141367792e-08,1.806892038916011e-12,9.06598768726921e-11,4.6388888694305554e-17,1.1362221357608409e-08,1.702985254695348e-09,3.725593150640596e-11,3.078982123940871e-13,7.226411198434536e-12,4.881287449916731e-09,0.00047238681859802074,5.827579026577381e-14,3.7765607349017725e-20,2.490746084512934e-12,4.486633588877254e-14,5.158806335820684e-13,1.864734239715137e-12,1.3697053862825304e-16,1.149011830053652e-20,8.304179147041243e-18,4.529533417138752e-18,8.973468195652076e-23,4.162597524714351e-19,1.6319747338077615e-16,2.363898194754808e-17,1.0701264763129824e-11,1.509348481949996e-15,7.125090764402089e-16,1.6157193220709343e-16,7.215717336487917e-17
1.42833233993133e-07,0.27730570231014023,3.76,0.0,0.5836628556439268,0.9995171460526779,4.22792240198349e-07,0.0,2.787461263049568e-07,3.8161242119210975e-05,2.602417416373214e-05,7.376741851051442e-06,1.6653397407624672e-10,2.380565362153264e-12,5.41426549258527e-06,4.164627579799204e-06,2.16572378039539e-06,4.223142876516699e-06,1.4093951294947194e-06,4.91104255319662e-07,5.214774653441018e-07,3.5167139763665954e-08,3.105898387662993e-08,1.2045027601375362e-10,5.759395850112938e-12,2.983562075351397e-14,7.380729452432412e-08,2.0452452105026804e-12,9.572624110655771e-11,5.119386786845118e-17,1.1845982208787259e-08,1.7905756192508152e-09,3.9808002770858123e-11,3.455788180737766e-13,7.536319572513721e-12,5.2630612219641965e-09,0.000472386613375503,6.035784948879443e-14,4.2597114495854933e-20,2.723838701656968e-12,4.9193235026772186e-14,5.747575683420332e-13,2.0376605465831196e-12,1.5283509891430238e-16,1.2927510087759948e-20,9.511824958733745e-18,5.157084430473744e-18,1.036963622085929e-22,4.908212470564625e-19,1.6740558176689613e-16,2.6015666200228953e-17,1.1935195775104877e-11,1.600322230137562e-15,7.725907517710961e-16,1.8082396456490465e-16,7.734191691965238e-17
1.4606086230558614e-07,0.2773057538744694,3.76,0.0,0.5836616713640622,0.9995167156205251,4.537786952416894e-07,0.0,2.9144546490494934e-07,3.9157850728521433e-05,2.6453013767990707e-05,7.7768335941782e-06,1.7257188724607717e-10,2.4227236954885227e-12,5.587502700589997e-06,4.279561717965391e-06,2.2905695720904465e-06,4.456431276539576e-06,1.4519578226140078e-06,5.057392475523294e-07,5.501043663364219e-07,3.73233868227076e-08,3.343773401632751e-08,1.3369620973208583e-10,6.541070328746152e-12,3.281136063743464e-14,7.547365734005545e-08,2.3097346118562196e-12,1.0094821250375896e-10,5.637287883104814e-17,1.233789874545676e-08,1.880801314846933e-09,4.247136824857367e-11,3.8683637343191145e-13,7.851538864267144e-12,5.663712269803005e-09,0.00047238641113480013,6.246722383227458e-14,4.7948671367089297e-20,2.972400476392265e-12,5.3822102250704614e-14,6.388410377363922e-13,2.2226710270214824e-12,1.701247932544917e-16,1.451859472727404e-20,1.0862340781462259e-17,5.8540116946680595e-18,1.194403064516314e-22,5.766871243213953e-19,1.7163904898163763e-16,2.8564188074156756e-17,1.3272419660888462e-11,1.6947085318639069e-15,8.361702636289293e-16,2.0193932817334017e-16,8.276697007240521e-17
1.492884906180393e-07,0.27730580573582136,3.76,0.0,0.5836604750436853,0.9995162776782814,4.861557204338288e-07,0.0,3.043327185338067e-07,4.0160862419236775e-05,2.687617070529884e-05,8.188762212259988e-06,1.7865566453148594e-10,2.4644304601485566e-12,5.76088214879523e-06,4.393815510092827e-06,2.4193021756723326e-06,4.696053172419648e-06,1.4950679826068826e-06,5.203017844602156e-07,5.794764564904956e-07,3.955602593287014e-08,3.594419795138934e-08,1.4802985500250722e-10,7.408730119992969e-12,3.600966721131119e-14,7.713997169146368e-08,2.602593723271515e-12,1.0632580778070782e-10,6.194516035881133e-17,1.2837872934586777e-08,1.9736951026301527e-09,4.524828888307597e-11,4.3190569132228843e-13,8.172003811333839e-12,6.0835803497200245e-09,0.0004723862093454927,6.46035735676863e-14,5.386504727048696e-20,3.23700033604496e-12,5.876545938859011e-14,7.084541481961866e-13,2.4203064447603458e-12,1.8892966017378545e-16,1.62770419051131e-20,1.2368590629740187e-17,6.625948972594761e-18,1.3714266981332528e-22,6.752597971228483e-19,1.759047960110123e-16,3.129237447819836e-17,1.4718171915705026e-11,1.7926052609612757e-15,9.033723191170155e-16,2.250555830872563e-16,8.84388772252757e-17
1.5251611893049245e-07,0.2773058578921947,3.76,0.0,0.5836592666838563,0.9995158322996094,5.19943378112571e-07,0.0,3.174012484643026e-07,4.117024419153649e-05,2.729371966164456e-05,8.612522564147146e-06,1.8478271412590907e-10,2.5056898785849502e-12,5.934326002663116e-06,4.507352544535789e-06,2.5519241573850683e-06,4.9419700424635005e-06,1.5387258422927167e-06,5.34786282635318e-07,6.095852421124951e-07,4.1865332481464576e-08,3.8582110775925984e-08,1.635089747852374e-10,8.36956632570752e-12,3.944148456238472e-14,7.880623949155813e-08,2.9261868661006307e-12,1.1185897540452527e-10,6.793038645658556e-17,1.3345808648573421e-08,2.0692897395340658e-09,4.814102987586352e-11,4.810292308470059e-13,8.49764996940816e-12,6.522993313680709e-09,0.00047238600445242545,6.676656361064124e-14,6.039377148674336e-20,3.5182058667282547e-12,6.403591647111941e-14,7.839307247380487e-13,2.63111534660485e-12,2.0934280235033606e-16,1.8217481591758264e-20,1.4044196687152157e-17,7.478802414651333e-18,1.5699159088430287e-22,7.880759354934013e-19,1.8020968027455787e-16,3.420824577170317e-17,1.627774581946171e-11,1.8941171163511592e-15,9.7432517665139e-16,2.503170783395992e-16,9.436448476762831e-17
1.557437472429456e-07,0.2773059103415078,3.76,0.0,0.5836580462904888,0.9995153795698759,5.551610095655265e-07,0.0,3.306445418384393e-07,4.2185960720600117e-05,2.7705734349106253e-05,9.048104700546625e-06,1.9095050959764303e-10,2.5465061483711053e-12,6.107759841866898e-06,4.620139297732026e-06,2.6884363760025443e-06,5.194141461274798e-06,1.5829313917057425e-06,5.491875794686316e-07,6.40421865117634e-07,4.4251534178536515e-08,4.13552053651989e-08,1.8019249350946239e-10,9.431171870543697e-12,4.3117989104110454e-14,8.047246273648497e-08,3.283012661500969e-12,1.175475997146819e-10,7.43486596205196e-17,1.386161164789985e-08,2.167617960945127e-09,5.1151861334693736e-11,5.344569935923207e-13,8.828413721393665e-12,6.982267026042975e-09,0.00047238578098118974,6.895583701342896e-14,6.758521887022194e-20,3.816582707414638e-12,6.96461611577351e-14,8.656152591655609e-13,2.855653718778825e-12,2.314603739591063e-16,2.0355550844604194e-20,1.5903553211487907e-17,8.418751612400053e-18,1.791875686967031e-22,9.168150595566493e-19,1.8458724293647372e-16,3.732002479134204e-17,1.795648596967528e-11,1.9993559025164542e-15,1.0491608980076116e-15,2.7787509841622495e-16,1.0055096437921007e-16
1.5897137555539875e-07,0.277305963081594,3.76,0.0,0.5836568138741118,0.9995149195348303,5.918272536740166e-07,0.0,3.4405620790848924e-07,4.320797451216694e-05,2.8112287518448572e-05,9.495494103224993e-06,1.9715658855798175e-10,2.5868834778520904e-12,6.281112546315907e-06,4.732144988232661e-06,2.8288380537926346e-06,5.452525233110289e-06,1.62768438827521e-06,5.635009110042026e-07,6.719771268662212e-07,4.67148142790832e-08,4.4267211048702204e-08,1.9814044936925326e-10,1.060155127888904e-11,4.7050585121646486e-14,8.213864350604956e-08,3.6757074948051095e-12,1.233915041387696e-10,8.12205028500444e-17,1.4385189563073875e-08,2.268712466596367e-09,5.428305886694425e-11,5.924463586494262e-13,9.164232194445538e-12,7.461705415401967e-09,0.00047238556284175245,7.117111990809666e-14,7.54926975537731e-20,4.132693940160785e-12,7.560894765555058e-14,9.538628224441926e-13,3.094484613896323e-12,2.5538155789040745e-16,2.27079436011223e-20,1.7961839677409084e-17,9.45224972324222e-18,2.0394381777839078e-22,1.0633088291717424e-18,1.8898955783940666e-16,4.0636147128121783e-17,1.9759781004083882e-11,2.108440787844296e-15,1.1280156383390208e-15,3.07888007742643e-16,1.0700583910289491e-16
