Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63)
0.0027434197518492855,0.21832891394706508,3.76,0.0,0.46289796357083596,0.7981331969617902,0.18611716954506313,0.0,2.8944366276100706e-06,0.05211699626987287,1.919421363473369e-06,0.0007439709705666818,2.219288076281326e-10,1.8227208538128766e-13,1.793981220264322e-06,6.664938087078331e-07,0.014131577979589255,0.01852543439700419,0.00011921256390657226,4.756098292331778e-08,3.0537496278133407e-06,3.878505430794861e-05,0.17610751226888288,0.001209601590828772,0.016109093141112443,1.1565858412928886e-05,0.0008066538480462584,0.0056828924759248734,4.1901905510004784e-09,1.4042779286676236e-07,0.00017890906557411953,1.68612333485747e-05,0.0037129978699689064,1.97698299459912e-08,3.7786020156397186e-07,6.976137301142501e-07,0.00010376949946402038,5.072078662536724e-10,4.4419401155194124e-11,5.639746252733506e-07,4.098991908985931e-08,2.9593247096339812e-06,0.001489949720408115,3.817829493976222e-09,5.607520989760746e-07,2.978143679835326e-08,1.3583002710820089e-08
0.002809899432935148,0.2183604464073563,3.76,0.0,0.45801597238100145,0.7940097461247324,0.18979870441366087,0.0,2.898919934256943e-06,0.05350695999175116,1.9120271651004025e-06,0.0007396394037858554,2.1990004908654853e-10,1.8060580904079715e-13,1.7937231407286427e-06,6.645525098595231e-07,0.014332433854568234,0.01895790344761429,0.00011798599301111037,4.7614069323042144e-08,3.0656057274713476e-06,3.8354487223804697e-05,0.1796688946977843,0.0012351584262595766,0.01627006136393581,1.1723390045144174e-05,0.0008245275118363887,0.005800650800215343,4.14389495881239e-09,1.4158465236234544e-07,0.00018173303547623797,1.6521095613980546e-05,0.003854213909963716,1.9568133909557614e-08,3.841886649660334e-07,6.888308811867472e-07,0.00010323338790455337,5.157021146795259e-10,4.525192453534225e-11,5.748451591823606e-07,4.186604386223741e-08,3.034141382202576e-06,0.0015636519253700977,3.89356556430644e-09,6.062457545111184e-07,3.130128631949239e-08,1.4273118600693369e-08
0.0028763791140210106,0.21839209148082797,3.76,0.0,0.453182968086173,0.789920564859904,0.1934435846191429,0.0,2.9034846346783347e-06,0.054898963838660136,1.9045628775880177e-06,0.0007353390751146854,2.1788202802352536e-10,1.7894835239133358e-13,1.7933510993958814e-06,6.6255234184716e-07,0.014527554250408331,0.019389088446049953,0.00011679331995196993,4.766080990407293e-08,3.077221277777623e-06,3.7929614287144476e-05,0.1831987202355026,0.001260409766563561,0.016423548020275295,1.1875787870692055e-05,0.0008421296925439559,0.005915651776595738,4.09821081496319e-09,1.4266586510907754e-07,0.00018451092002309607,1.6191283033052024e-05,0.003997606243595979,1.9368625195517067e-08,3.9031970760559585e-07,6.802890811327075e-07,0.00010270173191266712,5.239313693629931e-10,4.60595501686361e-11,5.854098534858814e-07,4.2722620384382945e-08,3.1080401939229887e-06,0.0016387290499081067,3.967281232773234e-09,6.541268985359072e-07,3.2853113924206916e-08,1.4976643242346705e-08
0.002942858795106873,0.21842384075866078,3.76,0.0,0.44839844154950526,0.7858653450980908,0.19705221955937605,0.0,2.908131625642267e-06,0.056292741055944694,1.8970300166387944e-06,0.0007310700267417381,2.1587485246430559e-10,1.7729980414307266e-13,1.7928677034544976e-06,6.604941090003833e-07,0.014717025891090786,0.019818952433544125,0.00011563354985412287,4.770124802516636e-08,3.0886023163337156e-06,3.751036870015208e-05,0.18669731183385666,0.0012853584305442332,0.016569756427588938,1.2023139440416177e-05,0.0008594569279671336,0.006027864924374712,4.053130948960764e-09,1.436736536372722e-07,0.0001872408592558618,1.5871413994842217e-05,0.004143137335500292,1.9171294675103213e-08,3.9625468066182925e-07,6.719780429638781e-07,0.00010217449143466037,5.318974442353233e-10,4.6842171776859167e-11,5.956667309032903e-07,4.3559349138297374e-08,3.1809830417906526e-06,0.0017151397633122945,4.038957922797477e-09,7.044481563161035e-07,3.4436185794634464e-08,1.5693135704448467e-08
0.0030093384761927357,0.21845568598639825,3.76,0.0,0.4436618883047768,0.7818437820835181,0.2006250153168538,0.0,2.912861788874027e-06,0.05768802821826578,1.8894300882788027e-06,0.0007268322846178919,2.1387862543521603e-10,1.7566024889994637e-13,1.7922755257815768e-06,6.583786656128036e-07,0.014900935499839403,0.02024745899314452,0.00011450570921142697,4.7735431916449804e-08,3.0997548500211846e-06,3.709668364054984e-05,0.19016498922098518,0.0013100070324540776,0.016708884549885505,1.2165531662368339e-05,0.0008765060942756626,0.00613726492192714,4.008648187641171e-09,1.4461019230316228e-07,0.00018992114980610314,1.556112090413982e-05,0.004290768251675141,1.897613219046285e-08,4.0199508040624327e-07,6.638880493454647e-07,0.00010165162684762956,5.39602347967461e-10,4.759972527071412e-11,6.056143388519169e-07,4.43759697647616e-08,3.2529342322053092e-06,0.0017928424957233083,4.108580685374015e-09,7.572609081373096e-07,3.604975377248259e-08,1.6422148927680864e-08
0.0030758181572785983,0.2184876190590765,3.76,0.0,0.4389728085174685,0.7778555743047115,0.2041623746051947,0.0,2.9176759900305702e-06,0.0590845653930652,1.8817645885417716e-06,0.0007226258585907395,2.1189344503880335e-10,1.7402976722249633e-13,1.7915771044698677e-06,6.562069123116751e-07,0.015079369732202908,0.020674572280375256,0.00011340884668904323,4.776341435922165e-08,3.110684845322407e-06,3.668849228126978e-05,0.1936020689155377,0.0013343579860790136,0.01684112514057579,1.2303050780257798e-05,0.0008932743952011701,0.006243831336095507,3.9647553572702054e-09,1.4547760793242335e-07,0.00019255023964456167,1.5260049884182447e-05,0.004440458780024522,1.8783126595850764e-08,4.07542539089473e-07,6.5600991330819e-07,0.00010113309895047968,5.470482717386145e-10,4.833218629030166e-11,6.152517201347348e-07,4.5172259301120056e-08,3.3238604144400046e-06,0.001871795508720495,4.176138019416251e-09,8.126152654755136e-07,3.769305670021633e-08,1.7163230662193e-08
0.003142297838364461,0.2185196320254544,3.76,0.0,0.43433070694957004,0.7739004234288386,0.207664696718047,0.0,2.92257507748364e-06,0.060482096290925304,1.874035003093971e-06,0.0007184507425142367,2.099194045091419e-10,1.724084356718477e-13,1.7907749423450889e-06,6.539797923987785e-07,0.015252415111702356,0.02110025705162245,0.00011234203369570645,4.7785252365843994e-08,3.121398219434953e-06,3.628572780752334e-05,0.19700886424024167,0.0013584135101382669,0.01696666588283855,1.2435782349767984e-05,0.0009097593509612197,0.00634754835846667,3.921445285364903e-09,1.462779804308464e-07,0.00019512672270300335,1.4967860422476681e-05,0.004592167547411703,1.8592265795735832e-08,4.1289881590979675e-07,6.483349414716333e-07,0.00010061886895538782,5.542375771128157e-10,4.903956782652963e-11,6.245783847445098e-07,4.594803046410027e-08,3.393730514059887e-06,0.0019519569623996866,4.241621697962582e-09,8.705600505991045e-07,3.93653217761771e-08,1.7915924379102296e-08
0.0032087775194503234,0.21855171708780863,3.76,0.0,0.42973509292801926,0.7699780342395866,0.21113237748048005,0.0,2.927559882171166e-06,0.06188036840218377,1.8662428067340719e-06,0.0007143069144275996,2.0795659228034022e-10,1.7079632686718483e-13,1.7898715066576275e-06,6.5169828834047e-07,0.015420157968210437,0.02152447869009056,0.00011130436481860499,4.780100687345246e-08,3.1319008324786415e-06,3.5888323435943764e-05,0.2003856853348769,0.0013821756347305446,0.017085689527745127,1.256381121813242e-05,0.0009259587871567342,0.006448404548562738,3.878710802741669e-09,1.4701334341814607e-07,0.00019764933336489061,1.4684225009462258e-05,0.00474585213301558,1.840353678434408e-08,4.180657882327234e-07,6.40854900129534e-07,0.00010010889847972607,5.61172784254597e-10,4.972191790491295e-11,6.335942824771087e-07,4.6703129960461574e-08,3.4625156663593505e-06,0.0020332849788315104,4.3050265980046995e-09,9.311427797559518e-07,4.106576589506775e-08,1.8679770148906766e-08
0.003275257200536186,0.21858386660290968,3.76,0.0,0.42518548031787695,0.766088114579547,0.21456580920216783,0.0,2.9326312175251796e-06,0.06327913312065708,1.8583894631242568e-06,0.0007101943368956083,2.06005092055388e-10,1.691935095415797e-13,1.7888692289803374e-06,6.493634183962067e-07,0.015582684379216408,0.021947203229432853,0.00011029495813192915,4.781074245337958e-08,3.1421984810871115e-06,3.549621244147861e-05,0.20373283916781953,0.0014056462084908676,0.01719837402830451,1.2687221505319048e-05,0.0009418708239440373,0.00654639258608712,3.836544746400176e-09,1.476856848742301e-07,0.00020011694094593523,1.4408828781722628e-05,0.004901469177191324,1.8216925691921133e-08,4.2304544317474793e-07,6.335619845431511e-07,9.960314953857082e-05,5.678565606319011e-10,5.0379317358620314e-11,6.422997765231702e-07,4.743743683988211e-08,3.5301891493202767e-06,0.002115737701723294,4.366350535161003e-09,9.94409649556748e-07,4.2793596896942904e-08,1.9454305478258772e-08
0.0033417368816220485,0.21861607308234457,3.76,0.0,0.4206813874995497,0.7622303752966899,0.21796538063266577,0.0,2.9377898791435855e-06,0.06467814585580464,1.8504764245033963e-06,0.0007061129574424696,2.0406498287951042e-10,1.676000486026262e-13,1.7877705050538403e-06,6.469762334136616e-07,0.01574008011394954,0.022368397375281016,0.00010931295534694321,4.7814527036986554e-08,3.1522968931308284e-06,3.5109328189338084e-05,0.20705062954651385,0.0014288269062564499,0.017304892668780995,1.2806096583974113e-05,0.0009574938654158956,0.006641509033056883,3.794939962952043e-09,1.4829694778299478e-07,0.00020252854423991612,1.4141369148428672e-05,0.005058974485604857,1.8032417835223015e-08,4.278398695563368e-07,6.264487910064071e-07,9.910158453774359e-05,5.742917102154081e-10,5.1011877694757324e-11,6.506956181869529e-07,4.815086089708848e-08,3.5967263175338208e-06,0.0021992733524017817,4.4255941041170565e-09,1.060405526152022e-06,4.4548014796245144e-08,2.023906610965481e-08
0.003408216562707911,0.2186483291926494,3.76,0.0,0.4162223373484154,0.7584045301937006,0.22133147691958885,0.0,2.9430366456106983e-06,0.06607716613407119,1.8425051312814617e-06,0.0007020627089743901,2.0213633921841562e-10,1.6601600519661222e-13,1.786577694775704e-06,6.445378137335614e-07,0.01589243058023881,0.022788028524812723,0.00010835752182393434,4.7812431652193016e-08,3.1622017230269335e-06,3.472760416556756e-05,0.2103393571279032,0.0014517192371490079,0.01740541419011293,1.2920519061404118e-05,0.0009728265889988579,0.006733754104990942,3.7538893119018315e-09,1.4884903077289982e-07,0.00020488326611041525,1.3881555396113379e-05,0.005218323128972664,1.7849997766139335e-08,4.3245125009842265e-07,6.195082910208005e-07,9.860416626722397e-05,5.804811630041978e-10,5.1619739044736296e-11,6.587829225729636e-07,4.884334112377024e-08,3.6621045377251825e-06,0.002283850282394114,4.482760524785902e-09,1.1291739370676639e-06,4.63282129870738e-08,2.103358678366799e-08
0.0034746962437937736,0.21868062775538422,3.76,0.0,0.4118078572160699,0.7546102959796002,0.2246644795699721,0.0,2.948372279214766e-06,0.06747595768956749,1.8344770118358812e-06,0.0006980435101942859,2.0021923103477274e-10,1.644414367713127e-13,1.7852931222447086e-06,6.420492661732934e-07,0.016039820774016823,0.023206064784380913,0.00010742784649885922,4.7804530167105875e-08,3.171918547422796e-06,3.435097400526686e-05,0.2135993194292725,0.0014743245529928806,0.017500102912211685,1.3030570762589492e-05,0.00098786793484389,0.006823131450258053,3.7133856686775935e-09,1.493437887539221e-07,0.00020718034809464757,1.362910828972629e-05,0.005379469538687898,1.7669649317485613e-08,4.368818538191859e-07,6.12733807301793e-07,9.811085789485956e-05,5.864279648205551e-10,5.220306819080885e-11,6.665631453036907e-07,4.9514844209918455e-08,3.7263031246513574e-06,0.0023694270228075544,4.537855493985107e-09,1.2007570656863684e-06,4.8133379394191786e-08,2.1837401976715248e-08
0.003541175924879636,0.21871296174708593,3.76,0.0,0.40743747891316123,0.7508473922237355,0.22796476641466373,0.0,2.953797525123379e-06,0.0688742885442687,1.826393482316115e-06,0.000694055266086518,1.9831372386765626e-10,1.6287639714134683e-13,1.7839190756091342e-06,6.395117211247609e-07,0.01618233523146657,0.02362247498522025,0.00010652314174025946,4.779089904409521e-08,3.181452861580507e-06,3.397937152314935e-05,0.21683081083938224,0.0014966440569473473,0.017589118853198384,1.3136332710352019e-05,0.001002617095306231,0.006909647937508746,3.673421927911702e-09,1.4978303354308515e-07,0.00020941914503597143,1.3383759682294272e-05,0.005542367598310432,1.7491355650472538e-08,4.4113402869022574e-07,6.061189916370839e-07,9.762162296038394e-05,5.921352674529179e-10,5.2762056669724494e-11,6.740380599475272e-07,5.016536306582128e-08,3.789303275947264e-06,0.0024559623305743733,4.590887039786208e-09,1.2751957482859328e-06,4.996269757746088e-08,2.2650046587732676e-08
0.0036076556059654987,0.21874532429902194,3.76,0.0,0.40311073869367586,0.7471155413121175,0.2312327115757344,0.0,2.9593131123015762e-06,0.0702719310782265,1.8182559462826622e-06,0.0006900978684456143,1.9641987891711466e-10,1.6132093655761896e-13,1.7824578071907152e-06,6.369263297872724e-07,0.01632005798380963,0.02403722869730915,0.00010564264313501127,4.77716171064113e-08,3.1908100765353123e-06,3.361273074581641e-05,0.22003412262986993,0.0015186788122405286,0.01767261784533325,1.3237885108825526e-05,0.0010170735045856956,0.00699331345148184,3.6339910069080575e-09,1.5016853450682026e-07,0.0002115991197952444,1.3145252129429714e-05,0.00570697073081279,1.7315099303309877e-08,4.4521019459365227e-07,5.996578045457596e-07,9.713642536974011e-05,5.976063192026958e-10,5.329691895621852e-11,6.812097363968189e-07,5.0794915396528186e-08,3.85108800807974e-06,0.002543415231612086,4.6418653811693885e-09,1.3525294734564701e-06,5.181534780602669e-08,2.3471056591547234e-08
0.0036741352870513612,0.21877770869675997,3.76,0.0,0.3988271772402621,0.7434144684057672,0.2344686854370772,0.0,2.964919756399997e-06,0.0716686620904112,1.8100657945579741e-06,0.0006861711963726035,1.9453775312635974e-10,1.597751017747765e-13,1.780911533917504e-06,6.34294261511558e-07,0.01645307251465338,0.02445029624149644,0.00010478560920829833,4.774676531523474e-08,3.199995516673125e-06,3.32509859427624e-05,0.22320954296715945,0.0015404297509475481,0.017750751647578385,1.3335307331781233e-05,0.0010312368285331837,0.007074140697181505,3.5950858489766988e-09,1.505020192164215e-07,0.00021371983806463008,1.2913338502269268e-05,0.005873231981610482,1.714086223828217e-08,4.491128365608238e-07,5.933444965303007e-07,9.66552293896647e-05,6.02844455809131e-10,5.3807890722772554e-11,6.880805204657309e-07,5.14035423520058e-08,3.911642096350176e-06,0.0026317450610294163,4.690802795711861e-09,1.4327963837110344e-06,5.3690508123696876e-08,2.4299969687627173e-08
0.0037406149681372238,0.21881010837959738,3.76,0.0,0.3945863396500819,0.7397439014007573,0.23767305461831076,0.0,2.9706181584061324e-06,0.07306426285065198,1.8018244051545149e-06,0.0006822751167986928,1.9266739926479046e-10,1.5823893611950034e-13,1.7792824371538102e-06,6.316167012464564e-07,0.016581461719834198,0.0248616486999762,0.00010395132108183973,4.771642655528599e-08,3.209014417613379e-06,3.289407165643801e-05,0.2263573569250899,0.001561897682757077,0.01782366805504199,1.3428677904102371e-05,0.0010451069545675117,0.007152145012120022,3.5566994266621662e-09,1.5078517406923325e-07,0.00021578096326842032,1.2687781602178538e-05,0.006041104097516379,1.6968625887289837e-08,4.52844498253075e-07,5.871735906847628e-07,9.617799964249279e-05,6.078530916989587e-10,5.429522717474947e-11,6.946530139353562e-07,5.1991307180992055e-08,3.970952012645972e-06,0.0027209115005251195,4.737713488744355e-09,1.5160332791517996e-06,5.558735532663041e-08,2.513632587600438e-08
0.0038070946492230863,0.21884251693986412,3.76,0.0,0.3903877754208506,0.7361035708898116,0.2408461819519435,0.0,2.9764090025260395e-06,0.07445851914300619,1.7935331429267127e-06,0.0006784094850719507,1.9080886601717523e-10,1.5671247956377085e-13,1.7775726624761332e-06,6.288948470947318e-07,0.01670530786974247,0.025271257925166168,0.00010313908208650598,4.768068542920896e-08,3.217871924522878e-06,3.2541922732627197e-05,0.22947784649830613,0.0015830833036531025,0.01789151100558105,1.3518074482320251e-05,0.001058683981671421,0.007227344186343926,3.5188247450053407e-09,1.510196449034343e-07,0.00021778225154727216,1.2468353784490878e-05,0.0062105396017386495,1.6798371196971197e-08,4.564077756728934e-07,5.811398665009845e-07,9.57047011011653e-05,6.126357115454038e-10,5.475920145975953e-11,7.009300552717303e-07,5.255829389946767e-08,4.029005858706845e-06,0.0028108746130781096,4.782613464058869e-09,1.602275623092306e-06,5.750506585289286e-08,2.5979667982612195e-08
0.003873574330308949,0.21887492812209705,3.76,0.0,0.38623103843720624,0.7324932101254152,0.24398842646365176,0.0,2.982292963116661e-06,0.07585122130091924,1.785193359430031e-06,0.0006745741454482596,1.8896219806942075e-10,1.551957687952141e-13,1.7757843207331774e-06,6.261299079735286e-07,0.016824692574008045,0.02567909654705012,0.00010234821736411202,4.763962806193256e-08,3.2265730908651783e-06,3.219447434811858e-05,0.23257129061635384,0.0016039872044982697,0.017954420683500102,1.3603573851245273e-05,0.0010719682105882946,0.00729975829006113,3.4814548445253164e-09,1.5120703768236669e-07,0.00021972354686074675,1.2254836593204783e-05,0.006381490864983559,1.6630078671205314e-08,4.598053111449312e-07,5.75238344859658e-07,9.523529908443278e-05,6.171958621894801e-10,5.520010314738738e-11,7.069147021022508e-07,5.310460610124144e-08,4.085793310704777e-06,0.0029015948750457216,4.8255204070275435e-09,1.6915575495245604e-06,5.944281680353005e-08,2.6829542244675693e-08
0.0039400540113948114,0.21890733582210284,3.76,0.0,0.3821156869574729,0.7289125549844128,0.24710014335557348,0.0,2.9882707078883855e-06,0.07724216423459428,1.776806393033673e-06,0.0006707689315271712,1.8712743619172798e-10,1.5368883728549894e-13,1.77391948851062e-06,6.233231013893747e-07,0.01693969674841939,0.026085137979059883,0.00010157807344796362,4.759334191505815e-08,3.2351228774295165e-06,3.1851662036470265e-05,0.23563796515842775,0.0016246098795143062,0.018012533620242827,1.3685251914657009e-05,0.001084960134302247,0.007369409508719242,3.4445828039912203e-09,1.513489191508004e-07,0.00022160477622545127,1.2047020404069939e-05,0.006553910172727063,1.6463728411604805e-08,4.630397875849284e-07,5.694642741827299e-07,9.476975925225246e-05,6.215371449476546e-10,5.5618236778657164e-11,7.126102141394562e-07,5.363036580687617e-08,4.1413055695143775e-06,0.002993033205808206,4.866453573222785e-09,1.7839118722953876e-06,6.139978691313267e-08,2.7685498826280553e-08
