Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28),S(455),S(1290),CH2(S)(25),CH2(T)(18),S(1652)
2.231466952609226e-05,0.9628216871784538,3.76,0.0,0.19461575483931912,0.655385721229198,0.14963879855486822,0.0,0.0005771233307509095,0.6034131298018907,0.0017223038825737369,0.056544420666280945,2.536367968917007e-11,1.0576000443064288e-11,0.002639734802554365,0.00011070138087516623,0.16418502067054702,0.1701928322983305,0.00019339139193160965,2.921159014698435e-05,0.0010152377579560937,5.2504041352662555e-06,0.1229142760079232,0.0007666004267756056,0.0016948733686154179,3.501971134678189e-05,0.13352263404502235,0.04246569491973121,8.901333266529642e-07,1.1221996858595222e-09,0.010566560762118286,3.2280983909559588e-06,0.05892067899694663,5.570718718258181e-06,7.055910325851785e-06,0.025421712003713133,0.001679993249728079,2.8504734897050705e-07,4.03460032281714e-09,2.5790167138906934e-05,5.511780615833184e-06,8.91048936220048e-05,0.008976232384900544,7.394891129412467e-10,9.536776034362429e-08,1.0981857124145203e-06,3.5162291307941146e-07,2.000727151905789e-09,0.0009266497792384652,6.879680486216999e-10,2.8972881114166658e-05,0.00010309080090013343,3.73166645909784e-05,6.382623275275256e-06,0.00035039973574915533,5.166837513856482e-06,2.560787369667122e-07,1.0753791090688418e-09,0.00011776157624745214,4.998584673971868e-10,3.5689171682899386e-09,1.0025078823825421e-15,6.967535055914088e-05,0.0034865973852281477,7.275047208179175e-09,1.4898156025580768e-07,6.213411966961563e-06,7.100784995241927e-14,4.232196327564352e-06,4.976582227932407e-10,1.7617098707287353e-12,3.1495685252439124e-07,5.331090982177468e-06,4.295353764594221e-09,4.2086334409938373e-07,2.4959421161809085e-08,1.1316592499015329e-11,0.015855638544257457,1.4905685090466565e-07,0.018998206287446473,1.4895360014021323e-05,1.1287531846324491e-08,8.898581347388565e-11,1.1121678946494154e-06,1.1748657035747869e-05,2.5771361594397515e-11
2.2386685004595387e-05,0.9629658528404689,3.76,0.0,0.1936071900436875,0.6546722211775793,0.1499844804427259,0.0,0.0005785355668725407,0.6045869073612745,0.0017162109761270396,0.056376588246813665,2.5243092819817134e-11,1.0525559099812697e-11,0.0026440373870224637,0.00011024626783815996,0.1643404282909259,0.1704262868511936,0.0001933379630443207,2.9143110020128857e-05,0.0010158416515528507,5.228339108874943e-06,0.12323150825635348,0.0007655809131046884,0.0016862210619174856,3.494208695603563e-05,0.13380147563276792,0.04244871791388309,8.864084392931397e-07,1.1183258944563695e-09,0.010566025954016423,3.217487577758068e-06,0.05921673840623109,5.539906627710138e-06,7.0621386151275425e-06,0.02542345801023752,0.0016781642755338835,2.8529833485870023e-07,4.0297702509249524e-09,2.5793744290778724e-05,5.519067327175572e-06,8.927901478689293e-05,0.009012891593423241,7.400169469896009e-10,9.579492400480841e-08,1.1043117424024772e-06,3.5354760072311067e-07,2.0097667371313572e-09,0.0009299072378123261,6.883830915159207e-10,2.9110408185882014e-05,0.00010310354459806579,3.7494235274882154e-05,6.406090782882336e-06,0.0003506827216223316,5.191493730982996e-06,2.5651232974194384e-07,1.0779969537383595e-09,0.00011844010224529769,4.985376042779453e-10,3.575633718986174e-09,1.0020752231857258e-15,6.977023620922441e-05,0.003510944508188817,7.275933268770494e-09,1.5002371006457965e-07,6.254197563477881e-06,7.118070296219569e-14,4.266100073293582e-06,4.978238163671915e-10,1.773624313987029e-12,3.1729045644138994e-07,5.385672921355454e-06,4.313067652568784e-09,4.1817286005760527e-07,2.496535532131573e-08,1.1357745462918145e-11,0.01585761751511683,1.4829120440246065e-07,0.018976669839446892,1.506575144289263e-05,1.1308857352341828e-08,8.937076957827021e-11,1.112553323514002e-06,1.1764317655882409e-05,2.5897572926039833e-11
2.2458700483098515e-05,0.9631095358829846,3.76,0.0,0.19260341955423055,0.6539603696690564,0.15032944899971357,0.0,0.0005799532349629532,0.6057572600611767,0.0017101333181014564,0.056209199813706076,2.512303473584881e-11,1.0475339376840108e-11,0.002648349677168369,0.00010979292846557548,0.16449443465240726,0.1706587083051192,0.00019328629571393197,2.9075004387516336e-05,0.0010164522229158127,5.206371460536489e-06,0.12354816559449633,0.0007645616645750587,0.0016776052174192436,3.4864443603098275e-05,0.13407888603596663,0.042431026199171974,8.826999603953522e-07,1.1144614206528138e-09,0.01056540347783238,3.20696088838962e-06,0.05951291801640066,5.509262608706003e-06,7.068278465936875e-06,0.02542502202984797,0.0016763395272449085,2.8554575319792557e-07,4.0248888579118285e-09,2.5796994056709392e-05,5.526274189596087e-06,8.945195672245191e-05,0.009049405319019186,7.405339540020714e-10,9.622116502177944e-08,1.1104374924343196e-06,3.5547192616211315e-07,2.018794736859321e-09,0.0009331583380786979,6.887909077184291e-10,2.92480851200462e-05,0.00010311592023773476,3.767225667061106e-05,6.429570120143956e-06,0.00035096272992757435,5.216215898739032e-06,2.569471591333227e-07,1.0806106646831654e-09,0.00011912023396431782,4.972179048700406e-10,3.582365256304019e-09,1.0016354970169584e-15,6.986509404958725e-05,0.0035353660121949086,7.2768165462834236e-09,1.5106905253284028e-07,6.295169302586831e-06,7.135328320655843e-14,4.3001135420756e-06,4.979925348692826e-10,1.7855554291044107e-12,3.196284322905513e-07,5.440661900738409e-06,4.3307789441368486e-09,4.155009934574574e-07,2.4971284325659707e-08,1.1399005405226124e-11,0.015859372632551265,1.4752976959210288e-07,0.018954797696004885,1.5237523168767472e-05,1.133007659514872e-08,8.975477879675909e-11,1.1129263096344603e-06,1.1779856559527426e-05,2.6023770479224057e-11
2.2530715961601643e-05,0.9632527382668352,3.76,0.0,0.19160441897948685,0.6532501590307314,0.1506737080374529,0.0,0.0005813763752874593,0.606924201912994,0.0017040708667277332,0.056042254508039534,2.5003502686701133e-11,1.0425339833141461e-11,0.002652671817124774,0.00010934135395839867,0.16464704614998935,0.17089010103777108,0.00019323637710099727,2.9007271176357355e-05,0.0010170694954003217,5.184500711796135e-06,0.12386425164705302,0.0007635427074390372,0.0016690257770411473,3.478678366286269e-05,0.13435486959598167,0.0424126252890637,8.790078299572052e-07,1.1106063222672765e-09,0.01056469443874807,3.196517517365465e-06,0.059809215918443306,5.478785778879931e-06,7.074330409198398e-06,0.025426405566263362,0.0016745189851921818,2.857896254257106e-07,4.019956786654607e-09,2.5799919557364066e-05,5.5334016621348524e-06,8.962372303266584e-05,0.009085772393800907,7.410401989069458e-10,9.66464767173358e-08,1.1165628487807883e-06,3.573958545885769e-07,2.027811053202918e-09,0.0009364030374328665,6.891915389488452e-10,2.9385911815673913e-05,0.00010312793933037111,3.78507292844262e-05,6.453061237677358e-06,0.0003512397681479019,5.241004107701821e-06,2.5738323859833384e-07,1.0832202457705912e-09,0.00011980197305006698,4.95899448748646e-10,3.5891119352248085e-09,1.0011886798087078e-15,6.99599263104785e-05,0.0035598616568490176,7.277697259088257e-09,1.5211757738467063e-07,6.336328028783506e-06,7.152559063978796e-14,4.334236254632652e-06,4.981643698154313e-10,1.7975029628721823e-12,3.219707249139656e-07,5.496060054011771e-06,4.348487629271912e-09,4.128475947752145e-07,2.497720899731201e-08,1.1440373308340989e-11,0.015860905043369664,1.4677251839436916e-07,0.018932592821475327,1.5410682084580308e-05,1.1351188907926332e-08,9.013783590849688e-11,1.1132870174278768e-06,1.1795274978467044e-05,2.6149952854735708e-11
2.260273144010477e-05,0.9633954619470434,3.76,0.0,0.19061016405337664,0.652541581613983,0.15101726135551624,0.0,0.0005828050284863037,0.6080877468756566,0.001698023580323549,0.055875751460242214,2.4884493919601898e-11,1.0375559385647401e-11,0.0026570039519639437,0.00010889153557178905,0.16479826913914158,0.17112046940425324,0.00019318819453481177,2.893990833720499e-05,0.0010176934927929415,5.162726384847991e-06,0.12417977002839294,0.0007625240675429253,0.0016604826799934379,3.470910947013712e-05,0.13462943065434202,0.04239352065592066,8.753319680593364e-07,1.1067606349473661e-09,0.010563899931052036,3.1861566694832957e-06,0.060105630231562505,5.4484752525758384e-06,7.0802949727993736e-06,0.02542761010992598,0.001672702629769285,2.860299728516198e-07,4.014974675610516e-09,2.5802523891435047e-05,5.540450202259252e-06,8.979431733528316e-05,0.009121991660636769,7.415357485869667e-10,9.707085253006508e-08,1.1226876991243633e-06,3.593193514397706e-07,2.0368155903289826e-09,0.0009396412934888767,6.895850280600296e-10,2.9523888190612307e-05,0.00010313961330970352,3.8029653636777914e-05,6.476564088773244e-06,0.0003515138436847513,5.2658584503220475e-06,2.5782058644400067e-07,1.0858256992517519e-09,0.00012048532120200889,4.945823141430407e-10,3.595873913920384e-09,1.000734831888057e-15,7.005473521360391e-05,0.003584431200287177,7.27857562376104e-09,1.5316927428102415e-07,6.37767459369123e-06,7.169762544625943e-14,4.368467731943415e-06,4.983393194444659e-10,1.809466660572659e-12,3.243172793591404e-07,5.551869525577909e-06,4.366193699425107e-09,4.102125153770926e-07,2.4983130133132127e-08,1.1481849944450363e-11,0.01586221589287833,1.460194228928789e-07,0.018910058164942598,1.558523510030561e-05,1.1372194719741984e-08,9.051993581814632e-11,1.1136356112973042e-06,1.1810574149970431e-05,2.627611867118155e-11
2.26747469186079e-05,0.9635377088713853,3.76,0.0,0.1896206306340061,0.6518346297941747,0.1513601127415771,0.0,0.000584239235580431,0.609247908856013,0.001691991417291507,0.055709689790475476,2.4766005697229262e-11,1.0325997127050943e-11,0.002661346227716622,0.00010844346461474653,0.16494810993609973,0.17134981773733696,0.00019314173551115152,2.8872913848871268e-05,0.001018324239315797,5.141048003926999e-06,0.12449472434269288,0.0007615057703394187,0.0016519758628827225,3.4631423320526386e-05,0.13490257355229088,0.042373717731372815,8.716722773565941e-07,1.1029243695824895e-09,0.010563021038329658,3.1758775596161017e-06,0.060402159102821484,5.4183301501224045e-06,7.08617268161922e-06,0.02542863713819556,0.0016708904414315,2.862668166219096e-07,4.009943155748103e-09,2.5804810134939133e-05,5.547420265210738e-06,8.996374326274691e-05,0.009158061973057659,7.420206728867248e-10,9.749428601340523e-08,1.1288119328838835e-06,3.612423828633279e-07,2.0458082544487393e-09,0.0009428730640784693,6.899714178699552e-10,2.9662014181739762e-05,0.00010315095353383848,3.8209030262616373e-05,6.500078629421824e-06,0.0003517849638617011,5.290779020920154e-06,2.582592185460399e-07,1.0884270333047273e-09,0.00012117028017352367,4.932665776957435e-10,3.6026513587890887e-09,1.0002740534989618e-15,7.014952297287072e-05,0.003609074399199263,7.2794518547529445e-09,1.542241328206054e-07,6.41920985619643e-06,7.186938842011792e-14,4.402807495288771e-06,4.985173864945512e-10,1.8214462679891317e-12,3.2666804088027585e-07,5.608092470655804e-06,4.3838971480285904e-09,4.0759560807604993e-07,2.498904852737201e-08,1.1523436348855506e-11,0.015863306324851355,1.4527045623705418e-07,0.01888719666026749,1.5761189142957654e-05,1.1393096027697164e-08,9.090107287926749e-11,1.1139722556904471e-06,1.182575531678462e-05,2.640226656487976e-11
2.2746762397111028e-05,0.9636794809811237,3.76,0.0,0.1886357947033078,0.65112929597057,0.15170226597144212,0.0,0.000585679037980081,0.6104047017089959,0.0016859743361181839,0.05554406860863773,2.464803532576852e-11,1.0276651624593997e-11,0.002665698791343057,0.00010799713244963297,0.16509657481797388,0.17157815034753293,0.0001930969876929803,2.8806285721789078e-05,0.0010189617596274385,5.119465096257795e-06,0.12480911818393572,0.0007604878408860857,0.0016435052597231564,3.455372747064328e-05,0.13517430263076435,0.04235322190644673,8.680286896324548e-07,1.099097564075706e-09,0.010562058833497302,3.1656794126878177e-06,0.06069880070705396,5.388349601804062e-06,7.091964057519043e-06,0.025429488115393525,0.0016690824006948938,2.8650017776375916e-07,4.004862848785112e-09,2.580678134023998e-05,5.554312306286175e-06,9.013200446140879e-05,0.009193982195226465,7.424950385110446e-10,9.7916770835272e-08,1.1349354408426154e-06,3.631649157614922e-07,2.054788953823227e-09,0.0009460983072505255,6.903507488104552e-10,2.9800289745126732e-05,0.00010316197128566363,3.838885971186266e-05,6.523604818303811e-06,0.000352053135924886,5.315765915661404e-06,2.5869914362969294e-07,1.0910242602954573e-09,0.00012185685177178007,4.919523149219223e-10,3.6094444370759925e-09,9.998063155650213e-16,7.024429179449537e-05,0.0036337910088330974,7.280326163840366e-09,1.5528214254005938e-07,6.460934682602271e-06,7.204088014614931e-14,4.437255066251914e-06,4.986985643802309e-10,1.8334415361847416e-12,3.2902295493804424e-07,5.664731055320577e-06,4.4015979710185e-09,4.0499672759232424e-07,2.4994964993305503e-08,1.1565133927750823e-11,0.015864177481542195,1.4452559200948508e-07,0.018864011226119925,1.5938551156533572e-05,1.1413893385243589e-08,9.12812414544195e-11,1.1142971151691278e-06,1.1840819727086555e-05,2.6528395189807182e-11
2.2818777875614156e-05,0.9638207802085362,3.76,0.0,0.18765563237781505,0.6504255725683056,0.15204372480809256,0.0,0.0005871244775199632,0.6115581392329951,0.0016799722953787161,0.0553788870138582,2.4530580102531793e-11,1.0227521818519923e-11,0.0026700617908921092,0.00010755253049418384,0.16524367001920198,0.17180547152118147,0.00019305393892308172,2.874002198860349e-05,0.0010196060788823548,5.097977189342316e-06,0.12512295513511731,0.0007594703038209619,0.0016350708018326408,3.4476024136658844e-05,0.1354446222296678,0.0423320385280505,8.64401129233205e-07,1.0952802554273895e-09,0.010561014378002501,3.1555614643957705e-06,0.060995553249152956,5.358532728443563e-06,7.097669619044233e-06,0.025430164491774928,0.0016672784881421017,2.867300772293148e-07,3.9997343738756915e-09,2.5808440536918357e-05,5.561126780702752e-06,9.029910459143753e-05,0.00922975120288398,7.429589107298817e-10,9.83383007883762e-08,1.1410581148668163e-06,3.6508691682554e-07,2.063757599031179e-09,0.0009493169812924854,6.907230632256708e-10,2.993871485840452e-05,0.00010317267776909881,3.856914255199834e-05,6.547142617213677e-06,0.00035231836704066003,5.340819232981575e-06,2.5914038086952885e-07,1.0936173817860501e-09,0.0001225450378632956,4.906396001756926e-10,3.6162533104750902e-09,9.993316778774075e-16,7.033904387751751e-05,0.0036585807828786263,7.281198761239088e-09,1.5634329290895906e-07,6.502849947472319e-06,7.221210072114982e-14,4.471809966819988e-06,4.98882851651152e-10,1.845452213737461e-12,3.3138196722349884e-07,5.721787457867261e-06,4.419296165582362e-09,4.0241572934866766e-07,2.5000880309629286e-08,1.1606943406341385e-11,0.01586483050350694,1.437848026767769e-07,0.01884050476447526,1.6117328103734118e-05,1.1434586800808025e-08,9.166043707953079e-11,1.1146103543086302e-06,1.18557686353262e-05,2.6654503219229993e-11
2.2890793354117284e-05,0.9639616084924274,3.76,0.0,0.18668011990243893,0.649723452037235,0.1523844930024211,0.0,0.0005885755963484525,0.6127082351719262,0.0016739852537579222,0.05521414409617903,2.4413637342303043e-11,1.0178606687256232e-11,0.0026744353751838408,0.00010710965021538301,0.16538940173346448,0.17203178552146217,0.00019301257721328178,2.8674120707089178e-05,0.0010202572226758807,5.076583812287374e-06,0.12543623876875773,0.0007584531834003292,0.0016266724180786837,3.439831549992798e-05,0.13571353668714742,0.042310172900718354,8.607895106140144e-07,1.0914724639525272e-09,0.0105598887225279,3.145522960443275e-06,0.06129241496263651,5.328878655247828e-06,7.103289882218242e-06,0.025430667704249423,0.00166547868441921,2.869565358256922e-07,3.9945583427948096e-09,2.58097907308972e-05,5.56786414150631e-06,9.046504731642051e-05,0.009265367882866367,7.434123567792856e-10,9.87588697853188e-08,1.1471798482870431e-06,3.670083534602601e-07,2.0727141027158383e-09,0.0009525290447221277,6.91088402891227e-10,3.007728951664405e-05,0.00010318308411256585,3.874987936456961e-05,6.570691990931983e-06,0.00035258066430184933,5.36593907317853e-06,2.59582946746232e-07,1.0962064051238683e-09,0.0001232348403722559,4.893285065493109e-10,3.6230781479385142e-09,9.988502068841203e-16,7.043378141436721e-05,0.0036834434735537286,7.28206985528146e-09,1.5740757333346408e-07,6.544956530139771e-06,7.238305073467844e-14,4.506471719460441e-06,4.99070248858513e-10,1.857478050708814e-12,3.3374502364790713e-07,5.779263867530609e-06,4.436991730522477e-09,3.998524700553176e-07,2.500679525114061e-08,1.1648865773564622e-11,0.015865266529435942,1.4304806166953715e-07,0.01881668016131337,1.6297526965725654e-05,1.1455177415718999e-08,9.203865477020513e-11,1.1149121376053804e-06,1.187060330031227e-05,2.6780589345037688e-11
2.2962808832620412e-05,0.9641019677336866,3.76,0.0,0.18570923360364988,0.6490229268426433,0.15272457429746758,0.0,0.0005900324370542707,0.6138550032357472,0.0016680131699602558,0.0550498389385521,2.4297204385342186e-11,1.0129905084209411e-11,0.0026788196941055814,0.00010666848312713497,0.165533776128419,0.17225709659706342,0.00019297289068532093,2.860857996293927e-05,0.0010209152169519224,5.055284497160225e-06,0.12574897265086674,0.0007574365036215257,0.0016183100357834129,3.432060370860908e-05,0.13598105034029673,0.04228763030255749,8.571937513072254e-07,1.0876742085884293e-09,0.010558682910849937,3.1355631530951148e-06,0.06158938409903904,5.299386516454316e-06,7.108825359960935e-06,0.025430999181323664,0.0016636829702117778,2.871795742057707e-07,3.989335361016956e-09,2.581083491167608e-05,5.574524841359778e-06,9.062983632570986e-05,0.00930083112898495,7.438554440961111e-10,9.917847181376823e-08,1.1533005359807769e-06,3.689291937460123e-07,2.081658378970504e-09,0.0009557344561998936,6.914468084960328e-10,3.0216013733130762e-05,0.00010319320139886164,3.893107074484064e-05,6.59425290600918e-06,0.0003528400347590426,5.3911255382872314e-06,2.600268542682512e-07,1.098791341613585e-09,0.00012392626125916372,4.880191057054418e-10,3.629919123608568e-09,9.983619363405417e-16,7.052850659472267e-05,0.0037083788321344707,7.2829396523287065e-09,1.5847497317933485e-07,6.587255321709726e-06,7.255373096078266e-14,4.54123984692147e-06,4.992607550585342e-10,1.8695187999479006e-12,3.361120702709802e-07,5.837162482306573e-06,4.454684666833212e-09,3.9730680797286166e-07,2.5012710597604582e-08,1.1690902270293233e-11,0.01586548669713131,1.4231534310981103e-07,0.018792540292305832,1.6479154734803583e-05,1.1475666577148855e-08,9.241588927235728e-11,1.11520262987506e-06,1.1885324986652517e-05,2.690665227072451e-11
