Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50)
9.140835783459218e-07,0.3187273985488889,3.76,0.0,0.6076371415482086,0.8931685660780089,0.030494794699511576,0.0,0.00048710325922506455,0.1936225338642367,0.008852181003934836,0.10541361870174779,1.1223148787265616e-08,9.464013878675567e-10,0.0026982615525129915,0.0014428384235435805,0.07067394983108828,0.0759497974890667,0.0006708313041722861,0.00015717281104893455,0.0015203897513966149,2.5783841769716225e-05,0.014800240752841094,0.0014547921098663685,0.0021934197008383776,3.253847146982693e-05,0.014708166359954828,0.005499822280893248,3.0013184529255614e-06,2.865308239497208e-09,0.002640428579579506,2.612420286108738e-05,0.0012637163463728506,1.6414516323436882e-05,5.328387149648576e-06,0.02168436514878511,0.003083652112835528,2.9466476059055166e-07,1.3878281380736212e-09,9.712620290381289e-06,1.3189102438778355e-06,1.6334474645589098e-05,0.0002988599368090489,4.071217401469324e-10,7.4344965231003785e-09,6.682429753164895e-08,2.2893443953063173e-08,3.472228259727774e-10,2.0091115514099996e-06,6.577790119409225e-10,2.6629222247113666e-07,4.157551144571762e-05
9.2612515745446e-07,0.31884156904309974,3.76,0.0,0.6047072545681832,0.8918545565215222,0.0310056143110333,0.0,0.0004894153384414213,0.1959109527370412,0.008809077725027455,0.1059829752690908,1.1147129913938467e-08,9.400675115116415e-10,0.002706074009253478,0.001430621175841522,0.07150074079797047,0.07679255008326513,0.0006687598415761941,0.00015555941670435174,0.0015258693571054429,2.587683848845935e-05,0.015145769999337217,0.0014570914022402391,0.0022452537859112063,3.3437350321594025e-05,0.015049153475847631,0.005670685002419139,3.0119110347996668e-06,2.939137332907965e-09,0.0027033738913087215,2.597007167991148e-05,0.0013156716826589828,1.6597294511031214e-05,5.4457873884306985e-06,0.021983997493387135,0.003079115405056254,3.0111696665742504e-07,1.4301435561886106e-09,9.957083253308105e-06,1.3582297498304737e-06,1.6731294060150754e-05,0.0003086648307920934,4.1625411310083794e-10,7.763684871868846e-09,6.918095955951804e-08,2.3706624051167193e-08,3.599330533203518e-10,2.1012000820313457e-06,6.682978318847933e-10,2.759669379356656e-07,4.246088295693948e-05
9.381667365629981e-07,0.31895517598679934,3.76,0.0,0.6017942969411505,0.8905448073958576,0.0315162068485,0.0,0.0004917027415899093,0.1981916971252199,0.008766578420646804,0.10653394862975193,1.1072199888517639e-08,9.33822397708846e-10,0.0027138736153476265,0.0014186463682815719,0.07232276284739167,0.07762953521931386,0.0006666362143520257,0.0001539818114618698,0.0015312127546143871,2.596502043696757e-05,0.015492924088321248,0.0014592217506865183,0.0022968468059325437,3.433623724551995e-05,0.015392140273292847,0.0058432796039923395,3.0219485992974323e-06,3.012702357154972e-09,0.002766493701547734,2.5812332707257343e-05,0.0013688334170676277,1.6775331970171643e-05,5.56352500763835e-06,0.022281765288372408,0.003074593407363816,3.075874295345146e-07,1.4728280084665854e-09,1.020435476727891e-05,1.3980653021991463e-06,1.7132638564819052e-05,0.00031867820771736303,4.254661932656952e-10,8.102432346023071e-09,7.159471542768597e-08,2.453952226440356e-08,3.729346927643917e-10,2.1960626929678014e-06,6.787509906092848e-10,2.858753247147235e-07,4.3346226163915634e-05
9.502083156715363e-07,0.3190682266606427,3.76,0.0,0.5988981049790039,0.889239290854108,0.03202653750812998,0.0,0.000493966164329396,0.2004648376169742,0.008724666910070853,0.10706690939616202,1.0998330689461138e-08,9.276637899479433e-10,0.002721659858565896,0.0014069065006425423,0.07314005495926248,0.07846083752070822,0.0006644650736847522,0.00015243886198037008,0.0015364228112127664,2.604850426635517e-05,0.01584163981369187,0.0014611917153836403,0.0023481724423970777,3.523461860517095e-05,0.01573709221788637,0.006017551557827871,3.031444689509364e-06,3.0859598856472347e-09,0.002829771179097399,2.5651321397478735e-05,0.0014232044182673268,1.694865254846138e-05,5.681585567258755e-06,0.022577662303290436,0.0030700860235895323,3.140753644060891e-07,1.5158659395177007e-09,1.0454363532384749e-05,1.4384074144453694e-06,1.7538421314693393e-05,0.0003289023361622755,4.347554130365603e-10,8.450881470433143e-09,7.406637853253692e-08,2.5392411954376925e-08,3.8623047552880376e-10,2.2937420837155883e-06,6.891385470308259e-10,2.960205678850939e-07,4.4231354599583634e-05
9.622498947800744e-07,0.31918072817712345,3.76,0.0,0.5960185183266001,0.8879379799695609,0.03253657268061918,0.0,0.0004962062800310066,0.2027304421367992,0.008683327512596524,0.10758222178818003,1.0925495182505095e-08,9.215895039118838e-10,0.002729432226126866,0.0013953943548674736,0.07395265503040098,0.0792865393770902,0.0006622508375488746,0.0001509294790929603,0.0015415023344086565,2.6127404209619405e-05,0.016191855345517505,0.0014630093024540916,0.0023992054071532956,3.613199624329723e-05,0.01608397539090544,0.006193446493040153,3.040412561797142e-06,3.1588681584830764e-09,0.002893189873190399,2.5487356941929242e-05,0.0014787872413050138,1.7117283354951115e-05,5.799955035699073e-06,0.022871683003913543,0.0030655931607257493,3.2058000827049696e-07,1.559241887377931e-09,1.0707037132767558e-05,1.4792464856358008e-06,1.7948554992713243e-05,0.00033933943454527354,4.441192122046539e-10,8.809174327604296e-09,7.659675312552021e-08,2.6265563124232325e-08,3.9982305283623917e-10,2.3942809069421345e-06,6.994606215132996e-10,3.0640582567106974e-07,4.511608635281548e-05
9.742914738886125e-07,0.3192926874833346,3.76,0.0,0.5931553798334391,0.8866408486925544,0.03304627991083335,0.0,0.0004984237409284046,0.20498857605120438,0.008642545033906797,0.10808024372274068,1.0853667096047015e-08,9.155974259002281e-10,0.0027371902075959123,0.001384102983487129,0.07476059991922486,0.08010672101807206,0.0006599976991010952,0.00014945261587376977,0.00154645407480419,2.6201832127276693e-05,0.01654351020793861,0.0014646819997533604,0.002449921434898629,3.70278876277932e-05,0.01643275643108787,0.0063709102346792895,3.0488652008225504e-06,3.231387074677568e-09,0.0029567337093201764,2.532074273844037e-05,0.0015355841345521227,1.7281254549165318e-05,5.9186197570286525e-06,0.023163822524010252,0.0030611147287860005,3.2710061814503817e-07,1.6029404949441757e-09,1.0962302167349743e-05,1.5205728112075024e-06,1.8362951904165295e-05,0.0003499916694718165,4.53555039840042e-10,9.177452449604589e-09,7.918663376832435e-08,2.7159242202434915e-08,4.137149935501987e-10,2.49772174539861e-06,7.097173350895034e-10,3.1703422765885395e-07,4.6000244011007736e-05
9.863330529971507e-07,0.3194041113638251,3.76,0.0,0.5903085354311954,0.885347871808675,0.03355562785932859,0.0,0.0005006191791698948,0.2072393022713614,0.008602304752068392,0.10856132690247648,1.0782820996024324e-08,9.096855086450741e-10,0.0027449332973536965,0.0013730256984166229,0.07556392548897256,0.08092146058472681,0.0006577096349440171,0.00014800726578185575,0.0015512807286386446,2.6271897552058175e-05,0.016896545257262405,0.0014662168105232614,0.00250029727404475,3.792182595379243e-05,0.01678340248163577,0.00654988884077731,3.056815312262695e-06,3.303478189212897e-09,0.003020386984959749,2.5151766869644914e-05,0.0015935970465976031,1.7440599139570983e-05,6.037566420868587e-06,0.023454076638585328,0.0030566506406986492,3.3363646954729876e-07,1.6469465208201194e-09,1.1220084375152457e-05,1.562376593854876e-06,1.878152406481652e-05,0.00036086115421595313,4.6306035615589043e-10,9.555856710172709e-09,8.183680481524273e-08,2.8073711917659823e-08,4.279087820303558e-10,2.6041070886145678e-06,7.199089209065959e-10,3.279088730961447e-07,4.6883654603709005e-05
9.983746321056889e-07,0.3195150064434988,3.76,0.0,0.5874778340169745,0.8840590248984609,0.034064586265563926,0.0,0.0005027932077830526,0.2094826813526543,0.008562592403337893,0.10902581690324753,1.0712932260111163e-08,9.038517701237878e-10,0.0027526609966694294,0.0013621560601430145,0.07636266664941513,0.08173083419872888,0.0006553904132484289,0.00014659246088230044,0.001555984940041135,2.633770773268402e-05,0.01725090266021749,0.0014676202850129791,0.002550310676090236,3.881336020477139e-05,0.017135881142083424,0.00673032863746725,3.0642753288949372e-06,3.375104706855999e-09,0.0030841343651775367,2.4980702587406387e-05,0.0016528276330847478,1.7595352790823976e-05,6.156782035041236e-06,0.02374244173845168,0.0030522008121213013,3.4018685501443583e-07,1.6912448494944853e-09,1.1480308755553082e-05,1.6046479544398356e-06,1.9204183283292787e-05,0.00037194994733231025,4.726326350568304e-10,9.944527217297684e-09,8.454803993344997e-08,2.9009231119307393e-08,4.424068161956604e-10,2.7134793094497908e-06,7.3003567523009e-10,3.390328292751679e-07,4.7766149547056355e-05
9.999999999999997e-07,0.31962537919054,3.76,0.0,0.5870969754186461,0.883885371874823,0.03413325383948685,0.0,0.000503085050025248,0.20978493224746073,0.008557271726156387,0.10908726114106893,1.070357072959207e-08,9.030702174244786e-10,0.0027537028729311673,0.001360704445259564,0.07647013113577998,0.08183967618583844,0.0006550751756980592,0.0001464037796130834,0.0015566106757025286,2.634627056703684e-05,0.017298831885685276,0.0014678000039468587,0.0025570325336792465,3.8933491106273176e-05,0.017183597210137236,0.0067547933477648875,3.0652454048898673e-06,3.384735303781502e-09,0.003092745350947919,2.4957466701645654e-05,0.001660915907051845,1.7615891768623728e-05,6.172893620504857e-06,0.023781220283977157,0.0030516012636920948,3.4107209903698624e-07,1.6972457935064786e-09,1.1515616699497032e-05,1.6103890016306017e-06,1.9261541921453862e-05,0.00037346361728698383,4.739296899606247e-10,9.997783809816736e-09,8.491872062993334e-08,2.913713347450113e-08,4.4438718753520097e-10,2.72847342894177e-06,7.313976299721065e-10,3.405535996475528e-07,4.7885189245244875e-05
1.010416211214227e-06,0.31962537919054,3.76,0.0,0.5846631273421342,0.8827742842985171,0.03457312591268541,0.0,0.0005049464215622236,0.21171877159113106,0.008523394167916499,0.10947405326054627,1.0643977051750123e-08,8.98094292701225e-10,0.0027603728154103322,0.0013514878673136378,0.07715685739705579,0.08253491602915035,0.0006530436017233003,0.00014520727014378409,0.001560569303030466,2.639936767677001e-05,0.017606525872359446,0.0014688985501793406,0.0025999403836313006,3.9702055175200184e-05,0.017490160424691266,0.006912176252237542,3.071257429610856e-06,3.4462314627169288e-09,0.0031479608781698654,2.4807808800890714e-05,0.0017132772634887857,1.7745553638959693e-05,6.27625390075712e-06,0.024028914806016436,0.003047765161304912,3.4675108270398736e-07,1.7358205008421067e-09,1.1742899683285793e-05,1.6473769416994154e-06,1.963084123854419e-05,0.00038326005139337297,4.82269365637681e-10,1.034360320654778e-08,8.732110163617036e-08,2.996605457893603e-08,4.572114057901459e-10,2.82588064057636e-06,7.400978557319056e-10,3.50409129996426e-07,4.864756458868334e-05
1.0224577903227652e-06,0.3197352359194053,3.76,0.0,0.5818642699064983,0.8814936270640387,0.03508121859377247,0.0,0.000507079397887273,0.21394762911686854,0.008484696655768434,0.10990636955476583,1.0575932294612654e-08,8.924112186047463e-10,0.0027680682734848665,0.001341015146729927,0.07794653085381496,0.08333377835693567,0.0006506725754243181,0.00014385079781146468,0.0015650363632943112,2.645698019284964e-05,0.017963359616676482,0.0014700573375632528,0.002649166117134463,4.058749145742051e-05,0.01784620871504253,0.007095378645379633,3.0777735310615202e-06,3.5168249084454406e-09,0.0032118519107114944,2.4633330566070088e-05,0.0017749470278324265,1.789124211473207e-05,6.395969589829407e-06,0.024313493392180186,0.0030433436090206724,3.5332847527783324e-07,1.7806586391385378e-09,1.2007781018394595e-05,1.690553541792335e-06,2.0061409552407812e-05,0.0003947934118469054,4.919680533691908e-10,1.0753222935420637e-08,9.015674083865628e-08,3.094443288521789e-08,4.723247708466106e-10,2.9413531509595037e-06,7.500958216024734e-10,3.620407741120747e-07,4.9527739752955814e-05
1.0344993694313034e-06,0.3198445827938319,3.76,0.0,0.5790811188577766,0.8802170309329136,0.03558883707945008,0.0,0.0005091926974803292,0.21616930798427592,0.008446486892596925,0.11032309349533007,1.050877564705047e-08,8.86800748393679e-10,0.002775746902040059,0.0013307321437467923,0.0787317193042001,0.08412749163708971,0.0006482805243931082,0.00014252218185345825,0.0015693886197757816,2.651064593152722e-05,0.01832134986236537,0.0014711020094377064,0.002697968560588577,4.1469265395413774e-05,0.018203994736538245,0.007279883139685473,3.083835289139985e-06,3.586853099589751e-09,0.0032757932035268277,2.4457499574682644e-05,0.0018378377433367215,1.8032460774975625e-05,6.5159169240888315e-06,0.02459617559425873,0.0030389360783851923,3.599183688093966e-07,1.8257445814641937e-09,1.227487621162813e-05,1.734167688160089e-06,2.049579985755912e-05,0.000406551915988789,5.017262223168791e-10,1.117352357895498e-08,9.305569645436488e-08,3.194461230656742e-08,4.877490403420274e-10,3.0599387224012596e-06,7.60030009198577e-10,3.7393072414787575e-07,5.0406519286512965e-05
1.0465409485398416e-06,0.3199534258298356,3.76,0.0,0.5763135338959867,0.8789444742912537,0.03609595508677925,0.0,0.0005112868651077975,0.218383860259376,0.008408752306046985,0.11072454700370388,1.0442485476794981e-08,8.812611410892112e-10,0.0027834082444066644,0.001320633313073078,0.07951245423099595,0.08491612455862577,0.0006458704611203905,0.0001412205924788073,0.0015736285260931876,2.6560463425824228e-05,0.01868044380375335,0.001472037583333113,0.002746329346147854,4.234698900767083e-05,0.01856348751850912,0.007465637448452887,3.089454122366162e-06,3.6562856672946305e-09,0.0033397708466040323,2.4280534640886956e-05,0.0019019499610047005,1.81692541411875e-05,6.636083956914405e-06,0.02487696003484663,0.003034542494722338,3.6652011169001004e-07,1.871063805425286e-09,1.2544108404939424e-05,1.778209270321917e-06,2.0933923861584244e-05,0.00041853739204663563,5.115414164497847e-10,1.1604641126827765e-08,9.601869500170334e-08,3.296683461327757e-08,5.034862510389041e-10,3.181679026209601e-06,7.699007756776323e-10,3.86081905000816e-07,5.1283751603846215e-05
1.0585825276483797e-06,0.3200617708987524,3.76,0.0,0.5735613771826654,0.8776759361402705,0.036602547249346605,0.0,0.000513362430233624,0.22059133610410778,0.008371480712190014,0.11111104629531406,1.0377040836609446e-08,8.757907095401154e-10,0.002791051856881599,0.0013107133099663243,0.08028876634950372,0.08569974410232825,0.0006434452278277531,0.00013994523072466636,0.001577758491814831,2.6606529130715998e-05,0.019040589839427916,0.0014728687550282311,0.0027942310378713617,4.322028988152469e-05,0.018924656367674045,0.007652589701852982,3.0946412037991994e-06,3.7250937950590574e-09,0.0034037712744537,2.4102642184050912e-05,0.0019672839721354067,1.830166854517431e-05,6.75645895627188e-06,0.025155845841554926,0.003030162785526742,3.7313306382612267e-07,1.916601956495904e-09,1.2815400527203966e-05,1.8226681422152514e-06,2.1375693407221732e-05,0.000430751608369425,5.214112002216807e-10,1.2046710282164465e-08,9.904645022793588e-08,3.401133698697067e-08,5.19538346507675e-10,3.3066155000513807e-06,7.797085639259644e-10,3.984972027113392e-07,5.215928923282191e-05
1.070624106756918e-06,0.3201696237302859,3.76,0.0,0.5708245132546779,0.8764113960646958,0.037108589088482045,0.0,0.0005154199076278747,0.2227917838577064,0.008334660302335265,0.11148290196040499,1.0312421440304505e-08,8.703878183029973e-10,0.002798677309367786,0.0013009669818128248,0.08106068564034571,0.0864784155963906,0.0006410075035637632,0.00013869532711016693,0.0015817808836072582,2.6648937461875333e-05,0.019401737551552434,0.0014735999200883513,0.0028416571146583857,4.408881104141974e-05,0.01928747084269066,0.007840688471711335,3.0994074563506944e-06,3.793250202108635e-09,0.0034677812613087117,2.39240167062984e-05,0.0020338398147662193,1.8429751981886237e-05,6.877030389456075e-06,0.025432832627561103,0.0030257968803044143,3.797565958693873e-07,1.962344854838473e-09,1.3088675385883876e-05,1.8675341310449325e-06,2.1821020528828596e-05,0.000443196272718822,5.313331604671773e-10,1.2499864362255794e-08,1.0213966277786645e-07,3.5078351922685696e-08,5.35907176323369e-10,3.434789325041979e-06,7.894539223614843e-10,4.11179463309801e-07,5.303298876028825e-05
1.082665685865456e-06,0.32027698991551024,3.76,0.0,0.5681028089423964,0.8751508342025832,0.03761405698554085,0.0,0.0005174597979357294,0.22498525011521778,0.00829827963019562,0.11184041904386817,1.0248607639087181e-08,8.650508849180968e-10,0.002806284185831153,0.0012913893600813803,0.0818282413808887,0.08725220276999292,0.0006385598111108617,0.00013747014035426946,0.0015856980262746979,2.668778083369076e-05,0.019763837685323703,0.0014742351940475018,0.0028885919524739866,4.4952210793008393e-05,0.019651900731566457,0.008029882794756906,3.1037635805323922e-06,3.860729109042933e-09,0.0035317879162899022,2.3744841263605322e-05,0.002101617280041393,1.8553553968904206e-05,6.997786909634383e-06,0.025707920472914585,0.0030214447104233164,3.863900883557639e-07,2.008278501398643e-09,1.3363855754190055e-05,1.912797045266741e-06,2.226981750566887e-05,0.0004558730316579782,5.413049076883692e-10,1.2964235201352252e-08,1.0529901987110642e-07,3.616810707510564e-08,5.525944954299881e-10,3.566241403123866e-06,7.991372796392498e-10,4.2413149173390114e-07,5.3904710777567436e-05
