Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536)
0.00013891785308380123,0.8632237436573015,0.003070810693898236,0.002476302167690865,0.0018135813412390115,0.06119626551110088,0.0,0.0,0.00030256529270449755,2.4939735792086214e-06,0.13375970998474615,0.16351573604603553,4.8871446347708075e-05,1.1426620443582466e-09,8.04607192408914e-08,2.3296938282273004e-06,4.880373928884217e-05,0.0010831574507187323,1.4579458863533976e-08,3.914795247773997e-09,3.3117991383229413e-07,6.680405892060281e-11,9.571075821704256e-08,2.3142488447183724e-06,3.5052957673388812e-09,2.887127952156987e-07,6.948785134887784e-10,2.729335521922824e-07,2.1371992721812068e-08,2.034284189462896e-10,1.1413873494464561e-07,9.175884750353817e-12,1.26006312890794e-10,1.0069695096488488e-08,3.76,0.0,0.015953959406777112,0.5510352053554021,0.22682748786988047,0.00022332387686128802,6.160024044578872e-05,0.6527481824520156,0.008348211601166387,1.098200826539525e-12,2.735544941671321e-13,9.434228492046633e-06,1.733075437173061e-05,1.5021490004365196e-06,0.19485921582650853,0.0029416280580296227,0.0003183712606536382,1.1866440599278261e-05,0.08551401702074354,0.006565404013276999,2.1021466062834925e-07,0.0073087868038150035,6.902559568895338e-10,6.551201939132787e-06,1.5271868432661056e-07,0.0005816579379004085,2.571561153287699e-06,7.126500947532791e-05,9.18380925620573e-06,0.007215703586994403,6.897282192988961e-10,0.00087451705252372,7.270408870131867e-11,2.5430633066331746e-07,7.737904530363249e-07,0.001786759531188716,0.0013697955945938954,2.6237346313502036e-06,8.71986207796451e-05,1.0663011016002973e-05,3.2026150417145056e-05,4.0906537754033503e-07,0.00011968020397114995,1.060622432623452e-08,0.00011893586773254123,2.4280296455550904e-08,0.00017130044269759957,1.8837542707906415e-10,9.64997832959083e-09,4.485166986831604e-06,1.1181969820049411e-08,1.0727570033863596e-10,0.0003158472817158267,3.255055767205916e-08,3.916400473377296e-09,0.006962837124937441,1.1225881967546214e-07,2.943996619639608e-05
0.00013920132995003085,0.8633095425327438,0.00314531939113723,0.002545915419092336,0.0018664025768400554,0.06092595798589849,0.0,0.0,0.0003054735517558202,2.522565266014968e-06,0.13429757262232453,0.16359603237558298,4.972591977518329e-05,1.2035831691350472e-09,8.333014738262574e-08,2.352740956651377e-06,4.863861894107816e-05,0.0010791492621199086,1.4880726182551614e-08,4.016978820951917e-09,3.326900874552182e-07,6.779030788866605e-11,9.661685641993076e-08,2.3291657352795408e-06,3.5469797744074537e-09,2.89741969415258e-07,7.109836686651934e-10,2.7196666855680405e-07,2.09694166189804e-08,2.0423683960187861e-10,1.1631001524548934e-07,9.247456043385065e-12,1.289407375468328e-10,1.0146357074449522e-08,3.76,0.0,0.01553104146942682,0.5500609456543706,0.2272895282326061,0.00022096473597760718,6.0159826052423375e-05,0.6536732766833062,0.008235234761587973,1.071728346571167e-12,2.666983718761999e-13,9.319978038799225e-06,1.7653573501141862e-05,1.4790917689828447e-06,0.19549636761333905,0.0029352926285409605,0.0003109568273406887,1.1769700855476267e-05,0.08532220559994667,0.006395794482435312,2.046528172261323e-07,0.007332886992107312,6.833516760676385e-10,6.524177275683534e-06,1.5208781775221095e-07,0.0005792444669848258,2.566311428256019e-06,7.11852254308403e-05,9.152838688533371e-06,0.0071182933723076295,6.836059279653016e-10,0.0008729708962453059,7.278975253267039e-11,2.570901505791991e-07,7.817521176498386e-07,0.0017704976383791171,0.0013351633364109819,2.650595006224303e-06,8.865378952244557e-05,1.0841831857198356e-05,3.2491308228531265e-05,4.1948026470399116e-07,0.0001227868809827177,1.07401438044455e-08,0.00011992579968425229,2.443669196456776e-08,0.0001727354221873589,1.9445556002017268e-10,9.760541351309821e-09,4.4310740568387775e-06,1.0987982929557139e-08,1.057842471104159e-10,0.0003134469984451323,3.291380700488735e-08,4.011691793585155e-09,0.006991961096490113,1.1272832085943099e-07,3.0101395737581846e-05
0.00013948480681626047,0.8633958214143582,0.003223445063222189,0.0026192168440959326,0.0019220911228692162,0.06064865172879868,0.0,0.0,0.00030842690420222106,2.551983072674129e-06,0.1348413688499693,0.16367663805062127,5.060777927740368e-05,1.2693788104876032e-09,8.635303561437968e-08,2.3760629722130757e-06,4.845534797929921e-05,0.0010748571668467515,1.519051290734899e-08,4.124410825100209e-09,3.3417395766190806e-07,6.880699057869828e-11,9.754541933143918e-08,2.34393702563136e-06,3.5895447548176677e-09,2.9073201648439047e-07,7.275647022426459e-10,2.708705262936193e-07,2.0551605213486992e-08,2.049506140062423e-10,1.185537966864709e-07,9.318594090755086e-12,1.3196282511247694e-10,1.02218498927574e-08,3.76,0.0,0.015108075447723518,0.5490719987882074,0.2277565558281086,0.00021854591373285352,5.871916450561538e-05,0.6546055988618504,0.008119507249639293,1.0453368528445114e-12,2.5985864278890447e-13,9.20537882896907e-06,1.799524606066663e-05,1.4555794654166248e-06,0.19614496461339087,0.0029288896360856686,0.0003034981787808679,1.16708949585663e-05,0.08512162382043513,0.006225600617099592,1.9904087780846033e-07,0.007356832687718535,6.763305034397262e-10,6.496361522841165e-06,1.5143846049303023e-07,0.0005767174157275329,2.560523207313727e-06,7.109288535159715e-05,9.11992780499887e-06,0.0070188368937180974,6.7741801708153e-10,0.0008714014324065237,7.28656868464803e-11,2.5995260530411497e-07,7.898605560219269e-07,0.0017537631996901734,0.001300433277221073,2.677943295615e-06,9.015729190355974e-05,1.102661675222622e-05,3.297071827340879e-05,4.303990143106586e-07,0.00012604297108281627,1.0877897029949262e-08,0.0001209246173470588,2.459349177552467e-08,0.00017420935390211783,2.0087943213936242e-10,9.876131857718484e-09,4.375786985534579e-06,1.0794698741354354e-08,1.0426637115842915e-10,0.00031097230084775005,3.328790752015283e-08,4.1116427457681276e-09,0.007021225735729471,1.1320008919626416e-07,3.0783159659072814e-05
0.0001397682836824901,0.8634826001693867,0.00330541549862618,0.0026964650083385194,0.001980853700148875,0.06036401316319886,0.0,0.0,0.0003114231472167827,2.5822304118134565e-06,0.1353912925114506,0.1637576191538276,5.151768419137719e-05,1.3405171091770318e-09,8.953839167642206e-08,2.3996217101922333e-06,4.825284556295879e-05,0.0010702642153136886,1.5508970565599372e-08,4.237444799709947e-09,3.3562843372029085e-07,6.985488506122047e-11,9.849579799693727e-08,2.358528622352026e-06,3.6329933360081606e-09,2.9167886834854093e-07,7.446270559623046e-10,2.6963791624347367e-07,2.0118440482151823e-08,2.0555980577717855e-10,1.2087214592757707e-07,9.389129797752912e-12,1.3507365673864212e-10,1.0295969794088476e-08,3.76,0.0,0.014685085046738964,0.5480676620154591,0.22822872321026885,0.00021606556575443623,5.727855012768253e-05,0.6555454439728057,0.00800089949953368,1.019033172037841e-12,2.530368288637798e-13,9.090421855147981e-06,1.8357073581463118e-05,1.4315915852743561e-06,0.19680557335122134,0.002922414690566822,0.00029599480128422056,1.1569892659774324e-05,0.08491175980447166,0.006054849993079622,1.933785168114605e-07,0.0073805315855330535,6.691851872888971e-10,6.467712651066115e-06,1.507696291164226e-07,0.0005740676527532082,2.554135999274675e-06,7.098646250659777e-05,9.084865929060656e-06,0.0069172756969692675,6.711563552966204e-10,0.000869807545813113,7.293025211341631e-11,2.6289553612500074e-07,7.981095244030584e-07,0.0017365278129732578,0.0012656082063151348,2.7057579565643e-06,9.17106657864085e-05,1.1217558898163313e-05,3.3464727652633226e-05,4.418532716763199e-07,0.00012945653444677553,1.1019544656196349e-08,0.00012193088694765522,2.475034817869237e-08,0.00017572431098134906,2.0767293565814368e-10,9.997096202970226e-09,4.319242817129876e-06,1.0602121596874263e-08,1.0272071174270007e-10,0.00030841992794841493,3.367315976087899e-08,4.2165490503086575e-09,0.007050631692637294,1.136741361753414e-07,3.148573949136976e-05
0.00014002341286209675,0.863561144989272,0.0033826776483867733,0.0027695936552037167,0.002036553370364867,0.06010127749369268,0.0,0.0,0.00031415421795284607,2.6101618548384033e-06,0.13589162649876546,0.1638308824450878,5.236106702911502e-05,1.4095356711741207e-09,9.255188026738625e-08,2.420989575309912e-06,4.805321080792349e-05,0.001065858336124319,1.580310273053284e-08,4.344279182664249e-09,3.36909516940507e-07,7.082524042641534e-11,9.936906972749542e-08,2.3714759737351205e-06,3.6728518400139865e-09,2.924903855426919e-07,7.603974232966166e-10,2.684056291948963e-07,1.9715402204114917e-08,2.0600981741113656e-10,1.2302402523601222e-07,9.451939362250553e-12,1.3794985377471194e-10,1.0361317782344054e-08,3.76,0.0,0.01430439943341782,0.5471499890425074,0.22865819560080083,0.00021377907642738784,5.598230698741145e-05,0.6563979852905402,0.007891579355391563,9.954410908077495e-13,2.469138929254973e-13,8.986646923809076e-06,1.8701107003447646e-05,1.4095785279920765e-06,0.19741088729460995,0.0029165219003723848,0.0002892032349586904,1.147699823470227e-05,0.08471449118622028,0.005900725071334995,1.88239233841856e-07,0.0074015630757007095,6.626419247263174e-10,6.441179293186626e-06,1.5015016340106077e-07,0.0005715698091623394,2.54782082595737e-06,7.087725498919438e-05,9.05128177524047e-06,0.0068240218329412424,6.654503819296096e-10,0.0008683511960107832,7.297713434933858e-11,2.656143882908538e-07,8.05647161636003e-07,0.001720562806124115,0.0012341873284643378,2.7311672598131615e-06,9.315257560273151e-05,1.1394826782473376e-05,3.392208170540034e-05,4.526479429509191e-07,0.00013267030579996645,1.1150396965287567e-08,0.00012284150818019863,2.4891237398617467e-08,0.00017712467886557345,2.1412639412385276e-10,1.0110865674839606e-08,4.267223698440347e-06,1.0429411458464743e-08,1.0130469174130165e-10,0.0003060535580855206,3.402965845860966e-08,4.315463333068636e-09,0.00707721810704749,1.14102731306523e-07,3.213623201660679e-05
0.0001402785420417034,0.8636401255867153,0.0034634418625779156,0.002846365587424677,0.002095101398059305,0.05983204399697029,0.0,0.0,0.0003169154986502756,2.6387610521298173e-06,0.13639723135652507,0.16390456485654287,5.3228014952952667e-05,1.4837140133878014e-09,9.571167995466814e-08,2.4424736821125816e-06,4.7836206879813974e-05,0.0010611799144123373,1.6104436502893082e-08,4.456257110746525e-09,3.381612982298978e-07,7.18218374903692e-11,1.0025847937725041e-07,2.3842159900047825e-06,3.7134217990442515e-09,2.9325963980169004e-07,7.765608081772205e-10,2.670508790931806e-07,1.9299846047409276e-08,2.06358067863177e-10,1.2523918606319492e-07,9.51395009179161e-12,1.40898651759686e-10,1.0425189920156034e-08,3.76,0.0,0.01392375058870461,0.5462186827975607,0.22909206871746488,0.0002114397837346304,5.4686628192752683e-05,0.6572570867636988,0.007779717460999821,9.71932064171554e-13,2.4080814856788495e-13,8.882567328513333e-06,1.9063696126276496e-05,1.3871476495913848e-06,0.1980268807822628,0.0029105635407612285,0.00028237505631833917,1.138210539904671e-05,0.08450882679285283,0.005746202661066305,1.83059248650667e-07,0.007422223437130381,6.559860024092263e-10,6.413899892603472e-06,1.4951325718854731e-07,0.0005689568526360845,2.540914534601731e-06,7.075393922472317e-05,9.015588080533063e-06,0.006728970729238036,6.59670173991014e-10,0.0008668732111314538,7.301185847317465e-11,2.684009162990708e-07,8.13284915899145e-07,0.0017041444937993585,0.0012026955460844855,2.7569072596910836e-06,9.463712710403029e-05,1.1577365835204015e-05,3.43917240483447e-05,4.639302226467703e-07,0.0001360247430063352,1.1284466363148983e-08,0.00012375536277172244,2.503151565199906e-08,0.00017856179652632486,2.2092441300840605e-10,1.0229578979930399e-08,4.214082505722551e-06,1.0257283960969264e-08,9.98639453661338e-11,0.0003036189008441628,3.439561708909513e-08,4.4188955256996905e-09,0.007103919091435686,1.1453317570321866e-07,3.280425246232541e-05
0.00014053367122131006,0.8637195565318082,0.0035479107083711088,0.0029270172947348915,0.0021566884306739088,0.059556025449118914,0.0,0.0,0.00031970423002626597,2.6680206453185877e-06,0.13690825632708487,0.1639787278413862,5.411882432295228e-05,1.5635051764580237e-09,9.902511584970842e-08,2.464029235260897e-06,4.760092483045604e-05,0.001056213890748386,1.641302320173733e-08,4.5736971465842614e-09,3.3938078892765456e-07,7.284498131113661e-11,1.0116300552777108e-07,2.396714485581783e-06,3.75469652935258e-09,2.939826455951034e-07,7.9311561601994e-10,2.655676279773676e-07,1.8871788630853368e-08,2.065956284670782e-10,1.275187947198538e-07,9.574987965103629e-12,1.439198302756358e-10,1.0487387647156052e-08,3.76,0.0,0.013543176056739263,0.5452731478073616,0.2295304554380739,0.00020904622486372994,5.339179881036788e-05,0.6581229739119014,0.007665211081564452,9.485124303972919e-13,2.347210297498074e-13,8.778175313191367e-06,1.944601288672299e-05,1.3642831364031252e-06,0.19865404304364934,0.0029045359042471327,0.00027551031279925576,1.1285101126166903e-05,0.08429430526382223,0.0055913139382782725,1.7783898647348423e-07,0.007442416028796664,6.49211239323316e-10,6.3858374073727874e-06,1.488580436510216e-07,0.0005662205018645129,2.5333604372249704e-06,7.061505517418543e-05,8.977589114401017e-06,0.006632077747646458,6.53807836152317e-10,0.0008653726462066662,7.303280685545e-11,2.7125608343276394e-07,8.210140381301791e-07,0.001687248508217661,0.001171136675329464,2.7829480237288713e-06,9.61652939855368e-05,1.1765300117854518e-05,3.48738283552084e-05,4.757282243815588e-07,0.00013952634854501542,1.1421764084907068e-08,0.00012467079997409937,2.5170806614399274e-08,0.00018003749914800862,2.2809115905189066e-10,1.0353544918181992e-08,4.1597668355349255e-06,1.0085745326790077e-08,9.839736344119481e-11,0.00030111324441075687,3.4771213311238365e-08,4.5271092628495906e-09,0.007130734195373259,1.1496546320069087e-07,3.3490071692245625e-05
0.00014078880040091672,0.8637994523301669,0.0036362999044741513,0.0030118030324643515,0.0022215200189666987,0.0592729191130447,0.0,0.0,0.0003225172028383604,2.6979291063485138e-06,0.13742485224624082,0.16405343786529836,5.503370240739776e-05,1.6494042564769727e-09,1.024996988663259e-07,2.485604785827117e-06,4.734641712233809e-05,0.0010509442394189632,1.6728887478340808e-08,4.696939993232009e-09,3.4056472119978516e-07,7.389485126766646e-11,1.02081403626689e-07,2.4089337105734947e-06,3.796665761582227e-09,2.9465502351035087e-07,8.100577807390595e-10,2.639495885883406e-07,1.8431288141555465e-08,2.0671300402040676e-10,1.298638420605663e-07,9.63485960532731e-12,1.4701271843698543e-10,1.0547693587928754e-08,3.76,0.0,0.013162721322050125,0.5443127597270784,0.2299734682068471,0.0002065969029078015,5.209812806366994e-05,0.6589958740782625,0.007547955427640952,9.251889868049979e-13,2.286540804081365e-13,8.673462484799968e-06,1.9849309579037487e-05,1.3409690312168982e-06,0.1992928903767797,0.0028984351145240517,0.00026860922534772914,1.1185866245391853e-05,0.08407043286716467,0.005436094314099298,1.7257914687392998e-07,0.00746203286264707,6.423111588127973e-10,6.356952492070349e-06,1.4818360202593889e-07,0.0005633518980790343,2.5250973272751615e-06,7.045901562449151e-05,8.937074143286279e-06,0.006533297917779841,6.478547417388725e-10,0.0008638485104508346,7.303820526518129e-11,2.7418067215708775e-07,8.2882408287602e-07,0.0016698492571838378,0.0011395152311287173,2.809253870935217e-06,9.773796636790826e-05,1.1958743956379458e-05,3.536852976646944e-05,4.88071879128366e-07,0.0001431817770380711,1.1562286464426707e-08,0.00012558592935396916,2.5308686108174172e-08,0.00018155374039956519,2.3565279484982236e-10,1.0483091909181033e-08,4.104222260904236e-06,9.914802752767328e-09,9.690380290480258e-11,0.0002985337671709154,3.515660277573147e-08,4.6403855482994095e-09,0.007157662590840614,1.1539958168391009e-07,3.4193923918295104e-05
0.00014104392958052338,0.8638798272310831,0.003728839164635609,0.003100996239984756,0.0022898178745060817,0.05898240592899977,0.0,0.0,0.00032535071115033217,2.7284701320446144e-06,0.13794717092677888,0.16412876686220756,5.5972748329517506e-05,1.7419521432010225e-09,1.0614308491249546e-07,2.5071415121925182e-06,4.707169806472997e-05,0.0010453539117692419,1.7052022573140562e-08,4.826350044941123e-09,3.4170952226281947e-07,7.497147399055329e-11,1.0301217751140647e-07,2.4208320119479272e-06,3.8393151370663595e-09,2.9527196013659003e-07,8.273803348642985e-10,2.621902276393557e-07,1.7978449322521673e-08,2.0670012380977543e-10,1.3227510281231308e-07,9.693350485668591e-12,1.5017611563716283e-10,1.0605869927100658e-08,3.76,0.0,0.012782440667672893,0.5433368640645373,0.2304212184346579,0.00020409028940006983,5.080595001583473e-05,0.6598760154450592,0.007427844058185089,9.01968999034685e-13,2.2260895701518276e-13,8.568419635642732e-06,2.027492404334556e-05,1.3171893197550394e-06,0.19994396768949296,0.0028922571233094066,0.00026167221108932615,1.1084275274207013e-05,0.08383668106879438,0.005280583835633639,1.6728073961095783e-07,0.007480953452929976,6.352789854291921e-10,6.327203350810215e-06,1.4748895417530747e-07,0.0005603415742811133,2.5160592154992763e-06,7.02840973175521e-05,8.893816600262454e-06,0.0064325861381675144,6.418014752923116e-10,0.0008622997652365667,7.302611050496381e-11,2.771752472283926e-07,8.367026973307908e-07,0.001651919902522376,0.0011078365026359412,2.835782659778703e-06,9.935592738229302e-05,1.2157799111405437e-05,3.587591676947072e-05,5.009930527657602e-07,0.00014699779951059095,1.1706012279468874e-08,0.00012649859358955078,2.5444677090696735e-08,0.00018311260124824667,2.4363766010717466e-10,1.0618568766971464e-08,4.047392403018381e-06,9.744464390286435e-09,9.538208972999769e-11,0.0002958775366735055,3.55519135444992e-08,4.759023904935745e-09,0.007184703024063468,1.158355123262718e-07,3.491600027520007e-05
0.00014129905876013004,0.8639606951284559,0.0038257730826832385,0.0031948910722509566,0.0023618212359887143,0.05868414968249501,0.0,0.0,0.00032820050196396037,2.7596219718794866e-06,0.1384753644031796,0.16420479273499988,5.693593124163754e-05,1.841739398877193e-09,1.0996302180674257e-07,2.5285724499499565e-06,4.6775744745088446e-05,0.0010394247786377352,1.7382384940065103e-08,4.962317013584812e-09,3.428112863243478e-07,7.607469301034737e-11,1.0395354828600939e-07,2.4323634655724534e-06,3.8826256442534974e-09,2.9582816396486945e-07,8.45072931140973e-10,2.602827725682094e-07,1.7513428850077846e-08,2.0654633928680736e-10,1.347530881317341e-07,9.750223032816303e-12,1.5340820310015047e-10,1.0661656667476914e-08,3.76,0.0,0.012402398111703999,0.5423447748966309,0.23087381579997332,0.00020152482758958529,4.951562406604173e-05,0.6607636258433662,0.007304769389254184,8.788602057998314e-13,2.1658743024000134e-13,8.463036533019096e-06,2.072428488577714e-05,1.2929280365716939e-06,0.20060785010816778,0.002885997708073091,0.0002546999083137596,1.0980196320246955e-05,0.08359248392213948,0.005124827616262428,1.619451244078807e-07,0.0074990435623461145,6.281076462823313e-10,6.296545582202119e-06,1.4677306095600386e-07,0.000557179425404678,2.5061750730568015e-06,7.008843186523387e-05,8.847573303437904e-06,0.006329897417423644,6.356377727440095e-10,0.0008607253220575473,7.299439786425305e-11,2.8024011340913186e-07,8.446353904359461e-07,0.0016334323483096877,0.0010761066354727361,2.862485008323894e-06,0.0001010198257372742,1.2362551465357047e-05,3.63960217456226e-05,5.14525670033087e-07,0.00015098125716140844,1.1852899698960603e-08,0.0001274063385477321,2.557824418788508e-08,0.00018471629951680017,2.5207647035855143e-10,1.0760345365694912e-08,3.989219030679189e-06,9.574739310373458e-09,9.38310225737534e-11,0.00029314150936097665,3.59572395252537e-08,4.883343587441487e-09,0.007211853762273154,1.1627322874689653e-07,3.5656441861117044e-05
0.0001415541879397367,0.8640420694185665,0.003927362054736113,0.00329380404212593,0.0024377883408947462,0.058377796157494416,0.0,0.0,0.0003310617215971935,2.791356691809314e-06,0.13900958402137847,0.1642815999017257,5.79230653412278e-05,1.9494100931858497e-09,1.1396728079280078e-07,2.5498216793815414e-06,4.645749852036837e-05,0.0010331375728887449,1.771988822905399e-08,5.105257641118141e-09,3.4386574431484923e-07,7.720413504085018e-11,1.049034207007918e-07,2.4434774809164067e-06,3.926572987738563e-09,2.963178174313731e-07,8.63121305979958e-10,2.582202223758408e-07,1.703644105155278e-08,2.0624042913628058e-10,1.372979905193969e-07,9.80521463137515e-12,1.5670644449753214e-10,1.071476978446264e-08,3.76,0.0,0.012022668423224437,0.541335773596554,0.23133136744274266,0.00019889893654224095,4.822753531058818e-05,0.6616589313364338,0.007178623316998339,8.558708204941665e-13,2.1059138594771155e-13,8.35730167408916e-06,2.119891671135449e-05,1.2681693913125543e-06,0.20128514464129368,0.0028796524707546682,0.00024769320374919926,1.0873491018161171e-05,0.08333723528562485,0.004968876294352285,1.5657405393995637e-07,0.00751615384899189,6.207897754011232e-10,6.26493201734566e-06,1.460348184283718e-07,0.0005538546801180165,2.495368587172705e-06,6.986999660943506e-05,8.798083754263624e-06,0.006225187158827428,6.293524613401701e-10,0.0008591240405085594,7.294074863984933e-11,2.833752674565092e-07,8.526052804309274e-07,0.0016143572409224208,0.0010443327208369767,2.889303441424961e-06,0.00010273014414088902,1.2573067209297963e-05,3.692881010311414e-05,5.287058447463935e-07,0.0001551390031318274,1.2002882800692551e-08,0.00012830638072078721,2.570878779775168e-08,0.00018636720018479718,2.6100253312168567e-10,1.090881314543095e-08,3.929642208216168e-06,9.405637459322341e-09,9.224937762773351e-11,0.00029032253122362854,3.637263283039586e-08,5.0136848535088645e-09,0.007239112535404005,1.1671269608524202e-07,3.6415332247784856e-05
