Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28),S(455),S(1290)
2.6301125421744653e-05,0.5551984087120971,3.76,0.0,0.02697829431323357,0.44905447236567214,0.2511956946349187,0.0,0.0019042906088233434,0.9135227073889978,0.00036688658358573597,0.018824610960678702,7.42315374342021e-12,2.6953343133927408e-12,0.006426167704677599,3.2384853644115905e-05,0.17101932089124788,0.22810103100737825,0.00031103291664490574,2.3371670810205974e-05,0.0018907595303629897,2.0652883064582627e-06,0.2185750822135473,0.0008383123727532549,0.0003933866784842868,2.773421024643328e-05,0.18071423234706124,0.016750617480918845,2.0903345213004498e-07,1.0505776708255143e-09,0.00836732187303304,2.8517904020240694e-06,0.15793085281365235,8.057300234803884e-07,1.586558393493757e-05,0.018208818885744476,0.0011554940916197016,6.311764442344142e-07,2.1080694693612346e-09,3.222606284961354e-05,8.885890653672812e-06,0.00016039848902995162,0.014488215649658468,1.575357313114576e-09,6.012501015329848e-07,7.4473546120757e-06,2.3370428670549826e-06,9.859363625068126e-09,0.0012889683308894933,1.0317943032916304e-09,9.667740723636919e-05,0.00013124513662682487,0.00019454013471847335,2.308147780435531e-05,0.000581764453479066,2.7353228924987006e-05,1.0923926444071074e-06,4.620101434339871e-09,0.000707572487580344,7.901145047252691e-10,1.7676685819096728e-08,1.988947217846186e-15,0.00017387584742307497,0.016634406264717752,2.1431453171830805e-08,7.177069416129022e-07,4.648038932462097e-05,3.0442931095910434e-13,2.5003948975785663e-05,1.5305436653936078e-09,1.2453070291249634e-11,1.5091796279372904e-06,0.00013697472449401496,2.228159831874529e-08,8.070458883504001e-08,4.5155205491208454e-08,8.637512157627475e-11,0.008048241006733927,3.460493351056342e-08,0.005270543886721252,0.0003694487957110731,3.1036538253882377e-08,7.109895677620749e-10
2.636312415619342e-05,0.5552473456664015,3.76,0.0,0.02658660724036488,0.4482181378776383,0.25165219561940944,0.0,0.001927720347257731,0.9144416190598234,0.0003619401887490348,0.01870267189727984,7.312756332234406e-12,2.6540050769587543e-12,0.006494042647099797,3.20255971723375e-05,0.17076910887465577,0.22816465335902697,0.00031214727439173365,2.3529119967503353e-05,0.0019097191745032062,2.047921872506578e-06,0.21909801481816796,0.000837193493813587,0.0003880594926891023,2.760568129343023e-05,0.1806139397050438,0.01658721796173948,2.0740294798271443e-07,1.0436702133143567e-09,0.008370037127939168,2.8582133601514116e-06,0.15844366827620035,7.958842569362101e-07,1.582603209269299e-05,0.018169788703726698,0.0011533421119279054,6.296009430728264e-07,2.0967756419273183e-09,3.2210084342252934e-05,8.888957590457707e-06,0.00016049364454064787,0.01441580267541686,1.573217636870724e-09,6.033677933112598e-07,7.4878679557796776e-06,2.3496367475227772e-06,9.9070329846966e-09,0.0012875121697844577,1.0291757607011072e-09,9.73799102910762e-05,0.0001324006584183261,0.00019616186103590174,2.3221721455666557e-05,0.0005799398787967321,2.758372635808654e-05,1.1052867871338107e-06,4.639102365822116e-09,0.0007115957677636366,7.911188674583462e-10,1.786495849717429e-08,1.9788427556426892e-15,0.0001748752699133192,0.016695401077831178,2.1512381884801667e-08,7.203427755318434e-07,4.706066682205589e-05,3.056813863462615e-13,2.5125595093721805e-05,1.5441147697046786e-09,1.248925213900742e-11,1.5137244328038187e-06,0.00013913218172989652,2.2408107449018418e-08,7.961719184940857e-08,4.53820709334036e-08,8.745354115821931e-11,0.0080138764680529,3.4289390751313336e-08,0.005202835241389488,0.00037355205033116304,3.110910718811711e-08,7.134412759220403e-10
2.642512289064219e-05,0.5552962098197559,3.76,0.0,0.026196819015708164,0.44737810072738426,0.2521105538640295,0.0,0.001951728280741274,0.9153610945705521,0.0003570080656071414,0.018580295264190607,7.202972763858102e-12,2.612901275428181e-12,0.006563534841387801,3.166765637457347e-05,0.1705151519418441,0.2282274969551458,0.0003132763035765777,2.369191570622231e-05,0.001929169388014634,2.0305441897457515e-06,0.21962443617084682,0.0008360617692020796,0.00038274994842098274,2.7477056794260245e-05,0.18051018789937262,0.01642331392194345,2.0577311756926856e-07,1.036770061676042e-09,0.008372927679465889,2.8648329811087664e-06,0.15895871191232025,7.860580018790045e-07,1.5786079583956532e-05,0.018130627770786285,0.00115118060591959,6.280094576244902e-07,2.0854998031411826e-09,3.219432897484448e-05,8.892080402007047e-06,0.00016058945091899313,0.014342364828638064,1.5710684469578853e-09,6.05520543071136e-07,7.528907181073603e-06,2.3623948505926607e-06,9.95551608328776e-09,0.001286004388130604,1.0265320056778972e-09,9.80942802957136e-05,0.0001335870152285642,0.00019780976656956349,2.3364056979298923e-05,0.0005780859827044134,2.7817944855162858e-05,1.1184939385345555e-06,4.6583744679129515e-09,0.0007156597176826486,7.922326317213381e-10,1.8057677538758676e-08,1.9686474245165855e-15,0.00017588826493820806,0.016756313731863915,2.1594322490859105e-08,7.229751159418455e-07,4.7652786024107405e-05,3.069513306896317e-13,2.5248075936813254e-05,1.5580013896302523e-09,1.2525514158699069e-11,1.5182781802231754e-06,0.000141336688031973,2.2536888568681426e-08,7.853739377053526e-08,4.561294664200201e-08,8.855828486966879e-11,0.007979361282968708,3.3977144959500956e-08,0.005135204305482755,0.00037770530269694405,3.1182498741210104e-08,7.159218877181875e-10
2.648712162509096e-05,0.5553450043736163,3.76,0.0,0.02580891662317061,0.44653423938074566,0.25257081558832645,0.0,0.0019763341975564154,0.9162812141293966,0.0003520903922308462,0.01845745680762962,7.0938054422167905e-12,2.5720237350220087e-12,0.006634696142057909,3.131103437483398e-05,0.1702573756297925,0.22828956666888223,0.0003144200808596598,2.3860238880779573e-05,0.0019491272915903273,2.0131526571638155e-06,0.22015444018656366,0.0008349164371797326,0.0003774577205769858,2.734831813947642e-05,0.1804029074268269,0.016258901067798228,2.041437661319406e-07,1.0298763652713798e-09,0.008375991535504316,2.871651617154036e-06,0.15947603901696844,7.762502601846179e-07,1.5745717847028398e-05,0.0180913329390149,0.0011490092609017712,6.264016458718398e-07,2.074241440123461e-09,3.21787719926387e-05,8.895252502969846e-06,0.00016068581362565669,0.014267890082814863,1.5689083281021792e-09,6.077092467988948e-07,7.57047935733169e-06,2.375319377449683e-06,1.0004831433444403e-08,0.0012844439175140531,1.0238624860268356e-09,9.882079266109469e-05,0.00013480514333524487,0.000199484457162359,2.3508526385584757e-05,0.0005762021565282779,2.805597094628369e-05,1.1320244427286256e-06,4.677921684702273e-09,0.0007197653135576722,7.934591922647778e-10,1.8254985849380875e-08,1.958359350774571e-15,0.00017691502489153277,0.016817140031121357,2.1677279672959e-08,7.256037842580202e-07,4.825708045122579e-05,3.082394038466609e-13,2.5371410890751607e-05,1.5722132678654772e-09,1.256185861319625e-11,1.5228412483279222e-06,0.0001435896416237973,2.2668020991010292e-08,7.746516304901325e-08,4.584792030957087e-08,8.969025534604691e-11,0.007944688297048924,3.3668224714648354e-08,0.005067651795015671,0.00038190942119552794,3.1256705365460996e-08,7.184314803373824e-10
2.6549120359539727e-05,0.5553937325764549,3.76,0.0,0.025422887529756653,0.44568642895002347,0.25303302791898147,0.0,0.002001558707304453,0.9172020595053899,0.0003471873601899087,0.018334131607118703,6.985257054139042e-12,2.5313733857340367e-12,0.006707580382381094,3.0955734938700044e-05,0.16999570298324096,0.22835086746766872,0.00031557867251375037,2.4034277849616064e-05,0.0019696107400330684,1.995744624294817e-06,0.2206881236808403,0.0008337566989386325,0.00037218248977847964,2.7219446006478333e-05,0.18029202598829328,0.016093975156670746,2.025146965083297e-07,1.0229882501102266e-09,0.008379226379355707,2.878671597106086e-06,0.15999570631006657,7.664600360845445e-07,1.5704938028518203e-05,0.018051900980330562,0.0011468277555534258,6.247771541438097e-07,2.062999995583816e-09,3.216338651260207e-05,8.898466693167352e-06,0.00016078262835616757,0.014192366091244269,1.5667357642963224e-09,6.09934815463271e-07,7.612591297940226e-06,2.388412448662359e-06,1.0054997756388516e-08,0.001282829643318423,1.0211666309053829e-09,9.955972719403307e-05,0.00013605601072147602,0.00020118654994160162,2.365517197829171e-05,0.000574287773841534,2.8297892814288443e-05,1.1458890534326736e-06,4.697747865817114e-09,0.0007239135634941963,7.94802099953992e-10,1.845703178702625e-08,1.9479766142553693e-15,0.00017795574025542782,0.016877875577265236,2.1761257306976444e-08,7.282285933009659e-07,4.8873893856929816e-05,3.095458594439624e-13,2.5495619775645843e-05,1.5867605011220444e-09,1.259828772243516e-11,1.5274140189928857e-06,0.00014589248973069228,2.2801587283048807e-08,7.640047008165074e-08,4.6087081586983096e-08,9.08503927065295e-11,0.007909850053781049,3.3362660167464134e-08,0.005000178503253077,0.0003861652947714481,3.133171764973632e-08,7.209700891559236e-10
2.667311782843726e-05,0.5554910031637105,3.76,0.0,0.024656401670680336,0.44397844382270496,0.2539634975304876,0.0,0.0020539502889076237,0.9190462628046695,0.00033742605687192204,0.018085917849268676,6.770029291227039e-12,2.450758516887234e-12,0.006858743419973212,3.024912213063634e-05,0.16946034787832123,0.22847118270706607,0.00031794050599001606,2.4400296692507934e-05,0.002012229585067037,1.9608682044643905e-06,0.2217669315404771,0.0008313906116034261,0.0003616817733539653,2.69612202391429e-05,0.18005915629017488,0.01576256752749681,1.9925660217732463e-07,1.0092251446815744e-09,0.008386197984366201,2.8933247412048055e-06,0.1610422957037518,7.469281760248978e-07,1.56220872107136e-05,0.01797261236585022,0.0011424329336523521,6.214766552492958e-07,2.0405653924140026e-09,3.2133011086135975e-05,8.904989226207884e-06,0.00016097714372701916,0.01403811935455702,1.5623466973296373e-09,6.14500264418607e-07,7.698460219932208e-06,2.415112233300845e-06,1.0157959144322715e-08,0.001279434981314795,1.0156935335109959e-09,0.00010107600275775399,0.00013865999957846147,0.00020467546548300346,2.395516202084724e-05,0.0005703647416922413,2.8793784681097046e-05,1.1746657665854095e-06,4.738251942433008e-09,0.0007323422251030514,7.978519899364827e-10,1.8875958647062355e-08,1.9269192353959643e-15,0.00018007978612406874,0.016999055728516052,2.1932284890312508e-08,7.33465838685312e-07,5.0146505416117904e-05,3.1221489439892393e-13,2.5746740821536542e-05,1.6169032751122532e-09,1.2671408527048658e-11,1.5365902126449301e-06,0.00015065391423707,2.3076368903411135e-08,7.429358899557973e-08,4.6578335463460436e-08,9.325912689831132e-11,0.007839646384624317,3.2761726795307475e-08,0.004865473171541725,0.0003948359686395709,3.148411138203821e-08,7.261342650076129e-10
2.678471555044504e-05,0.5555783533568415,3.76,0.0,0.023972856111419968,0.4424264257033151,0.2548080831204301,0.0,0.0021034432827170286,0.9207093816007562,0.00032869317316252226,0.017860596505065766,6.57847409622204e-12,2.378993686643392e-12,0.007001266197410857,2.9617745300433573e-05,0.16896437667175693,0.22857688876646362,0.0003201172371797557,2.475131907671455e-05,0.0020525793844816433,1.9293953677434293e-06,0.2227514770307576,0.0008292030223695865,0.0003522861890472525,2.6728150872898697e-05,0.17983647129265729,0.015462504960428395,1.963232549219186e-07,9.968481556583724e-10,0.008393026392237447,2.9072237791881106e-06,0.16199282919325317,7.293995069844986e-07,1.55459964695372e-05,0.017900749594634897,0.0011384394349101962,6.184453590482962e-07,2.020425495976424e-09,3.210594150877384e-05,8.910917146843334e-06,0.0001611524824559842,0.013895578287116265,1.5583364850682852e-09,6.187446800316647e-07,7.777649935726705e-06,2.4397376415198976e-06,1.0253726087604587e-08,0.0012761835700885362,1.0106715458593498e-09,0.000102486024103575,0.0001411259517270289,0.00020791561745065845,2.423302369919626e-05,0.0005667228454193627,2.925432818799429e-05,1.2018243732844287e-06,4.7756957262514435e-09,0.000740084709090265,8.010339070528437e-10,1.9270803799665215e-08,1.9076236077615967e-15,0.00018204100610588633,0.017107758771700877,2.2089718999671362e-08,7.381640882067239e-07,5.133833810359982e-05,3.146822691842946e-13,2.5975946514361268e-05,1.6452877290533985e-09,1.2737527902082437e-11,1.5448858679403323e-06,0.00015512542128709423,2.3332896404105924e-08,7.24229193133297e-08,4.703572559123976e-08,9.553358174100757e-11,0.007775816475571939,3.223269887311633e-08,0.004744519056306861,0.00040282593345923227,3.162388298877559e-08,7.308806146956879e-10
2.689631327245282e-05,0.5556655413431125,3.76,0.0,0.023295209874731236,0.4408595046038311,0.2556597645717201,0.0,0.002155302881975466,0.9223761988322622,0.0003200113769593406,0.01763327814810695,6.38897982939564e-12,2.307984472771488e-12,0.00715030813805924,2.899074330901996e-05,0.1684544612168488,0.22868018592857725,0.00032234241132860137,2.5124174689884054e-05,0.002094947230855249,1.897825511871295e-06,0.22374959430075025,0.0008269544300466594,0.00034294102338028147,2.6494312211474556e-05,0.17960085352361835,0.015160717892119058,1.9338764811313708e-07,9.844744817823773e-10,0.008400355081933136,2.9218094785261006e-06,0.1629518963474597,7.119123235035459e-07,1.5468398982433614e-05,0.017828388614605603,0.0011344075932112174,6.153539411841855e-07,2.000329364890413e-09,3.207889690112332e-05,8.916836788246795e-06,0.0001613271413198042,0.013749430530297901,1.5542570996736676e-09,6.231233502261894e-07,7.858678328854736e-06,2.4649370476151942e-06,1.0352548556346066e-08,0.0012727381468996101,1.0055544279208817e-09,0.00010394082155309682,0.00014371458347487662,0.0002112546340257772,2.451860025634338e-05,0.0005629713437561787,2.972893689053882e-05,1.2302534430579875e-06,4.8140969552980674e-09,0.0007479826660249774,8.046560318810272e-10,1.9683580664140847e-08,1.8879892124047327e-15,0.0001840502526677598,0.017216088750661395,2.225047344394236e-08,7.428464721588999e-07,5.2576573680239224e-05,3.172127341142889e-13,2.620831235039799e-05,1.6749334693363223e-09,1.2803953316730479e-11,1.553219040199185e-06,0.00015978352659091078,2.3598758491338634e-08,7.057630402386657e-08,4.750816869802396e-08,9.791582822378439e-11,0.0077113200332904865,3.171508699894537e-08,0.004623838136156799,0.0004109984005895196,3.176601618749682e-08,7.357191729398079e-10
2.70079109944606e-05,0.5557525878848619,3.76,0.0,0.022623410819046834,0.4392768150617408,0.2565188513502767,0.0,0.0022096845636149073,0.9240472524745631,0.00031138234102298326,0.0174037909424606,6.201573466788988e-12,2.237740441000858e-12,0.007306266571307487,2.836816361564727e-05,0.16793005057208113,0.22878110764818751,0.00032461589257887317,2.5520285793573085e-05,0.0021394690676839476,1.86614129713232e-06,0.22476196830306558,0.0008246385643270795,0.00033364469148632997,2.625956101497057e-05,0.17935176282841037,0.014857185346388071,1.9044855073798608e-07,9.720980441984974e-10,0.008408155047506707,2.937093449881115e-06,0.16391988480256156,6.944610415456097e-07,1.538923110795127e-05,0.017755507651929497,0.0011303351818324778,6.121998592914493e-07,1.9802716725209955e-09,3.2051623252476614e-05,8.922677899660741e-06,0.0001615000589053683,0.013599591936242881,1.5500951822146167e-09,6.276420699891465e-07,7.941569922006136e-06,2.4907180417264814e-06,1.045453996062657e-08,0.001269090226784798,1.0003380824538127e-09,0.00010544215107330813,0.00014643281180923162,0.0002146964743433377,2.4812138981903482e-05,0.0005591058807746615,3.021817861091831e-05,1.2600330867114286e-06,4.853472046638827e-09,0.00075604330649674,8.087458673121399e-10,2.0115384236826476e-08,1.868003083794308e-15,0.0001861084816474555,0.017324010913522963,2.2414529302531397e-08,7.475115128989378e-07,5.386362075564614e-05,3.198073704836152e-13,2.644397020311596e-05,1.7059141450248834e-09,1.2870695094039864e-11,1.5615920517619407e-06,0.00016463868787255714,2.3874575029231167e-08,6.875364469237668e-08,4.799625960592044e-08,1.0041295994308666e-10,0.007646100944307958,3.1209127195935935e-08,0.00450343868757914,0.0004193593617467281,3.191036564940883e-08,7.406480433125293e-10
2.711950871646838e-05,0.5558395143111428,3.76,0.0,0.021957414188616166,0.4376774463125062,0.2573856634482028,0.0,0.002266756092320424,0.9257230996301447,0.0003028079211807085,0.017171954631399842,6.016285596772825e-12,2.1682724800680534e-12,0.007469567255969881,2.7750061748450693e-05,0.16739055996842978,0.22887968908623205,0.0003269373371269766,2.594118660371899e-05,0.0021862920281907347,1.8343248154498671e-06,0.22578932440128302,0.0008222485885270188,0.000324395716754517,2.6023743558908484e-05,0.1790886183085648,0.014551888194474808,1.875047118624292e-07,9.597124343511512e-10,0.00841639133225993,2.9530862715320002e-06,0.16489720044965198,6.770401957363581e-07,1.530842520401899e-05,0.0176820840821164,0.0011262198574968885,6.089804111719634e-07,1.960246314448363e-09,3.2023830860966455e-05,8.928359803843385e-06,0.0001616700046763859,0.013445974706764185,1.5458357417793182e-09,6.323067427003825e-07,8.026342462828404e-06,2.517086088448967e-06,1.0559813496935056e-08,0.0012652306341224022,9.95018156145725e-10,0.00010699178791903322,0.00014928796107973886,0.00021824517663137415,2.511388293872523e-05,0.0005551218775217819,3.072263331476388e-05,1.2912494022201317e-06,4.893834599971321e-09,0.0007642742917383338,8.133333124257379e-10,2.0567387878994997e-08,1.8476517224437728e-15,0.000188216568292997,0.017431487199450972,2.2581850718761085e-08,7.521575924357336e-07,5.520201530315547e-05,3.224670738538905e-13,2.6683056770824687e-05,1.738308384005675e-09,1.2937762368882071e-11,1.5700072350230222e-06,0.00016970203223216554,2.416101340282698e-08,6.695486514378609e-08,4.8500613609168504e-08,1.0303263169098517e-10,0.007580098831859664,3.071507370604735e-08,0.004383330362806707,0.0004279150630427843,3.2056751161670535e-08,7.456644929777028e-10
2.723110643847616e-05,0.5559263425135124,3.76,0.0,0.021297183317555854,0.43606043954354046,0.25826053153013806,0.0,0.0023266986063776632,0.9274043170877523,0.0002942901662820376,0.016937580237043604,5.833150563087987e-12,2.099592854249261e-12,0.007640666561614979,2.7136501565565955e-05,0.16683536872074484,0.22897596733035305,0.0003293061622004299,2.6388532986601504e-05,0.002235575486418665,1.8023575891825444e-06,0.22683243118183824,0.0008197770481651293,0.0003151927463546501,2.578669477526391e-05,0.1788107949761859,0.01424480958238966,1.8455486346045122e-07,9.473108909650068e-10,0.008425022217008202,2.9697972194833785e-06,0.1658842682548351,6.596444729064675e-07,1.522590936729576e-05,0.017608094445230947,0.0011220591533080628,6.056927243872028e-07,1.940246307196712e-09,3.199519021983508e-05,8.933790172368349e-06,0.00016183555842626303,0.013288487372341942,1.5414619837671316e-09,6.37123357867562e-07,8.113005528515556e-06,2.5440440912732957e-06,1.066848117505515e-08,0.0012611494421335809,9.895900228709576e-10,0.0001085915152485216,0.00015228777851283715,0.0002219048401321251,2.5424068231423952e-05,0.0005510145236944146,3.124289067540521e-05,1.3239949652857133e-06,4.935194772738051e-09,0.0007726837670680805,8.18450891610907e-10,2.1040849341268236e-08,1.826921090155029e-15,0.00019037528608318604,0.01753847587534313,2.2752382126381445e-08,7.567829370178259e-07,5.659442453698299e-05,3.2519251286779496e-13,2.692571356562486e-05,1.7722001451731718e-09,1.3005162841585901e-11,1.5784669214235188e-06,0.000174985396819151,2.4458792291809316e-08,6.517991176638341e-08,4.9021865869607236e-08,1.0578310917468767e-10,0.007513248755165291,3.023319910180489e-08,0.0042635243582923085,0.0004366720136638542,3.2204952666958276e-08,7.507648216124499e-10
