Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45)
7.346704782463539e-05,0.18570229532008087,3.76,0.0,2.4914510703466555e-10,0.4375516111236879,0.31395687589460297,0.0,0.010730374114892317,0.564983168275782,4.4748766487890806e-10,3.161214702528979e-09,3.096303127179241e-16,1.1576809183587306e-17,0.0012580917886809604,2.9761838140861526e-08,0.0024126990688506525,0.1879018933592605,0.0003686825447239462,3.075617017195875e-05,0.004951268685365426,3.1188521390010547e-12,0.3225409646489931,1.2625456780172988e-08,2.4041074662252367e-15,3.19669484558843e-14,7.098169997194815e-07,6.077089339155467e-13,5.395020827337359e-09,9.73728266668069e-18,2.667540960593892e-07,1.2168675232373319e-05,0.09412218452935348,2.7721255967121082e-17,3.698781829890715e-08,4.613478582117588e-06,0.0005406200868423896,6.205913586570494e-10,2.5387274029700045e-18,4.987972583611714e-15,1.788894079740789e-15,9.131425736349292e-14,4.690593695799177e-10,5.789103754316316e-18,1.5330059640535434e-12,5.024122781071593e-13,1.4233099753396778e-13,8.54673432350463e-16,3.5739505975652393e-10,1.4433774351933424e-14,4.3312330439822245e-08,7.002677764074956e-07,2.652027119546598e-10,1.5391457474175072e-10,3.0009106919344397e-12,3.656475768224742e-11,1.2314623054236284e-06,2.4431088645117997e-13,0.0009455356548556489,9.1686807924319e-09,8.52217244356056e-09,4.639599970405848e-21,3.7389452322360394e-09,4.456854203905863e-06,4.189639216143562e-12,4.336071287176263e-11,1.0860767145155499e-08,1.082901742721327e-17,4.052468995835805e-08,3.526901602346438e-10,4.353430086083526e-14,5.0665908671394156e-08,2.1938851681675536e-07,5.1689704937237456e-08,2.7716419840398404e-09,4.459592689015089e-09,1.135790042716437e-09,2.8433557615243463e-08
7.364753992959566e-05,0.1856963830882905,3.76,0.0,2.434114514352037e-10,0.4374122960118724,0.3139847076543575,0.0,0.010702602510707208,0.5649871873027463,4.323618398257024e-10,3.126442466677877e-09,3.04999586009015e-16,1.1298432364338797e-17,0.0012496887126062983,2.9619984600902598e-08,0.0024018427538721352,0.18820858752238542,0.0003674151465983815,3.0675184945064234e-05,0.004925599822360339,3.0836299517111865e-12,0.3225392919194738,1.2420408318992984e-08,2.1245767045014365e-15,2.8188390799501898e-14,6.989293152499178e-07,5.714137045934966e-13,5.359162304297327e-09,8.583838089013469e-18,2.6426076434871704e-07,1.21149210659106e-05,0.09381793804087879,2.6506894274878325e-17,3.679492750836469e-08,4.465788878136092e-06,0.0005404479545154082,6.173538445965037e-10,2.4455070445336235e-18,4.663064617119451e-15,1.6770288283976126e-15,8.570918142459269e-14,4.5187859413830796e-10,5.4321739512075816e-18,1.441905192340155e-12,4.808279099134885e-13,1.362084857044711e-13,8.1897693269250465e-16,3.52111099837565e-10,1.4318158373640847e-14,4.2908928015933624e-08,6.960728093566066e-07,2.5445760071285947e-10,1.4762946002075446e-10,2.6617172386104533e-12,3.507259051407323e-11,1.2233687902504328e-06,2.342669288867544e-13,0.0009453228136417946,9.14538366231206e-09,8.479475314614637e-09,4.636678506973388e-21,3.6844932669255598e-09,4.277129452571024e-06,4.1276127673449665e-12,4.16116500654273e-11,1.039569198081845e-08,1.0383824141127033e-17,3.887816374840402e-08,3.509176724342482e-10,4.1753167178346497e-14,4.8590014668583935e-08,2.1048292842399327e-07,5.169119000998997e-08,2.7690562408617962e-09,4.448070554551323e-09,1.1347355309000384e-09,2.6579650407679715e-08
7.382803203455593e-05,0.1856905141769648,3.76,0.0,2.3786363008719547e-10,0.43727368750078177,0.3140121372875158,0.0,0.010675204984481275,0.5649911718552976,4.177890454596884e-10,3.0924226057911216e-09,3.004971426766713e-16,1.1029478576961173e-17,0.00124142150960506,2.9480667167968692e-08,0.00239114081169918,0.18851349977173673,0.00036616158230662744,3.059528992189996e-05,0.004900318526328474,3.0491742166768037e-12,0.322537630436157,1.2229447970356383e-08,1.8789542016881993e-15,2.4878420390817357e-14,6.887406270061981e-07,5.380091728892704e-13,5.323882565372991e-09,7.573718365533678e-18,2.6185677245721974e-07,1.2061942996078739e-05,0.09351544357584193,2.5351691964681534e-17,3.660517045885129e-08,4.3231930547855925e-06,0.0005402766952390483,6.141689770372106e-10,2.357025318570739e-18,4.364771022589799e-15,1.5740836772454867e-15,8.054441535148862e-14,4.3535567722828173e-10,5.1033574354934464e-18,1.3580740054254873e-12,4.602300356507319e-13,1.3036620560733853e-13,7.848755980607578e-16,3.4696969640948627e-10,1.4207282571452838e-14,4.25123605528567e-08,6.919427692596733e-07,2.4417457337853886e-10,1.4161677333466388e-10,2.362635482201783e-12,3.364511600285202e-11,1.2154052352994804e-06,2.246612102368337e-13,0.0009451059184666841,9.122399193159333e-09,8.437428513221383e-09,4.634114236750176e-21,3.633528873711033e-09,4.105079873957805e-06,4.0695111102397875e-12,3.993730770283937e-11,9.95180400984408e-09,9.958055438399516e-18,3.729898273145932e-08,3.4917221376671035e-10,4.0045440803972985e-14,4.6599292289080916e-08,2.0195995143500721e-07,5.169267074689723e-08,2.7665268851604263e-09,4.436703842288613e-09,1.1337001083646366e-09,2.4847021006094807e-08
7.40085241395162e-05,0.18568468787412887,3.76,0.0,2.3249469161166353e-10,0.43713577919044627,0.3140391749225785,0.0,0.010648172707672819,0.5649951227452291,4.0374725688751754e-10,3.059130539380894e-09,2.9611823258700923e-16,1.0769577552299884e-17,0.0012332864970500462,2.9343808323318355e-08,0.0023805892468183832,0.1888166512049928,0.00036492154355720016,3.051645940176513e-05,0.004875414890871437,3.0154598783029076e-12,0.32253598006134004,1.2051406146776455e-08,1.6630324341277741e-15,2.1977671700078284e-14,6.791934119210814e-07,5.07209991962734e-13,5.28916593549284e-09,6.6887292261923686e-18,2.5953740682528127e-07,1.200972215595419e-05,0.093214681012719,2.4252327925654008e-17,3.6418450081402474e-08,4.185500294812419e-06,0.0005401063011056909,6.110351217234981e-10,2.2729470844461376e-18,4.090439451146112e-15,1.4791801760321234e-15,7.577695534918193e-14,4.1946416277405745e-10,4.799904341843049e-18,1.2807774910197534e-12,4.4057031817365973e-13,1.247904034155228e-13,7.522918210612798e-16,3.419654592497006e-10,1.4100802747267255e-14,4.2122443248791064e-08,6.878758629893929e-07,2.343323902927252e-10,1.358638945519108e-10,2.0988340916516173e-12,3.227933331664663e-11,1.207568130410781e-06,2.154733016785504e-13,0.0009448851476040172,9.099720031705989e-09,8.396014191572061e-09,4.63186396802318e-21,3.585765660978178e-09,3.940356091724933e-06,4.01501196241664e-12,3.833428305543273e-11,9.52806949306041e-09,9.550805835407356e-18,3.57843724182272e-08,3.474530420675778e-10,3.8408072061704754e-14,4.4690257848429504e-08,1.9380208538701657e-07,5.1694146835106975e-08,2.7640523233472668e-09,4.42548882453459e-09,1.1326832444777607e-09,2.3227708185979432e-08
7.418901624447647e-05,0.18567890348719493,3.76,0.0,2.272979779415467e-10,0.4369985647930071,0.31406583036735336,0.0,0.010621497104954953,0.5649990407538882,3.9021541202786667e-10,3.0265427067893585e-09,2.918583147374885e-16,1.0518375321030092e-17,0.0012252801207101906,2.9209333771744322e-08,0.0023701841976668044,0.1891180624724232,0.00036369473108773876,3.043866842060321e-05,0.00485087932959034,2.982462921928765e-12,0.32253434065751335,1.1885215943690508e-08,1.4731376852302385e-15,1.943444519930319e-14,6.70235226548695e-07,4.787628141903202e-13,5.2549972854578444e-09,5.913030514542127e-18,2.572982233385046e-07,1.1958240239225208e-05,0.09291563063424456,2.3205704475068222e-17,3.623467383090843e-08,4.052527624705291e-06,0.0005399367643462394,6.079507207997821e-10,2.19296862009843e-18,3.837722588692833e-15,1.3915407115751896e-15,7.136872435961811e-14,4.041787203040479e-10,4.519380193307784e-18,1.2093654321011894e-12,4.218029789036845e-13,1.1946805466608507e-13,7.211522153561535e-16,3.370932509284146e-10,1.3998404004622454e-14,4.173899771296438e-08,6.838703627328106e-07,2.2491086274798261e-10,1.3035883272369347e-10,1.866073865115779e-12,3.097239160306731e-11,1.1998540872996683e-06,2.0668379871125044e-13,0.0009446606717560712,9.07733903395792e-09,8.35521511282134e-09,4.629889815066034e-21,3.5409424070946006e-09,3.782625797118791e-06,3.963821431855964e-12,3.6799339705064906e-11,9.123509040143363e-09,9.161215249956566e-18,3.433167352856998e-08,3.4575944059852653e-10,3.683813909138312e-14,4.285956849719076e-08,1.859926868245066e-07,5.1695617998778326e-08,2.7616310141171172e-09,4.414421886381037e-09,1.1316844231775912e-09,2.1714275252464182e-08
7.436950834943674e-05,0.18567316034192166,3.76,0.0,2.2226711032991762e-10,0.4368620381293957,0.3140921131209677,0.0,0.010595169845984059,0.5650029266335757,3.77173365298122e-10,2.994636515747842e-09,2.87713046627698e-16,1.0275533414969403e-17,0.0012173989494359972,2.9077172269870588e-08,0.0023599219312201024,0.1894177537897778,0.00036248085435464366,3.0361892727111933e-05,0.004826702564010029,2.9501603213091013e-12,0.32253271208764683,1.1729903826782454e-08,1.3060612376136452e-15,1.7203703760307896e-14,6.618182412197538e-07,4.5244246905865565e-13,5.2213620093812585e-09,5.232827413376942e-18,2.5513503174596177e-07,1.1907479481357978e-05,0.09261827311669038,2.2208929115463024e-17,3.6053753396407585e-08,3.924099559343045e-06,0.0005397680773260161,6.049142879043172e-10,2.1168141412922615e-18,3.604539886292026e-15,1.3104757836506015e-15,6.728594874322112e-14,3.894750939145713e-10,4.259625962525951e-18,1.1432620281705167e-12,4.0388465119587133e-13,1.1438682233672007e-13,6.913873513663187e-16,3.323481720495748e-10,1.3899798091028524e-14,4.136185171038672e-08,6.799246031517508e-07,2.1589079681256406e-10,1.250901922128532e-10,1.660634399062188e-12,2.972158188886895e-11,1.192259834535944e-06,1.9827426574781558e-13,0.000944432654402035,9.055249258478962e-09,8.315014626532149e-09,4.628158539745643e-21,3.498820766341163e-09,3.631572852318314e-06,3.915671422637506e-12,3.53293988019915e-11,8.737194532306688e-09,8.788466545437332e-18,3.2938337181954514e-08,3.4409071702428656e-10,3.533284245826792e-14,4.110401670589542e-08,1.785159243427536e-07,5.1697083995390205e-08,2.759261466448097e-09,4.4034995214727875e-09,1.130703142554837e-09,2.0299775494281074e-08
7.455000045439701e-05,0.18566745778199548,3.76,0.0,2.1739597602405092e-10,0.4367261931261438,0.31411803238542313,0.0,0.010569182837415684,0.5650067811088821,3.6460184351325923e-10,2.963390293692193e-09,2.8367827419880513e-16,1.0040728107516165e-17,0.0012096396700705802,2.8947255463944734e-08,0.0023497988378063266,0.18971574495080692,0.00036127963123155606,3.0286108759568623e-05,0.004802875611946179,2.9185299888951084e-12,0.3225310942154421,1.1584581096751537e-08,1.1589985909853314e-15,1.5246195843133723e-14,6.538988136096848e-07,4.2804856186991037e-13,5.188246003084997e-09,4.636100718144726e-18,2.530438808655869e-07,1.1857422641380976e-05,0.09232258951940812,2.125929788024911e-17,3.587560443185681e-08,3.8000477622151797e-06,0.0005396002325408211,6.019244036101335e-10,2.0442326814158232e-18,3.3890437850921812e-15,1.2353728019271013e-15,6.349860941592444e-14,3.753300534380885e-10,4.018722897934256e-18,1.0819567501157276e-12,3.867742418791928e-13,1.095350173398791e-13,6.629315097088844e-16,3.2772554745782814e-10,1.3804720963876249e-14,4.099083891636647e-08,6.76036978656674e-07,2.072539400921519e-10,1.200471405651724e-10,1.4792489493487132e-12,2.8524329405696108e-11,1.184782212735287e-06,1.9022718355646758e-13,0.0009442012521309278,9.033443959871888e-09,8.275396645192206e-09,4.626640966689572e-21,3.459183168217461e-09,3.486896438588372e-06,3.8703172594940536e-12,3.392153075992903e-11,8.36824620912196e-09,8.431783201280538e-18,3.160192026235294e-08,3.424462024345755e-10,3.3889499959269575e-14,3.942052492214597e-08,1.7135673586168456e-07,5.169854461239202e-08,2.7569422376785265e-09,4.3927183279546536e-09,1.1297389144446836e-09,1.8977719656222778e-08
7.473049255935729e-05,0.18566179516835823,3.76,0.0,2.1267871565144157e-10,0.4365910238123461,0.31414359707665895,0.0,0.010543528215184804,0.565010604877953,3.524824041880228e-10,2.932783242156868e-09,2.7975002236871107e-16,9.813649696749894e-18,0.0012019990826168418,2.8819517737887982e-08,0.0023398114261647253,0.19001205533935886,0.0003600907877167771,3.0211293623432184e-05,0.00477938977636353,2.8875507292563877e-12,0.32252948690555144,1.1448436157850378e-08,1.0294968636181626e-15,1.3527691607582257e-14,6.46437103159585e-07,4.0540250027966565e-13,5.155635643581136e-09,4.1123719965004385e-18,2.5102104463537414e-07,1.1808052984352677e-05,0.09202856127467943,2.0354280317978396e-17,3.570014630820398e-08,3.680210722639556e-06,0.0005394332226131794,5.98979711227453e-10,1.9749953595682383e-18,3.189590554205475e-15,1.1656864589398552e-15,5.997997126324624e-14,3.617213479607266e-10,3.79496237621766e-18,1.0249963523886142e-12,3.7043280162598346e-13,1.0490156152187095e-13,6.35722452966143e-16,3.232209134625759e-10,1.3712930589311869e-14,4.0625798682187244e-08,6.722059408276441e-07,1.9898293164462e-10,1.1521937833343071e-10,1.3190476386148096e-12,2.737818637471222e-11,1.1774181699915477e-06,1.8252589991621637e-13,0.0009439666149577035,9.01191658246872e-09,8.23634562184896e-09,4.625311473613354e-21,3.4218309172288853e-09,3.348310252797782e-06,3.827535539851376e-12,3.2572947422940335e-11,8.015829933332648e-09,8.090427125877765e-18,3.032008097830249e-08,3.408252504124622e-10,3.2505541651884316e-14,3.780614042415613e-08,1.6450078831271747e-07,5.169999966420136e-08,2.7546719316681914e-09,4.3820750046084795e-09,1.1287912640274208e-09,1.774204557268885e-08
7.491098466431756e-05,0.18565617187863287,3.76,0.0,2.0810971133494457e-10,0.436456524316765,0.31416881583509715,0.0,0.010518198337077593,0.5650143986136814,3.407973961666939e-10,2.902795394205766e-09,2.7592448613495207e-16,9.594001829366741e-18,0.0011944740956522817,2.8693896072406066e-08,0.0023299563187572747,0.190306703941034,0.0003589140576537151,3.0137425069796052e-05,0.004756236634748522,2.8572021955922276e-12,0.32252789002376386,1.1320727564912822e-08,9.154097985770849e-16,1.2018325971612718e-14,6.393967249172895e-07,3.8434492352983683e-13,5.1235177696038854e-09,3.652501601639224e-18,2.4906300902313177e-07,1.1759354264495511e-05,0.0917361701778948,1.949150599674958e-17,3.55273018862451e-08,3.5644334502890226e-06,0.0005392670402887635,5.96078912958751e-10,1.9088930068876477e-18,3.004715391781294e-15,1.1009305137938108e-15,5.6706182467071685e-14,3.486276617657692e-10,3.586820234676086e-18,9.719779701281539e-13,3.548234036297728e-13,1.0047595299901293e-13,6.097012147001127e-16,3.1883000605789234e-10,1.3624204964996228e-14,4.026657581212575e-08,6.684299959815297e-07,1.9106125496136585e-10,1.1059711079871942e-10,1.1775084754204602e-12,2.628082523799783e-11,1.1701647575425746e-06,1.7515458338170145e-13,0.0009437288866222466,8.990660754254692e-09,8.197846528909419e-09,4.624147551805553e-21,3.386582485069451e-09,3.2155417527209146e-06,3.787122203802871e-12,3.128099470819094e-11,7.679154637231828e-09,7.76369660727687e-18,2.9090574625238275e-08,3.3922723615141056e-10,3.117850511090246e-14,3.625803038105868e-08,1.57934439758166e-07,5.1701448989515355e-08,2.7524491970446976e-09,4.371566347185509e-09,1.127859729442513e-09,1.65870899613914e-08
7.509147676927783e-05,0.1856505873065475,3.76,0.0,2.0368357547240723e-10,0.43632268886505476,0.31419369703571565,0.0,0.010493185775588575,0.5650181629648396,3.295299223220558e-10,2.8734075744492263e-09,2.7219802219535457e-16,9.381500861345476e-18,0.001187061721957472,2.8570329913463094e-08,0.0023202302473114213,0.1905997093544286,0.0003577491824653509,3.0064481474652925e-05,0.004733408028955719,2.827464848880276e-12,0.32252630343716415,1.1200777742226423e-08,8.148588945412824e-16,1.0692035903986006e-14,6.327444372018078e-07,3.647334626360359e-13,5.091879663046717e-09,3.248515720407485e-18,2.4716645971953916e-07,1.1711310708937005e-05,0.09144539837803903,1.8668752305712705e-17,3.535699730763099e-08,3.4525671854168046e-06,0.0005391016784329633,5.932207663616461e-10,1.8457340900043293e-18,2.833110853447994e-15,1.0406706720978918e-15,5.365592703927877e-14,3.360285725234336e-10,3.392934521527247e-18,9.225431061996627e-13,3.3991102981468417e-13,9.624823368216178e-14,5.84811903933896e-16,3.145487500054842e-10,1.3538340335567688e-14,3.991302035028687e-08,6.647077028559669e-07,1.8347319367714475e-10,1.0617102132053995e-10,1.0524147599727488e-12,2.5230032286880947e-11,1.163019125636805e-06,1.6809817972417703e-13,0.0009434882048728527,8.969670281022193e-09,8.159884837880466e-09,4.623129424107792e-21,3.3532719676544026e-09,3.0883314462932674e-06,3.74889079092108e-12,3.004314567737887e-11,7.357469923981444e-09,7.4509243825146e-18,2.7911249533442812e-08,3.376515556114461e-10,2.9906030895225656e-14,3.477347710509682e-08,1.5164470370107367e-07,5.170289244888836e-08,2.750272725529437e-09,4.361189244918931e-09,1.1269438614159838e-09,1.550756214921356e-08
7.52719688742381e-05,0.18564504086139694,3.76,0.0,1.993951400984487e-10,0.4361895117770935,0.31421824879769916,0.0,0.010468483311033467,0.5650218985571503,3.186638041427194e-10,2.844601361264853e-09,2.6856714102920263e-16,9.175875251810956e-18,0.0011797590743381845,2.8448761048476568e-08,0.002310630048566431,0.19089108980201172,0.00035659591089957416,2.999244181888309e-05,0.004710896055473182,2.7983199192776127e-12,0.3225247270142688,1.1087967268605104e-08,7.26199369126158e-16,9.526070323382664e-15,6.26449857700379e-07,3.4644076480856857e-13,5.060709031219973e-09,2.8934558112052155e-18,2.4532827052786205e-07,1.1663907002030637e-05,0.09115622836845128,1.788393334235211e-17,3.5189161801323416e-08,3.344469122998209e-06,0.0005389371300275898,5.904040810737056e-10,1.7853428727412217e-18,2.6736079108169416e-15,9.845183288021583e-16,5.081011919278586e-14,3.2390451147625504e-10,3.212085926059062e-18,8.763723325915509e-13,3.2566246400034443e-13,9.220895878301056e-14,5.61001523121704e-16,3.103732486494912e-10,1.3455149569900455e-14,3.956498737612843e-08,6.610376703960581e-07,1.7620378973815174e-10,1.0193224614412169e-10,9.418175965802596e-13,2.4223701647921525e-11,1.1559785195816816e-06,1.6134237076493268e-13,0.0009432447017359642,8.948939140730506e-09,8.122446499964957e-09,4.622239708766262e-21,3.321747681584208e-09,2.9664322196036107e-06,3.712670855031022e-12,2.885699398603602e-11,7.050063810416655e-09,7.151475812991784e-18,2.6780043182383858e-08,3.3609762471107106e-10,2.86858582030965e-14,3.334987347752477e-08,1.4561921532881733e-07,5.170432992254332e-08,2.7481412503354804e-09,4.350940677193089e-09,1.1260432228990313e-09,1.44985194920904e-08
7.545246097919837e-05,0.18563953196752944,3.76,0.0,1.952394467850371e-10,0.4360569874644238,0.3142424789936931,0.0,0.010444083924895866,0.5650256059943078,3.0818354813199313e-10,2.816359051112415e-09,2.650284994125788e-16,8.976864988623187e-18,0.0011725633616391474,2.832913349004901e-08,0.002301152660209392,0.19118086314065133,0.00035545399878281696,2.992128566892142e-05,0.004688693056081169,2.76974936966034e-12,0.3225231606251425,1.0981729673072105e-08,6.479903474753937e-16,8.50055923955477e-15,6.20485205243664e-07,3.293527487420645e-13,5.029993989920881e-09,2.581246285649484e-18,2.435454924062034e-07,1.1617128270250238e-05,0.0908686429778502,1.7135089771814544e-17,3.50237275040508e-08,3.240002149972423e-06,0.0005387733881677131,5.876277157746505e-10,1.7275577855241333e-18,2.5251593842498973e-15,9.32125093751909e-16,4.815163609394159e-14,3.122367254797437e-10,3.043180667709222e-18,8.331806199472809e-13,3.1204619149483044e-13,8.83491681528994e-14,5.382197984091829e-16,3.062997743996804e-10,1.3374460684504524e-14,3.9222336808692696e-08,6.574185556486131e-07,1.692388039031245e-10,9.787235063350959e-11,8.440028876244917e-13,2.3259829607929664e-11,1.1490402759724434e-06,1.54873535547708e-13,0.0009429985037729651,8.928461478053246e-09,8.085517927521203e-09,4.621463123540636e-21,3.2918708871871435e-09,2.8496087011402533e-06,3.6783065223295e-12,2.77202476864758e-11,6.756260605448022e-09,6.8647471635175154e-18,2.569497847365008e-08,3.345648785551435e-10,2.751582070688276e-14,3.1984718541641334e-08,1.3984619957047002e-07,5.170576130839621e-08,2.746053544632704e-09,4.340817710357474e-09,1.125157388716449e-09,1.3555344373074565e-08
