Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28),S(455),S(1290),CH2(S)(25),CH2(T)(18)
0.0016061521073188216,0.45729814852124706,3.76,0.0,0.013359393671154893,0.2204047307279181,0.4669565916987686,0.0,0.0001975839366651509,0.7850586054756062,5.356056241717531e-06,0.002118450065842759,1.8489591962802778e-13,9.966421195263494e-15,0.0004085645572468333,9.388930059415986e-07,0.06343236490499088,0.20326548980976583,0.00019398946115863777,4.4903385941734426e-07,0.00020586428805887847,1.8627183118735493e-06,0.5043364220137025,0.0029439018270082215,0.001777238666181164,2.3672745733244816e-05,0.019265154511648327,0.0009299964165472996,6.39267187533181e-09,5.737411543071311e-09,0.0012837775909679513,2.8696740555579248e-06,0.17837968858227451,3.8397090900645724e-08,9.456536517443232e-07,7.569084259873619e-05,0.00010459164384100235,5.5523406763795e-09,6.318147495273264e-11,2.0366426700141333e-06,4.20734564977977e-07,2.4957684790387662e-05,0.006238918568241565,9.466046031352968e-10,4.980153171263694e-07,4.803862305313921e-06,1.1672885374932345e-06,8.902999308468844e-11,0.0005146904110479248,5.772412293701936e-12,5.775610477248353e-06,3.211604468496768e-06,7.34884420996537e-06,1.1542822867874278e-05,0.0005204301726543963,6.085522380666862e-07,4.894000466492982e-07,1.3861842066545734e-08,3.4281825491845737e-05,1.57955546705523e-10,1.2545365182591017e-09,7.470929782586655e-16,0.0001426281732699996,0.0027336126499443248,1.4581602092606653e-07,3.745288770877102e-09,4.269361676146602e-07,3.102003618416426e-13,2.009965920138713e-06,1.0997597099620532e-10,2.762020409018627e-13,4.418859708900544e-06,4.744444798786041e-06,6.007261992432994e-08,2.856906908006462e-09,7.531048100489278e-09,8.846130367293018e-12,4.255830817838678e-05,3.637330754781583e-10,0.00022923347570638394,0.000102703510405303,5.970836966368005e-10,3.716758913896324e-09,1.4006607294935998e-08,4.781168787150415e-07
0.0016083159901371796,0.45731494903221426,3.76,0.0,0.013117583265102723,0.21989345806847632,0.46725623700529545,0.0,0.0002012310157589663,0.7854867190313357,5.2588888228357065e-06,0.002108457236342077,1.8116882124662996e-13,9.763037052884656e-15,0.0004153420305157077,9.29379241719839e-07,0.06329249725502453,0.20333661599813374,0.000195700670339497,4.521581914390008e-07,0.00020924279145482716,1.849566818691417e-06,0.5046668064486406,0.0029291313310248813,0.0017543150690412517,2.357648373876327e-05,0.019168299161440475,0.0009092467198505361,6.3798245312845144e-09,5.7006172543293645e-09,0.0012930522866968913,2.89485022041348e-06,0.17861568701909586,3.8016125055433215e-08,9.387487085383446e-07,7.568089248790231e-05,0.00010434902294240222,5.511780297324201e-09,6.309081616057802e-11,2.0250070928959813e-06,4.186644634808138e-07,2.485723476558315e-05,0.006154753471262158,9.40573231830897e-10,4.989505671278024e-07,4.817783588888892e-06,1.1706092724559685e-06,8.926680716114306e-11,0.0005087483766668497,5.729698265137153e-12,5.797372042681319e-06,3.280431162109098e-06,7.393490975600583e-06,1.1584145087982557e-05,0.0005127729030775149,6.122702658225888e-07,4.97859648560915e-07,1.3878676463513957e-08,3.4447979076514264e-05,1.608711551868388e-10,1.2757405470595083e-09,7.343662501042453e-16,0.0001437438835521672,0.002731378188325153,1.4660929408553537e-07,3.742236995546889e-09,4.3370017275591747e-07,3.1057713140124873e-13,2.0180358978876525e-06,1.1053979199320986e-10,2.7665863035009057e-13,4.421906761938077e-06,4.822319525788956e-06,6.031392802940522e-08,2.8275880295576534e-09,7.599495218566006e-09,9.012165877202013e-12,4.238689297046132e-05,3.602041096733731e-10,0.00022506024258863176,0.00010328039148693067,5.945161814477126e-10,3.718699196724006e-09,1.4293921907263222e-08,4.854672020180061e-07
0.0016104798729555377,0.4573317510266907,3.76,0.0,0.012875762707904427,0.21937896054067896,0.46755806059580646,0.0,0.00020503276139835315,0.7859170877041471,5.161455822124372e-06,0.0020982251633441733,1.7744660093377665e-13,9.559881499863546e-15,0.0004223868817512993,9.198288675663203e-07,0.06314998217506781,0.20340820316464792,0.00019745872987009513,4.554804360539362e-07,0.000212759454904006,1.8362208421008813e-06,0.5049987156638271,0.0029141362027326903,0.0017312093634567517,2.347960206151824e-05,0.01907019352180933,0.000888542613457451,6.3673501367868146e-09,5.663701143645863e-09,0.0013026401410614137,2.920887665819285e-06,0.17885283884262312,3.762870326242411e-08,9.317935192621737e-07,7.566990397131697e-05,0.00010410487171206786,5.470924348094201e-09,6.300464637502657e-11,2.0132558014729408e-06,4.1657335470093503e-07,2.4755801818504837e-05,0.006070048088875258,9.345091365226975e-10,4.999370245309277e-07,4.8321832303405755e-06,1.174045992004456e-06,8.951434488460813e-11,0.0005027623799011399,5.6866625727984905e-12,5.819976936019682e-06,3.3526103351400525e-06,7.439624478869885e-06,1.1627220387045316e-05,0.0005050659238904373,6.161119387335917e-07,5.066521998289781e-07,1.3897170002687338e-08,3.4617203474116934e-05,1.6391156028525163e-10,1.297782183923441e-09,7.216098174835446e-16,0.00014487955099740186,0.002729007325838074,1.4741530433189352e-07,3.738998718699356e-09,4.407048119807295e-07,3.1099103156453337e-13,2.0263285635672672e-06,1.1113202365572433e-10,2.7713647029271577e-13,4.425146314107567e-06,4.902765523377363e-06,6.056358466048805e-08,2.7983374807521367e-09,7.670072361089773e-09,9.185250648169848e-12,4.2212115308687025e-05,3.567016818518909e-10,0.00022088505520312713,0.00010386215334754171,5.919339731396783e-10,3.7209015863396022e-09,1.4596054863441336e-08,4.931813793544681e-07
0.0016126437557738957,0.45734855566772714,3.76,0.0,0.012633902937323194,0.21886107614425132,0.4678621634037613,0.0,0.0002089992378308964,0.7863498315382257,5.063745957233091e-06,0.002087739888816134,1.737290080929495e-13,9.35693864430105e-15,0.0004297154997405157,9.102396541960308e-07,0.06300470805830942,0.20348028464134918,0.0001992654695392643,4.5901381471736633e-07,0.00021642289173175058,1.822668742926228e-06,0.5053322297673043,0.0028989064528624655,0.0017079142118334115,2.3382058611484214e-05,0.018970786757268578,0.0008678834616916556,6.3552724291318615e-09,5.626650999596485e-09,0.001312554388410684,2.9478229718666506e-06,0.17909118566671872,3.7234479261492814e-08,9.247856886776618e-07,7.565778238728386e-05,0.00010385911327432523,5.429758731766141e-09,6.292300373409753e-11,2.0013807014926553e-06,4.14459792886727e-07,2.465331866353116e-05,0.005984785440826725,9.2840952767892e-10,5.009769477246568e-07,4.8470826990931674e-06,1.1776039002373917e-06,8.977309420038381e-11,0.0004967308963870238,5.643289655752189e-12,5.843466474883751e-06,3.4283704280415914e-06,7.487323711428489e-06,1.1672138473958568e-05,0.0004973076475659803,6.200838322823233e-07,5.157981372649732e-07,1.3917402088773466e-08,3.478962783952203e-05,1.6708489641967638e-10,1.3207129366264034e-09,7.08821879853242e-16,0.0001460355988829084,0.0027264946588489054,1.4823417273060148e-07,3.735566561409306e-09,4.4796320417815096e-07,3.114438394002011e-13,2.0348535229311907e-06,1.1175427877242449e-10,2.7763640158823656e-13,4.428585183517086e-06,4.9859171792055645e-06,6.082212394466785e-08,2.7691545652094017e-09,7.742887215847354e-09,9.365844734767383e-12,4.203377012670735e-05,3.532269001067051e-10,0.0002167076891765076,0.00010444887289499839,5.893354969450073e-10,3.723376622707407e-09,1.491408741870795e-08,5.012852820971458e-07
0.0016148076385922537,0.4573653641290541,3.76,0.0,0.012391973747980883,0.21833963325497568,0.46816865233595023,0.0,0.00021314138782088307,0.7867850769939545,4.9657476349809975e-06,0.0020769864165965423,1.7001579279290688e-13,9.154192441204692e-15,0.00043734562806867303,9.006092564608345e-07,0.06285655606134456,0.2035528959989332,0.00020112280700532105,4.627727245569459e-07,0.00022024243535814685,1.8088980631428034e-06,0.5056674335225015,0.002883431422335971,0.00168442192917111,2.3283807864930006e-05,0.018870024824391814,0.0008472686564942689,6.343617504944654e-09,5.589453721780184e-09,0.0013228089762618127,2.9756945921880655e-06,0.17933077080502266,3.683308508917455e-08,9.17722679149105e-07,7.564442457750905e-05,0.00010361166618656088,5.38826851260425e-09,6.284592044522543e-11,1.989373028857917e-06,4.1232220694875513e-07,2.4549711710924585e-05,0.005898947695463589,9.222713776929053e-10,5.020727209718735e-07,4.862504610222001e-06,1.1812884794288412e-06,9.004357048689042e-11,0.0004906523146012812,5.599563011060879e-12,5.867884536861558e-06,3.5079600544210646e-06,7.536673170432383e-06,1.1718995052065732e-05,0.0004894964225914355,6.24192980736908e-07,5.253195890509715e-07,1.3939457257217747e-08,3.4965389601624225e-05,1.7040000951294253e-10,1.3445885833484388e-09,6.960005761618503e-16,0.000147212443180127,0.0027238344280542904,1.4906599668150336e-07,3.731932659579929e-09,4.554894033604209e-07,3.1193744680368584e-13,2.0436209101972833e-06,1.1240829532391561e-10,2.7815930619348686e-13,4.432230499790177e-06,5.071918294217332e-06,6.109012474054166e-08,2.740038777823393e-09,7.81805500550386e-09,9.554448453264296e-12,4.1851635696885766e-05,3.497810003099052e-10,0.00021252791164887288,0.00010504062688498213,5.867190224608559e-10,3.726135327775226e-09,1.5249202746719637e-08,5.098071703033362e-07
0.0016169715214106118,0.4573821775920876,3.76,0.0,0.012149943733053836,0.21781444984463472,0.4684776407549664,0.0,0.00021747112883891372,0.7872229574139417,4.867448956173809e-06,0.0020659486177294763,1.6630670677148355e-13,8.951626727503566e-15,0.0004452965057041409,8.909352050159727e-07,0.0627053994771877,0.2036260752504396,0.00020303275193712174,4.66772867823338e-07,0.00022422821462997542,1.7948954541068136e-06,0.5060044167216359,0.002867699723697067,0.0016607244624687264,2.3184800495970183e-05,0.018767850198924334,0.0008266976233326417,6.332414101670747e-09,5.552095231025855e-09,0.0013334186059320815,3.004542945058522e-06,0.1795716393502127,3.6424129496209834e-08,9.106017990748474e-07,7.562971801327522e-05,0.00010336244406905506,5.346437847854086e-09,6.277342140686857e-11,1.9772232794173096e-06,4.1015888681007843e-07,2.444490033962619e-05,0.005812516116345181,9.160913947816642e-10,5.032268621866887e-07,4.8784727819343445e-06,1.1851055040501238e-06,9.03263181896812e-11,0.00048452492953362906,5.5554651160724545e-12,5.89327773966398e-06,3.5916501777227684e-06,7.587763320205485e-06,1.1767892286763082e-05,0.0004816305307331464,6.284469155436891e-07,5.35240550452989e-07,1.396342555196825e-08,3.51446351729916e-05,1.7386653502445581e-10,1.3694696171271866e-09,6.831439830086578e-16,0.00014841048881485843,0.0027210204872311827,1.4991084518736596e-07,3.728088621357552e-09,4.6329847874373035e-07,3.1247386895108177e-13,2.0526414221791832e-06,1.130959485929843e-10,2.787061092402085e-13,4.4360897207949546e-06,5.160922897438497e-06,6.136821527810345e-08,2.7109898363447514e-09,7.89569915220352e-09,9.751606800991131e-12,4.1665471974625095e-05,3.463653608795331e-10,0.00020834548109868972,0.0001056374915593979,5.840826451511488e-10,3.7291892174297714e-09,1.560269771649831e-08,5.187779638572307e-07
0.0016191354042289698,0.45739899724224325,3.76,0.0,0.011907780223681845,0.21728533262193536,0.46878924901062863,0.0,0.0002220014616114581,0.7876636135303062,4.768837724441731e-06,0.002054609125793186,1.6260150465151388e-13,8.749225266161305e-15,0.00045358902524679815,8.81214897261455e-07,0.06255110304048518,0.20369986307796292,0.00020499741018875037,4.710313981284501e-07,0.00022839123861305855,1.780646597450614e-06,0.5063432745967149,0.0028516991762660014,0.001636813368831852,2.3084982962351612e-05,0.018664201573647187,0.0008061698280449993,6.3216939191053785e-09,5.514560368754747e-09,0.0013443987746576413,3.034410504911709e-06,0.17981383825552646,3.6007196245734306e-08,9.03420190138128e-07,7.56135398175673e-05,0.00010311135519731726,5.304249912568174e-09,6.270552257945573e-11,1.96492112945675e-06,4.0796796783392596e-07,2.4338796053468694e-05,0.005725471004988564,9.098659930124659e-10,5.0444203111809e-07,4.895012293529774e-06,1.189061054973779e-06,9.06219124975805e-11,0.00047834693580803517,5.510977342668861e-12,5.919695634526098e-06,3.679736563201292e-06,7.640691117855117e-06,1.1818939320402945e-05,0.00047370818426031354,6.328537091890117e-07,5.45587081634627e-07,1.3989402930322596e-08,3.532752073565686e-05,1.7749498601439423e-10,1.3954217463221348e-09,6.702501129081484e-16,0.00014963012520722595,0.002718046268567601,1.507687533474391e-07,3.724025479890482e-09,4.714066027053248e-07,3.13055253360822e-13,2.0619263546698114e-06,1.1381926468118003e-10,2.7927778116124427e-13,4.440170650235353e-06,5.253096142616603e-06,6.165707835799989e-08,2.6820077179573276e-09,7.975952012226134e-09,9.957914444832197e-12,4.1475018750065816e-05,3.429815194834102e-10,0.0002041601472010348,0.00010623954221403616,5.814242672035566e-10,3.732550310068628e-09,1.597599628071721e-08,5.282315503550541e-07
0.0016212992870473278,0.45741582426443217,3.76,0.0,0.01166544922617588,0.21675207608477076,0.46910360502618687,0.0,0.00022674659317197728,0.7881071940173696,4.66990145880112e-06,0.0020429492211780126,1.5889994538242885e-13,8.546971799750622e-15,0.00046224591110691405,8.71445587453057e-07,0.06239352215636279,0.20377430308546637,0.00020701898797381954,4.755670861792122e-07,0.00023274349228821943,1.7661361179605082e-06,0.5066841082726182,0.0028354167342373405,0.0016126797922217698,2.2984297039555325e-05,0.018559013523285497,0.0007856847847567036,6.311491986758156e-09,5.476832784339353e-09,0.001355765818909811,3.065341893141842e-06,0.18005741641815023,3.558184229129756e-08,8.961748132337097e-07,7.559575566996196e-05,0.00010285830205234829,5.261686816616691e-09,6.264222905743256e-11,1.952455348769337e-06,4.057474135355876e-07,2.4231301523810767e-05,0.005637791639478157,9.035912582856168e-10,5.057210379068297e-07,4.912149546541683e-06,1.193161534439401e-06,9.093096104959198e-11,0.0004721164201871844,5.466079862492586e-12,5.947190914598934e-06,3.772542544525535e-06,7.69556057680221e-06,1.1872252849889952e-05,0.00046572752314336785,6.374220223508287e-07,5.563875303889321e-07,1.4017491716342176e-08,3.551421311273266e-05,1.8129685300451816e-10,1.4225164582917607e-09,6.573169127017142e-16,0.00015087172096206738,0.0027149047441407826,1.5163971595073016e-07,3.719733640842854e-09,4.798311472699016e-07,3.1368389004143095e-13,2.071487641138919e-06,1.1458043571716732e-10,2.798753398465865e-13,4.444481456114534e-06,5.348615292501405e-06,6.195745718980179e-08,2.6530927018006816e-09,8.058955689775588e-09,1.0174021378302077e-11,4.127999358344892e-05,3.3963119194964193e-10,0.00019997165072819037,0.00010684685268277005,5.787415734244517e-10,3.7362311335007705e-09,1.6370664683840367e-08,5.382051338719632e-07
0.0016234631698656859,0.4574326598375843,3.76,0.0,0.011422915357653593,0.2162144614729513,0.46942084494564756,0.0,0.00023172207706653787,0.7885538560943866,4.570627410826486e-06,0.0020309487026592275,1.5520179393594344e-13,8.344850114743859e-15,0.00047129192062347615,8.616243758899997e-07,0.06223250204285926,0.20384944208132016,0.0002090997959764319,4.804005083259435e-07,0.0002372980446939133,1.7513474873478805e-06,0.5070270252674046,0.002818838406829144,0.0015883144388088091,2.2882679287996294e-05,0.01845221613219052,0.0007652420650218599,6.301847084395517e-09,5.438894807440896e-09,0.001367536958508318,3.097383966652974e-06,0.1803024247638568,3.5147595826856495e-08,8.888624329082282e-07,7.557621857854301e-05,0.00010260318082367124,5.218729512925044e-09,6.258353280669304e-11,1.9398137027429203e-06,4.0349499612348744e-07,2.412230951898281e-05,0.005549456208693854,8.972629103117938e-10,5.070668519956866e-07,4.929912322614248e-06,1.197413680206084e-06,9.125410570851422e-11,0.00046583135340404756,5.4207515420300154e-12,5.975819634560251e-06,3.8704221535768545e-06,7.752483364433797e-06,1.192795773979016e-05,0.00045768661224617624,6.421611537336239e-07,5.67672783586826e-07,1.4047801083328195e-08,3.5704890737141675e-05,1.8528471779176157e-10,1.450831655895319e-09,6.443422621608463e-16,0.00015213561753611756,0.0027115883830277354,1.5252368000330682e-07,3.715202823965701e-09,4.885907896704647e-07,3.143622222880042e-13,2.081337893826216e-06,1.1538183685508881e-10,2.804998528070874e-13,4.449030690067931e-06,5.447670805956623e-06,6.227016198521065e-08,2.6242454186475727e-09,8.144862937058041e-09,1.0400639369545197e-11,4.108008949424025e-05,3.36316293723611e-10,0.00019577972350901058,0.00010745949472250839,5.76032001870987e-10,3.740244726762427e-09,1.678842883223212e-08,5.487396322859425e-07
0.001625627052684044,0.45744950512800864,3.76,0.0,0.011180141780592316,0.21567225560896439,0.46974111385010225,0.0,0.00023694497301342163,0.7890037661835291,4.471002588973372e-06,0.0020185857446357917,1.5150682333674253e-13,8.14284412046308e-15,0.0004807540719754517,8.517481971196148e-07,0.06206787677514335,0.20392533039478342,0.00021124225330196805,4.855542612366398e-07,0.0002420691713465707,1.7362629177234134e-06,0.5073721400458042,0.0028019491694398595,0.0015637075508914257,2.2780060443553176e-05,0.01834373457974552,0.0007448413084079957,6.2928022256903806e-09,5.400727302811456e-09,0.0013797303410615976,3.130585901882571e-06,0.18054891633202272,3.470395419787239e-08,8.814796001243363e-07,7.555476749915643e-05,0.00010234588085922796,5.1753576958157514e-09,6.252941000220847e-11,1.9269828384582323e-06,4.012082739339116e-07,2.4011701665799025e-05,0.005460441741856082,8.90876259170021e-10,5.084826113798965e-07,4.948329833324705e-06,1.201824577842982e-06,9.159202435514109e-11,0.00045948958127123865,5.374969826233173e-12,6.005641441041387e-06,3.973763667429262e-06,7.81157947924067e-06,1.1986187670649723e-05,0.00044958343855862803,6.470810964334936e-07,5.794765521889838e-07,1.4080447549677718e-08,3.589974473055748e-05,1.8947238305704225e-10,1.480452379097226e-09,6.313239728577496e-16,0.0001534221216963061,0.0027080891034441637,1.5342053600382665e-07,3.710421997901979e-09,4.977056280895874e-07,3.150928577795905e-13,2.091490447326019e-06,1.1622604524536283e-10,2.811524393199387e-13,4.453827307549959e-06,5.5504675419402095e-06,6.259607740462265e-08,2.5954669088579415e-09,8.233838150604864e-09,1.0638549305923937e-11,4.087497236888829e-05,3.330389642681603e-10,0.00019158408846388228,0.00010807753728081258,5.732927138244548e-10,3.744604632358509e-09,1.723119421883264e-08,5.598801324666539e-07
