Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188)
0.0006291027874362049,0.6358716861814979,3.76,0.0,0.3716802471488832,0.6514341571554272,0.2352456368731898,0.0,3.1771043357375136e-05,0.33269900005854697,6.967707191559882e-05,0.006704716599918738,3.835175764529906e-10,2.12470772760616e-12,7.573695945462759e-05,9.274790396147161e-06,0.0695087870487522,0.09870706873043425,5.238262682108393e-05,1.4948911950749565e-06,6.696669208903026e-05,1.2864861668016867e-05,0.22730957798811205,0.0036940396071294284,0.014576350427821499,6.278175486197545e-05,0.031927416860634245,0.0237780126376685,4.7718740449373546e-08,3.313374891999259e-08,0.0024844309847741925,2.2869786963784074e-06,0.03381041408402887,3.862216096173618e-07,3.093750331787918e-06,0.00012177292456704738,0.00030400248743224143,1.7990031780179013e-08,4.4531887117846716e-10,7.853771592805203e-06,1.1530532712450939e-06,4.7893360892031364e-05,0.022418774154299926,3.935520117599857e-09,7.80518088500275e-07
0.00063170121320488,0.6359609503137532,3.76,0.0,0.3701917681433701,0.650295795579397,0.23593279037191378,0.0,3.182960248018003e-05,0.3339729980983436,6.952441052093102e-05,0.006693329762466336,3.819553314352168e-10,2.116051257352319e-12,7.585418436161425e-05,9.2516418878793e-06,0.06958576597154625,0.09902476910529756,5.2246599991092936e-05,1.4930832114568363e-06,6.709949889978706e-05,1.2818769972670478e-05,0.2280615455376877,0.0037001069692960404,0.014546037348733963,6.27857604064528e-05,0.03200243359272246,0.02374518031774911,4.754859389925447e-08,3.3073316853119345e-08,0.0024858156187651656,2.2728586534063096e-06,0.034012529011305435,3.8492997771209606e-07,3.0951875337677697e-06,0.00012162010511598791,0.00030347125220971436,1.7998378558298313e-08,4.44798002450166e-10,7.850594400611741e-06,1.1537010433661282e-06,4.79584960091295e-05,0.02255483907266819,3.933433860243728e-09,7.89597267825025e-07
0.0006368980647422302,0.6361388915850761,3.76,0.0,0.3672282057047358,0.6480265410100143,0.23730135827884413,0.0,3.1947461425631087e-05,0.33651463193420367,6.921894369675694e-05,0.006670655725691806,3.788448860218923e-10,2.098816146019309e-12,7.608939702751309e-05,9.205319094798652e-06,0.06973668153011828,0.09965776156872054,5.197892917707824e-05,1.4894461020444131e-06,6.736605635045027e-05,1.272720291526314e-05,0.2295609092911612,0.0037120647782012935,0.014485190643303352,6.279063549435138e-05,0.03215041322388682,0.023677715196521745,4.721058054736259e-08,3.295124589817035e-08,0.0024884451432277415,2.2450158649653347e-06,0.034417069349570645,3.823628797468573e-07,3.097824879408602e-06,0.00012131856875319902,0.0003024122671015685,1.8013693913072142e-08,4.437260832142254e-10,7.84370026689704e-06,1.1549078100982572e-06,4.808511038526244e-05,0.022826767217935376,3.928957199995659e-09,8.0793989533263e-07
0.0006420949162795805,0.6363160485420225,3.76,0.0,0.3642824231178506,0.6457672279205781,0.23866231754678785,0.0,3.2066317635238086e-05,0.3390477341439277,6.891328660920598e-05,0.0066481133531053225,3.757530901548267e-10,2.081684382267513e-12,7.632564760467082e-05,9.158965149720857e-06,0.06988358595622753,0.10028754225690546,5.1717006927925444e-05,1.4857811253203477e-06,6.763389667098289e-05,1.2636450354196888e-05,0.23105419242393294,0.00372378792886014,0.014424063895707958,6.279138638805842e-05,0.032295667599103135,0.023607895705864027,4.6875580000474836e-08,3.282761498962287e-08,0.0024908906396720627,2.2176921419601967e-06,0.034821998287163626,3.7981712802742765e-07,3.1001504232597793e-06,0.00012102240818016334,0.00030135792134851146,1.8027196527603975e-08,4.426147642757497e-10,7.836098240555311e-06,1.1559975202676465e-06,4.82068854743004e-05,0.023098404579875515,3.924081933979272e-09,8.265288270954301e-07
0.0006472917678169307,0.6364924193593202,3.76,0.0,0.36135432364915304,0.6435178360105119,0.24001572009474767,0.0,3.218618289212624e-05,0.3415722479492462,6.860744146637251e-05,0.0066257012322213935,3.726798521307524e-10,2.0646554578321677e-12,7.656296125943207e-05,9.112583876348725e-06,0.07002653296810074,0.1009141105191387,5.146072226519121e-05,1.4820886686114387e-06,6.790304940946554e-05,1.254650363514335e-05,0.23254141244852888,0.0037352778825635925,0.01436267344868336,6.278808071294431e-05,0.032438212655148034,0.02353577680855713,4.654356033566416e-08,3.270248190504273e-08,0.002493154865593636,2.1908750361970505e-06,0.035227285760694754,3.772924752674086e-07,3.1021692574171437e-06,0.0001207315127367202,0.0003003082054769565,1.803891600835688e-08,4.414650457353931e-10,7.827802311886886e-06,1.1569717473197221e-06,4.83238638378994e-05,0.02336972537679746,3.918816307815944e-09,8.453647940280609e-07
0.000652488619354281,0.6366680022753353,3.76,0.0,0.3584438109733104,0.6412783445887286,0.24136161754604413,0.0,3.230706918906029e-05,0.34408811836299397,6.830141055003999e-05,0.006603417963547994,3.696250805037329e-10,2.047728865858407e-12,7.680136343292825e-05,9.066179055391063e-06,0.07016557562158997,0.101537465955391,5.1209967868599554e-05,1.4783691197053108e-06,6.817354437293463e-05,1.2457354198689744e-05,0.23402258699660464,0.0037465360855590997,0.014301035109843636,6.278078502921922e-05,0.03257806444603821,0.02346141281922536,4.6214489981088074e-08,3.25759030741703e-08,0.0024952405788426038,2.164552484668474e-06,0.03563290215443109,3.7478867712291316e-07,3.1038864280100203e-06,0.00012044577449374744,0.00029926310983107894,1.804888169431754e-08,4.402779148533575e-10,7.81882631527743e-06,1.1578320615096454e-06,4.843608840914892e-05,0.02364070433911664,3.9131684960747715e-09,8.644485229682105e-07
0.0006576854708916312,0.6368427956939476,3.76,0.0,0.3555507891697001,0.6390487325772333,0.2427000612288751,0.0,3.242898872685838e-05,0.3465952921679802,6.799519621458691e-05,0.006581262160344951,3.665886840813753e-10,2.030904100904551e-12,7.704087984845627e-05,9.01975442371534e-06,0.07030076631369503,0.10215760841341978,5.096463996790155e-05,1.4746228666332153e-06,6.844541163100028e-05,1.2368993578945328e-05,0.23549773381865216,0.0037575639694670654,0.01423916416906409,6.276956484728722e-05,0.03271523913269549,0.023384857401331925,4.5888337710393495e-08,3.244793361015374e-08,0.0024971505362038626,2.138712795669582e-06,0.036038818300279885,3.723054921441315e-07,3.105306934222349e-06,0.00012016508817191196,0.00029822262457449716,1.805712265155005e-08,4.390543460230598e-10,7.809183927723425e-06,1.1585800293028792e-06,4.854360247648581e-05,0.023911316704173968,3.9071466014804956e-09,8.837807372466221e-07
0.0006628823224289815,0.6370167981130701,3.76,0.0,0.3526751627198973,0.6368289785143242,0.2440311021765061,0.0,3.255195392570798e-05,0.349093717898694,6.768880088535656e-05,0.0065592324483956296,3.6357057192150745e-10,2.01418065890858e-12,7.728153651932995e-05,8.973313673705878e-06,0.07043215678523239,0.10277453798622012,5.072463823686612e-05,1.4708502975326583e-06,6.871868152850669e-05,1.2281413402277054e-05,0.2369668707837164,0.003768362951655036,0.014177075413955204,6.275448464556213e-05,0.0328497529735262,0.0233061635639801,4.5565072638316685e-08,3.2318627335400976e-08,0.0024988874920968203,2.1133446367829607e-06,0.0364450054780968,3.6984268173654784e-07,3.1064357278014763e-06,0.00011988935106894196,0.00029718673969176624,1.806366767025874e-08,4.377953007122929e-10,7.798888668046849e-06,1.159217212813213e-06,4.864644965267404e-05,0.02418153821181971,3.900758652986902e-09,9.033621572319322e-07
0.000673276025503682,0.6373624245300538,3.76,0.0,0.3469757158035424,0.6324189564912308,0.2466711785281075,0.0,3.280107211040808e-05,0.35406412791546243,6.707547728970322e-05,0.006515545863212163,3.57588837848585e-10,1.9810357343392114e-12,7.776637618765636e-05,8.88039836182527e-06,0.07068374076944835,0.10399876005752916,5.0260228480604164e-05,1.4632277633409962e-06,6.926955205659556e-05,1.2108561338732988e-05,0.23988718720853872,0.003789279811264839,0.014052301188373906,6.27129970377311e-05,0.0331108635859718,0.023142569385098583,4.492708223149541e-08,3.205621335215681e-08,0.0025018533982746477,2.063979300889954e-06,0.037258080286030816,3.6497724434228775e-07,3.107837743525069e-06,0.00011935232617282693,0.00029512873010117176,1.807178365406289e-08,4.351745617936271e-10,7.776392813365885e-06,1.1601654504151113e-06,4.883831923978584e-05,0.024720714097398035,3.886916330394392e-09,9.432754841817859e-07
0.0006836697285783824,0.6377048717909353,3.76,0.0,0.3413447140205285,0.62804809929778,0.24928224899141413,0.0,3.305452765430488e-05,0.35899897095013994,6.646146051275476e-05,0.006472347459300857,3.5167915560795865e-10,1.9482900865515058e-12,7.825609668626039e-05,8.78746174371689e-06,0.07092072851111723,0.10521013770825938,4.981600040548992e-05,1.4555046179645994e-06,6.982640457700068e-05,1.193873282453856e-05,0.24278368157250266,0.0038092977323550222,0.013926821266207924,6.265681803963818e-05,0.033361527956357676,0.022971041200893366,4.4300278354403306e-08,3.178906690749134e-08,0.0025041602394937413,2.016372519899407e-06,0.038071905757573035,3.601905121174066e-07,3.1081311185298597e-06,0.0001188339269765322,0.0002930889974226452,1.8073454322500798e-08,4.3242313046828243e-10,7.751443716221718e-06,1.1606891639395395e-06,4.901205155308652e-05,0.02525804777233552,3.87170421968794e-09,9.841942284222343e-07
0.0006940634316530829,0.638044131855774,3.76,0.0,0.33578140743717,0.6237162218336978,0.25186471128479127,0.0,3.331242828192184e-05,0.3638978962257777,6.584677232158034e-05,0.006429626679635645,3.458408062968572e-10,1.915939730835672e-12,7.875091747400683e-05,8.694531692265772e-06,0.07114351069072883,0.10640868020891264,4.939126370955432e-05,1.4476839536418168e-06,7.038949270927169e-05,1.1771864087411449e-05,0.2456565010289526,0.0038284275781479667,0.01380073740250868,6.258642805451885e-05,0.03360187875134065,0.02279197938067287,4.3684425819994606e-08,3.151757480831694e-08,0.002505829845541042,1.970445283781146e-06,0.038886268190091305,3.5548067605605343e-07,3.107353702882352e-06,0.00011833341730612563,0.00029106745527618697,1.8068899739319326e-08,4.295482312711797e-10,7.724143783829953e-06,1.1608006416260495e-06,4.916800457581326e-05,0.025793362715983103,3.855183736342686e-09,1.0261241025920375e-06
0.0007044571347277834,0.6383801983596634,3.76,0.0,0.3302850523214719,0.6194231332649313,0.2544189584853341,0.0,3.357488571844983e-05,0.3687605789604856,6.523143544707919e-05,0.006387373154325478,3.4007307471504796e-10,1.8839807029832566e-12,7.925106352606922e-05,8.601635314942696e-06,0.071352467867844,0.1075944004595704,4.8985372961068976e-05,1.4397688496127804e-06,7.095907539341384e-05,1.1607892734203926e-05,0.24850579455051114,0.003846680017878428,0.013674144711477697,6.250229256980953e-05,0.03383204937779088,0.02260577375059038,4.307929454291972e-08,3.124210567461396e-08,0.0025068839021855065,1.926123176655227e-06,0.039700960952883106,3.5084597000513057e-07,3.105542540976009e-06,0.00011785009553706789,0.0002890640146060344,1.8058335283063366e-08,4.2655688120270513e-10,7.694592865591143e-06,1.1605120571043597e-06,4.930653919186727e-05,0.02632648993278407,3.837414984222301e-09,1.069070825011134e-06
0.0007148508378024839,0.6387130664881211,3.76,0.0,0.32485491108743575,0.6151686371721944,0.25694537906145704,0.0,3.384201587221616e-05,0.3735867196859428,6.461547353085155e-05,0.006345576695980745,3.343752492956708e-10,1.852409058892829e-12,7.97567656448489e-05,8.508798943113787e-06,0.07154797061743352,0.10876731488747132,4.859772481523397e-05,1.4317623683063596e-06,7.153541723394067e-05,1.144675771990236e-05,0.25133171289202055,0.0038640655368144053,0.013547132071197062,6.240486264661531e-05,0.03405217374934352,0.022412803619800237,4.2484659426099454e-08,3.096301069150601e-08,0.0025073439230124434,1.8833360606298395e-06,0.04051578443318274,3.462846697143346e-07,3.10273386247502e-06,0.00011738329263878145,0.0002870785837499824,1.804197159463667e-08,4.2345589047352595e-10,7.662888256549005e-06,1.1598354569562004e-06,4.9428018511311965e-05,0.026857267775291363,3.81845672504323e-09,1.1130401372510366e-06
0.0007252445408771844,0.6390427329585762,3.76,0.0,0.3194902522484523,0.6109525317029002,0.2594443569075976,0.0,3.411393903863365e-05,0.37837604357191523,6.399891107487511e-05,0.006304227295434264,3.287466220643775e-10,1.8212208743709028e-12,8.026826079721471e-05,8.416048123788066e-06,0.07173037966800275,0.10992744334395292,4.8227755399139966e-05,1.423667551892408e-06,7.211878886126557e-05,1.1288399316716035e-05,0.25413440854974617,0.0038805944455641045,0.013419782501905649,6.229457538982312e-05,0.03426238606946321,0.02221343782479731,4.190030024754573e-08,3.068062433261642e-08,0.002507231224219013,1.8420177817341276e-06,0.0413305459748962,3.417950918589906e-07,3.0989630752292045e-06,0.00011693237034354801,0.00028511106851028534,1.8020014536089104e-08,4.202518635982901e-10,7.6291247068331865e-06,1.1587827496732332e-06,4.95328072436733e-05,0.027385541767076485,3.798366353398243e-09,1.1580378217033142e-06
0.0007356382439518849,0.6393691959313477,3.76,0.0,0.31419035037674486,0.6067746097267707,0.26191627138217477,0.0,3.4390780123237034e-05,0.3831282997520187,6.338177339367753e-05,0.006263315117797103,3.231864886067349e-10,1.7904122449340023e-12,8.078579248027078e-05,8.323407614288634e-06,0.07190004604354401,0.11107480900026075,4.787493793188634e-05,1.415487419239539e-06,7.270946732043018e-05,1.1132759085276725e-05,0.2569140357170296,0.003896276888683186,0.01329217352095649,6.21718544060597e-05,0.034462820629817516,0.022008034793023153,4.1326001555167025e-08,3.039526505536268e-08,0.002506566902262822,1.8021058940460382e-06,0.04214505980911409,3.3737559314939953e-07,3.0942647609635756e-06,0.00011649671942758672,0.0002831613722262748,1.7992665165739096e-08,4.1695120089333843e-10,7.593394436005157e-06,1.1573656956278861e-06,4.962127111038818e-05,0.027911164424124228,3.7771998770368025e-09,1.2040697191547188e-06
0.0007460319470265854,0.6396924549592453,3.76,0.0,0.30895448606808057,0.6026346589942924,0.2643614973489796,0.0,3.4672668858822084e-05,0.3878432606524574,6.276408656685977e-05,0.006222830498549834,3.176941480497995e-10,1.7599792857239775e-12,8.130961108970869e-05,8.230901379185782e-06,0.07205731120900387,0.11220943824254627,4.753878058887303e-05,1.4072249632114807e-06,7.330773648163274e-05,1.0979779845966079e-05,0.2596707502368441,0.003911122852615048,0.013164377474469607,6.203711024348452e-05,0.03465361162406857,0.021796942625149588,4.076155256185299e-08,3.010723596878946e-08,0.002505371814401592,1.7635414081157966e-06,0.04295914697676671,3.3302456941827234e-07,3.0886726730185607e-06,0.00011607575810626856,0.0002812293958483054,1.7960119724983634e-08,4.1356010034292576e-10,7.555787151718075e-06,1.1555958980388224e-06,4.969377628520409e-05,0.028433995075191457,3.755011901733611e-09,1.2511417463577e-06
0.0007564256501012859,0.6400125109281997,3.76,0.0,0.30378194591168145,0.5985324622965214,0.26678040522138835,0.0,3.4959740039771205e-05,0.39252072132832594,6.214587739333504e-05,0.006182763939535399,3.122689030534378e-10,1.7299181314552693e-12,8.18399743053779e-05,8.138552589469367e-06,0.07220250721749863,0.11333136056680809,4.721882454158785e-05,1.398883148273162e-06,7.391388746326163e-05,1.0829405650630468e-05,0.2624047095520013,0.003925142172980633,0.013036461845995639,6.189074081202631e-05,0.0348348929764507,0.0215804991932606,4.0206747042144177e-08,2.9816825474000314e-08,0.002503666561947934,1.7262685644414155e-06,0.04377263524506618,3.287404547024137e-07,3.08221973605374e-06,0.00011566893054205528,0.0002793150380123306,1.7922569636702424e-08,4.100845597984841e-10,7.516390072135876e-06,1.153484794902285e-06,4.975068887400402e-05,0.028953899682505484,3.731855620252812e-09,1.2992599136088091e-06
0.0007668193531759864,0.6403293659999978,3.76,0.0,0.29867202246463703,0.5944677976250804,0.26917336100887723,0.0,3.5252133797029365e-05,0.3971604988098137,6.152717334794666e-05,0.006143106104857658,3.06910059809334e-10,1.7002249364144557e-12,8.237714753117001e-05,8.046383623749723e-06,0.07233595685810537,0.1144406084742614,4.6914642145805597e-05,1.3904649084486181e-06,7.452821908775238e-05,1.0681581754502933e-05,0.2651160726537258,0.003938344541256392,0.012908489544109749,6.173313178937188e-05,0.03500679818356428,0.02135903225213636,3.9661383229657036e-08,2.952430787745004e-08,0.0025014714759656015,1.6902346248723772e-06,0.04458535901917898,3.2452172031137804e-07,3.0749380476388395e-06,0.00011527570545577959,0.00027741819511456755,1.7880201514541635e-08,4.0653037945967893e-10,7.475287953040474e-06,1.1510436520767709e-06,4.9792374440785324e-05,0.029470750663596973,3.707782806191192e-09,1.3484303423745044e-06
0.0007772130562506868,0.640643023557671,3.76,0.0,0.2936240142294064,0.5904404383317572,0.27154072636592524,0.0,3.554999586477221e-05,0.4017624314581024,6.0908002538573254e-05,0.006103847816860186,3.016169280502726e-10,1.6708958745148458e-12,8.292140434731219e-05,7.954416071181483e-06,0.07245797380412858,0.11553721736725427,4.6625835287775696e-05,1.3819731455271772e-06,7.515103837576689e-05,1.0536254588826671e-05,0.2678050000290669,0.003950739510890955,0.012780519171248327,6.156465701116788e-05,0.03516946016795159,0.021132859562115806,3.912526371715757e-08,2.922994397992232e-08,0.002498806605191419,1.6553896768032529e-06,0.04539715924977297,3.2036687391385854e-07,3.066858881379522e-06,0.00011489557483018743,0.00027553876138597676,1.783319718112687e-08,4.0290316460503967e-10,7.432563117368879e-06,1.1482835570818406e-06,4.981919755908724e-05,0.029984426714314494,3.6828438114321237e-09,1.3986592830123921e-06
0.0007876067593253873,0.6409534881533747,3.76,0.0,0.2886372256331074,0.5864501532873444,0.273882858643579,0.0,3.585347782972147e-05,0.4063263783306298,6.028839366428911e-05,0.006064980052387881,2.9638882106541045e-10,1.6419271393809788e-12,8.347302693245638e-05,7.862670735908684e-06,0.07256886276198547,0.11662122544579018,4.6352033877112174e-05,1.3734107274604178e-06,7.578266104239836e-05,1.0393371734359513e-05,0.270471653607413,0.003962336502842897,0.012652605275346064,6.138567884528383e-05,0.03532301114265242,0.020902289022829684,3.859819535979899e-08,2.893398164259526e-08,0.0024956917059740773,1.6216864517481903e-06,0.04620788333677479,3.162744586536367e-07,3.05801269141898e-06,0.00011452805269758577,0.0002736766289663867,1.7781733694289565e-08,3.992083285370068e-10,7.388295485289609e-06,1.1452154132649061e-06,4.9831521373505104e-05,0.030494812632923075,3.6570875656219753e-09,1.4499531326151246e-06
