Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64)
1.3888395604792623e-09,0.3420058178476001,3.76,0.0,0.8466980506770103,0.9994011119661783,5.5092519728431013e-14,0.0,3.210314767103127e-12,9.788189737725713e-07,9.763246815990996e-07,2.3314904368359322e-08,2.952928053855848e-14,5.147903594843075e-14,2.4765756311306694e-09,2.4692581672315747e-09,2.6302377682781665e-09,2.072212463034119e-11,2.3306507422754167e-08,1.9573355324344525e-11,5.449143719684003e-12,3.2214469917345828e-12,1.2395015507201066e-12,2.0757582275534873e-18,5.2745099164413666e-18,3.437103033879747e-20,2.6191237522363203e-09,2.7335301632857265e-18,1.7177152109238418e-13,5.880970606179184e-24,3.0195251543230848e-12,5.223769732568679e-13,1.1355665843413359e-16,1.2418755568465324e-18,2.2823674983455146e-15,6.206740600931526e-14,0.0005988622269334298,7.84154882797728e-16,3.351570020176611e-27,3.784976660758998e-18,5.681085094781691e-20,1.4503152982923314e-19,1.3921349326503049e-16,3.8376692030469104e-24,1.6845019485808144e-26,1.0182662367528109e-24
1.4177123052597919e-09,0.3420058190922547,3.76,0.0,0.8466980297885088,0.9994010369522556,5.93043411667199e-14,0.0,3.389766728932513e-12,9.991678099957551e-07,9.96568776605265e-07,2.3800025468499068e-08,3.0978548723319906e-14,5.295077124983054e-14,2.5802241442143614e-09,2.572453610423426e-09,2.6853923366556476e-09,2.203807692461569e-11,2.3790999989011648e-08,2.0791799388614332e-11,5.7236616671122985e-12,3.355038322251682e-12,1.2932123890593222e-12,2.2529559444834525e-18,5.510807235195216e-18,3.655597406302226e-20,2.6735724996206213e-09,2.8848370618679113e-18,1.7736476183864407e-13,6.366700530694984e-24,3.146260369480958e-12,5.443189319661466e-13,1.2078367295166018e-16,1.299000672688736e-18,2.3905275765229037e-15,6.469796101260039e-14,0.0005989366513712023,8.035682314830802e-16,3.61275998715204e-27,4.025506201732914e-18,6.043280096268697e-20,1.544662832347056e-19,1.451086385615637e-16,4.160485465200803e-24,1.7931213154798628e-26,1.0833413005194744e-24
1.4465850500403215e-09,0.34200582033691235,3.76,0.0,0.846698008899972,0.9994009720070783,6.374931129469369e-14,0.0,3.5756266036524134e-12,1.019516651534309e-06,1.0168107235068046e-06,2.4285178606887535e-08,3.246549928933134e-14,5.44264395850222e-14,2.685981153176755e-09,2.677739337580438e-09,2.7405760956561955e-09,2.3408449338716036e-11,2.4275493692997543e-08,2.205864681412706e-11,6.006629247845801e-12,3.4912735865302204e-12,1.34810443919924e-12,2.4412491873092735e-18,5.752875608728177e-18,3.883157887248301e-20,2.7280212259672254e-09,3.0415171004682646e-18,1.8299852528185037e-13,6.881187292912287e-24,3.275596190160055e-12,5.667122013188511e-13,1.2831085353577218e-16,1.3576008595844884e-18,2.501253655179694e-15,6.738459115668782e-14,0.000599001004905684,8.23001404133735e-16,3.888724242962627e-27,4.2759978662325786e-18,6.420572124367498e-20,1.6430993281740561e-19,1.5112795985079975e-16,4.502999176902356e-24,1.9062996293691457e-26,1.151145383742755e-24
1.475457794820851e-09,0.342005821581573,3.76,0.0,0.8466979880113991,0.9994009157678998,6.843567786810283e-14,0.0,3.76800100466018e-12,1.0398654986249197e-06,1.0370505225307405e-06,2.4770364625942065e-08,3.399020115208889e-14,5.590578380135413e-14,2.793845691374432e-09,2.785114031101093e-09,2.7957896330720476e-09,2.4834332787210983e-11,2.475998857945942e-08,2.3374751825062496e-11,6.298158279546114e-12,3.630148762148527e-12,1.4041792540308089e-12,2.6410903538791972e-18,6.0007518218790094e-18,4.1199686384224395e-20,2.7824699312760213e-09,3.203662139803004e-18,1.8867135658570986e-13,7.425475352343686e-24,3.4075323352910665e-12,5.895567773888394e-13,1.361442967081156e-16,1.4176877341600095e-18,2.6145457368040727e-15,7.012741704361496e-14,0.0005990566502827505,8.424540795393277e-16,4.179998933851898e-27,4.53665243469826e-18,6.813271169423622e-20,1.745718273065825e-19,1.5727157323510795e-16,4.865971818614234e-24,2.0241314119210338e-26,1.2217359015088336e-24
1.5043305396013807e-09,0.3420058228262369,3.76,0.0,0.8466979671227896,0.9994008670563624,7.337182462674343e-14,0.0,3.9669963766508206e-12,1.0602143515084064e-06,1.057288173904148e-06,2.5255584371464967e-08,3.555271820668389e-14,5.738856303619893e-14,2.903816792381172e-09,2.8945763740039606e-09,2.8510335364284015e-09,2.6316817496981312e-11,2.524448469251145e-08,2.474096382904477e-11,6.598360510457206e-12,3.771659837961016e-12,1.4614383352311073e-12,2.8529407794262892e-18,6.2544726701703686e-18,4.3662138223226975e-20,2.8369186155469044e-09,3.3713640839334836e-18,1.943818541594774e-13,8.000622951355384e-24,3.542068523727809e-12,6.128526562914174e-13,1.4429009833137014e-16,1.4792728868108065e-18,2.7304037849612958e-15,7.292656173390605e-14,0.0005991047658601403,8.619259788947621e-16,4.487129319490739e-27,4.807670616377354e-18,7.221687330543935e-20,1.852613564299471e-19,1.6353959481649645e-16,5.250177609033409e-24,2.1467113106142545e-26,1.2951703733271598e-24
1.5332032843819103e-09,0.342005824070904,3.76,0.0,0.8466979462341422,0.9994008248535529,7.85662710792504e-14,0.0,4.172718995847233e-12,1.0805632104296901e-06,1.0775236778541479e-06,2.57408386927032e-08,3.7153109645969405e-14,5.887455168521089e-14,3.01589348999904e-09,3.0061250499366044e-09,2.9063083929834714e-09,2.7856993007546085e-11,2.5728982075717585e-08,2.6158127440758034e-11,6.907347619445913e-12,3.9158028141116156e-12,1.5198831352080828e-12,3.0772707313497314e-18,6.514074960078061e-18,4.6220776029408285e-20,2.8913672787797663e-09,3.544714880260567e-18,2.0012866772706676e-13,8.607701901911922e-24,3.679204474258149e-12,6.365998341827887e-13,1.5275435360908427e-16,1.5423678818205615e-18,2.8488277294671187e-15,7.578215074486855e-14,0.0005991463705519115,8.814168601658603e-16,4.810669753430256e-27,5.089253050098544e-18,7.646130816130719e-20,1.963879509298255e-19,1.699321406970838e-16,5.656403426213538e-24,2.27413409638864e-26,1.3715064249607102e-24
1.5620760291624399e-09,0.34200582531557433,3.76,0.0,0.8466979253454562,0.9994007882784354,8.402767228818453e-14,0.0,4.385274970230422e-12,1.1009120756377775e-06,1.0977570346078983e-06,2.6226128442396885e-08,3.879143025856758e-14,6.036353843593758e-14,3.1300748182685167e-09,3.1197587431836074e-09,2.9616147897285513e-09,2.945594817139339e-11,2.621348077216348e-08,2.7627082505452382e-11,7.225231216041782e-12,4.062573702046384e-12,1.5795150589748304e-12,3.3145594040586984e-18,6.779595509301876e-18,4.887744146465782e-20,2.9458159209745007e-09,3.723806519519739e-18,2.0591049646622567e-13,9.247797375739029e-24,3.818939905613867e-12,6.607983072595762e-13,1.6154315708553515e-16,1.6069842574800665e-18,2.969817470872893e-15,7.869431204886985e-14,0.0005991823453933442,9.009265132050484e-16,5.151183663460847e-27,5.381600305049674e-18,8.086911944424168e-20,2.0796108257959842e-19,1.764493269795745e-16,6.085448729858333e-24,2.4064946613395016e-26,1.4508017902565404e-24
1.5909487739429695e-09,0.3420058265602481,3.76,0.0,0.846697904456731,0.9994007565691994,8.976481865541313e-14,0.0,4.604770239769591e-12,1.121260947385732e-06,1.1179882443925886e-06,2.6711454476818314e-08,4.046773070800609e-14,6.185532536261e-14,3.2463598114777562e-09,3.235476138673789e-09,3.0169533133880847e-09,3.111477115431503e-11,2.6697980824518685e-08,2.914866412234e-11,7.55212284047624e-12,4.211968524525352e-12,1.640335465955995e-12,3.565294913879049e-18,7.05107114703793e-18,5.163397621990517e-20,3.000264542131002e-09,3.908731035776952e-18,2.1172608721521252e-13,9.922007697851469e-24,3.9612745364795664e-12,6.854480717584044e-13,1.7066260264561046e-16,1.673133526206208e-18,3.0933728843561225e-15,8.166317607159507e-14,0.0005992134521953329,9.204547555148518e-16,5.509243531896099e-27,5.6849128815593485e-18,8.544341144053262e-20,2.1999026420042414e-19,1.830912697677351e-16,6.538125484769653e-24,2.5438880164712873e-26,1.5331143129766402e-24
1.619821518723499e-09,0.3420058278049253,3.76,0.0,0.8466978835679654,0.9994007290671212,9.578663570778449e-14,0.0,4.831310576652055e-12,1.1416098259306554e-06,1.1382173074354325e-06,2.7196817655802567e-08,4.2182057794179764e-14,6.334972707823487e-14,3.364747504171039e-09,3.353275921986683e-09,3.072324550419728e-09,3.283454943574474e-11,2.7182482275090447e-08,3.072370266788186e-11,7.888133963721138e-12,4.3639833156336235e-12,1.7023456717287715e-12,3.829974294023074e-18,7.328538714252538e-18,5.449222202222133e-20,3.054713142249166e-09,4.099580506425207e-18,2.1757423274452356e-13,1.0631444143394066e-23,4.106208085500703e-12,7.105491239555381e-13,1.801187835147097e-16,1.740827174660987e-18,3.2194938230953532e-15,8.46888756902884e-14,0.000599240349681194,9.400014285731968e-16,5.885430875797197e-27,5.999391211882172e-18,9.018728954594933e-20,2.3248504967824464e-19,1.8985808516687452e-16,7.01525808543434e-24,2.68640928952479e-26,1.6185019486290868e-24
1.6486942635040287e-09,0.3420058290496059,3.76,0.0,0.8466978626791586,0.9994007052026125,1.0210218388309569e-13,0.0,5.065001585512981e-12,1.1619587115336613e-06,1.1584442239636626e-06,2.7682218842771067e-08,4.3934454698251687e-14,6.484656994037776e-14,3.4852369311564804e-09,3.473156779358331e-09,3.127729087014423e-09,3.4616369809099734e-11,2.766698516587028e-08,3.235302381896484e-11,8.233375987526705e-12,4.5186141207917936e-12,1.7655469497008736e-12,4.10910348962254e-18,7.612035063957604e-18,5.745402064195238e-20,3.1091617213288874e-09,4.296447052181862e-18,2.234537700913212e-13,1.1377230737745242e-23,4.2537402712908225e-12,7.361014601665655e-13,1.8991779225866424e-16,1.810076663870588e-18,3.3481801211966695e-15,8.777154623197939e-14,0.0005992636074398936,9.595663946471946e-16,6.280336227153641e-27,6.325235660987573e-18,9.510386027141399e-20,2.4545503398107325e-19,1.9674988928432548e-16,7.517683281734237e-24,2.8341537228907057e-26,1.7070227662994982e-24
1.6775670082845583e-09,0.34200583029429005,3.76,0.0,0.84669784179031,0.9994006844831567,1.0872065831635339e-13,0.0,5.305948703664835e-12,1.1823076044598552e-06,1.1786689942045256e-06,2.8167658904748877e-08,4.5724961212038506e-14,6.634569130725015e-14,3.6078271275130742e-09,3.595117397686472e-09,3.1831675090964716e-09,3.646131838212492e-11,2.8151489538574132e-08,3.403744857596982e-11,8.587960244458898e-12,4.675856996765672e-12,1.8299405327277584e-12,4.403197352825259e-18,7.901597061487476e-18,6.052121389988556e-20,3.163610279370062e-09,4.499422837086666e-18,2.29363578954294e-13,1.2160504059833127e-23,4.403870812438046e-12,7.621050767461238e-13,2.000657207836727e-16,1.8808934293444715e-18,3.479431596230713e-15,9.091132547169504e-14,0.000599283717987656,9.791495340311783e-16,6.694559113035803e-27,6.662646527352196e-18,1.001962312487565e-19,2.5890985317656352e-19,2.0376679822992931e-16,8.046250105763953e-24,2.987216671620901e-26,1.798734950482781e-24
1.7064397530650879e-09,0.34200583153897784,3.76,0.0,0.8466978209014183,0.9994006664828834,1.156513886263275e-13,0.0,5.554257201326575e-12,1.2026565049783103e-06,1.1988916183852775e-06,2.8653138712376688e-08,4.75536139528634e-14,6.784693884091431e-14,3.732517128597105e-09,3.719156464535159e-09,3.238640402323604e-09,3.837048057723991e-11,2.863599543467722e-08,3.5777793285730605e-11,8.95199799793624e-12,4.835708011675425e-12,1.8955276146713256e-12,4.712779637955419e-18,8.19726158477731e-18,6.369564367444693e-20,3.2180588163725848e-09,4.708600068500514e-18,2.353025801467591e-13,1.2982413048614838e-23,4.556599427510918e-12,7.885599700876572e-13,2.1056866033625118e-16,1.9532888811945115e-18,3.613248051432281e-15,9.41083536306597e-14,0.000599301107195363,9.98750742652274e-16,7.128708035732738e-27,7.011824043755773e-18,1.0546751123654985e-19,2.7285918444985823e-19,2.1090892811652204e-16,8.60181979974119e-24,3.1456936015448975e-26,1.8936968029151793e-24
1.7641852426261468e-09,0.3420058340283645,3.76,0.0,0.8466977791235032,0.9994006372197513,1.3048760649242538e-13,0.0,6.0733785819609584e-12,1.243354329888004e-06,1.2393304294754962e-06,2.9624221065253945e-08,5.132548987541673e-14,7.085525080439553e-14,3.988192687792746e-09,3.973464697405378e-09,3.3496919435116813e-09,4.238578409889285e-11,2.9605011961944437e-08,3.942948481983954e-11,9.708878702680586e-12,5.163218787604633e-12,2.030286864611935e-12,5.380548973747967e-18,8.80704578506534e-18,7.037358061883779e-20,3.326955827261263e-09,5.145927916904063e-18,2.472640395914189e-13,1.474679445057182e-23,4.869849753639799e-12,8.428235728232944e-13,2.326639342115911e-16,2.1028613581976475e-18,3.88857505416521e-15,1.0067472981132407e-13,0.0005993291417228975,1.0380070179767607e-15,8.059262757247386e-27,7.746279634122134e-18,1.1655923894726336e-19,3.022802976676296e-19,2.255693151819359e-16,9.797473394687655e-24,3.479271811396532e-26,2.0936033166740987e-24
1.8219307321872058e-09,0.34200583651776634,3.76,0.0,0.846697737345406,0.9994006150258263,1.466881560146819e-13,0.0,6.623204555987598e-12,1.2840521884938407e-06,1.2797606590524124e-06,3.0595472939027325e-08,5.525031923933751e-14,7.387046944873328e-14,4.252255897349884e-09,4.236070991953352e-09,3.460888390512097e-09,4.667095006022608e-11,3.0574035075703385e-08,4.33145369904664e-11,1.050490682752893e-11,5.501115220938778e-12,2.1698335262330677e-12,6.116779395345938e-18,9.44168295098949e-18,7.75025679308413e-20,3.4358527539940978e-09,5.6091691227017354e-18,2.593302819701249e-13,1.6679806500697314e-23,5.193488998020461e-12,8.988922402898185e-13,2.562523306620562e-16,2.2588848723519028e-18,4.174159334944246e-15,1.074718453986449e-13,0.0005993500984133506,1.07733462843506e-15,9.0770471589656e-27,8.530203010850492e-18,1.284039362338484e-19,3.3379661416155597e-19,2.4073197946179734e-16,1.11117755361683e-23,3.835654229101881e-26,2.3072111359299012e-24
1.879676221748265e-09,0.3420058390071838,3.76,0.0,0.8466976955671199,0.9994005981127969,1.6433249385438714e-13,0.0,7.2045712930941775e-12,1.3247500830889805e-06,1.3201823089340546e-06,3.1566901429290015e-08,5.93282996829086e-14,7.689168544750423e-14,4.524699050637964e-09,4.506964873044687e-09,3.5722344189982256e-09,5.1234637204733885e-11,3.154306510169174e-08,4.7439315361451405e-11,1.134096999416782e-11,5.8493662661996695e-12,2.314175893153904e-12,6.925980936819052e-18,1.0101468588383856e-17,8.509734345420607e-20,3.5447495965702652e-09,6.099062904380439e-18,2.7149400856965746e-13,1.8791066637870186e-23,5.527514908966678e-12,9.567659450133769e-13,2.813825559088275e-16,2.4214498023964214e-18,4.4699989691680995e-15,1.14500910039575e-13,0.0005993657655789305,1.1167331239724871e-15,1.0187250342154485e-26,9.365193753054304e-18,1.4102651434102506e-19,3.6748703352711806e-19,2.5639785001678294e-16,1.2552048617627846e-23,4.215608402115122e-26,2.534991082197807e-24
1.937421711309324e-09,0.34200584149661756,3.76,0.0,0.8466976537886377,0.999400585142906,1.8350220802212184e-13,0.0,7.818312311360943e-12,1.3654480160279425e-06,1.3605953809383079e-06,3.253851368938996e-08,6.35595944954017e-14,7.991810100651692e-14,4.805514445913689e-09,4.786135876502181e-09,3.683734700386015e-09,5.60854933446511e-11,3.2512102363848925e-08,5.181011320686097e-11,1.2217954721304573e-11,6.207941060274136e-12,2.4633217665885206e-12,7.812805624502992e-18,1.0786698431909155e-17,9.317264665648046e-20,3.6536463549889465e-09,6.6163491736914634e-18,2.837484480697025e-13,2.109037252249901e-23,5.871925234864739e-12,1.0164446601261832e-12,3.081033056171279e-16,2.5906461321537962e-18,4.776091933930583e-15,1.2176317234417303e-13,0.0005993774809770368,1.1562021620146807e-15,1.1395203107286845e-26,1.0252850466258579e-17,1.5445190312850803e-19,4.0343111504842717e-19,2.7256785600298946e-16,1.4125803834375138e-23,4.619903505980666e-26,2.7774160288325402e-24
1.995167200870383e-09,0.34200584398606804,3.76,0.0,0.8466976120099522,0.9994005751182159,2.0428101111794146e-13,0.0,8.465258484511074e-12,1.4061459897259052e-06,1.400999876882855e-06,3.3510316930097156e-08,6.794433680549844e-14,8.294901627857935e-14,5.094694386424332e-09,5.073573549163682e-09,3.795393901836667e-09,6.123215537243718e-11,3.3481147184685487e-08,5.6433152219585585e-11,1.3136746425747189e-11,6.576808922590492e-12,2.6172784930912275e-12,8.782047337794562e-18,1.1497668454303464e-17,1.0174321886671156e-19,3.7625430292493234e-09,7.161768535783223e-18,2.960873191230176e-13,2.3587696561249674e-23,6.226717724253887e-12,1.0779283593635869e-12,3.3646326489689056e-16,2.7665634543471423e-18,5.092436131900022e-15,1.2925991982604838e-13,0.0005993862425459545,1.1957414814878569e-15,1.2706377323129606e-26,1.1194770808670915e-17,1.6870505127651876e-19,4.41709078336499e-19,2.8924292668805043e-16,1.5840739126243e-23,5.049310309534292e-26,3.0349609597254688e-24
2.0529126904314424e-09,0.3420058464755358,3.76,0.0,0.8466975702310561,0.9994005672945075,2.2675473358955755e-13,0.0,9.146238049140598e-12,1.446844006658018e-06,1.4413957985851275e-06,3.448231841919541e-08,7.248263328321386e-14,8.598381735598565e-14,5.392231180496277e-09,5.3692674489277655e-09,3.907216686259396e-09,6.668324927230864e-11,3.44501998855705e-08,6.13145832133365e-11,1.4098229423471165e-11,6.955939355275211e-12,2.776052999731243e-12,9.838641674041858e-18,1.2234674875717758e-17,1.1082380351494834e-19,3.871439619350582e-09,7.73606228937768e-18,3.085047954975978e-13,2.6293180602304845e-23,6.5918901258924776e-12,1.1412170170616682e-12,3.665111083037403e-16,2.9492909744176387e-18,5.419029409960813e-15,1.369924788425641e-13,0.0005993927945057613,1.2353508825403608e-15,1.412638529720184e-26,1.2192551517646779e-17,1.8381092649593456e-19,4.824018039846021e-19,3.0642399146738663e-16,1.7704737180097497e-23,5.504601144132145e-26,3.3081030280200607e-24
2.1106581799925016e-09,0.3420058489650211,3.76,0.0,0.8466975284519423,0.9994005611152079,2.510113170084927e-13,0.0,9.862076611925263e-12,1.487542069358717e-06,1.481783147862267e-06,3.545452548101415e-08,7.717456740733514e-14,8.902196567203231e-14,5.698117141610123e-09,5.673207144788361e-09,4.019207712314202e-09,7.244739013180973e-11,3.541926078695207e-08,6.64604868180804e-11,1.510328693067184e-11,7.345302043290617e-12,2.9396518268595438e-12,1.0987665817560482e-17,1.29980141731353e-17,1.2042914637352393e-19,3.980336125291908e-09,8.339972426990358e-18,3.2099547361840916e-13,2.921713079660571e-23,6.9674401888111715e-12,1.2063106081552632e-12,3.9829549984023866e-16,3.1389175143423108e-18,5.7558695735881996e-15,1.449622145348225e-13,0.0005993976934294664,1.27503021090721e-15,1.5660979149296336e-26,1.3247788436345612e-17,1.9979451574301937e-19,5.255908342406641e-19,3.241119798805856e-16,1.9725863490781293e-23,5.986549878093277e-26,3.5973216148456504e-24
2.1684036695535608e-09,0.3420058514545248,3.76,0.0,0.8466974866726033,0.9994005561632091,2.7714080736466236e-13,0.0,1.0613597156804094e-11,1.5282401804210466e-06,1.5221619265310939e-06,3.642694549590734e-08,8.202020232539106e-14,9.206298872397559e-14,6.012344588463417e-09,5.9853822168593816e-09,4.131371634414708e-09,7.853318215341583e-11,3.638833020851823e-08,7.187687416877379e-11,1.6152801064803512e-11,7.744866854554425e-12,3.1080811585349858e-12,1.2234338412911094e-17,1.3787983089876303e-17,1.3057399580014302e-19,4.08923254707249e-09,8.974241635194962e-18,3.335543424419945e-13,3.2370012625621406e-23,7.353365662354397e-12,1.2732091081763712e-12,4.318650929573617e-16,3.335531516451851e-18,6.102954397411911e-15,1.5317053076745868e-13,0.0005994013564263874,1.3147793464216437e-15,1.7316050188158852e-26,1.4362076540579697e-17,2.1668082543881154e-19,5.713583736971661e-19,3.423078216279152e-16,2.1912364480843826e-23,6.49593189597832e-26,3.903098388070001e-24
