Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72)
0.07672242797504888,0.07994913279811783,3.76,0.0,0.3114688364118771,0.7899793073514365,0.21070490046497647,0.0,1.2758280262772525e-07,0.0020327784353331314,1.9596156015529312e-09,1.7848217345169242e-05,9.854270089210353e-12,5.103083789203737e-16,2.06945005644403e-09,2.386986903067393e-09,0.000297312094640674,0.000695902666486095,2.1131722731794026e-05,4.800084912299592e-11,2.6983629761868218e-08,8.851345302727795e-05,0.20744157757293746,0.00015492360583438543,0.003087938814228257,3.1266861839065845e-07,1.9726746204450654e-06,0.00028741853996148883,4.5982806579905124e-11,2.7389129896778975e-07,3.670629496485105e-06,1.456244728034328e-05,0.00022672486520462323,1.2792570475534108e-10,4.223866979317011e-09,1.0128410999098279e-10,1.1530052537178012e-05,4.759955521755116e-13,7.591376054142454e-13,1.6534037308432728e-09,2.695695960768063e-10,2.9693313537500245e-08,2.5147481133346968e-05,1.4234374098205502e-09,4.083559611842368e-09,1.2705299309410005e-11,1.8662615890729282e-12,1.7016319996640507e-17,5.084227799627915e-07,3.9340261606129916e-16,7.900148502895117e-13,8.8244428300128e-11,6.813249387346903e-11
0.07749139654508513,0.07994918581690905,3.76,0.0,0.3098169260303713,0.7883665769031672,0.21232212696163022,0.0,1.2755076164989242e-07,0.002054067326329248,1.955408077541199e-09,1.778547913373383e-05,9.813031696433632e-12,5.081728222857269e-16,2.064202135846992e-09,2.384266013804828e-09,0.0002989387057861073,0.0007024249801474482,2.1078804372144325e-05,4.804458662090762e-11,2.6996476125830773e-08,8.802219676490116e-05,0.20903547869945183,0.0001568588075694965,0.003107288544928323,3.155986542137262e-07,2.0000120384424525e-06,0.0002912167842242766,4.572865541947491e-11,2.7589338301322224e-07,3.6808437560233018e-06,1.4462676663696563e-05,0.00022931856965164622,1.2704036459376732e-10,4.2732076333380005e-09,1.0053741466901637e-10,1.1506514114549069e-05,4.815559096606937e-13,7.684479706706336e-13,1.6744000579920166e-09,2.7280460522981556e-10,3.014481026734392e-08,2.5723455930082816e-05,1.442130189776725e-09,4.185793546362052e-09,1.2990252440141966e-11,1.9080942663407897e-12,1.7414832068755034e-17,5.238996514800402e-07,3.906402041905008e-16,8.124911139827105e-13,8.849827691095587e-11,6.985782935346238e-11
0.07826036511512138,0.0799492403871585,3.76,0.0,0.30817417938970487,0.7867627117078053,0.2139303948558801,0.0,1.2751986395050866e-07,0.0020753786434215033,1.951182427563527e-09,1.7723017944370463e-05,9.771898882251084e-12,5.060427331621619e-16,2.0589654460177703e-09,2.3815544397075534e-09,0.00030054408118454853,0.0007089403739442665,2.1025938788595503e-05,4.8088307187194815e-11,2.7009597780262828e-08,8.75345643584395e-05,0.21062060504443111,0.00015878803211538713,0.0031264358141456635,3.185242075907393e-07,2.027389457093492e-06,0.00029501740737271543,4.5476371387342237e-11,2.77884199593878e-07,3.691162521641237e-06,1.4363557880052477e-05,0.000231919706172018,1.2616201736904094e-10,4.322445354892431e-09,9.979585538541121e-11,1.148310508370406e-05,4.871046672180666e-13,7.777543071362946e-13,1.6953701774899468e-09,2.7603155941365597e-10,3.0597846148571204e-08,2.6305613637000564e-05,1.4608244859888214e-09,4.289356688475801e-09,1.3277914721730309e-11,1.9503243881734945e-12,1.781809754316228e-17,5.396620470830576e-07,3.8791013295574314e-16,8.353576073746973e-13,8.875648195549318e-11,7.160787362373445e-11
0.07902933368515763,0.07994929649879656,3.76,0.0,0.3065405290531135,0.7851676463933595,0.21552977001823528,0.0,1.2749010592242936e-07,0.0020967123642838545,1.9469389229931883e-09,1.7660831376766445e-05,9.730872035398534e-12,5.039181316802885e-16,2.0537399144594777e-09,2.3788519756022563e-09,0.00030212840984505896,0.0007154488747947615,2.0973126725476596e-05,4.8132002475867686e-11,2.7022991770257587e-08,8.70505179429097e-05,0.21219702142997318,0.0001607111740918998,0.003145382259389972,3.214453468064143e-07,2.0548051318098735e-06,0.00029882013394579737,4.5225935027827203e-11,2.79863900411207e-07,3.7015841958691047e-06,1.426508679246033e-05,0.00023452835659569252,1.2529058828533504e-10,4.371577528249539e-09,9.905940497574786e-11,1.1459824490513557e-05,4.926415300643378e-13,7.870561345280448e-13,1.7163119228860114e-09,2.7925014719885174e-10,3.105238539098471e-08,2.6893918758406514e-05,1.4795187571485543e-09,4.394247653766349e-09,1.3568255369923457e-11,1.992947449492985e-12,1.822610940513249e-17,5.557114117377463e-07,3.852119471074108e-16,8.586164822649359e-13,8.901898339197779e-11,7.338269326970797e-11
0.07979830225519388,0.07994935414181896,3.76,0.0,0.30491590828837833,0.7835813162710419,0.21712031763344067,0.0,1.2746148132512494e-07,0.0021180684603903034,1.942677831936942e-09,1.7598917049377818e-05,9.689951530756572e-12,5.017990372522723e-16,2.0485254637446133e-09,2.3761584263982646e-09,0.00030369187888197314,0.0007219505090962094,2.0920368920777458e-05,4.817566452750023e-11,2.7036654800833422e-08,8.657002018742056e-05,0.2137647919985736,0.0001626281338235114,0.0031641294998022173,3.2436216249317846e-07,2.0822573663328603e-06,0.0003026246927135473,4.4977327158922635e-11,2.818326427976291e-07,3.712107209370153e-06,1.416725929466087e-05,0.00023714460161328315,1.2442600384176851e-10,4.420601653572003e-09,9.832803627251032e-11,1.1436671390819763e-05,4.981662164817551e-13,7.963529634928416e-13,1.737223158564225e-09,2.8246006330230837e-10,3.150839284976372e-08,2.748833511702674e-05,1.498211497321289e-09,4.500464937738626e-09,1.3861243177180785e-11,2.035958874788291e-12,1.8638858731132248e-17,5.720491547912877e-07,3.8254519993392743e-16,8.82269771822949e-13,8.928572092015142e-11,7.518234527544905e-11
0.08056727082523013,0.07994941330627642,3.76,0.0,0.3033002510584305,0.7820036573262177,0.21870210220946087,0.0,1.274339803262364e-07,0.002139446897200857,1.938399420951276e-09,1.7537272653291503e-05,9.649137729030429e-12,4.996854685557182e-16,2.0433220164688804e-09,2.373473603669107e-09,0.00030523467354638586,0.0007284453027436206,2.086766609969839e-05,4.821928565343059e-11,2.7050583503362648e-08,8.609303439991735e-05,0.2153239802220571,0.00016453881716113242,0.0031826791365183924,3.272747236602258e-07,2.109744495398165e-06,0.0003064308166048152,4.4730528927232074e-11,2.837905697566086e-07,3.7227300054183435e-06,1.4070071310450872e-05,0.00023976852079111714,1.235681918220941e-10,4.469515320438281e-09,9.760172217695721e-11,1.1413644850304413e-05,5.036784548241804e-13,8.056443078532126e-13,1.7581017796808086e-09,2.856610083189291e-10,3.196583377361574e-08,2.808882586819375e-05,1.516901226002093e-09,4.608006904829889e-09,1.4156846488816243e-11,2.079354021419849e-12,1.9056335574414654e-17,5.88676649962525e-07,3.799094526041615e-16,9.063193703517701e-13,8.95566328489351e-11,7.700686326803535e-11
0.08133623939526638,0.07994947398228695,3.76,0.0,0.30169349200681084,0.7804346062042908,0.22027518759163603,0.0,1.274076010920529e-07,0.0021608476344539182,1.934103954224639e-09,1.747589591550447e-05,9.608430978585907e-12,4.975774436307678e-16,2.038129509627202e-09,2.3707973276521752e-09,0.00030675697725502803,0.0007349332811602651,2.081501898602296e-05,4.826285850660962e-11,2.7064775251862245e-08,8.561952441366512e-05,0.21687464891570704,0.00016644313526723123,0.003201032753043318,3.3018309599395427e-07,2.1372648930525074e-06,0.0003102382426270531,4.448552174900757e-11,2.857378282011711e-07,3.733451055386268e-06,1.397351879299117e-05,0.0002424001925905766,1.2271708111960774e-10,4.518316220735954e-09,9.688043540188926e-11,1.139074394428274e-05,5.091779849782758e-13,8.149297264680512e-13,1.778945717277306e-09,2.8885268888906695e-10,3.2424673105189044e-08,2.8695353521105143e-05,1.535586476892108e-09,4.716871802038147e-09,1.4455033286338804e-11,2.123128205585614e-12,1.9478532162469364e-17,6.055952356204894e-07,3.7730427450906445e-16,9.307673612779895e-13,8.983166279915916e-11,7.885631332014743e-11
0.08210520796530263,0.07994953616003131,3.76,0.0,0.3000955664504055,0.7788741002036561,0.22183963696977593,0.0,1.2738233749209544e-07,0.0021822706263294744,1.9297916931609496e-09,1.7414784579592815e-05,9.567831614563958e-12,4.954749798314203e-16,2.0329478730480707e-09,2.3681294282962692e-09,0.0003082589716025034,0.000741414469316145,2.0762428300337144e-05,4.830637611022933e-11,2.707922697969861e-08,8.514945453857276e-05,0.21841686024532556,0.00016834100452210054,0.0032191919154015473,3.330873637166652e-07,2.1648169820583877e-06,0.00031404671184269336,4.424228728466042e-11,2.876745680123301e-07,3.7442688633458233e-06,1.3877597726077819e-05,0.00024503969438283656,1.218726017208618e-10,4.567002159317923e-09,9.616414850690379e-11,1.136796775760065e-05,5.146645595616807e-13,8.242087634624904e-13,1.7997529324294112e-09,2.920348176012989e-10,3.2884876450807895e-08,2.9307879949370076e-05,1.554265814956217e-09,4.827057766036209e-09,1.4755771157541602e-11,2.167276676013686e-12,1.9905438430042116e-17,6.228062148234293e-07,3.747292426075061e-16,9.556156599999438e-13,9.011075362717217e-11,8.073074372119632e-11
0.08287417653533888,0.07994959982974732,3.76,0.0,0.2985064103697929,0.7773220772663648,0.22339551288742993,0.0,1.2735818199162916e-07,0.0022037158216538888,1.9254628969958564e-09,1.7353936440626785e-05,9.527339959168274e-12,4.933780938421247e-16,2.0277770377386034e-09,2.3654697426315942e-09,0.00030974083639061077,0.0007478888917503931,2.0709894751233612e-05,4.8349831769828483e-11,2.7093935651818353e-08,8.468278964788583e-05,0.21995067573645447,0.00017023234635435736,0.0032371581724625707,3.359875983183369e-07,2.1923992184422104e-06,0.00031785596930596945,4.400080748410275e-11,2.8960093026600327e-07,3.7551819510953864e-06,1.3782304122547024e-05,0.0002476871024675674,1.2103468479076842e-10,4.615571031213449e-09,9.545283406791287e-11,1.1345315384498456e-05,5.201379413514969e-13,8.334809714265274e-13,1.8205214174776177e-09,2.9520711280740117e-10,3.334640972161536e-08,2.992636640686524e-05,1.5729378312784062e-09,4.938562814380154e-09,1.5059027305306094e-11,2.2117946245342226e-12,2.033704377498049e-17,6.403108552656657e-07,3.721839414186949e-16,9.808661062000436e-13,9.03938478390558e-11,8.263019111691782e-11
0.08364314510537513,0.07994966498173725,3.76,0.0,0.2969259604001945,0.7757784759693536,0.22494287725066953,0.0,1.273351311098858e-07,0.002225183164084632,1.9211178229868097e-09,1.72933493379269e-05,9.486956322781761e-12,4.912868017357239e-16,2.022616943870412e-09,2.3628181149823268e-09,0.0003112027496465262,0.0007543565725900224,2.0657419040397256e-05,4.839321908134311e-11,2.7108898700489427e-08,8.421949512761938e-05,0.22147615628314096,0.00017211708710296753,0.003254933056195774,3.3888386033597636e-07,2.22001009106951e-06,0.0003216657640047769,4.376106456062981e-11,2.915170534471848e-07,3.7661888679141154e-06,1.3687634024304435e-05,0.00025034249208819996,1.20203262513067e-10,4.664020820479913e-09,9.47464643902405e-11,1.1322785928482868e-05,5.255979031593742e-13,8.427459336717233e-13,1.841249196921875e-09,2.98369298466325e-10,3.380923876206738e-08,3.055077354111495e-05,1.5916011329520325e-09,5.0513848570836185e-09,1.536476856695141e-11,2.256677197220291e-12,2.07733387668403e-17,6.581103896065569e-07,3.696679627485542e-16,1.0065206232607918e-12,9.068089118132274e-11,8.45547059826655e-11
0.08441211367541138,0.0799497316063685,3.76,0.0,0.29535415382143104,0.7742432355146702,0.22648179133791305,0.0,1.2731318173761238e-07,0.0022466725923294246,1.916756725789647e-09,1.7233021119463175e-05,9.446681003458124e-12,4.892011189458026e-16,2.017467531144335e-09,2.360174398833452e-09,0.0003126448876412579,0.0007608175355744054,2.0605001866824173e-05,4.8436531992839774e-11,2.7124113448709617e-08,8.375953679798647e-05,0.22299336215772494,0.0001739951578826397,0.003272518081864027,3.4177623544599655e-07,2.2476481371381633e-06,0.00032547584882379373,4.352304094978403e-11,2.934230860265796e-07,3.7772881939498734e-06,1.3593583500627522e-05,0.0002530059374506389,1.193782680845268e-10,4.712349616713965e-09,9.404501171653159e-11,1.130037850218433e-05,5.310442296940228e-13,8.520032351986666e-13,1.861934327123987e-09,3.015211045039673e-10,3.427332984438848e-08,3.118106140892914e-05,1.6102543545058179e-09,5.165521701807577e-09,1.567296144848986e-11,2.3019194879689036e-12,2.1214312976222784e-17,6.762060154054891e-07,3.6718090580062575e-16,1.0325810954615173e-12,9.097183100402629e-11,8.650434318087632e-11
0.08518108224544763,0.07994979969407048,3.76,0.0,0.2937909285478672,0.7727162957197539,0.22801231580957138,0.0,1.2729232521218108e-07,0.0022681840403296965,1.912379857602149e-09,1.717294967914752e-05,9.40651428658787e-12,4.871210602502263e-16,2.012328733221657e-09,2.3575384541654996e-09,0.0003140674249258288,0.0007672718040738416,2.0552643918291655e-05,4.8479764710227675e-11,2.713957683365054e-08,8.330288104028045e-05,0.22450235302041283,0.00017586649439832203,0.003289914748379504,3.4466480755269274e-07,2.2753119294920275e-06,0.0003292859804720615,4.328671937545067e-11,2.9531916863627455e-07,3.7884785160142206e-06,1.3500148647412351e-05,0.00025567751173647145,1.1855963597833224e-10,4.7605555936888355e-09,9.334844866041922e-11,1.127809222721517e-05,5.364767151459761e-13,8.612524474104808e-13,1.8825748941692017e-09,3.0466226648520534e-10,3.4738649869944945e-08,3.181718949216304e-05,1.6288961622163017e-09,5.280971031578795e-09,1.5983572108130707e-11,2.3475165309448018e-12,2.165995380937689e-17,6.945988948308767e-07,3.647223772223686e-16,1.0590492011320687e-12,9.12666119361782e-11,8.847912855435599e-11
0.08595005081548387,0.07994986923532926,3.76,0.0,0.29223622320375564,0.7711975970905779,0.22953451063453664,0.0,1.2727255639743726e-07,0.0022897174368230336,1.9079874692974385e-09,1.7113132997153e-05,9.36645644877531e-12,4.850466399733841e-16,2.0072004961460067e-09,2.3549101474201797e-09,0.000315470534122493,0.0007737194010605327,2.0500345875259762e-05,4.8522911691349973e-11,2.7155286486343113e-08,8.284949485069518e-05,0.22600318784655235,0.00017773103739398993,0.003307124536483812,3.475496152687753e-07,2.3030000610258357e-06,0.00033309591991568973,4.305208287841038e-11,2.972054239107406e-07,3.799758444645011e-06,1.3407325591989334e-05,0.00025835728697925435,1.1774730176805955e-10,4.808637002626681e-09,9.265674750463047e-11,1.1255926235237134e-05,5.418951624322925e-13,8.704931840792116e-13,1.903169016902402e-09,3.0779252541960397e-10,3.520516539926339e-08,3.2459116635724064e-05,1.6475252294440972e-09,5.397730405065523e-09,1.6296566306540488e-11,2.393463314169976e-12,2.211025065786524e-17,7.132901505863711e-07,3.622919905681449e-16,1.0859267040105857e-12,9.156518122977006e-11,9.047909325816747e-11
0.0866421225285165,0.07994993305744451,3.76,0.0,0.2908442225822369,0.7698377657133918,0.23089741332765795,0.0,1.2725569328301841e-07,0.002309116198080728,1.9040212548875383e-09,1.7059514101444803e-05,9.330497702492208e-12,4.831844937636662e-16,2.002594068211626e-09,2.352551096193717e-09,0.0003167168630248923,0.0007795165529931328,2.0453329420783246e-05,4.856166629655223e-11,2.7169633680784983e-08,8.244421568476571e-05,0.2273470141598196,0.00017940327128159519,0.0033224547788380096,3.501428011547869e-07,2.327939062556199e-06,0.0003365245057893753,4.284233685739873e-11,2.988947736806063e-07,3.8099858696289218e-06,1.3324304746140057e-05,0.00026077615544428656,1.1702153300561914e-10,4.8518023842029746e-09,9.20383504592085e-11,1.123607897204805e-05,5.467596067522286e-13,8.788022811759454e-13,1.921662485679302e-09,3.106002266680885e-10,3.562602428547015e-08,3.3041774914863835e-05,1.6642794242984067e-09,5.503931854222064e-09,1.6580270560748616e-11,2.4351102798758414e-12,2.2519489312922514e-17,7.30368299081449e-07,3.6012838976567926e-16,1.1104679912223841e-12,9.183709182009069e-11,9.230063699767519e-11
0.08733419424154912,0.07994999804238416,3.76,0.0,0.2894590298322987,0.7684845192693016,0.23225366014403506,0.0,1.272397062788051e-07,0.0023285326196247013,1.9000428497861784e-09,1.7006098426064194e-05,9.294627547044269e-12,4.813269353236726e-16,1.997996110576438e-09,2.350198043471655e-09,0.00031794771758688164,0.0007853083357367547,2.0406362533206e-05,4.860034360561714e-11,2.7184176477130615e-08,8.204153479992227e-05,0.22868432370279082,0.00018106991951245135,0.0033376358978863467,3.527330701005205e-07,2.3528957131495843e-06,0.00033995257529815154,4.2633930017804086e-11,3.005763841614298e-07,3.820283800563863e-06,1.3241773551776876e-05,0.0002632017756305978,1.1630076811416002e-10,4.894864379312661e-09,9.142384883747754e-11,1.1216327818496128e-05,5.516123999601893e-13,8.871039204605896e-13,1.9401155046330232e-09,3.133987100623243e-10,3.6047801115754383e-08,3.3629066049889915e-05,1.6810213221139593e-09,5.611190494883938e-09,1.6865852249689666e-11,2.4770327362127147e-12,2.2932481109691508e-17,7.476897925704915e-07,3.5798700364119416e-16,1.1353435802144076e-12,9.211199411904333e-11,9.414264657085014e-11
0.08802626595458174,0.07995006418345499,3.76,0.0,0.2880806013953994,0.7671378155358102,0.23360329364733542,0.0,1.2722459046754098e-07,0.0023479666412755014,1.896052430844881e-09,1.69528845423202e-05,9.258846151472792e-12,4.794739734049271e-16,1.9934065830360044e-09,2.3478509032172696e-09,0.0003191632204072186,0.0007910947654291802,2.0359445693662104e-05,4.863894007026457e-11,2.7198913063795408e-08,8.164142901329066e-05,0.23001515832613656,0.00018273094708299548,0.0033526689426154922,3.5532046210009427e-07,2.3778690620578718e-06,0.0003433799613491046,4.2426850445898856e-11,3.022503454907937e-07,3.830651271472445e-06,1.3159729238982907e-05,0.0002656341981429959,1.155849620289259e-10,4.937821877597113e-09,9.081322235610865e-11,1.1196672158327743e-05,5.564534169198212e-13,8.953978285378892e-13,1.958526762601019e-09,3.161877977339737e-10,3.647047220509011e-08,3.422095900057421e-05,1.697750004854328e-09,5.71950435073698e-09,1.7153285817311718e-11,2.5192269379930116e-12,2.3349216911109343e-17,7.652553816702995e-07,3.558675638352731e-16,1.1605546422149265e-12,9.23898509261271e-11,9.600513684450478e-11
0.08871833766761436,0.07995013147381085,3.76,0.0,0.2867088941114094,0.765797612676812,0.23494635601308922,0.0,1.272103433190443e-07,0.002367418200201827,1.892050174546874e-09,1.6899871040272447e-05,9.223153687244304e-12,4.776256168877652e-16,1.988825449852932e-09,2.3455095956461447e-09,0.0003203634929921885,0.0007968758580169427,2.0312579381162138e-05,4.867745234837035e-11,2.7213841751806546e-08,8.124387544934177e-05,0.2313395594962455,0.0001843863216554152,0.00336755495179634,3.57905025640314e-07,2.402858176123305e-06,0.0003468064992450563,4.22210863856559e-11,3.0391675232066725e-07,3.841087331140463e-06,1.3078169055019064e-05,0.00026807347294501157,1.1487407036200306e-10,4.980673820130536e-09,9.020645066789949e-11,1.1177111380928811e-05,5.612825382954905e-13,9.036837423789968e-13,1.9768949691926674e-09,3.189673155363014e-10,3.689401395073922e-08,3.481742238407869e-05,1.7144645675986564e-09,5.8288713788878585e-09,1.7442545538076373e-11,2.561689116817162e-12,2.3769687671449485e-17,7.830657938244558e-07,3.5376980656827916e-16,1.1861023861061745e-12,9.267062685168479e-11,9.788813419783065e-11
