Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28)
0.002661259934108479,0.06779444938676069,3.76,0.0,0.3170058237120995,0.8111190480456305,0.1829948792560812,0.0,1.4481162570323714e-06,0.026625963079951714,3.4293450471152747e-07,0.0002493724911953819,2.7090836003823094e-12,8.462066786511846e-15,2.627692668827275e-07,2.5113929238058274e-07,0.004078692195604046,0.010069819829486194,0.00015441520657828934,1.0432280541219702e-08,9.770181891380305e-07,7.953608837352099e-05,0.17198964771889388,0.0006051573903105323,0.011714997864455687,5.493271483794943e-06,0.00013535629614567674,0.0025136247705802727,1.5380426704665242e-09,3.882032979735731e-07,5.03239628734147e-05,3.067800131064345e-05,0.0018973281129665673,4.334004445970491e-09,3.9050402476587554e-07,5.930963946861363e-08,7.149815580059874e-05,3.3390537670011167e-10,3.145763282300506e-11,1.7333750464480038e-07,1.1473463084741687e-08,7.543498948949644e-07,0.00034488976211998325,5.040039721626196e-09,6.590189965257261e-08,3.134942708036786e-09,1.1285493902969593e-09,2.6664116237415374e-14,1.2900956865283455e-05,8.276897486258323e-14,5.449902928032331e-10,1.1868504754693347e-08,2.9298861470202263e-10,1.9999891460457445e-08,3.8499929509184166e-05,1.3926110640966757e-11,7.388854382682141e-10,6.546751825789722e-09,6.322341279827935e-08,6.270140305031018e-12,6.127307437482144e-13,1.167982405455138e-15,1.7921598836965012e-07,8.960476064375776e-08,6.880337308247224e-08,3.911688247379664e-15,8.316409076910118e-14,3.21197546531975e-14,8.738819870903167e-11,1.6233367076004694e-12,1.3939261437921755e-16,4.6174478083823705e-08,3.128294124009764e-13,5.350119202894023e-09,7.044067742713752e-09,4.515969809825078e-11,2.2363461549747797e-14,2.390279215244851e-09,3.3339058773450183e-10,1.5269146951715847e-05,5.865023709442638e-11
0.002710041611770273,0.06779759052522766,3.76,0.0,0.31399587104696436,0.8083894207906605,0.18559293908972463,0.0,1.4491813028673492e-06,0.02711641580374463,3.411950843180689e-07,0.0002478731153369897,2.6861478247090022e-12,8.390424532813252e-15,2.619129360409497e-07,2.500251257958252e-07,0.004115789779533262,0.010232729704440526,0.0001535825342498583,1.0415961691772282e-08,9.777924800065135e-07,7.878816656353523e-05,0.17447758797442683,0.0006145533914727139,0.011805083930854401,5.548753091334402e-06,0.00013738089841727288,0.002559640851902514,1.523654389515726e-09,3.907864271161597e-07,5.083682893089361e-05,3.0283990930145073e-05,0.001948008607537929,4.287211217947927e-09,3.9499360404854813e-07,5.852482077171375e-08,7.125754584640474e-05,3.377441423091968e-10,3.198876485607145e-11,1.760480709182029e-07,1.1655260565616909e-08,7.700203623943628e-07,0.00035711865275743157,5.127188103090176e-09,6.842986761180661e-08,3.2409606596514525e-09,1.1671968452179505e-09,2.7631207678997457e-14,1.3546412979316635e-05,8.294363533565783e-14,5.688210694180023e-10,1.1857544049598647e-08,3.0445764103715993e-10,2.076190220727533e-08,3.894752828128185e-05,1.4470718711689804e-11,7.485952592583057e-10,6.773011218085613e-09,6.40188858963387e-08,6.351187192666367e-12,6.131694757568948e-13,1.1775305056568876e-15,1.8325781250758202e-07,9.45748811749017e-08,7.011509905394902e-08,4.1286897576283075e-15,8.792937506729417e-14,3.3229828557719264e-14,9.086638620427015e-11,1.6691114021731076e-12,1.444464268498815e-16,4.86408820100261e-08,3.3157020048680193e-13,5.527108742374896e-09,6.96157806323114e-09,4.581148303435674e-11,2.2734233303109674e-14,2.4156807433154454e-09,3.307627991337517e-10,1.5619580477693762e-05,6.298416903039892e-11
0.0027588232894320674,0.06780074336499575,3.76,0.0,0.3110141650688367,0.805682385615891,0.188167485553059,0.0,1.450286596869179e-06,0.027606088102060444,3.3945140015819503e-07,0.0002463860780969604,2.6633474177651113e-12,8.31920511965747e-15,2.6105467569828093e-07,2.489072708701605e-07,0.0041518674291515754,0.010394839397732931,0.00015275667538027779,1.0399150199592341e-08,9.785474587078062e-07,7.804961606313391e-05,0.1769448547901981,0.0006238724433830251,0.011892042557982247,5.6029448109079e-06,0.00013937921840329523,0.002605060054885112,1.5094459015511381e-09,3.9326335634419037e-07,5.1343699379563214e-05,2.9895831243722927e-05,0.0019992344506645464,4.2410432405971694e-09,3.9937948557732226e-07,5.77558257312323e-08,7.101892732875082e-05,3.414942416725183e-10,3.2511024120023664e-11,1.7870151358947152e-07,1.1833405398786709e-08,7.855683667661023e-07,0.00036946027401267784,5.212956440905135e-09,7.098689927757292e-08,3.3476264132776005e-09,1.2060935516055117e-09,2.8607907592938996e-14,1.4207700294309166e-05,8.311190002006823e-14,5.931100080184731e-10,1.1846731296837555e-08,3.161016097732026e-10,2.153467032625882e-08,3.9385953259162554e-05,1.5023677180704345e-11,7.581742315890699e-10,7.001263613398077e-09,6.480441161926776e-08,6.431404366398686e-12,6.135757712883781e-13,1.1867429998549321e-15,1.8732687509820375e-07,9.97039386725465e-08,7.142863677072928e-08,4.352631880967891e-15,9.28629338671939e-14,3.434968047527695e-14,9.43974669611186e-11,1.7153185497164915e-12,1.4955041042572874e-16,5.1177408129903395e-08,3.5102630602497497e-13,5.70608728021541e-09,6.879872492128861e-09,4.645670107614579e-11,2.3104209377790132e-14,2.440739155461733e-09,3.281499149796341e-10,1.5967496914903666e-05,6.753889988437433e-11
0.0028076049670938616,0.06780390734920631,3.76,0.0,0.30806037628006366,0.8029976878928188,0.19071879594367194,0.0,1.4514325387754526e-06,0.02809494493523992,3.3770367843441717e-07,0.0002449112967640276,2.640682511997963e-12,8.248408960717208e-15,2.601946829622012e-07,2.4778592348239194e-07,0.004186942015679877,0.01055614894416774,0.0001519376396056275,1.0381856140866038e-08,9.792843089985522e-07,7.732030693085921e-05,0.179391685926143,0.0006331159937859707,0.01197593792189442,5.655869615943199e-06,0.00014135137846610913,0.002649872402869385,1.4954147187647512e-09,3.9563681652562815e-07,5.184441508661114e-05,2.9513445600759782e-05,0.0020510005490509725,4.195491949316672e-09,4.036631389903519e-07,5.700216337150631e-08,7.078227780275771e-05,3.451569314073319e-10,3.3024338582317085e-11,1.8129757998225095e-07,1.200788127265116e-08,8.009893318389229e-07,0.00038190822130979436,5.2973298517300585e-09,7.357164679805696e-08,3.454877104771054e-09,1.2452156885244153e-09,2.9593716693798146e-14,1.4884631553002866e-05,8.327382175618353e-14,6.178487686451506e-10,1.1836041861929728e-08,3.2791665625881114e-10,2.231792136276075e-08,3.981535512396898e-05,1.558480328878642e-11,7.676235553273111e-10,7.231403327744984e-09,6.558020811113146e-08,6.510818547970495e-12,6.139499429431955e-13,1.195627983039029e-15,1.9142386865210894e-07,1.0499252679805986e-07,7.27442518463566e-08,4.5835405694029146e-15,9.796680076398466e-14,3.547879190028274e-14,9.798006263715734e-11,1.7619358539378677e-12,1.547019574996873e-16,5.3783696610550404e-08,3.7120858211659173e-13,5.887012669887296e-09,6.798948596824119e-09,4.709544717701209e-11,2.3473425456853835e-14,2.4654461574688276e-09,3.255520165775241e-10,1.631274940314268e-05,7.232027055584605e-11
0.00290516832241745,0.06781026658081958,3.76,0.0,0.30223525300955206,0.797694302728809,0.1957528004340797,0.0,1.453847930442655e-06,0.029070076311227773,3.341970054146403e-07,0.00024199815991872683,2.5957595541732397e-12,8.108087499140175e-15,2.58470258511155e-07,2.4553352172478726e-07,0.004254148361109846,0.010876368212147627,0.00015032005166264086,1.0345860365372817e-08,9.807082186532004e-07,7.588889891830739e-05,0.1842249765268092,0.0006513820711054606,0.012134788854512203,5.758008663483203e-06,0.00014521774636169527,0.002737640881703912,1.4678744299919111e-09,4.0008393576265137e-07,5.2826813398565156e-05,2.876568802070215e-05,0.0021561322639307946,4.106205304529824e-09,4.1192963586164724e-07,5.553897390329068e-08,7.031479739547546e-05,3.522251048981714e-10,3.402390249835587e-11,1.8631690496435144e-07,1.2345782142281795e-08,8.314331064408162e-07,0.0004070977293715486,5.461841497853364e-09,7.881894968810533e-08,3.6708867162123166e-09,1.3240425410554581e-09,3.159069215410216e-14,1.6284621889447747e-05,8.357885907210322e-14,6.686415294693173e-10,1.181494182852606e-08,3.5204450095232326e-10,2.391477651850776e-08,4.0647681719348845e-05,1.673082577699939e-11,7.861380983083266e-10,7.696930119057648e-09,6.710345265258615e-08,6.667342761352173e-12,6.146031897741239e-13,1.2124468918368352e-15,1.997044086381051e-07,1.1605019487538307e-07,7.538275554732423e-08,5.066340716569598e-15,1.0869341219051944e-13,3.776275919397839e-14,1.0529425777408128e-10,1.8563134494917413e-12,1.651374521153281e-16,5.9203843476906256e-08,4.1379421516033933e-13,6.254537286726931e-09,6.6394353635044255e-09,4.8353906355389806e-11,2.4209720865332168e-14,2.513775671528397e-09,3.2040147699956433e-10,1.699470582133609e-05,8.258612603848863e-11
0.0029929753422086795,0.0678160226510365,3.76,0.0,0.29708489789983994,0.7929951627312563,0.200206648464239,0.0,1.4561646721879343e-06,0.02994457152442372,3.3102937224798474e-07,0.00023941737857103394,2.5557929118251757e-12,7.98324760457064e-15,2.569142071239246e-07,2.4349632632705074e-07,0.0043113682522143825,0.011161831331736713,0.00014888755842398387,1.0311913706574321e-08,9.81939042499834e-07,7.46309581513115e-05,0.18850736941147211,0.0006675765948866773,0.012267894976878168,5.845824430389793e-06,0.00014860938827681008,0.002814473964842793,1.4436700630451975e-09,4.0375858772209307e-07,5.368859648153799e-05,2.811167838140308e-05,0.0022525439517368864,4.0278711000118155e-09,4.190345733741586e-07,5.427001763659612e-08,6.990057971911725e-05,3.5830009832336365e-10,3.489242500014173e-11,1.9063685272782966e-07,1.2637265771483547e-08,8.583572048958941e-07,0.0004300687679079429,5.6050184419912634e-09,8.362301782053344e-08,3.86668561002392e-09,1.3955253494018004e-09,3.341422975524918e-14,1.759601832775165e-05,8.383227409346645e-14,7.15806389511316e-10,1.17961560484132e-08,3.7430583750537744e-10,2.538505673352415e-08,4.136738508122531e-05,1.778834193225175e-11,8.023699853313894e-10,8.12133278699234e-09,6.844315384258294e-08,6.8057279785987805e-12,6.150844820696528e-13,1.2265413580476024e-15,2.0725932474605646e-07,1.265517250192782e-07,7.776709301674569e-08,5.524862929614177e-15,1.18949496726062e-13,3.98449631552115e-14,1.1203929503717533e-10,1.9424394871700253e-12,1.7466650706204299e-16,6.431583777899957e-08,4.547102565592778e-13,6.5915525943229354e-09,6.498519383069761e-09,4.946534974411329e-11,2.487014753056396e-14,2.555998894211734e-09,3.158179549360272e-10,1.7598006539734035e-05,9.265836920926722e-11
0.003080782361999909,0.06782180668792101,3.76,0.0,0.2920200581170729,0.7883645848567542,0.20458936730468547,0.0,1.4586190375544746e-06,0.030815918298874676,3.2785198009931154e-07,0.00023687492661727695,2.5162657748647464e-12,7.859780557259081e-15,2.5535534000740843e-07,2.4145073808755246e-07,0.004365590352501633,0.011444706780885385,0.00014747711598382974,1.0276557454681412e-08,9.831282745602852e-07,7.340099404733016e-05,0.19272710664293535,0.0006835462471902816,0.012392014262827818,5.929877083933168e-06,0.0001519184971259889,0.0028892225679380983,1.420002530455676e-09,4.071376302153216e-07,5.4528550716499764e-05,2.7475173972431645e-05,0.0023506195357062215,3.951403319809446e-09,4.258310393455311e-07,5.3043973959817055e-08,6.949240562598612e-05,3.6411133485963774e-10,3.5731340833603315e-11,1.947698121330197e-07,1.291679009792136e-08,8.848096349568383e-07,0.00045328727722670115,5.743523267202389e-09,8.849647298288734e-08,4.063448586370719e-09,1.46738338272033e-09,3.525978501880127e-14,1.895471648545794e-05,8.406605356976894e-14,7.642919693767416e-10,1.1777451083311936e-08,3.970614030227412e-10,2.6885069033513713e-08,4.206010051122742e-05,1.8869476289761682e-11,8.182007948417083e-10,8.550284666455178e-09,6.9754434353766e-08,6.941908387907498e-12,6.154667632900741e-13,1.2396924710706838e-15,2.1491541635484853e-07,1.3757513251577643e-07,8.016210471913318e-08,6.0061754728242894e-15,1.2978744917829803e-13,4.194948629182587e-14,1.1892965062265107e-10,2.0295639800425778e-12,1.8431051961871556e-16,6.96458307075741e-08,4.981403659552348e-13,6.9342376931110016e-09,6.360091625399265e-09,5.0557325101844995e-11,2.55286710928075e-14,2.5969800401167876e-09,3.1128402196810086e-10,1.8190664338087658e-05,1.0355404165577333e-10
0.0031685893817911385,0.06782761584801605,3.76,0.0,0.2870389592771045,0.7838012003698376,0.20890245105804334,0.0,1.4612131456524079e-06,0.03168394243353157,3.246659966320328e-07,0.0002343702541966508,2.4771777238329972e-12,7.737685046656466e-15,2.537946012864131e-07,2.3939779887090445e-07,0.004416904979578424,0.011724998052107824,0.00014608863053473562,1.0239847875704437e-08,9.842818325910405e-07,7.219829376602714e-05,0.1968854641850069,0.0006992973595245697,0.012507474813269621,6.010288311136388e-06,0.00015514601969016613,0.002961856001248977,1.396858179825231e-09,4.102347982173011e-07,5.53461859261924e-05,2.6855724236218912e-05,0.0024503240814039264,3.87675349415694e-09,4.323274617599191e-07,5.1858624348932914e-08,6.909015446540235e-05,3.696660208449376e-10,3.654059455379214e-11,1.9871638983803174e-07,1.3184393090683654e-08,9.107720978028085e-07,0.0004767181449368616,5.877327635961272e-09,9.343194789758213e-08,4.260847258364188e-09,1.539490519090996e-09,3.712467622226641e-14,2.0359276731039528e-05,8.428057174834072e-14,8.14044860122686e-10,1.1758731197191393e-08,4.2028888345157166e-10,2.8413253515746985e-08,4.2726630538616224e-05,1.9973170251393628e-11,8.336377258447398e-10,8.983233474770642e-09,7.103834806703286e-08,7.07602517840189e-12,6.157520046692172e-13,1.2519411753499546e-15,2.226766536130388e-07,1.4912062707573888e-07,8.256919632659644e-08,6.510287640108457e-15,1.412179855597063e-13,4.40736190022762e-14,1.2595724203585285e-10,2.117570311698177e-12,1.9405548592560668e-16,7.518989234238347e-08,5.441420748107854e-13,7.28236091594e-09,6.224132880225512e-09,5.1630403106749074e-11,2.6185502746857898e-14,2.636689864056396e-09,3.067999730235663e-10,1.8772030587855453e-05,1.1530570056586556e-10
0.003256396401582368,0.06783344739916133,3.76,0.0,0.2821398684277042,0.7793036730383134,0.21314735900643564,0.0,1.463949073440042e-06,0.03254847811507883,3.214725485381059e-07,0.00023190279747992002,2.4385280481200174e-12,7.616958852944106e-15,2.522328813122624e-07,2.3733852037624876e-07,0.004465400142261647,0.01200270952105608,0.00014472197493411494,1.0201840333046072e-08,9.85405364084497e-07,7.102215831362322e-05,0.2009836871264456,0.000714835716712639,0.01261459235534094,6.087176287179541e-06,0.00015829295314891275,0.003032350200432833,1.3742236227464977e-09,4.1306324223910075e-07,5.614111714282924e-05,2.625288127884356e-05,0.0025516215816749344,3.803873774237191e-09,4.385321869074677e-07,5.0711902706585924e-08,6.869370845176726e-05,3.749712927667779e-10,3.7320215098023864e-11,2.024776655885163e-07,1.34401429344156e-08,9.362284048355082e-07,0.0005003270561537832,6.006417006354153e-09,9.842226173806774e-08,4.458565305518645e-09,1.6117248645079257e-09,3.900630136517197e-14,2.18081800180855e-05,8.447621600362683e-14,8.650109004028543e-10,1.1739912159677923e-08,4.43966191714195e-10,2.996807225204032e-08,4.336775572694777e-05,2.1098375177390365e-11,8.486879926101707e-10,9.419647026040755e-09,7.229589454307847e-08,7.208215519556516e-12,6.15942206885059e-13,1.2633267407151538e-15,2.3054699147719814e-07,1.6118755821744065e-07,8.49897372247186e-08,7.037171154689965e-15,1.53251565171578e-13,4.621475028310002e-14,1.3311403912851068e-10,2.2063460815672344e-12,2.0388781667995416e-16,8.094364206111692e-08,5.927713983718933e-13,7.635694933586507e-09,6.090622708780876e-09,5.268515724025846e-11,2.684085444554843e-14,2.675103837184617e-09,3.0236605545996977e-10,1.9341510810910538e-05,1.2794535221716168e-10
0.0033442034213735975,0.06783929871751518,3.76,0.0,0.2773210933834426,0.7748706985184112,0.2173255160910524,0.0,1.4668288627659448e-06,0.03340936773223178,3.1827272152738127e-07,0.0002294719805507136,2.4003157463997093e-12,7.497598847687317e-15,2.506710193812767e-07,2.3527388143967936e-07,0.0045111615616629346,0.012277846412378517,0.00014337699305752807,1.0162589101965602e-08,9.865042561763556e-07,6.987190298047804e-05,0.20502299029154558,0.0007301665880427607,0.012713670720879096,6.160655733174112e-06,0.00016136033791243107,0.0031006871231053276,1.352085743322638e-09,4.156355411676017e-07,5.691305504467699e-05,2.5666201269564435e-05,0.002654475152001864,3.732717010782679e-09,4.444534547039763e-07,4.960188135055096e-08,6.830295261037623e-05,3.800341961173149e-10,3.807030665590105e-11,2.0605513184579848e-07,1.3684134132848768e-08,9.611643264958164e-07,0.0005240805532356047,6.130789226211306e-09,1.0346043736503078e-07,4.656298804834027e-09,1.6839689310698319e-09,4.0902142399693903e-14,2.3299837558375853e-05,8.465338348960488e-14,9.171354045651226e-10,1.1720920163979455e-08,4.680715097204107e-10,3.1548012329591197e-08,4.398423484062945e-05,2.2244054512671628e-11,8.633588132471105e-10,9.859014309441604e-09,7.352802299518917e-08,7.338612477515224e-12,6.160393951526205e-13,1.273886786099406e-15,2.3853037511255706e-07,1.73774455245339e-07,8.742506206836095e-08,7.586761914817146e-15,1.658984238978411e-13,4.8370373022591546e-14,1.4039208173589006e-10,2.2957833327822263e-12,2.1379436756677066e-16,8.690228642579101e-08,6.440829326274588e-13,7.994016853139769e-09,5.959539336073593e-09,5.3722164212736615e-11,2.7494938805717944e-14,2.7122017800888664e-09,2.979824646272436e-10,1.9898561839248196e-05,1.4150440359287508e-10
0.003432010441164827,0.06784516728457474,3.76,0.0,0.2725809820162091,0.7705010037253237,0.22143831344961057,0.0,1.4698545280083976e-06,0.03426646166837855,3.1506756383293565e-07,0.00022707721821715998,2.362539589499771e-12,7.379601191862592e-15,2.4910980616805274e-07,2.3320483237888663e-07,0.004554272699041871,0.012550414766027975,0.00014205350324465223,1.0122147533551442e-08,9.875836473174556e-07,6.874685724032214e-05,0.2090045588573051,0.0007452947593717372,0.012805002293228911,6.230837941014526e-06,0.00016434925159608465,0.0031668542309585173,1.3304316962467979e-09,4.179637438050353e-07,5.766179742330734e-05,2.5095245534767742e-05,0.002758847193042632,3.663236811494628e-09,4.5009940224078525e-07,4.8526760591044177e-08,6.791777472191048e-05,3.848616885445397e-10,3.879104034966449e-11,2.094506532203244e-07,1.3916484962829454e-08,9.855674633081766e-07,0.0005479460750854395,6.250453382366589e-09,1.0853971195965307e-07,4.853756389979943e-09,1.7561097669091423e-09,4.2809769377760105e-14,2.4832599508099717e-05,8.481248075644246e-14,9.703634563160474e-10,1.1701690972243154e-08,4.925833727109696e-10,3.315159029863005e-08,4.457680518584223e-05,2.3409187721025712e-11,8.776573871533282e-10,1.0300844596847723e-08,7.473563555775003e-08,7.467345489395853e-12,6.160456129262476e-13,1.2836574183372953e-15,2.4663074001647385e-07,1.8687906712745826e-07,8.987647558386033e-08,8.158961735535263e-15,1.7916861032923623e-13,5.053807961433841e-14,1.477835128862005e-10,2.3857783691236106e-12,2.237624413535891e-16,9.306065577840329e-08,6.981299073785513e-13,8.357108259322147e-09,5.830860160095041e-09,5.4742000708801335e-11,2.814796903709102e-14,2.7479675222745673e-09,2.936493585667564e-10,2.04426892256157e-05,1.5601362404303168e-10
