Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113)
1.737877260564263e-09,0.6209163172947035,3.76,0.0,0.6057599426950675,0.9995353862409314,2.7342866022207696e-15,0.0,3.4115209908313725e-13,1.917624191057293e-07,1.9145734281492464e-07,6.1416967020961234e-09,1.048948958727471e-15,1.7219895981763085e-15,3.0388050465264925e-10,3.0238679943176413e-10,7.04361898210321e-10,2.1857905391102525e-12,6.141589628532011e-09,2.124087987412026e-12,6.28496252960948e-13,3.937104070724738e-13,2.0383710321010111e-13,4.682664942946495e-20,3.351164024949656e-19,1.2187616457368915e-21,7.037971006268905e-10,1.5912533943311979e-19,2.869167813446457e-14,1.027156551969238e-25,4.3366900882422604e-13,4.8647767980069723e-14,7.40327076059636e-18,9.014809229840526e-20,1.4743101323688022e-16,5.528040779046264e-15,0.00046460731164226225,7.665986515988242e-17,7.45808526718046e-29,7.055157693452501e-20,1.0553032135090083e-21,2.821384391848918e-21,7.603779847348976e-18,3.444729400973692e-26,3.220519896401411e-28,1.4092574037960774e-26,2.1840030626313166e-28,7.663723087358554e-31,4.046190405026986e-31,5.768951071598188e-19,1.1791795195296018e-25,9.165882621203152e-22,9.778710924972393e-22,2.41339516675472e-24,7.15343139227025e-24,1.1767590697316445e-23,1.1335104767694843e-20,2.0322515552545044e-28,8.99034684876385e-27,2.2703017807471415e-20,4.911359274447465e-27,2.1957866351046034e-35,9.233035613261449e-24,9.159299205944614e-26,2.577196268856152e-28,3.3388353816848322e-34,4.456260041457787e-39,1.291946075090354e-32
1.7702301787780003e-09,0.6209163177093363,3.76,0.0,0.6057599389976895,0.9995350820266797,2.909781186169664e-15,0.0,3.568594952530718e-13,1.9533233663638178e-07,1.950158001792605e-07,6.256036298404148e-09,1.089878226534308e-15,1.758713858143262e-15,3.152791727678855e-10,3.1370177957932477e-10,7.174959900229207e-10,2.3098162944874845e-12,6.255912668700972e-09,2.243527792061807e-12,6.550294414268012e-13,4.0839555367564653e-13,2.1166477960303462e-13,5.0398480485809474e-20,3.482468851789021e-19,1.2878938689357823e-21,7.168991577926468e-10,1.6627340890459084e-19,2.960220033693574e-14,1.103854079922291e-25,4.49956386975132e-13,5.047573040071088e-14,7.82434928906589e-18,9.371082724343302e-20,1.5389891901796783e-16,5.736043986166896e-15,0.0004649114000814871,7.84500722544297e-17,7.944488857563087e-29,7.45598194996533e-20,1.115343609748223e-21,2.9843454079396623e-21,7.891005992673637e-18,3.7055784839956273e-26,3.4078828155006127e-28,1.489540673876992e-26,2.3136146241045322e-28,8.098899671085602e-31,4.360708877525817e-31,5.898252546118669e-19,1.2464262150947015e-25,9.688817891792757e-22,1.033426005449739e-21,2.5980072653744135e-24,7.56197460400149e-24,1.2442806477795386e-23,1.1919772801749973e-20,2.2278215011672937e-28,9.461651591394987e-27,2.3684777378991148e-20,5.3060043022076765e-27,2.336980391305584e-35,1.0119681190088906e-23,9.682619499033542e-26,2.875690603341846e-28,3.5950013510989492e-34,4.916317449194729e-39,1.4150538068170324e-32
1.8025830969917376e-09,0.6209163181239697,3.76,0.0,0.60575993530031,0.9995348043195272,3.0932874862466514e-15,0.0,3.7301542432458274e-13,1.98902254389466e-07,1.985740465702585e-07,6.370376912107247e-09,1.1315812767968756e-15,1.795438062546773e-15,3.268869452274826e-10,3.252228059901241e-10,7.306312671214677e-10,2.438436427667698e-12,6.370235686649748e-09,2.3673114315764566e-12,6.822131668560168e-13,4.233455756468786e-13,2.196445664791846e-13,5.4170621225814086e-20,3.6164927376180067e-19,1.3595913669451623e-21,7.300012123750739e-10,1.7361809113065136e-19,3.052181481478217e-14,1.184704693065467e-25,4.665436761731437e-13,5.23374017149948e-14,8.261094638984451e-18,9.734883627328748e-20,1.6051251805832502e-16,5.947905595578233e-15,0.00046518898121006297,8.024206271987841e-17,8.453489511873205e-29,7.87168650239917e-20,1.177619198806633e-21,3.1535547310078357e-21,8.183611845271001e-18,3.980862561392705e-26,3.6023213370689204e-28,1.57282161185687e-26,2.4485630219428713e-28,8.549663353940567e-31,4.693407889381125e-31,6.027592403771602e-19,1.3161932404922922e-25,1.0231391705122501e-21,1.0910431036974398e-21,2.7930066047383022e-24,7.985842404289374e-24,1.3143581882914444e-23,1.2522195816161633e-20,2.438136176123315e-28,9.947833085396887e-27,2.4687194635742818e-20,5.725167590023881e-27,2.484236072986319e-35,1.107296776963996e-23,1.022558595224109e-25,3.2024062313270604e-28,3.865651976807233e-34,5.416838928770129e-39,1.547308320472999e-32
1.834936015205475e-09,0.6209163185386036,3.76,0.0,0.6057599316029292,0.9995345508088386,3.285032497115026e-15,0.0,3.8962557128232796e-13,2.0247217237389332e-07,2.0213208200024583e-07,6.48471857703291e-09,1.1740570063331049e-15,1.832161947566331e-15,3.3870378105226526e-10,3.369497835372881e-10,7.437677510520468e-10,2.571733756005314e-12,6.484558686711793e-09,2.495512812146148e-12,7.10053242793207e-13,4.3856026190578195e-13,2.277766495894652e-13,5.815040317035252e-20,3.7532464527269186e-19,1.4339008226434446e-21,7.431032643741676e-10,1.8116174171583914e-19,3.1450338199820944e-14,1.2698500925252125e-25,4.834308586042062e-13,5.4232781770040594e-14,8.713792654356702e-18,1.0106245689941027e-19,1.6727187829577504e-16,6.16362690595926e-15,0.0004654423656629591,8.203574201873382e-17,8.985740678305893e-29,8.302541097866449e-20,1.242170834814091e-21,3.3291365044877278e-21,8.481600368189116e-18,4.271095288005413e-26,3.8039645668233225e-28,1.6591555939267963e-26,2.5889841064714166e-28,9.016252663638476e-31,5.0449945099184456e-31,6.156966753948546e-19,1.38852804524194e-25,1.0793978590655005e-21,1.1507597457589939e-21,2.998775058867617e-24,8.425321176210079e-24,1.3870407044333886e-23,1.3142516908033402e-20,2.664010758477216e-28,1.0449043322630081e-26,2.5710202761212992e-20,6.169976806639801e-27,2.637686541622645e-35,1.2096561118385018e-23,1.0788566593883585e-25,3.559431663758224e-28,4.151325029701531e-34,5.960801613302013e-39,1.689203271083631e-32
1.8672889334192123e-09,0.6209163189532381,3.76,0.0,0.6057599279055469,0.9995343193853962,3.4852460714782527e-15,0.0,4.066956174839378e-13,2.060420905987252e-07,2.0568990648155934e-07,6.599061326904874e-09,1.2173043108389182e-15,1.868885284667023e-15,3.5072963925507396e-10,3.4888261712226334e-10,7.569054633565464e-10,2.70979105858912e-12,6.598881672967683e-09,2.6282056515964627e-12,7.385554812721531e-13,4.5403940161016453e-13,2.3606121101159577e-13,6.23452881380741e-20,3.892740767883065e-19,1.510868916697152e-21,7.562053137899236e-10,1.8890671676951928e-19,3.238759083436392e-14,1.3594339844905576e-25,5.006179164401477e-13,5.6161870414208194e-14,9.18272916220257e-18,1.0485202617766349e-19,1.7417706058939108e-16,6.383209242441118e-15,0.0004656736626577427,8.383102387131751e-17,9.541904314192757e-29,8.748815408287992e-20,1.3090393722202285e-21,3.511215228454976e-21,8.784974524276319e-18,4.57679867314152e-26,4.0129417073451937e-28,1.7485980250676592e-26,2.7350158329891285e-28,9.498904972166418e-31,5.416190957742737e-31,6.286372103817955e-19,1.4634781616316756e-25,1.137695414278284e-21,1.2126132783607244e-21,3.2157013500019464e-24,8.880697529089874e-24,1.46237729083593e-23,1.3780874974298155e-20,2.9062896384281013e-28,1.096543158998178e-26,2.675373397314151e-20,6.641596779648251e-27,2.7974647840622786e-35,1.319425705862502e-23,1.1371929774111786e-25,3.948968451097347e-28,4.45256821056899e-34,6.551359444553946e-39,1.841249176027678e-32
1.8996418516329497e-09,0.620916319367873,3.76,0.0,0.6057599242081629,0.9995341081238428,3.694160918256311e-15,0.0,4.2423124066155065e-13,2.096120090731729e-07,2.0924752002654538e-07,6.713405195364748e-09,1.2613220852431157e-15,1.905607875857493e-15,3.6296447884134367e-10,3.6102121167530965e-10,7.700444255726563e-10,2.852691076257349e-12,6.713204649267138e-09,2.7654634797826014e-12,7.677256928163579e-13,4.697827841562701e-13,2.444984292253579e-13,6.676286816991048e-20,4.034986454342966e-19,1.5905423275893144e-21,7.693073606223376e-10,1.9685537290564176e-19,3.3333396696314106e-14,1.4536020635453686e-25,5.181048318393953e-13,5.812466749702717e-14,9.668189972544141e-18,1.087178807092735e-19,1.8122811933830932e-16,6.606653956607195e-15,0.0004658847975520525,8.562782953371875e-17,1.012265088058761e-28,9.210779030565575e-20,1.378265665801893e-21,3.699915759594719e-21,9.093737276183123e-18,4.898503051555559e-26,4.229382062621456e-28,1.8412043394529235e-26,2.886798299717099e-28,9.997856515599702e-31,5.80773471345308e-31,6.415805317617313e-19,1.5410912064397546e-25,1.1980695052376024e-21,1.2766410364398706e-21,3.444181046195545e-24,9.35225829849444e-24,1.540417123536084e-23,1.443740480026405e-20,3.1658469116192576e-28,1.1497144531797598e-26,2.781771963784538e-20,7.141230378358963e-27,2.9637039104049786e-35,1.436998359871513e-23,1.1976044164897954e-25,4.373335116157444e-28,4.769939156837226e-34,7.191851064883807e-39,2.0039736596251983e-32
1.9643476880604244e-09,0.6209163201971443,3.76,0.0,0.6057599168133905,0.999533739212973,4.139039534885174e-15,0.0,4.607219107557752e-13,2.1675184680850653e-07,2.1636211435696447e-07,6.942096422316257e-09,1.3516646213251507e-15,1.9790501585565187e-15,3.880609381524229e-10,3.8591530355364623e-10,7.963261858694769e-10,3.153350029035212e-12,6.94185058635579e-09,3.0539672842907583e-12,8.280932696468905e-13,5.02061436552679e-13,2.618315323946067e-13,7.629713224975617e-20,4.327775028720134e-19,1.758191803075332e-21,7.955114465371239e-10,2.1337315740251797e-19,3.52499817569056e-14,1.656283404549394e-25,5.53978163898784e-13,6.215138638221449e-14,1.0689827655741465e-17,1.166797896699578e-19,1.9576805471528307e-16,7.065136056586971e-15,0.00046625345446860166,8.922573123847018e-17,1.1360617130142722e-28,1.0182852224243989e-19,1.5239549422814444e-21,4.097683452993661e-21,9.727440417079866e-18,5.592077582443222e-26,4.685170159909685e-28,2.0361305030307598e-26,3.2081867885684993e-28,1.1045596667825468e-30,6.65489107171105e-31,6.67474437307578e-19,1.7044969811962202e-25,1.3251985382296279e-21,1.4113685098533856e-21,3.9374171406402444e-24,1.034508156027537e-23,1.7048036386613688e-23,1.5805498828728097e-20,3.7404444991628214e-28,1.2607118166994058e-26,3.000677612673961e-20,8.229545549037987e-27,3.316097860849828e-35,1.6971914158942396e-23,1.3248002875064395e-25,5.336441218140072e-28,5.455344618943272e-34,8.636963278754938e-39,2.3636558461869145e-32
2.0225829408451517e-09,0.6209163209434904,3.76,0.0,0.6057599101580897,0.9995334600593404,4.571581592276988e-15,0.0,4.952126719356107e-13,2.2317770171945154e-07,2.2276452797613496e-07,7.147922688614038e-09,1.435596819064655e-15,2.045144167516991e-15,4.1136205647478886e-10,4.0902273562227193e-10,8.199842608144641e-10,3.4413344455746205e-12,7.147631930251283e-09,3.329966786655468e-12,8.847668169487706e-13,5.3201382634387e-13,2.779551308930006e-13,8.571841395924597e-20,4.60080250321623e-19,1.918796749448524e-21,8.190951150253626e-10,2.289594046255207e-19,3.700246637026163e-14,1.8558762692210674e-25,5.87289496382555e-13,6.589071475131794e-14,1.1668681582851395e-17,1.241097708095677e-19,2.093533264095104e-16,7.49099337892421e-15,0.00046653237881887815,9.246839647149638e-17,1.2565760332089039e-28,1.1114078611402036e-19,1.6635486793268345e-21,4.479580820118471e-21,1.031623195891689e-17,6.27650782061032e-26,5.122203014327427e-28,2.2229412585218254e-26,3.5185546397501135e-28,1.2046653426932037e-30,7.49463454664232e-31,6.9078594579676565e-19,1.8611488758979763e-25,1.4470966749184011e-21,1.5404333898888472e-21,4.424950688682518e-24,1.1296855366536708e-23,1.862491603311656e-23,1.710020188386464e-20,4.326068954625761e-28,1.3659923997295856e-26,3.20461787159159e-20,9.317713773466782e-27,3.6566864609089595e-35,1.9622703456946866e-23,1.4467439960200316e-25,6.348151897182667e-28,6.133164396343746e-34,1.014590511923502e-38,2.729542485384866e-32
2.080818193629879e-09,0.6209163216898383,3.76,0.0,0.6057599035027835,0.9995332231369125,5.036065213854253e-15,0.0,5.313000370779914e-13,2.2960355758920705e-07,2.291662583539925e-07,7.35375310048523e-09,1.5220081465798462e-15,2.1112336965129204e-15,4.3533963665285984e-10,4.327953560700065e-10,8.436467202353018e-10,3.746294297782992e-12,7.3534132931553575e-09,3.6218918390859854e-12,9.436948932798795e-13,5.628190985635183e-13,2.94575956309649e-13,9.59852430394977e-20,4.882911958984642e-19,2.0888927693814088e-21,8.426787751435136e-10,2.452422516533122e-19,3.878008451003867e-14,2.0726768902110974e-25,6.215720893601588e-13,6.973925616868246e-14,1.270551838937269e-17,1.3179213031285035e-19,2.2341184330522383e-16,7.929387033777955e-15,0.0004667690712790752,9.571505479818524e-17,1.3861367240386017e-28,1.2100327729630046e-19,1.8114169356483525e-21,4.884890909449272e-21,1.0922528617510285e-17,7.021406541016735e-26,5.585432591083609e-28,2.4208664848585897e-26,3.8498356433728156e-28,1.3104143398017131e-30,8.41248239998568e-31,7.141028884548774e-19,2.0271732383273299e-25,1.5763139693017007e-21,1.6771228549305036e-21,4.956381781641977e-24,1.2305537888370399e-23,2.0297065862899456e-23,1.8455698682607663e-20,4.982679012824411e-28,1.4764547961366748e-26,3.4150757510778235e-20,1.0517187760958954e-26,4.020283907557679e-35,2.2593665722487236e-23,1.5759859261760605e-25,7.51454437779763e-28,6.872365383870232e-34,1.1877880737350165e-38,3.139040717440408e-32
2.139053446414606e-09,0.6209163224361883,3.76,0.0,0.6057598968474719,0.9995330220489763,5.5339505941971595e-15,0.0,5.690169878478114e-13,2.3602941447685665e-07,2.3556730556281782e-07,7.55958785338525e-09,1.6108921634822508e-15,2.177318265760599e-15,4.5999343941077123e-10,4.5723261155310576e-10,8.673136895879356e-10,4.068710749059283e-12,7.55919469144952e-09,3.930164522725189e-12,1.0049113310853642e-12,5.944760336351403e-13,3.116949288264885e-13,1.0714659501637923e-19,5.174166233319213e-19,2.268752016630695e-21,8.66262426891556e-10,2.6223546047287474e-19,4.058193173945017e-14,2.3076047090653263e-25,6.568258383843402e-13,7.369700979167829e-14,1.3802004303254674e-17,1.3972881492389238e-19,2.37943753039179e-16,8.380325860000694e-15,0.00046696992856156186,9.896544483953206e-17,1.5251654599461929e-28,1.3143169178553655e-19,1.967797989178449e-21,5.314354775605938e-21,1.154634766413745e-17,7.830163945732324e-26,6.075617026584809e-28,2.6302305828118526e-26,4.202929322486167e-28,1.4219405162018407e-30,9.413302881074898e-31,7.374243240587043e-19,2.202851051136234e-25,1.713074500203723e-21,1.821654216484865e-21,5.534264589701332e-24,1.3372810129900748e-23,2.2067383181268497e-23,1.9872637654576464e-20,5.716511177103855e-28,1.592175754965604e-26,3.6320093227759494e-20,1.1836478820326455e-26,4.4076707498088043e-35,2.591276703554344e-23,1.7127422509578567e-25,8.853910707600726e-28,7.676559904423449e-34,1.3860164862515882e-38,3.5958778308545125e-32
2.1972886991993334e-09,0.6209163231825401,3.76,0.0,0.6057598901921543,0.9995328513692175,6.066727766105301e-15,0.0,6.083964679913338e-13,2.4245527244302535e-07,2.419676696749541e-07,7.765427143080444e-09,1.702242437130891e-15,2.2433975047216482e-15,4.853232254366546e-10,4.823339490655088e-10,8.909852942842006e-10,4.4090645624049825e-12,7.764976140295314e-09,4.255204976715766e-12,1.0684499470065353e-12,6.269834145135684e-13,3.2931293635832977e-13,1.1925280647547152e-19,5.474628169649524e-19,2.4586466243476363e-21,8.898460702694699e-10,2.799527983501232e-19,4.240713631510457e-14,2.561598758555668e-25,6.930506389187228e-13,7.776397478605476e-14,1.4959805373189564e-17,1.479217666897344e-19,2.529491692207236e-16,8.843818974065911e-15,0.00046714037698084444,1.0221934490660897e-16,1.6740927856296985e-28,1.4244171784351548e-19,2.1329301219373425e-21,5.768717214404184e-21,1.2187706368153353e-17,8.706255394301244e-26,6.59351568468667e-28,2.851358291764445e-26,4.578760707946955e-28,1.5393766359999853e-30,1.0502133975094636e-30,7.607494778350313e-19,2.388464320939499e-25,1.857603760783236e-21,1.9742446625596526e-21,6.161224956272459e-24,1.4500355469423155e-23,2.3938773793016437e-23,2.1351630533788072e-20,6.5341528042509635e-28,1.713229710236747e-26,3.8553763849754683e-20,1.3284572065978936e-26,4.819628725430394e-35,2.960952872028349e-23,1.857229481085191e-25,1.0386105988387663e-27,8.549465129322323e-34,1.6122682619510256e-38,4.103979630331063e-32
2.2555239519840606e-09,0.620916323928894,3.76,0.0,0.6057598835368309,0.9995327064939062,6.635916566288702e-15,0.0,6.494713833724967e-13,2.4888113154987274e-07,2.483673507627995e-07,7.971271165826288e-09,1.7960525445146344e-15,2.3094711268132274e-15,5.113287553911092e-10,5.080988159458769e-10,9.146616596918174e-10,4.7678361006902255e-12,7.970757653819684e-09,4.5974314055439795e-12,1.1343445418933246e-12,6.603400266925202e-13,3.4743083573910917e-13,1.323555736657159e-19,5.784360617784314e-19,2.658848705639392e-21,9.134297052772362e-10,2.9840803782598593e-19,4.425485800814434e-14,2.83561737057423e-25,7.302463863481866e-13,8.194015032533906e-14,1.6180587468468448e-17,1.5637292297832684e-19,2.6842817662887617e-16,9.31987577002962e-15,0.0004672850202668977,1.0547656693844999e-16,1.8333580998174608e-28,1.5404903603165915e-19,2.307051620202652e-21,6.2487267623485896e-21,1.2846621997028004e-17,9.653240891670272e-26,7.139889158519434e-28,3.084574697334543e-26,4.978281048045683e-28,1.6628543816995624e-30,1.168418578938292e-30,7.84077711838589e-19,2.5842961106790444e-25,2.0101287237751907e-21,2.135111257724878e-21,6.839960352762861e-24,1.5689859659226975e-23,2.5914151991495756e-23,2.289325375135467e-20,7.442551255482912e-28,1.839688880590982e-26,4.0851345570758295e-20,1.48709450044055e-26,5.256940746389408e-35,3.3715066461938273e-23,2.0096644649919361e-25,1.2132633003409318e-27,9.494903205467798e-34,1.869819938583672e-38,4.6674747811638217e-32
2.313759204768788e-09,0.6209163246752499,3.76,0.0,0.6057598768815011,0.9995325835166023,7.243066601092512e-15,0.0,6.922746020097655e-13,2.553069918610858e-07,2.547663488988008e-07,8.177120118517394e-09,1.892316073700635e-15,2.3755389098810147e-15,5.380097899149949e-10,5.345266598839933e-10,9.383429111343848e-10,5.14550532692047e-12,8.176539245272107e-09,4.957260086361126e-12,1.2026289008163235e-12,6.945446582120457e-13,3.6604945386484765e-13,1.4650795110939947e-19,6.103426434157541e-19,2.869630354135604e-21,9.370133319148367e-10,3.176149567126222e-19,4.6124286968479985e-14,3.1306378884783857e-25,7.684129759883443e-13,8.622553559032661e-14,1.746601627885451e-17,1.650842164965117e-19,2.8438083561560397e-16,9.80850591948042e-15,0.0004674077648597965,1.0873695136616915e-16,2.0034096386454339e-28,1.6626931924544037e-19,2.490400774685068e-21,6.755135696145491e-21,1.3523111816384255e-17,1.067476458320981e-25,7.715499267204959e-28,3.330205239001562e-26,5.4024685166305825e-28,1.7925043650123372e-30,1.2964842991569083e-30,8.074085005795509e-19,2.790630571953119e-25,2.170877907869292e-21,2.304470943173876e-21,7.573239833371586e-24,1.694301082542328e-23,2.7996440547701214e-23,2.4498049777001255e-20,8.44902301192551e-28,1.9716233655970487e-26,4.321241359204446e-20,1.660558647786229e-26,5.720390887062437e-35,3.8262129195962536e-23,2.1702643888041683e-25,1.4116728898756457e-27,1.0516801382448121e-33,2.1622519470400733e-38,5.290699099823992e-32
