Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134)
0.00011191633088523893,0.0970658696686129,3.76,0.0,2.8375540149799892e-11,0.2640941794713898,0.35747986504304796,0.0,0.005102525408626333,0.759629698889682,1.3742243075030083e-11,1.380446688337333e-10,3.517861049381146e-17,1.1908592959665752e-18,0.00010415183200785875,2.6568195765299574e-08,0.0005849354788584379,0.3661653711480857,6.250356150445587e-05,2.365360849105505e-05,0.0006495097355095681,8.594477914231779e-14,0.36068954461012126,7.519989798561438e-09,1.2455034371414795e-18,1.588245156618549e-17,2.885013441076614e-07,1.1311926508067306e-15,8.959575519048126e-10,3.2152780862454644e-21,2.7406865342576283e-08,2.643565664768031e-06,0.012864820097100757,1.724498660061617e-20,7.118041823095819e-09,1.0531882518269329e-07,0.00048546867285494333,1.8737758018895812e-10,1.2593438544346402e-19,4.710334454066113e-19,1.4449984291751465e-19,4.930949817035955e-18,4.13516252146929e-18,2.337970414576035e-22,2.769205188312801e-21,3.574768372301098e-22,1.062085990541832e-22,2.3892039283027484e-24,6.798892769787345e-12,9.390452748692187e-15,1.0604720829948729e-09,1.1430530060999011e-07,7.578691428075974e-19,6.719539283988807e-18,1.912660678985773e-14,9.989199436153655e-20,1.7666058579165984e-07,7.202097067802593e-21,0.001592832138118956,7.687137867910288e-09,2.6359709632328337e-09,5.309010216982051e-20,1.8869606281724366e-09,5.781010385517876e-19,1.3107050836286232e-12,5.105196436115142e-25,1.9658310113888568e-18,4.014538913507329e-25,1.449272742200444e-17,1.3974613749245903e-10,2.2791003468542978e-23,1.320660458568968e-15,9.876958955534614e-19,1.4305289198065401e-07,9.031924721150244e-09
0.00011323145474967504,0.0970634315409728,3.76,0.0,2.8181390714544845e-11,0.2639696276583957,0.35750922862272,0.0,0.005064999336231166,0.7596384565135612,1.3742099734473904e-11,1.334977775778112e-10,3.4134480686140763e-17,1.1623457968595769e-18,0.00010166928773246186,2.6358673052059955e-08,0.0005752277009759047,0.3664356531195893,6.136291998297654e-05,2.3477976524881224e-05,0.0006393050948261823,8.307040574872751e-14,0.36068868383668656,7.4037677932118996e-09,1.184919151490722e-18,1.503343652598805e-17,2.837941832135e-07,1.1209946228349999e-15,8.746237366179951e-10,3.0420579478427506e-21,2.6808679907855818e-08,2.6055117269902068e-06,0.0126022500761306,1.6894185826103063e-20,7.006296708905362e-09,1.0564291882393048e-07,0.0004852397162876151,1.8443584359828032e-10,1.2511041663679739e-19,4.557280353640855e-19,1.3980593660422948e-19,4.7708579506766216e-18,4.0490356336343356e-18,2.2610539238236475e-22,2.638189591974242e-21,3.398707189777138e-22,1.0096772869775972e-22,2.2947293607906903e-24,6.5080808660803854e-12,9.240384157505406e-15,1.0153271377154288e-09,1.117270047636319e-07,7.4188614439417435e-19,6.336210132129892e-18,1.8515577768058117e-14,9.78081828799833e-20,1.7247144668112406e-07,6.7881346399042e-21,0.0015859933659096866,7.630838710495367e-09,2.575159344239109e-09,5.3091175342218775e-20,1.856363493335744e-09,3.9122979679954534e-17,1.2888758938644473e-12,8.517710484903565e-22,-3.686476479185178e-17,3.783902926512812e-25,1.0182035894050373e-17,1.3651940316201962e-10,1.612645068398393e-23,1.2350396309488063e-15,8.658083668618416e-19,1.4305770604555743e-07,9.033812109806027e-09
0.00011454657861411114,0.09706106081317488,3.76,0.0,2.7999788252760986e-11,0.26384867793185884,0.3575380476452969,0.0,0.005028099207364798,0.7596469921718281,1.3742273663669334e-11,1.2915794089815984e-10,3.313264787879464e-17,1.1349927307048024e-18,9.926786653481691e-05,2.6153017093148483e-08,0.0005657662577418753,0.36669831444668527,6.02523518414744e-05,2.330530083143925e-05,0.0006293604719436308,8.032878119834088e-14,0.36068789259160405,7.290346532961964e-09,1.1278770283053221e-18,1.423744598270839e-17,2.7920644257503487e-07,1.1110303750010933e-15,8.539862560621847e-10,2.879751454146821e-21,2.622872210685029e-08,2.5683518455625933e-06,0.012347151481678096,1.6556541446987734e-20,6.897392474314241e-09,1.059640511924771e-07,0.0004850173812353659,1.8156889749794076e-10,1.2432697952264467e-19,4.410722768865871e-19,1.3531116941879702e-19,4.617553480722129e-18,3.973420309629615e-18,2.187448755901417e-22,2.509298192329645e-21,3.209205750052844e-22,9.534351816105561e-23,2.1973516366359497e-24,6.232607213006159e-12,9.094168266022374e-15,9.72467517371321e-10,1.0923184367212326e-07,7.145083129410166e-19,5.976197386827473e-18,1.7929258604591376e-14,9.4186010680329e-20,1.68418576763497e-07,6.399749706474411e-21,0.0015792339128394375,7.575473362661784e-09,2.516250941972017e-09,5.3092232458006797e-20,1.8265488797063058e-09,-1.8616126295454365e-17,1.2676251584249672e-12,-3.796270594436707e-22,2.0581799328024593e-17,3.5675147402046265e-25,7.15873623616885e-18,1.3339373090932178e-10,1.1445760589616177e-23,1.1558082059430805e-15,9.038911359839432e-19,1.430624098055411e-07,9.035596541252026e-09
0.00011586170247854725,0.0970587550630943,3.76,0.0,2.7830141863200418e-11,0.26373119786300214,0.3575663371842215,0.0,0.004991809371200031,0.7596553136686175,1.3742754421262007e-11,1.2501406766510715e-10,3.217103913747515e-17,1.1087432831901988e-18,9.694426058874625e-05,2.5951116715170348e-08,0.000556542984493052,0.3669536320540935,5.917085030588282e-05,2.3135506809712247e-05,0.0006196669306882366,7.77126738945393e-14,0.36068716781835936,7.179638014238048e-09,1.0741401779904093e-18,1.3490746516136772e-17,2.7473415684315503e-07,1.1012929495247411e-15,8.340167545192956e-10,2.727582472642105e-21,2.5666295395322335e-08,2.532057553023446e-06,0.012099252052374613,1.6231427804075757e-20,6.791231829113493e-09,1.0628225805798935e-07,0.0004848014242616372,1.7877418045906007e-10,1.2358192771810517e-19,4.270326377817043e-19,1.310052013519586e-19,4.4706822682133194e-18,3.863479029132501e-18,2.1169794731496073e-22,2.3934793429265655e-21,3.122007436186046e-22,9.274998748619905e-23,2.133455753075536e-24,5.97152023933842e-12,8.951672477889309e-15,9.317598789634407e-10,1.0681647694196836e-07,6.84636857410466e-19,5.6388785435678855e-18,1.736646259411098e-14,9.020406014385481e-20,1.644964452265282e-07,6.036114209861889e-21,0.001572552186160032,7.521018657882103e-09,2.4591724283871303e-09,5.309327392466611e-20,1.7974910625082878e-09,-6.77416912608485e-17,1.2469329283771257e-12,-1.490343419351826e-21,6.926352015780065e-17,3.3649137615167703e-25,5.034139051254827e-18,1.3036522397284627e-10,8.149169393183163e-24,1.0824018892981446e-15,1.013459997651663e-18,1.430670069384231e-07,9.037282525460163e-09
0.00011717682634298336,0.09705651197558718,3.76,0.0,2.7671892698409755e-11,0.263617060934472,0.3575941117542521,0.0,0.004956114709960766,0.7596634284782436,1.3743531818741897e-11,1.2105574634994662e-10,3.12477005612276e-17,1.0835438991065593e-18,9.469532304349137e-05,2.5752865223351788e-08,0.0005475500488656828,0.36720187057741166,5.8117449437296366e-05,2.2968522421479213e-05,0.000610215921247314,7.521530412136205e-14,0.36068650660096907,7.071557615528056e-09,1.0234895069637242e-18,1.2789895632604492e-17,2.7037352251977025e-07,1.0917756322620653e-15,8.146882540840254e-10,2.584836039147675e-21,2.512073514421702e-08,2.4966015307289957e-06,0.011858291629680584,1.5918254663119653e-20,6.687721670338267e-09,1.0659757424974188e-07,0.0004845916127965218,1.7604924129866814e-10,1.2287324455005494e-19,4.1357804741040613e-19,1.268785516327569e-19,4.329922458669378e-18,3.7656855641232005e-18,2.049486239442048e-22,2.2952609091930322e-21,3.0318667788028924e-22,9.004252833064699e-23,2.0711396897566385e-24,5.723935887922189e-12,8.81276991398847e-15,8.930796640433223e-10,1.0447772428761236e-07,6.851045739856958e-19,5.3281924964511225e-18,1.682606842175938e-14,9.032185312704775e-20,1.606997891051774e-07,5.70097264512215e-21,0.0015659466382363179,7.467452210996744e-09,2.4038537919970715e-09,5.309430013355322e-20,1.7691653494841538e-09,9.163652498000088e-17,1.2267801054482964e-12,1.9478890681364238e-21,-9.013470774342856e-17,3.178185108992105e-25,3.539056555874591e-18,1.2743016198807934e-10,5.822190465333022e-24,1.0143212542607155e-15,7.40096388706957e-19,1.4307150096616401e-07,9.038874357109337e-09
0.00011849195020741946,0.09705432933689201,3.76,0.0,2.752451162360628e-11,0.2635061462297285,0.3576213853372698,0.0,0.0049210006157663026,0.7596713437615679,1.3744595907990939e-11,1.1727320838042092e-10,3.036078945608061e-17,1.059344067922454e-18,9.251805893893628e-05,2.5558160167992016e-08,0.0005387799348402984,0.3674432830071139,5.709122208976636e-05,2.2804278079111018e-05,0.0006009992600693005,7.283031801809046e-14,0.3606859061567124,6.966023944638309e-09,9.757222201688012e-19,1.2131716622133875e-17,2.661208901503867e-07,1.0824720160148369e-15,7.959750770434805e-10,2.450853009382204e-21,2.4591406925399852e-08,2.461957552981504e-06,0.011624021522849831,1.5616466412529552e-20,6.5867728655475785e-09,1.0691003369119488e-07,0.000484387724565785,1.7339173337345932e-10,1.221990341145307e-19,4.00679749863446e-19,1.2292255674104268e-19,4.194983307873192e-18,3.7534882058988236e-18,1.98482413220334e-22,2.1833372168155087e-21,2.740308987675764e-22,8.138990806778979e-23,1.94640484280343e-24,5.489032283723939e-12,8.67733911657116e-15,8.56310455920903e-10,1.0221255663093299e-07,6.761200203226967e-19,5.036363967461782e-18,1.6307016122503178e-14,8.920151286151492e-20,1.570235982415577e-07,5.386454527204596e-21,0.0015594157648876287,7.414752384646491e-09,2.350228167444935e-09,5.3095311460754053e-20,1.7415480303885271e-09,1.08488463209381e-16,1.2071483976621675e-12,2.423288369340234e-21,-1.0667206500619585e-16,3.0029438564907745e-25,2.488275315852121e-18,1.245849919145208e-10,4.180329364509481e-24,9.511212850242955e-16,5.517766240404812e-19,1.4307589526279204e-07,9.040376127196163e-09
0.00011980707407185557,0.09705220502936837,3.76,0.0,2.738749858954481e-11,0.26339833814108415,0.3576481714066923,0.0,0.004886452968586386,0.7596790663814317,1.3745936997674483e-11,1.1365728179333826e-10,2.9508567082967964e-17,1.0360961255608832e-18,9.04096167124862e-05,2.5366903125320934e-08,0.0005302254276322922,0.36767811129368544,5.609127811229144e-05,2.2642706538855485e-05,0.0005920091110513159,7.05517568248829e-14,0.36068536382928557,6.862958693546592e-09,9.306503581371835e-19,1.1513276638307254e-17,2.6197275693520664e-07,1.0733759515422249e-15,7.778527733026397e-10,2.3250253818844446e-21,2.4077704920404606e-08,2.428100433689343e-06,0.01139620391225545,1.53255390168588e-20,6.488300050005456e-09,1.0721966943397412e-07,0.00048418954705416824,1.707994092394351e-10,1.2155751320200483e-19,3.8830926417660974e-19,1.1912832189258905e-19,4.065557001086772e-18,3.672416599823594e-18,1.922841842958545e-22,2.0652109627426724e-21,2.6104387600286427e-22,7.757777181680997e-23,1.872207801067613e-24,5.2660444283469054e-12,8.545263771874494e-15,8.213433863970475e-10,1.0001808777488905e-07,6.063394474617747e-19,4.752773593171874e-18,1.580830332151622e-14,7.983360382732491e-20,1.5346310122351505e-07,5.0818145061056205e-21,0.0015529581038043793,7.362898257288062e-09,2.298231675038289e-09,5.309630826788341e-20,1.714616331786116e-09,-2.7235129811397e-16,1.1880202791807356e-12,-5.855073232456483e-21,2.734574069864048e-16,2.833206613650268e-25,1.7508289790994643e-18,1.2182631949274157e-10,3.022294162311078e-24,8.92402140010494e-16,1.2155317511151655e-18,1.4308019306185934e-07,9.04179173392588e-09
0.00012112219793629168,0.09705013702655911,3.76,0.0,2.726038091537183e-11,0.2632935260951454,0.3576744829503063,0.0,0.0048524581157072125,0.7596866029172151,1.3747545654631518e-11,1.1019933356131361e-10,2.8689391928574357e-17,1.0137550702937455e-18,8.836728024395164e-05,2.5178999494141965e-08,0.0005218795994346181,0.3679065869164882,5.511676275543174e-05,2.248374280140757e-05,0.0005832379677809357,6.837401956816483e-14,0.36068487708235436,6.762286501638008e-09,8.88099685818864e-19,1.093186673280861e-17,2.579257597709624e-07,1.0644813782863545e-15,7.602980523977065e-10,2.2067920550251252e-21,2.3579050433400953e-08,2.3950059761515105e-06,0.01117461128851536,1.5044975250634802e-20,6.39222143515847e-09,1.0752651369063209e-07,0.00048399687700068295,1.6827011560903023e-10,1.2094700378300355e-19,3.7643945696058414e-19,1.1548729610241602e-19,3.941345119613976e-18,3.436589543887587e-18,1.8633933576530118e-22,2.009514725589789e-21,2.891341506465714e-22,8.585979101247125e-23,1.9314838058731973e-24,5.054259778482397e-12,8.41643244868159e-15,7.880765915119048e-10,9.789156659722471e-08,5.954088608103591e-19,4.495438861242445e-18,1.5328981726601027e-14,7.833769210571294e-20,1.5001375221227888e-07,4.804823750088672e-21,0.0015465722330359026,7.311869593406495e-09,2.247803269304767e-09,5.309729090283326e-20,1.688348376091047e-09,-1.0491701683092346e-16,1.1693789537748537e-12,-2.464550554660132e-21,1.0519243879244978e-16,2.678873283482772e-25,1.2329558025380987e-18,1.191509011818138e-10,2.203506070512262e-24,8.378026516410116e-16,1.2133859914339604e-18,1.4308439746346262e-07,9.043124892987803e-09
0.00012243732180072778,0.09704812338854577,3.76,0.0,2.7142709398105617e-11,0.2631916042948022,0.35770033249193,0.0,0.004819002852290792,0.7596939596785801,1.3749412662803712e-11,1.0689124105320964e-10,2.7901713475940965e-17,9.922783916336097e-19,8.63884613863951e-05,2.4994358305032453e-08,0.0005137357959784323,0.36812893141878966,5.4166854949536726e-05,2.232732401776924e-05,0.0005746786367889909,6.629184229450158e-14,0.3606844434934763,6.663934825993513e-09,8.47908755119952e-19,1.0384982202163516e-17,2.539766686871151e-07,1.0557825028559454e-15,7.432887196529583e-10,2.0956346890422452e-21,2.309489046379371e-08,2.362650926530061e-06,0.01095902592501516,1.4774305690822858e-20,6.2984586278656e-09,1.0783059786447724e-07,0.00048380951992432373,1.658017885915066e-10,1.2036592574411707e-19,3.6504827749578255e-19,1.1199327755404384e-19,3.822152493551765e-18,3.466914443589799e-18,1.8063791541128773e-22,1.9550800364627113e-21,2.578791318043329e-22,7.64899434568246e-23,1.8063274912776252e-24,4.853014761644243e-12,8.290738351930507e-15,7.564147116446061e-10,9.583036971095096e-08,6.998007763432387e-19,4.274254575280488e-18,1.4868153847798655e-14,9.253166324861872e-20,1.466712185626572e-07,4.5653130647311474e-21,0.0015402567695456232,7.261646815295138e-09,2.198884595606712e-09,5.30982597004731e-20,1.6627231380127446e-09,7.204946071293296e-16,1.1512083174057438e-12,1.560011669519834e-20,-7.183849949397779e-16,2.5454148813872606e-25,8.692362248149076e-19,1.1655563652770163e-10,1.6229377018992921e-24,7.869959676003936e-16,-4.655169996640428e-19,1.4308851144085698e-07,9.044379147218864e-09
0.00012362093327872027,0.09704635605943633,3.76,0.0,2.7044528702335375e-11,0.2631022620496342,0.3577232120612625,0.0,0.004789343896372756,0.7597004320645553,1.3751306419007448e-11,1.0403577986865806e-10,2.7218519751891172e-17,9.736551689480512e-19,8.465979041991182e-05,2.4830898218856042e-08,0.0005065738145853576,0.36832397486080637,5.3332324497148306e-05,2.2188672763781047e-05,0.0005671506327315556,6.449550335370712e-14,0.3606840967987077,6.577344574476706e-09,8.136303355476336e-19,9.92038546778063e-18,2.505036291695066e-07,1.0481164967965936e-15,7.284291185380901e-10,2.0012460285175857e-21,2.2671101882825755e-08,2.334145081059467e-06,0.010769962843962352,1.4538802628236998e-20,6.215989926665859e-09,1.0810193907513169e-07,0.000483645287133979,1.636307834268764e-10,1.1986688707042388e-19,3.5518708067337333e-19,1.0896893288337267e-19,3.7189926041374355e-18,3.666461112187787e-18,1.7570596642769938e-22,1.8843585717637116e-21,2.466620892495176e-22,7.336737242801769e-23,1.801242802223455e-24,4.6803936997033626e-12,8.180211279668156e-15,7.292172782758108e-10,9.40290740096857e-08,6.32326259934666e-19,4.06292015186693e-18,1.4468517616494614e-14,8.355030747766522e-20,1.437508470357755e-07,4.3393288825757e-21,0.0015346319378116,7.217119674709227e-09,2.1561024410048004e-09,5.309912005424569e-20,1.6401932224699909e-09,4.149815764587957e-18,1.135244402455404e-12,5.326683525001453e-22,-1.1242691491198444e-18,2.419493624517332e-25,6.350612893067531e-19,1.1428597677791312e-10,1.2447807396948474e-24,7.442671434594361e-16,3.610782903468567e-19,1.4309213906793432e-07,9.04544330842359e-09
0.00012450465757017737,0.09704506346496916,3.76,0.0,2.69758116396366e-11,0.2630369867128495,0.3577400621861777,0.0,0.004767472356494489,0.7597051753547758,1.3752848248046449e-11,1.019757735060269e-10,2.672367850264511e-17,9.601691031713158e-19,8.340032067673466e-05,2.471049342750093e-08,0.0005013270743237822,0.36846656359153707,5.272148403737003e-05,2.2086437385653935e-05,0.0005616353056711584,6.320012626460659e-14,0.3606838638303494,6.513852662367943e-09,7.891427969922257e-19,9.589570912421117e-18,2.479593073636521e-07,1.0424911403113528e-15,7.176024814621113e-10,1.9340617982997425e-21,2.2361841981132114e-08,2.3132309697278335e-06,0.01063177731748378,1.436777270463938e-20,6.155567882933487e-09,1.083031030357412e-07,0.0004835252951796111,1.6204016213201802e-10,1.1950843118341681e-19,3.48053522928759e-19,1.0678082754118329e-19,3.644347323916287e-18,3.580412041763597e-18,1.7213888955984512e-22,1.842689516452256e-21,2.520165832480468e-22,7.479619160093809e-23,1.8004741286667537e-24,4.5564956567005165e-12,8.09924795045774e-15,7.096745135905035e-10,9.271630031683675e-08,5.549679503520377e-19,3.90437670956816e-18,1.4179101895474935e-14,7.293116222631057e-20,1.416229077590373e-07,4.169180084996966e-21,0.001530468152364833,7.184281821195354e-09,2.1249043914437365e-09,5.309975542132426e-20,1.623691906069204e-09,-1.9339974866699176e-16,1.1235591605316664e-12,-4.578328225292564e-21,1.9609018889579206e-16,2.324692336896168e-25,5.021940805540285e-19,1.1263089942813363e-10,1.0278343503856114e-24,7.140921163058187e-16,1.2611018978574275e-18,1.4309480252275125e-07,9.046199368698393e-09
0.00012538838186163448,0.09704379333015506,3.76,0.0,2.6910886256735826e-11,0.26297290265595324,0.35775671735155384,0.0,0.0047458299920024915,0.7597098442820605,1.3754496520102543e-11,9.997496551824932e-11,2.6241428210614878e-17,9.470286133892239e-19,8.216676790657478e-05,2.4591463035219865e-08,0.0004961643522130632,0.3686066222590549,5.212086570555545e-05,2.1985282315220315e-05,0.0005562078623527711,6.19424206923832e-14,0.36068365226843396,6.4513297263561426e-09,7.655559994682712e-19,9.271807020142392e-18,2.454556978053435e-07,1.0369479076837754e-15,7.069984054130274e-10,1.8695479655470318e-21,2.2058533516689865e-08,2.2926255287620473e-06,0.01049607006507843,1.4200720579554042e-20,6.096106947925267e-09,1.0850305559456452e-07,0.00048340749308847374,1.604748431706009e-10,1.1916161172546403e-19,3.4110792910193884e-19,1.0464997429590252e-19,3.5716426015175196e-18,3.3643539705915995e-18,1.6866581467135633e-22,1.7782374728101876e-21,2.271711245949247e-22,6.740267735650491e-23,1.651146247570449e-24,4.436674821655912e-12,8.019586012200236e-15,6.907576625490309e-10,9.143021832177018e-08,5.841115793693138e-19,3.771183802483818e-18,1.3897089739746517e-14,7.695742789028376e-20,1.39538571454772e-07,4.025576706996596e-21,0.001526334628430042,7.151786391512546e-09,2.094325399954422e-09,5.310038490439218e-20,1.6074580178211624e-09,2.0440577373056318e-16,1.1120690706544961e-12,4.333799620269758e-21,-2.0210826907441413e-16,2.244674997288043e-25,3.9712220063637935e-19,1.1100868639171744e-10,8.542024679029778e-25,6.853085837104053e-16,7.988189625441398e-19,1.4309742835842574e-07,9.046923586794704e-09
0.00012618373372394587,0.09704266899118863,3.76,0.0,2.6855600982801527e-11,0.26291622265054254,0.3577715430927439,0.0,0.004726544845073041,0.7597139841122273,1.3756068853661707e-11,9.822319414243251e-11,2.581784663656902e-17,9.354888209320931e-19,8.107817686739372e-05,2.4485490750186308e-08,0.0004915882790990458,0.3687305598532218,5.1588869089606814e-05,2.189515232164812e-05,0.0005513967384286356,6.084162352017818e-14,0.36068347964444836,6.39587154249053e-09,7.450665246535994e-19,8.996494210028723e-18,2.4323655033910406e-07,1.0320278128246846e-15,6.976402871042945e-10,1.813668902193768e-21,2.1790525203540846e-08,2.274339436422941e-06,0.010376005304186328,1.4053676077396464e-20,6.043396783501593e-09,1.0868198438896903e-07,0.0004833033014464456,1.590872401708204e-10,1.1885909908050357e-19,3.3501455670807164e-19,1.0278066728918298e-19,3.5078640574294116e-18,3.2828902656191415e-18,1.6562016348206157e-22,1.7048876354328962e-21,2.0712008542716672e-22,6.161606185463628e-23,1.5517315676448481e-24,4.33219057327908e-12,7.948979709088311e-15,6.742484630997189e-10,9.029500452810837e-08,5.838060780120833e-19,3.654608377302849e-18,1.364942161650032e-14,7.719041027238264e-20,1.3769902363584172e-07,3.90048592888686e-21,0.0015226400142706337,7.1228288785982455e-09,2.06732101712963e-09,5.3100946482385165e-20,1.5930715519678693e-09,-5.617547270041121e-17,1.1018913345233853e-12,-4.855835282215385e-22,5.789019457516539e-17,2.1749656609319797e-25,3.2179600050975034e-19,1.0957612506280484e-10,7.279726391623322e-25,6.6053356710044e-16,6.446651096391723e-19,1.430997600949391e-07,9.047548915466376e-09
