Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28),S(455),S(1290),CH2(S)(25),CH2(T)(18),S(1652),S(1550),OF(173),F2(77)
0.05091499601913286,0.11870703791799789,3.76,0.0,0.6263533589263177,0.8866325137175046,0.11361608548212394,0.0,9.799122095896582e-08,0.0010149321167082649,2.591380908143947e-09,2.3953750350344276e-05,5.604317533561635e-14,2.0591315548177212e-17,2.980602337124488e-09,2.213450956837427e-09,0.0002893567980501325,0.0003938814694297171,2.182543584658614e-05,3.6821418535813983e-11,1.8893791622430548e-08,0.00010517017780496889,0.11191859615667525,3.2060246147844235e-05,0.0018359347447835163,8.304072163039733e-08,4.2714329014346204e-07,8.80749244217128e-05,5.816333210095817e-11,6.36375005953662e-08,3.3351448825121737e-06,2.5687911260507367e-05,8.001910595107661e-05,2.23291374010042e-10,5.718896024098181e-10,1.7831012039163145e-10,1.1758036451272236e-05,5.797478467636544e-14,1.51448105796311e-13,4.603301504074758e-10,7.388426546681531e-11,7.417689806537124e-09,3.826111157754121e-06,3.0206559459870345e-10,2.38184477681607e-10,1.7241544934314832e-12,2.59019983588928e-13,1.2376361060508788e-18,3.1808629435114216e-08,4.886127343259907e-16,5.6757679649176116e-14,2.9706765254144963e-10,4.769387061280033e-14,4.4298869436598275e-12,1.1464918433480697e-06,1.2329210086005923e-15,3.05910751481675e-12,1.3482481721622386e-11,9.791283201864434e-11,2.727869706569417e-13,3.34649308133248e-15,1.285702419307202e-17,5.701274445209506e-10,1.408556994613418e-11,3.1330102857398192e-09,1.2664531751858836e-20,1.8071542877153356e-20,1.034755637428114e-17,1.2526570156625919e-14,3.400091793667653e-15,4.662001109507465e-21,5.780314403038784e-11,2.4431937967634016e-18,1.0977900187345694e-10,2.691393422843547e-10,3.1764337600096864e-13,3.975578957729091e-17,7.70811792005322e-13,2.076191772048163e-12,5.496308563784567e-08,2.43004537400602e-15,1.15528994827236e-12,7.060612963605215e-12,1.6549440203057154e-18,8.284761173840732e-17,4.185838633579707e-19,7.564228490394028e-21,6.806080870396907e-10,3.0586343771648984e-15
0.05114590567026812,0.11870702341530663,3.76,0.0,0.6258514037114125,0.8861440340310451,0.11410643377820597,0.0,9.796057113251135e-08,0.001019577181056291,2.5915748722411672e-09,2.3940112414047673e-05,5.601649840222878e-14,2.0581513932672765e-17,2.9797261626110075e-09,2.213030345671276e-09,0.0002905273550432792,0.0003956147490734693,2.1822106665320106e-05,3.682039124375524e-11,1.8888941555495796e-08,0.00010505240301787206,0.11240160782348876,3.231794368359155e-05,0.0018437162936724397,8.34154363349095e-08,4.2986274232755485e-07,8.857274091637455e-05,5.809853803556228e-11,6.38894494615625e-08,3.3365481009720717e-06,2.566707970164305e-05,8.044639282740228e-05,2.2303976301920852e-10,5.750872296824627e-10,1.782023800082911e-10,1.175155850029151e-05,5.8298959557914e-14,1.5223340404620528e-13,4.631071887619909e-10,7.43139830663497e-11,7.464792125799184e-09,3.866597011262701e-06,3.038162722938686e-10,2.4096314428301987e-10,1.7430873540170064e-12,2.618587872829467e-13,1.2504295370772317e-18,3.226736248107543e-08,4.878318103938221e-16,5.745210853090294e-14,2.9693398950492074e-10,4.820997639169798e-14,4.473577723749102e-12,1.1517561472857177e-06,1.2460419813693048e-15,3.0731072190506776e-12,1.360796065975589e-11,9.837088647203546e-11,2.7387904620625714e-13,3.3457312108214387e-15,1.2908944932242653e-17,5.749501403913392e-10,1.4300338610347592e-11,3.1577730242841133e-09,1.2857653403437172e-20,1.8355374457180646e-20,1.044385904234065e-17,1.2662855341037777e-14,3.402961932341865e-15,4.710126929636098e-21,5.868543247824822e-11,2.481041828319379e-18,1.1076575398931871e-10,2.689027125446607e-10,3.1913262192316593e-13,3.9914787279467215e-17,7.724401697290179e-13,2.0746414073561387e-12,5.5448642473555263e-08,2.478569864148205e-15,1.1614564768950465e-12,7.134214187874234e-12,1.6723553762967073e-18,8.374687799659664e-17,4.229033687830782e-19,7.642286095506094e-21,6.765871748520914e-10,3.0480890739201508e-15
0.051376815321403375,0.11870700902219886,3.76,0.0,0.6253500079312662,0.8856560955547887,0.11459623619450049,0.0,9.792996640560476e-08,0.0010242219756178214,2.5917674237460757e-09,2.392648926500887e-05,5.5989820467628405e-14,2.057171194931308e-17,2.9788506168690347e-09,2.2126099855587573e-09,0.000291696083022234,0.00039734758532904076,2.181877436301396e-05,3.6819379598273725e-11,1.888410442964374e-08,0.00010493482304857483,0.11288408322222947,3.2576171013472387e-05,0.001851485461263034,8.378979433589001e-08,4.3258785158513727e-07,8.90708919996084e-05,5.8033850722293586e-11,6.414084862264314e-08,3.337956047966287e-06,2.564626669535892e-05,8.087385100980182e-05,2.227885678634792e-10,5.78288639341719e-10,1.780946425207128e-10,1.1745087726545099e-05,5.862351794245805e-14,1.5301858273617308e-13,4.658878041392405e-10,7.47440918162988e-11,7.511979167679237e-09,3.907310178891505e-06,3.0556847028436026e-10,2.4375888053770604e-10,1.7621366008250473e-12,2.647149694030899e-13,1.2632908559373622e-18,3.2730292495196805e-08,4.870527086081936e-16,5.815176174149317e-14,2.968004815271633e-10,4.87291774494957e-14,4.517505536608469e-12,1.1570154183034831e-06,1.2592408500094482e-15,3.0870991512807227e-12,1.3734020337175232e-11,9.882852430234017e-11,2.7496922988534505e-13,3.3449681879166092e-15,1.2960752183981977e-17,5.797861245534829e-10,1.45172941998828e-11,3.182581583201969e-09,1.3052741762513064e-20,1.8642276599506246e-20,1.0540607417964126e-17,1.2799969064812418e-14,3.405851817341683e-15,4.7585076182020646e-21,5.957673007087469e-11,2.5192882583996524e-18,1.1175634646514636e-10,2.6866639026312534e-10,3.2062102943526726e-13,4.0073627501956576e-17,7.740709177019195e-13,2.073093017160375e-12,5.593597706372404e-08,2.5278137923840056e-15,1.167623940522305e-12,7.208210513966536e-12,1.6898640532560248e-18,8.465161166278586e-17,4.272458684036223e-19,7.720759225753693e-21,6.726084431511849e-10,3.037624712168853e-15
0.051607724972538634,0.11870699473852828,3.76,0.0,0.6248491706629642,0.8851686973947367,0.11508549363043474,0.0,9.789940591010116e-08,0.0010288665047692627,2.591958564360018e-09,2.39128808632587e-05,5.596314158531217e-14,2.0561909617756403e-17,2.9779756919089047e-09,2.2121898725876207e-09,0.00029286298501852846,0.0003990799785828064,2.181543895304434e-05,3.681838342075662e-11,1.887928017632344e-08,0.00010481743741393103,0.11336602324106973,3.283492323297533e-05,0.0018592422698327509,8.416379834768965e-08,4.3531858744944544e-07,8.956937485069167e-05,5.7969269896949904e-11,6.43916998413758e-08,3.339368694526179e-06,2.5625472225886747e-05,8.130148113076881e-05,2.2253778739809978e-10,5.814937852209897e-10,1.7798690819599768e-10,1.173862411817728e-05,5.89484551485806e-14,1.538036372223608e-13,4.686719826112546e-10,7.517458915016498e-11,7.559250742685883e-09,3.948250788912998e-06,3.0732217776898074e-10,2.465716919401959e-10,1.7813024011492126e-12,2.675885526481334e-13,1.2762200579773789e-18,3.319743489432275e-08,4.862754232131517e-16,5.885665166466628e-14,2.966671282297997e-10,4.925146984982025e-14,4.5616703186904574e-12,1.1622696672211333e-06,1.2725175702348321e-15,3.1010832444908255e-12,1.386066045691881e-11,9.928574590000926e-11,2.7605751275925444e-13,3.3442040160055514e-15,1.301244623297784e-17,5.846353601105412e-10,1.4736447847158856e-11,3.2074355560439743e-09,1.3249806841745292e-20,1.893226624271838e-20,1.0637801270978716e-17,1.2937912221645228e-14,3.4087614414188148e-15,4.8071431974396424e-21,6.047708323897348e-11,2.5579349435194774e-18,1.1275077287611724e-10,2.6843037440641497e-10,3.2210859459837916e-13,4.0232308903690485e-17,7.757040229884512e-13,2.071546594396976e-12,5.64250848159885e-08,2.577784121001305e-15,1.1737922439377741e-12,7.282601962486192e-12,1.707470083425966e-18,8.556181754216009e-17,4.3161136161659814e-19,7.79964787014645e-21,6.68671241757795e-10,3.0272403563825093e-15
0.05183863462367389,0.11870698056414863,3.76,0.0,0.6243488909853725,0.8846818386586313,0.11557420698368234,0.0,9.7868887348747e-08,0.0010335107728583978,2.5921482953220954e-09,2.3899287175196654e-05,5.5936461807865674e-14,2.0552106957323727e-17,2.977101369043922e-09,2.211770002650633e-09,0.0002940280640618014,0.00040081192921825865,2.181210044096844e-05,3.681740252488656e-11,1.8874468694264644e-08,0.00010470024565861237,0.11384742876643553,3.309419545325353e-05,0.0018669867416338298,8.453744487539072e-08,4.380549182981533e-07,9.006818665368091e-05,5.790479531035173e-11,6.464200147274173e-08,3.340786008317364e-06,2.560469627689922e-05,8.172928381963766e-05,2.222874205940831e-10,5.847026200902367e-10,1.7787917730782962e-10,1.1732167663355415e-05,5.927376638690868e-14,1.5458856224768513e-13,4.714597101892501e-10,7.560547234135554e-11,7.606606660568145e-09,3.9894189683742036e-06,3.0907738386540817e-10,2.4940158379084927e-10,1.8005849208001882e-12,2.7047955624958956e-13,1.2892171186933082e-18,3.366880505570614e-08,4.854999486326741e-16,5.956678563727876e-14,2.9653392845192465e-10,4.977683279706824e-14,4.6060707023211286e-12,1.167518899522082e-06,1.2858716427585551e-15,3.115059293189725e-12,1.3987878933010549e-11,9.974255165390566e-11,2.771438598789574e-13,3.343438696822818e-15,1.306402731110681e-17,5.894977724842923e-10,1.4957810671033578e-11,3.2323343229774283e-09,1.3448858642009314e-20,1.9225357448218818e-20,1.0735438999129874e-17,1.3076684985343354e-14,3.411690737288498e-15,4.856033590861221e-21,6.138653840088312e-11,2.5969828514317064e-18,1.1374902677943923e-10,2.6819466387619126e-10,3.2359530838840953e-13,4.039082690006599e-17,7.77339465373015e-13,2.0700021318870564e-12,5.691596114493765e-08,2.6284878349214163e-15,1.1799611722864338e-12,7.357388541526881e-12,1.7251734499819004e-18,8.647749529239206e-17,4.359998409520818e-19,7.878951893648511e-21,6.647749266485451e-10,3.016935071848513e-15
0.05206954427480915,0.11870696649891224,3.76,0.0,0.6238491679792916,0.8841955184560903,0.11606237715004473,0.0,9.783841196746442e-08,0.001038154784204522,2.5923366199963683e-09,2.3885708172413854e-05,5.590978118626568e-14,2.0542303986741726e-17,2.976227657094647e-09,2.2113503718442186e-09,0.00029519132317492073,0.00040254343761616986,2.1808758833175805e-05,3.681643673678329e-11,1.8869669983775766e-08,0.00010458324731217948,0.11432830068289913,3.335398280828311e-05,0.0018747188988621074,8.491073211213886e-08,4.4079681224409515e-07,9.056732460078203e-05,5.784042670559065e-11,6.48917551559873e-08,3.342207958024288e-06,2.558393883228814e-05,8.215725970241751e-05,2.2203746635371017e-10,5.879150981238418e-10,1.7777145013783067e-10,1.1725718350271742e-05,5.959944701257269e-14,1.553733543621212e-13,4.742509696645964e-10,7.603673865734017e-11,7.654046696048133e-09,4.030814843038919e-06,3.1083407784530594e-10,2.522485613293189e-10,1.819984312210138e-12,2.7338800531151106e-13,1.302282071052512e-18,3.4144418317206175e-08,4.847262790332429e-16,6.028218282448482e-14,2.9640088202003505e-10,5.030528412827708e-14,4.650707601238002e-12,1.1727631207745401e-06,1.2993034502960656e-15,3.129027427279256e-12,1.4115676160662037e-11,1.0019894195303709e-10,2.782283001443523e-13,3.3426722360283456e-15,1.3115495712362996e-17,5.943732394195391e-10,1.5181393789489348e-11,3.2572773770682002e-09,1.3649907162626673e-20,1.95215717038517e-20,1.0833520908614588e-17,1.321628916632519e-14,3.4146397212060305e-15,4.905178870998053e-21,6.230514197075656e-11,2.636434873295111e-18,1.147511017489121e-10,2.679592577385462e-10,3.2508116923153143e-13,4.054918486527318e-17,7.789772422950953e-13,2.0684596227442446e-12,5.740860147087362e-08,2.67993194579929e-15,1.1861308031213672e-12,7.432570244303076e-12,1.742974273357348e-18,8.739865866264161e-17,4.404113182699674e-19,7.958671510665571e-21,6.609188678835188e-10,3.0067079442990177e-15
0.05230045392594441,0.11870695254267505,3.76,0.0,0.6233500007282669,0.8837097358993746,0.11655000502267902,0.0,9.780798130143679e-08,0.0010427985430862129,2.592523541187751e-09,2.3872143815757844e-05,5.5883099772948617e-14,2.053250072527978e-17,2.9753545666257834e-09,2.2109309762466925e-09,0.00029635276537056103,0.00040427450415337225,2.1805414140548503e-05,3.681548588093235e-11,1.886488403971792e-08,0.00010446644189372764,0.11480863987240884,3.3614280465498076e-05,0.0018824387636250666,8.528366760016191e-08,4.4354423863506865e-07,9.106678589647492e-05,5.777616382009465e-11,6.514096521631012e-08,3.34363451443514e-06,2.556319987541756e-05,8.258540940028338e-05,2.217879235334244e-10,5.911311732756482e-10,1.7766372696828362e-10,1.1719276167153554e-05,5.992549235681776e-14,1.5615801008667368e-13,4.77045746490753e-10,7.646838573070974e-11,7.701570652612545e-09,4.072438536803571e-06,3.125922493603657e-10,2.5511262971339556e-10,1.8395007386526657e-12,2.763139272660693e-13,1.3154149448921383e-18,3.4624289959801047e-08,4.839544087383494e-16,6.10028637051205e-14,2.962679892919045e-10,5.083684703235266e-14,4.695582772212552e-12,1.1780023389508595e-06,1.3128135995587235e-15,3.1429878086466127e-12,1.4244053804398271e-11,1.0065491718690276e-10,2.793108677390366e-13,3.341904639641483e-15,1.3166851682523623e-17,5.99261725014919e-10,1.5407208320760898e-11,3.2822643901467817e-09,1.3852962402944643e-20,1.9820930938129885e-20,1.0932048276555266e-17,1.3356726780178808e-14,3.41760845186125e-15,4.954579167421259e-21,6.323294035889847e-11,2.6762942665462672e-18,1.1575699141132243e-10,2.6772415503829405e-10,3.265661779818994e-13,4.070738683454447e-17,7.806173530166395e-13,2.0669190598621866e-12,5.790300122181646e-08,2.7321235036730003e-15,1.1923012396702693e-12,7.508147091878166e-12,1.760872670931693e-18,8.832532140937844e-17,4.448458046556097e-19,8.038806921464343e-21,6.571024539866003e-10,2.9965580823297266e-15
0.052531363577079666,0.11870693869528996,3.76,0.0,0.622851388318369,0.8832244901031959,0.11703709149228278,0.0,9.777759325259102e-08,0.0010474420537447376,2.592709060231774e-09,2.385859406752723e-05,5.5856417619973935e-14,2.052269719206494e-17,2.9744820803040195e-09,2.2105118121005938e-09,0.00029751239365371964,0.0004060051292031414,2.1802066375881675e-05,3.681454978409463e-11,1.8860110764931847e-08,0.0001043498289331248,0.11528844721446829,3.387508362449679e-05,0.0018901463579692117,8.565625043322395e-08,4.462971675158964e-07,9.156656775895718e-05,5.771200639657095e-11,6.538963151737698e-08,3.345065648323605e-06,2.5542479390137023e-05,8.301373353021592e-05,2.2153879103366814e-10,5.943508008132601e-10,1.775560080585352e-10,1.1712841102260634e-05,6.02518978842862e-14,1.5694252433693222e-13,4.798440268939548e-10,7.690041087341753e-11,7.749178344565445e-09,4.1142901718759775e-06,3.143518877577809e-10,2.579937939741718e-10,1.8591343641719865e-12,2.7925734151544513e-13,1.3286157169630671e-18,3.510843521168085e-08,4.831843320808645e-16,6.172883615911491e-14,2.9613524938630623e-10,5.1371503024607355e-14,4.740695145904645e-12,1.1832365644912194e-06,1.3264016734525698e-15,3.1569402518774563e-12,1.4373010246184357e-11,1.0111047774471869e-10,2.803915314823993e-13,3.341135909596126e-15,1.3218095522484858e-17,6.04163184566609e-10,1.5635265378329404e-11,3.3072948970504133e-09,1.4058034358924384e-20,2.0123449699640984e-20,1.1031019858752902e-17,1.3497998148354892e-14,3.420596877569898e-15,5.004234423826992e-21,6.416997996956048e-11,2.7165621258764033e-18,1.167666894144561e-10,2.6748935474584586e-10,3.28050327855998e-13,4.086542869071649e-17,7.822597784302498e-13,2.065380436508594e-12,5.839915583348445e-08,2.785069592729518e-15,1.1984722847675613e-12,7.584119079746973e-12,1.7788686302037945e-18,8.925748374327333e-17,4.493032931218822e-19,8.119357999705147e-21,6.533250873716372e-10,2.9864846059763072e-15
0.052762273228214925,0.11870692495661161,3.76,0.0,0.6223533298376545,0.882739780184206,0.11752363744760463,0.0,9.774724637147366e-08,0.0010520853203904216,2.592893179222967e-09,2.384505889954885e-05,5.5829734778340534e-14,2.0512893405832808e-17,2.973610186209196e-09,2.2100928754587662e-09,0.0002986702110262751,0.0004077353131357095,2.1798715544627585e-05,3.6813628267476206e-11,1.8855350089525362e-08,0.00010423340797894065,0.11576772358664408,3.413638750314773e-05,0.0018978417039076409,8.602847374320568e-08,4.4905556737768155e-07,9.206666741207908e-05,5.764795418806932e-11,6.563775247509617e-08,3.3465013277065177e-06,2.5521777360040232e-05,8.344223270573263e-05,2.2129006783063728e-10,5.975739349931118e-10,1.774482936792657e-10,1.1706413143878498e-05,6.057865895696986e-14,1.5772689248487115e-13,4.82645795160189e-10,7.733281127850969e-11,7.796869561284468e-09,4.156369869126344e-06,3.161129822389952e-10,2.6089205896465255e-10,1.878885343680087e-12,2.8221826747277714e-13,1.3418843785302185e-18,3.559686925795752e-08,4.82416043461597e-16,6.246010999671373e-14,2.960026612562081e-10,5.1909239334763564e-14,4.786043624760505e-12,1.1884658027232217e-06,1.3400673251329789e-15,3.170884630570055e-12,1.4502543660372525e-11,1.0156562401432186e-10,2.814702716154389e-13,3.3403660485098522e-15,1.32692274874792e-17,6.09077499569281e-10,1.5865576063044105e-11,3.3323682711858367e-09,1.426513301511073e-20,2.0429144035429835e-20,1.1130434254790507e-17,1.3640103823341654e-14,3.4236049398603386e-15,5.054144586148245e-21,6.511630719391963e-11,2.7572397733700433e-18,1.177801893889049e-10,2.672548558231117e-10,3.295336113417725e-13,4.102330773894217e-17,7.839045024381653e-13,2.0638437457300427e-12,5.889706074914148e-08,2.8387773229820867e-15,1.2046437932387612e-12,7.660486194600997e-12,1.7969621719668947e-18,9.019514917289908e-17,4.537837814151236e-19,8.200324704692213e-21,6.495861787570951e-10,2.976486639029273e-15
0.05299318287935018,0.11870691132649402,3.76,0.0,0.6218558243764606,0.8822556052612437,0.11800964377521353,0.0,9.771694548324359e-08,0.0010567283472020684,2.593075902498404e-09,2.3831538276482204e-05,5.580305129891996e-14,2.0503089385277146e-17,2.9727389203153613e-09,2.209674162633704e-09,0.0002998262204792871,0.0004094650563184308,2.1795361658384505e-05,3.68127211685944e-11,1.8850602097276546e-08,0.00010411717854190311,0.11624646986435015,3.439818734865262e-05,0.001905524823361116,8.640034649559857e-08,4.5181940784890626e-07,9.25670820902495e-05,5.758400692789594e-11,6.588533429829838e-08,3.3479415245553034e-06,2.5501093769459166e-05,8.38709075365821e-05,2.2104175273552285e-10,6.008005318704007e-10,1.77340584107033e-10,1.1699992280321683e-05,6.090577111995611e-14,1.5851111268498034e-13,4.854510343977468e-10,7.77655846738689e-11,7.844644083339973e-09,4.198677747943707e-06,3.1787552277641853e-10,2.6380742954427773e-10,1.8987538283712747e-12,2.851967382419903e-13,1.3552210102889701e-18,3.6089607238456674e-08,4.816495370554516e-16,6.319671693677588e-14,2.95870226011948e-10,5.245011619405514e-14,4.831632051383377e-12,1.1936900623306603e-06,1.3538119836507761e-15,3.1848214186348744e-12,1.4632657778399954e-11,1.0202035638483143e-10,2.8254718154133593e-13,3.339595066031674e-15,1.33202478690617e-17,6.1400458636331e-10,1.609815148302129e-11,3.357484215715268e-09,1.447426836106087e-20,2.073804280142609e-20,1.1230294333232043e-17,1.3783047198590414e-14,3.4266327671062386e-15,5.1043098992552765e-21,6.607196842223677e-11,2.7983323684861526e-18,1.1879748501788784e-10,2.67020657478915e-10,3.3101603505863153e-13,4.1181035413680874e-17,7.855515408797347e-13,2.062308980773581e-12,5.939671141725341e-08,2.893253837101273e-15,1.2108161417787453e-12,7.73724844372254e-12,1.8151535370355575e-18,9.113834427225059e-17,4.582872976595235e-19,8.281707544750263e-21,6.458851516712214e-10,2.9665633218212945e-15
0.05320100156537192,0.11870689915208855,3.76,0.0,0.621408541542974,0.881820304525577,0.11844658881943097,0.0,9.768971114824736e-08,0.001060906869702912,2.593239160532359e-09,2.3819382115715267e-05,5.5779035665122784e-14,2.0494265582225685e-17,2.971955294981638e-09,2.209297509332037e-09,0.0003008650856822321,0.0004110214486429613,2.1792340561000716e-05,3.6811916961831504e-11,1.8846339634352696e-08,0.00010401273540836476,0.11667688900536459,3.463422735595396e-05,0.0019124291952987069,8.673473453319411e-08,4.543114917480599e-07,9.301772237138395e-05,5.752654391244985e-11,6.610769756382759e-08,3.3492415413220117e-06,2.5482494291018297e-05,8.425686557079263e-05,2.208186171736215e-10,6.037073926139103e-10,1.7724364981154303e-10,1.1694219559560357e-05,6.120046849180047e-14,1.5921677964197304e-13,4.879787076517074e-10,7.815539747321818e-11,7.887712238973786e-09,4.23695003160615e-06,3.194630367041071e-10,2.6644589228559685e-10,1.916736072105625e-12,2.8789237698084175e-13,1.3672820534137499e-18,3.6536763761517817e-08,4.809612005208863e-16,6.38642256060389e-14,2.9575116431555323e-10,5.2939563141323847e-14,4.872865490498408e-12,1.1983876490843709e-06,1.3662491721667745e-15,3.19735777864e-12,1.4750255529636844e-11,1.0242926195612903e-10,2.835147896096327e-13,3.3389002233205915e-15,1.336607104698317e-17,6.184498929509382e-10,1.6309414888265798e-11,3.380124634896785e-09,1.4664239797981593e-20,2.10188011840818e-20,1.1320548338347068e-17,1.391241233487575e-14,3.4293746636384283e-15,5.1496767746407876e-21,6.694008244046742e-11,2.835670805015652e-18,1.197162911681114e-10,2.6681013506748616e-10,3.323494745044794e-13,4.1322854961829076e-17,7.870358330901596e-13,2.060929333274933e-12,5.984788588019877e-08,2.942945937217292e-15,1.2163717180249758e-12,7.806672302779826e-12,1.8316093457484966e-18,9.19919430320635e-17,4.623601385971471e-19,8.355307668748298e-21,6.425861490206575e-10,2.95769546468631e-15
