Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56)
0.09695777344798506,0.12996037531832386,3.76,0.0,0.06676754072154116,0.4828646456349757,0.5055126025996868,0.0,6.843799263227055e-07,0.043176033580393694,1.4188969880145418e-08,3.726434644774613e-05,7.972634000524511e-12,1.3342030012134908e-15,2.9510827682014663e-08,1.582498937719518e-08,0.0025068930167650334,0.012786200396900965,2.2986771436526915e-05,9.011059801302952e-10,2.926630772917494e-07,1.4439131096621443e-05,0.4967254907270872,0.0011221065015136966,0.007530468874598538,3.395036625245632e-06,8.76813137245378e-05,0.00253593880411239,8.009783741697589e-11,2.619184732231426e-07,3.671101455383456e-05,2.0168711731432613e-06,0.00630624504869447,2.077516802780136e-10,4.91088740676683e-08,7.61829580746982e-10,1.8371057034260474e-05,1.6360496621171043e-11,8.298608856194938e-12,3.389221871193807e-08,2.7057610936120104e-09,5.260039550827987e-07,0.0017700033357041427
0.09719982296209444,0.12996197209895097,3.76,0.0,0.06625802467415488,0.48233489775711114,0.5059995947146371,0.0,6.872209176754873e-07,0.04326931879160012,1.409806955708329e-08,3.717299107607812e-05,7.912772818222798e-12,1.3241852249834022e-15,2.9488269156281657e-08,1.5800362349860367e-08,0.0025010679052893114,0.012809000830360481,2.2935064775084015e-05,9.007769740301061e-10,2.935603796366176e-07,1.4387753842171349e-05,0.49722959509253184,0.0011248284878659673,0.007508733827123181,3.400361683027964e-06,8.784625968051473e-05,0.002531874497200689,7.981518279105292e-11,2.6203826829333545e-07,3.6764607778318656e-05,2.0028450751918486e-06,0.006329260388654402,2.0679038712661663e-10,4.9147153619336345e-08,7.567116615727164e-10,1.8350902258847644e-05,1.6373247473226453e-11,8.296017926335356e-12,3.3801556800201255e-08,2.6996872759988675e-09,5.256342509617678e-07,0.001774196811797593
0.0976839219903132,0.12996516633676453,3.76,0.0,0.06524468124567735,0.48128044023863337,0.5069684202784999,0.0,6.929986346430333e-07,0.043455679153776496,1.3916675618997378e-08,3.6990630552491585e-05,7.793700347685778e-12,1.3042584325543315e-15,2.9444336619949774e-08,1.5751518282100557e-08,0.0024893463301038678,0.01285453527052034,2.2832702396105774e-05,9.001344683073338e-10,2.9537805138221045e-07,1.4285520850579419e-05,0.4982329399254134,0.0011302944964114703,0.007464999482429433,3.411087160787091e-06,8.81766930843841e-05,0.00252362179508053,7.925275394464171e-11,2.622836845565326e-07,3.6872214179967505e-05,1.975131889553044e-06,0.006375365253655782,2.0487669690808852e-10,4.922393099012554e-08,7.465388780741738e-10,1.8310784392679078e-05,1.6398821846520736e-11,8.290741138961531e-12,3.361988574973565e-08,2.6875312446427756e-09,5.248857197540462e-07,0.0017825438319388628
0.0980990787351236,0.12996790642521755,3.76,0.0,0.06438166222480492,0.480381472174552,0.507793822417934,0.0,6.980575651425547e-07,0.04361527904140286,1.3761550087890589e-08,3.6834597021789014e-05,7.69227314496417e-12,1.2872845780303217e-15,2.940794197131552e-08,1.571006666598263e-08,0.0024792184015080387,0.012893515938247528,2.2746041335435914e-05,8.996000855568962e-10,2.969617915135698e-07,1.419839157204138e-05,0.49908825792461825,0.0011350057451353275,0.007427212862243511,3.4203673683292617e-06,8.846066136973311e-05,0.002516412887017719,7.877342993689206e-11,2.625004752062682e-07,3.6964954746273056e-05,1.9517224268669273e-06,0.006414982846121941,2.032447998253593e-10,4.929001632539441e-08,7.378812646451368e-10,1.827658227466808e-05,1.6420834688484687e-11,8.286116775382076e-12,3.346374291262448e-08,2.6770995664695614e-09,5.242345861887107e-07,0.001789659735742087
0.09847271980545294,0.12997037313119686,3.76,0.0,0.0636096633277858,0.4795765747509163,0.5085324074575763,0.0,7.026948810913395e-07,0.04375874763116601,1.3622283984837504e-08,3.6694434275898586e-05,7.601529447392164e-12,1.2720986095303528e-15,2.9376219386270643e-08,1.567310557439275e-08,0.0024700436160901133,0.012928545361832992,2.266894022327759e-05,8.991323975386778e-10,2.9840722698657006e-07,1.412039656243452e-05,0.4998540136694072,0.00113926479778009,0.007392983306858558,3.42878635157758e-06,8.871671676218295e-05,0.002509821292869075,7.834436685903685e-11,2.627007025907478e-07,3.7048794748909486e-05,1.9309331143294912e-06,0.006450700710811796,2.0178323341353e-10,4.934969321727441e-08,7.301413861080311e-10,1.8245959166050725e-05,1.644071286559281e-11,8.281878146699483e-12,3.3322964218281636e-08,2.667707510895569e-09,5.23641735856703e-07,0.0017960306097822495
0.09884636087578229,0.12997284045758326,3.76,0.0,0.06284211174630659,0.47877560920285817,0.5092669619871065,0.0,7.074139507494409e-07,0.043902056163752264,1.3483349250247594e-08,3.65545127631888e-05,7.511296271962151e-12,1.2569980771283495e-15,2.9345493817982904e-08,1.563647240100615e-08,0.0024608123746531346,0.012963525578547096,2.2592692219635765e-05,8.986773842702425e-10,2.99872019148299e-07,1.4042793484125668e-05,0.500615972107826,0.0011435419900402716,0.007358543723785196,3.437270289122913e-06,8.897324397062825e-05,0.0025031317667662343,7.791747045831894e-11,2.629058832509569e-07,3.713299839880089e-05,1.910406110772287e-06,0.006486477264971766,2.0032828797848838e-10,4.940956727086613e-08,7.224503497992756e-10,1.8215485649479986e-05,1.646065668781498e-11,8.277568107062388e-12,3.318196722875738e-08,2.6583137028648156e-09,5.230427973635557e-07,0.0018023698293992312
0.09922000194611164,0.1299753084343727,3.76,0.0,0.0620789859424057,0.4779785542370922,0.5099975063122114,0.0,7.122167094034149e-07,0.04404520680699985,1.334474849082554e-08,3.6414820427665983e-05,7.42157187924639e-12,1.2419826897221177e-15,2.931578420796319e-08,1.5600167831964553e-08,0.0024515247220463464,0.012998457725611184,2.2517303699237706e-05,8.982351575700931e-10,3.013565109030229e-07,1.3965575294539003e-05,0.5013741533166013,0.0011478375216735423,0.007323894001245077,3.445820859276006e-06,8.923025585102293e-05,0.0024963444904280464,7.74927024868799e-11,2.631161240653587e-07,3.721757523621586e-05,1.8901393317320499e-06,0.006522312433394144,1.9887982364873356e-10,4.9469645746113586e-08,7.14807776242838e-10,1.8185160914832023e-05,1.6480668573034593e-11,8.273187839967471e-12,3.304076988188123e-08,2.648919703194316e-09,5.224381492166598e-07,0.0018086774205474596
0.09955627890940805,0.12997753019045624,3.76,0.0,0.061395939317500085,0.47726453101531724,0.5106515839383731,0.0,7.166123535227223e-07,0.044173909201039675,1.3220295579024584e-08,3.628928333029017e-05,7.341253543905162e-12,1.2285414072441846e-15,2.9289929938178338e-08,1.5567775251512622e-08,0.002443117628876319,0.01302985650965326,2.2450194374241807e-05,8.978481783215099e-10,3.027096812764484e-07,1.3896402209337335e-05,0.5020533031717974,0.0011517193453338005,0.007292529456411848,3.453574721531709e-06,8.946199139205908e-05,0.0024901525078994016,7.711219965403884e-11,2.6330975488420864e-07,3.7294021360934566e-05,1.872120041610941e-06,0.0065546141369149675,1.9758163194783772e-10,4.9523897075478766e-08,7.079705870887238e-10,1.8157995203980483e-05,1.6498739435594277e-11,8.269186506456605e-12,3.291353586401576e-08,2.6404662365047958e-09,5.218893993964184e-07,0.0018143272345943315
0.09989255587270446,0.12997975251472071,3.76,0.0,0.060716445505636,0.47655364348988155,0.5113024435764572,0.0,7.21078828719685e-07,0.04430248709755899,1.3096117352749855e-08,3.6163913284479176e-05,7.261344763389587e-12,1.2151686639539817e-15,2.9264928369599737e-08,1.553564989533703e-08,0.0024346648775178865,0.01306121814180459,2.2383791684695955e-05,8.974717271198973e-10,3.040793448678193e-07,1.382753011673901e-05,0.5027294234850455,0.0011556163308687397,0.007260994427675455,3.46138513608232e-06,8.969413875678182e-05,0.0024838816046088208,7.673336238947394e-11,2.6350764826596893e-07,3.7370784462475796e-05,1.8543084445754902e-06,0.0065869631986050755,1.9628847627684846e-10,4.957832487407794e-08,7.011720845810998e-10,1.8130948793758794e-05,1.651686905522223e-11,8.265130022602722e-12,3.2786167243223106e-08,2.632015031475749e-09,5.213366154176829e-07,0.0018199514782278258
0.09999999999999998,0.1299819754300094,3.76,0.0,0.060500086384969204,0.47632716581661255,0.5115097242164321,0.0,7.225211016247876e-07,0.044343543146831026,1.305649928393278e-08,3.612388990666532e-05,7.235899179685765e-12,1.2109103427224993e-15,2.9257122327201817e-08,1.552544190473695e-08,0.002431954508452063,0.013071230830311618,2.2362725129275507e-05,8.973536793908141e-10,3.0452048776460494e-07,1.380558734232338e-05,0.502944814891962,0.0011568646796885906,0.0072508826816119025,3.4638927814399938e-06,8.976840063923798e-05,0.002481861365573785,7.661266630135458e-11,2.635717893483717e-07,3.7395379069846723e-05,1.848660996376194e-06,0.0065973090473376034,1.9587634397429907e-10,4.9595753169881325e-08,6.990080012461304e-10,1.8122332229480885e-05,1.6522674325770994e-11,8.263822435338531e-12,3.2745445339202304e-08,2.6293154458123766e-09,5.211591920280121e-07,0.0018217430988259765
0.10022883283600087,0.1299819754300094,3.76,0.0,0.06004048961535604,0.47584587680767737,0.5119500993006845,0.0,7.256176973978381e-07,0.04443094211913316,1.2972215740340597e-08,3.603870104791669e-05,7.181844324719071e-12,1.2018642568355829e-15,2.9240794722498544e-08,1.550379223951e-08,0.0024261664748855692,0.013092543477216652,2.2318100932555393e-05,8.971058849566184e-10,3.054657704770509e-07,1.3758953833552497e-05,0.5034025282307233,0.0011595286235673815,0.0072292887589956775,3.4692534052469154e-06,8.992670700293068e-05,0.0024775318960024036,7.635616256578978e-11,2.6370988681012617e-07,3.744787158256308e-05,1.8367031185783543e-06,0.006619359560465453,1.9500025437042712e-10,4.96329342090917e-08,6.944120027416335e-10,1.8104021119065984e-05,1.6535059119439697e-11,8.261019178932835e-12,3.265867704066906e-08,2.6235672477625933e-09,5.207800885219245e-07,0.0018255501768300753
0.10053148210296764,0.12998397657528332,3.76,0.0,0.05943514217578693,0.47521154304200935,0.5125302615169438,0.0,7.297658463342444e-07,0.04454644793440117,1.2860942458586021e-08,3.5926137391588606e-05,7.110642100710355e-12,1.1899485569838274e-15,2.921982889915644e-08,1.5475349639654126e-08,0.002418478878436779,0.013120705960439445,2.22595924984171e-05,8.967857645896658e-10,3.0672810479017676e-07,1.369748383374637e-05,0.5040057555403729,0.0011630628944632043,0.0072006076082556415,3.4763853685020226e-06,9.01363856322377e-05,0.0024717498699081846,7.601805960674896e-11,2.6389568349102096e-07,3.751753284796268e-05,1.821033541938615e-06,0.00664855667854269,1.9384498868120323e-10,4.9682241964847556e-08,6.88360562144152e-10,1.8079887271403973e-05,1.655148323633092e-11,8.257273578953317e-12,3.254384280266817e-08,2.6159681341873402e-09,5.202762561294277e-07,0.001830567187497961
0.10083413136993441,0.12998597823100572,3.76,0.0,0.0588326382966364,0.47457971492879875,0.5131078495386706,0.0,7.339750306970521e-07,0.044661856758036904,1.2749896357889957e-08,3.5813687479553094e-05,7.039768867379979e-12,1.1780879138912195e-15,2.919958944284696e-08,1.5447124617388272e-08,0.002410754290431968,0.013148840385229342,2.2201669340969206e-05,8.964743609572531e-10,3.080044298191774e-07,1.3636245541740602e-05,0.5046065611260059,0.0011666097868203288,0.007171787928503317,3.483566154529969e-06,9.034641864740929e-05,0.0024659041730166827,7.56812401217496e-11,2.6408512372663766e-07,3.758746738194639e-05,1.8055289421552616e-06,0.006677792016208957,1.9269356333589947e-10,4.9731704350263076e-08,6.823398439143396e-10,1.8055848753736966e-05,1.656795883941867e-11,8.253485100870192e-12,3.2428930309436815e-08,2.608373589043429e-09,5.197698438547367e-07,0.0018355635517799064
0.10113678063690118,0.12998798041454887,3.76,0.0,0.05823296765352464,0.4739503820776102,0.513682873148925,0.0,7.38246494426352e-07,0.04477716980060176,1.2639078868967866e-08,3.57013442950675e-05,6.969223778232497e-12,1.166282185855911e-15,2.9180088420711616e-08,1.541911749970944e-08,0.0024029926986024633,0.013176947393230035,2.214433578361965e-05,8.961717325146066e-10,3.0929495452998376e-07,1.357523515130659e-05,0.5052049547426147,0.0011701694059339646,0.007142829556520538,3.4907967562067487e-06,9.055681238715652e-05,0.0024599948782387574,7.53456834717578e-11,2.642782702348495e-07,3.7657680368939406e-05,1.7901883485392564e-06,0.006707065527922276,1.915459037516128e-10,4.9781324891358405e-08,6.763496607388356e-10,1.8031905170750705e-05,1.658448710289952e-11,8.249654267775324e-12,3.231394902140977e-08,2.600784472119707e-09,5.192610740845058e-07,0.0018405392923377879
0.10140916497717127,0.12998978284334106,3.76,0.0,0.05769567814274006,0.47338610752425725,0.5141982097468641,0.0,7.421450707042025e-07,0.04488087065626034,1.2539539836118806e-08,3.560032088988249e-05,6.906013096266354e-12,1.1557038717484125e-15,2.916317868189975e-08,1.5394097686425157e-08,0.0023959756114614924,0.013202220795957956,2.209324338971681e-05,8.959069180948444e-10,3.104687371272427e-07,1.3520517505798715e-05,0.5057414546769483,0.0011733840311982213,0.0071166482877389175,3.497347711148735e-06,9.074648031913616e-05,0.0024546221930866917,7.504474512722199e-11,2.6445532291740984e-07,3.772111442038279e-05,1.7765212586978174e-06,0.0067334442882429684,1.9051616782846731e-10,4.982612148362567e-08,6.70984451105829e-10,1.8010436794247373e-05,1.6599408524521524e-11,8.246170732243728e-12,3.2210415036005205e-08,2.5939596315092487e-09,5.188013515219794e-07,0.0018449998457194493
0.10168154931744136,0.1299915857239556,3.76,0.0,0.057160668156355794,0.47282383854657256,0.5147114837863372,0.0,7.46095990007033e-07,0.04498449581803434,1.2440188296838117e-08,3.54993731750091e-05,6.843066979600296e-12,1.1451698327726036e-15,2.91468854722347e-08,1.536925489132398e-08,0.002388928516061773,0.01322747299620416,2.204263556148804e-05,8.956493009422359e-10,3.1165434076653976e-07,1.3465978625341846e-05,0.5062760155297145,0.0011766091262420003,0.007090354380995566,3.5039405241480873e-06,9.093644990202839e-05,0.002449198095377766,7.474479803747417e-11,2.646354727594681e-07,3.7784781992073664e-05,1.762985577689498e-06,0.0067598538956354,1.8948936751677947e-10,4.9871051481478095e-08,6.656436933111596e-10,1.798904472182917e-05,1.6614374365874586e-11,8.242653657303333e-12,3.2106840117065564e-08,2.5871405285871006e-09,5.183400661591114e-07,0.001849443732583391
0.10195393365771145,0.12999338906895672,3.76,0.0,0.05662793058683875,0.4722635679134106,0.5152227020240009,0.0,7.50100206439963e-07,0.045088046190286606,1.2341025349172603e-08,3.539849593430568e-05,6.780384854158189e-12,1.1346799728595986e-15,2.9131218041821184e-08,1.534458934357087e-08,0.0023818513895368055,0.013252704476919838,2.199251577371803e-05,8.953989229413544e-10,3.1285192299023195e-07,1.341161573421171e-05,0.5068086440727969,0.0011798447669492489,0.007063947678015,3.510575936121884e-06,9.112672548738721e-05,0.0024437226293423167,7.44458271597294e-11,2.648187664309326e-07,3.7848686869564157e-05,1.7495806468119578e-06,0.006786294313422282,1.8846544860500727e-10,4.991611731223554e-08,6.603272565038308e-10,1.7967728678380113e-05,1.6629385435266722e-11,8.239103389350993e-12,3.200323124099943e-08,2.5803278037885423e-09,5.178773858902195e-07,0.0018538709726828543
0.10222631799798154,0.12999519289035544,3.76,0.0,0.05609745843569225,0.471705288482617,0.5157318711191147,0.0,7.541586885517753e-07,0.0451915226830393,1.2242052105368706e-08,3.529768386327356e-05,6.7179661572749995e-12,1.1242341978520031e-15,2.911618575597205e-08,1.532010127298701e-08,0.0023747442053259557,0.013277915725190147,2.1942887618697094e-05,8.951558260200555e-10,3.140616431313377e-07,1.3357426034911593e-05,0.5073393469900909,0.0011830910289171105,0.0070374280101818355,3.5172546980011058e-06,9.131731138309197e-05,0.002438195836896541,7.414781733409503e-11,2.650052512337167e-07,3.791283285364767e-05,1.7363058210795572e-06,0.006812765503802293,1.8744435644236116e-10,4.996132137903676e-08,6.550350109750963e-10,1.794648839216995e-05,1.664444253294897e-11,8.235520262049394e-12,3.1899595411790634e-08,2.5735221037860494e-09,5.174134818372491e-07,0.0018582815865952334
0.10249870233825163,0.12999699720060803,3.76,0.0,0.055569244817472,0.4711489932042492,0.5162389976299705,0.0,7.582724248202621e-07,0.045294926212169795,1.214326968520695e-08,3.519693161048666e-05,6.655810334778077e-12,1.1138324150081927e-15,2.910179815779127e-08,1.529579090381007e-08,0.002367606933025589,0.013303107232442705,2.1893754796256352e-05,8.949200518599209e-10,3.152836630672716e-07,1.3303406727041005e-05,0.5078681308743078,0.0011863479874100918,0.00701079519817088,3.5239775625151597e-06,9.150821182230203e-05,0.0024326177575469342,7.385075338811137e-11,2.6519497447617773e-07,3.797722375147347e-05,1.7231604701258245e-06,0.006839267427742134,1.8642603645059967e-10,5.000666604301657e-08,6.497668282824428e-10,1.792532359497674e-05,1.665954644515937e-11,8.231904596117351e-12,3.179593963527509e-08,2.566724078617153e-09,5.169485272879915e-07,0.0018626755957492846
0.10277108667852172,0.12999880201240677,3.76,0.0,0.05504328294861215,0.47059467511132863,0.5167440880239562,0.0,7.624424314572974e-07,0.04539825769882225,1.2044679214828329e-08,3.5096233746298776e-05,6.593916840153031e-12,1.103474532870975e-15,2.9088065054063532e-08,1.5271658455336828e-08,0.0023604395387465346,0.013328279494074148,2.1845121113835305e-05,8.946916420285937e-10,3.1651814762617237e-07,1.3249554995690492e-05,0.508395002236117,0.0011896157173714298,0.006984049052969133,3.5307452980352172e-06,9.169943097116874e-05,0.0024269884286286457,7.355462007440938e-11,2.653879844578621e-07,3.8041863380923874e-05,1.7101439768056459e-06,0.006865800045028912,1.8541043387679593e-10,5.005215362662185e-08,6.445225810970507e-10,1.7904234021734974e-05,1.6674697945245846e-11,8.228256702658262e-12,3.1692270931598814e-08,2.559934383787216e-09,5.16482698138333e-07,0.0018670530223361104
0.10304347101879181,0.13000060733814486,3.76,0.0,0.05451956617904292,0.4700423273455075,0.5172471486493945,0.0,7.666697469655784e-07,0.04550151807103749,1.1946281834445656e-08,3.499558477489837e-05,6.532285139234775e-12,1.093160462051806e-15,2.9074996452866737e-08,1.5247704141305087e-08,0.0023532419840114217,0.013353433010748662,2.179699051128239e-05,8.944706378076604e-10,3.177652642413177e-07,1.3195868016665633e-05,0.508919967478756,0.0011928942932876172,0.0069571893728585495,3.537558681891749e-06,9.189097290109634e-05,0.002421307884629277,7.325940209853929e-11,2.655843299818805e-07,3.81067555678178e-05,1.6972557413144583e-06,0.0068923633138244095,1.8439749389024018e-10,5.0097786399964135e-08,6.393021436365476e-10,1.7883219411512113e-05,1.6689897789113445e-11,8.224576877973532e-12,3.1588596343183944e-08,2.5531536804453733e-09,5.160161731540328e-07,0.0018714138895428892
